ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u12	Prime Minister, the consequences for the Ukrainian people of Russia's barbaric aggression are immeasurable. As always in times of war, it is the workers who pay the consequences, as today in Ukraine and in the world. Here in Belgium, we also see that workers as a whole will have to pay, especially for energy bills that will explode. This item is on the agenda of the European Summit on Thursday and Friday. A liter of 2.30 euros diesel is impeccable! An annual amount of 6 to 7,000 euros for gas and electricity bills is impeccable! People just can't take it anymore to pay that much. It's become priceless. And what do we hear from the government? She still hasn't made up her mind. Yet, as in all conflicts, we are witnessing the emergence of the profitors of war: these sectors, which will make billions of dollars in support of this war. I am, of course, talking about the oil sector. Total earned 14 billion profits last year alone. In the pocket ! We make money, while the peoples of the world are suffering! That is not right, Prime Minister! Radical decisions must be made. How much will the state record additional VAT with gasoline and diesel? We have done the calculation for you, Prime Minister: 1.1 billion euros more in the pockets of the state. And what does the government do? Nothing! We've been waiting four months. We've been pushing for four months to do something and nothing happens, nothing, nothing. Prime Minister, you have a European summit on Thursday and Friday. We have seen the drafts of this European summit. Can you confirm that energy-related decisions are delayed by two weeks and that tomorrow no drastic decisions will be taken? We read the drafts. For now (...)
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u13	Madam President, Prime Minister, Secretary of State, in just a few days, the horror of Russia's criminal war in Ukraine has caused hundreds of thousands of families to flee. These Ukrainians rushed away without water, food, warm clothes, shelter and, above all, no prospect. Once the border is crossed, relief immediately gives way to stress, anxiety and fear. Indeed, torn and uprooted families face a particularly uncertain future. No one can remain insensitive to such human suffering for these innocent citizens. Thus, the horror of the war quickly gave rise to an unprecedented momentum of solidarity among the population, in the countries neighbouring Ukraine, but also in our country. People open their doors to welcome refugees. Others began collecting large quantities of relief equipment. This situation places us on the responsibility of organizing a dignified reception for these people in distress. Mr Secretary of State, what are the facilities and infrastructures put in place to organise this reception? Other questions also arise regarding the treatment of refugees. It is reported that there is a border separation between Ukrainian refugees and nationals of other countries who live, work or study in Ukraine, while all these refugees are fleeing Putin's same deadly bombs. It is reported that this sorting would also take place in Belgium. Can you confirm or invalidate this information? This discrimination is unacceptable because bombs do not sort out. Mr Secretary of State, what are you putting in place to ensure the same reception and protection for all people fleeing the war, regardless of their origin or skin colour?
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u14	"We've been feeding the crocodile for years hoping he'd be the last to devour us." It's not my words, it's Winston Churchill's, when he blamed the Western Allies for not stopping Hitler after his first raid in Sudetenland and the annexation of Austria. We're 84 years later and there's another fascist dictator at our door. The swastika has been replaced by the Z. For 30 years we have been feeding the dictator with oil and gas, even though we knew it. The war in Chechnya with 100,000 deaths, Ossetia, Georgia: we stood by and looked at it. The red line for the West drawn in Syria, was violated by Putin. Aleppo and Idlib were bombed to the Stone Age. We stood there and watched it, with cyber attacks in the democratic countries. We've been abandoning the Ukrainians for 30 years. We forced them to donate their nuclear weapons in 1981. They had 1,800 warheads - otherwise they couldn't become independent; otherwise they wouldn't be sovereign. Since then, we've abandoned them for 30 years. We have sent call horns to Maidan Square to tell them to come to Europe. In the Donbas, 14,000 were killed. Crimea was annexed. We even had a civilian plane, the MH17, shot out of the sky, killing 4 Belgians and 193 Dutch. Today we hesitate to set up a no-fly zone, so that the maternity wards would no longer be bombed. If we don't want that, let's deliver planes or tanks and not mitraillettes. [[...]]
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u15	I would like to recall that at the Conference of Presidents we referred to the fact that we no longer use paper material for topical issues, so as to make them more alive.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u16	Madam President, this is a quote, which is why I have it on paper. Prime Minister, Europe is on fire, even literally, with bombs and grenades, wounded and dead. With us, there's a cyber war. A few months ago, the DOD was hacked. The importance of cyber security is crucial. Our hospitals can be shut down and our light can be turned off at the push of a button. Important state secrets can be thrown too gibberish. I have also asked you questions about what your cabinet is doing to ensure cyber security. Let me quote the answer, which is why I have this magazine in front of me. "Each government institution is itself responsible for the safety of its system." That is what you replied to me at the time. "The CCB conducted an internet vulnerabilities scan at well-known public IP addresses of the federal government, but that alone is not sufficient to rule out the vulnerabilities." That's what you added. "It is therefore crucial that every government institution itself continues to test its internet system for vulnerabilities." Mr Prime Minister, on the website www.belgium.be, two packages are mentioned for your jurisdiction, namely firstly the FPS Kanselarij and secondly cybersecurity and CCB. You are responsible for cyber security and for the CCB. Then why do you say that every government institution has to do something? If you cannot or do not wish to do so, make a trade minister responsible for cybersecurity. We need leadership. There must be someone in the position of trade minister who will ensure that every government institution and every infrastructure is checked and thoroughly screened for cyber security. This file is too important. A cyber war in Europe can erupt very quickly here too.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u17	Prime Minister, Secretary of State, it is indeed a very contrasting day. On the one hand, you are soon leaving for the summit in Versailles, which will bring together all European Heads of State and Government, in order to advance the European construction, which is, let us recall, a symbol of reconciliation and peace. On the other hand, there is hope for the negotiations in Turkey this morning, at the invitation of President Erdogan, who will bring together the Ukrainian and Russian authorities. On the other hand, the disarray is great when we see the damage caused by indiscriminate bombardments that have struck, in particular, maternity in Ukraine. Finally, and unfortunately also, I am thinking of all these people, women and children, who are fleeing Ukraine in mass to Poland. This leads me, Prime Minister, Secretary of State, to ask you several questions. First of all, do you have any hope for the outcome of the negotiations in Turkey this morning? Given Russia's closure of many media channels - which is not just Putin's - and the fact that many Russians are opposed to this autocratic regime, how can we send them a message? Finally, Mr Secretary of State, in view of the reception policy that we are going to pursue in favour of Ukrainian refugees, how will we pay attention (...)
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u18	Prime Minister, Secretary of State, an unprecedented humanitarian crisis is unfolding before our eyes. Meanwhile, 2.2 million people from Ukraine are fleeing. Also to our country an estimated 200,000 people. The biggest challenge will be their shelter. As far as we are concerned, the initiative is spot-free in practice: what can I do for another? Solidarity among citizens, solidarity with local authorities, is absolutely heart-warming. We see in different cities, including in Bruges, for example, that a monastery is opened for 100 refugees. But more will be needed. Collective reception places will be needed, for example in the form of emergency villages. The Regions will take the lead in this regard. I know the Flemish government is already investigating everything. We are therefore counting on the Flemish resilience. Good cooperation with the Länder will be crucial. If I am well informed, Mr Secretary of State, Prime Minister, you have had a meeting with the Prime Ministers this morning. Our group also calls on the federal government to support, transcend the institutional lasagna where necessary and work on it together. There's no time for political games. There's a need for action. There's a need for action. There are a few practical questions. There aren't enough cots. There aren't 200,000, and probably not even 20,000 available. Maybe 2,000. How will we solve that? The municipalities are now each conducting their own research into whether their host families meet certain criteria. I only have one question for you. What was the result?
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u19	Prime Minister, in 2022, in the heart of Europe, a children's hospital is the target of bombing. After Grozny, after Aleppo, Marioupol, hundreds of innocent deaths in a maternity ward. Mr. Chargé d'affaires, I am particularly pleased and touched that you are here today, with us. I really want to tell you straight in the eyes. We are and will always stand by you, alongside Ukraine. I also say this to the fachos, the Salvini and other useful idiots of the Kremlin: your inaction, your silence are synonymous with complicity. Prime Minister, today in Versailles, we invite you to a historic turning point. Europe must turn its backs on the 20th century and, I dare say, on this old political policy of the 20th century, a little, it must be said, to the Schröder, corrupted by the profits of Russian gas and oil. Europe must invest decisively in the 21st century of climate, energy independence and 100% renewable energy. They're not just words. The world after can't be summed up as a beast slogan. Of course, we do not want war with Russia. On the other hand, we can decide here and now to cut off the funds, to stop financing Putin's unjust and illegal war with Ukraine. Prime Minister, are you going to restrict Russian imports of hydrocarbons, gas and also, without taboos, uranium? Are you going to invest? Let's hear this IPCC alarm bell in this climate transition! Finally, how will you protect the weakest among us who have nothing today and who fail to tie the two ends?
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u20	Prime Minister, Secretary of State, measures have been taken all over Russia, but today it must be noted that there is still no ceasefire, there is no real humanitarian corridor, there is no de-escalation and Putin's madness is only getting worse. Moreover, the number of deaths and destruction is increasing. As a result, hundreds of thousands of Ukrainians fled their country. Today, it is not acceptable to see all these people sleeping on the street no more than it is acceptable to see these lines of women and children looking for refuge, looking for food. In the face of this crisis, I would like to point out that it is essential that, whatever the origin of the people, whether Ukrainian or not, Moroccan students, Guinean or Senegalese students, all those who have chosen to build their lives in Ukraine and who have a regular right of residence, each of them should be entitled to the status of temporary protection. It is unacceptable that, depending on the origin of the persons, some are obliged to go through the asylum procedure, while they are granted Ukrainian resident status. Mr Prime Minister, beyond the attention you have to pay to a common European vision, at the diplomatic, political, humanitarian and military level, and knowing that just for gas, Russia accounts for more than 40% of European energy imports, what is the precise and ambitious message Belgium will be defending at the Versailles Summit?
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u21	Madam President, Prime Minister, Secretary of State, ladies and gentlemen, yesterday Putin bombed a children's hospital and a materiality. The horror doesn't stop. That terrible war has already forced millions of people to leave their homes. From one day to the next, millions of people were refugees, looking for a safe haven. Europe will be that safe haven and Belgium will be part of it. It is estimated that 200,000 to 250,000 Ukrainian refugees will come to our country. That is a huge challenge, but it is a challenge that we want to tackle. There is a great deal of solidarity among our people, and this solidarity is also appealing to us, to politics, to governments, to address the challenge in a good way. The first refugees have already arrived in our country. People are rightly outraged and angry when they find that these refugees have to join the registration centre Jules Bordet for hours before they register. Mr Secretary of State, you have already announced that you want to improve registration. How do you intend to do that? It is now a matter of all hands on deck. Coordination is crucial. There is a great deal going towards the different governments in our country, including the local authorities. There are a lot of questions. We need clear communication. Communication has also been confusing over the last few days about reception and housing. Will we receive refugees from individuals and families, or should shelter be organised by cities and municipalities? Are we switching to crisis shelter? Is there enough room for crisis relief or collective care? You have also communicated about provincial shelter villages, but what should we imagine? The last thing we want to create is shelter camps where people end up in hopeless situations. Mr Secretary of State, how can we make the HashtagPlekFree campaign a success and show the best of ourselves?
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u22	Madam President, I also had some notes, but I left them on my couch, otherwise my group leader gives me angry looks. Prime Minister, Secretary of State, nous avons peur, that was a statement by Paul-Henri Spaak in 1948. It was about the Soviet Union. After World War II, the Soviet Union was on the rise. Communism was on the rise at the time. In 1948, the Foreign Minister gave a historic speech to the United Nations in Washington. After the fear of Nazism, people were afraid of communism. Right now there are a lot of people scared, people in Ukraine and people on the ground. They're afraid of the war, but they're also afraid they won't be able to pay their bills. I'm not afraid myself. Fear is never a good counselor. However, I do think it is necessary to become resilient, resilient and caring. For those who are no longer able to pay their invoices, we must do something now. However, we must also become resilient and energy independent. We must also do something for the people who flee, but we must also address the asylum model, fundamental and structural. Those two things need to go hand in hand. It is important that this government really comes up with a resilience agenda. We need to be caring but also resilient in terms of energy independence. Food security will be an important issue in the coming hours in Versailles. I wish you every success. We also need to be resilient in the areas of refugees and asylum policy. In the field of defence, we have to make that investment of 2%. Mr Pillen, you gave a very good speech, quite rightly. Let us make that 2% investment in defence now. Our group is tabling a resolution today to achieve that 2% by 2030. Prime Minister, I would like to have your answers in terms of resilience. Finally, yesterday the European Parliament approved a motion to condemn Poland, at these times. I understand that this is about something completely different, but is that the signal that we have to send to countries like Poland, which are doing their best?
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u23	Prime Minister, since the aggressive military invasion of Russia, the Ukrainian people have been living in a nightmare. Countless people, some two million mainly women, children and the elderly are fleeing. Many others remain on the ground and wage a bitter and courageous struggle for their security and freedom. But it's an unequal battle. A cease-fire is being ignored. Civil infrastructure such as schools, hospitals and residential areas is being bombed. In the meantime, a way out of this conflict is being sought. Unfortunately, today's summit between the foreign ministers of Ukraine and Russia has not brought any breakthrough. Yet diplomacy is the path we must continue to follow. On the other hand, we cannot wait. We must act ourselves to alleviate the needs of the Ukrainian people already. That is why effective humanitarian aid and reception in our own region for refugees is a priority. So we are right behind Ukraine. But we also notice that this continuing conflict is taking a heavy toll on Europe. Exploding energy prices, economic recession and perhaps soon a food crisis. My questions to you are simple. What will this government do to alleviate the accumulation of humanitarian needs of the Ukrainian people at the moment? How will this government compensate for the heavy economic cost and impact of this war on our people?
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u24	Ladies and gentlemen, millions of Ukrainians are currently fleeing the terrible violence of war in their country. Contrary to recent years when we saw in particular how men left women and children and abandoned them and many fake refugees in migratory flows to Western Europe, we now see real refugees. Women and children are fleeing from Ukraine on a massive scale, while the men who already resided in Western Europe return to Ukraine to protect their homeland. So we are now seeing a reverse movement in the asylum flow compared to the past few years. The refugees from Ukraine, children and the elderly, we have to take care of them in Flanders and Belgium, because here is the region of Ukraine. The Flemish interest has always argued for shelter in its own region. Well, here is the region where we have to catch them. I am therefore very happy to see how many Flemings have opened their hearts and homes to Ukrainian refugees. Solidarity is truly heartwarming. What is not heart-warming and what I have been pretty upset about over the last few days is that in this country there are currently 30,000 asylum seekers' shelters filled with Africans, people from the Middle East, people who are not really refugees. Fake asylum seekers, lucky seekers and illegal migrants fill places that should be for Ukrainian refugees. What also makes me very angry is that one in three people who are coming here from Ukraine is actually not a Ukrainian, but an illegal migrant, who takes advantage of the suffering and situation of Ukrainians to come illegally to Western Europe. What will you do to ensure that these fraudsters, these abusers, do not pack up places intended for genuine Ukrainian refugees? (Applause from the left) Booing on the other banks)
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u25	Madam President, ladies and gentlemen of the people's representatives, the last question makes me quiet. I'm having a lot of trouble hiding my shame from what was just said here. I hope you'll condemn that with me. (great applause) Ladies and gentlemen, the European continent has always been an open continent, a continent open to the world. Openness to the world has been the European project, a project of humanism, a project of cooperation, a project of helping people in need. There are people in need in Europe, but there are also people in need in other places of the world. I hope that we do not make an artificial distinction in this respect, although something has fundamentally changed on the European continent. Our continent has changed. This is the end of an era of peace on the European continent. It is the end of an era in which, on the European continent, a country does not just invade another country without arguments, unprovoked, as has often been said in English. Many of the assurances we had in Europe have become uncertainties today. We're gonna have to revisit a lot of cases. We will have to re-analyse the method by which we organize our security and defence. We will have to reanalyse our energy policy. We will have to re-analyse our economic sovereignty. And we are going to have to look at how to deal with an asylum and migration crisis that will be much more difficult to manage than all the crises we have experienced so far. That is precisely the agenda of the Versailles Summit, which is taking place at the right time, today and tomorrow. We, as European Heads of Government, have quite a few things to discuss. I note that, in recent years, Europe has succeeded in doing so at difficult times, when it is being asked to take the lead, and that the people of Europe are looking at Europe at difficult times. After the way in which the covid crisis has been dealt with, it is seen today that the people of Europe are asking Europe to take the lead at this difficult time. I note that in three days' time there are three countries that say they want to join Europe. Then I guess we have something to offer. What does Europe have to offer today? Freedom, security, democracy, these are the things we are putting on the table today. Over the last few days, I've been on the phone with a government leader from a country outside Europe. He told me: "We are desperately trying to remain part of the free world. But we fear that we are failing. We are looking in your direction." That's what happens today. Countries feel intimidated and want to remain a free society. These countries are looking at Europe today. What is Europe supposed to do about this? I just mentioned a number of topics. First of all, in the field of defence there is a need for more, but more integrated and better. As far as membership is concerned, there is a process today, but there must also be a political process to ensure that we are able to get countries that are looking in our direction faster. We need to make that more visible. I know that the ministers responsible are going to talk about it later, but in the field of energy I believe in the free market. But if that free market has become hysterical and completely irrational with prices that are totally unrelated to reality, it is highly questionable whether national governments should continue to put money on the table that ends up with the one they are fighting. If a stock exchange is irrational, then the stock exchange is shut down. If the energy markets are irrational, then it seems to me absolutely logical to intervene. I assumed that I would have ten minutes, so I will try to answer some questions quickly. Mr Freilich, you are a specialist in cybersecurity in your party. You know very well that this is a shared responsibility. Traditional safety is also a shared responsibility. As a person, you are also responsible for the security of your home. The Centre for Cybersecurity Belgium can be expected to make monitoring and recommendations and to act when it sees that there is a concrete threat. It is therefore the responsibility of those who have infrastructure to ensure their own security, but the Cybersecurity Centre Belgium assists them in this. We have not seen any significant attacks in recent weeks, but we are, of course, in an increased state of preparedness. With regard to the flow of refugees, we have indeed had a meeting with the Ministers-Presidents this morning in order to correctly assess what we are going to face and determine who is going to do what. We will face a situation that we have not yet experienced in our country in recent decades. It is clear that at the federal level, we are responsible for the reception, registration, management and financing of CPAS, but, of course, the housing itself and all that is associated with it (education, care, etc.). It is the responsibility of the federated entities. We agreed on a working procedure and decided that the National Crisis Centre will manage everything. Finally, I would like to talk about asylum and migration. After all, we are now faced with an improbable task. We see a great deal of solidarity and hospitality in our country and we can only be proud of it. However, it will be an effort of long duration, it will not be a walk in the park. As a society, we will face challenges at some point. The integration of tens of thousands of refugees who speak another language and whose children have to go to school will be a challenge for all of us. It is about resources, but above all about people and attitude. We need that attitude. As Europeans, we have a huge responsibility and we Belgians can handle it. Our humanity has brought us very far in the covid crisis. Now, at the moment, we must appeal to our humanity for those who run away from violence, who have and loved them, who have tried to come here, and who are eagerly drawn to the free world. Let us show them in the coming weeks and months what this free world is, a world in which we understand people and in which we know that we are incredibly able to handle a great deal if we work together.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u26	Madam President, ladies and gentlemen, they have already reached 2.3 million. More than 100,000 people are added every day. This is the biggest challenge facing the European Union in terms of asylum and migration. Against this greatest challenge, we will also have to be the greatest. We have already done so at European level, with the directive on automatic protection, which has been allocated for the first time in the history of the European Union. We will ensure that every person arriving in Belgium from Ukraine, whether Ukrainian or recognized as a refugee in Ukraine, receives this protection and is welcomed to our home. A day later, on 4 March, we opened the registration centre in Brussels to register everyone who is due here. Of course, capacity will have to be increased, but in the meantime we have already registered more than 3,000 people. I wish to thank the people of the Foreign Office, of Fedasil and of the Red Cross, that day in, day out, from Monday to Sunday, from early morning to late evening, very hard work, for the enormous work they are doing.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip167x.u27	Whoever I want to thank, of course, are the local authorities and all the citizens who have already proved what I know a long time ago: we are a community of solidarity. We are people of solidarity. We open our hearts to people who flee. We open our hearts to genuine refugees: real refugees from Afghanistan, real refugees from Syria, real refugees from Ukraine, and all the real refugees that come to us. With the hashtag-free action we have achieved a great deal of solidarity, but we will need much more. We'll need everything and everyone. We know the housing issues at the regional level. Housing creation is a huge challenge. They won't be able to take it on their own. We will all have to act together, both federal and regional. That is why we met again this morning. We will have to work together and create large-capacity collective housing to ensure that every person can be welcomed in the best possible conditions. So we have already agreed with the regions that by the end of March 2022 several tens of thousands of places will be created by the regions. That is the voluntarism we need today to get through the current crisis. There is also the registration in Brussels. I stated that on 3 March 2022 the European Union took the decision on automatic protection. A day later, we took the decision on registration in Brussels, which will have to increase capacity. By Monday, we must sit on the Heysel and welcome refugees in the right conditions. A number of speakers have already mentioned it. Brussels alone will, of course, not be enough. We will have to decentralise. We will need registration in different cities, which will enable us to accommodate Ukrainians everywhere in this country in the right conditions. Finally, there are challenges in all possible areas. First of all, there's the housing. But there are still so many other things to do, especially for these little children who come here, who want to go to school and play in a football club, for those women who want to work, contribute and have psycho-social help that they so much need and we have to give them. We'll have to do so much together. And what I don't want to do is look at this institutional lasagna that has to do what. Everyone has to put their own. We don't have time to ask ourselves what the other has to do. We must ask ourselves what we can do. What we are doing today is a fourth category climb with tens of thousands to hundreds of thousands of people who may come to Belgium. It's gonna be a climb out of category. Stairs aren't gonna work alone. We're all gonna have to kick together. We must show solidarity. We have to work hard. We should not look at each other, but at all Ukrainians, today in the room, today in the streets in Brussels, in our villages, throughout the country. These are people who expect our solidarity, not only in tweets, not only on Facebook, not only today, not only tomorrow but also in the coming months and years. It is time for us to show our solidarity with the Ukrainians who need this most today. We won't unload them, not today, not tomorrow, never.
