ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u17	Prime Minister, thank you for your answers. I wanted to highlight two aspects. First, it is clear to ecologists that there can be no question of an index jump. There is no automatic indexing of wages with environmentalists in a government. Secondly, we want a society that offers jobs, where wealth is produced, but also a society in which we can speak of redistribution of wealth. I hear some calling for a gathering of all the actors, so that they can make efforts. Indeed, there is a need to reflect and restore a balance between the staggered increase in the wages of those struggling to make ends meet and the increase in the dividends and remuneration of listed companies. It is important that we can organize a democratic and taboo-free debate. We must be able to talk about citizens' incomes from the perspective of just redistribution and solidarity.
ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u18	Prime Minister, will you finally stop comparing an index increase with a wage increase? That's gotta stop at last, because that's just bullshit. Let me ask you something. When someone starts filling up, is that tanking going to be included in the index? That could be too intellectual a question for you. The answer is no, I tell you. I'll ask you another question. Will the CEOs, who have an average wage increase of 14%, also receive this index increase? Yeah, they're gonna get it, too. On top of that, however, they also receive a wage or salary increase of 14%. Do you think that's a normal situation while you're cutting the throat for most of the population? If you question my thinking, you will do the same for all the trade unions who return to the streets today, tomorrow and June. After all, they are in favour of the same demand on the streets.
ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u19	Prime Minister, thank you for your answers. But I think people are tired, tired; they can't. They no longer see the end of this crisis, while some companies put their pockets on it. When I hear the FEB and the big boss question wage indexation, I find this really indecent in the current situation resulting from this crisis. Automatic wage indexation helps to protect the purchasing power of workers. I think today really needs more. We must dare to take measures to the height of the crisis.
ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u20	Prime Minister, Minister, almost two months have passed since the war in Ukraine. For almost two months, neighborhoods are bombed and innocent victims are killed. Never before was the war so close, also by the social media, because videos full of hope and horror alternate. The question is whether war can still hit us and shock us. Unfortunately, the answer to that is yes, because the images from Boetsha abhor the world. Unfortunately, we have seen that the last few days new Boetsjas have been added. Every day we saw an image of a mass grave. Every day there are stories of executions. Every day, the question is where and when this stops. We are constantly being pushed back on the facts, because Russia is committing terrible war crimes in Ukraine. That becomes clear now that they're retreating. The question is, what will we find if they withdraw from Cherson? Who knows what we'll find in Marioepol in the future? For the record, these terrible war crimes must not go unpunished. That is why Belgium has in the past supported an international investigation by the International Criminal Court in Yugoslavia. That is why we will do it again today in Ukraine. Prime Minister, I believe we can do more, because Belgium has forensic experts that we can use. We can also provide financial support for the investigation of the International Criminal Court. Prime Minister, Minister, the people of Ukraine are digging up their neighbours today. They need to identify their friends using their clothes. If we want to punish the perpetrators, then we must assist them in this terrible task. [[...]]
ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u21	Madam President, Prime Minister, Minister of Justice, every passing day new war crimes and new crimes against humanity are revealed in Ukraine, in Boutcha, in Borodyanka. We know Marioupol's agony. Yesterday, the mayor of Melitopol explained to us that a school had been moved to serve as a shield, because a military camp had been organized by the Russians in that city. Every day that passes, we don't know what to do. We're hesitant. The government does not make new decisions. However, in the face of these massacres, this barbarism, what the Russian army is doing in Ukraine, we know that every minute counts. So I ask you not to lose a minute. The decision that was supposed to be made yesterday should have been made yesterday, the day before yesterday or 15 days ago but not tomorrow or the day after tomorrow or perhaps never. You may consider going to Kiev. I can't imagine you getting there empty-handed. What I am asking you to do is to have a military aid which is up to the crimes committed there to finally stop this compressor roller, to finally stop the crimes that are committed. These are relevant weapons that are needed. They've been asking for them for a long time. We have to deliver them to the Ukrainians so that this barbarity stops. It's an insistent demand. In addition, crimes are actually committed. Some call them crimes of genocide. Others have shoulder creases. When one sees the nature of the crimes committed (systematic rapes, deportations, massacres) and the intentions behind them, when one sees that Mr Putin decorates the barbarians who committed these crimes and when Mr Medvedev tells what the denazification of Ukraine means, that is, the disappearance of that State as a State, we are probably there, perhaps in any case, in genocide crimes. We need to investigate him. I ask you not to have a shoulder lift in front of such a charge. That's the request I'm making today.
ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u22	Madam President, Prime Minister, Minister, the Orthodox Easter period has almost arrived, but that seems to bring Putin little reflection. He is even bolder and three-star, and now especially in the east. Yesterday, together with a number of colleagues, I had the opportunity to meet a number of Ukrainian MEPs here in our house. Their message was heartbreaking and very clear. They want more military and more humanitarian aid. It's their damn right to defend themselves against aggression, child murder and rape, in short, against war crimes. We have a damn duty to assist them in this. They are on the front line in the European fight against a barbaric and inconspicuous dictator. Military aid must, of course, be considered according to the feasible possibilities for our country. In addition, more humanitarian aid is needed. Ukrainian MEPs had three clear requests: food, food, food. They say the sanctions work, but they can be even stricter. They ask that war criminals should not be allowed to go free and to investigate how we can bring them before the International Criminal Court. Will there at least be additional humanitarian aid? Shall we consider additional military aid? Will there be additional sanctions at European level? Will forensic expert be sent to investigate war crimes?
ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u23	When Ukraine wanted to become independent in 1994, it had to return its weapons from the European Union, from NATO, from the Western countries to Russia, including 1,800 nuclear warheads. If someone is disarmed, it's normal for that person to be helped when he's under attack. That happened for the first time in 2014. Crimea was annexed. Even a civil aviation aircraft, the MH17, was shot out of the sky. All we did was a pear boycott. We're now six years later. Ukraine is controlled and attacked by a Nazi, by a fascist regime that creates mass graves, rapes people and murders civilians. We stand by and look at it. The Western countries are too cowardly to set up a no-fly zone, but I do not want to have the debate on that right now. I can still understand the fear of some. We were supposed to deliver weapons. Belgium has delivered some helmets. We've delivered 500 machine guns. We also supplied anti-tank weapons. You have travelled around Europe and said that we would give 800 million. You have already apologized for that, which would have been misinterpreted. After coming home, it was 85 million. That's totally different. Today we discover that, according to Ukraine Support Tracker, we have already given a total of 20 million, including 19.7 million in military support and 230,000 euros in humanitarian aid. Can you explain that?
ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u24	Madam President, Prime Minister, Minister of Justice, if I have asked for a last intervention, it is obviously not because I am not worried about the humanitarian situation for which, like my colleagues, I am waiting for strong signs from our country regarding additional assistance, but also about the prosecution that will be initiated tomorrow, following the grave violations of human rights by the Russian military. But I also wonder about the economic situation on our continent, which is greatly aggravated by the geopolitical situation in Ukraine. Indeed, if we refer to certain prognosises, we can reasonably expect difficulties in basic foodstuffs. Moreover, we can already see an increase of 15% in industrial raw materials, which will make economic activity on our continent difficult, with all the problems associated with it in terms of employment. We will also have to deal with wage inflation. All these aspects have been highlighted by the International Monetary Fund, which has already prognosised. But it would be nice to know, Prime Minister, how we are going to prepare to deal with the situation. For example, will the favourable borrowing rates of the European Central Bank be maintained? Do you already have any details to give us about this?
ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u25	Madam President, Prime Minister, Minister, three weeks ago we were all able to hear President Zelenski's speech live, and we could also hear his cry for help. I can only express once again, on behalf of our group, my horror at the horror that is taking place there, and I strongly condemn it once again. The brutality that we see every day is enormous, and affects us, every day. Since the beginning of the war, two months ago, there have been several requests for help and support addressed to the European Member States. Now there is the specific question of the Prosecutor of the International Criminal Court, a body that we are fortunate to have at present, and also of the Ukrainian government, to provide expertise to identify the current war crimes. Belgium could play a significant role in this, in conjunction with its European colleagues. My question is therefore specific, Minister. As everyone knows, we have the DVI team in the federal judicial police. This consists of forensic experts who can identify highly identifiable bodies in disaster areas and in hard-to-reach areas. They have already gained a lot of experience. They may identify different injuries in war crimes and then match them or check them against any other findings. In short, they can certainly play a role there. Last year they were active in Wallonia, together with the Missing Persons Cell, but they were also active in Kosovo and the like in the past. Prime Minister, Minister, is the question of the Ukrainian government being addressed in this connection? I ask this question because it is very important for our group that the impunity in this matter (...)
ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u26	Madam President, I will answer the question together with the Minister of Justice. The atrocities that we see every day seem to be coming to an end. Every day we hear news about new cities. Every day we see new war crimes and crimes against humanity taking place. The facts are there. The facts cannot be swept away. The fact that the actions have been committed by other people cannot be denied either. The responsibility for this cannot be denied either. The task now is to be able to properly document these facts. The Minister of Justice will respond to the support that our country has given to, for example, the International Criminal Court and also to what we intend to do, to document this properly and to ensure that it does not go unpunished. I'm going to arms deliveries. Mr Dallemagne and Mr Dedecker spoke about this. I would like to stress the facts. Mr Dedecker, you're talking about 500 machine guns. [[However, there were over 5,000.]] Everyone may be mistaken, but we often tend to put aside the effort we make and say that she is meaningless and not appreciated. In every interaction I had last week with our fellow Member States on the eastern border, they thanked our country for the fact that we were relatively early with the delivery of arms. We have not only provided protection, but also provided attack weapons. So we delivered over 5,000 machine guns, over 200 anti-tank weapons and protective equipment and fuel. The total amount of military supplies made is EUR 76.9 million. The figures quoted by the German research institute can only be dated. They are absolutely not a reflection of reality. We are many factors higher than the EUR 20 million they are putting forward. I'm not saying that here to knock on the chest. At a time like this, I don't think there's any country that can say it's done enough. At a time like this, I think everyone is looking at what is the most efficient way to give Ukrainians the means to protect themselves so that the atrocities can finally stop. There is indeed a view within the nuclear cabinet to make any additional deliveries. However, we must ensure that these are valid material which is usable and for which Ukrainians can, if necessary, receive the necessary training. We also need to look at how logistics can be put on the ground. In my view, the figure quoted for humanitarian aid is completely wrong. Minister Kitir and Foreign Affairs have invested a total of more than 13 million in humanitarian programmes, including more than 2.1 million specifically targeted on specific projects, which, for example, help Ukraine's neighbouring countries to better integrate the large number of Ukrainian refugees they host. We have sent out a press release to challenge the figures quoted in a particular newspaper based on that research office. In our view, these figures do not correspond at all to reality. Of course, they may just be dated. The economic impact in Europe and around the world is one of the consequences. At the end of the covid crisis, the economy was in the midst of a recovery, but this is a blow to the recovery. The National Bank has reduced the growth rate by about 1%, which is clearly bad news. In sanctions, we try to minimize these consequences. Sanctions must be taken together, lasting and proportionate. It must hurt on the other side but as little as possible on our side. Our country has proposed additional economic sanctions, such as the freezing of financial assets. We have also set up working groups to address value chain issues. In such a moment, we have to work together. European unity has helped us enormously. Belgium alone can do little but by working together, we can do much more to reduce the impact at home and to help our Ukrainian friends as much as possible.
ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u27	Madam President, ladies and gentlemen, every day horrible images and terrible testimonies come to us from Ukraine: a theatre that became the tomb of hundreds of hiding citizens, streets strewn with corpses of casual passers-by. It is increasingly clear that the Russian invasion is accompanied by horrific violence, war crimes and crimes against humanity. After Yugoslavia, we had thought and hoped that this would never happen again on our continent. Unfortunately, nothing less is true. Boetsja is the new Srebrenica of our time, Marioepol is the Guernica of this century. The horror that comes in is coming in hard on all of us. Abominable is human, but what the victims are asking for is justice. We can't look the other way. This can't go unpunished. That is why, Mr Dallemagne, directly after the invasion, our country and the European partners gave a direct mandate to the Prosecutor of the International Criminal Court to open an investigation on the basis of article 14. The prosecutor went directly to Ukraine, as you know. The Chief Prosecutor of the International Criminal Court, like the Ukrainian Attorney General, is asking for more people, more resources, more expertise. That is necessary, because Ukraine says that five thousand sites need to be explored at the moment. The questions asked are clear. The answers our government must give will also be clear. We will take four concrete actions. Mrs Reynaert, first of all, there was indeed a call for more resources to be made available to the International Criminal Court. Tomorrow we will provide a concrete answer to that question in the nuclear cabinet and the Council of Ministers. Secondly, our Federal Prosecutor's Office is actively involved in the Eurojust network on genocide. Investigations and the collection of evidence are coordinated within Eurojust. In particular, I brought together the Vendôme Group, seven Ministers of Justice and Commissioner Reynders, here in Brussels on 28 March, to give Eurojust a direct mandate to do so. Thirdly, the federal prosecutor has now put everything in place to launch an investigation if there is a concrete complaint or a report of war crimes or crimes against humanity in our country. Fourthly, Ukraine and the International Criminal Court requested that forensic experts be made available. Our country has a highly experienced international renowned team with a strong reputation, DVI or Disaster Victim Identification. They were involved, among other things, in the identification of the victims of the downed flight MH17, the identification of corpses in mass graves in Kosovo in the year 2000 and the identification of fellow citizens killed in the terrible floods last summer. DVI assistance is a delicate but crucial task. They are charged with identifying the exact cause of death and identifying persons, both ante and postmortem. This afternoon we met with the federal and local police and agreed to send people, provided that security can be guaranteed and that this is done on a voluntary basis. Mr Dallemagne, we spoke this Tuesday with our Dutch colleagues in the framework of the "Thalassa" consultation. Also know that our country chairs the European Network of ICD and that we could also cooperate with other European countries! The persecution and trial of war criminals is not an obvious issue, but the international community has learned a lot and done a lot over the past few decades. We have succeeded in prosecuting monsters such as Karadžić, Mladić and Milošević. Presidents such as Charles Taylor of Liberia and Omar al-Bashir of Sudan have also been unable to avoid their punishment. Let us therefore be determined and find, find and bring to justice the executioners of Boetsha and the monsters of Marioepol.
ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u28	Prime Minister, Minister, the villages in Ukraine that are digging up their inhabitants today have not opposed the Russian aggressor, they have surrendered. They have also shown no aggression towards the occupying forces, but nevertheless their inhabitants were slaughtered and their wives raped. We cannot tolerate that. That is why it is all the more painful that various parties in Parliament said at the start of the war that we should not resist. In their view, we were not allowed to say anything, to intervene in the conflict or to provide any support. It is very painful to see that. Let me be very clear, only resistance protects those who desire democracy and Western values.
ParlaMint-BE_2022-04-21-voorlopig-55-plenair-ip175x.u29	Prime Minister, you haven't announced anything new, you know that. Wind. Every minute counts. Yes, that is the point, it is here in Parliament and now that we have to make decisions. Every minute counts. I was counting on you to make a strong, clear announcement. To make sure that, indeed, this tragedy stops. To make the bloodbath stop. That will not be the case: we will continue to discuss. Finally, Prime Minister, we must live up to this tragedy that is taking place before our eyes! To be able to stop him in time, Prime Minister, that is what we are asked to do! It is our freedom and security that are at stake! In this regard, there are weapons, which the Ukrainians demand and which are in our hangars, which no longer serve. In particular, there are B-Hunter drones, which they have demanded, weapons which are in working order and which we no longer use. I ask you to deliver them to Ukraine so that they can observe the battlefield and better defend themselves. Mr. Minister of Justice, you have spoken the word "genocide". I'm asking for an investigation. I'm not saying there's genocide, I'm just asking that we don't close this door. (...)
