ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u12	Madam President, Minister, on Tuesday we will be back in Belgium. The common trade union front of public services organises actions throughout the country. You know why. You know what the demands are: more purchasing power, more investment in staff and resources, dignified pensions and the protection of trade union freedoms. The staff of the public services put these demands on the table because they feel like the garbage of this government. After each budget is drawn up, there will be a round of savings in public services, as if they were all superfluous, as if they were the great earners and as if the workload were not at all high for them. However, public services keep this country running. You saw that during the corona crisis. When the time comes to reward those people, this government withdraws. For 20 years, the payable masts have not risen. Do we think that's normal? Do not come and tell us, like the other ministers, that they have been given an index increase. I've heard that ten times. People are sitting on their gums and just can't go on anymore. They're not gonna make ends meet. Well, I'm not talking about service. Think of the SNCB, which has to leave trains every day because it has too few staff. I would very much have liked to ask Minister De Sutter my questions today, but at the moment when the syndical consultation is at its peak, she makes a candy trip to Davos. That's a priority, of course. So I have no choice but to ask you the questions. Do you support the unions? In what way will you meet their demands?
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u13	Mr Colebunders, on 31 May we will be faced with a national action day in public services. It is a joint action by the three trade unions, with the aim of increasing salaries and investment in public services. The action will be felt in various services, such as the civil service, Justice, hospitals and also in SNCB. At the moment, the consultants of my colleague Petra De Sutter's policy cell are working with the trade unions on a weekly basis. It has put forward a proposal for sectoral agreement for public office and it is seeking a preliminary agreement with the trade unions before the summer, but as you know one must be in order to conclude an agreement with two. This proposal contains a number of measures which will increase the purchasing power of officials for the first time in 20 years. In addition, as a government, we also focus on workable work, in particular on mental well-being, accelerating selection and recruitment and a culture of diversity and feedback. There are also talks with the police and the judicial order. There too, specific initiatives are needed. Furthermore, of course, there is also the track and it is our ambition to make the train the backbone of the mobility of the future. A new sectoral agreement will also benefit the public authorities themselves. This will help to make work for the federal government even more attractive, making job vacancies easier to fill and improving services for our citizens. In the context of the war for talent, it is important to be attractive as a federal government and remain competitive vis-à-vis the private sector. In many departments, we are faced with crucial bottleneck jobs that are not being filled out, because the wage competition in the labour market is not standing still and we want to do so with the government (...)
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u14	Mr. Secretary, it seems like another charade here. In social dialogue, two parties are always required to reach an agreement. However, if you come up with a one-sided proposal and say that there is no money for all these demands because of the budget gap, then that is not an agreement. Otherwise, we would not be arguing on Tuesday. They wouldn't be on the street. Have you ever asked yourself why these jobs are not filled in public services? They are underpaid, there is a high workload, pensions are uncertain. And if the officials dare to go to the unions, they are threatened, even as a result of legal proceedings. Minister, this is not how you can deal with our heroes, firefighters and women, the people of civil protection, and you name it. All these public services are the driving force behind our society. Let us be clear: we will be there on Tuesday to support the unions!
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u15	Madam President, Minister, exactly a year ago I was in the same place and you were in the same place. We were talking about the same place, especially the Blaarmeersen in Ghent. At the time, there were problems with young people making amok on the train. Now, a year later, history repeats itself and there are again young people who make amok in public transport, on the bus, in the train and in the stations. The Flemish interest has often questioned you about the security problem, but the incidents are piling up. I'm thinking of Liedekerke and Ypres. In Izegem, someone recently jumped off a moving train. It seems to be very easy to do. One waits for the train to drive, one pushes the button, the door opens and one jumps out. It's all possible with SNCB. A cable theft here, a cable theft there. Train traffic must be stopped every time. Last week it reached a high point on the Brussels-Ostend line, which is now becoming infamous. About seventy young people harassed passengers, pulled the emergency brake and ran on the tracks. The result was that the train stopped for an hour and the passengers were without communication or air conditioning. SNCB's staff is there with their hands in their hair. They can't handle all the problems anymore. They're undermanned. They can't ask for leave anymore. That's rejected every time. There are 90,000 compensatory rest days open that they can't answer. They have no perspective on a solution. So what's the result? Well, then we'd better get rid of the trains for lack of staff. In March 2022 there are about 1,280 trains that have not driven. They were abolished because of a lack of staff. Then one would think this would solve itself, but no. We are now at the end of May and we must now also abolish peak hour trains. People need these trains to go back to work and home. When are we gonna fix this? SNCB says she'll look into it. If there's staff again, the trains will be running again. The chaos at SNCB is unseen under your policy, Mr Gilkinet. My question is simple: how will you solve that?
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u16	Madam President, Mr Toventors, I have asked SNCB for a report on the incident. On a train from Ostend to Eupen, a number of people caused a lot of nuisance on Sunday 22 May 2022. The emergency brake has also been pulled and other items on board the train have been damaged. I strongly condemn what happened there. Such behaviour is completely unacceptable, first and foremost for the many travellers who came back from their day on the coast. The lack of respect for the staff and the damage are also unacceptable. The police and the public prosecutor are now conducting the investigation, in which SNCB fully cooperates. We want to insist that these acts are dealt with strictly and that the perpetrators are prosecuted. Once the perpetrators are identified, SNCB reserves the right to recover the costs incurred. We will examine with SNCB, and also in consultation with the railway police and local police, what additional measures will have to be taken in the coming summer. However, what we will not do is generalize or punish the entire class if a student behaves badly. We take every security incident seriously. We'll do the necessary follow-up. Above all, we will do everything possible to prevent such incidents, without stigmatisation or condemnation. Safety and respect are a basic condition for everyone in our society and certainly also in our public space and on the train. This condition will also form an important part of the future public service contract between SNCB and the Federal State.
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u17	Minister, your answer sounds very familiar to me. I have heard it many times, but I see very little change. Under your policy, a lot of millions of tax dollars go to SNCB every year. What does the citizen get in return? Abandoned trains, obsolete rolling stock, lack of comfort, reliability and punctuality, lack of service and accessibility, increased insecurity and frustration. That's what the taxpayer gets back. Staff are no longer well-being, either at work or in private life. People are sitting on their gums. You say that you will solve it in the future and that two trains will stop every hour in each station. You also talk about other great plans, but you do not have the rolling stock, you do not have the staff and you do not have the money. You almost seem like someone who wants to build a house and start with the roof. Start with the foundations and ensure that the people get the services of SNCB they deserve: safe, reliable and punctual public transport.
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u18	Mr Minister, the service provided by SNCB is in a bad state of affairs. Last month alone there were 3,800 abolished peak hour trains across the country. In Flanders in particular, however, rail links are inadequate, especially on the lines to the major cities. Pendants no longer have any certainty that they will reach their destination and have no clue. The offer is not reliable this way. As a result, people are in the cold and increasingly turning to the car as a transport solution. In the midst of this rail crisis, you're communicating your big rail vision. We need to double the supply of rail, with double the number of rail passengers, double the number of connections and double the amount of freight. There have to be millions of extra train journeys a year. Mr. Secretary, who are you kidding? You don't even have enough staff and money to secure the offer today, let alone go to a double. Of course you can't. Please don't fool people. Of course, we know what's really going on, what's really going on. You want to profile yourself as the great savior of the railways at all costs. After the policy of your predecessors, you want to be the one who saves the railways, Minister Gilkinet, the knight on the green horse who re-innovates the railways. However, let us be realistic, while you dream about the future and draw out large castles of air, services are crumbling. What are you gonna do now? In what way will you ensure the offer? When do you re-open your eyes? If you do not want to listen to the opposition, or to the train traveller, then perhaps you will listen to the railway workers who will stop against the results of your policy next week. Stop building air castles, keep your feet on the ground and work on a reliable and secure train supply again.
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u19	Mr Roggeman, as Minister for Mobility, I want trains to travel in our country as they should, every day, today, tomorrow and the day after tomorrow. The savings on the track of previous governments, including with your party between 2014 and 2018, have had a huge negative impact on SNCB and its staff. These were savings that were independent of a strategic vision. These savings, as well as the circumstances we have had to deal with since 2019, such as the covid pandemic, have a concrete negative impact on the ground on passengers and SNCB staff. Of course, I share your concerns about its impact on services. As you know, a train cannot run without a train attendant. In fact, due to an excessive shortage of staff due to illness, SNCB decided to temporarily abolish 10 peak hour trains from Monday 23 May. This is a decision which SNCB does not like to take, but which is necessary for the safety and predictability of passengers. This situation isn't comfortable, but it's temporary. I am the first to regret such a situation. I have therefore asked SNCB to make additional efforts to recruit even more quickly. This year, SNCB recruits 1,300 new employees, including 260 train escorts. Half of them have already been recruited and are now undergoing training for five months. From next month they will be gradually deployed and these P-trains will be put back on track. Mr Roggeman, by sticking to the suits, we do not feel the strength of change. Today, together with SNCB, we manage the present and the government looks to the future with great ambition. Without ambition, we can't move forward. I can assure you that we are working hard to put SNCB on the path of the future.
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u20	Minister, I understand you correctly, it is the fault of your predecessors, it is the fault of the MR, which has saved. However, I would like to point out that you have received hundreds of millions for your policy. There's hardly a minister in this government who's been served financially as well as you. The amounts and subsidies for the two railway companies are at record level. They're higher than ever before. Every working citizen in this country today pays more than 600 euros per year in amounts for the railways. What does he get in return? A disappointing service, the worst in years. Under Ecolo, rail supply has become more expensive and unreliable than ever before. SNCB's employment policy is also covered in dust. It's the most rigid of the whole country, with unions that...
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u21	Madam President, ladies and gentlemen, together with you, we note that the Liberals do not seem to consider the tax burden in this country to be worthy of question. The liberal fire turns out to be just a faint flame. Minister, the country with the worst budget of all industrialised countries is now also the country with the highest tax burden. Of course, we have known this for a long time, but it does not make the figures less worrying. Working single people see as much as 53% of their wages, i.e. more than half of their hard-earned pennies, disappear in the government's bottomless pits. Two-year-olds with two children see more than 45 euros disappear in the pockets of the government every 100 euros. Belgium wears the red lantern of Europe under the government. That lantern is blood red, so all indicators and institutions judge this country. We therefore wonder what the government wants with this tax reform of yours. At the beginning of this year, your PS colleague, Mr Dermine, stated that we all do not pay too much taxes in Belgium. That's a bold verdict in the country with the highest taxes. Two weeks ago, Mr Ducarme again stated here during Question Time that we need a tax down instead of a tax shift. What will it be, Minister, an increase, a shift or finally a tax cut? You also seem to have lost the Prime Minister's support. He has put forward seven yards for the coming summer. Tax reform is not one of them. Do you want to implement the tax reform itself, or do you want to transfer it, like many other dossiers, to the next government? How will you ensure that purchasing power increases and that the new taxes do not return to the hard-working Flemings?
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u22	Mr Minister, the OECD, a respected institution, has, to everyone's surprise, found that we are the tax champion. Of course, she didn't have to publish a study for that, because we knew that a long time ago. However, you will treat us to a tax reform. For the time being it is still a very well-kept secret which direction it goes, but we are all in happy expectation. Critics of the government claim nothing happens in the meantime. However, these OECD figures show that, because nothing happens, something actually happens. A couple with a median income was faced with a tax increase of 1.8 % in the last year. That almost sounds like an index jump. For a median gross income of 3,500 euros, the annual tax increase amounts to 750 euros per person. The hard-working active citizen has thus paid more taxes in the last year. With a couple that is twice 750 euros, so 1,500 euros. While you are busy with all kinds of ideas about tax reforms, citizens pay an extra EUR 1,500 per couple today, because you do nothing. The government is constantly talking about purchasing power measures, while today's citizens pay more taxes in the dive than when you started your job, EUR 1,500 per couple. What will you do about it?
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u23	I think we should be proud of the accessible and affordable education in our country, of our good health care and of the strong social safety net in our country. But we also need to be honest. The tax burden, especially on labour, on the other hand, is high, even too high. We do not need a study from the OECD. She's not telling us anything new. We've been number one in that area for years. Despite the fact that we have already made a number of efforts in our country over the past decades to address these problems effectively, the growing margin makes it clear that there is a need for a comprehensive approach. It is precisely for this reason that the government has made it clear with great conviction and ambition that it will pursue a broader fiscal reform. Our current tax system is indeed outdated. It is not adapted to the labour market or to the family compositions as we know them today. And yes, Mr De Roover, there is indeed a direction. This thorough reform is necessary and must indeed ensure that the burden on labour is reduced and that the system becomes fairer, more modern and simpler. On the basis of these objectives, we have already taken some important steps in recent months, such as the reduction of the special social security contribution, the solidarity contribution to securities accounts and the greening of commercial vehicles. But the OECD study is once again pressing us with the facts. It represents the responsibility of all of us to work effectively after years of standstill and to ensure that the tax burden on labour goes down. Colleagues, if you want to bake an omelet, you have to break eggs first. The ambition has been expressed. We need to make this legislature work effectively on the broader fiscal reform, because the OECD wants it, because Europe wants it, because Parliament, majority and opposition, wants it, but above all because our families and our single people want it. That is why the burden on labour has to be reduced, which is why we need to work on the broader fiscal reform. I repeat what I said two weeks ago. We are indeed preparing the blueprint. We will deliver them as soon as possible and, of course, discuss them in the government. I hope and thank you in advance that you will also fully support the reform so that we can make it a success.
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u24	Colleagues, we hear a lot about fiscal reform, but ultimately we do not see much wool. For 23 years the liberals have been part of the government and taxes have become the highest in the world. With the government it has only got worse: flight taxes, plastic taxes, securities taxes, higher excise duties on tobacco, extra VAT on small packages, at the dentist and physicist. Think of Van Quickenborne's more expensive fines! Your tax reform is also in danger of becoming another disguised tax increase. In return for all these taxes, we still get a failing service, low pensions, bad roads and a square running justice system. The tampering with the tax cents of the hardworking Flemings must stop. Save on asylum, migration, the political system and transfers, so that those who work, save and undertake in Flanders can finally pay less taxes.
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u25	Minister, you are very ambitious. That's all very nice, but that's not what my question was about. You announce everything, but the concrete situation is that Karel and Sabine, middle-income people, pay more taxes between 2020 and 2021 under your policy. That is EUR 1,500 in purchasing power loss, Minister. You tell great stories here, but I would like you to tell the small story among the people: you don't pay 1,500 euros more taxes because I don't do my job.
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u26	Madam President, Minister, the articles available online on the RTBF website, which announce this evening's investigation on the recruitment of nurses abroad, are really cold on the back. The context of a shortage of nurses has been known for a long time, and I am constantly calling you in this direction. The situation is getting worse today: our hospitals face more than 20% of hospital beds in intensive care units or in conventional hospital units closed for lack of nurses. In 2019, 4,900 nursing positions were vacant, 6,000 are vacant today. Many of them leave the trade after about ten years. This serious shortage has clearly created lucrative business opportunities. Thus, agencies recruit nurses, especially in Lebanon, but under what conditions! Hospitals have to pay 10,000 euros per nurse. Nurses recruited abroad are financially blurred and contracts require them to stay in the post for two years, under penalty of a fine of 15,000 euros, and even require nurses not to be pregnant during the same period. These contract clauses, these practices, are totally illegal. That is not all, since frauds also exist on the diploma of nurse. These frauds have now been highlighted more importantly. Mr Minister, I hope you will agree with me that these practices are totally indecent, unacceptable, illegal. It's gravissim. Do you intend to ask the social inspectorate to act as a matter of urgency? In addition, it is essential to implement a plan to increase the attractiveness of this profession.
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u27	Ms. Chair, Ms. Fonck, the practices outlined in the Nurse Penury program presented at the RTBF are totally unacceptable. On the ethical front, first, since qualified nurses are deprived of the countries that need them. Secondly, these practices are unacceptable in terms of employment, because the proposed conditions are illegal, if we understand what is happening. In addition, they are unacceptable in terms of public health if it appears that these nurses do not have the necessary skills. The monitoring of labour legislation is the responsibility of my colleague Pierre-Yves Dermagne. I alerted him to the problem and his administration informed me that the inspection is being carried out and that an investigation is under way. I also invite everyone to report specific complaints that will enable an investigation to be initiated. Moreover, it is of course essential that the infirmating staff have the necessary qualifications for the proper performance of their work. In order to remedy the problems that exist, my administration is preparing an adaptation of section 145 of the Act on the Exercise of Health Care Professions. In concrete terms, the aim is to be able to verify the exact skills available to people outside the European Union and to ensure that they correspond to what can be expected from the diploma presented. However, you are right, the bottom line of the problem is a shortage of staff. As I explained yesterday in the Committee on Health, in the coming weeks I wish to finalize all the work and take all the decisions necessary for the implementation of the 2020 social agreement. Once this has been done, I will invite the social partners in the sector to start drawing up, with me, the essential timetable for the future.
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u28	Madam Chair, Minister, thank you for your answer. I expect you to react as strongly as possible to these indecent and illegal practices that must cease immediately. Furthermore, the attractiveness plan is, in my view, the most urgent issue to be addressed in terms of public health policy. In fact, there is now a real deterioration in the continuity of care. Some care is postponed following the closure of many hospital beds. The safety of patients is also impaired. Of course, there is a social agreement, but it has been years since the nurses put forward reasonable proposals on supervisory standards, on working conditions, on the upgrading and recognition of specializations, on the recognition of penitibility for the pension, all concrete and reasonable measures, but urgent.
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u29	Madam President, Minister, you may have seen the report of PAN Europe yesterday. 34 percent of our fruit contains residues or residues of harmful pesticides. On pears it is even 87 %. That is strange, because in a country like Denmark, which is comparable to Belgium, it is only 7% of fruit. Another interesting report from UNICEF came out yesterday. In our country, one child in 12 is exposed to pesticides, even to such a high degree that they are at risk of cancers and a disturbed hormone effect. That is not new, because last year the OECD pointed to the challenges of pesticides and biodiversity. Minister, I am concerned about that. Although the BFSA is trying to reassure us by saying that 97% of the samples do not exceed the standards, I am concerned about the cocktail of harmful effects that we get every day. It is never measured whether we exceed the standard of different substances together and what the effect is on our body, and especially on the body of young children and vulnerable groups. What do you think is the explanation for these high grades? Is it because of our agricultural policy or because of the regulations? Next year, the new National Action Plan for the Reduction of Pesticides, the NAPAN, which we have already worked on, will come into force. Do these figures make you more ambitious to boost that plan and go beyond what is ahead? There is another important strategy at European level, the Farm to Fork strategy, which says we should have 50% less of those harmful pesticides on our plate by 2030. How are you going to use this study to boost those ambitions?
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u30	Minister, this study by Pesticides Action Network must indeed challenge us. I believe that it causes concerns in the population which are obviously legitimate, since they are public health problems. We know, Minister, your commitment to quality consumption, to a food sector that provides quality products, and to quality agriculture in our country. But we are, of course, challenged by this study and by the figures that are presented. Belgium would be the wrong student in the use of plant protection products, in any case as regards the presence of residues. I would therefore like you to inform us, Minister, about this study and how the figures are presented. What exactly is this? What are the relationships between the presence of residues and toxicity thresholds? What is the role of AFSCA in this regard? What are the controls carried out by it? We are aware of the significant activity of the AFSCA in this sector. It is important that you clarify the conclusions that the AFSCA can draw from these multiple analyses. What is Belgium's position on the European strategy for the use of plant protection products?
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u31	Minister, the Belgians are paying more and more attention to their consumption of food. Recently, a poll revealed that almost three-quarters of our citizens chose to consume healthy products. While millions of Belgians are willing to make efforts for their health, the health of their families, the health of their children or simply for themselves, this week we learned that fruit contaminated with toxic pesticides, although banned in Europe, had increased by 53% in just nine years. Worse still, 34% of cherries, apples, blackberries, peaches or strawberries placed on the market in Belgium would show traces of harmful substances. Minister, 34% is more than any other country in the European Union. Ladies and gentlemen, ladies and gentlemen, today I wanted to give you personal confidence. I recently learned a happy news. In a few months, I'm gonna be a mom. [[Applause from the European Democratic Group]] [[)]] I've been getting ready for weeks. I have treated my diet and, like thousands of other women in Belgium, I want to ensure that my child can develop under the best conditions. Like millions of women but also men in this country, I will do everything I can to ensure that my child can flourish in a healthy environment. And there, in a moment, we learn that, despite all these attentions, all these efforts, they might not have been used for anything. Because of some producers, the health of our families is put at risk simply by chewing an apple. This is simply shameful and unacceptable. In 2022, in our country, with all the control procedures, all the measures taken to prevent this from happening (...)
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u32	Thank you, Mrs. Hanus, for your question. Your time has expired. No one hears your words anymore.
ParlaMint-BE_2022-05-25-voorlopig-55-plenair-ip182x.u33	Ladies and gentlemen, I understand your concerns and I am very committed to having as healthy a food as possible in our country. I very much regret the misleading comments made by PAN Europe at the moment. The use of pesticides in the cultivation of fruit and vegetables may result in residues in food and feed. That's quite normal. It is important to distinguish between the presence of residues in crops and the exceedance of the maximum permitted residue limits. The maximum permitted residue limits are set in European legislation on the basis of scientific studies so that the correct use of plant products can be verified in order to protect the health of consumers. Limits are not toxicological limits. Therefore, exceeding the limit does not necessarily – and rarely even – pose a potential danger to the consumer. There is a margin of safety between the established limit and the potential risk. The AFSCA is a control agency, which means that it verifies whether the existing legislation is complied with by the operators. Control results indicate a high level of compliance of 97.4%! If these limits are exceeded or less than 3% of the samples are exceeded, the BFSA will always take measures to prevent the food in question from being used. The fruit and vegetables in question are withdrawn from the market. In 2020, the BFSA checked 3.855 samples of residues of plant protection products in food. During such an analysis, 400 to 600 different molecules per steel are controlled. Thanks to this very wide screening, Belgium belongs to the three best European Member States. This explains why there are more traces of pesticides in Belgium than in other Member States which, for their part, only analyse 200 molecules per sample. It's obvious that if we don't look for the molecules, we certainly won't find them. So I really regret the spread, by some green lobbies, of intellectually dishonest information through this study.
