ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip192x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip192x.u12	[[...]]
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip192x.u13	Mrs Fonck, as far as transparency is concerned, for the first time we have formally debated in Parliament the management contracts of SNCB which have been in existence for 14 years, thanks to a bill which was passed on the initiative of Ecolo and Groen. Mrs Fonck, while some are talking about transparency, others are applying transparency.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip192x.u14	Mr Parent, Mrs Fonck, this is not the time to debate this issue. [[Tumult]]
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip192x.u15	Everyone was able to state their position. I still have to rule on the admissibility of the motion. If it is admissible, a debate may take place. But for now, I propose that you move on to the agenda.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip192x.u16	The next item is the election to appoint two Dutch-speaking members to replace MM. Nicolas Waeyaert and Frank Robben, a Francophone member replacing Ms. Séverine Waterbley and the Director of the Knowledge Centre of the Data Protection Authority. The next item is the secret ballot for the appointment of two Dutch-speaking members to replace Mr Nicolas Waeyaert and Mr Frank Robben, a French-speaking member to replace Mrs Séverine Waterbley and the director of the Knowledge Centre of the Data Protection Authority. In accordance with the opinion of the Conference of Presidents of 29 June 2022 and 6 July 2022, I propose that you proceed to vote on these four terms. In accordance with the opinions of the Conference of Presidents of 29 June 2022 and 6 July 2022, I propose that you proceed to the vote on these four mandates. Nominations were announced during the plenary meetings of 22 April 2021, 24 March 2022 and 21 April 2022. The applications were announced at the plenary sessions of 22 April 2021, 24 March 2022 and 21 April 2022. By email of May 2, 2022, Mr. Tom Ruysschaert withdrew his application for a term as a member of the Knowledge Centre. By e-mail of 2 May 2022, Mr Tom Ruysschaert withdrew his candidacy for a mandate of member of the Knowledge Centre. By e-mail of May 12, 2022, Ms. Nathalie Ragheno withdrew her application for the position of Director of the Knowledge Centre. By e-mail dated 12 May 2022, Ms Nathalie Ragheno withdrew her candidacy for the mandate of Director of the Knowledge Centre. In accordance with Article 40 § 2 of the Act of 3 December 2017 establishing the Data Protection Authority, up to two thirds of the members of the Knowledge Centre are of the same sex. In accordance with Article 40 (2) of the Law of 3 December 2017 establishing the Data Protection Authority, a maximum of two thirds of the members of the Knowledge Centre shall be of the same sex. In view of the resignation of Messrs. Nicolas Waeyaert (N) and Frank Robben (N) and Ms. Séverine Waterbley (F) and Ms. Alexandra Jaspar (F) (Director of the Knowledge Centre), the Knowledge Centre is currently composed of two men and one woman. In view of the resignation of Mr Nicolas Waeyaert (N) and Mr Frank Robben (N) and Mrs Séverine Waterbley (F) and Mr Alexandra Jaspar (F) (Director of the Knowledge Centre), the Knowledge Centre is currently composed of two men and one woman. For the four vacant terms of office of the Knowledge Centre, the Chamber must therefore appoint at least one male and two female candidates. For the four open mandates of the Knowledge Centre, the Chamber should therefore appoint at least one male and two female candidates. The Justice Commission heard the candidates on 18 and 25 May 2021 and 7 and 21 June 2022. The Justice Committee heard the candidates on 18 and 25 May 2021 and on 7 and 21 June 2022. The rapporteurs, Ms Kristien Van Vaerenbergh and Mr Khalil Aouasti, reported on these hearings in the Conference of Presidents on 2 June 2021, 22 June 2022 and 6 July 2022 respectively. The rapporteurs, Ms Kristien Van Vaerenbergh and Mr Khalil Aouasti, reported on these hearings at the Conference of Presidents on 2 June 2021, 22 June 2022 and 6 July 2022 respectively. The documents bearing the names of the candidates were distributed to you (2039/001, 2789/001, 2807/001). Documents containing the names of the candidates were distributed (2039/001, 2789/001, 2807/001).
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip192x.u17	The next item is the election for the double list of candidates to be presented by the Chamber for the appointment of a French-speaking judge to the Constitutional Court. The next item is the secret ballot on the double list of candidates to be nominated by the Chamber for the appointment of a French-speaking judge to the Constitutional Court. In accordance with the opinion of the Conference of Presidents of 29 June 2022, I propose that you proceed to vote on this double list. In accordance with the opinion of the Conference of Presidents of 29 June 2022, I propose that the vote be taken on the proposal for this dual list. Nominations were announced in plenary on 30 June 2022. The applications were announced at the plenary session of 30 June 2022. The document bearing the names of the candidates was distributed (2800/001). The document with the names of the candidates was distributed (2800/001). I would remind you that, in accordance with the first paragraph of Article 32 of the Special Act of 6 January 1989 on the Constitutional Court, the list must be adopted by a two-thirds majority of the votes of the members present. I would remind you that, pursuant to Article 32 (1) of the Special Law of 6 January 1989 at the Constitutional Court, the list must be adopted by a two-thirds majority of the members present. I propose that you proceed with the voting, both for the membership of the Knowledge Centre of the Data Protection Authority and for the presentation of a double list of the Constitutional Court. I propose that you vote on both the mandates of the Member of the Data Protection Authority's Knowledge Centre and the nomination of a dual list of the Constitutional Court. Due to the secret nature of the ballot, ballot papers cannot be signed. As the vote is secret, the ballots must not be signed. For a valid vote for the terms of office of the Data Protection Authority, a cross should be drawn in the box opposite the name of the selected candidate. In order to vote valid for the mandates of the Data Protection Authority, the box must be ticked next to the name of the selected candidate. The votes cast in favour of more than one candidate per term on the ballot paper are invalid, as are the votes cast in favour of the same candidate on the ballot paper for the two Dutch-speaking members. Voting cards with a mandate of more than one candidate are invalid, as are ballots for the same candidate for the two mandates of the Dutch-speaking Member. I would remind you that for the Constitutional Court, only ballot papers that mention the name of a candidate presented before the vote are valid. I would point out that the Constitutional Court is only valid for the ballot papers bearing the name of a candidate proposed for the vote. In accordance with the opinion of the Conference of Presidents of 6 July 2022, ballots will be held during the plenary meeting in Room 3, where ballot papers will be distributed, from now until 6 p.m. In accordance with the opinion of the Conference of Presidents of 6 July 2022, I propose that the secret ballots be held at the plenary sitting in room 3, where the ballots will be distributed, from now until 6 p.m. We must draw lots from one or two offices of deputy returning officers, each composed of four members, who will be responsible for the counting. I suggest, however, that you appoint the two youngest members to the bureau this day to take the ballots. We must set up one or two offices of voters by drawing lots. Each bureau shall be composed of four members. I propose, however, that the last two Members who have taken their seats at the Bureau today should be nominated for the vote. Ms. Song and Ms. Hanus are designated to strip the ballots. The ladies Chanson and Hanus are appointed to count the votes. As soon as the ballots are closed, I propose that you proceed to the counting of the various ballots in room 3, in the presence of the deputy returning officers. As soon as the secret ballots are closed, I propose that the ballots of the various secret ballots be counted in room 3, in the presence of the voters. No observation? [[(Non]] [[)]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip192x.u18	The general discussion is open. The general discussion is open. MM. Dieter Vanbesien and Albert Vicar, rapporteurs, refer to their written report.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip192x.u19	Madam President, Minister, Minister, ladies and gentlemen, I will finish. I was recently a guest on the Economics Committee, which doesn't happen often. It was something else once and nice, because we had a good debate in that committee on this draft law, which is a total screw-up. It is indeed a thick draft with a comprehensive explanatory memorandum and a large number of opinions. The text has clearly been hard worked on. It was also evaluated by the people who were present during the debates; moreover, they have examined in detail whether or not the proposed system will work. Even if we had a good debate, I regret the statement by someone from the majority following the adoption of the report. What happened? Because we were guests, the PVDA member and I received the report later; nobody can do anything about it. A member of the majority said quite laconically that we should have read the report, because we are politicians 24 hours at 24 hours. But I would like to point out that a report reads a little slower than for the others, all the more so when someone has spoken for a long time, has made a lot of comments and asked questions. If the majority does not speak in the debate, then of course she will read the report in five minutes, because she simply has to read her foreword. I divide the explanation of our position on the draft between Mr Michael Freilich and myself, focusing on the legal aspect. We had to wait for the bill. There was already a first decision of the European Court in 2020 and the Constitutional Court was followed in April 2021 by the annulment of the judgment. Since data retention is certainly an important tool in criminal investigations, the destruction of the n judgment was a bomb and researchers were worried about whether they could continue to work and how to deal with it. Luckily, the Anti-Conflict and Anti-Conflict legislation has provided some relief. However, a framework is needed. The European Court of Justice's annulment and observations have highlighted criteria that can be met in order to ensure data retention in a correct manner. That was then worked out in this draft, which the N-VA had hoped you would have come to Parliament earlier. Anyway, the design is here now and I am standing on the speaker's seat, because I would like to make a statement on the matter. There are comments to be made, and we have also raised them. At the end of the journey we did not agree, but that is allowed in a democracy. There are two aspects to data retention: firstly, the data retention authorities, and in this context, the draft law provides that they can reasonably freely decide which dates they will store more or less. The second aspect is access to that data. Most of us are quite fond of our privacy and that is and is also important. If data is to be kept by authorities and then it is necessary to determine who should have access to it, it must be done according to clear criteria. A number of interests need to be weighed against each other. On the one hand, there is the protection of privacy. On the other hand, it is necessary to include in the scale why certain authorities may infringe privacy. The reasons for this are, for example, the safety of our society, a missing child or a missing person in general. Telecom data can certainly help, given the way criminal gangs work, to find someone in a criminal investigation, such as the Sky investigation. So one has to weigh privacy against another interest in order to infringe privacy in the scales. When it comes to the security of our society, it can be explained and framed. In the context of criminal investigations, researchers should have access to telecom data. Criteria have been laid down by the European Court of Justice. The data may not be stored in an undifferentiated manner. These criteria have been fairly well followed in the area of justice. There is still a chance that data retention will be undifferentiated. If the whole country is the geographical area, we are in favour of working according to criteria. In any case, the criteria laid down in the field of justice, particularly criminal investigations, have been followed. Unlike the rest of the N-VA Group, I will abstain from voting on the draft. So I will not vote against what my colleagues will do. After all, I think it is important to give the signal today that Justice needs tools to, among other things, catch criminals and track down missing children. We are indeed convinced of that. With my message, no one will have to say afterwards that the N-VA Justice is working with tied hands in the context of criminal investigations. After all, the N-VA does not want that. Criteria have been followed, but there was still room for improvement. Since I still see room for improvement and want to give the Justice Department the signal that it should be able to continue data retention, I will abstain in the vote. However, I would like to point out that it is not always about the safety of society, which is a criterion which must be tested whether or not access is granted. My colleague will elaborate on that; I will warm you up for a while. I am very concerned that the data retention authority could take advantage of the opportunity to grant access to it outside criminal investigations. Indeed, a whole series of governments has been listed, from administrative, social and fiscal authorities to governments in the framework of scientific and historical research. The balance is no longer in balance. You will argue that you will legally anchor that, Minister, but there is no such anchoring. There is a great contrast between the way data is handled and given access in the context of justice, and the way it is done for other governments. For the Justice Department, this is strictly regulated. Access must go through an investigative judge and there are other conditions. For all other governments, which and route the route can easily access the data, which I believe are protected by the privacy laws, a law can be made afterwards. However, we do not know that today and we have no control over it either. For example, we are giving almost a blank cheque, which I find problematic, because the balance has been lost. I would like to call on colleagues from the other parties to think carefully about this. We all support the fact that justice is provided with the tools to act properly, but that should not be misused to open a door in the same law allowing other governments to access data protected by privacy law and which does not jeopardise society's security. However, it is felt that public authorities should have access to this. I find that a difficult exercise and you have failed to balance it with the present design. That is why my group will be voting against the draft, while I will abstain, because I would very much like to give the signal that our view is that justice should not work with hands behind my back.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip192x.u20	Madam President, ladies and gentlemen, respect for individuals and individual choices, which includes the protection of private data, is one of the three pillars of the Ecolo movement. Any breach in this respect is always a difficult balancing exercise and it is always the result of a compromise. Today we are studying a text that fills a legal vacuum that has existed since the Constitutional Court's decision to invalidate the text that preceded it. On the other hand, judicial authorities need tools to speed up the resolution of investigations. The number of judicial police officers is too limited. We must help them in their work, but that does not mean that we must also strengthen these services. What data are concerned by this retention and this text? I was alerted by worried citizens who said we were going to listen to their conversations. No, this is identification and metadata data. It's not about the content. There is no question of asking for the content of a conversation. With this law, the intelligence and police services, upon judicial agreement, will have more limited access than Google or Facebook. When you write a message, Google and Facebook not only know who you send it to, but also know its content. They can send you an advertisement that matches the content of your text. They therefore have much greater access than is proposed in this text. We need to put things into perspective. Authorities will be able to know where to call, the IP addresses connected and the connection times. The proposed text sets out the locations and conditions for permitting the collection of data, including the level of crime. Places are particularly protected, for example parliaments, airports. In section 126.1, a police service, the NTSU, is mandated to make an annual crime map for the preceding three years. Depending on this level of crime, data may be retained for a period of up to 12 months. The risk is that eventually everyone will reach a level of crime that is as high as 12 months. That's not the point. At the outset, we were clearly concerned that this data was insufficiently differentiated according to location. During the discussion in committee, I was touched by an excellent argument. I have to say it. How can we explain to a woman raped in a wood in a quiet area, how can we explain to the parents of a child lost in the middle of the province of Luxembourg that they do not have the support of the police because we are in a place where crime is low? How can we accept that a child lost in the middle of the Ardennes is less easily found than a child lost in Brussels or on a wharf in Antwerp? Therefore, it is clear that one must also be able to collect the metadata of telephone calls in places where crime is lower. However, what obviously changes is the duration because the probability of this happening is lower. This argument, I leave it to your reflection, but I think it is important. As I said in committee, I believe that this text requires the government to work on whistleblowers as a telephone operator, for example, collects metadata. If I were a Proximus alerter, to communicate a problem within Proximus, I would be very bothered to know that Proximus collects data from me, Proximus, launching alerts on Proximus. Clearly, there is work to be done to protect whistleblowers. Next year we will also see the evolution of crime statistics in quiet areas, with or without data collection. I'll ask the minister in a year's time, if he's still there – I think he will. In conclusion, our group will support this text, which is the result of a balance between the demand of the judicial authorities and the necessary protection of our citizens. Ladies and gentlemen, thank you for your attention.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip192x.u21	Madam President, ladies and gentlemen, on 24 April 2021, the Constitutional Court destroyed the law on telephone data tracking, the so-called data retention law, which required telecom companies to keep data from their customers preventively. According to a number of organisations, including the League of Human Rights and the French-speaking and German-speaking lawyers' desks, the mass storage of data was contrary to privacy and was therefore considered a possible suspect for every citizen. At their request, the Constitutional Court had already destroyed an initial version of the law. The Constitutional Court also followed a negative opinion of the European Court of Justice. The failure to keep track of a number of data led to problems in the police and judicial authorities. For the fight against terrorism and the war on drugs, these data are very useful, as well as for the detection of missing persons. For example, if a child is missing, we are pleased that such data is being kept. Also for investigations into who was present at the scene of a crime, these are all very useful data. However, that should not be a free pass to ignore the right to privacy of all citizens. The court also has other means at its disposal, such as billing data which can be requested from telecom operators. In busy places there are also many cameras available nowadays that can be viewed. Article 11 sections 3 to 5 of this draft law contains a very comprehensive list of geographical locations and zones where any retention obligation will apply. I will not list it, because it is accessible to everyone. However, the perimeter around these zones will be determined by the King. Parliament therefore has no say in this matter. It is therefore possible that almost the entire Belgian territory could be subject to a retention obligation. There are several retention periods of 6 months, 9 months or 1 year, the application of which depends on the number of offences committed in an arrondissement or police area during the previous 3 calendar years. How should a citizen know if he is in an area where his data is kept and how long will his data be kept? In places with surveillance cameras, signs must be placed to inform the citizen. However, there are more flexible rules for the retention of telecoms data. Border municipalities, for example, will be subject to the retention obligation. Do we then place an information board at the border? What is being done with international transit zones at airports anyway? They are also subject to that retention obligation. Will the data of all persons in the transit zones be kept, including those who are only transiting? A number of data of a person who is not in a compulsory storage zone shall be kept if that person is in contact with someone else who is in a compulsory storage zone. So even if one is not in a retention zone, one's data can still be kept. The data retained must also be used for scientific and statistical purposes and can also be consulted by a number of public authorities, such as the tax authorities. Anonymous or pseudonymized data are not always sufficient, which can be a breach of privacy. Article 13, Section 2 (8) of the draft law states that "The administrative or judicial authorities responsible for the prevention, investigation, detection or prosecution of a fact which constitutes a criminal offence but does not fall within the scope of serious crime may receive the retained data." One can therefore use stored data for the most diverse facts. At the time, I interviewed Minister De Sutter about the problems with the data retention law and then tabled a motion calling for a balanced legislative framework that would provide the judicial authorities with the necessary instruments to combat serious crime, but with attention to the privacy of the citizen and the principle that one is innocent to prove otherwise. I also asked that the new legislation take account of the rulings of the Constitutional Court. This new legislation is before the vote today. The question now is whether it is balanced and takes account of the rulings of the Constitutional Court, and therefore pays sufficient attention to protecting the privacy of citizens, while at the same time meeting the needs of the judicial authorities in the fight against serious crime. Moreover, the question remains as to whether this new legislation will have a long life. There are already signs that this new text will once again lead to proceedings before the Constitutional Court, possibly leading to judgments and the destruction of certain articles. We need legal certainty, not flash-light legislation that is destroyed and restored every now and then. Fighting crime is important, but so is privacy. We don't want to end up in some kind of Big Brother company, where the whole thing of everyone is registered and checked 24/7. The fight against serious criminal acts such as terrorist attacks and so on is a priority for the Flemish interest, but we cannot support the draft law before us in view of the comments and objections. We shall therefore abstain from the vote.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip192x.u22	Madam President, first of all, I agree with what has been said by my colleague, Mrs De Wit, about the form of this very rich debate with very interesting and very important exchanges. However, there was this incident with the report. We would have liked more space to have a more serious discussion because there was something. We remain with questions that remain unclear and for which the answers are really not convincing, especially when it is just as important as the one we are dealing with today. One thing is clear: the data are important to fight crime and especially organised crime - we have a recent example with Sky ECC. I don't think anyone's contesting this here. The need for police services and justice to have a legal framework can therefore be heard, but this framework must be strong to ensure its stability over time. To do so, this framework must be in line with European law. When you say that, it's not just a whim of democrats or privacy. Given that this is fundamental and important for the police, for the judicial police in order to carry out this work to combat serious crime, it is all the more important that such a project be stable and that it is not slashed every time. Here, we're already at the third attempt. It is therefore not serious either with regard to the services which need these tools to leave them in this situation of floating. I think that's a pretty important point. Besides the needs of the services, this project also affects the rights and freedoms of virtually all Belgians. I'll come back to it in more detail later. In order to comply with European law, the legal framework must pass the proportionality test. The right to privacy and the protection of personal data is not a subsidiary right that could be derogated from as desired. To illustrate its importance, we can take the example of the United States, where there is serious concern that metadata may be used to track mothers wishing to abort, in states where it has recently become illegal. Indeed, by using this tool, profiles can be obtained by cross-checking metadata. That kind of consequence must alert us. In addition, this project does not go beyond proportionality, Madam and Minister. Several criteria show that this is disproportionate. First of all, this project leads to the removal of anonymity on the Internet. When I indicated it in committee, the minister told me that it was not a right. That is true: it does not constitute a right as such, enshrined in the Constitution or in a law. However, the possibility of becoming anonymous on the Internet is a requirement for the exercise of certain rights. Thus, when WhatsApp announced that it was sharing its data with the rest of the Meta group, personalities such as Edward Snowden voted in favour of another operator that is Signal, which guarantees anonymity. This question of anonymity is not secondary. Indeed, according to the UN Special Report on Freedom of Expression, "encryption and anonymity provide the confidentiality and security necessary for the exercise of the right to freedom of opinion and expression in the digital age. Such security may be indispensable for the exercise of other rights." It also makes the following recommendation: "With regard to anonymity, States should adopt policies of non-restriction or comprehensive protection. States should seek to strengthen encryption and anonymity. National laws should recognize the freedom to protect the confidentiality of such electronic communications using encryption technologies and tools to be anonymous online. States should not impose restrictions on encryption and anonymity, which often facilitate and make possible the exercise of rights to freedom of opinion and expression." This project therefore clearly runs counter to what is requested by the United Nations. To quote the opinion of the Data Protection Authority, "the new definitions of operator and electronic communication service, coupled in particular with the obligation to identify imposed by the new Articles 126 and 127 of the Telecoms Act, introduced by amendment 1 and 2, lead to the impossibility or, in any case, very difficult, any anonymous correspondence on the Internet". With this bill, companies such as Signal, offering secure and anonymous communication services, would no longer be able to operate in Belgium. However, Signal is an essential instrument, used worldwide - because of its confidentiality - by journalists and whistleblowers, but also by the European Commission, which imposes it on its staff. Beyond the substantive issue, I would like to highlight one area of concern. When I asked you in committee about this, you replied that you did not know whether Signal would be affected by these new obligations. You have read me the privacy policy of this company, repeating to me: "If Signal does not process or generate any data, it will not be targeted." All of this gives me the impression that the issue was not discussed upstream. The most worrying thing is that we do not know the practical consequences of this project and their possible impact on fundamental rights. Secondly, I am thinking of the targeted false preservation. The project creates several obligations for the preservation of metadata which, in practice, result in the reintroduction of a general preservation obligation for the entire territory and the population. On the one hand, there are strategic areas, such as motorways, ports, terminals, etc. This means that anyone going through these places will automatically see their metadata stored. There is also the retention of data in criminogenic areas, i.e. places where a certain crime rate is found. Here are the places where three or more offences per thousand inhabitants are registered. I have asked you several times whether you can tell us the coverage rate of the territory and the population on the basis of these criteria. Indeed, in our view, it is essential that parliamentarians be able to know this rate or, at least, to have an estimate of it, before voting on the criteria. We are going to vote for a law of reparation that is intended to respond to an objection by the Constitutional Court on this point. The said Court had annulled the two previous laws on the basis that they provided for widespread conservation. We must therefore ensure that by voting on the bill under consideration, we will not reintroduce widespread conservation. In other words, we need to make sure that the reason why the two bills were slashed is not repeated. The Court of Justice of the European Union admits targeted data retention, but it prohibits widespread and undifferentiated retention. We must not, under the guise of targeting, reintroduce widespread conservation in the territory. Let me quote here Garda Síochána of 5 April 2022: "It is important, in a democratic society, that the preservation of data is the exception, not the rule, and that such data cannot be kept systematically and continuously. This conclusion is even necessary with regard to the objectives of combating serious crime and preventing serious threats to public safety and the importance that they should be recognized. It is up to the Member States, not the Court, to identify such criteria for the implementation of targeted storage, on the understanding that there can be no question of re-establishing, by this means, a generalised and undifferentiated retention of traffic data and location data." I would add a final quote from Mr Vadapalas, a former judge at the Court of Justice of the European Union: " Simultaneous targeting in several areas is to be excluded because it acquires a general character and loses its targeted character". According to him, this bill amounts to allowing targeting measures in so many areas that it would transform targeted retention into general and indiscriminate data retention without establishing the necessary legal safeguards. You answered me every time you couldn't provide these numbers. You told me it wasn't up to the minister to do it. We will vote the law and then apply the criteria and it is only after we know, through a report given by the services, what part of the territory has been targeted by the retention of data. The people I mentioned, they cannot be suspected of not wanting to fight serious crime. These people are very concerned about this question but they warn against your project because, for them, it reproduces the same mistakes that have made that it has been recalculated twice in the past. You still gave us something that stopped me because you told us you couldn't give those criteria. You also said that it was not impossible for the entire national territory to be subject to data retention. I quote: "If this hypothesis is encountered, then it will be a conservation targeted in its approach but generalized in its consequences". Basically, you do not exclude that the application of these targeting criteria will result in the targeting of conservation across the territory. The word "target" is in the text, but everything suggests that it is not targeted at all. You do not exclude that the consequences of this targeting will be the generalization of data retention. Again, this lack of a definitive answer was truly challenging. Either you didn't test your criteria before proposing them here, or you know the consequences, but you don't dare tell us openly. I don't see a third alternative. On the other hand, others have done the calculation for you. If we take the serious crime rate of three, five or seven facts per thousand inhabitants as provided for in your draft law and result in the preservation of metadata for six, nine or twelve months respectively, the result is, on the basis of the data published by the Federal Police, a retention for the maximum period of twelve months in the whole Belgian territory, except in the cantons of the East where the conservation will be only nine months. This is quite logical since the average rate of serious crime on Belgian territory is 11 facts per thousand inhabitants. In committee, you challenged these figures. You told me that the average rate of serious crime is less than 11 facts per thousand inhabitants. I'm ready to hear it, but can you tell me how much it is? Give us this calculation! You have also indicated that the NTSU, the technical service of the Federal Judicial Police, will carry out the mapping based on the data of the General National Data Bank (BNG). But we already have this data. Why not have already done this calculation? I am also surprised that we do not even have a preliminary assessment. You still provided a number on second reading. It took a lot of pressure to get at least something. You told us that with strategic locations alone, we're 30 percent of the territory. This suggests that there is already a map somewhere that demonstrates it. All that is missing is the estimation of the other criteria. This one, we're still waiting for him. Minister, if you are challenging the figures I have recalled, why not provide your own figures so that we can discuss them on a correct database? At the moment, this discussion is very difficult because you are challenging the figures, but you are not giving them in return. You've also presented me with some kind of back-up position, let's say. You are already defending yourself that conservation will be widespread, which is quite symptomatic. You say: "If the criteria were applied to countries other than Belgium, they would result in non-general coverage of these. Belgium is a small country." So you did not estimate the coverage rate in Belgium but you have this rate for other countries. Again, why not provide these figures? There was talk of coverage, but there is another element that is the concept and definition of a serious offence that is too broad. Indeed, you have indicated that the Court authorises the retention of targeted data, in particular on the basis of the rate of serious infringements. We must also know what is behind the expression "serious criminality". The concept used in the bill refers to section 90 ter of the Code of Criminal Investigation (CIC), which provides for cases in which an investigating judge may order a wiretap. It is a concept that is particularly broad and includes, for example, fake computer science, computer fraud, possession of narcotics, etc. I understand that you wanted to make some sort of analogy on the basis of this article 90 ter of the CIC, but that is an analogy that, in my opinion, is false. It is not simply possible to transpose offences that allow a judge to order wiretapping to store data upstream of geographical areas, first because, in the case of wiretapping, they must be ordered by an investigating judge, which is an additional guarantee, then because the wiretapping is actually targeted at an individual or a group of individuals and does not concern entire populations. Even if it does not go through an investigating judge, even if we go to the end of this logic, here in Article 90b, it only concerns an individual or a group of individuals in any case. This does not concern the 11 million inhabitants. That is different from your bill. The analogy with this CIC article is not justified. At this stage, the Court of Justice of the European Union does not define serious crime; however, it is not at all certain that the reference to Article 90b goes beyond the criteria which it might have to define. Again, this raises a real question as to the proportionality of the bill. There is also the element of targeting, which will be based on unreliable data - the least we can say. In order to target the areas in which the data should be kept, the data of the General National Bank (BNG) of the police, which contains all the facts found or suspected as they are qualified at the beginning of the investigation, will be used. The BNG has millions of people - 3 million in 2019. As the Police Information Review Body (PIB) itself points out, "there is quite enough frying on the line with regard to the accuracy of police records". That is, they themselves question the accuracy of this recording. In its 2020 Annual Report, the COC states that the BNG contains many inaccuracies and/or errors, such as the mischaracterization of the facts. The people concerned themselves question the reliability of the BNG. In addition, there is another problem that I find more fundamental, namely that the BNG lists all suspected offences, not just those that are the subject of a conviction. This tends to inflate the figures, as some of these offences will be dismissed, filed without further action or acquittal. It is therefore anticipated that targeted data will be retained in certain areas, but based on data that are known to be unreliable and sometimes false.
