ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u13	Madam President, Prime Minister, since I do not remember the coalition agreement, I have at least brought a piece out of it. I thought I would remember the following passage, which is why I looked for it: 'The government is strengthening measures to combat disinformation and the spread of fake news that pose a real threat to democracy'. Who amazes me when I read an interview with you in De Morgen, day after a fake news test by De Standaard, in which a statement of yours was described as manifest false. I have to conclude from that that, if you comply with your government agreement, we will know today how you will punish yourself. I assume that your own coalition agreement is not only intended to be strict with the citizens, but at least to pay some attention to it yourself. The fact that you are not complying with your government agreement is not news. It is very serious that you damage public communication on vaccination with your ruling. In this way you have become a propagandist for the antivax movement. What De Croo says is not true, the anti-vax movement says on social media, and if that is true for that statement, then of course also for previous statements by De Croo. By the way, you formulated your verdict in the context of the defense of the CST. The CST is a pass, a pass. Until recently, you were opposed to the pass company; in the meantime, you are in favour of an extension of the 1G policy. This should not be used to combat corona, but to encourage people to be vaccinated. That is why I quote from the opinion of the Advisory Committee on Bioethics. I referred to the paragraph in question in blue, because since you no longer need that colour, I have borrowed it. "The Committee points out that under no circumstances should the CST be used as a means to enforce vaccination in a hidden manner." Do you think, Prime Minister, that you have compromised the credibility of communication? Where's the exit strategy for the covid safe pass? You have said that it will take two to three years, but I hope that you can at least qualify it as fake news.
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u14	Madam President, Prime Minister, Minister, the coronabarometer is once again on the table. There have been many debates on this subject, but they have not yet been discussed. This should be an instrument that can guide the approach to this corona crisis. He may also be a clear guide for the population to identify the situation in which measures are needed. There is clearly a need for more predictability and clearer communication. In the last two years, however, we have seen that the virus is unpredictable. Each variant presents new challenges and requires different measures, mouth masks, vaccines, CST. We see that certain parties at certain levels approve things and reject them at other levels. The test strategy also needs to be adapted occasionally. For many people it is no longer obvious to be with all the rules. The Consultative Committee has the difficult task of taking decisions in these circumstances. It may not be good for everyone either. Such a coronabarometer, I think, could be a good guide. However, there will still be a need for tailor-made work from the political point of view. By what time would this barometer be decided? Earlier it was also agreed that the coronabarometer would not be automatic, there is no on-off switch. How will it work in practice? What is your position on the possible regional use of such a barometer?
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u15	Madam President, ladies and gentlemen, I will answer this question together with the Minister for the Interior. This covid pandemic is a long-term work. We are now entering a phase of the pandemic with periods where the situation is better but also with periods where the situation is deteriorating. We have seen in recent months that it is difficult to take steps backwards in our lives, in our freedoms. It's never an easy matter to organise. I fully understand the demand of certain sectors for more predictability. On the other hand, predictability must take into account the complexity of our society. We must try to find an instrument that offers predictability on the one hand but also takes into account that complexity. It is not a simple exercise to do it in a clear and readable way. We must ensure that such a barometer can bring stability, but the instrument must also not cause rigidity which makes it impossible to respond to changing situations. That is why the Consultative Committee asked the Coronac Commission to work on this. In the meantime, there has been a great deal of consultation with the sectors concerned. This afternoon, I asked for a meeting with the prime ministers to be held early in the process with the various governments to see how best to deal with it. I will not avoid the discussion about the corona demonstration and my statement. The vaccine protects 9 to 10 times better against serious illness or hospitalisation, and 15 to 18 times better against inclusion in the intensive care department. Anyone who has been vaccinated, especially with a booster, has half less chance of getting infected and a much less chance of infecting another. So indeed, half less chance and not nine times less chance. I actually used the wrong numbers back then. The size of the numbers I used wasn't right. I made a mistake. The essence of what I have said, namely that someone who has been vaccinated protects themselves much better than someone who has not been vaccinated and that a vaccinated person also protects the others much better than someone who has not been vaccinated, is, however, absolutely right. For the order of magnitude I used, I quoted wrong numbers, but the essence remains. That is the essence of the message I wanted to give. Those vaccines are a scientific triumph. In addition to a scientific triumph, these vaccines are also an assignment in responsibility and solidarity for each of us. Those vaccines aren't noncommittal. We cannot say that science has done a wonderful job, but we as a society do not know how to deal with it. If, during such demonstrations, things are said that mislead or are false in fact or in intent, I am not afraid to point them out. Let me give you an example. Organisations that co-organised the demonstration say that both a vaccinated and a non-vaccine can spread the virus. That's like I'd say both Wout Van Aert and I ride the bike. That's true, we both ride the bike, with the race bike even. But we don't do it the same way. After all, one is an absolute top in his domain, while the other is clearly not. It's the same with vaccinees and non-vaccines. A vaccinee is at the top in terms of protecting himself and others. In a non-vaccine, it's a whole different order of magnitude. As far as that distinction is concerned, I am not afraid to put my finger on it. That is the falsehood that is told. People throw things together and say, "You see, it's the same thing." If there are factors different, then it is absolutely not the same. As a society, we must dare to do so. The choice to be vaccinated is a choice that exists today in our country, and that choice can be made. But the choice to show certain forms of behaviour that endanger the freedom and health of others when they have not been vaccinated is something that we, as a society, must put our finger on. As a society, we must dare to say that it is not solidarity. That's a false definition of freedom. If individual freedom is so at odds with the freedom and health of our society, then we must dare to engage in that debate.
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u16	Madam President, ladies and gentlemen, the main aim of the exercise to create a corona barometer which the Commissioner is now preparing in broad consultation with all sectors is to increase the predictability of measures under this pandemic. This predictability is certainly also important for the youth sector and in the context of enlargement for the whole of society, which has shown great flexibility, but also resilience, in recent months. They deserve not only our admiration, our respect, but also our support. In the meantime, the concerns of associations and the youth sector have been expressed by the Coronac Commission after consultation with the relevant youth ministers and are part of the preparatory work for the next Consultative Committee. The last few months have shown that a virus such as corona in all variants is very unpredictable and very fickle at times. Nevertheless, we strive to create a workable instrument that identifies policy when and how to act, without being completely mechanistic. If we have learned one thing, it is that we need to speak in two words and that we need to be flexible when the virus presents itself in other variants or in another way. We also know that there may be seasonal effects of the virus. That combination of many parameters and complexities we try to capture in that barometer. This barometer, which can lead to predictability, can also provide clarity. Clarity contributes to the acceptance and capacity of all those who have had to deal with these nasty measures for almost two years. In particular, this is important for everyone who makes plans, so almost everyone in our society. Families, associations, organisations and business are all making plans. Predictability of these plans is, of course, essential. We have been working on this question of perspective for the youth sector and enlargement for the association community in order to provide clarity and certainty. As agreed on the last Consultation Committee, this coronabarometer will clearly identify, in addition to sets of measures for catering and public events, the sets of measures that can be envisaged at a certain stage of the pandemic for the youth sector and for the community. That's very important. When developing the barometer for all domains and activities covered by it, a number of points of interest are important. I'd like to take a look at them. First of all, we must look for the greatest possible degree of predictability and certainty, but the barometer must also be flexible, as I said. This means that we could take into account different categories and types of activities. There will be a distinction between indoor and outdoor activities, because we know that the spread of the virus takes place there in a different way. In addition, I believe that this is incredibly important, and we must ensure that we create as much experience as possible of equality between similar activities and sectors. Mr Dedecker referred to the fact that sometimes people lose guidance, because things sometimes become incomparable, while it seems as if they are similar situations. We must try to answer that, but that is not easy, because there are many different characteristics in activities and sectors. However, I believe that this degree of comparability will contribute to clarity. Finally, there is another very important element: we must take into account the psychological well-being of people, especially young people, when defining the sets of measures. They want to spread their wings, party, meet. It is more important than ever to include psychic well-being in the considerations we make, so that will also be taken into account in decision-making, just as it has been taken into account in the past. Like all other groups in society, young people want to know where they stand. They are man enough to hear bad news or harder news, but they want clarity. I therefore think it is appropriate to announce now that, once the figures allow, we will allow all possible activities for young people inside and outside so that they can spread their wings and organise themselves in the way they want.
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u17	It is clear why the part of the sitting is now called Question Time and not Answer Time. I asked you one question, Prime Minister, about the government's CST exit strategy. You remained as silent as your health minister on the committee last Monday. I didn't get an answer. You say you're against a card company, but with the corona pass you installed it, without any strategy to get rid of it. Scientists say that the coronapas caused more infections. Even the GEMS says in its most recent opinions it is no longer called Covid Safe Ticket, because it is not safe at all. It gives a false sense of security, it is discriminatory and it divides society. Please get rid of it! Mr De Roover, you are absolutely right in your criticism of the corona pass, but trade across the street here, in the Flemish Parliament. [[...]]
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u18	Prime Minister, like Mrs Pas, I have not received any answers to my questions! I have come to the rostrum to specifically question you about the prospects that the barometer could offer to two particular sectors. First, events, conference professionals and a series of cultural actors. It is 80,000 families, I recall, who need to fill their fridges, to pay for their children's education, to be able to repay their loans as well. Then I asked you about the betting and gambling sector where 10,000 families are concerned with the same issues. Not even a word! Neither on your part, Prime Minister, nor on the part of the Minister of the Interior! You didn't even dare mention these areas! How do you not want them to feel that they are negligible? It's not just bread and games. They're independents, they're SMEs, they're families who've been arrested for ages and can't do it anymore. I hope that you will have more consideration for them in the coming days, in the context of the constitution of this barometer.
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u19	Madam President, Prime Minister, I asked six questions and did not receive any answers. I have one reference. Wout van Aert rides by bike, but no one is allowed to watch, even though that happens outside. I just asked if people could come and see when it happens outside. That's the bottom line. That question is based on what the virologists explain, such as Mr Van Ranst. I will quote him literally: "As long as they stay outside, I don't worry." What did the virologists say? They indicated that it was a political problem and not a virological or epidemiological problem. They've declared it's okay when it happens outside. Mr Prime Minister, only now have we been shirted by the Council of State and you are on your knees. Please take the measures that need to be taken, release the people a little and listen to or read the Winter Manifesto of 111 academics and opinion makers, who... [[Mike's offline.]]
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u20	Madam President, Minister, it is clear to me that this is an answer hour and that you have probably also been a leader in the scouts. After all, you have clearly shown a commitment here to work towards predictability for our youth and our children. We are therefore looking forward to the barometer in which this will be finally rolled out. As requested, we also hope that youth, culture and sport will be treated on an equal footing for all in the barometer.
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u21	I think the pattern is clear, colleagues. When one sends a question in the morning, one receives an answer in the afternoon. That's common with the majority. The opposition remains in the cold. The word CST has not fallen. Prime Minister, what you did say does not sound so credible. You said, first of all, to apologize, you had made a serious mistake and, second, you regretted that the others were not doing fair play. How credible is it to put that in an answer? Fortunately, you added that you did not want freedom to be lost. I do not think that is possible anymore if I listen to the chairman of a majority party. There is a basic package: we do not have to go to prison, we can go to the grocery store and to the pharmacist and one can be rewarded if one is good. Then you can also go to the café and the restaurant. Prime Minister, I would like to lend my blue marker back to you to bring a little bit of liberalism into the tent you lead.
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u22	I think that some colleagues should learn to listen in this question and answer hour. Then maybe they'll hear the answers, too. [[Objection]] Mr De Roover, I had the floor. Besides, you're talking about community jurisdiction. The barometer should lead to predictability and steadfastness, but not to stubbornness. I am also told that there has been consultation with the sectors. The cultural sector, the sports sector, the catering industry and all other sectors want to take on their responsibilities. I am convinced that the barometer can also help them and thus provide a basis for them. I am also very confident that the coronabarometer will help in a long-term approach. Thanks a lot.
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u23	Madam President, Prime Minister, first of all I would like to express my best wishes. Prime Minister, if you conclude a new energy contract, you will pay an average of 36% more than in December. The total annual invoice is 5,500 euros. The Flemish Interest has been trying for almost two years, through amendments and legislative proposals, to persuade Finance and Energy Ministers to apply the reduced VAT rate of 6% for gas and electricity, two basic needs. For many years, too, we have been trying to persuade the federal and Flemish majority to degreas the energy bill, which, even after the recent reform of the federal contribution, is still a direct tax bill. Today, even people are forced to turn off their heating or on a very low heat, despite the freezing temperatures. What is happening for the large group, 82% of consumers, who do not enjoy the social rate and who receive staggering advance invoices from 400 to even 500 euros? The number of defaulters is increasing. With energy prices things are going pretty much like on a football field with Kylian Mbappé, the well-known PSG football pitch, because the government gets the check every time, you come too late, you can't keep up with evolution. However, this is because of your positioning on the football field, because you sold out the climate and energy policy in this country to the greens. But you know what they're trying to do. In order to achieve European climate objectives, the price of fossil fuels must simply continue to rise. Meanwhile, pending the promised land of milk and honey... [[microphone disabled]]
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u24	Mr Ravyts, your speaking time is over.
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u25	Madam President, Prime Minister, it was not a warm Christmas for everyone. The energy bills are now three times higher. A lot of people have to turn their thermostat a little lower out of powerlessness. We know the examples. Ann who sees her bill rise by hundreds of euros and who then attracts a sweater extra. A retired customer at Mega's who postpones his doctor's visit, because how else is he going to pay his advance bill of 1,000 euros? Or just a hard-working postman who is just outside the social tariff and sees his rate rise by 36 % at a month's time. The energy bill affects everyone, especially the hardworking man. Let us be honest, we from Vooruit have been warning of this for a long time. We even have a very concrete and fast, credible solution to this: reduce VAT on energy to 6%. Energy is a commodity, not a luxury. Energy must never be priceless. 6 % VAT, that's what Vooruit has been asking for years. But what do we see? A government that now earns millions more, and also slowness in politics. At the moment when people can no longer pay their bill, we see slowness in deciding. I admit that the government certainly took very important measures a few months ago. But the invoices continue to increase considerably. What the government is doing right now is simply not enough. Prime Minister, your Deputy Prime Minister, Mr Van Peteghem, saw the light yesterday. He supported Vooruit's proposal to reduce VAT on energy to 6%. People have a right to clarity, not in the news, but here in the Chamber. Hence my questions. Do you recognize that there is an energy crisis? Do you acknowledge that the government will have to take additional measures? Do you recognise that the reduction of VAT is the fastest way, with the most impact? What are the proposals on the table? When will your government meet on this matter?
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u26	Madam President, Prime Minister, ladies and gentlemen, it is cold and many people are in quarantine. This means that many people are sitting at home and turning on the heat, but that of course has become priceless. Hundreds of thousands of people in our country are at risk of poverty. The PVDA has been campaigning for a VAT reduction for 15 years. Last year we in Parliament called for a VAT reduction five times. The government's response was as follows. According to Minister Clarinval, the proposal was populist. Minister Van Peteghem said it was priceless. Minister Van der Straeten said it was a bad idea that the reduction should not be made. It was a populist, priceless and bad idea. However, the PVDA has continued. We've collected 300,000 signatures. Apparently, a number of parties have seen the light of day and the VAT reduction is on the table here. That is good, but there must of course be action. There is one important question left, ladies and gentlemen, namely who will pay for it. Is it not time to finally address the only logical player in our country who has gotten better from the energy crisis? Isn't it time to finally find the courage to address Engie-Electrabel? Do you know how much excess profit that is, of course, a taboo for a lot of parties, I understand that Engie-Electrabel has booked on the crisis? The company made 2.6 billion extra profits on top of ordinary profits; 2.6 billion extra profits for Electrabel. It is therefore logical that the invoice arrives at the company. Will you vote on the amendment which will be put to the vote?
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u27	Madam President, Prime Minister, the rise in energy prices is staggering. Many modest households, but also on average incomes, are or will be caught in the throat. Evidence of this is the CPAS that receives many calls for help from a new audience: the middle class. In the fall, we warned that the measures taken would not be enough because they do not target the middle class that is left on the edge of the road. What to do? First, there's the emergency. Let us be frank, regardless of the solution chosen (loss of VAT, granting of an energy check or other ratchet), whatever the bottle, the important thing is not to leave the middle class aside any more, as was the case. If you opt for a reduction in VAT, please be consistent and integrate more energy into the index calculation, otherwise consumers risk losing with one hand what they will be given with the other. Prime Minister, what are you going to do? Will you, this time, help almost the entire population? On the other hand, I would like us to realize that this crisis is perhaps only a foretaste of what is ahead of us in the years to come, if we continue to maintain the energy dependence of our country at this point. In your government agreement on the release of nuclear power, we are not talking about CO2, but about prices! Isn't the increase we're seeing shaking up some of your certainties in this area? At a time when the climate and energy crisis is in full swing, Vivaldi is considering the construction of new gas-fired power plants without nuclear power. In my view, we should think about security of supply and the impact of the current crisis on energy prices. In view of the increase we are experiencing today, is there any anticipation within your government of the impact on the prices that the closure of nuclear reactors in 2025 and the use of gas-fired power plants will cause as an additional shock?
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u28	Madam President, Minister, ladies and gentlemen, I will go home by bicycle from the station. That'll be a cold bike ride, but I'm glad I can come home warm. You can heat your house, light the light, that's a basic right. However, with the enormous rise in energy prices, this basic duty is under pressure for many families. Ladies and gentlemen, politics must play the right role. I hear certain colleagues using easy slogans and I also see expensive Facebook advertisements on this theme. But there are no easy solutions to difficult problems. These rising energy prices are common throughout the world. So do not deceive people that we will solve all this by voting one law here in Belgium. That may lead to more likes, but that is certainly not a realistic solution. That must not mean, however, that we must wait for the storm to fall. We have to make sure we have everyone, including the middle class. It is now that the invoices are high, it is now that the advance invoices are raised. This government has done a lot. We have increased the social rate, we have granted the winter discount, we have made sure that the energy standard is introduced. In this way, we need to continue looking for targeted solutions, for everyone, and solutions that make a difference. We all know that the best way to reduce the energy bill in the medium term is to renovate and invest in solar panels, heat pumps, renewable energy. But that does not solve the problem now, for high energy prices. That's why I have one question, Mr. Secretary. What is this government going to do to ensure that all families are warmed up in the coming months?
ParlaMint-BE_2022-01-13-voorlopig-55-plenair-ip157x.u29	Mr Prime Minister, the facts are here: our country and our fellow citizens are facing an unprecedented rise in energy prices and these prices are not expected to fall for several months. Let us not be afraid of words, it is a real social tsunami that is coming. The price increases that are expected are such that they now affect families that are not protected by the social rate. We need answers for these people, too. It is imperative that we put in place additional measures to support the majority of the population and to protect the middle class, at all costs. It is imperative that we act and act effectively. The reduction of VAT on energy is a possibility that the Di Rupo government had set up before it was cancelled by the Michel government. However, it is imperative that in the face of the urgency, the new measures that the government will take are primarily aimed at helping the middle class and, of course, protecting the most vulnerable by extending the extended social tariff after March. That is why we plead, Prime Minister, for the setting up of an energy check, for example in the amount of 200 euros, which would immediately result in a reduction of 200 euros on the invoice. It would be a measure targeted at those households, families and workers who are now in dire need, who are not among the richest groups of the population but who are also not protected by the social tariff. Prime Minister, what do you intend to do to protect these families who are severely affected by rising energy prices? Do you intend to extend the extension of the social tariff beyond March? Thank you.
