ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u12	Mr Loones, you have already praised the 2017 budget, the 2018 unapproved budget and the good results at that time. However, yesterday we both attended the hearing of the National Bank of Belgium. According to her, one of the great missed opportunities of recent years is the fact that insufficient use has been made of a period of low interest rates to clean up the primary balance. That is not about the vivaldi budgets, which are two budgets in crisis years. That is about the budgets for that. So just screaming the praise trumpet, maybe it's also a figure in the circus: the praise trumpet roller.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u13	Colleagues, I hope you will listen a little to my statements. Each year I was in this Parliament for the budget, I myself referred to the fact that we are also responsible for the deficits. We did better, but we didn't. We should have reformed more ourselves. In fact, I myself repeated that yesterday in committee. You can read the report. We should have done better too, but unfortunately we had a number of partners who were quite a fan of the European Central Bank's lax monetary policy. When Mr Johan Vanovertveldt first criticized this House, we were overflowing. We never covered up that we should have done better, but we did do better. The parameters are clear: jobs, purchasing power, government debt down and tax pressure down. Those are the facts as they are. I decide. Because of the questions I will have to shorten my conclusion. We are still in very challenging times. There are many elements on which we have no control, for the sake of Ukraine, for the sake of corona, for the sake of the production chains. These are things that we have no control over. What we ask of you is not to realize the impossible. We also know that you have no control over a number of matters. What we are asking you to do is to finally check what you have control of, to make budgetary control a real control, to turn your labour market policy into a real labour market policy and finally to come up with those reforms that we ourselves can decide on. Then we will not be dependent on other countries in the European Union. We can do that perfectly ourselves. We ask you finally to come up with a pension reform which is going to bring about an effective reform, which has been promised more than a year ago and on which we now read in the press that this is going to be a mini-retirement agreement, just as the employment deal has been a mini-deal. Please finally take over the powers. Go check what you're in control of. Exercise those powers that you do have control over. Then perhaps we will finally see a migration policy that brings costs under control and ensures that people get a bed, which they are legally entitled to. Then perhaps we will have a government that does not allow its own cabinet loans to increase over and over again, but that itself is a good example. Then perhaps we will finally see a situation where the state debt is under control and where, as the National Bank acknowledged yesterday, we may not be placed in a situation where public debt will rise to 130 percent. That is why we need fewer circus performers, Mr Vanbesien. We need more Frank Vandenbrouckes, as he was in 2004. We need ministers who dare to open their mouths, who dare to go for the real reforms, who dare to go for the honest analyses and who do not continue to lose themselves in misguided political discussions whether the N-VA has left the government. Reality has shown how things really are. You wanted this job? Then do your job. That's what this is about. You want budgetary control? Do a budget control worthy of that name. What we are doing here today is simply acting on a wish list of EUR 4 billion of additional expenditure on top of an already disastrous budget. This isn't control. This government has nothing under control.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u14	During Mr Loones's speech, I found that, when replying to the questions put by my fellow Members, time was also ticking. It was, of course, the agreement at the conference that we should have 20 minutes of speaking time. If there are ten questions to which Mr Loones has to answer for two minutes, speaking time is already entirely up to the questions alone. Can you allow time to be ticked off on the basis of the statement and not on the basis of the answers to questions? Otherwise, of course, an argument can be filled very quickly.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u15	Many questions can be put to the services, but the difference between the presentation and the reply to Members is difficult. We'll try.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u16	Madam President, ladies and gentlemen, I shall start with a few considerations concerning the general economic context, and then let my colleague Dieter Vanbesien take over. We know the macroeconomic figures, since they were given to us in the Finance Committee. Even if, for us environmentalists, the rate of growth does not represent the alpha and omega of an economic situation, we must see its slowdown. Inflation is literally blazing because of the rise in energy prices: more than 8% for this year, 3.5% for next year and, perhaps - according to the latest National Bank forecasts - 1.8% by 2024. The context is therefore complex. That is why we are taking urgent measures to support the purchasing power of our citizens, particularly in terms of energy. In this very complicated context, however, some indicators are positive. In this respect, I am obviously falsely opposed to the unidirectional reading of my colleague Loones, who has drawn an extremely dark picture of it. That's not the case. Thus, with regard to employment and economic redeployment that we have known since last year, Statbel notes that in the first quarter of 2022, 71.9% of the 20-64 age group were at work in our country. I quote: "Never before had so many people been at work in Belgium." The unemployment rate for these categories fell from 5.8% to 5.4%. This does not mean that things are extremely pink and positive, but that redeployment - which the government continues to encourage - will allow several people to fill all the vacant jobs on the labour market, whether in Flanders, Brussels or Wallonia. Indeed, these figures show an improvement in this area in the three regions, with nuances. In any case, your systematic denigration of Francophones is not resistant to analysis. I wanted to correct your remarks. Yes, some indicators are positive. It is therefore to be hoped that they will remain so, despite certain delicate economic parameters. In the Finance Committee, we also talked about the deficit. The initial budget envisaged it at EUR 16.6 billion. Now it has increased by $4.1 billion, but for reasons that we can all understand. I am thinking of the war in Ukraine, a Russian aggression that no one could anticipate. That's 2.3 billion euros. On the other hand, and I welcome it, there are the protective measures, this social shield, which we have deployed in the form of the social energy tariff, as well as the reduction of excise duties and VAT. Indeed, it has a cost for public finances! But what else are you proposing, colleagues in the opposition? Don't do anything? Leave people in indigence and difficulty? I'm proud of this social shield, Mr Loones!
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u17	Mr Vanden Burre, allow me to interrupt and give the floor to Mr Anseeuw.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u18	Mr Vanden Burre, you are singing somewhat the same song about the level of activity as the Minister of Work, Mr Dermagne. You refer to the rate of effectiveness of 72 % as an unseen record. Only Statbel updated last year's figures, to which you refer. The reason is that in Belgium it seems to be common practice to include quite a few temporary unemployed people, who do not work effectively, in the level of activity. This is not happening in other European countries. The real efficacy rate for last year was thus set by Statbel at 70.6 %. That actually means that the balloon held up by the majority for months as a shave has been pierced by unseen peaks in this country, because up to one digit after the comma, the government has not made any progress in comparison to the period before the coronapandemic. Those are the hard figures, that's the reality.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u19	Mr Vanden Burre, you mentioned the state's spending and set the context for the war in Ukraine. We can very well understand the social expenditure needed to respond to the economic crisis resulting from this war and other reasons. However, another element resulting from this war is the 2% increase in the Defence budget. You have stood against this increase in the past, but you are now part of a government that has signed an agreement to increase Defence's budget to 2%. We do not really understand your position on this, and much less since this morning, in the Joint Defence and Foreign Affairs Committee, you were not there to give your position so that we could understand your thinking on the subject. Are you in favour, opposite? Does this agreement mean nothing - as we were able to hear in the leadership of some members of your party? Can you clarify your position on the 2% increase in the Defence budget? Do you stand up for this deal? If so, did you ignore your opposition posted last week?
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u20	It is strange to note that Green and Ecolo excelled in the absence of one of the most important debates on defence and foreign affairs, namely the investment plan for the coming years, in the light of the forthcoming summit in Madrid. Green, however, has a reputation for international politics and is very active in that committee. Maybe I'm misinterpreting that; everyone has busy agendas. In any case, it is very strange that no one from the Group of the Greens/European Free Alliance was present. That is all the more strange given the bold statements after the agreement on the 2% on the night of Saturday on Sunday. Ecolo tweeted that the agreement no longer represents the intention signed by Di Rupo in 2014 and that nothing else needs to be found behind it. The government would do the same as the Di Rupo government. It would only be an intention to work towards the 2% of GDP for defence expenditure by 2035. The Prime Minister said something completely different when I questioned him about that. He stressed that this was a concrete objective which the government parties committed themselves to. Your party says otherwise, Mr Vanden Burre. So it is no longer clear to me what the government's position on the 2% is. What does the head of government have to explain next week in the name of his government? Are we working at 2% of GDP for defence expenditure by 2035 at the latest? Is that a serious commitment or not? Please provide some clarity, because at the moment that is not clear at all.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u21	Thank you for all these questions. I'll try to answer it one by one. Colleague Anseew, I'm comparing numbers with numbers. You can always question the calculation method. We take today's Statbel figures and compare them to those of last year or two years, five years and ten years. I think you know the reality, because I know you are active in the Social Affairs Committee. Today, if we look at Region, and look at Flanders - a region that I think you know a little bit - it is almost in full employment. I think we can say that. The unemployment rate is 3.5%. She knows what is called frictional unemployment in the economy. There are almost no more jobseekers and that is something that I am happy with as a Belgian citizen. At the level of the Brussels Region, we are around 12% and in Wallonia around 8.5%. What does that mean in practice? Let all figures improve in all three regions. I welcome that, too. On the other hand, this means that today there are a lot of opportunities. Especially on the Flemish side, but also throughout the country, it is difficult to recruit a whole series of vacant posts, from knelpuntberoepen. The word eludes me in French, but you understand me. There is a whole series of opportunities today and that is where we have to work. We must encourage our fellow citizens, no matter where they live, to emancipate themselves, to find work if it suits them, in a sector that suits them, in another Region. Last Friday I was in your region, in West Flanders, in Harelbeke, 30 km from the linguistic border, near Mouscron, Tournai, etc. What does Flemish employers explain to us? That everyone is welcome to work here. They are there, ready to accompany, to train, including in French. But that is what we must do! And not start pointing, as you continually do, saying: "Where are the numbers? They're bad!" No. Employment figures are improving. We can always do better and I am quite willing to do so, by encouraging our fellow citizens, by offering quality jobs and by training, without pointing a finger, without sanctioning and without punishing. This is our ecological vision of society. And it happens that today, in fact, it works! Not enough, as I said, but you are in full employment in Flanders. It's hard to do much better. In Brussels and Wallonia, there are still opportunities to do better. We are working on it, whether in Brussels or in different areas in Wallonia. There are specific problems in some sectors. I'm not going to elaborate all the details, but I can do it if you want. At some point, we must stop with this speech that there is nothing going on, that Francophones are balls, etc. It's painful. I'm sick of it! It bothers me. He didn't say that? He keeps saying it in committee. Mr. Loones implied it. You make regional differences. Why don't you say it's better? I've never heard that. Anyway! This is a first answer to your questions.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u22	Mr Vanden Burre, it is true that unemployment in Flanders is very low. Are we supposed to be happy about that? Actually, no. There is an even bigger group. You are right to say that there are hardly any jobseekers, but there are 2 million inactive people in this country. My first question to you is why the government, the majority, is still not taking any action to lead the inactive, who are not looking for work today, but could work somehow, into our labour market. Why do you not take any initiative to lead only a fraction of that group of 2 million people to our labour market, in view of the huge cut-off? Employers in my region, in my province of West Flanders, welcome everyone to work there. My region in West Flanders is close to the French border. We find that a lot of French people come across the border to fill out our open vacancies. Very striking, the Hainauts, who live no further than the French, on the contrary, apparently still do not find their way to West Flanders. My second question to you is why the government is not taking decisive measures to encourage those people to fill open vacancies. There are two clear, clear questions to you, Mr Vanden Burre, together with the correction and clarification that the number of job seekers is indeed far too low, but the number of inactive people is far too high.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u23	Madam President, allow me to pick up on the debate. Mr Vanden Burre, I have indeed seen on your Facebook page that you visited the company Stadsbader in Harelbeke to determine the reality of the West Flemish and Flemish labour market with your own eyes. We could actually go together, because that's in my backyard. I do fall back on the way you talk about that visit here and also on what you write on your Facebook page, from which I quote. "This company has a policy in place that favours the employment of French-speaking people in Wallonia and even in France, in West Flanders." It's the other way around, of course. What's the problem in West Flanders? There are more French speakers from France working in West Flanders than from Hainaut. As long as you do not mention the problem that inhabitants of Hainaut, with the same language problems as inhabitants of France, simply do not want to come to work in West Flanders, you are ignoring the reality, when that problem needs to be mentioned. That problem also denounces West Flemish employers day after day. You do not mention the problem correctly, not on the speaker's seat, but also on your Facebook page regarding your constituents. We have a fundamental problem in this country, namely the far too low level of labour mobility between our provinces. There is much more labour mobility between France and West Flanders than between Hainaut and West Flanders. You must dare to acknowledge that. This fundamental problem needs to be addressed.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u24	Mr Vermeersch, I am going to the field to understand the problems and not to make rotten clichés as you are doing. There are 15,000 northern French who cross the border to work in West Flanders every day and 7,000 come from Hainaut. If we take the proportion of the population...
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u25	(...)
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u26	Oh, can't we divide? That's exactly what people are talking about there. You don't want us to go to the field and look at the numbers! It doesn't change that you should be encouraged, but it bothers you. You laugh, but you don't like it! That is the problem. You can't go on with your discriminating speeches. If you're happy with it, laugh well, but the reality is there! The Hauts-de-France is the province on the other side of the border. If we take the number of people who come to work in West Flanders in relation to the number of inhabitants, it is almost the same ratio as the population of Hainaut which is much smaller. I'm trying to disassemble your rotten clichés. That's what I'm doing. And you don't like it because we're going to the root of the problems. What do you mean? The Walloons stay at home because they prefer to watch television all day long. That's your speech. Frankly, I'm not interested. I don't even want to argue with you anymore because I know very well what your intentions are. [[(...): (...)]]
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u27	With you, I'd like to continue to debate even if it's complicated. You're talking about "two million inactive people," but there's a real political difference. I'm glad to take care of it. We, the environmentalists, want to encourage people who are looking for jobs. There is no problem, we must encourage and train. That's why we're going to put all the sick people on the job! If you say "the inactive" and you remove the job-seeking population, what is left is the sick. There, there are other routes to be set up, individualizing as this government is trying to do. But my speech is not about putting sick people back on the labour market in a more or less brutal or strong way. These are other policies, other individualized journeys. I have here the latest study of the KU Leuven which shows very well the number of people who are actually actively seeking employment and the number of sick people. That's exactly where I make a difference that you don't make, either; that's where the difference is. I still have other questions to answer, but I do not know how the debate will be managed.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u28	Mr Vanden Burre, I appreciate that you want to have a debate with me. It would be lacking in a parliament, but you are making a bit of a mess. You reduce 2 million inactive people to sick people who can't work. Your own minister, Frank Vandenbroucke, says that the government must do something to bring long-term ill back to the labour market. If you think he's an idiot, just say so. Of these 2 million inactive people, 700,000 do not even receive benefits, not even sickness benefits, so it can be assumed that they are not sick and that they are simply not interested in working. For the prosperity in this country, which you are so anxious to redistribute, today you are actually redistributing what has been gone for a long time. I'll paraphrase my question. I will continue with the figures you are quoting, but I will have to check if they are correct myself. You say that 7,000 people from Hainaut and 15,000 people from France work in West Flanders. Imagine those 15,000 workers from France coming from Hainaut in the future. This would mean that we would have to pay less benefit to 15,000 people and they would have a chance of a good income from work. I don't think you'd be against that. Today, as many as 15,000 vacancies in West Flanders would be filled by French people, a figure which I repeat with reservation. Now, why does the government not do anything, but nothing, to give any impetus to activate the inactive? Why don't you take that chance? That's low-hanging fruit, if you ask me. Why wouldn't you want to pick that?
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip188x.u29	On Mr Vanden Burre's statement, I took the figures. The unique situation in this country is that the province with the lowest unemployment, namely West Flanders, lies just next to the province with the highest unemployment, namely Hainaut. The unemployment rate in Nord-Pas-de-Calais is similar. We have also received figures from Eurostat: almost 15,000 employees come from Nord-Pas-de-Calais to West Flanders and only 5,000 from Hainaut. If, of course, you take France as a whole, you can hide it from your constituency: no residents from Bordeaux come to work in West Flanders. You write on your Facebook page that even residents from France are coming to work in West Flanders. It is just the other way around: inhabitants from France come to work in West Flanders and even inhabitants from Wallonia. Tell the truth in Parliament and to your constituents and do not avoid that debate.
