ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u12	Mr De Roover knows how to provoke me! When reading Article 2 of the law, it is, of course, cumulative conditions in which all four must be fulfilled, in addition to the condition set out in paragraph 1. The condition B, the second additional condition, states "may lead" or "lead." When reading the opinion of the RAG, it points out that the pressure in the healthcare sector is no longer as high as it has been before, that this has been greatly improved, but that the pressure is still there, that there is still a lag in care. Consequently, this may still lead to overpressure. In other words, that condition is not met because there is improvement. Consequently, the conditions are no longer met cumulatively and we can, as it were, do the lifting in accordance with the opinions.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u13	Madam President, it is good that this issue is being addressed because it was one of the points I wanted to make. But I think that the inconsistency of this pandemic law has been quite well clarified as regards the usefulness or otherwise of its activation. Of course, we will support this proposal as it puts an end to a pandemic law that we have judged from the beginning and that we still consider to be repressive, anti-democratic and ineffective in the face of the virus. We will now have to take stock of the pandemic law once it has been repealed. I recall that in section 10 of the Pandemic Act, within three months, the government must issue an assessment report to verify whether this Pandemic Act should be amended, improved or simply replaced or repealed. We hope that a rich debate can take place quite quickly on this issue. I hope that on this occasion, the majority will come with results, studies and scientific evidence that will show us that the measures were effective, that there were no other solutions to combat the epidemic and that those that were used were proportionate. Otherwise, the consequences will have to be drawn on the very existence of this law. If the government is not able to scientifically prove, with supporting studies, that this pandemic law has indeed had an impact on the fight against the virus, I do not understand why it would be maintained. Even if it were in the fridge, it would be illogical to maintain a text that does not demonstrate its effectiveness. The need to evaluate the Pandemic Law does not exempt from taking immediate and effective measures to strengthen health care. As the virus appears to be less aggressive, the government has an opportunity to put in place preventive measures to avoid a resurgence of the virus in the fall. At present, nothing is being done in practice. We're not ready. If we rely on our laurels, we have every chance of a new lockdown at the end of the year, which must be avoided at all costs. In order to avoid once again having to impose binding and restrictive measures, it is essential that CO2 detectors and ventilations be installed in public places by mass. It is necessary to invest massively so that every public place can be equipped with a detector and a proper ventilation. Support measures must be put in place to equip culture and horeca to avoid further closures or limitations. The first line to prevent a possible resumption of covid in autumn needs to be strengthened massively. There is a need to address the shortage of general practitioners, to upgrade the care professions to recruit the necessary staff, to invest in new medical homes and to take support measures for the front line. For screening devices, this truce is an opportunity to find a solution to make self-tests free and accessible to all. In view of the rising prices, that would be the least of all! That being said, you are lifting the Pandemic Law, but at the same time there is no sign that the mandatory vaccination project for health care workers would be abandoned.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u14	Mr Boukili, you are talking about free measures, offering tests, offering this or offering that. I am not asking for any better, but how can your measures be financed? No one can be against what you say, no one can be against making all this available. But any policy has a cost and I would like to know what means you will use to achieve it. I can promise citizens free of charge every day. However, I would like to know how we finance them. Throughout your programme, we have all the time this reply which aims to "make available, make available, make available". I dream of it, but at some point, making available has a cost for all citizens. So I'd like you to just tell me how.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u15	Mr Rigot, if it were a Liberal who had asked me the question, I would not be surprised. But when a socialist does, I wonder which side you are on.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u16	There is a difference between socialism and (...)
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u17	I didn't interrupt you during your speech, Mr. Rigot. You're asking how to finance this kind of measure. How do we finance social measures? Where are we going to get the money? For example, would you be for or against a millionaire tax that would pay 8 billion euros to finance health care? I'll answer you.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u18	[[...]]
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u19	I'll answer you. Do you listen to the answer? I can give you other measures. Every time I make an intervention on the pandemic law, Mr Rigot considers any criticism unacceptable. I think it's pretty uncomfortable to have passed this law. That's your problem, Mr. Rigot. It's not mine.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u20	Mr Boukili, if you want to play with the malaise, you can talk about your unease when it comes to China or Russia. On the other hand, I have no problem in passing this legislation, which was necessary and required within a framework. You make it a little easy and simple replica, Mr. Boukili. To answer all the questions in general, you say that one must always tax a type of... but, at some point, all the measures you propose, free of charge... The difference between you and us, since you always compare PTB and PS, is pragmatism. The measures we are putting in place, we know how to finance them, and we know how to find the means to do so. You're selling dreams! Never, in the Socialist Party, do we sell dreams. When we come with programs, we know how we fund them. It's easy to be on the balcony, as you do, Mr. Boukili, and offer to shave for free. It's simplistic and PTBism!
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u21	I hope this time I won't be cut off. Mr Rigot, when you say that you are in trouble, if you are looking for other subjects to put me in trouble on the subject discussed today, we wonder which one is in trouble. When you get the joker out of China, this or this... [[...]] It is not possible, Madam President, that we cannot speak in this Parliament.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u22	We hear you, Mr Boukili, you have the floor.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u23	Mr Rigot, to answer your question, do you find that wealth in this country is well distributed? Do you think that's the case? If this is not the case, work must be done to better distribute wealth. You think it's normal that citizens who see prices go up must pay for self-tests, whereas it's up to the state to provide them? Other countries do, so why our country - whose government has socialists! - doesn't he? It's still amazing! Having said that, I come back to the conclusion and to the end of my speech. Here, the emergency situation is lifted by finding that conditions are no longer in place to maintain it, but, at the same time, discussions continue on compulsory vaccination of caregivers. Then let me know the logic! If we consider that we are in a situation that is not dangerous at the epidemic level to the point of lifting the pandemic law, how do these same people consider the situation serious enough to impose vaccination on health care workers, at the risk of firing them if they are not vaccinated, knowing the lack of staff in hospitals? Here we have a good proposal, which is to abolish or, in any case, repeal the pandemic law. That's good, but it's always in the continuity of the inconsistency of this government's policy in the fight against Covid-19 because, at the same time, you continue with this compulsory vaccination. I hope that, for the sake of consistency, this government will also revert to this measure, since the situation is no longer an epidemic emergency. And I'll finish by that, Madam President.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u24	Mrs Matz has the floor.
ParlaMint-BE_2022-03-10-voorlopig-55-plenair-ip168x.u25	Madam President, we will probably not surprise anyone by saying that we welcome this abrogation of the state of epidemic emergency. This means that the parameters are beginning to improve with regard to the health situation. I can hear every political group happy about this. However, it is also important to recall, as others have already done, that this is obviously the tip of the iceberg, since it remains the pandemic law. We would have wanted to table an amendment to repeal it. It turns out that he was found inadmissible. Of course, it is this part that remains the centrepiece, moreover very problematic. We have had the opportunity to remind him many times. In this case, we have always rejected a binary position according to which some would be in favour of a pandemic law with strong measures while the others would be lax. That was not, of course, what underpinned our position, but the fact that this law substantially deprives Parliament of its power in matters that affect the rights and freedoms of everyone. I have heard several members of the majority recall how much Parliament has been involved in the measures. I am very surprised, since we know that he has been informed of the provisions ex post facto. Moreover, the pre-Christmas coucac about measures aimed at culture would have been quite different if this matter had been referred to Parliament. He would not have opted for the closure of the culture, because such a decision was not proportionate. The Council of State had ample opportunity to recall it through a judgment. It is therefore this pandemic law that remains extremely problematic, especially since the epidemic has been under way for several years. We have proposed something constructive to the government. We proposed another formula, which allowed the government to act urgently, within a limited period of time, to be able to take the orders that were necessary in an urgent fashion while returning to Parliament at the end of a period of five or ten days to be defined. It was not a question of passing on to Parliament for Parliament. The aim was to try to have some consistency in taking the measures and, above all, to win acceptance. In recent months, the measures taken by decree have been completely chaotic and incomprehensible to our citizens, who have not understood the reasons for the closure of certain sectors or the imposition of gauges in the cultural sector, for example. There was no membership. And when there is no membership, it is very complicated to fight the pandemic. We will of course vote for this text. But we remember that this is part of the problem, and that the fundamental problem remains the pandemic law. For us, it must be repealed and replaced by a formula that effectively associates Parliament with decisions that affect the rights and freedoms of everyone.
