ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u12	Minister, you did not write much about Brussels national airport in the government agreement. I think there are three rules in it, namely that you want to work out a solution to the problem of noise, remove legal uncertainty and make a balanced design of air traffic laws. Today we haven't gotten that far in that whole story. Budgetary control provides for a number of grants in the context of the continuous descent operations and the continuous climb operations. This has a direct link with the way in which you want to spread the noise in the future. For example, aircraft can be deployed later; this will reduce emissions and reduce noise pollution. However, when it comes to climbing, things are something else. Grants have been included in budgetary control for this purpose, but there are still significant obstacles to implementing measures in this respect. Each flight route from Brussels Airport has a certain height at which to start running. If you leave runway 25R and take the Ring route, you have to bend the bend at 700 feet in the direction of the Noordrand in order to avoid Brussels. This is not entirely compatible with what you are proposing here, namely the green take-off of aircraft. How do you intend to deal with this, so that your measures are consistent with the approved budget and the intention in the government agreement to resolve the problem of noise? As things stand today, these two things cannot be reconciled. You had a study carried out by Envisa, which has since been distributed and almost completely translated, so that it can also be provided to the Flemish municipalities in fine Dutch. We have, of course, already received some echoes about this study. For example, this study is mostly written from one angle of the story. Many reactions have already been received from Flanders. The big question is what steps you want to take to provide a supported solution to the problem. In a sense, the whole airport file caught fire when Isabelle Durant got his hands on it. You are the tenth Excellency to deal with it. On average, it takes ministers two years to survive the Mobility Post. In what way will you proceed with this, so that we can find a solution? Secondly, how do you propose to promote the airport more? According to all kinds of signals we're picking up, things aren't going well. I am, of course, counting on you as Minister of Mobility to take some steps forward. A while ago we talked in the Chamber about the installation of the entry-and-exit system at the airport. For passengers from outside the Schengen area, the airport seems to be becoming very uninteresting as a result of that system. For the time being, the government has not yet launched a tender for the necessary kiosks for electronic processing. The airport itself talks about delays of four to ten hours. As Minister for Mobility, you cannot be pleased that it is moving in that direction. Mr Minister, will you press the right buttons and hang on to the right bells to ensure progress? A story in which Zaventem airport has to be reduced and phased out, without anyone standing up for that second big engine of our economy, is, in my opinion, a wrong choice. That is why I look forward very much to your proposals and to the map you will draw.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u13	Mr Roggeman, thank you for your questions, Mr Wollants. I certainly do not share Mr Roggeman's pessimism, which I hear in committee every week. I never know whether Mr Roggeman is a defender of the train or not, whether he is for more goods by rail or whether he hopes for an ambitious future for rail. The coalition agreement contains ambitious plans for rail traffic. As a competent minister, I have been trying to achieve this for a year and a half, after years of savings and uncertainty about the future of the railways. That was indeed not easy with the covid crisis. There were a lot of problems. You referred to international companies like Thalys. Like any transport company, they have had problems because of the covid crisis, but they are now back. We want to offer a perspective for the track. We want to make rail the backbone of future mobility. For the first time in Belgium we have a Railway vision 2040 which indicates where we want to take the railways in the next 20 years. We are almost done with the new management contract, with a public service contract for SNCB, with a performance contract for Infrabel, with the resources needed and with many new things such as a better service for travellers and for our businesses. We are also working on a master plan for the transport of goods, with the ambition to double the volume of goods by rail by 2030. The government has chosen to invest heavily in rail, i.e. more than EUR 600 million of new investments in the port here in Brussels, to support the company Audi in Vorst, so that it can export the e-cars produced there and import all the raw materials needed to build those cars. This has a very important positive impact on our economy. When I speak to the VBO and to VOKA, I hear that they are asking parties, because the traffic jams in our country are a real problem. Yes, Mr. Roggeman, I assume. I'm working on this jurisdiction within the government. We have ambition for the train. We want to increase the modal share of the train, both for passengers and for goods. I am aware that this will take time and that it will require resources that are useful to our economy. As you know, investment in our infrastructure strengthens our economy and provides activity not only for railway companies but also for private companies that carry out the work. It'll take time. Investment times are indeed slow and long, but the prospects are clear and we are aligned within government with businesses. In the last committee where I was able to present the plans for future management contracts with railway undertakings, you yourself stressed - and I thank you for this - how long these documents were expected, since the last management contract between the federal state and SNCB, and its equivalent with Infrabel, dated 2008, 14 years ago. It is therefore time to put the train back on track, which I am doing with pride, enthusiasm and also with the support of the government, since already more than 1.7 billion euros have been invested in the train. We will give ten years' perspectives to our railway companies. As far as aviation is concerned, it is indeed not an easy dossier. Over the years, ten ministers have taken care of it and for 30 years the sector has experienced difficulties, but also those living in the vicinity of the airport who suffer from the noise of the aircraft. We need to strike a balance between the economic activities of the airport and the quality of life of its residents. That is why I am working on this in a systematic way. I have also launched a consultation platform with all municipalities, regions, economic operators and associations. That platform meets regularly and the last meeting took place on Monday. We're trying to get everyone on the same page. It's not easy, because everyone wants to take a plane on holiday, but nobody wants a plane above their head, especially a late plane that prevents good sleep. However, we work in a systematic way and in consultation. We've also had a study done by Envisa, a recognized study firm, and we've studied all the scenarios we've received. The same applies to that of the Flemish Government, following a court judgment which the Belgian State was obliged to enforce. As required by the judgment, the study was transferred to the judicial parties at a first stage on 1 June last. After that she was translated and then published on the website of the FPS Mobility. The very interesting content of this study is therefore no secret. I have also set up a technical group in which airlines, skeyes and my cabinet are represented. Together we try to find solutions to reduce the impact of aviation. We're also testing new techniques. As you rightly pointed out, with this budgetary adjustment, we have given skeyes a budget to study some scenarios. It's the fastest up, with take-offs that take the aircraft up faster. This is the longest time, with glider landings so that, when the planes approach our national airport, they do so with less impact on the populations overflying, and less energy impact. These are solutions that can improve the situation for all and deserve to be explored. We therefore gave skeyes a mission to study different scenarios, to measure the impacts on the populations overflying. Mr. Roggeman said that, with regard to the train, I did not have sufficiently large ambitions and that I had huge dreams. But I am working in discretion and just as really on the aviation file which is of rare complexity and which has been the subject of numerous legal actions against the Belgian State, with judgments that go in a variety of ways. I am therefore working on solutions, including by proposing alternatives to the aircraft. This is how we try to redeploy international trains and night trains, to propose alternatives to citizens for short-distance trips. Some projects have fallen somewhat behind because of the health situation, but also because of the international situation and the war in Ukraine. However, for the first time, a budget is planned to support night trains initiatives. From Brussels-Zuid you can take the night train to Vienna three times a week. I hope that more destinations can be offered to travellers in the future.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u14	Minister, j e will give the floor to Mr Franken, but Mr Roggeman asks for a reply. We did not foresee this in the speaking times that we decided in the Conference of Presidents. It goes without saying that the last word always belongs to parliamentarians. I propose, however, to grant two minutes of reply, if you agree.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u15	Minister, it is striking that you say that I want fewer trains and fewer goods on trains. That is ironic, because it is precisely your policy that weakens services. That's what we're gonna find out on a daily basis. Freight transport is in poor condition because of the reforms you have implemented, against all agreements with the sector. Services to travellers have deteriorated. Over 100 trains per day have been abolished in recent months. You're declaring that you're showing ambition. Reality is different. First of all, you don't have the money to realize your plans. After all, there is a deficit of EUR 4.5 billion despite the monthly budget increases. Secondly, you don't have any staff. The offer implodes. This is not a sustainable model. There are fewer trains in the Flemish Ruit. Antwerp, Brussels, Mechelen and Sint-Niklaas are all served worse. In practice, your policy means spending more money, but services have become weaker and more unreliable. Your policy fails because your dogmas are wrong. A supply-driven rail model doesn't work. There is no point in spending a lot of money to let empty trains drive around with a high frequency on a double track. Make choices, analyse the demand and expand the train supply where there is real demand for transport. Problems and policy difficulties do not disappear by throwing money at them. We need to tackle and reform these problems. A rigid structure like that of SNCB is not weakened by spending more money on it, just as one does not make a racehorse fitter by fattening the fat. Under a large pile of money one can perhaps hide problems temporarily, but this keeps them alive. Sooner or later, they're gonna come up again. In conclusion, I would like to quote a party: 'There is another way, Minister'.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u16	Minister, the biggest problem is that you have not come much closer to a solution. Honour to whom credit is due, the last person who has been able to present an agreement, the group leader of CD&V will be happy to hear it, was Mr Schouppe. This was subsequently shattered by all the parties who had concluded that agreement, albeit in their capacity as members of the Brussels Government and so on. However, we will have to go back to an agreement. I have the impression that Envisa's study did not help, quite the contrary. There's a concentration model in there for a long time, and it's just gonna pick things up. You say it's a sensitive and difficult file. Uw voorganger zei: "Mr Wollants, it's very sensitive." I've heard it all before, but the question is where we're going with it. And I do not have the impression that we are taking steps forward. You say it's interesting to go to those continuous operations. I have a proposition for you. There are possibilities to hinder fewer people when it is possible to take off to higher altitudes. There's a lot of ground in there. It's used by a local family who's been here for some time. It has a very large domain. It's very sparsely populated. It's about the Royal House. There may be opportunities there, to ensure that there can be longer straightaway takeoff. This will reduce the burden on Brusselsers. That way, the Flemings won't get in the way. That's an option. Maybe you should try it sometime so that we can get on with it. Minister, I will certainly come back to this, but I want solutions.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u17	Madam President, I am glad to be able to say something, because I was just on the last LN24 broadcast on Wednesday night. I would like to say three more things in the context of budgetary control, Mr Deputy Prime Minister. Firstly, I hope that there will be a breakthrough as soon as possible on the management of Brussels Airport. That chair has been empty for over a year. I hope that this can finally be dealt with. After my last appeal to Minister Clarinval in December, there will now finally be a solution for the empty MR chair. That is certainly what I have heard in the Rules of Procedure, but will there finally be a solution for the Chair? Perhaps you could take that dossier to the heart of the matter, because it is actually becoming embarrassing that there has been no President in this crisis period for a year. Secondly, I would like to make one more point about interconnectivity. You just said there's a night train that drives to Vienna three times a week. That's all good, but what about the interconnectivity at our airport itself? All the major bases in our neighboring countries, Schiphol, are the first to take enormous steps forward in terms of interconnectivity with the train. In my opinion, the only international connection from Zaventem itself is not from Brussels-South to Schiphol. Is it true that there is talk of limiting that connection to Rotterdam? Have you decided that yet? You have registered EUR 30 million for this year and EUR 40 million for next year for the aircraft tax. That money should still be used to improve those connections, so that people no longer have to take a plane in a 500 km radius around the airport. I support that. Mr Vanbesien, together we have written a resolution on airport policy and have it adopted unanimously in a period of ongoing business. We thought a long time about this and the N-VA and the ecologists found each other there. If you raise an aircraft tax, it is important that you use the proceeds of that money to make it easier for people to take the train within 500 kilometres. Now those connections are catastrophic, and you know it. We have not yet reached the ankles of Schiphol, Paris or Berlin. You have an important role to play in this. Thirdly, when you talk about Brussels-South, I really need something to say, Mr Vice-President. Please take a look at safety. Security to that station is a big issue. I do not know if you have followed it, but a British official who has been living here for some time has been robbed there and has then launched a petition on security in and around Brussels-South. I get reports about that a lot, that's a real problem. Brussels-South is becoming more and more the major hub, the major railway station, certainly internationally. Perhaps you can take initiatives so that it also gets the look of a large, international train station. Then you should also take a number of measures around that safety, along with the local authorities.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u18	Security is a priority, including in our stations. We are working on this with SNCB and the Securail service. The theme is also given wide attention in the future public service contract. That is already a well worked out part of the contract design. Certainly, in some stations it is less pleasant to stay. You mentioned Brussels-South, but the same applies to Brussels-North at certain times. We must resolve this, also in cooperation with my fellow Minister for the Interior. The connection of the airport to the railway runs with dozens of trains a day to Zaventem. At the moment, there are no international trains. That's a privatised activity, not a public service. In the past there were high-speed trains to Zaventem, but they were not a great success. This activity had to be subsidised or financed by the airport itself. That is not an easy model, as our airport is not very well placed opposite the railway. It is not Charles de Gaulle airport in Paris. It lies between Brussels-South and Paris-North. It's easy to make a switch there. It's not that simple in Belgium because our airport is not very well placed for historical reasons. Let me now turn to the Brussels Airport Presidency. I can't say much about that. That depends on the FPIM and the competence of the Minister of Finance. There are very good presidents at SNCB, Infrabel, HR Rail and skeyes under my jurisdiction. So far, there is no president for Brussels Airport. This does not prevent our very good relationship with the airport CEO and his team. They participate in the technical group I have set up to find solutions to the noise of the airport and the aircraft. That is not a real problem in the Executive Board for the Minister for Mobility. I am mainly the Minister of Trains, but also the Minister of Aircraft. I work as closely as possible with the partner that Brussels Airport is for the federal state.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u19	Mr Deputy Prime Minister, thank you very much and also appreciate the fact that you are truly honest and sincere. That is what is needed in Parliament, and we sometimes miss it a little. It is very good that you indicate that Brussels-South must be a priority in terms of security and that there are many challenges in Brussels-North too. I'd love to hear you say it. Politics, however, is also about dreams. I dream to see you in October 2022 at the State of the Union of the current government with a chairman for the Brussels Airport Board of Directors. I dream of seeing you with a concrete plan, which shows how you will improve interconnectivity, especially for train journeys of less than 500 kilometres in this country. I hope to see you with an agreement with the Minister for the Interior on how to guarantee and improve security in and around Brussels-North and Brussels-South. I'm looking forward to that. Thank you very much.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u20	Minister, thank you. I propose to move on to Mr Vandenbroucke, Deputy Prime Minister and Minister for Social Affairs and Health.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u21	Madam President, I am afraid it is 10.15 p.m. We agreed this afternoon that the sitting would end at 10 p.m.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u22	We agreed to end the debate on budgets.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u23	I am very sorry, but that is not the case. It is starting to bother me very much that agreements at the Conference of Presidents will not be observed afterwards. You know I was opposed to an end at 10:00 p.m. I am opposed to this for the reason we are now seeing it happening.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u24	Madam President, I think Mr De Roover is mistaken. We agreed that, as far as budgetary control is concerned, we would go to the finish line. Ladies and gentlemen, let us be honest, we were also told that a reasonable end hour would be achieved. At that time it was agreed that, if it were very early and we would do something else afterwards, we would stop at 10 p.m. anyway. That's what was agreed.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u25	I would like to point out that we made an agreement last week at the Conference of Presidents, namely that there would be no thematic debates. In fact, therefore, we are ready and can conclude the plenary session.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u26	It was agreed that all ministers would be present. We said, out of respect for the ministers who would not be questioned, that we would let them know in advance which ministers they would question. In this way, those ministers for whom there are no questions would not have to remain permanently available. Those are the facts. Madam President, I would like to say once again that I am tired of this repeated talk about the interpretation of what was said a few hours ago. In fact, I would be very surprised if we were to reach a quorum.
ParlaMint-BE_2022-06-22-voorlopig-55-plenair-ip189x.u27	There is no need for a quorum for a debate.
