ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u12	Madam Minister, ladies and gentlemen, we have just discussed how to pay for the management of radioactive waste and the dismantling of our nuclear power plants. We have just closed this basic polluter-pays principle. But why? For landfilling or for another method of radioactive waste management which commits Belgium over a period of 300 000 years and therefore several billion euros? For this reason, clause 5 of the bill under discussion here provides for effective public participation. The Group of the Greens would really like to welcome this public participation, which is essential. Again, this radioactive waste management involves not only our generation, but several hundred future generations. Attention, it seems to us important to go back to three basic principles which, in our view, should guide the management of radioactive waste. The first is really the independence and impartiality of the steering body. I think we must be able to admit that in recent years we have faced a national body, ONDRAF, which was a bit of a judge and a part of thinking about the future management of this radioactive waste produced for hundreds of thousands of years. For this reason, in other European countries, such as France, Sweden or Great Britain, there is an independent committee, composed mainly of scientists, which advises the executive but also the legislature on the most up-to-date and up-to-date methods currently being sought to manage these radioactive wastes. The second principle is that of accurate, scientific and qualitative information. Once again, I'll be cash. If we are today questioning a citizen on the street about the worst of radioactive waste management methods, I honestly think I can say that he will not have much input to give. Indeed, after more than forty years of fundamental research, particularly in the ADES laboratory in the north of the country, it is known that there is no ideal solution meeting all the safety criteria, in any case not for as long as these 300 000 years of life of highly radioactive waste. It is clear that we have built nuclear power plants without any real provision for waste management. It's kind of like, today, we decide to build a house without providing for toilets, or a place for garbage. This is a particularly technical issue. It is therefore essential to provide all information independently, with scientific and objective guarantees, to the population. I come to the last principle, that of recovery. I am optimistic, but I want to remain humble about the solutions that could be found by science in the decades to come. It must be realized that, until the 1980s, Belgium was dumping its radioactive waste in the North Sea. Of course, they did not have a long lifespan. But it was also a question of throwing barrels of radioactive waste at the sea. Since then, this practice has been banned. It is rooted in international law. No one here, no matter what the party, would dare to pretend that we should dump that garbage in the North Sea. But that happened just 40 years ago. I would therefore like to invite you to show this collective humility in relation to scientific research in the future. It is really important to preserve this principle of recovery. If we head down in a purely passive solution that will ultimately be irreversible, we risk chaining future generations for more than 300,000 years to a solution that could be very serious for the environment and the preservation of our planet. That is why I believe that we must anchor this principle of recovery in the debates and in the public participation in this collective search for the least bad solutions for managing this waste.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u13	Madam President, ladies and gentlemen, the government has committed itself to taking the issue of radioactive waste and spent fuel management together, in order to promote the polluter pays principle and to ensure safety in the short, medium and long term, and even in the very long term. This commitment is reflected in the project now before us, and – such as the ambitious revision of the legislative framework for nuclear provisions, which we have just discussed – is part of a structured, safe and coherent approach. In recognition of the government's work on this issue, I will simply highlight three of the major aspects of this project. First, of course, we welcome the legal basis provided by the text, enabling the necessary policy for the management of radioactive waste and spent fuel, based on the recommendations of ONDRAF. The challenges in this area are of great importance. The program that will be developed will have to meet the requirements that this file requires. Secondly, we can only welcome the incorporation into legislation of principles designed to govern this policy and that which is being pursued in the future. As I said, this is a demanding matter, involving the companies that are polluting and emitting highly hazardous waste to be managed safely and tend to minimize their production. There is also a need for sound, re-readable, appropriate and intellectually justifiable policies. These conditions for rational and safe management, we find them in this project. Thirdly, I will point out that the text will encourage the initiation of public participation processes. We are pleased to note that, in accordance with the Government Agreement, the initiatives taken will go beyond mere consultation. We will give our assent to this text jointly advocated by the Ministers of Economy and Energy, as we did in committee. In conclusion, I would like to point out that our group will pay particular attention to the events, the starting point of which is this text. Much has been prepared, everything is now to be done and projects will have to be committed urgently.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u14	Madam President, we will support the draft law because it deals with two important issues. Firstly, it provides a legal basis for the recommendations made by the NRAS on the so-called nuclear passive, nuclear dumps in the Kempen, a large part of which still needs to be cleaned up. On the other hand, it provides a legal basis for the public inquiry which the government intends to organise on the disposal of nuclear waste in the deep underground. As Mr Cogolati said, this problem has been unresolved for decades. The nuclear power plants were built in the 1970s, early 1980s, but the waste problem has still not been solved, the waste is still not definitively recovered. Much research has already been carried out in Mol, in particular whether the storage in the Boom clay layer is sufficiently deep; according to some experts it is likely to be necessary to store the waste in the deeper Ieperian clay layer. We believe it is important that this debate be conducted, because it has a major social impact on nuclear waste. The advocates of nuclear waste are getting over that rather quickly. Moreover, the discussion should be extended to the general public and should not be limited to technical discussions in back rooms in view of the important social impact. We therefore support the public inquiry and, therefore, this draft law.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u15	Madam President, few subjects will have such an impact on the generations that follow us, as on the management of nuclear waste. As long as I can remember, the debate on the optimal solution for the management of nuclear waste is raging. I remember from my teenage age in the seventies the images of tons of garbage dumped in the Great and the Atlantic. A few years later, around 1995, there was a panic when people realized that these barrels were leaking and threatened the underwater world. Those moments of my teenage years, which are still clearly in my mind, indicate the importance of managing radioactive waste. I am accused in the region of not knowing the difference between low and high radioactive waste. I know the difference, but whether it is low- or high-radioactive waste, it is always important to respect the precautionary principle. I do not want a small child to find out in 100 years' time that we have made the wrong decision on radioactive waste management in 2022. I do not want her to be explained that this has happened without any discussion with her grandparents and family. That debate is therefore very important, and that is what this draft law is about. If we want to have an in-depth discussion on this, which I think is very important, it must be done in a very educational way, but that may be my background. It is very important that, despite the fact that it is a technical dossier, we continue to analyse facts and that this is done in an educational way. I am therefore a requesting party to the citizen inquiry and I am therefore very pleased that, as the Minister said in committee, we are involving a foundation such as the King Baudouin Foundation in order to make the questioning as educational as possible. It is also good, as the Minister said in committee, that it will not only be the expertise of the Foundation, but also the experience of the G1000 platform, for example. That is one of the reasons why I felt it was important to take the floor in connection with the text before us. Madam Minister, I also remember from the committee that, in your view, such a public participatory process could be structurally anchored. I'm happy about that. Like Mr Senesael, I see this initiative as a starting point, but certainly not an end point. The management of nuclear waste will take a great deal of further steps in the future. Expertise and scientific research are needed; the debate needs serenity and the citizen search must be accompanied by the necessary education. The draft is a beginning, which we very much support, which is why I wanted to take the floor.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u16	Madam President, I will be brief, but I thought it was important to take the floor, especially after Mr Cogolati's speech. Mrs van der Straeten, I have regularly questioned you on this subject over the past two years, just as I did with your predecessor, Mrs Marghem. It is a very good thing that it finally happened, because there was an infringement procedure. No one has said anything about this, but it is a good thing that this draft law, which provides a framework, finally starts. However, there is something I still do not understand, even after more than 20 years in politics. Even tonight, I heard the Minister say that experts and the committee responsible must always be heard when it comes to the nuclear commission, but, Mr Cogolati, let me just read out from the NIRAS' strategic draft plan: 'The technical solution for the long-term management of high-activity or long-lived waste is, according to the draft plan, a system of geological disposal on Belgian territory. Because it is a strategic design plan that underpins a very first decision on the type of final destination, namely a system of geological disposal, without choice of where, how and when it is realized, the assessment of the environmental impact still contains very few details. Only after the federal government's decision on the final destination will more concrete plans and decisions follow on where, how and when." We are going to approve this bill, Mr Cogolati, you know that, but are you really more competent now? That is how I understand it when I hear you speak. You have more expertise than the NIRAS, because unlike Mrs Buyst, who was a little more neutral in that respect, you have once again expressed very strong doubts about the geological final disposal. Of course, this is somewhat camouflaged by the fact that the public survey and the reversibility are given. We do not oppose this, Madam Minister, because in the next few decades there will be a lot of resolutions on this matter. I find it a little presumptuous that what NIRAS says is simply not mentioned and that it is simply said that the population has more expertise than the experts of NIRAS. I find that all very strange. In one file, the experts are sacrosanct, and in the other there is no mention of the experts. It's all very strange!
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u17	Ladies and gentlemen, thank you for your speeches. I have already said something about this draft. It is remarkable that the two are now on the agenda together. With the national dialogue we are organising here, we want to give the whole country a say - the citizens, industry, academia and experts - in finding a definitive solution. Indeed, difficult choices must be made. As I said before, what are we going to do? Many of us will not see the start of waste storage operations, but at some point some will see it. As Mrs Buyst pointed out, it is important that a good explanation can be given at that point and that it is certainly known that the decisions have been taken in a good way. I would like to pick up on something that Mrs Buyst has said, namely the educational aspect, which I very much support and which has triggered me. Mrs Buyst, I visited your region at the opening of Tabloo, which is the documentation centre and the demonstration room following the local partnerships in the region on the storage of category A waste. There is a very educational approach to radioactivity in all its aspects, i.e. not only from electricity production but also in the medical sector. The various solutions already in place are also being considered, but also the road still to be taken, not only on the purely technical aspect but also on the more philosophical aspect, such as the question of what time is or how tradition happens. That is a very special aspect of the debate here too. Today we have archives with a tradition of about 200 years. However, we must provide knowledge in this area over many thousands of years. Therefore, it is my intention or wish, which may be continued by the person who will be sitting in my seat after me, to anchor the process in a structural way for the sake of transparency and accessibility of data. I would also like to thank Parliament for allowing the urgency of the draft, so that it can be effectively approved by you before the recess. In this way, we can start the search before the end of the year, so as not to waste any more time in the file.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u18	Is anyone still asking for the floor? Is anyone else asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u19	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (2749/3) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (2749/3) The bill has 8 articles. The draft law contains 8 articles. No amendments have been tabled. No amendments were tabled.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u20	The discussion of the articles is closed. The vote on the package will take place at a later date. The discussion of the articles is closed. The vote will be taken at a later date.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u21	Proposal submitted by: Proposal tabled by: Daniel Senesael, Malik Ben Achour, Mélissa Hanus, Patrick Prévot, Hervé Rigot, Laurence Zanchetta, Christophe Lacroix, Leslie Leoni, Kris Verduyckt, Karin Jiroflée.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u22	The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (1376/6) The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (1376/6) The discussion is open. The meeting's open.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u23	Madam President, I refer to the written report. If you will allow me, I shall keep the floor on behalf of my group.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u24	You are indeed the first to be registered. You'll have the floor.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u25	Madam President, ladies and gentlemen, not a day goes by without news about PFAS. This morning I made a sum of everything that has been published about PFAS in the last thirty days, via Belga.press, and this resulted in 841 articles, which shows that much is said and written on this subject. We have not yet come to the final words. PFAS, a group of 6,000 chemical compounds, are also called forever chemicals because they are so poorly degraded and accumulate in the environment, the water.................................................................................................................................................. We are constantly getting PFAS through cosmetics, pesticides, flame retardants, clothing and also food packaging, the subject of the text before us. At the beginning of May it was announced that all Europeans are exposed to an alarmingly high level of pollutants. This was the conclusion of a European biomonitoring initiative, a project in which scientists from the VITO and the University of Antwerp were closely involved. Of more than 13,000 citizens from 28 European countries, urine or blood samples were tested for pollutants. For several substances the measurement values were too high and, according to the researchers, for these substances we can no longer exclude risks of harmful health effects. Many people, including children, have seen very high exposure to plasticizers, additives added to plastics, despite the strict regulation of the substance, which is harmful to reproduction. A lot of PFAS have also been found in the blood of researched young people. Up to a quarter of young people are exposed to concentrations where negative health effects can no longer be excluded with sufficient certainty. According to scientists, this data underlines the need to ban all PFAS in principle, especially since substitutes have similar worrying properties to the regulated PFAS. Studies stress that there is a link between the accumulation of these PFAS in the blood and the development of a lot of human health disorders, including cancers, a worse functioning of the liver and thyroid, light and small newborns, obesity, a reduced immune response to vaccines and subsequent puberty. We know that many food packaging and single use cutlery are treated with PFAS. Analyses have shown that the PFAS content was 60 times higher than the reference value used in Europe. Food and food packaging are therefore considered to be one of the main sources of human exposure to PFAS. The text before us calls on the government to play an ambitious role at European level and to work on it itself if it does not succeed at that level. It is no secret that this text should have gone a lot further for the ecologists, but we welcome and support every step towards a healthier environment.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u26	Madam President, ladies and gentlemen, as we know, for more than a year now PFAS has been at the heart of the news. The Zwijndrecht scandal, where very high pollution values were observed in the vicinity of the 3M plant, placed the health hazards of these toxic chemicals at the heart of the public debate. Since then, numerous analyses have been undertaken in various Belgian provinces in Flanders, Wallonia and Brussels. However, the problem of PFAS is not new. It should not be forgotten that these substances have been produced and used on a large scale for decades and that, while effective restrictions have occurred, notably through the European REACH regulation, the ownership of the persistence of these substances, which is their nickname of "eternal chemical substances", has led to their accumulation in both the environment and the human body. Because of this, contamination with PFAS, even in minimal quantities, can unfortunately be described as almost universal. For example, the results presented in 2019 by the French national public health agency, according to which PFAS contamination is widespread among the French population. It should also be borne in mind that the pollution of Zwijndrecht is not a single case. In the Netherlands, the USA, Italy, factories have for years released particularly toxic PFAS into the environment, contaminating water, land, air, and in doing so, local populations in which the number of serious diseases significantly increased and marked entire regions. As the ubiquitous presence of these substances became increasingly evident, while as time passed, scandalous cases of pollution were revealed, scientists discovered new pathologies that could be associated with them and then strengthened their certainty about existing knowledge: cancers, endocrine disorders, hypothyroidism, increased cholesterol levels, effects on the foetus, complications of pregnancy or delays in puberty, these are the health problems that we can now link to exposure to PFAS. That is why our group has been making the fight against this form of chemical pollution a priority for almost two years. At the beginning of October 2020, we tabled a first motion for a resolution, which was the subject of our committee's work in the first part of 2021, leading to a vote in plenary on 1 July. We therefore called for stricter rules to regulate these dangerous chemicals, for greater transparency and for greater control over the production and use of PFAS. As we have done so, we have embarked on the proposal that we are dealing with today. The long work done on the first text has provided us with many lessons, on the one hand, on the problematic nature of the environmental and health PFAS and on the other hand, on the European and national legislative measures and projects that govern them. On the basis of these lessons, in October 2021 we tabled a new text to ban PFAS in paper and cardboard food packaging. In terms of health and the environment, the European Food Safety Authority (EFSA) points to the presence of PFAS in food packaging and its transfer to consumer products as one of the main sources of contamination in the human body. In addition, a survey carried out by nine European NGOs on the presence of PFAS in paper and cardboard food packaging revealed that all the products analysed showed traces of PFAS. Worse still, intentional treatment of PFAS has been confirmed in the majority of cases and rates up to 60 times the threshold of 20 micrograms of fluorinated substance per gram of paper and paperboard have been observed. As regards legislation, substances authorised in paper and paperboard packaging intended to come into contact with foodstuffs are regulated at national level, in this case by Royal Decree of 11 May 1992. In addition, the European Commission is preparing a proposal for a restriction under the REACH Regulation on the overall use of non-essential PFAS. For several months, we have been working on our motion for a resolution. This work has been enriched with written opinions and very helpful and interesting hearings. I would also like to thank all the experts for their valuable contributions. In view of the ongoing work at European level, it was important for us that a national ban should not be introduced in parallel with a European ban, especially since the ban would prevail over the first one. That is why we wanted, through an amendment, to make the introduction of a national ban conditional on the absence of such a measure in the European Commission's proposal, which is expected in 2023. In concrete terms, our proposal, as amended, offers a guarantee to our people that PFAS will be banned in paper and cardboard food packages, i.e. pizza boxes, cardboard bowls, sandwich packs, cereal boxes, french fries bags or pasta boxes, whether by a European or national measure. This text has been adopted by a very large majority in committee, something which we can particularly welcome. We cannot accept that our citizens will be confronted on a daily basis without knowing it by packaging contaminated with such toxic substances. The adoption of this proposal would be a real step forward in order to protect the health of our citizens. As such, ladies and gentlemen, I hope that it will find a favourable outcome in this House.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u27	Mr President, I would like to point out to you that the rule was to observe five minutes of speaking time. As you are the author of this proposal, I was a little wider but I saw that my attention was drawn to the timer. So I had to make the point.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u28	[[...]]
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u29	You apologize to the entire assembly and we thank you for that.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u30	Thank you, Mr Senesael, for your initiative. It is indeed a very topical issue. Mrs Creemers already referred to groundwater in Flanders, where PFAS was found in 88 % of the 200 measuring points examined. In almost 40% of the measuring points, shallow groundwater would not pass the rigorous test of the European Food Agency. Today we have a motion for a resolution on PFAS in food packaging. Mr Senesael's concern is justified. He also expressed the openness to make his proposal more realistic through a number of necessary amendments. That reality is that the European Commission will prohibit all non-essential uses of PFAS, including its use in the manufacture of consumer products. Of course, we must be able to reach an agreement quickly on the definition of essential applications. We can't wait. That is why we can agree with the signal that Parliament wants to send to the government, in particular that in the long term there will be no more PFAS in food packaging, paper and cardboard. PFAS is still present in many other products, but cannot always be regulated at national level. Subject to a ban under the REACH Regulation, the authorisation of such chemicals in a number of packages is currently regulated at national level. This is demonstrated by Dutch and Danish measures. The government can, if necessary, take matters into its own hands. I believe that the European strategy for sustainable chemicals should finally become concrete for PFAS in paper and cardboard food packaging. This does not mean anything more or less than a ban on non-essential uses and therefore a ban on consumer goods. We shall therefore vote in favour of the motion for a resolution.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u31	Since the scandal of the PFAS pollution at the 3M plant in Zwijndrecht, no one can deny that PFAS is a very serious problem for the environment and public health. With the regularity of the clock there are still research results coming in on the scope of the pollution. This morning one could read in the newspaper that the latest generation of PFAS is already widespread in our environment. The high levels of contamination in the blood of the residents also cause a great deal of concern. Those who do not live near PFAS production sites may also have a harmful amount of PFAS in the body. This is also reflected in the European Biomonitoring Initiative. Up to a quarter of young people in Europe are exposed to PFAS concentrations that may have adverse health effects. So there is already a huge amount of harmful PFAS present in our living environment. Because of their persistence, these substances are very difficult to repair. Each unit of PFAS that is put into circulation is therefore one too many. That is why the PVDA welcomed the insight gained by the PS that we cannot wait for a European ban on PFAS to tackle this pollution at source. Although the PVDA considered the scope of the resolution proposal rather modest, with only the focus on paper and cardboard food contact materials, we could certainly support it. It was also a tried and tested example in another country, Denmark. However, all this changed with the amendments tabled by the Vivaldi coalition, which completely undermined the motion for a resolution. After all, the question of introducing a national ban was replaced by waiting for Europe. Essentially, the text lost any purpose at that time. That is why the PVDA has also tabled an amendment to restore the original request for a national ban. It is imperative that national action is already taken to address PFAS at its source. Several written opinions rightly point out that European initiatives under REACH will be on the road for years to come. The ban on C6 will be carried out by 2025 at the earliest. The complete ban on demand from Denmark, the Netherlands, Germany, Norway and Sweden will, if it comes through, come at best by 2028. It is therefore certainly justified to take national action already to restrict the use of PFAS. What is more, years of waiting seems to us to be guilty in the light of the urgency and scale of the problem. There are adequate alternatives available. We are following the environmental movement that trade and internal market legislation should not be an excuse not to adopt national legislation. We also know from Denmark's example that this is not a problem at all in practice. EU Member States have to intervene where they can to protect their citizens and the environment, but apparently the PS has yet again given in to the no gold-plating story of the patronage, which means that we have to wait for years for European regulation. You may say that the European Commission will come forward with a proposal in 2023, but neither you nor I know whether that proposal will go as far as the restriction you originally requested in your resolution at national level. The fact that you did not register a deadline for European action in the new version of the resolution proposal does not inspire confidence either. It says now that you are asking for national action if European action is not taken, but based on the wording in the text, the government can actually wait as long as it wants. Future action at European level cannot and must not, therefore, stop us from taking action now. The national procedure is indeed long, but the European one is even longer. However, Member States are free to restrict their own use of PFAS as long as the restriction at European level through REACH is not yet complete. I'm finishing up, colleagues. We intended to support the motion for a resolution, because it was a step in the right direction for the elimination of PFAS in non-essential applications. We are committed to taking all possible measures at national level and to calling at European level for a rapid and complete ban on PFAS. If you approve our amendment to restore the motion for a resolution, you can still count on the support of the PVDA, but if you insist on the complete erosion of the proposal, we believe that a blow to the face of all the PFAS victims will force us to abstain.
ParlaMint-BE_2022-07-07-voorlopig-55-plenair-ip193x.u32	Madam President, I would like to reply to Mrs Daems. Indeed, she had already made her remarks and criticisms at the committee on 21 June. Mrs Daems, I do not know if you have listened to my speech, but at the beginning of this point, words are important. I take the text as amended. We ask the government, if the European Commission does not propose a ban on PFAS in paper and cardboard food packaging, to work on such a ban in Belgium. On 21 June, I told you that the European Commission's proposal was expected by 2023. In the introduction, I recalled the information, if necessary, and it seems to me that the need is, I will make myself more precise. The proposal to restrict the use of non-essential PFAS under the European Commission's REACH Regulation is expected on 13 January 2023, a date that I will not forget, since it is my birthday. According to the last update of the calendar. If this proposal of January 13, 2023 did not contain a ban on PFAS in paper and cardboard food packaging, then the government will be called upon to act. In all cases, I repeat, the Belgian population should be given greater protection against exposure to PFAS. This is a question of organisation and efficiency, not of an undertaking which seeks to distort our proposal or to deprive it of its meaning. Also, I think that the criticisms you are making are not up to the ambition of our text.
