ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u12	Prime Minister, Minister, thank you for your answers. As far as the night world is concerned, I have heard very little of you. I hope that the ventilation systems in which these sectors have invested in particular will be taken into account. With regard to the CST, you brandish each time a French study. In France, however, the system is not the same; they have a vaccination pass. This clearly demonstrates the usefulness of having a scientific evaluation of the system set up in Belgium, and not in other countries. We have GEMS to do that. Why not ask him? Instead, you are giving the hot potato back to Parliament, again, as you have done for compulsory vaccination because you are not able to agree, also knowing that what has been refused in the Committee on Health is precisely to hold hearings on the CST. Finally, on the masks for children, I hear the progressive lifting of this measure. I thank you for this, but the damage inflicted on children in their physical and mental well-being (...)
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u13	In fact, it cannot be explained that children from primary school have to walk around with a mouth mask for a whole day. You should never have introduced that. This oral masking obligation for small children should be abolished, as should the CST. If it depends on Mr Vandenbroucke and Mr Jambon, the coronabarometer, in which the CST is anchored, will be used until this summer. By summer, abolishing a coronapas is like taking measures at high energy prices from 1 April, after the cold winter months. That's hopelessly too late. That coronapas must be abolished immediately before that thing has become a part of our lives. More and more people realize that it is high time to abolish them. More and more parties realize that this is the case. They're finally following us in there.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u14	A crisis can bring people closer together, but can also lead to political games, as in the past. Too often there has been an offer of relaxations which then did not continue. Too often there have been parties that scored cheaply and then dive away. In advance, always chooses to work on clear principles, to be predictable when a crisis allows. We have a real opportunity right now to go back to normal step by step. Tomorrow it's up to you.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u15	I agree that we should follow the experts. They now also say that we must think about the mental well-being of our children, in balance with the measures taken outside the schools. If we put mouth masks in schools because air quality is not good enough, then we need to do something about that air quality and not put a mouth mask on these children all the time. I've got another homework spot for tomorrow. I hope that tomorrow, on the occasion of the second anniversary of this pandemic, you will also be able to reflect on the organisation of collective mourning. We need to give a place together to what we've all suffered. This concerns not only the deceased, but also the grief that has not been dealt with. I hope that, in all serenity, with all the governments of this country, this can be considered calmly. We owe that to our people.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u16	I'm glad we agree on the CST. Young people who do not want or have received booster shots cannot be the victims of this. We also agree on the masks whose use should be phased out. However, we do not agree on the timing. CD&V is clear on this, the children and the young are the ones most affected. Prime Minister, Minister, I dare ask you to show that fire tomorrow when it comes to young people and children. For the one week up to the crocus holiday it might be the solution to allow the children without a mouth mask in classes where they can be ventilated properly. For the classes where this is more difficult, one might find an intermediate solution. Please, choose those kids tomorrow, choose those kids.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u17	Prime Minister, Minister, the covid and his variants have often surprised and hurt us. More than once, it was necessary to adjust, adapt, sometimes go back to decisions that were not always the right ones. Today, more than ever, we need a long-term vision. Certainly, this barometer will be able to help us, by keeping under the elbows of the tools, measures that may have to be reactivated if the situation deteriorates again. But your answer is encouraging. A spring perfume floats on tomorrow's Codeco. A sweeter life should be able to give way to the still important constraints that we are experiencing today. This return of freedoms is possible if the Codeco fully plays the map of coherence.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u18	You referred to France, Minister Vandenbroucke. How many kids will be saved if we let them wear a mouth mask in the next few weeks? You should have mentioned that number here. You must also take into account the well-being that is on the other side, but I do not have the impression that you are doing so. The disadvantages of your measures are always pushed aside, which is not taken into account. CD&V Minister Dalle would have been the first to bring this up. That is questionable, but I hope you will give him a listening ear. You have not answered my question as to whether the CST will be abolished. The Prime Minister did say that the CST will no longer be used under code yellow. You have not been told that we will abolish it. You both need to be clear about that one day...
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u19	Minister, how dare you speak to me like this, with such arrogance? I'm from the virus party! You've been mishandling this crisis for so many months. It is not a second, a third, a fourth, a fifth wave that we have had to fight on the ground! The kingdom of freedom was going to come with the CST, with the vaccination. There's nothing! You're fighting at Codeco, you're not getting out of your fights between yourself! Where is the investment in prevention? Where is the long-term investment, you who also want to close vaccination centers soon? Where is the support for the first line we are calling for? We doctors in the field are tired of your crisis management!
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u20	Mr. Secretary, cooking food, moving around, heating the house, everything is getting more and more expensive. Last week, the government took a package of crisis measures to counter rising invoices. The Prime Minister mentioned one measure in particular. The purchasing power in our country is protected by indexation. Prices are rising very fast at the moment and many people are getting into trouble. That is why we Socialists have introduced automatic wage indexation and have always defended it. We will continue to do the same. If invoices are to rise, wages will have to rise automatically. It's as simple as that. Today, however, a number of large companies are once again questioning this indexation. Are they having a hard time? I don't think so. Less than a week ago, the National Bank said that profits do not increase faster anywhere else in Europe than in Belgium. Yet they dare to say without shame that the wages of those who work for these large profits should not rise with the sky-high invoices that we have been facing for months now. Inventing myths seems to be a recurring ritual. "We are talking about our competitive position, but the labour market is incredibly tight. We are asked what we have to pay for it, while the profits have never been so great. We are talking about inflation, but we have had very little inflation for years due to indexation. No, for them, that's just a saving operation. A new myth has emerged. Without an index, the trade unions could negotiate better. As if the weakest would see their wages rise when the strong government falls away. I asked the bogus bike messengers yesterday and their wages are not rising. With a fabricated root, some are now trying to break down social protection. This is a government with socialists. That makes a difference. No index jump in crisis time! Minister, (...)
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u21	Madam President, I was surprised to see the Prime Minister leaving the semi-round. The series of oral questions contains a question from Peter De Roover to the Prime Minister. Suddenly that's gone; just like the Prime Minister, by the way. Do I have to go after him to ask my question? This is weird. Where's Wally?
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u22	I think we can continue. On my list, I don't see any question from Mr. From Roover to the Prime Minister. You have already had the opportunity to intervene (...) Who has the right list? In any case, the one that was distributed does not include your question. Are you talking about Mr. Anseeuw's? Are you referring to Mr Anseuw's oral question?
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u23	No, Madam President. I have the same list as Minister Dermagne, who has been called forward to his surprise, as if he is eager to listen to my question to the Prime Minister.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u24	We will inquire about the services, if you wish. In any case, the list contains a question that you have just asked the Prime Minister. Your question on energy prices will be answered according to the list by Minister Van der Straeten. The group was informed that that question was answered by Minister Van der Straeten.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u25	Madam President, Minister Dermagne was apparently not notified, at least not according to the list he was handed over. We are having a special day today. I have put a question to the Prime Minister, who is assigned to the Prime Minister. Mr Laaouej may not think anything is important, perhaps we might as well delete the oral questions. My question was assigned to the Prime Minister. Suddenly there is a new list of oral questions, I do not know exactly how, and on that list my question has disappeared.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u26	Mr De Roover, you are probably referring to the provisional list, not the final list. You must assume the final list. We shall continue with the oral questions.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u27	Madam President, Minister, you know the proverb 'the dogs bark, the caravan moves on'. In the Wetstraat we could translate that as 'a party chairman gives an interview, the government executes the coalition agreement'. That coalition agreement is very clear. One of its main lines is the ambition to achieve an activity rate of 80% by 2030. More people at work will only be able to work if the reforms are implemented. They must adapt our strict rules to the new work and to an economy that is changing, greening and digitising. That is why the government decided in October to launch a number of important measures, reforms that adapt the rules on how and when we work to the 21st century. I would remind you of a few measures: the possibility of performing a full-time work week in four days; to work in a full-time job one week more than 38 hours and the other week less; to get more support for getting back to work with long-term termination periods after dismissal; to facilitate the transition to another sector with more future, without first entering unemployment and, finally, to ease evening and night work in e-commerce, so that we can no longer lose those jobs abroad. We're running out of time. We must now ensure that the economic tissue can recover quickly after the corona crisis. We need to provide oxygen so that companies and their employees can seize the opportunities that lie ahead. I therefore have two important questions. What is the state of play with regard to the measures in the employment deal? When will you knock on these urgently needed and urgent reforms?
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u28	Madam President, Minister, I would like to talk to you about e-commerce as part of the work deal. It is not so much a question of the debate on whether or not e-commerce will survive in our country. That is not relevant, because there are already 30,000 people working in this sector, but the real question we need to ask ourselves is the circumstances in which we want these people to be employed. There are two possibilities. Either we continue along the road, which Comeos also proposes, of the large lobby group of wholesale companies and the e-commerce that wants further flexibilisation. In the long term, they are also likely to organise further social dumping with far more lower wages in order to end up in Amazon's model. We all know it. Either we choose the 30,000 employees who are already employed in e-commerce. Those are people who are already working in difficult circumstances. That's 30,000 people sorting, preparing and delivering our packages. Minister, there is a scientific consensus that flexibility in working time and increased night work harms health. It also largely awakens family life, because qualitytime is lost. That may be less for the government, but it is a bitter reality for more and more people. It is not a question of the absence of night work, but of the fact that it is a loss of health for workers. That must also be compensated, Minister. Me and my party are on the side of those 30,000 employees in e-commerce. I have the impression that you, as a socialist, but also this government, are taking the side of the big business and the profit margins. You want to be able to decide together with the government that (...) [[micro is being deactivated]]
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u29	Madam President, Minister, the e-commerce sector in Belgium today represents more than EUR 11 billion, 11 000 direct jobs and 4 000 additional jobs via subcontractors. Therefore, e-commerce is not limited to Amazon and Alibaba. In our country, more than 46,000 webshops offer a showcase for our very small businesses and self-employed, and become a complementary source of income. According to various studies, we lose almost 15,000 jobs each year because our labour market is too rigid. These jobs end up forming a wall on the other side of the border. Therefore, when I heard your party president say that we had to make Belgium a country without e-commerce, I confess that I fell from my chair. Indeed, a country without e-commerce is neither a credible option nor a possible reality. Moreover, to make this kind of statement is to neglect employers' federations, wage-earners, self-employed people and SMEs who make extensive use of e-commerce opportunities, especially since the co-vid crisis. Of course, an attempt to backpaedalize has indeed been initiated. But I'm afraid the harm will be done. One could laugh at the situation if there was no question of providing concrete answers for a labour market in line with its time. Let's be clear, no one has asked you to let the workers go between midnight and five in the morning! Mr Minister, tomorrow, a special Kern Employment will look at measures to reform the labour market to increase the employment rate to 80%, which is your responsibility. Do you confirm the implementation of an e-commerce pilot project, as foreseen in the project to be discussed tomorrow? Will you be on the side of the progressives who want a dynamic and efficient labour market or on the side of the nostalgic of past centuries, despite the attempt to backpaedalize?
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u30	Madam President, Minister, wages are too low in Belgium. People can't pay their energy bills anymore. They can't pay for their errands anymore. They can't afford transportation anymore. The proof is that wages are too low. Indeed, a good salary must allow people to live in dignity. Yesterday, in its report, the Central Economic Council spoke about wage disadvantage. As a result, the employer draws a conclusion and, while for 2023-2024 you had only 0.4%, he now says: "0.0%, because of the wage handicap." I have read the whole statement of the FEB; we see everything, except for something: the profits of the companies, which are getting fatter, ladies and gentlemen, as we have never seen before. Here are some examples, here we go! Unilever: 6 billion profits, KBC earns 2.6 billion euros profit. Kling, kling. The crisis works for everyone! Ten o'clock this morning, Arcelor-Mittal's results are 15 billion profits. Fifteen billion profits, thanks to the workers of Arcelor-Mittal in Ghent! Isn't it enough? ING more than 700 million euros. You're going to tell me, "Raoul, you're exaggerating, they're just a few specific companies." Echo, which is not the newspaper of the PTB, says: "Belgian companies have never had such high profit margins." So, we make crazy money, bosses keep talking about wages, but not a word about the profits that are exploding, liberals! Mr Socialist Minister, you have taken a royal decree that freezes wages at 0.4%. The unions asked to blow up the 1996 law. What do you think? Should we blow her up? I want a clear answer.
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u31	Minister, the labour market is on fire. Companies that are denounced here on the left, even though they provide jobs, are barely filled in their vacancies. But it's work deal week and that sounds promising, of course, though more promising than it actually will be. In the meantime, we all know what happens to government agreements to make work in this country more attractive: they are simply not being implemented. Let us take a look at the budget agreement on night work in e-commerce that you concluded at the end of last year. As a first step, you would seek advice from the social partners. Two months later, you haven't even asked that question. However, in the case of measures which reduce the difference between working and non-working in this country, which makes work less attractive, you are there as the chickens to carry it out as soon as possible. This is incomprehensible, especially when people know that 2 million people are not working in this country, whereas they could in some way. You do not make work and entrepreneurship more attractive in this country, quite the contrary. Last week, when we hear your own party chairman's statements about a country without e-commerce, it is quite clear to me that with your PS, but actually with the entire De Croo government, we are slipping into a horse and cart labour market. But that is not what the Flemings have chosen, that is not what Flanders wants. It'll be all right with you, of course. When it comes to labour market reforms, the government agreement remains dead letter one and a half years after the date. Effectiveness, labour market policy, which is about bread on the shelf, about the incomes with which families can pay their energy bills. Mr. Secretary, how much longer? To say it with the words of a party chairman of one of your coalition partners, how long will you remain the Minister of Unemployment and when will you finally become the Minister of Labour?
ParlaMint-BE_2022-02-10-voorlopig-55-plenair-ip162x.u32	Minister, last week a senior nurse told me that in a hospital operating quarter a team of six was decapitated and that there are three left. The hospital won't find a replacement. Today there are five vacancies for one job seeker nurse. Yesterday I was in contact with a metal company, which has been looking for 30 metal workers since March 2021. The company won't find them. I can go a long way. I will be asked what my government will do about it. I would reply that we have taken measures and adopted, among other things, an asymmetric policy, in particular to employ the unemployed temporarily. We have decided that labour mobility should be improved and that very concrete initiatives should be put in place on the activation of bottlenecks in the professions. Today I see that, four or five months later, we have very carefully set up a first platform to deal with the situation. I also reply that we have taken measures to increase flexibility. We have taken measures in the areas of night work, shiftwork and the four-day working week, and we have made it possible to work flexibly in a sustainable way. Colleagues, we have also taken measures for the platform economy and e-commerce and we do not want to reverse the clock either. We do want labour to be used in a sustainable way. Minister, I have to say that decisions taken in October 2021, today we are already in February 2022 - still not translated into measures. I've been asking you that for weeks now. Will you make a decision on Friday? After the first reading, the text still has to be sent to the Council of State for an opinion, a second reading will take place and you will have to submit it to Parliament. That means April-May 2022. As the other speakers have said, the Flemish labour market is bleeding. People want decisions.
