ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u12	Mr Minister, I am not guilty, you are not guilty and the Belgians of today are not guilty of Belgium's colonial past. That's right. But Belgium inherited a relationship with three other countries, based on racism, discrimination, structural violence, exploitation and domination, contrary to what the colonial propaganda for 140 years had always said about the so-called benefits of colonialism. Today, therefore, we have a collective responsibility to take on this delicate, difficult and disturbing legacy. We have to do it, as we do on a debt. That is why the speech delivered yesterday by the King in Kinshasa, endorsed by the entire government – and I welcome it – is a historic speech. It is historic because it allows Belgium to face its past without forgetting to look to the future. This is a pivotal moment for diplomatic relations between our two countries. It is also a pivotal moment for our relations with people of African origin who live in our country, including members of the Congolese, Rwandan and Burundian diasporas. As you know, the commission on the colonial past focuses on the responsibilities of the Church, the monarchy, the state and the economic world in the establishment of this violent and racist regime. It will also have to decide on reparations that will be necessary because they are essential to fight against Negrophobia and discrimination, which are still the victims of Afro-descendants in our country today. Yes, the filiation is very clear between these discriminations and Belgium's poorly assumed colonial past. Here are my questions, Minister. How will this past be taken into account in our future relations with the Congo in practice? How will Belgium be taken into account in the perception of the challenges faced by these Afro-descendants in Belgium?
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u13	Minister, during his state visit to Kinshasa, the King made statements, and we all know that when the King speaks, he does so on behalf of the government. He has acknowledged the historical crimes of colonialism there, which is good, and he has also expressed his deepest regret. We have also heard that there will be additional refunds of art. We take note of that. At the same time, we see that Members of the majority, particularly the Green Group, want to go much further. Open Vld says here today that they do not want any recovery payments, but at the same time there are green MEPs calling for the specific issue of historical excuses to be put on the table and further explored. We all know that apologies can give rise to claims for damages, not only from Congo, but also from Rwanda and Burundi. To be honest, I find it incomprehensible that parties who call themselves social, such as Ecolo, the PVDA-PTB and Green, are driving it at a time when the water is already on the lips of so many families in the country. We believe that today's citizens do not have to take the blame for the crimes committed by the Belgian elite and the royal family a century ago. I would like clarification, Minister. Has the government delegation in Kinshasa discussed recovery payments with the Congolese Government? Have any agreements been made on further pathways to recovery, restitution or rehabilitation, or should we regard the plea of the Head of State effectively as the end of the debate on the colonial past for Vivaldi?
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u14	Madam President, ladies and gentlemen, I would like to say the answer on behalf of the Prime Minister, who is still staying in Kinshasa and travelling back tonight, with a view to tomorrow's Council of Ministers, Friday. At the invitation of Congolese President Félix Tshisekedi, the King and the Queen are on an official visit to the Democratic Republic of the Congo. The King and Queen are currently staying in the capital, Kinshasa. Later this week and weekend, they will also visit Lubumbashi, Congo's second largest city, and Bukavu, in the eastern part of the country. The Royal Couple is actually accompanied by the Prime Minister and my colleagues, the Minister for Development Cooperation and the Secretary of State for Science Policy. I think it's important. There is no doubt that this is a historic visit. It is not only the first time King Filip has visited Congo, it is twelve years since his father and predecessor, Albert II, attended the ceremonies of 50 years of Congolese independence in Kinshasa. The visit is long awaited. It was already planned for the celebration of 60 years of independence, two years ago, but by corona and also by the war in Ukraine, the official visit has been postponed several times. It is also a historical visit by the words spoken yesterday on the esplanade of the People's Palace in Kinshasa by King Philippe, words that many of you point out in their questions. The King has in fact expressed his "deeper regrets for the wounds of the past" and he has not hesitated to describe this past in terms that are clearer, without any ambiguity. Nor did he hide the fact that many Belgians in the Congo had given the best of themselves and sincerely loved the Congolese and their country, but to add with clarity: "The colonial regime was also based on paternalism, discrimination and racism, exploitation and domination." The King has spoken these words with the full support of the government and the Prime Minister, with whom he has spoken. First of all, expressing deepest regret is much braver than an easy sorry culture, hoping to be able to change the page quickly. By the way, those words of regret about King Filip should not be surprised. They build on the June 2020 royal letter to President Tshisekedi. The King already emphasized that the Belgian-Congolese history consists not only of common realizations, but also of painful episodes. He then described that there are atrocities that continue to weigh on our collective memory. Secondly, and this is also a key element of the debate, the Prime Minister was able to observe, during his discussions – in particular with the President, the Prime Minister and the Archbishop of the Congo – that the Congolese did not formally request excuses, but that they wanted us to write a new chapter together and look to the future. For example, as the King also pointed out, cooperation is envisaged in the further democratization and stabilization of the Democratic Republic of the Congo, as well as in the fight against corruption. To write this new chapter together, it is necessary to reconcile with the past. The words of the King, supported by the government, must be understood in this context. Finally, the government and the King do not want to interfere in the parliamentary process currently under way in this Chamber, namely the work of the Special Committee on Colonial Past. The hearings are currently under way. Political debates on this will take place in the autumn. And at the end of this year, the committee will be able to finalize its conclusions. The government is looking forward to the committee's final report. On behalf of the government, I want to support the work of the special commission on our colonial past. I think this is a complementary act to the one that the King put on our behalf yesterday during his visit to the Congo.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u15	Minister, thank you, in particular, for meeting the time limit.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u16	Minister, at a time when millions of Belgians are bleeding financially, as we have heard from the green bird in Vivaldi, we are dealing with collective inheritances and collective responsibilities that should lead to recovery, read about recovery payments. The first offer has already been made today. A Congolese politician, who has still taken part in the elections, is offering $25,000 billion. The first offer is already here. Who's offering more? I can tell you that with the Flemish interest there will never be recovery payments. Jamais.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u17	Thank you, Minister, for showing respect from the government for the work of the special committee. We will perform our task there in a dignified manner. I have heard very well that the government will participate in the whole democratisation process, in all actions against corruption and in development aid. For me, however, the fundamental question remains what the government will do to cooperate with the Congolese for the conclusion of that murderous war in Eastern Congo which has been going on for 20 years. You will not give me an answer to that question today, but I expect a response to that in the coming months, of course.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u18	Mr Minister, the great misfortune of the Congo, in the end, is to be such a rich country with such a rich basement, which stirs up so many lusts. We know that 60 years ago, the Mining Union – now Umicore – organized the secession of Katanga so that it could continue to exploit this region. Today, multinationals and powers continue to destabilize eastern Congo in order to exploit its gigantic wealth. That is the misfortune of the Congo. I think that if there are responsibilities to point at, they are those of today's multinationals, like those of the past. I repeat that Umicore has greatly enriched itself thanks to colonial exploitation and continues to make record profits today. It is not normal for such companies to be able, both in the past and today, to exploit a country with no accountability. It is these societies that must be pointed out, not the Belgian population.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u19	Thank you, Minister, for your reply. Ladies and gentlemen, for Vooruit, it must not be left to the remorse. Words are important, but so are deeds. A first important step is to adopt a draft law on the return of stolen goods here in Parliament next week. In addition, important work is also being done in Parliament through the Special Committee on Colonial Past. That research is very important, it is about truth finding, research and recognition of our past. That is also what the experts have asked us to take responsibility for. That will be our next step, and that is where Parliament must achieve results for us. We're all responsible for that.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u20	Thank you, Minister, for your reply. The historic words of regret were expressed in the heart of Congo by our Head of State. Now it's time for the future. We must continue to normalise our relationship with Congo. This journey was an important first step for that. We need to focus on academic and cultural exchanges with Congo, for example in relation to this refund. We must support Congo together, in a relationship with equal partners. There are plenty of issues, namely the rule of law, humanitarian, military and military issues, as you will certainly confirm - in terms of environmental management and protection. There is a lot of work to be done, work to be done with a view to a common future, not by looking to the past.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u21	Minister, thank you for your answers. I said that the Belgians of today are not guilty, individually, of the colonial past - which must not release them from the present. Today, people of African origin are discriminated against in our country. There is a very clear link with Belgium's ill-understood colonial past, as pointed out by Unia in his 2022 report on discrimination against Afro-descendants. This speech is a step in the right direction, but it must be translated into concrete action. It is a question of reparations, and they are not just financial. No one said they should be just financial. Let us not forget two countries, Rwanda and Burundi, which, too, have been subjected to our colonial regime and which also have the right to receive regrets; and why not one day, an apology for the three countries. Thank you.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u22	Minister, no citizen of this country is waiting for reparations, and even the ordinary Congolese people have other problems in a country in civil war. However, there are still people in this House who are in charge of this. For some, it will never be enough. Colleagues, let us draw the necessary conclusions from the findings of the Special Committee for the Colonial Past. Minister, you say you respect that committee, but do you know when the debates on the return of art and on excuses begin? They start tomorrow, when the government submitted its bill on art refund last month, when the government has already decided that there will be no excuses but regrets and the King concluded the entire debate on the past yesterday. Colleagues of the Committee on the Colonial Past, let us once again look at the problems facing citizens today. Let us stop inciting false feelings of guilt about the past, and instead focus on a new, full and equal partnership with Congo.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u23	Minister, I wonder how many mailboxes there are in the village where you live. I've been told that you live in Assesse, with 7,000 inhabitants. Then there should be about 3,000 mailboxes in your village. There are more inhabitants all over the world than mailboxes. There's only one exception, and those are tax havens. There are more mailboxes there than residents. One of the tax havens is Delaware in the United States. According to Le Vif's research, you do not own SNCB's rolling stock. Today it appears that those mailboxes in Delaware own more than 2,000 locomotives and wagons of SNCB. So you're not the Minister of Mobility, you're the Minister of Rent. For years, the Belgian Railways have sold their heritage and sold it quickly to a number of trusts in Delaware and elsewhere, to rent it back very quickly for a lot of money. This is not only an insane construction, it is also very expensive, because according to Le Vif it would have caused EUR 1.1 billion of SNCB's debt. That is one third of SNCB's historical debt. In this way, public money is squandered, private funds are spent and all in a short-term logic to cash in on sales as quickly as possible. Mr Secretary, I have two questions for you: what material is in the hands of which trusts exactly? The investigation seems rather untransparent. One does not seem to want to share too much data. Which parts of SNCB are now in the hands of foreign nationals? How much does one pay for that? What will you do to stop these contracts and ensure that SNCB (...)
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u24	Madam President, Minister, this morning we heard in the press that SNCB does not seem to own much of its own rolling stock. It's about wagons and locomotives. And it goes far beyond just rolling stock. Apparently, it does not own crucial elements and infrastructure, such as buildings, railway lines, electronic communications equipment and different stations. The real owner turns out to be a shady firm, a trust in a North American tax haven, namely in Delaware. If I may believe the press, and I have every reason to do so, in the period 2001-2003, under the purple-green government of a Guy Verhofstadt, the man of the sale-and-lease-back, who sold almost everything that could be sold, part of SNCB's assets were sold to a shadowy partner in a North American tax haven. Those assets were sold in order to rent them back afterwards through a leasing contract. Eight leasing contracts would have been concluded and they would still run until 2031, 2034, 2035. Until then, the taxpayer is bound by that. Why is that? Who locked that up? As always, SNCB and Infrabel do not communicate. I trust that you, as Minister for Mobility, will have done your job this morning and been on an information trip at both railway companies. Who's that shady partner? Who's that trust in that North American tax haven? What financial arrangements have been made (...)?
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u25	Madam President, Minister, the trains we use are American trains. That's great news! But I will go straight to the questions because the time allocated to the questions is very short. Mr Minister, the full clarity must be made on this issue, especially since we in Belgium are fighting tax fraud. Through what we hear here, we are encouraging it through the State of Delaware. Can you give us details of these transactions, of these sales, the details of these contracts? How much material does this concern and under what conditions is the same material then leased to SNCB? Since it is indeed re-rented to the SNCB! If we didn't, we wouldn't even have trains! What is the impact on corporate finances? You say you asked the current management about the status of SNCB's contractual commitments in these trusts. How did you get back? It is important to know whether you have returns or not. What actions are you going to take? You know I don't want to talk about vision, but about action. Vision 2040 is a view of the mind. I want shares. Minister, I am counting on you to obtain further information. Excuse me for sometimes being hard on you when I talk about the Brussels-Arlon line, which is the line to go back in time, but since the Americans are the owners, I understand that as the federal state minister, you have nothing to explain to them, nothing to say to them and nothing to expect from them! I thank you, but hope that the line to go back in time will become a line that will be more easily taken because it will have trains at higher speeds, before the end of this legislature.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u26	Madam President, Mr Arens, I assure you that trains continue to run between Brussels and Luxembourg, and we are working to make them drive even faster in the future. The legacy of the last century that SNCB has left us bears witness to the way we have come since then. Remember the fight waged in the early 2000s during the first Rainbow government to shed light on the accounts and financial flows of SNCB and the resistance on all sides that had to be faced in order to achieve this. It is thanks to this work that the detailed montages by Le Vif today are part of a past. The practices described in this article began in the 1980s and lasted until the mid-2000s. Even if this is not actually illegal, it is far from optimal in terms of sound management of public funds or transparency. The Court of Auditors also pointed this out in several reports, in particular in 2008. You will find a lot of information in that. The government must set a good example at every level, especially in the field of taxation. This also applies, of course, to public undertakings, such as SNCB and Infrabel. Fortunately, as I said, these practices belong to the past. These contracts are part of my legacy as Minister of Mobility. I am thinking of the recurring lack of maintenance of the network and equipment in the past, the chronic under-investment of the state in SNCB and Infrabel, the unsatisfactory accessibility of too many trains or stations, all these things that are changing. Today, through this debate, I invite you to ask two questions. The first is what these practices that we are condemning mean. The answer is obvious. For far too many years, the Belgian State has lost interest in the train, leaving the company to its fate, getting too little financial resources and ultimately not getting the resources to modernise and meet the challenges of today. There are 11 million of us who now have to bear the consequences of that legacy. From my first day as Minister, I've been working on this and I'm trying to work this out. To achieve this, I can count on two companies, the SNCB and Infrabel, and the support of the entire government. This brings me to the second question: how can we remedy these shortcomings that we all denounce? Today, the practices that Vif journalists remind us of no longer exist. The times have changed, and it's very happy. The accounts of SNCB and Infrabel are carefully examined by the public authorities. In addition, the former communicates annually about its past operations. You can find all the information you want in his accounts. Yes, Mr. Arens, we have a 20-year vision of what rail mobility should become with clear objectives. We are in the process of finalizing the two future management contracts - SNCB's public service contract and Infrabel's performance contract - which will allow these fundamental companies to deploy according to a precise roadmap and transparently in their management. We have already refinanced them to the tune of more than 1.7 billion euros since the beginning of the legislature - and this is not over. Yes, they are deeds! Today, we are 11 million in demand of mobility to meet the challenges and challenges of this century. As Minister of Mobility, I am working on it. Thank you for your attention.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u27	Minister, our country has a problem when large private companies avoid tax through tax havens. Then Panama Papers are written about it and then the country stands on stilts. However, this is not about large private companies, but about public companies using tax avoidance. This undermines the government's own financing mechanism. I would like a clear answer from the government as to whether or not such mechanisms will be excluded in the future for any patrimony. I would also like to have an answer to the question about which parts of SNCB are included in which trusts. I have told you that there is little transparency on this, although as a minister you should take care of it. You must tell us which locomotives, which stations, which railways belong to which trusts and how long we (...)
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u28	Thank you for your answer, Minister, but I have heard very few specific names or numbers, although I have asked for them. It is a fact that the control of crucial infrastructure was given away to a shady American trust in a tax haven. This is due to the policy of a former purple-green government, which describes Flemish Interest as a kind of back room policy. Everything was arranged in silence and light, after which there was not too much communication about it for 20 years, so that the taxpayer does not know what his taxpayers' money is used for. The taxpayer, who is still paying for it today, who has huge bills and moans under the high tax burden, must look forward to his tax money being passed on to a tax haven in North America. Flemish interest thinks that this is a disgrace.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u29	Mr Minister, thank you for your different answers and, in particular, for the answer on line 162. But you don't have much time; you only have two years left! Do you know under which government these operations with Delaware were carried out? Under Verhofstadt, where, by chance, the minister in charge of SNCB was none other than Isabelle Durant. I am therefore surprised that you do not remember that period. As the chairman of the committee is present today – and as we have very little time here, we see every week – I would like to say to him that I would like us to hold hearings in committee to shed light on this issue so that we can know what the costs to SNCB, the state and the taxpayers of this operation to promote a tax haven like Delaware are.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u30	Madam Chair, Minister, we finally received the Envisa study that followed a court decision. This much-anticipated study focuses on the impact of overflights on health, pollution and noise. Good news, the study is considered rather satisfactory while the previous one was totally inadequate. You will present it at the next consultation platform at the end of June. Isn't it a little late since both the press and the mayors and the associations were aware of it? Everyone already knows the content. That is why I would like to point out some very interesting points, starting with the fact that the study considers that, apart from the Federal Ombudsman, no one controls the legality of air operations. It's a little scary. With regard to wind standards, the study agrees with our position that small gusts below five knots should not be considered. That's a good thing. The study also states that with regard to the choice between runways 01 and 07 for landings, the rules that define decision-making on this choice are deliberately vague. It's pretty scary. Finally, with regard to the use of Runway 01, it is indeed found to be abusive for a variety of technical reasons, but also because the flights are lower and therefore cause much more nuisance. This is for study. Then there are recommendations on which everyone agrees, such as updating noise quotas. Aircraft have evolved, aircraft are new, yet these quotas have not been adapted since 2010. This is something that can be undertaken. Moreover, concerning the abolition of night flights in favour of which 14 associations have signed (...)
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u31	Mrs Reuter, as I had committed myself to it, the results of the impact study on the noise impact of flights entrusted to the Envisa specialized office were communicated to the parties within the time limits set, i.e. Wednesday, 1 June. This is a much more comprehensive study than the previous one. What lessons can we learn from this? The first is that unless you move the airport or drastically reduce your attendance, there is no miracle structural solution that would satisfy everyone. Each scenario makes happy or unhappy. Secondly, beyond the development of alternative rail solutions to the aircraft, which I am working on for medium distances, it is possible to quickly identify ad hoc solutions that will reduce – at least partially – the nuisances suffered by the residents of the airport. Since taking office, I have been working to identify these sustainable improvements for all over-the-board residents. To achieve this, work must involve all stakeholders. In addition to Envisa's study, I have taken several initiatives in this direction, the usefulness of which is also validated by the study. What am I going to do with this study? It will be published very soon on the website of the Mobility SPF, as soon as it has been translated. We are studying in more detail the different scenarios defined by Envisa. These scenarios will soon be presented to the other members of the federal majority – without which I cannot do anything about this – as well as to the members of the concertation platform, of which you are part as the mayor of Waterloo. I fully understand that those affected by aircraft noise problems find the time too long to deal with a problem that is more than 30 years old. My will is not to give false hopes or propose solutions without tomorrow. I insist: I am working to try to find a lasting and equitable solution for all the residents concerned. It is not easy, and it is not my predecessors, some of whom you know very well, who will contradict me.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u32	Nobody ever said it was easy! That's clear. On the other hand, solutions that are unanimous can be taken immediately and can already relieve. I am thinking of an independent supervisory and sanctioning authority and the enforcement of court decisions. In addition, recommendations can be made. Minister, I insist. Do not give the impression that this debate will be convened in a platform which, as we know, will produce results very late! It is crucial to opt for solutions that are now possible. The recommendations are here. The report confirms this; they can be implemented. I therefore urge you to do so: implement the solutions to appease the residents! It's essential. Do not wait until the end of the legislature!
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u33	Madam President, Deputy Prime Minister, "We have succeeded in a coup de force!" Here's how the Deutsche Bahn, the German railways, described the completely crazy success of the nine-euro train subscription per month that the government set up to fight inflation, against expensive living and against pump prices. In Germany as in Belgium, we are hesitant today to take his car so full is expensive. We all meet people who explain to us that they stay at home, that it is over to spend a day at the sea or in the Ardennes because it has become impeccable. And what to say when you hear workers who have to take leave because they can no longer fill up their vehicle at the end of the month. Colleagues, in exceptional times, exceptional measure. In Germany, the country of the car, the government took a strong, radical, social and environmental step. From June until the end of August, the ticket for regional trains is 9 euros and, with this ticket, the Germans can also travel by metro and bus. Success has been at the rendezvous. From the first weekend, young people, families, seniors, all social categories, rushed on the package. Unfavoured social groups travel for the first time to previously inaccessible German cities and regions at reasonable prices. Proof that the ticket price is a determinant of the right to mobility for all. Proof that behaviours can change when they are helped without being punished! Mr Minister, the freezing of SNCB's ticket prices was obviously a good thing, but do you really think that it will be enough to respond to the social and climate emergency that we have to deal with? Do you really think that if we stop there, each family will be able to enjoy a holiday this summer? Should we not at last guarantee every Belgian the right to discover his own country, his own region, his countryside and his coast? Minister, are you considering a comparable measure in Belgium? What measures are you planning to take to allow middle- and low-income families to move on for one or more weekends this summer?
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u34	Mrs Bonaventure, thank you for this question which highlights the importance of the train in this period of high prices of fuel at the pump and also in view of the energy challenge. The German Government's initiative in this area is absolutely worthy of interest, and I welcome its success. For the sake of understanding, however, I stress that it concerns only secondary lines, not the whole network, and that it also raises questions in terms of organisation and capacity. Nevertheless, it has the merit of existing and serving as a test for the European Member States. You will always find me in the ranks of those who support an attractive and progressive pricing policy, in order to reserve the train an even more central place in mobility in Belgium and to support all those who struggle to fill their reservoir - especially for several months. As you pointed out, we have made several decisions in this direction. A first step was to freeze ticket prices, which should normally have followed inflation in July. Although SNCB itself suffers a lot from the indexation of wages and the cost of energy, passengers did not have to pay for this. This is a commitment of EUR 82 million, included in the 1.7 billion that I regularly stress. In addition to this one-off measure, I would point out that the SNCB proposes several advantageous tariff formulas: groups, elderly people, those who receive an increased allowance benefit from substantial reductions. Similarly, children under 12 years of age travel free of charge. For workers, there is a system of third-party fees, which has been extended and which is based on the payment of the subscription by the employer. In addition, weekend tickets and passes are also available. In addition, SNCB has just launched the Duo ticket, which allows you to travel two times for the price of a seat. Finally, it is preparing other similar initiatives for this summer. More than ever, the train is a solution for the climate, for our economy, as well as for the portfolio of our fellow citizens, and one of the levers to be used to get out of the current energy crisis. Thank you for your attention.
ParlaMint-BE_2022-06-09-voorlopig-55-plenair-ip185x.u35	Minister, thank you for your answers and your various reminders. The success of the German experience leads us to draw at least two conclusions. First of all, it is not just a demand but a social and environmental need for mobility that we must respond to. Secondly, if the German network has sometimes saturated last weekend, it is the signal that we need to provide substantial means to meet this need, human, material and financial resources.
