ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u1	The meeting was opened. The meeting is open.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u12	Is anyone still asking for the floor? Is anyone else asking for the floor? The general discussion is closed. The general discussion is closed.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u13	We turn to the discussion of the articles. The text adopted by the committee serves as the basis for discussion. (Rgt 85, 4) (2721/3) We shall begin with the discussion of the articles. The text adopted by the committee is the basis for the discussion. (Rgt 85, 4) (2721/3) The bill has four articles. The draft law has 4 articles. No amendments have been tabled. No amendments were tabled.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u14	The discussion of the articles is closed. The vote on the package will take place at a later date. The discussion of the articles is closed. The vote will be taken at a later date.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u15	The next item is the ballot for the appointment of the Dutch-speaking alternate members of Bruno Lietaert and Catherine Van de Heyning, members of the Board of Directors of the Federal Institute for the Protection and Promotion of Human Rights. The next item is the vote on the appointment of the Dutch-speaking alternate members of Mr Bruno Lietaert and Mrs Catherine Van de Heyning, members of the board of directors of the Federal Institute for the Protection and Promotion of Human Rights. Nominations were announced in plenary on 10 March 2022. The applications were announced at the plenary session of 10 March 2022. The actual members were appointed during the plenary meeting on 9 June 2022. The effective members were appointed at the plenary session of 9 June 2022. The document bearing the names of the candidates has been distributed to you. (2731/1) The document containing the names of the candidates was distributed. (2731/1) Ballot papers have already been distributed. The ballots have already been distributed. Due to the secret nature of the ballot, ballot papers cannot be signed. As the vote is secret, the ballots must not be signed. For a valid vote, the same name may not be checked more than once on the ballot paper. In order to vote valid, the same name may not be ticked on the ballot paper more than once. We must first draw lots from one or two offices of deputy returning officers, each composed of four members, who will be responsible for the counting. I suggest, however, that you appoint the two youngest members to the bureau this day to take the ballots. First we have to put together one or two desks of voters by drawing lots. Each bureau shall be composed of four members. I propose, however, that the last two Members who have taken their seats at the Bureau today should be nominated for the vote. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done. Nawal Farih and Mélissa Hanus are appointed to vote. Mrs Nawal Farih and Mrs Mélissa Hanus are appointed to record the votes. I suggest that you proceed to the counting of the ballots in room 3, in the presence of the deputy returning officers. I propose that the ballots be counted in Room 3, in the presence of the voters. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done. Upon the call of his or her name, each member is requested to submit his or her unsigned ballot in the ballot box, going up to the rostrum from my left to my right. I would ask every Member to put his unsigned ballot paper in the ballot box when calling his name. Please come along my left side to the speaker's seat and leave it on my right side. I invite the deputy returning officers to make the roll call. I invite the voters from the names to call.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u16	Did everyone put their ballot in the ballot box? Did everyone vote? I declare the ballot closed. The vote is closed. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u17	In accordance with the decision of the plenary meeting of 31 March 2022, an appeal for candidates was published in the Belgian Monitor of 29 April 2022 for the term of alternate member of Guy Cox, an effective member of the Board of Directors of the Human Rights Institute (category "social partners"). In accordance with the decision of the plenary session of 31 March 2022, a call for candidates for the mandate of Deputy Member of Mr Guy Cox, effective member of the Board of Directors of the Institute of Human Rights (category "social partners') appeared in the Belgian Official Journal of 29 April 2022. The following applications were submitted within the prescribed time limit: The following applications were submitted within the prescribed time limit: Academic world: Mr. Pieter Cannoot, postdoctoral researcher at the University Gent and referendum at the Constitutional Court. Academic world: Mr Pieter Cannoot, postdoctoral researcher at Ghent University and referee at the Constitutional Court. Judicial world: Mr. Pieter Cannoot, referendum at the Constitutional Court and postdoctoral researcher at the Universiteit Gent. Judicial world: Mr Pieter Cannoot, referendary at the Constitutional Court and postdoctoral researcher at Ghent University. Social partners: Mr Michaël De Gols, Director of Unisoc. Social partners: Mr Michael De Gols, Director of Unisoc. In accordance with the opinion of the Conference of Presidents of 15 June 2022, the curriculum vitae of the candidates will be forwarded to the political groups. Candidates will be heard in the Justice Committee. In accordance with the opinion of the Conference of Presidents of 15 June 2022, the curriculum vitæ of the candidates will be delivered to the political groups. The candidates will be heard by the Justice Committee. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u18	In accordance with the decisions of the plenary meetings of 13 and 20 January 2022, a call for candidates was published in the Belgian Moniteur of 9 February 2022 for the terms of office of an effective member (physician) and an alternate member (physician) of the Central Board of Prison Supervision (CCSP) [[.]] In accordance with the decisions of the plenary sessions of 13 and 20 January 2022, a call for candidates for the mandates of an effective French-speaking member (doctor) and an alternate member (doctor) of the Central Supervisory Board for the Prison Service (CTRG) appeared in the Belgian Official Journal of 9 February 2022. Nominations were announced during the plenary session of March 31, 2022. The applications were announced at the plenary session of 31 March 2022. The Justice Committee heard the candidates on 24 May 2022 and found Messrs. Gisil Abdelmassih and Antonio Capizzi unable to serve as a member of the CPSC. The Committee on Justice heard the candidates on 24 May 2022 and considered Mr Gisil Abdelmassih and Antonio Capizzi unfit to fill in the mandate of member of the CTRG. The rapporteur, Kristien Van Vaerenbergh, reported on the hearing at the Conference of Presidents on 1 June 2022. The reporter, Ms Kristien Van Vaerenbergh, reported on this hearing at the Conference of Presidents of 1 June 2022. Ms Mehnaz Maleki is the only remaining candidate for the position of alternate member (physician). Mrs Mehnaz Maleki is the only remaining candidate for the post of deputy member (doctor). In accordance with the opinion of the Conference of Presidents of 1 June 2022, I propose that you publish a new call for candidates to the Moniteur belge for the term of effective French-speaking member (physician) of the Central Board of Prison Supervision and that you make the appointment of the alternate member as soon as the actual member has been appointed. In accordance with the opinion of the Conference of Presidents of 1 June 2022, I propose to announce a new appeal to candidates in the Belgian Official Journal for the mandate of an effective French-speaking member (doctor) of the Central Prison Supervisory Board and to appoint the alternate member as soon as the effective member has been appointed. No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u19	The Government requested urgency in accordance with Rule 51 of the Rules of Procedure when introducing the bill amending the Act of 8 August 1980 on the 1979-1980 budget proposals and amending the Programme Act of 30 December 2001, No. 2749/1. The Government asked for the urgency statement, pursuant to Rule 51 of the Rules of Procedure, when the draft law amending the Law of 8 August 1980 on budgetary proposals 1979-1980 was submitted and amending the Programme Act of 30 December 2001, No. 2749/1. I give the floor to the government to develop the emergency request. I give the floor to the Government to explain the urgency question.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u20	Madam Chair, this bill must be passed so that the national policy for the long-term management of high-level and/or long-lived waste can be submitted to the Council of State. The absence of this national policy is the subject of infringement proceedings by the European Commission against our country. It is therefore important to be able to move forward quickly.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u21	I propose that we take a decision on this request. I would suggest that we speak on this question.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u22	The government also requested urgency pursuant to rule 51 of the Regulations when the bill to grant an allowance for the acquisition of bulk diesel or propane for the heating of a private dwelling, No. 2752, was introduced. The Government also asked for an urgent declaration, pursuant to Rule 51 of the Rules of Procedure, when the draft law on the granting of an allowance for the purchase of fuel oil or propane in bulk intended for the heating of a private house, No. 2752. I give the floor to the government to develop the emergency request. I give the floor to the Government to explain the urgency question.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u23	Madam President, it is essential for the citizens concerned to be able to quickly access the application and introduce it as soon as the law is published. Therefore, the law must be dealt with quickly so that our citizens can gain access to this right.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u24	I propose that we take a decision on this request. I would suggest that we speak on this question.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u25	At the request of the authors, I propose that the following bill be referred to the Committee on the Interior, Security, Migration and Administrative Matters: - the bill (MM. Daniel Senesael and Hervé Rigot and Mrs Leslie Leoni) amending the Act of 2 May 2019 on petitions addressed to the House of Representatives in order to allow Belgians residing abroad to support a petition, n° 2724/1. At the request of the proposers, I propose that the following bill be sent to the Committee on Home Affairs, Security, Migration and Administration: - the bill (Mrs Daniel Senesael and Hervé Rigot and Ms Leslie Leoni) amending the law of 2 May 2019 on petitions submitted to the Chamber of Representatives, in order to allow Belgians residing abroad to support a petition, No. 2724/1. This bill had previously been referred to the Committee on the Constitution and Institutional Renewal. This bill was previously sent to the Constitutional and Institutional Renewal Commission. No observation? [[(Non]] [[)]] That will be the case. Are you sure you don't mind? [[No.]] Thus shall be done.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u26	You have taken note of the list of proposals for consideration in the agenda distributed to you. The last distributed agenda contains a list of proposals for which consideration has been requested. If there are no comments on this subject, I consider that these proposals have been taken into account. I refer the proposals to the committees responsible in accordance with the Rules of Procedure. (art. 75, n° 5, Rgt) If there is no objection, I consider the consideration of these proposals to be adopted. In accordance with the Rules of Procedure, these proposals shall be forwarded to the committees responsible. (art. 75, nr. 5, Rgt) No observation? [[No]] That will be the case. Are you sure you don't mind? [[No.]] It is thus decided.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u27	Mr De Roover, you are asking for the urgency of the motion for a resolution in order to give the Federal Judicial Police (FGP) more resources in the fight against crime, no. 2740/1?
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u28	Madam President, the proposal for a resolution aimed at increasing the resources available to the federal judicial police in the fight against crime is absolutely urgent given the state of the federal judicial police and the importance of a successful fight against crime. We therefore call for urgency.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u29	I propose that we take a decision on this request. I would suggest that we speak on this question.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u30	Madam President, Mr Bayet is absent for good reasons. Mr Van Bossuyt's voting behaviour will be adapted accordingly.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u31	Madam President, I had to point out to you that I will have the pleasure of pairing up with Mr Simon Moutquin, who is suffering and to whom I wish a speedy recovery.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u32	Madam President, for my group, my colleague Josy Arens will join Daniel Bacquelaine. I will ensure a quorum for Mr Vincent Scourneau.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u33	Is anyone asking for the floor for a statement before the vote? Does anyone ask for an explanation of vote? [[No.]] Start of the vote / Début du Vote. Did everyone vote and check their voices? / Tout le monde a-t-il voté et vérifié son vote? End of vote / Fin du Vote. Result of the vote / Résultat du vote.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u34	Yes 131 Yes No. 0............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................. No Abstentions 0 Abstensions Total 131 Total Consequently, the Court adopts the draft law. It will be submitted to the King for ratification. As a result, the House passed the bill. It will be subject to Royal Assent.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u35	Vote on Amendment No 7 by Anneleen Van Bossuyt cs to omit Article 54. (2608/8) Vote on Amendment No 7 by Anneleen Van Bossuyt cs to delete Rule 54. (2608/8) Start of the vote / Début du Vote. Did everyone vote and check their voices? / Tout le monde a-t-il voté et vérifié son vote? End of vote / Fin du Vote. Result of the vote / Résultat du vote.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u36	Yes [[41]] Yes No. 89 No Abstentions 1 Abstensions Total 131 Total Consequently, the amendment was rejected and Article 54 was adopted. Consequently, the amendment was rejected and Rule 54 was adopted.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u37	Vote on Amendment No 8 from Anneleen Van Bossuyt cs to the omission of Article 60. (2608/8) Vote on Amendment No 8 by Anneleen Van Bossuyt cs to delete Rule 60. (2608/8) Start of the vote / Début du Vote. Did everyone vote and check their voices? / Tout le monde a-t-il voté et vérifié son vote? End of vote / Fin du Vote. Uitslag van de steming / Result of the vote.
ParlaMint-BE_2022-06-16-voorlopig-55-plenair-ip187x.u38	Yes [[25]] Yes No. 104 No Abstentions 2 Abstensions Total 131 Total Consequently, the amendment was rejected and Article 60 was adopted. Consequently, the amendment was rejected and Rule 60 was adopted. Vote on Amendment No 9 by Anneleen Van Bossuyt cs to omit Article 61. (2608/8) Vote on Amendment No 9 by Anneleen Van Bossuyt cs to delete Rule 61. (2608/8) Can the result of the previous vote also apply to this vote? Can we consider that the result of the previous vote is valid for it?
