Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-05-12-ps2017-102-01-000-000	ParlaMint-CZ_2021-05-12-ps2017-102-01-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/102	ps2017/102/01	ps2017/102/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-05-12-ps2017-102-01-000-000	ParlaMint-CZ_2021-05-12-ps2017-102-01-000-000.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/102	ps2017/102/01	ps2017/102/000	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2021-05-12-ps2017-102-01-000-000	ParlaMint-CZ_2021-05-12-ps2017-102-01-000-000.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/102	ps2017/102/01	ps2017/102/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-05-12-ps2017-102-01-000-000	ParlaMint-CZ_2021-05-12-ps2017-102-01-000-000.u14	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/102	ps2017/102/01	ps2017/102/000	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	IvanBartos.1980	Bartoš, Ivan	M	1980	
ParlaMint-CZ-en_2021-05-12-ps2017-102-01-000-000	ParlaMint-CZ_2021-05-12-ps2017-102-01-000-000.u15	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/102	ps2017/102/01	ps2017/102/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-05-12-ps2017-102-01-000-000	ParlaMint-CZ_2021-05-12-ps2017-102-01-000-000.u16	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/102	ps2017/102/01	ps2017/102/000	COVID	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	VitRakusan.1978	Rakušan, Vít	M	1978	
ParlaMint-CZ-en_2021-05-12-ps2017-102-01-000-000	ParlaMint-CZ_2021-05-12-ps2017-102-01-000-000.u17	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/102	ps2017/102/01	ps2017/102/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-05-12-ps2017-102-01-000-000	ParlaMint-CZ_2021-05-12-ps2017-102-01-000-000.u18	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/102	ps2017/102/01	ps2017/102/000	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2021-05-12-ps2017-102-01-000-000	ParlaMint-CZ_2021-05-12-ps2017-102-01-000-000.u19	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/102	ps2017/102/01	ps2017/102/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-05-12-ps2017-102-01-000-000	ParlaMint-CZ_2021-05-12-ps2017-102-01-000-000.u20	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/102	ps2017/102/01	ps2017/102/000	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	VlastimilValek.1960	Válek, Vlastimil	M	1960	
ParlaMint-CZ-en_2021-05-12-ps2017-102-01-000-000	ParlaMint-CZ_2021-05-12-ps2017-102-01-000-000.u21	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/102	ps2017/102/01	ps2017/102/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-05-12-ps2017-102-01-000-000	ParlaMint-CZ_2021-05-12-ps2017-102-01-000-000.u22	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/102	ps2017/102/01	ps2017/102/000	COVID	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2021-05-12-ps2017-102-01-000-000	ParlaMint-CZ_2021-05-12-ps2017-102-01-000-000.u23	Parliament of the Czech Republic, Chamber of Deputies, 2021-05-12	2021-05-12	Lower house	ps2017	-	ps2017/102	ps2017/102/01	ps2017/102/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
