Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-06-16-ps2017-104-08-001-333	ParlaMint-CZ_2021-06-16-ps2017-104-08-001-333.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-16	2021-06-16	Lower house	ps2017	-	ps2017/104	ps2017/104/08	ps2017/104/333	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-06-16-ps2017-104-08-001-333	ParlaMint-CZ_2021-06-16-ps2017-104-08-001-333.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-16	2021-06-16	Lower house	ps2017	-	ps2017/104	ps2017/104/08	ps2017/104/333	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2021-06-16-ps2017-104-08-001-333	ParlaMint-CZ_2021-06-16-ps2017-104-08-001-333.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-16	2021-06-16	Lower house	ps2017	-	ps2017/104	ps2017/104/08	ps2017/104/333	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-06-16-ps2017-104-08-001-333	ParlaMint-CZ_2021-06-16-ps2017-104-08-001-333.u14	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-16	2021-06-16	Lower house	ps2017	-	ps2017/104	ps2017/104/08	ps2017/104/333	COVID	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2021-06-16-ps2017-104-08-001-333	ParlaMint-CZ_2021-06-16-ps2017-104-08-001-333.u15	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-16	2021-06-16	Lower house	ps2017	-	ps2017/104	ps2017/104/08	ps2017/104/333	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-06-16-ps2017-104-08-001-333	ParlaMint-CZ_2021-06-16-ps2017-104-08-001-333.u16	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-16	2021-06-16	Lower house	ps2017	-	ps2017/104	ps2017/104/08	ps2017/104/333	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2021-06-16-ps2017-104-08-001-333	ParlaMint-CZ_2021-06-16-ps2017-104-08-001-333.u17	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-16	2021-06-16	Lower house	ps2017	-	ps2017/104	ps2017/104/08	ps2017/104/333	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-06-16-ps2017-104-08-001-333	ParlaMint-CZ_2021-06-16-ps2017-104-08-001-333.u18	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-16	2021-06-16	Lower house	ps2017	-	ps2017/104	ps2017/104/08	ps2017/104/333	COVID	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JaroslavFaltynek.1962	Faltýnek, Jaroslav	M	1962	
ParlaMint-CZ-en_2021-06-16-ps2017-104-08-001-333	ParlaMint-CZ_2021-06-16-ps2017-104-08-001-333.u19	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-16	2021-06-16	Lower house	ps2017	-	ps2017/104	ps2017/104/08	ps2017/104/333	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2021-06-16-ps2017-104-08-001-333	ParlaMint-CZ_2021-06-16-ps2017-104-08-001-333.u20	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-16	2021-06-16	Lower house	ps2017	-	ps2017/104	ps2017/104/08	ps2017/104/333	COVID	English	Regular	notMP	Minister	-	-	-	-	JanaMalacova.1981	Maláčová, Jana	F	1981	
ParlaMint-CZ-en_2021-06-16-ps2017-104-08-001-333	ParlaMint-CZ_2021-06-16-ps2017-104-08-001-333.u21	Parliament of the Czech Republic, Chamber of Deputies, 2021-06-16	2021-06-16	Lower house	ps2017	-	ps2017/104	ps2017/104/08	ps2017/104/333	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
