Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2021-02-10-ps2017-079-08-004-023	ParlaMint-CZ_2021-02-10-ps2017-079-08-004-023.u1	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-10	2021-02-10	Lower house	ps2017	-	ps2017/079	ps2017/079/08	ps2017/079/023	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-02-10-ps2017-079-08-004-023	ParlaMint-CZ_2021-02-10-ps2017-079-08-004-023.u12	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-10	2021-02-10	Lower house	ps2017	-	ps2017/079	ps2017/079/08	ps2017/079/023	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	DominikFeri.1996	Feri, Dominik	M	1996	
ParlaMint-CZ-en_2021-02-10-ps2017-079-08-004-023	ParlaMint-CZ_2021-02-10-ps2017-079-08-004-023.u13	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-10	2021-02-10	Lower house	ps2017	-	ps2017/079	ps2017/079/08	ps2017/079/023	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-02-10-ps2017-079-08-004-023	ParlaMint-CZ_2021-02-10-ps2017-079-08-004-023.u14	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-10	2021-02-10	Lower house	ps2017	-	ps2017/079	ps2017/079/08	ps2017/079/023	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	LukasKolarik.1984	Kolářík, Lukáš	M	1984	
ParlaMint-CZ-en_2021-02-10-ps2017-079-08-004-023	ParlaMint-CZ_2021-02-10-ps2017-079-08-004-023.u15	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-10	2021-02-10	Lower house	ps2017	-	ps2017/079	ps2017/079/08	ps2017/079/023	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-02-10-ps2017-079-08-004-023	ParlaMint-CZ_2021-02-10-ps2017-079-08-004-023.u16	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-10	2021-02-10	Lower house	ps2017	-	ps2017/079	ps2017/079/08	ps2017/079/023	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	MarekVyborny.1976	Výborný, Marek	M	1976	
ParlaMint-CZ-en_2021-02-10-ps2017-079-08-004-023	ParlaMint-CZ_2021-02-10-ps2017-079-08-004-023.u17	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-10	2021-02-10	Lower house	ps2017	-	ps2017/079	ps2017/079/08	ps2017/079/023	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-02-10-ps2017-079-08-004-023	ParlaMint-CZ_2021-02-10-ps2017-079-08-004-023.u18	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-10	2021-02-10	Lower house	ps2017	-	ps2017/079	ps2017/079/08	ps2017/079/023	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	KaterinaValachova.1976	Valachová, Kateřina	F	1976	
ParlaMint-CZ-en_2021-02-10-ps2017-079-08-004-023	ParlaMint-CZ_2021-02-10-ps2017-079-08-004-023.u19	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-10	2021-02-10	Lower house	ps2017	-	ps2017/079	ps2017/079/08	ps2017/079/023	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-02-10-ps2017-079-08-004-023	ParlaMint-CZ_2021-02-10-ps2017-079-08-004-023.u20	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-10	2021-02-10	Lower house	ps2017	-	ps2017/079	ps2017/079/08	ps2017/079/023	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	DominikFeri.1996	Feri, Dominik	M	1996	
ParlaMint-CZ-en_2021-02-10-ps2017-079-08-004-023	ParlaMint-CZ_2021-02-10-ps2017-079-08-004-023.u21	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-10	2021-02-10	Lower house	ps2017	-	ps2017/079	ps2017/079/08	ps2017/079/023	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2021-02-10-ps2017-079-08-004-023	ParlaMint-CZ_2021-02-10-ps2017-079-08-004-023.u22	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-10	2021-02-10	Lower house	ps2017	-	ps2017/079	ps2017/079/08	ps2017/079/023	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	LukasCernohorsky.1984	Černohorský, Lukáš	M	1984	
ParlaMint-CZ-en_2021-02-10-ps2017-079-08-004-023	ParlaMint-CZ_2021-02-10-ps2017-079-08-004-023.u23	Parliament of the Czech Republic, Chamber of Deputies, 2021-02-10	2021-02-10	Lower house	ps2017	-	ps2017/079	ps2017/079/08	ps2017/079/023	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
