Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29907	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	-	-	-	-	-	-	-	-	-	-
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29926	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29927	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	RadetaVjerica	Radeta, Vjerica	F	1955	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29928	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29929	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	AntonijevićVuko	Antonijević, Vuko	M	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29930	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29931	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	MaravićLjubiša	Maravić, Ljubiša	M	1953	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29932	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29933	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	LazićDragan	Lazić, Dragan	M	1953	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29934	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29935	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	KrasićZoran	Krasić, Zoran	M	1956	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29936	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29937	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	LazićĐura	Lazić, Đura	M	1953	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29938	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29939	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	MirčićMilorad	Mirčić, Milorad	M	1956	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29940	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29941	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	StamenkovićDragoljub	Stamenković, Dragoljub	M	1954	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29942	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29944	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	PopLazićGordana	Pop-Lazić, Gordana	F	1956	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29945	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29946	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	PopLazićGordana	Pop-Lazić, Gordana	F	1956	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29947	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29948	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	PopLazićGordana	Pop-Lazić, Gordana	F	1956	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29949	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29950	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ŠabićRodoljub	Šabić, Rodoljub	M	1955	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29951	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29952	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	PopLazićGordana	Pop-Lazić, Gordana	F	1956	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29953	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29954	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	notMP	notMinister	-	-	-	-	PitićGoran	Pitić, Goran	U	-	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29955	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29956	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	MucićLjubomir	Mucić, Ljubomir	M	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29957	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29958	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	PopLazićGordana	Pop-Lazić, Gordana	F	1956	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29959	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29960	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	PopLazićGordana	Pop-Lazić, Gordana	F	1956	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29961	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29962	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	StamenkovićMiodrag	Stamenković, Miodrag	M	1946	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29963	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29964	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MamulaĐorđe	Mamula, Đorđe	M	1951	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29965	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29966	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	KrasićZoran	Krasić, Zoran	M	1956	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29967	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29968	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	CvetkovićPetar	Cvetković, Petar	M	1954	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29969	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29970	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	PetrićRadojko	Petrić, Radojko	M	1941	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29971	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29972	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	PetrovićSrđan	Petrović, Srđan	M	1964	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29973	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29976	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	RadetaVjerica	Radeta, Vjerica	F	1955	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29977	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29978	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SRS	Srpska radikalna stranka	Opposition	Far-right	PopLazićGordana	Pop-Lazić, Gordana	F	1956	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29979	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	ČomićGordana	Čomić, Gordana	F	1958	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29980	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29981	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	BaralićRajko	Baralić, Rajko	M	1957	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29982	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29983	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	BaralićRajko	Baralić, Rajko	M	1957	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29984	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29985	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	BaralićRajko	Baralić, Rajko	M	1957	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29986	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29987	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	BaralićRajko	Baralić, Rajko	M	1957	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29988	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29989	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Regular	MP	notMinister	SPS	Socijalistička partija Srbije	Opposition	Centre-left	BaralićRajko	Baralić, Rajko	M	1957	
ParlaMint-RS-en_2003-05-27-0	ParlaMint-RS_2003-05-27-0.u29990	Term 5, Meeting 7	2003-05-27	Unicameralism	5. mandat	-	Zasedanje 7	2003-05-27	-	Reference	English	Chairperson	MP	notMinister	DOS	Demokratska opozicija Srbije	Coalition	Big tent	MićićNataša	Mićić, Nataša	F	1965	
