Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-07-10-ps2017-055-01-002-002	ParlaMint-CZ_2020-07-10-ps2017-055-01-002-002.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-07-10	2020-07-10	Lower house	ps2017	-	ps2017/055	ps2017/055/01	ps2017/055/002	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-07-10-ps2017-055-01-002-002	ParlaMint-CZ_2020-07-10-ps2017-055-01-002-002.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-07-10	2020-07-10	Lower house	ps2017	-	ps2017/055	ps2017/055/01	ps2017/055/002	COVID	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	OndrejVesely.1976	Veselý, Ondřej	M	1976	
ParlaMint-CZ-en_2020-07-10-ps2017-055-01-002-002	ParlaMint-CZ_2020-07-10-ps2017-055-01-002-002.u13	Parliament of the Czech Republic, Chamber of Deputies, 2020-07-10	2020-07-10	Lower house	ps2017	-	ps2017/055	ps2017/055/01	ps2017/055/002	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-07-10-ps2017-055-01-002-002	ParlaMint-CZ_2020-07-10-ps2017-055-01-002-002.u14	Parliament of the Czech Republic, Chamber of Deputies, 2020-07-10	2020-07-10	Lower house	ps2017	-	ps2017/055	ps2017/055/01	ps2017/055/002	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2020-07-10-ps2017-055-01-002-002	ParlaMint-CZ_2020-07-10-ps2017-055-01-002-002.u15	Parliament of the Czech Republic, Chamber of Deputies, 2020-07-10	2020-07-10	Lower house	ps2017	-	ps2017/055	ps2017/055/01	ps2017/055/002	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-07-10-ps2017-055-01-002-002	ParlaMint-CZ_2020-07-10-ps2017-055-01-002-002.u16	Parliament of the Czech Republic, Chamber of Deputies, 2020-07-10	2020-07-10	Lower house	ps2017	-	ps2017/055	ps2017/055/01	ps2017/055/002	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	VojtechMunzar.1976	Munzar, Vojtěch	M	1976	
ParlaMint-CZ-en_2020-07-10-ps2017-055-01-002-002	ParlaMint-CZ_2020-07-10-ps2017-055-01-002-002.u17	Parliament of the Czech Republic, Chamber of Deputies, 2020-07-10	2020-07-10	Lower house	ps2017	-	ps2017/055	ps2017/055/01	ps2017/055/002	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-07-10-ps2017-055-01-002-002	ParlaMint-CZ_2020-07-10-ps2017-055-01-002-002.u18	Parliament of the Czech Republic, Chamber of Deputies, 2020-07-10	2020-07-10	Lower house	ps2017	-	ps2017/055	ps2017/055/01	ps2017/055/002	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	VojtechMunzar.1976	Munzar, Vojtěch	M	1976	
ParlaMint-CZ-en_2020-07-10-ps2017-055-01-002-002	ParlaMint-CZ_2020-07-10-ps2017-055-01-002-002.u19	Parliament of the Czech Republic, Chamber of Deputies, 2020-07-10	2020-07-10	Lower house	ps2017	-	ps2017/055	ps2017/055/01	ps2017/055/002	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-07-10-ps2017-055-01-002-002	ParlaMint-CZ_2020-07-10-ps2017-055-01-002-002.u20	Parliament of the Czech Republic, Chamber of Deputies, 2020-07-10	2020-07-10	Lower house	ps2017	-	ps2017/055	ps2017/055/01	ps2017/055/002	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	VojtechMunzar.1976	Munzar, Vojtěch	M	1976	
ParlaMint-CZ-en_2020-07-10-ps2017-055-01-002-002	ParlaMint-CZ_2020-07-10-ps2017-055-01-002-002.u21	Parliament of the Czech Republic, Chamber of Deputies, 2020-07-10	2020-07-10	Lower house	ps2017	-	ps2017/055	ps2017/055/01	ps2017/055/002	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2020-07-10-ps2017-055-01-002-002	ParlaMint-CZ_2020-07-10-ps2017-055-01-002-002.u22	Parliament of the Czech Republic, Chamber of Deputies, 2020-07-10	2020-07-10	Lower house	ps2017	-	ps2017/055	ps2017/055/01	ps2017/055/002	COVID	English	Guest	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2020-07-10-ps2017-055-01-002-002	ParlaMint-CZ_2020-07-10-ps2017-055-01-002-002.u23	Parliament of the Czech Republic, Chamber of Deputies, 2020-07-10	2020-07-10	Lower house	ps2017	-	ps2017/055	ps2017/055/01	ps2017/055/002	COVID	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
