Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-002-355	ParlaMint-CZ_2020-10-23-ps2017-062-04-002-355.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/355	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-002-355	ParlaMint-CZ_2020-10-23-ps2017-062-04-002-355.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/355	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-002-355	ParlaMint-CZ_2020-10-23-ps2017-062-04-002-355.u13	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/355	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-002-355	ParlaMint-CZ_2020-10-23-ps2017-062-04-002-355.u14	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/355	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-002-355	ParlaMint-CZ_2020-10-23-ps2017-062-04-002-355.u15	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/355	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-002-355	ParlaMint-CZ_2020-10-23-ps2017-062-04-002-355.u16	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/355	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-002-355	ParlaMint-CZ_2020-10-23-ps2017-062-04-002-355.u17	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/355	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-002-355	ParlaMint-CZ_2020-10-23-ps2017-062-04-002-355.u18	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/355	COVID	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-002-355	ParlaMint-CZ_2020-10-23-ps2017-062-04-002-355.u19	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/355	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-002-355	ParlaMint-CZ_2020-10-23-ps2017-062-04-002-355.u20	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/355	COVID	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	DanaBalcarova.1960	Balcarová, Dana	F	1960	
ParlaMint-CZ-en_2020-10-23-ps2017-062-04-002-355	ParlaMint-CZ_2020-10-23-ps2017-062-04-002-355.u21	Parliament of the Czech Republic, Chamber of Deputies, 2020-10-23	2020-10-23	Lower house	ps2017	-	ps2017/062	ps2017/062/04	ps2017/062/355	COVID	English	Chairperson	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	TomasHanzel.1975	Hanzel, Tomáš	M	1975	
