Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2020-03-24-ps2017-042-01-000-000	ParlaMint-CZ_2020-03-24-ps2017-042-01-000-000.u1	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-24	2020-03-24	Lower house	ps2017	-	ps2017/042	ps2017/042/01	ps2017/042/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-03-24-ps2017-042-01-000-000	ParlaMint-CZ_2020-03-24-ps2017-042-01-000-000.u12	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-24	2020-03-24	Lower house	ps2017	-	ps2017/042	ps2017/042/01	ps2017/042/000	COVID	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2020-03-24-ps2017-042-01-000-000	ParlaMint-CZ_2020-03-24-ps2017-042-01-000-000.u13	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-24	2020-03-24	Lower house	ps2017	-	ps2017/042	ps2017/042/01	ps2017/042/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-03-24-ps2017-042-01-000-000	ParlaMint-CZ_2020-03-24-ps2017-042-01-000-000.u14	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-24	2020-03-24	Lower house	ps2017	-	ps2017/042	ps2017/042/01	ps2017/042/000	COVID	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2020-03-24-ps2017-042-01-000-000	ParlaMint-CZ_2020-03-24-ps2017-042-01-000-000.u15	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-24	2020-03-24	Lower house	ps2017	-	ps2017/042	ps2017/042/01	ps2017/042/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-03-24-ps2017-042-01-000-000	ParlaMint-CZ_2020-03-24-ps2017-042-01-000-000.u16	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-24	2020-03-24	Lower house	ps2017	-	ps2017/042	ps2017/042/01	ps2017/042/000	COVID	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2020-03-24-ps2017-042-01-000-000	ParlaMint-CZ_2020-03-24-ps2017-042-01-000-000.u17	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-24	2020-03-24	Lower house	ps2017	-	ps2017/042	ps2017/042/01	ps2017/042/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-03-24-ps2017-042-01-000-000	ParlaMint-CZ_2020-03-24-ps2017-042-01-000-000.u18	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-24	2020-03-24	Lower house	ps2017	-	ps2017/042	ps2017/042/01	ps2017/042/000	COVID	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	VitRakusan.1978	Rakušan, Vít	M	1978	
ParlaMint-CZ-en_2020-03-24-ps2017-042-01-000-000	ParlaMint-CZ_2020-03-24-ps2017-042-01-000-000.u19	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-24	2020-03-24	Lower house	ps2017	-	ps2017/042	ps2017/042/01	ps2017/042/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
ParlaMint-CZ-en_2020-03-24-ps2017-042-01-000-000	ParlaMint-CZ_2020-03-24-ps2017-042-01-000-000.u20	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-24	2020-03-24	Lower house	ps2017	-	ps2017/042	ps2017/042/01	ps2017/042/000	COVID	English	Regular	MP	notMinister	ODS	Civic Democratic Party	-	Centre-right to right	VaclavKlaus.1969	Klaus, Václav	M	1969	
ParlaMint-CZ-en_2020-03-24-ps2017-042-01-000-000	ParlaMint-CZ_2020-03-24-ps2017-042-01-000-000.u21	Parliament of the Czech Republic, Chamber of Deputies, 2020-03-24	2020-03-24	Lower house	ps2017	-	ps2017/042	ps2017/042/01	ps2017/042/000	COVID	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RadekVondracek.1973	Vondráček, Radek	M	1973	
