Session,Date,Left,Centre,Right
ParlaMint-FI-en_2015-10-20-ps-53-meta.tsv,2015-10-20,20,13,22
ParlaMint-FI-en_2015-10-21-ps-54-meta.tsv,2015-10-21,25,19,17
ParlaMint-FI-en_2015-10-22-ps-55-meta.tsv,2015-10-22,23,9,29
ParlaMint-FI-en_2015-10-23-ps-56-meta.tsv,2015-10-23,3,1,3
ParlaMint-FI-en_2015-11-03-ps-57-meta.tsv,2015-11-03,29,8,30
ParlaMint-FI-en_2015-11-04-ps-58-meta.tsv,2015-11-04,12,11,15
ParlaMint-FI-en_2015-11-05-ps-59-meta.tsv,2015-11-05,16,7,15
ParlaMint-FI-en_2015-11-06-ps-60-meta.tsv,2015-11-06,4,5,2
ParlaMint-FI-en_2015-11-10-ps-61-meta.tsv,2015-11-10,37,15,20
ParlaMint-FI-en_2015-11-11-ps-62-meta.tsv,2015-11-11,16,13,14
ParlaMint-FI-en_2015-11-12-ps-63-meta.tsv,2015-11-12,16,15,21
ParlaMint-FI-en_2015-11-13-ps-64-meta.tsv,2015-11-13,12,5,5
ParlaMint-FI-en_2015-11-17-ps-65-meta.tsv,2015-11-17,29,25,20
ParlaMint-FI-en_2015-11-18-ps-66-meta.tsv,2015-11-18,32,21,24
ParlaMint-FI-en_2015-11-19-ps-67-meta.tsv,2015-11-19,19,13,18
ParlaMint-FI-en_2015-11-20-ps-68-meta.tsv,2015-11-20,7,2,3
ParlaMint-FI-en_2015-11-24-ps-69-meta.tsv,2015-11-24,23,15,23
ParlaMint-FI-en_2015-11-25-ps-70-meta.tsv,2015-11-25,25,17,23
ParlaMint-FI-en_2015-11-26-ps-71-meta.tsv,2015-11-26,23,17,33
ParlaMint-FI-en_2015-11-27-ps-72-meta.tsv,2015-11-27,3,0,8
ParlaMint-FI-en_2015-12-01-ps-73-meta.tsv,2015-12-01,11,7,17
ParlaMint-FI-en_2015-12-02-ps-74-meta.tsv,2015-12-02,18,12,19
ParlaMint-FI-en_2015-12-03-ps-75-meta.tsv,2015-12-03,18,9,20
ParlaMint-FI-en_2015-12-04-ps-76-meta.tsv,2015-12-04,2,0,4
ParlaMint-FI-en_2015-12-08-ps-77-meta.tsv,2015-12-08,34,26,23
ParlaMint-FI-en_2015-12-09-ps-78-meta.tsv,2015-12-09,32,24,25
ParlaMint-FI-en_2015-12-10-ps-79-meta.tsv,2015-12-10,27,21,33
ParlaMint-FI-en_2015-12-11-ps-80-meta.tsv,2015-12-11,2,2,3
ParlaMint-FI-en_2015-12-14-ps-81-meta.tsv,2015-12-14,33,29,43
ParlaMint-FI-en_2015-12-15-ps-82-meta.tsv,2015-12-15,42,37,54
ParlaMint-FI-en_2015-12-16-ps-83-meta.tsv,2015-12-16,42,32,49
ParlaMint-FI-en_2015-12-17-ps-84-meta.tsv,2015-12-17,31,33,33
ParlaMint-FI-en_2015-12-18-ps-85-meta.tsv,2015-12-18,15,5,3
ParlaMint-FI-en_2016-02-02-ps-1-meta.tsv,2016-02-02,0,1,3
ParlaMint-FI-en_2016-02-04-ps-2-meta.tsv,2016-02-04,20,18,18
ParlaMint-FI-en_2016-02-05-ps-3-meta.tsv,2016-02-05,6,3,5
ParlaMint-FI-en_2016-02-09-ps-4-meta.tsv,2016-02-09,25,29,24
ParlaMint-FI-en_2016-02-10-ps-5-meta.tsv,2016-02-10,20,8,14
ParlaMint-FI-en_2016-02-11-ps-6-meta.tsv,2016-02-11,21,10,33
ParlaMint-FI-en_2016-02-12-ps-7-meta.tsv,2016-02-12,9,4,10
ParlaMint-FI-en_2016-02-16-ps-8-meta.tsv,2016-02-16,10,8,20
ParlaMint-FI-en_2016-02-17-ps-9-meta.tsv,2016-02-17,20,7,23
ParlaMint-FI-en_2016-02-18-ps-10-meta.tsv,2016-02-18,27,10,24
ParlaMint-FI-en_2016-02-19-ps-11-meta.tsv,2016-02-19,7,2,5
ParlaMint-FI-en_2016-02-23-ps-12-meta.tsv,2016-02-23,10,6,13
ParlaMint-FI-en_2016-02-24-ps-13-meta.tsv,2016-02-24,8,5,11
ParlaMint-FI-en_2016-02-25-ps-14-meta.tsv,2016-02-25,18,11,15
ParlaMint-FI-en_2016-02-26-ps-15-meta.tsv,2016-02-26,4,1,10
ParlaMint-FI-en_2016-03-01-ps-16-meta.tsv,2016-03-01,19,18,26
ParlaMint-FI-en_2016-03-02-ps-17-meta.tsv,2016-03-02,11,13,10
ParlaMint-FI-en_2016-03-03-ps-18-meta.tsv,2016-03-03,20,13,16
ParlaMint-FI-en_2016-03-04-ps-19-meta.tsv,2016-03-04,4,2,3
ParlaMint-FI-en_2016-03-08-ps-20-meta.tsv,2016-03-08,15,12,21
ParlaMint-FI-en_2016-03-09-ps-21-meta.tsv,2016-03-09,11,7,19
ParlaMint-FI-en_2016-03-10-ps-22-meta.tsv,2016-03-10,22,9,12
ParlaMint-FI-en_2016-03-11-ps-23-meta.tsv,2016-03-11,2,2,9
ParlaMint-FI-en_2016-03-15-ps-24-meta.tsv,2016-03-15,15,10,15
ParlaMint-FI-en_2016-03-16-ps-25-meta.tsv,2016-03-16,21,18,13
ParlaMint-FI-en_2016-03-17-ps-26-meta.tsv,2016-03-17,12,11,12
ParlaMint-FI-en_2016-03-18-ps-27-meta.tsv,2016-03-18,11,4,5
ParlaMint-FI-en_2016-03-29-ps-28-meta.tsv,2016-03-29,13,8,4
ParlaMint-FI-en_2016-03-30-ps-29-meta.tsv,2016-03-30,10,5,12
ParlaMint-FI-en_2016-03-31-ps-30-meta.tsv,2016-03-31,15,8,13
ParlaMint-FI-en_2016-04-01-ps-31-meta.tsv,2016-04-01,4,4,9
ParlaMint-FI-en_2016-04-05-ps-32-meta.tsv,2016-04-05,22,12,23
ParlaMint-FI-en_2016-04-06-ps-33-meta.tsv,2016-04-06,34,18,29
ParlaMint-FI-en_2016-04-07-ps-34-meta.tsv,2016-04-07,19,12,16
ParlaMint-FI-en_2016-04-08-ps-35-meta.tsv,2016-04-08,3,1,10
ParlaMint-FI-en_2016-04-12-ps-36-meta.tsv,2016-04-12,19,10,25
ParlaMint-FI-en_2016-04-13-ps-37-meta.tsv,2016-04-13,8,6,12
ParlaMint-FI-en_2016-04-14-ps-38-meta.tsv,2016-04-14,17,12,17
ParlaMint-FI-en_2016-04-19-ps-39-meta.tsv,2016-04-19,25,11,25
ParlaMint-FI-en_2016-04-20-ps-40-meta.tsv,2016-04-20,17,6,20
ParlaMint-FI-en_2016-04-21-ps-41-meta.tsv,2016-04-21,17,11,17
ParlaMint-FI-en_2016-04-22-ps-42-meta.tsv,2016-04-22,4,1,5
ParlaMint-FI-en_2016-04-26-ps-43-meta.tsv,2016-04-26,17,7,22
ParlaMint-FI-en_2016-04-27-ps-44-meta.tsv,2016-04-27,17,7,31
ParlaMint-FI-en_2016-04-28-ps-45-meta.tsv,2016-04-28,21,14,27
ParlaMint-FI-en_2016-04-29-ps-46-meta.tsv,2016-04-29,5,2,5
ParlaMint-FI-en_2016-05-03-ps-47-meta.tsv,2016-05-03,30,12,28
ParlaMint-FI-en_2016-05-04-ps-48-meta.tsv,2016-05-04,11,8,8
ParlaMint-FI-en_2016-05-10-ps-49-meta.tsv,2016-05-10,11,9,14
ParlaMint-FI-en_2016-05-11-ps-50-meta.tsv,2016-05-11,4,7,8
ParlaMint-FI-en_2016-05-12-ps-51-meta.tsv,2016-05-12,19,11,9
ParlaMint-FI-en_2016-05-13-ps-52-meta.tsv,2016-05-13,2,3,11
ParlaMint-FI-en_2016-05-17-ps-53-meta.tsv,2016-05-17,14,14,15
ParlaMint-FI-en_2016-05-19-ps-55-meta.tsv,2016-05-19,17,12,22
ParlaMint-FI-en_2016-05-20-ps-56-meta.tsv,2016-05-20,7,2,5
ParlaMint-FI-en_2016-05-24-ps-57-meta.tsv,2016-05-24,26,14,26
ParlaMint-FI-en_2016-05-25-ps-58-meta.tsv,2016-05-25,5,4,8
ParlaMint-FI-en_2016-05-26-ps-59-meta.tsv,2016-05-26,18,12,20
ParlaMint-FI-en_2016-05-27-ps-60-meta.tsv,2016-05-27,2,2,6
ParlaMint-FI-en_2016-05-31-ps-61-meta.tsv,2016-05-31,16,14,25
ParlaMint-FI-en_2016-06-01-ps-62-meta.tsv,2016-06-01,3,2,4
ParlaMint-FI-en_2016-06-02-ps-63-meta.tsv,2016-06-02,15,9,11
ParlaMint-FI-en_2016-06-03-ps-64-meta.tsv,2016-06-03,3,0,4
ParlaMint-FI-en_2016-06-07-ps-65-meta.tsv,2016-06-07,12,8,17
ParlaMint-FI-en_2016-06-08-ps-66-meta.tsv,2016-06-08,10,3,6
ParlaMint-FI-en_2016-06-09-ps-67-meta.tsv,2016-06-09,15,4,18
ParlaMint-FI-en_2016-06-14-ps-68-meta.tsv,2016-06-14,19,25,25
ParlaMint-FI-en_2016-06-15-ps-69-meta.tsv,2016-06-15,17,10,23
ParlaMint-FI-en_2016-06-16-ps-70-meta.tsv,2016-06-16,27,10,26
ParlaMint-FI-en_2016-06-16-ps-71-meta.tsv,2016-06-16,1,1,0
ParlaMint-FI-en_2016-06-17-ps-72-meta.tsv,2016-06-17,9,3,4
ParlaMint-FI-en_2016-06-21-ps-73-meta.tsv,2016-06-21,30,23,28
ParlaMint-FI-en_2016-06-22-ps-74-meta.tsv,2016-06-22,22,20,23
ParlaMint-FI-en_2016-06-23-ps-76-meta.tsv,2016-06-23,0,0,2
ParlaMint-FI-en_2016-07-01-ps-77-meta.tsv,2016-07-01,18,15,17
ParlaMint-FI-en_2016-09-06-ps-78-meta.tsv,2016-09-06,22,12,17
ParlaMint-FI-en_2016-09-07-ps-79-meta.tsv,2016-09-07,15,8,18
ParlaMint-FI-en_2016-09-08-ps-80-meta.tsv,2016-09-08,26,11,27
ParlaMint-FI-en_2016-09-09-ps-81-meta.tsv,2016-09-09,2,1,4
ParlaMint-FI-en_2016-09-13-ps-82-meta.tsv,2016-09-13,11,8,10
ParlaMint-FI-en_2016-09-14-ps-83-meta.tsv,2016-09-14,10,12,22
ParlaMint-FI-en_2016-09-15-ps-84-meta.tsv,2016-09-15,15,10,15
ParlaMint-FI-en_2016-09-16-ps-85-meta.tsv,2016-09-16,3,5,3
ParlaMint-FI-en_2016-09-20-ps-86-meta.tsv,2016-09-20,34,35,39
ParlaMint-FI-en_2016-09-21-ps-87-meta.tsv,2016-09-21,42,42,42
ParlaMint-FI-en_2016-09-22-ps-88-meta.tsv,2016-09-22,25,24,36
ParlaMint-FI-en_2016-09-23-ps-89-meta.tsv,2016-09-23,13,4,10
ParlaMint-FI-en_2016-09-27-ps-90-meta.tsv,2016-09-27,21,9,25
ParlaMint-FI-en_2016-09-28-ps-91-meta.tsv,2016-09-28,9,6,15
ParlaMint-FI-en_2016-09-29-ps-92-meta.tsv,2016-09-29,19,11,18
ParlaMint-FI-en_2016-09-30-ps-93-meta.tsv,2016-09-30,5,6,5
ParlaMint-FI-en_2016-10-04-ps-94-meta.tsv,2016-10-04,26,19,22
ParlaMint-FI-en_2016-10-05-ps-95-meta.tsv,2016-10-05,21,13,20
ParlaMint-FI-en_2016-10-06-ps-96-meta.tsv,2016-10-06,16,14,16
ParlaMint-FI-en_2016-10-07-ps-97-meta.tsv,2016-10-07,4,3,6
ParlaMint-FI-en_2016-10-11-ps-98-meta.tsv,2016-10-11,21,14,12
ParlaMint-FI-en_2016-10-12-ps-99-meta.tsv,2016-10-12,15,16,28
ParlaMint-FI-en_2016-10-13-ps-100-meta.tsv,2016-10-13,19,12,12
ParlaMint-FI-en_2016-10-14-ps-101-meta.tsv,2016-10-14,2,1,6
ParlaMint-FI-en_2016-10-18-ps-102-meta.tsv,2016-10-18,14,15,13
ParlaMint-FI-en_2016-10-19-ps-103-meta.tsv,2016-10-19,8,11,14
ParlaMint-FI-en_2016-10-20-ps-104-meta.tsv,2016-10-20,21,8,19
ParlaMint-FI-en_2016-10-21-ps-105-meta.tsv,2016-10-21,10,8,5
ParlaMint-FI-en_2016-10-25-ps-106-meta.tsv,2016-10-25,14,16,18
ParlaMint-FI-en_2016-10-26-ps-107-meta.tsv,2016-10-26,21,12,18
ParlaMint-FI-en_2016-10-27-ps-108-meta.tsv,2016-10-27,21,11,16
ParlaMint-FI-en_2016-10-28-ps-109-meta.tsv,2016-10-28,3,4,3
ParlaMint-FI-en_2016-11-08-ps-110-meta.tsv,2016-11-08,19,17,14
ParlaMint-FI-en_2016-11-09-ps-111-meta.tsv,2016-11-09,29,16,27
ParlaMint-FI-en_2016-11-10-ps-112-meta.tsv,2016-11-10,23,13,23
ParlaMint-FI-en_2016-11-11-ps-113-meta.tsv,2016-11-11,4,2,6
ParlaMint-FI-en_2016-11-15-ps-114-meta.tsv,2016-11-15,16,6,21
ParlaMint-FI-en_2016-11-16-ps-115-meta.tsv,2016-11-16,11,15,12
ParlaMint-FI-en_2016-11-17-ps-116-meta.tsv,2016-11-17,22,10,20
ParlaMint-FI-en_2016-11-18-ps-117-meta.tsv,2016-11-18,2,2,1
ParlaMint-FI-en_2016-11-22-ps-118-meta.tsv,2016-11-22,20,14,29
ParlaMint-FI-en_2016-11-23-ps-119-meta.tsv,2016-11-23,12,4,13
ParlaMint-FI-en_2016-11-24-ps-120-meta.tsv,2016-11-24,24,17,24
ParlaMint-FI-en_2016-11-25-ps-121-meta.tsv,2016-11-25,5,1,1
ParlaMint-FI-en_2016-11-29-ps-122-meta.tsv,2016-11-29,22,9,11
ParlaMint-FI-en_2016-11-30-ps-123-meta.tsv,2016-11-30,20,19,14
ParlaMint-FI-en_2016-12-01-ps-124-meta.tsv,2016-12-01,23,15,16
ParlaMint-FI-en_2016-12-02-ps-125-meta.tsv,2016-12-02,4,2,5
ParlaMint-FI-en_2016-12-07-ps-126-meta.tsv,2016-12-07,16,22,21
ParlaMint-FI-en_2016-12-08-ps-127-meta.tsv,2016-12-08,24,16,21
ParlaMint-FI-en_2016-12-09-ps-128-meta.tsv,2016-12-09,21,3,7
ParlaMint-FI-en_2016-12-12-ps-129-meta.tsv,2016-12-12,20,17,19
ParlaMint-FI-en_2016-12-12-ps-130-meta.tsv,2016-12-12,5,4,2
ParlaMint-FI-en_2016-12-12-ps-131-meta.tsv,2016-12-12,12,9,8
ParlaMint-FI-en_2016-12-13-ps-132-meta.tsv,2016-12-13,17,11,12
ParlaMint-FI-en_2016-12-13-ps-133-meta.tsv,2016-12-13,3,5,3
ParlaMint-FI-en_2016-12-14-ps-134-meta.tsv,2016-12-14,25,30,30
ParlaMint-FI-en_2016-12-15-ps-135-meta.tsv,2016-12-15,29,30,39
ParlaMint-FI-en_2016-12-16-ps-136-meta.tsv,2016-12-16,20,17,30
ParlaMint-FI-en_2016-12-19-ps-137-meta.tsv,2016-12-19,30,42,38
ParlaMint-FI-en_2016-12-20-ps-138-meta.tsv,2016-12-20,28,37,28
ParlaMint-FI-en_2016-12-21-ps-139-meta.tsv,2016-12-21,30,17,25
ParlaMint-FI-en_2017-02-01-ps-1-meta.tsv,2017-02-01,0,1,3
ParlaMint-FI-en_2017-02-07-ps-2-meta.tsv,2017-02-07,8,17,20
ParlaMint-FI-en_2017-02-08-ps-3-meta.tsv,2017-02-08,26,22,34
ParlaMint-FI-en_2017-02-09-ps-4-meta.tsv,2017-02-09,25,11,22
ParlaMint-FI-en_2017-02-10-ps-5-meta.tsv,2017-02-10,5,2,8
ParlaMint-FI-en_2017-02-14-ps-6-meta.tsv,2017-02-14,1,3,15
ParlaMint-FI-en_2017-02-15-ps-7-meta.tsv,2017-02-15,14,13,19
ParlaMint-FI-en_2017-02-16-ps-8-meta.tsv,2017-02-16,24,15,30
ParlaMint-FI-en_2017-02-17-ps-9-meta.tsv,2017-02-17,3,2,3
ParlaMint-FI-en_2017-02-21-ps-10-meta.tsv,2017-02-21,18,14,21
ParlaMint-FI-en_2017-02-22-ps-11-meta.tsv,2017-02-22,14,18,11
ParlaMint-FI-en_2017-02-23-ps-12-meta.tsv,2017-02-23,17,25,23
ParlaMint-FI-en_2017-02-24-ps-13-meta.tsv,2017-02-24,6,2,4
ParlaMint-FI-en_2017-02-28-ps-14-meta.tsv,2017-02-28,8,10,4
ParlaMint-FI-en_2017-03-01-ps-15-meta.tsv,2017-03-01,12,15,12
ParlaMint-FI-en_2017-03-02-ps-16-meta.tsv,2017-03-02,25,22,30
ParlaMint-FI-en_2017-03-03-ps-17-meta.tsv,2017-03-03,2,1,4
ParlaMint-FI-en_2017-03-07-ps-18-meta.tsv,2017-03-07,29,37,24
ParlaMint-FI-en_2017-03-08-ps-19-meta.tsv,2017-03-08,15,18,28
ParlaMint-FI-en_2017-03-09-ps-20-meta.tsv,2017-03-09,25,12,26
ParlaMint-FI-en_2017-03-10-ps-21-meta.tsv,2017-03-10,8,1,10
ParlaMint-FI-en_2017-03-14-ps-22-meta.tsv,2017-03-14,11,12,12
ParlaMint-FI-en_2017-03-15-ps-23-meta.tsv,2017-03-15,29,16,19
ParlaMint-FI-en_2017-03-16-ps-24-meta.tsv,2017-03-16,22,13,22
ParlaMint-FI-en_2017-03-17-ps-25-meta.tsv,2017-03-17,4,2,4
ParlaMint-FI-en_2017-03-21-ps-26-meta.tsv,2017-03-21,10,20,13
ParlaMint-FI-en_2017-03-22-ps-27-meta.tsv,2017-03-22,13,4,11
ParlaMint-FI-en_2017-03-23-ps-28-meta.tsv,2017-03-23,22,12,13
ParlaMint-FI-en_2017-03-24-ps-29-meta.tsv,2017-03-24,4,1,1
ParlaMint-FI-en_2017-03-28-ps-30-meta.tsv,2017-03-28,10,11,13
ParlaMint-FI-en_2017-03-29-ps-31-meta.tsv,2017-03-29,5,4,5
ParlaMint-FI-en_2017-03-30-ps-32-meta.tsv,2017-03-30,16,18,15
ParlaMint-FI-en_2017-03-31-ps-33-meta.tsv,2017-03-31,0,0,1
ParlaMint-FI-en_2017-04-04-ps-34-meta.tsv,2017-04-04,33,29,29
ParlaMint-FI-en_2017-04-05-ps-35-meta.tsv,2017-04-05,3,9,12
ParlaMint-FI-en_2017-04-06-ps-36-meta.tsv,2017-04-06,23,16,20
ParlaMint-FI-en_2017-04-07-ps-37-meta.tsv,2017-04-07,3,0,2
ParlaMint-FI-en_2017-04-18-ps-38-meta.tsv,2017-04-18,11,8,10
ParlaMint-FI-en_2017-04-19-ps-39-meta.tsv,2017-04-19,3,7,15
ParlaMint-FI-en_2017-04-20-ps-40-meta.tsv,2017-04-20,16,9,27
ParlaMint-FI-en_2017-04-21-ps-41-meta.tsv,2017-04-21,6,3,5
ParlaMint-FI-en_2017-04-25-ps-42-meta.tsv,2017-04-25,8,6,14
ParlaMint-FI-en_2017-04-26-ps-43-meta.tsv,2017-04-26,14,8,21
ParlaMint-FI-en_2017-04-27-ps-44-meta.tsv,2017-04-27,15,10,16
ParlaMint-FI-en_2017-04-28-ps-45-meta.tsv,2017-04-28,4,3,4
ParlaMint-FI-en_2017-05-02-ps-46-meta.tsv,2017-05-02,16,3,19
ParlaMint-FI-en_2017-05-03-ps-47-meta.tsv,2017-05-03,25,24,26
ParlaMint-FI-en_2017-05-04-ps-48-meta.tsv,2017-05-04,17,10,17
ParlaMint-FI-en_2017-05-05-ps-49-meta.tsv,2017-05-05,4,3,4
ParlaMint-FI-en_2017-05-09-ps-50-meta.tsv,2017-05-09,11,4,14
ParlaMint-FI-en_2017-05-10-ps-51-meta.tsv,2017-05-10,32,25,28
ParlaMint-FI-en_2017-05-11-ps-52-meta.tsv,2017-05-11,18,14,20
ParlaMint-FI-en_2017-05-12-ps-53-meta.tsv,2017-05-12,3,1,6
ParlaMint-FI-en_2017-05-16-ps-54-meta.tsv,2017-05-16,15,7,19
ParlaMint-FI-en_2017-05-17-ps-55-meta.tsv,2017-05-17,7,8,7
ParlaMint-FI-en_2017-05-18-ps-56-meta.tsv,2017-05-18,14,17,15
ParlaMint-FI-en_2017-05-19-ps-57-meta.tsv,2017-05-19,3,3,3
ParlaMint-FI-en_2017-05-23-ps-58-meta.tsv,2017-05-23,13,6,12
ParlaMint-FI-en_2017-05-24-ps-59-meta.tsv,2017-05-24,15,15,20
ParlaMint-FI-en_2017-05-30-ps-60-meta.tsv,2017-05-30,11,12,21
ParlaMint-FI-en_2017-05-31-ps-61-meta.tsv,2017-05-31,16,12,22
ParlaMint-FI-en_2017-06-01-ps-62-meta.tsv,2017-06-01,17,14,17
ParlaMint-FI-en_2017-06-02-ps-63-meta.tsv,2017-06-02,8,1,4
ParlaMint-FI-en_2017-06-06-ps-64-meta.tsv,2017-06-06,10,7,7
ParlaMint-FI-en_2017-06-07-ps-65-meta.tsv,2017-06-07,13,10,5
ParlaMint-FI-en_2017-06-08-ps-66-meta.tsv,2017-06-08,17,12,21
ParlaMint-FI-en_2017-06-09-ps-67-meta.tsv,2017-06-09,3,6,3
ParlaMint-FI-en_2017-06-13-ps-68-meta.tsv,2017-06-13,6,9,2
ParlaMint-FI-en_2017-06-14-ps-69-meta.tsv,2017-06-14,5,5,7
ParlaMint-FI-en_2017-06-15-ps-70-meta.tsv,2017-06-15,14,13,20
ParlaMint-FI-en_2017-06-16-ps-71-meta.tsv,2017-06-16,5,2,5
ParlaMint-FI-en_2017-06-19-ps-72-meta.tsv,2017-06-19,22,16,34
ParlaMint-FI-en_2017-06-20-ps-73-meta.tsv,2017-06-20,14,19,13
ParlaMint-FI-en_2017-06-21-ps-74-meta.tsv,2017-06-21,26,18,18
ParlaMint-FI-en_2017-06-22-ps-75-meta.tsv,2017-06-22,5,1,1
ParlaMint-FI-en_2017-06-26-ps-76-meta.tsv,2017-06-26,9,5,6
ParlaMint-FI-en_2017-06-27-ps-77-meta.tsv,2017-06-27,21,22,23
ParlaMint-FI-en_2017-06-28-ps-78-meta.tsv,2017-06-28,15,16,18
ParlaMint-FI-en_2017-06-29-ps-79-meta.tsv,2017-06-29,13,9,15
ParlaMint-FI-en_2017-06-30-ps-80-meta.tsv,2017-06-30,0,1,0
ParlaMint-FI-en_2017-09-05-ps-81-meta.tsv,2017-09-05,15,7,15
ParlaMint-FI-en_2017-09-06-ps-82-meta.tsv,2017-09-06,10,12,14
ParlaMint-FI-en_2017-09-07-ps-83-meta.tsv,2017-09-07,20,13,17
ParlaMint-FI-en_2017-09-08-ps-84-meta.tsv,2017-09-08,3,7,4
ParlaMint-FI-en_2017-09-12-ps-85-meta.tsv,2017-09-12,6,5,15
ParlaMint-FI-en_2017-09-13-ps-86-meta.tsv,2017-09-13,16,9,19
ParlaMint-FI-en_2017-09-14-ps-87-meta.tsv,2017-09-14,13,10,16
ParlaMint-FI-en_2017-09-15-ps-88-meta.tsv,2017-09-15,5,0,5
ParlaMint-FI-en_2017-09-19-ps-89-meta.tsv,2017-09-19,22,24,35
ParlaMint-FI-en_2017-09-20-ps-90-meta.tsv,2017-09-20,33,38,42
ParlaMint-FI-en_2017-09-21-ps-91-meta.tsv,2017-09-21,37,38,54
ParlaMint-FI-en_2017-09-22-ps-92-meta.tsv,2017-09-22,15,11,16
ParlaMint-FI-en_2017-09-26-ps-93-meta.tsv,2017-09-26,29,33,35
ParlaMint-FI-en_2017-09-27-ps-94-meta.tsv,2017-09-27,16,12,26
ParlaMint-FI-en_2017-09-28-ps-95-meta.tsv,2017-09-28,14,11,16
