Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-01-30-ps2017-026-06-022-035	ParlaMint-CZ_2019-01-30-ps2017-026-06-022-035.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-30	2019-01-30	Lower house	ps2017	-	ps2017/026	ps2017/026/06	ps2017/026/035	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-01-30-ps2017-026-06-022-035	ParlaMint-CZ_2019-01-30-ps2017-026-06-022-035.u12	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-30	2019-01-30	Lower house	ps2017	-	ps2017/026	ps2017/026/06	ps2017/026/035	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2019-01-30-ps2017-026-06-022-035	ParlaMint-CZ_2019-01-30-ps2017-026-06-022-035.u13	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-30	2019-01-30	Lower house	ps2017	-	ps2017/026	ps2017/026/06	ps2017/026/035	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-01-30-ps2017-026-06-022-035	ParlaMint-CZ_2019-01-30-ps2017-026-06-022-035.u14	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-30	2019-01-30	Lower house	ps2017	-	ps2017/026	ps2017/026/06	ps2017/026/035	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanOnderka.1965	Onderka, Roman	M	1965	
ParlaMint-CZ-en_2019-01-30-ps2017-026-06-022-035	ParlaMint-CZ_2019-01-30-ps2017-026-06-022-035.u15	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-30	2019-01-30	Lower house	ps2017	-	ps2017/026	ps2017/026/06	ps2017/026/035	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-01-30-ps2017-026-06-022-035	ParlaMint-CZ_2019-01-30-ps2017-026-06-022-035.u16	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-30	2019-01-30	Lower house	ps2017	-	ps2017/026	ps2017/026/06	ps2017/026/035	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MarcelaMelkova.1971	Melková, Marcela	F	1971	
ParlaMint-CZ-en_2019-01-30-ps2017-026-06-022-035	ParlaMint-CZ_2019-01-30-ps2017-026-06-022-035.u17	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-30	2019-01-30	Lower house	ps2017	-	ps2017/026	ps2017/026/06	ps2017/026/035	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-01-30-ps2017-026-06-022-035	ParlaMint-CZ_2019-01-30-ps2017-026-06-022-035.u18	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-30	2019-01-30	Lower house	ps2017	-	ps2017/026	ps2017/026/06	ps2017/026/035	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	OndrejVesely.1976	Veselý, Ondřej	M	1976	
ParlaMint-CZ-en_2019-01-30-ps2017-026-06-022-035	ParlaMint-CZ_2019-01-30-ps2017-026-06-022-035.u19	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-30	2019-01-30	Lower house	ps2017	-	ps2017/026	ps2017/026/06	ps2017/026/035	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-01-30-ps2017-026-06-022-035	ParlaMint-CZ_2019-01-30-ps2017-026-06-022-035.u20	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-30	2019-01-30	Lower house	ps2017	-	ps2017/026	ps2017/026/06	ps2017/026/035	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
ParlaMint-CZ-en_2019-01-30-ps2017-026-06-022-035	ParlaMint-CZ_2019-01-30-ps2017-026-06-022-035.u21	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-30	2019-01-30	Lower house	ps2017	-	ps2017/026	ps2017/026/06	ps2017/026/035	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-01-30-ps2017-026-06-022-035	ParlaMint-CZ_2019-01-30-ps2017-026-06-022-035.u22	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-30	2019-01-30	Lower house	ps2017	-	ps2017/026	ps2017/026/06	ps2017/026/035	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2019-01-30-ps2017-026-06-022-035	ParlaMint-CZ_2019-01-30-ps2017-026-06-022-035.u23	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-30	2019-01-30	Lower house	ps2017	-	ps2017/026	ps2017/026/06	ps2017/026/035	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
