ParlaMint-FR_2018-05-15-O1210.u1	The next item is the oral questions without debate.
ParlaMint-FR_2018-05-15-O1210.u12	Mrs Marietta Karamanli has the floor to put her question, No. 326, on the means of police in the Sarthe.
ParlaMint-FR_2018-05-15-O1210.u13	Minister, my question concerns three different aspects of the police in Le Mans and in the Sarthe department. The city of Le Mans has asked your ministry to be a territory of experimentation of what is called the daily security police, which is in line with the local police, created twenty years ago in France and in other European countries, and then abolished for political reasons. Its mission was to prevent bad acts and arrest the perpetrators in a logic of finding the facts as close to the ground as possible, acceptance by the inhabitants of the neighbourhoods and communes, and effective repression. At the same time, our department does not have the means to combat the smuggling of migrants and persons in line with the needs. With regard to the daily security police, it should be noted that many visible behaviours for our fellow citizens – drug and tobacco-related crime, crime and incivility committed in gangs, small mafias – are little deterred and rarely prosecuted because of the lack of information shared between services. The police struggled to intervene quickly and continuously on the spot, and their objectives remained misunderstood by the citizens. The new day-to-day security police will have to meet several requirements: do not take up useful staff elsewhere; to organise a dissuasive presence while remaining accessible to citizens and elected officials; be available continuously, 24 hours a day; carry out preventive missions to neighbourhoods, including crimes against property and persons or the safety of vehicles, and judicial police missions. This certainly requires that some of the police work be rethought to avoid undue tasks or dispersal of interventions. With regard to the smuggling of migrants, Le Mans is the first city served by the TGV west of Paris and the Sarthe department is a motorway node between the South and the North of Europe, making this territory sensitive to the activities of mafia trafficking. Yet there are no air and border police in the department. At the same time, there are no Eurodac terminals in Sarthe, which would allow the registration of migrants, sometimes entered by a third country. On these points, what are the Government's commitments to address the specific problems of urban or rural areas, where actions undermine security and create a sense of insecurity? In view of the actions it is already undertaking and the means it is deploying, will the city of Le Mans be given priority in order to benefit from new and innovative means, and according to what criteria? Given their geographical position, will Le Mans and the Sarthe have a Eurodac terminal and an air and border police station with permanent staff? I thank you in advance, Minister, for your answers which I wish to make concrete and positive.
ParlaMint-FR_2018-05-15-O1210.u14	The Minister has the floor to the Minister of State, Minister of the Interior.
ParlaMint-FR_2018-05-15-O1210.u15	Madam Member, with regard to the daily security police – PSQ – launched in February, it is now deployed throughout the country and will gradually rise in power, with in particular the development of local security strategies on a territory-by-territory basis. It will lead to a truly tailor-made police force, which will give more latitude to actors on the ground, and will allow for more police officers on the public road, closer to the population and local actors. This policy will therefore also be applied in the Sarthe – department that I know well. The PSQ is also accompanied by the essential projects – as you have reminded us – to simplify the criminal procedure and to remove undue tasks, to lighten the administrative carcan that keeps the police from their true missions. Progress has already been made in Le Mans, for example with the end of the static guards in the prefecture, who lacked legitimacy; But I admit that there are still important margins of progress. I would also like to point out that the number of public safety officers in Le Mans has increased significantly in recent years, from 373 officers at the end of 2016 to 389 officers at April 30, 2018. The second point you are referring to is just as important. It is a question of providing concrete and adapted responses to the migratory phenomenon that Europe is facing. That is the purpose of the bill that we introduced with the Minister of the Interior. As you pointed out, Member of Parliament, the Mans agglomeration is at the heart of an important railway and motorway node, a crucial stage in convoys. However, the fight against criminal networks of illegal immigration was a priority of that Government, both at the national and international levels, and the highly specialized border police were fully mobilized. In the Sarthe, several channels have thus been dismantled, sometimes with the help of other services such as the gendarmerie and customs.
ParlaMint-FR_2018-05-15-O1210.u16	Thank you, Madam Minister.
ParlaMint-FR_2018-05-15-O1210.u17	In 2017, for example, an Irak-Kurdish industry that took care of migrants from Grande-Synthe, in trucks parked on highway areas around Le Mans, was discovered, with the arrest and imprisonment of smugglers. I've been too long, I don't have time to answer all your questions, but this mobilization will obviously continue.
ParlaMint-FR_2018-05-15-O1210.u18	We need an air and border police station and a Eurodac terminal!
ParlaMint-FR_2018-05-15-O1210.u19	I get it!
ParlaMint-FR_2018-05-15-O1210.u20	Mr Jean-Félix Acquaviva has the floor to put his question, No. 331, on the decentralised administration of the State and the transfer of powers.
ParlaMint-FR_2018-05-15-O1210.u21	Minister to the Minister of State, Minister of the Interior, the reports of various bodies and institutions, and not least – including the Court of Auditors, France Strategy, this Parliament itself – are unanimous: the State struggles to draw all the consequences of the decentralization of its powers in several areas towards local and regional authorities. A December 2017 report of the Court of Auditors on the deconcentrated services of the State goes even further by saying – I quote – that the State "continues to want to retain a presence and a role" in yet transferred areas. And that, even though it would be more useful to concentrate resources and human resources on legitimate or priority State missions such as security or justice. This, Madam Minister, is an anomaly that speaks volumes about the state of mind and ideology that still prevails in this country's high authorities. Examples of duplicates, if not proven, are legion in all regions. For example, why should the State continue to retain prerogatives in the field of vocational training when this competence is exercised in a decentralised manner by the regions? But this is also the case in the field of sport, tourism or regional planning, for example with the facilitation of rural contracts. More specifically, with regard to Corsica – but I could also talk about overseas – the status of 2002 is, in many respects, not respected; Has he ever been? The news proves it to us every day. The latest fact refers to the investigation carried out by the General Inspectorate of Finance, which was carefully carried out by the President of the Republic in order to take stock of the economic situation in Corsica while the community has drawn up its regional economic development plan. We cannot accept this method where the state wants to be alone at the centre of the game. Or, the President of the Republic has announced a plan to accompany Corsica to " forge the future of the island in the Mediterranean basin". We fully subscribe to this ambition because it is ours! But where it hurts, it is that the drawing up of this plan will be driven by the top, by the Prefect of Corsica, sweeping away all the strategies and contents of cooperation with our Mediterranean neighbours – in particular the Balearic Islands and Sardinia – launched for the past three years by the present territorial majority on very specific topics. It is as if one wanted to restore a form of guardianship; It is once again to disregard the democracy and the vote of the islanders who have elected representatives so that they, without going through the deconcentrated services, decide what is best for their development, in consultation of course with the economic and social actors of the island and with the State. It is up to Corsica to speak to the State and not the contrary. "Everything that is done for me, without me, is done against me," Gandhi said, and then following him Nelson Mandela; This sentence has also been taken up by deputies of the Republic on the outskirts plan to express the wish that people should be involved in the programming rather than be subjected to it from the top. However, this is what is happening in Corsica as in other territories. Madam Minister, will this Government finally respect territorial democracy? Will he be the one who will complete the process of decentralization through a new ambition? These ambiguities and competition between the state and the communities are detrimental to the development of the territories and the populations, and in particular Corsica. We advocate for clarification of decision-making powers and competencies, as well as a clear definition of what needs to be transferred to communities, not to mention the associated tax resources. In other words, it is a real status of autonomy in the Republic, particularly for Corsica, which we are constantly demanding by measuring, of course, all the burden that this responsibility places on us. We have assumed this responsibility for the last three years by dealing with the problem of shipping, which has been poorly managed by the State for the last forty years, or by taking the issue of waste by arm. Don't let us believe that for you, decentralization and the notion of autonomy would be part of the old world!
ParlaMint-FR_2018-05-15-O1210.u22	The Minister has the floor to the Minister of State, Minister of the Interior.
ParlaMint-FR_2018-05-15-O1210.u23	Mr President, you are asking me first of all about decentralisation in general. I would like to remind you that the next constitutional review contains important advances in this area "to provide communities with an unprecedented capacity for differentiation, an ability to adapt rules to territories." The new wording of Article 72 will allow the legislator to give additional powers to certain municipalities, departments or regions, without, however, changing the common basis of competence of all communities in the same category. It will also allow these communities, upon empowerment, to modulate the exercise of their own competencies by adapting national standards to the needs of the field. That is the meaning of what the President calls the girondin pact. For Corsica, as the President of the Republic has said, staying in France does not mean losing one's soul or abandoning its specificities. That is why the territorial community of Corsica will be mentioned in the Constitution; It will be constitutionalised. You also know that the community of Corsica may be empowered by law or regulation to adapt the rules governing the exercise of its powers, without such adaptations necessarily having a limited purpose. As you know, Corsica also has very broad skills, the scope of which has steadily increased since 1982. The State has drawn the consequences, as evidenced by the transfers of resources and personnel that have accompanied this decentralization whenever necessary. As for the examples that you cite as calling for reorganisations, in the field of sport, culture, or support for agriculture, they must be examined calmly, in the framework of the joint working sessions. It is not for Corsica to question the State, nor for the State to question Corsica; We must work together to achieve the objective of the development of Corsica in the French Republic.
ParlaMint-FR_2018-05-15-O1210.u24	Mrs Fabienne Colboc has the floor to raise her question, No. 312, on the revitalization of industry, which is addressed to the Minister for Economic Affairs and Finance.
ParlaMint-FR_2018-05-15-O1210.u25	Madam Secretary of State to the Minister of Economy and Finance, I would like to ask you about the Government's policy for the benefit of our companies, particularly the industrial sector. For France, industry is a solid economic base and a factor of territorial dynamism. The three million people she employs gain economic stability through their work. Our industry has experienced some decline in recent years. Fortunately, competitiveness is gradually starting to return to the aeronautics and automotive sectors. In my constituency of Indre-et-Loire, some companies such as Michelin or Tupperware have experienced or are experiencing more difficult situations: Tupperware has just closed down by licensing more than 200 people. To grow our businesses is to develop employment opportunities and strengthen the attractiveness of our territories. Several measures are already encouraging the dynamism of the industrial sector. Others will also benefit from it: the law for the growth and transformation of enterprises, but also the law for the reform of apprenticeship and vocational training, without omitting the mobility law which must find solutions to facilitate access to employment. I am thinking in particular of the last kilometre, which is more problematic in rural areas than in cities. It is essential to support our local economic fabric. My question is: What measures are you going to implement to further strengthen the competitiveness of our businesses and promote employment in our territories?
ParlaMint-FR_2018-05-15-O1210.u26	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2018-05-15-O1210.u27	Madam Member, thank you for asking this question. It relates to a subject that is of great interest to us: the industry and its dynamism. To have a powerful, prosperous, radiant economy, it is essential to maintain a strong industry: one sees it all over the world, in all geographical areas. After years of erosion of our industry, it was therefore urgent to straighten the bar. We have started to work in depth on this, with measures to restore the competitiveness of businesses. You recalled, in tax matters, the fundamental transformation of last year's corporate tax measures, the transformation of the competitiveness and employment tax credit – CICE – into lower expenses, and the sustainability of the research tax credit. We are continuing this work with skill-related measures. On this point, Muriel Pénicaud is preparing important provisions on vocational training and apprenticeship, which are the key to success for our companies. That's how they can grow up. In addition, the National Industry Council was reconfigured by the Prime Minister. Together with Bruno Le Maire, we are mobilizing to encourage the industrial sectors to work collectively within the framework of this body: these are very concrete projects, involving the leaders of the sector and all the SMEs in their value chain, with a leadership provided by the industrialists themselves. In this context, we also want to anticipate the technological changes to which the sectors must prepare, through collective work around the industry of the future. Finally, we want to pull SMEs up, help them grow to become ITEs. To this end, we support innovative projects, particularly in the area of breaking innovation. Specific budgetary resources are thus foreseen to prepare the industry for the challenges of the future. Finally, a comprehensive accompanying programme has been put in place to help SMEs accelerate their exports. For this, I inaugurated a few weeks ago, at the Hanover fair, the banner of the French Fab, which must help them to conquer proudly market shares internationally.
ParlaMint-FR_2018-05-15-O1210.u28	Mrs Fabienne Colboc has the floor.
ParlaMint-FR_2018-05-15-O1210.u29	Thank you, Madam Secretary of State, for your answer. I think it is also important to accompany and value the territories. In particular, jobseekers should be assisted by directing them to appropriate training. As you have said, skills are essential: it is therefore important that the support structures for employment are aware of the measures you are taking in order to direct jobseekers towards these occupations.
ParlaMint-FR_2018-05-15-O1210.u30	The next item is the question by Mr Guillaume Peltier, No. 316, on the Carrier plant in Romorantin-Lanthenay.
ParlaMint-FR_2018-05-15-O1210.u31	Madam Secretary of State, before the national representation, I would like to speak to you about the dramatic situation in which 88 employees in my constituency, in Romorantin, in the Loir-et-Cher, are living, and which reflects the industrial downgrading that our country is experiencing. On 17 April last, the works council of Carrier, which is a subsidiary of the US conglomerate UTC and manufactures refrigerated windows for large distribution, decided unilaterally, without consulting local elected officials or parliamentarians, to close the plant in Romorantin. Everyone then questioned the reasons for this sudden closure. Was it due to problems of profitability of the plant itself? No, because the Romorantin site generates 1 million euros in net profits in 2017. Was it due, more broadly, to a problem of profitability of the UTC group at the global level? No, because this group made €5 billion in net profits in 2017. Was it, then, due to a problem of employee competence? No, because in the Loir-et-Cher and throughout the Centre-Val-de-Loire region, everyone agrees to recognize the remarkable know-how and competence of the employees of the Romorantin site. The real reason, alas, is well known: it is the mad race for king money and immediate profits. The consequences are dramatic: 88 employees lose their jobs, 88 families are plunged into distress. They are filled with legitimate anger. My questions are simple and concrete. First, is the Government ready to help us find a new owner at the Romorantin site, which is solid and healthy? Secondly, what will you do to force the Carrier Group to repay all the sums it has collected under the CICE? When a company relocates so suddenly, without there being any basis for this decision, it should repay all the aid it has received, as the aid has been paid by the French taxpayers. Thirdly, what do you intend to do to allow us to accompany the conversion and training of the 88 employees of Romorantin with dignity? In a word, what do you intend to do to help us fight against the dreadfully dangerous financialization of the economy, in order to restore the only capitalism that is worth it, popular capitalism?
ParlaMint-FR_2018-05-15-O1210.u32	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2018-05-15-O1210.u33	Mr President, you are calling my attention to the closure of the Carrier plant in Romorantin. As you said, the decision to close this site by the summer is indeed far-reaching: 88 jobs are affected. It is all the more regrettable that the Government is actively mobilizing to promote the competitiveness of our industry. That is why the leaders of UTC France have been asked to make every effort to find a solution to take over or transform the site. Several expressions of interest have already been identified. Be assured, honourable Member, that the government services are fully mobilized: the interdepartmental delegate for corporate restructuring has already met with the leaders of the group. All options must be seriously explored to preserve the site's industrial activity. In addition, the Government is particularly concerned about the introduction of accompanying measures to encourage the rapid return of employees to employment, particularly in terms of reclassification and training. The UTC France Group will also have to scrupulously comply with its obligations regarding the revitalization of this territory, which is strongly affected by the consequences of industrial change. Be assured, honourable Member, that I will be particularly careful to ensure that every effort is made to ensure that this closure project is carried out in the most responsible manner possible. I will also ensure that the site's conversion solutions effectively support initiatives that create value and jobs.
ParlaMint-FR_2018-05-15-O1210.u34	Mr Guillaume Peltier has the floor.
ParlaMint-FR_2018-05-15-O1210.u35	The Secretary of State, Carrier and the UTC Group received state aid from the CICE. Their brutal and inappropriate decision makes it necessary to repay the aid. It is a strong, legitimate and just demand not only for local elected officials and parliamentarians, but also for employees and trade union representatives. This is a matter of justice: these sums must be repaid and passed on to employees with a view to their reclassification. Can you tell us whether you intend, firmly, to grant this request, which is in accordance with the ideal of justice?
ParlaMint-FR_2018-05-15-O1210.u36	Madam Secretary of State, you do not wish to speak again.
ParlaMint-FR_2018-05-15-O1210.u37	Mr Ludovic Pajot has the floor to put his question, No. 330, on the plan for the revitalization of the mining basin.
ParlaMint-FR_2018-05-15-O1210.u38	Madam Secretary of State, the plan to revitalize the mining basin voted last December appears to be obvious, as this territory has been the victim of policies to let go for so many decades. Everyone agrees that it would be disastrous and inexcusable if this plan did not produce the expected effects. We were struck, however, by the lack of a comprehensive vision of the State when this mechanism was put in place. We have the impression that it is only a sprinkle of credits to help the town halls affected by their socialist management! This could cause double injustice. The first is the unequal treatment of municipalities: the first decisions have in fact highlighted the opacity of the selection criteria. To take an example, the municipality of Bruay-la-Buissière, the canton's capital, located in my constituency, whose city centre is devastated, is totally ignored by the programme "Action coeur de ville". The absence of a response from the Minister for Territorial Cohesion to the questions asked by parliamentarians on this subject speaks volumes. The second injustice directly affects businesses. Newly established companies benefit from the tax exemptions linked to the free zone status, while earlier established companies are not entitled to tax exemptions. Yet the latter have not demerited, as they have managed to survive or even develop under the difficult conditions that justified the revitalization plan. Moreover, companies that are the subject of a transfer or extension of activity cannot benefit from the exemptions, which restricts investments – although the objective of the plan is to promote them. Madam Secretary of State, the economic revitalization of this territory, which has more than 1 million inhabitants, must be a priority for the public authorities. What measures do you intend to take to enable the economic fabric of this area to develop without distorting competition between new and old companies?
ParlaMint-FR_2018-05-15-O1210.u39	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2018-05-15-O1210.u40	Mr President, the Nord-Pas-de-Calais mining basin is an emblematic territory whose mining activity has enabled the national territory to develop. The cessation of coal activity has had serious economic and social consequences in this territory. The State and local authorities, together with the inhabitants and businesses, have been seeking for several years to launch a new dynamic in this territory: its inclusion in the world heritage of humanity by UNESCO is an important step in this. Through the commitment for the renewal of the Nord-Pas-de-Calais mining basin signed in March 2017, the State and local and regional authorities are strengthening the capacity to create and develop projects based on the territorial assets. Strong commitments have been made and will be fulfilled: to renovate 23,000 housing units, to develop the care offer with the new hospital in Lens, to greatly improve mobility, to speed up soil remediation. Beyond these essential structural investments, a new economic dynamic must also be launched in order for employment to progress and poverty to decline sustainably in the mining basin. Although its industrial conversion is still incomplete, this territory has advantages thanks to the very high-speed network. It also has innovative companies in plastics and logistics. These assets must be valued. The so-called "urban basins to be boosted" scheme provides tax exemptions for businesses created since January 1, 2018 in 150 municipalities in the mining basin. Its establishment is a very strong signal from the State vis-à-vis the inhabitants and economic actors.
ParlaMint-FR_2018-05-15-O1210.u41	Mr Ludovic Pajot has the floor.
ParlaMint-FR_2018-05-15-O1210.u42	Excuse me, Madam Secretary of State, but you haven't really answered my question! Let's take an example: a new bakery is set up in front of an already active bakery. The former will benefit from tax exemptions, and will be able to sell its products at prices below those charged by the latter. This is how existing trade is penalized by facing unfair competition. Some are affected to the point of being put in liquidation! This phenomenon risks, at the limit, making the gain of this measure completely null and void. The "urban basins to be reinvigorated" scheme had a good intention: we supported it in its examination in Parliament. But its perverse effects had not been anticipated: it is on this point that I draw your attention. As you said, the mining basin has many assets – for example, the Louvre-Lens, which is at the heart of this territory. We believe that these assets should be used, by developing the art professions through the installation of channels. Given the unemployment rate in the mining basin, it is urgent. The State must take all necessary measures to combat this unemployment by enabling the mining basin to develop. We will have the opportunity to discuss this again, since we have tabled a bill to extend the tax exemption to companies already located in the mining basin, which – I repeat – are currently facing unfair competition. If I ask you this question, Madam Secretary of State, it is because I have been questioned on this point by many traders and entrepreneurs.
ParlaMint-FR_2018-05-15-O1210.u43	Mrs Marie-Christine Dalloz has the floor to raise her question, No. 318 on the Louis Jaillon hospital in Saint-Claude.
ParlaMint-FR_2018-05-15-O1210.u44	Madam Secretary of State, I would like to ask you about the future of the Louis Jaillon hospital in Saint-Claude in the Jura, about the closure of her maternity service and about the dismantling of her surgical unit, replaced by an outpatient surgery service. Last year, this maternity service saw 320 births. But five years ago, he saw 500! This means that the planned closure of this service has been organized over the years. Because there were not enough doctors, the follow-up of the parturients was done over the water: they never had the same medical contact. This decision is absolutely not adapted to the problems of the Jura. The conditions of travel in the mountains should be taken into account: patients are forced to travel for two hours to the Lons-le-Saunier hospital, which is, you will agree, a danger for the parturients. The consequences for public health are therefore dramatic – talk to Jurassians! Beyond the risks involved, I wonder about the cost of these many transfers and about the over-mobilization of the department's relief services – of course, I know it's not the same budget and it's not the same funding. In addition, the hospital in Saint-Claude represents 380 jobs and is positioned as the city's first employer. It is therefore an entire part of the economy of this territory that is weakened by this closure. Elected from the ground, I am no longer aware of the need to ensure the continuity of local public services in rural areas, and I ask you to provide us with an individualised and adapted solution to this issue.
ParlaMint-FR_2018-05-15-O1210.u45	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2018-05-15-O1210.u46	Madam Member, I apologize to Minister Agnès Buzyn, who asked me to send you the following answer. You drew his attention to the future of the Louis Jaillon Hospital in Saint-Claude, following the reorganization of its services, and to its place in the care offer of the Haut-Jura. This institution, more generally the institutions of Jura Sud, have for many years been facing a loss of medical attractiveness which weakens certain activities; This results in a very deteriorating financial situation which prevents any investment. She would like to point out that the hospitals in the Jura have received almost 5 million financial aid in 2017 alone, of which almost 2 million were for the only Louis Jaillon hospital. It was imperative to rethink the organisation of care in the Jura to get out of this impasse. The work resulted in a comprehensive reorganization, which was publicly presented on 27 October and has since been largely initiated. This new organization preserves services at each hospital site according to principles of specialization and gradation of care. In particular with regard to the Saint-Claude hospital centre, this is reflected in the maintenance of the emergency department, the heavy dialysis centre and an outpatient surgery activity two days a week as part of a public territorial team with the hospital centre of Lons-le-Saunier, a team that will soon be open to the liberal practitioners of the clinic of Lons-le-Saunier. Maternity, on the other hand, is transformed into a perinatal and paediatric community centre, which allows patients to receive antenatal and postnatal consultations; This centre, placed under the triple sign of proximity, perinatality and paediatrics, welcomes women and children in Saint-Claude, but also in Morez and soon in Champagnole. Furthermore, the possibility of performing chemotherapy as an associated site and the authorization to implement a magnetic resonance imaging activity have been carried out by the regional health agency of Bourgogne-Franche-Comté and will soon have to be implemented.
ParlaMint-FR_2018-05-15-O1210.u47	Mrs Marie-Christine Dalloz has the floor.
ParlaMint-FR_2018-05-15-O1210.u48	I would like to recall that I have sent three letters to Mrs Buzyn concerning the future of St.Claude's Hospital: I have received two acknowledgements of receipt, which is quite classic, but no explanation on the substance. She refers in her response to a loss of medical attractiveness. Of which, but it is all local hospitals, all rural hospitals – at least those that do not operate with a university hospital – that are affected by the loss of medical attractiveness. I think this is a subject that the Ministry of Health must be able to deal with because even if the response is of varying urgency, the whole territory is concerned, with the same consequences everywhere, namely closures of services. But frankly, can we consider that an outpatient surgery service open two days a week will retain attractiveness? This means, at a time of two or three years, an already announced closure. Here's the drama. For the time being, we are certainly in a position of waiting, but this cannot be satisfactory for the future. With regard to maternity, when taking account of transport delays on snow-covered or ice-covered roads in winter, it appears that the reorganization creates a real danger for the parturients. I do not understand how we can invoke today the existence of the advanced post-natal center at the hospital of Saint-Claude: there was a real know-how in the midwives' team, and it is really a shame to have broken this dynamic. The regional health plan is not acceptable as it stands.
ParlaMint-FR_2018-05-15-O1210.u49	The floor is open to Mr Pierre Morel - À- L'Huissier, to put his question, No. 327, concerning the health and social vocation of the Lozère.
