ParlaMint-FR_2018-12-19-O1112.u1	The next item is the question to the Government.
ParlaMint-FR_2018-12-19-O1112.u57	Madam Member of Parliament, we were together Monday morning in Nanterre to meet with our security forces – police and gendarmes – who manage the Pharos platform – a platform for harmonising, analysing, cross-referencing and guiding alerts – which enables us to denounce scams, acts of child abuse or terrorism, detected on the Internet, and thus stop their spread online. We were able to see together the effectiveness of our law enforcement forces – which each and everyone here sees in their constituency, on a daily basis as well as during explosions of violence. So, at the moment I'm talking to you, in Vaison-la-Romane, one person shot three others; It is clearly an event of common law. We know this essential character; We also know – as Eric Ciotti said yesterday here – that, for many years now, the budget allocated to them is not what it should be, given the missions entrusted to them, but also the increasing tension that our law enforcement forces are experiencing on a daily basis: our society is becoming more and more violent and they are bearing the brunt. We saw it well during the so-called "yellow vests" demonstrations; we see it every day. We must therefore act. That is why you voted last night for a 3.5 per cent increase in the security budget; In two years, we will have released a little more than EUR 1 billion. Our policy is to hire 10,000 additional gendarmes and police officers that our country needs. We may even think that this may not be enough. But we also have to deal with budgetary reality. [[Applause on the benches of the MODEM group]] There are situations that are not acceptable: overtime debt is one of them. Several years of cumulation now result in a debt of 275 million euros. Our police officers sometimes retire several years before age! That is why, together with Laurent Nunez, I proposed to work with the trade union organizations in the next three months to find an exit protocol. We'll look at all the leads you've raised. In several years, we must find an exit solution.
ParlaMint-FR_2018-12-19-O1112.u58	That wasn't terrible!
ParlaMint-FR_2018-12-19-O1112.u59	Mr Stéphane Little has the floor.
ParlaMint-FR_2018-12-19-O1112.u60	[[Rites and exclamations]] Madam Minister of Labour, the project that you presented this morning in Council of Ministers is, I fear, another missed date. I assure you, however, that the Communist deputies have put all their intelligence and subtlety into understanding it. In his late address, the President of the Republic, after having made a declaration of contrition, declared a state of social emergency. In view of the burglaries and the cacophony that followed, it seemed to us that, in front of the word "social", the Government was banned, a bit like a chicken who discovered a knife. You repeat to the envie that the work has to pay. But the yellow vests have risen precisely because the work does not pay, or pays less and less. The only way to pay the job, Madam Minister, is the salary, not the alms! The yellow vests demand tax and social justice, the sharing of wealth, quality public services, and you respond with entouroupes. First, the SMIC will not increase. Only half of the employees at SMIC will be able, every three months, to seek an activity premium from the family allowance fund. There is also a lot for pensioners, with your half measure on the CSG and your refusal to index pensions to the cost of living. [[Applause on the benches of the GDR, FI and SOC groups]] Finally, there is a great deal about the financing of measures: to give a boost to those who have almost nothing, you will take to those who do not have much by saving those who have a lot. Minister, for many years now, the wealth created is paying more and more capital and less and less labour, all for very bad results. [[Same movements]] My question is simple: are you ready to change course, to finally raise wages and thus to ensure more economic efficiency and social justice?
ParlaMint-FR_2018-12-19-O1112.u61	The Minister for Labour has the floor.
ParlaMint-FR_2018-12-19-O1112.u62	Thank you for this question, which allows me to explain what we are doing. [[Applause on a few benches of the LaREM group]] The work must pay: it is a conviction that brings us together. For the past nineteen months, we have been taking structural measures to make work pay more: the law for the freedom to choose one's professional future, which includes measures for the professional equality of women and men, the measures of the PACTE bill on the sharing of wealth... It is not a question of acting on a case-by-case basis, but of allowing work to pay more in the future. Our society must better reward education, training, work and merit, thanks to solidarity that enables everyone to emancipate themselves. [[Exclaims on the benches of the LR group]] Yeah, for a few weeks now, we've heard the emergency. These structural measures have not yet had their full effect, and have not been able to redress thirty years of injustice and dysfunction.
ParlaMint-FR_2018-12-19-O1112.u63	The problem is, they're way too subtle!
ParlaMint-FR_2018-12-19-O1112.u64	That is why the President of the Republic and the Prime Minister have announced emergency measures that the Minister of Solidarity and Health and I will present today in the National Assembly and tomorrow in the Senate. This bill has four sections that, as you know, deal with work and pensions. As far as SMIC is concerned, I would like to correct what you were saying: it is increasing! The decree was signed this morning. It will rise to 1204 euros...
ParlaMint-FR_2018-12-19-O1112.u65	It's way too much, you don't think about it!
ParlaMint-FR_2018-12-19-O1112.u66	... because it increases because of inflation. It was, two years ago, 1153 euros, and 1174 euros last year. Also remember the removal of health insurance contributions.
ParlaMint-FR_2018-12-19-O1112.u67	Stop reducing contributions! Stop punctuating hospitals!
ParlaMint-FR_2018-12-19-O1112.u68	[[Applause on the benches of the LaREM group]] But we want to go much further. The alarm cry we heard was that of those who only touch the SMIC. That is why we want all those who receive less than 1550 euros to have 100 euros more, as well as all women alone with children who receive up to 2000 euros. It is a measure of social justice that speaks to the workers, because it is their income that we are increasing.
ParlaMint-FR_2018-12-19-O1112.u69	Mr Benoit Simian has the floor.
ParlaMint-FR_2018-12-19-O1112.u70	[[Mr. Jean Lassalle applauds]] My question is for the Minister of Economy and concerns the worrying situation of the employees of the Ford Blanquefort plant in my constituency. Get the money and get out of here! Ford made this title of a 1970s film the guiding principle of his industrial strategy in France. Indeed, while it has received several tens of millions of euros of public subsidies since 2013, the Ford Group announced last Thursday, the implementation of a social plan, after having rejected the offer to take over the site by the Strasbourg company Punch. This decision, which, surprisingly, comes at the end of contractual obligations conditional on the payment of subsidies, is in any case regrettable, if not unacceptable. It's an unworthy stealth of Ford. [[Applause on a few benches of the LaREM group]] It runs counter to the discussions held over the past several months with local elected officials, the French government and, above all, the representatives of employees and trade unions, who have lived up to their responsibility, by making considerable efforts such as wage freezes or reductions in RTT, to keep their jobs. [[Exclaims on the banks of the GDR and FI groups]] This approach is not worthy of a large responsible group, whose net profits jumped by 65% in 2017.
ParlaMint-FR_2018-12-19-O1112.u71	How long have shareholders been responsible?
ParlaMint-FR_2018-12-19-O1112.u72	By doing so, Ford is trampling on the social dialogue that has been going on for months, damaging the relationship of trust built up with employees and local authorities, above all, allows the elimination of hundreds of jobs, thus compromising the survival of this site. In this context, my question is simple. Bruno Le Maire announced this morning that all options were on the table. [[Applause on the benches of the LaREM and SOC groups – MM. Jean Lassalle and Olivier Marleix also applaud]] Can you tell us what actions the Government intends to take, in order to allow a rapid reclassification of all the employees, and to restore a future to the site of Blanquefort, whose survival is crucial for our girondine economy?
ParlaMint-FR_2018-12-19-O1112.u73	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2018-12-19-O1112.u74	Where's The Mayor? On the phone with Ford?
ParlaMint-FR_2018-12-19-O1112.u75	You're asking me about the announcement made by the Ford automotive group after it refused to accept Punch's offer to take over his Blanquefort site.
ParlaMint-FR_2018-12-19-O1112.u76	You don't have to read the question again!
ParlaMint-FR_2018-12-19-O1112.u77	This announcement is unacceptable. We share this feeling with you.
ParlaMint-FR_2018-12-19-O1112.u78	That's not the point!
ParlaMint-FR_2018-12-19-O1112.u79	It is unacceptable because we have been working with local authorities, the region and the agglomeration for ten or twelve months to set up a recovery dossier. It is unacceptable because Punch has built a solid recovery project, with real orders, which allows to preserve 400 jobs. It is unacceptable because, during the ten months of the discussions, we have, on foot, point to point, met each of the conditions set out by Ford in this dossier. [[Exclaims on FI banks]] Ford tells us that he takes this decision to preserve the employees. The Minister of Economy and Finance, Bruno Le Maire, had a meeting last Friday with Ford Europe's boss, to tell him his feeling on his file and that the door was still open and that he was waiting for a change of opinion.
ParlaMint-FR_2018-12-19-O1112.u80	Bruno Le Maire said it yesterday!
ParlaMint-FR_2018-12-19-O1112.u81	We don't fight sharks with cork guns!
ParlaMint-FR_2018-12-19-O1112.u82	[[Exclaims on the benches of the LR and GDR groups]] He also said that all the options were on the table to make this issue evolve, and spoke last night with Ford World's boss to clarify this point.
ParlaMint-FR_2018-12-19-O1112.u83	These are the reassured employees!
ParlaMint-FR_2018-12-19-O1112.u84	And the President of the Republic calls Trump!
ParlaMint-FR_2018-12-19-O1112.u85	What are the next steps? It is a question of approving the plan to safeguard employment – PSE – which is also very generous, and which offers an answer to your question about the social support of employees. This PSE must be validated on 18 December, before being approved by the Regional Directorate for Enterprise, Competition, Consumption, Labour and Employment – DIRECCTE. [[Applause on several benches of the LaREM group]] Be aware that we will be very careful about the content of this plan, since it is a lever that we have at our disposal.
ParlaMint-FR_2018-12-19-O1112.u86	Capitulation!
ParlaMint-FR_2018-12-19-O1112.u87	Mr Gérard Menuel has the floor.
ParlaMint-FR_2018-12-19-O1112.u88	Prime Minister, eight days ago, the President of the Republic announced certain measures, after having confused himself with regrets and apologies for the serious injuries caused by his behaviour over the past 18 months. Now it is up to you, Prime Minister, together with the members of your Government, to move towards more humility, listening and sewing these wounds that you have opened for eighteen months. Will you reduce the territorial divide...
ParlaMint-FR_2018-12-19-O1112.u89	No!
ParlaMint-FR_2018-12-19-O1112.u90	[[Applause on the benches of the LR group]] ... after ignoring local authorities, refocusing too many decisions and stigmatizing rural people, with this fiscal policy on fuels, under the pretext of energy transition, not counting the 80 kilometres hour? [["Congratulation! »on the benches of the LR group]] Are you going to reduce the intergenerational divide after the corner you put between retirees and assets, with this confiscatory CSG that hits those who carry family ties and solidarity? Are you going to reduce this social divide? It is the duty of the executive to ensure the national cohesion of the country, with fiscal justice as a fundamental element. The measures announced by the President of the Republic go – do we have to say "go"? – in the right direction because, since this announcement, what a stumbling block, for example concerning the three measures announced, including the energy check or the upgrading of the SMIC of 100 euros per employee. Yesterday, contrary to what the President of the Republic had announced, it was only a question of granting 82 euros and taking into account the tax home. Another example is the CSG paid by retirees. It loses its Latin with respect to the deferred amount and the beneficiaries.
ParlaMint-FR_2018-12-19-O1112.u91	Yes, we don't understand anything!
ParlaMint-FR_2018-12-19-O1112.u92	But where is the blockage in the implementation of the measures? If it is the fortress of Bercy, and their technos, cut off from the realities, let me say that they are more prompt, as the Court of Auditors has pointed out, to grant themselves premiums without legal support than to respond to the social emergency. [[Applause on the benches of the LR Group and among non-attached Members]] Are you going, yes or no, Prime Minister, to put in place what the President of the Republic announced eight days ago, point by point, in its integrity and on 1 January?
ParlaMint-FR_2018-12-19-O1112.u93	The Prime Minister has the floor.
ParlaMint-FR_2018-12-19-O1112.u94	[[Smiles and exclamations on the benches of the LR group]] I will try to answer, with great humility, your question, which is marked by a great sense of nuance. You know that, and you laugh at it, by the way.
ParlaMint-FR_2018-12-19-O1112.u95	Maybe we're not smart?
ParlaMint-FR_2018-12-19-O1112.u96	We're not as subtle as you are!
ParlaMint-FR_2018-12-19-O1112.u97	The Government aims to achieve the objectives set by the President of the Republic. On Monday of the previous week, he made announcements that led the Government as a whole to work on how to implement them, design them, enshrine them in the law and ensure that those announcements could quickly translate into effects on the most affected persons.
ParlaMint-FR_2018-12-19-O1112.u98	That was the point!
ParlaMint-FR_2018-12-19-O1112.u99	That is why you will be considering in committee this evening a bill on emergency measures, which was introduced this morning in the Council of Ministers, and which will be discussed tomorrow in this chamber, and Friday, if I wish, by the Senate. Recognize with me, Mr. Member, that preparing a text in such a short time...
ParlaMint-FR_2018-12-19-O1112.u100	It's your fault!
ParlaMint-FR_2018-12-19-O1112.u101	[[Applause on several benches of the LaREM Group – Exclaims on the benches of the LR Group]] ... for such an intense examination, is a delicate exercise.
ParlaMint-FR_2018-12-19-O1112.u102	You could have started before!
ParlaMint-FR_2018-12-19-O1112.u103	... but that this text, which provides for powerful measures, will make it possible to inject more than EUR 10 billion of purchasing power into the economy to the assets.
ParlaMint-FR_2018-12-19-O1112.u104	No anticipation!
ParlaMint-FR_2018-12-19-O1112.u105	I would like to stress this point, Mr President. The defiscalisation and abolition of social contributions on overtime,...
ParlaMint-FR_2018-12-19-O1112.u106	What about the employer charges?
ParlaMint-FR_2018-12-19-O1112.u107	[[Mr. Jean-René Cazeneuve applauds]] ...the exceptional challenge premium, the measures relating to the CSG and the activity premium will make it possible to re-inject, mainly to the assets, more than EUR 10 billion. You're going to debate it tomorrow. I hope that the House will decide, that the Senate will confirm this and that these measures can be implemented as soon as possible. What motivated us, I want to make it clear, is to fulfil the commitments made by the President of the Republic. I confirm to you that anyone who only has the SMIC to live,...
ParlaMint-FR_2018-12-19-O1112.u108	Whatever her spouse's income is?
ParlaMint-FR_2018-12-19-O1112.u109	[[Applause on the benches of the LaREM group]] ... which has an income, and only one, at the level of the SMIC, will receive in January 2019 a remuneration of 100 euros net higher than the remuneration it received in December. [[Long exclamations on the benches of the LR group]] I'm telling you, Congressman. The measure, as calibrated, will give additional purchasing power to all assets in these pay levels – 1 or 1.2 SMIC, depending on the composition of the household.
ParlaMint-FR_2018-12-19-O1112.u110	Here's the subtlety!
ParlaMint-FR_2018-12-19-O1112.u111	That's not what the President of the Republic said!
ParlaMint-FR_2018-12-19-O1112.u112	[[Applause on the benches of the LaREM and MODEM groups – Exclaims on the benches of the LR group]] I had not understood, Mr President, that the right-wing thought it difficult to take account of all the household's resources in accompanying arrangements or in taxation. [[Applause on the benches of the LaREM and MODEM groups]] If that is the case, it is a very interesting point, and I am sure that you will be able to make this point in the forthcoming discussions, which will focus on both the tax system and measures to promote work.
ParlaMint-FR_2018-12-19-O1112.u113	What a mismatch between you and the President of the Republic!
ParlaMint-FR_2018-12-19-O1112.u114	Mrs Martine Wonner has the floor.
ParlaMint-FR_2018-12-19-O1112.u115	My question concerns our homeless citizens, who find themselves all the more vulnerable and destitute when winter sets in. During the last cold episode in February, 48 people died in France. Since 2014, it is on average 500 people who die every year in our streets, sheltered from our eyes. We have an immense responsibility, recalled by the President of the Republic, to help and accompany them. My former position as Medical Director of the Social UAS in Paris allowed me to take full measure of the distress of these people who no longer have anything, including an increasing number of women. I have seen the consequences of exclusion, whether social, economic or medical, on both physical and mental health. The winter plan, announced by the Government, sets ambitious targets: a budget of 5 million euros to finance several dozen teams of maraudes, and, in addition to the 136,000 stable places, the opening of 14,000 new places throughout the territory. These measures, far from the publicity effects which this too serious subject cannot suffer, are crucial and are based on the mobilization of the State, together with associations and local and regional authorities, to identify empty premises and make them available. [[Applause on the benches of the LaREM group]] Minister responsible for the city and housing, can you assure the national representation today that this mechanism is ready to accommodate the most vulnerable?
ParlaMint-FR_2018-12-19-O1112.u116	The next speaker is the Minister for City and Housing.
ParlaMint-FR_2018-12-19-O1112.u117	Madam Member, you are referring to a subject of extreme gravity. Today, the situation is difficult. It's still thousands of people sleeping on the street – and you don't sleep on the street by choice. The street kills in winter but also in summer – we don't say enough. What are we doing? First, we are deeply committed to improving accompaniment, marauds and "go towards" in order to offer everyone a specific solution. Your past duties have shown you, women and children are unfortunately growing in number on the street. Then we want to open more accommodation places. We are making a considerable effort – I am not satisfied with it, but, as I say with humility, our determination is complete. We work hand in hand with local elected officials and associations. Since 1 November, 8400 places have come in addition to the existing 136,000 places in order to be able to accompany better, to accompany more and to earlier. [[Applause on the benches of the LaREM group]] Finally, the State must be exemplary. For example, I asked all my colleagues to identify the sites they can make available in their ministry. In a few hours, I will be at the side of Florence Parly, minister of armies, to inaugurate the islet Saint-Germain, a former site of the defence administration that will offer 170 accommodation places – 120 for families and 50 for isolated women. It is a symbol of the total determination of the Government, with the help of local elected officials and associations, to give a roof, and even more so tomorrow an address to those who need it.
ParlaMint-FR_2018-12-19-O1112.u118	Mrs Marie-Noëlle Battistel has the floor.
ParlaMint-FR_2018-12-19-O1112.u119	Everyone has been able to measure the strength of the yellow anger that has been shaking our country for several weeks. No one here knows what the future of this movement will be, whose commitment and sometimes even excesses do not correspond in any way to what our country has known so far. [[Applause on several benches of the SOC and LR groups. – Mr Bruno Bilde also applauds]] In any event, this movement has had the merit of forcing you to listen to a France that you obviously did not know. Because you're too smart, you're too subtle, you've forgotten that you're rarely right on your own. [[Applause on several benches of the SOC and LR groups]] And yet, you could have prevented anger from exploding. For this, you should have listened to Parliament, no longer despised elected officials, trade unions, intermediate bodies and abandoned your certainties. In the last 18 months, the Socialist Group has alerted you by making many proposals which you have never ceased to push back again this night. Everyone will have noticed your evolution, your transformation itself. Indeed, how many of the proposals you mocked yesterday and rejected here with conviction are included in your bill today? [[Applause on several SOC benches]] In 2017 and 2018, we requested, in vain, the maintenance of the ISF; strengthening the energy check; the reintroduction of doors and windows and the change of oil boilers within the scope of the tax credit. As early as 2018, we invited you, in vain, to give up the CSG increase for pensioners earning up to 3000 euros. We warned you, in vain, of the €55 billion in additional levies under punitive energy taxation. You are proposing today that we vote on some of these measures with the same conviction that you had yesterday to refuse them. What was impossible to finance and unacceptable three weeks ago becomes desirable and sustainable today. You will understand that, in the face of this brutal conversion, we are sceptical, like many French. Like them, we expect you to continue to evolve – re-establishing the ISF, abolishing the flat tax, reindexing pensions, raising wages, and, in short, fair tax measures. [[Applause on the SOC benches]] Prime Minister, will you finally hear our requests and put real economic and social emergency measures in your bill?
ParlaMint-FR_2018-12-19-O1112.u120	The next speaker is the Minister for Action and Public Accounts.
ParlaMint-FR_2018-12-19-O1112.u121	[[Applause on the benches of the LaREM group]] You're right, Member, we completed the review of the finance bill this night for next year. The budget will be finally adopted tomorrow thanks to the majority...
