ParlaMint-FR_2018-05-29-O1235.u1	The next item is the question to the Government.
ParlaMint-FR_2018-05-29-O1235.u96	President Bridey, we have methodically set up three working groups and held 20 meetings which brought together the members of these groups.
ParlaMint-FR_2018-05-29-O1235.u97	You refused our request!
ParlaMint-FR_2018-05-29-O1235.u98	[[Exclaims on the benches of the LR group]] I personally met, in about 30 departments, all the departmental associations, and we were able to put on the table all the demands of the fighting world. At the end of this important work – carried out, with the help of the associations of the fighting world, which I greet – it became clear that the request for the establishment of the famous 62-64 card was a priority and received unanimity in the fighting world. After a budget study, and in the light of the conclusions of our working groups, the Prime Minister has taken the decision to implement this measure. In doing so, we applied the most accurate assessment method possible. [[Applause on the benches of the LaREM group and on several benches of the MODEM group]] To indicate where we are going, it is still the minimum that we can ask the members of the Government, who will propose that this card be given to our veterans.
ParlaMint-FR_2018-05-29-O1235.u99	Mrs Annie Genevard, for the Republican Group, has the floor.
ParlaMint-FR_2018-05-29-O1235.u100	[[Applause on the benches of the LR and UDI-Agir groups, on several benches of the LaREM and MODEM groups, as well as on some benches of the NG, GDR and FI groups]] Prime Minister, last Friday in Pontet, Vaucluse, serious events took place. A group of nationalist supporters threatened a kiosquier to remove the poster from the newspaper Le Point involving the Turkish president. Under pressure, this poster was removed and restored the next day at the request of the newspaper. But the point of sale had to be placed under the supervision of the security forces. On Saturday, in the Drôme, comparable actions continued. The video of a man tearing up the posters of the same newspaper was published on social media. This is a frontal attack on press freedom, for which our country has paid a heavy toll: that of blood. These facts are unacceptable and bear a name: communalism. Pressure groups cannot be allowed to take precedence over the laws of the French Republic over an exacerbated and even maintained nationalism from the outside. [[Applause on the benches of the LR and UDI-Agir groups, as well as on a few benches in the MODEM group and among non-attached Members]] Of course, President Macron was moved by this. But when he was a candidate in a speech in Marseille, did he not say that France was made up of different communities, greeting them one by one? The ambiguity on these issues of major importance is regrettable; It must be dispelled. How can we fight against the communalism which gangens national cohesion, and whose deplorable event on Friday is the illustration itself? Prime Minister, what measures does the Government intend to take to combat this phenomenon, which is becoming increasingly prevalent in France?
ParlaMint-FR_2018-05-29-O1235.u101	All right!
ParlaMint-FR_2018-05-29-O1235.u102	The next speaker is the Minister of State, Minister for the Interior.
ParlaMint-FR_2018-05-29-O1235.u103	Madam Member, you explained the facts. The weekly Le Point published last week a dossier on Turkey, where it presented a clear position on the Turkish situation and President Erdogan. In France, you are right, freedom of the press is absolute, and we will defend it against all. The editor of the newspaper called me and explained the facts to me. So we sent a gendarmerie company, in order to restore the republican order, because here, the right of opinion, the right to think...
ParlaMint-FR_2018-05-29-O1235.u104	And to protest?
ParlaMint-FR_2018-05-29-O1235.u105	[[Applause on the benches of the LaREM group, as well as on some benches of the MODEM and UDI-Agir groups]] [[Exclaims on the benches of the LR group]] [[Applause on several benches of the LaREM group as well as on a few benches of the MODEM group]] ...is absolute freedom. Each individual could, in his or her duties, consider that a particular article was offensive, but for us, to ensure respect for the right to think, to express opinions is fundamental. This is one of the great conquests of the history of France and the history of freedoms in France. We cannot allow it to be called into question. That is why, each time, we will act to restore public order.
ParlaMint-FR_2018-05-29-O1235.u106	Mrs Sandra Marsaud, on behalf of the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-05-29-O1235.u107	I associate my colleagues Raphaël Gérard and Jean-Philippe Ardouin from Charente-Maritime with this question, and Véronique Hammerer and Benoit Simian from Gironde. Mr Minister for Agriculture and Food, I would like to draw your attention to the situation which affected our respective wine-growing territories on Saturday, 26 May. A hailstorm phenomenon has indeed caused significant damage, particularly to vineyards that had already suffered an extraordinary freeze last year. In an axis from the south to the north, a wide corridor of storms destroyed or severely damaged 7000 hectares of vines in Gironde and 10000 hectares, that is the surface of Paris, in Charente and Charente-Maritime. A more accurate state of play is under way, but this episode follows several almost consecutive years of heavy weather, namely 2013, 2014, 2016 and 2017. Also, I call your attention to respond sustainably to these increasingly recurring episodes. First, we need to find mechanisms for emergency support. Secondly, while several climate-related multi-hazard schemes exist, the rate of insured wine producers is unfortunately still very low. However, it would be essential, also urgently, to collectively seek new insurance solutions, which would allow the current threshold for triggering premiums to be changed, but also to revise their calculation, which is currently being developed over an average of five years, which is counterproductive. Consideration should also be given to a so-called precautionary savings system. [[Applause on several benches of the LaREM group and on a few benches of the MODEM group]] Minister, with global warming, these episodes are becoming more and more frequent. The industry deserves the full support of the Government, and I am confident that you will be able to respond to this major challenge for our territories, our agriculture and our jobs – 50,000 in the Cognac region. So, will you be able to integrate these proposals into the reflection on the 2019 finance bill by setting up a specific working group?
ParlaMint-FR_2018-05-29-O1235.u108	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2018-05-29-O1235.u109	Madam Member, first of all, I want to pay tribute to the wine growers in Nouvelle-Aquitaine and the entire sector, who have just been hit hard by the storms of the weekend, after the very serious frost episodes we experienced in 2017. In the face of this weather, what measures can we put in place, Member? There are immediately mobilizable schemes, namely the use of partial activity for the employees of the affected companies, the exemption from the tax on unbuilt land – TFNB – and the deferral of the payment of social contributions. The identification and support cells for farmers in difficulty will also facilitate compensation and support for farms in difficulty. With regard to the agricultural disasters regime, only losses of funds that have an impact on the 2019 harvest can be compensated, according to a recognition procedure, carried at the end of the campaign by the prefect. There are also viticulture-specific devices such as harvest purchases and complementary volumes. I would also like to recall the usefulness of climate risk insurance. We need to move forward, and within the framework of the working group that we are leading with Bruno Le Maire on taxation, we will try to take a number of positions, through precautionary savings and appropriate taxation, to respond to the consequences of such a climate episode. [[Applause on the benches of the LaREM group]] The Government is at the side of its wine industry and wine producers, and we will work together to find appropriate answers.
ParlaMint-FR_2018-05-29-O1235.u110	Mrs Pau Langevin has the floor for the New Left Group.
ParlaMint-FR_2018-05-29-O1235.u111	A few months ago, Madam Minister for Higher Education, Research and Innovation, you presented us with your pathup reform as the ideal solution to the difficulties of assigning students to universities. My group had expressed its questions about the process put in place and about the forced implementation of a reform that was not yet completed. It was necessary to put an end to the post-bac admission process – PDB – on the grounds that, in a very limited number of cases, a lot was drawn between candidates with similar profiles. The implementation of your reform has given rise to considerable reservations on the part of teachers, who refuse that the assessments, which they state for educational purposes, serve as a selection tool. It is then significant additional work that teachers, whose professional conscience must be praised, are asked to sort out and appreciate tens of thousands of dossiers. But when 6500 candidates are to be ranked in a hierarchical order for 65 places, they are separated by a hundredth or a thousandth point, which creates a part of hazard difficult to master. Now, in the middle of the baccalaureate preparation period, young people have to log in every day to see if they have gone from 3000th to 2900th on the waiting list. To be relegated at the end of the ranking is strongly detrimental to their self-esteem. As could be feared, the good students of the good high schools are quickly fixed on their fate, but the others, in the working-class districts, remain in expectation. What a blow we're wearing! The Pathup platform is becoming a selection tool against them.
ParlaMint-FR_2018-05-29-O1235.u112	All right!
ParlaMint-FR_2018-05-29-O1235.u113	[[Applause on the benches of the NG, FI and GDR groups]] The president of the Seine-Saint-Denis department council, Stéphane Troussel, drew the alarm for the young people of his department. Minister, what steps do you intend to take to remedy this situation?
ParlaMint-FR_2018-05-29-O1235.u114	The Minister for National Education has the floor.
ParlaMint-FR_2018-05-29-O1235.u115	Thank you, honourable Member, for this very important issue, as we are in the middle of this topicality, which we will be able to speak about with greater certainty and safety when the process is completed. [[Applause on a few benches of the LaREM group]] Last year, at the same time, things were simpler, since no student had a favorable answer,...
ParlaMint-FR_2018-05-29-O1235.u116	Yes!
ParlaMint-FR_2018-05-29-O1235.u117	That's not true!
ParlaMint-FR_2018-05-29-O1235.u118	...the APB system started on 8 June. It is important to restore things with all the necessary serenity, because, if we all aim for the general interest, we will not seek to cultivate anxiety,...
ParlaMint-FR_2018-05-29-O1235.u119	You're creating anxiety!
