ParlaMint-FR_2018-01-30-O1127.u1	The next item is the question to the Government.
ParlaMint-FR_2018-01-30-O1127.u23	Wasn't that the case before June?
ParlaMint-FR_2018-01-30-O1127.u24	There is an urgent need to move from discourse to action to end a breathless medical system; An urgent need to go far beyond the additional EUR 50 million which will correspond to a daily aid of 25 cents per elderly person. [[Applause on the benches of the LR group]] My question is simple: when is a real Marshall Dependency Plan to save our EHPADs, to strengthen our health personnel and to address the issue of the dignity of older people?
ParlaMint-FR_2018-01-30-O1127.u25	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-01-30-O1127.u26	You are right, it is very important for our society to reflect on the future of our dependent elderly people.
ParlaMint-FR_2018-01-30-O1127.u27	It's a good start!
ParlaMint-FR_2018-01-30-O1127.u28	I became aware by arriving in this ministry of the difficulty of working in an EHPAD and we, in the Social Security funding law for 2018, took the measure of the needs of personnel...
ParlaMint-FR_2018-01-30-O1127.u29	Not at all!
ParlaMint-FR_2018-01-30-O1127.u30	[[Applause on the benches of the REM and MODEM groups]] ... by increasing by EUR 100 million the budgets allocated to the care burden for staff working in EHPADs.
ParlaMint-FR_2018-01-30-O1127.u31	That's probably why they're on strike!
ParlaMint-FR_2018-01-30-O1127.u32	We have two priorities: the quality of work life of staff working in these establishments...
ParlaMint-FR_2018-01-30-O1127.u33	That's a mistake!
ParlaMint-FR_2018-01-30-O1127.u34	... and obviously the quality of life of residents.
ParlaMint-FR_2018-01-30-O1127.u35	It's missed too!
ParlaMint-FR_2018-01-30-O1127.u36	[[Exclaims on the benches of the LR group]] To improve the quality of life of staff, we have set up a commission to make recommendations to us regarding the attractiveness of professional careers in EHPADs.
ParlaMint-FR_2018-01-30-O1127.u37	Four and a half months for that?
ParlaMint-FR_2018-01-30-O1127.u38	Finally, we have allocated a special amount of EUR 50 million to support the EHPADs in difficulty. This envelope will be in the hands of regional health agencies and will support EHPADs who will need additional staff. We also promoted telemedicine in EHPADs through specific envelopes.
ParlaMint-FR_2018-01-30-O1127.u39	What's the point, without the very high speed?
ParlaMint-FR_2018-01-30-O1127.u40	We need people, not screens!
ParlaMint-FR_2018-01-30-O1127.u41	We have added EUR 10 million for the creation of night nurse posts. You're right, dependency, which is now funded by the departments,...
ParlaMint-FR_2018-01-30-O1127.u42	The departments have no way!
ParlaMint-FR_2018-01-30-O1127.u43	[[Applause on the benches of the REM group. - "Scandalous! » on the benches of the LR group]] ...needs special reflection.
ParlaMint-FR_2018-01-30-O1127.u44	Mrs Sarah El Haïry, for the Group of the Democratic and Related Movement, has the floor.
ParlaMint-FR_2018-01-30-O1127.u45	Minister of Solidarity and Health, many of our country's EHPADs are on strike and the cry of anger is now a little louder. The staff are worn out, they are poorly paid, yet their work is one of the most essential in our society: to accompany our elders, our parents, our grandparents in their old days. The French entrust their elders to these dedicated people who today are angry because they are not given the means to care for our parents with dignity and humanity. The aid calculation system, with the IRM scale – Iso Ressources Group – pushes to increase the dependency of our seniors to have more resources to operate. Do you realize, Madam Minister? Where a health worker would like to accompany an elder to the dining room by holding his arm – which would allow him to maintain greater mobility – well, in France, our system encourages him to put him in a wheelchair, which contributes to a loss of autonomy! This is just a small example of how the current system does not encourage prevention and maintenance of low dependency.
ParlaMint-FR_2018-01-30-O1127.u46	Hypocrites!
ParlaMint-FR_2018-01-30-O1127.u47	So, a 50 million announcement, Madam Minister, it's not nothing, I'm giving it to you, but it's a system that needs to be reviewed because it's not a cry of anger that I'm pushing today; It's an alarm cry! The baby boomers of the day before yesterday, the papyboomers of yesterday will soon enter these retirement homes, and not in these institutions because, Madam Minister, we are talking about a place of life, the future place of life of our parents and grandparents! Who wants to live in an establishment instead of a house? We dream of a house where time, since that is what they have left, must be respected and must count in the amount of aid we allocate. Minister, consider rethinking the systems for calculating IRMs and GMPs – the weighted average IRM – that do not give enough time, because this is what is being called for today...
ParlaMint-FR_2018-01-30-O1127.u48	Thank you, Congresswoman.
ParlaMint-FR_2018-01-30-O1127.u49	[[Applause on the benches of the MODEM groups as well as on several benches of the REM, UDI-Agir and LR groups]] ... : time to eat, time to move, time to wash.
ParlaMint-FR_2018-01-30-O1127.u50	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-01-30-O1127.u51	Madam Member, this subject is obviously extremely sensitive in a number of ways. It is indeed essential for us to adapt our EHPADs to changes in society, particularly demographic changes.
ParlaMint-FR_2018-01-30-O1127.u52	Austerity, especially!
ParlaMint-FR_2018-01-30-O1127.u53	With regard to the funding model, the reform initiated in 2017 will continue. The State will support it by increasing the amount of funding allocated to care by 400 million euros, including 100 million from this year.
ParlaMint-FR_2018-01-30-O1127.u54	This is inflation!
ParlaMint-FR_2018-01-30-O1127.u55	I will very shortly appoint Mr. Pierre Ricordeau as mediator in order to assess the diverging assessments between the ministerial departments and the federations of institutions on the conditions for the deployment of this reform. I hope that the Ombudsman will examine the actual situation in some departments. On the basis of its conclusions, I retain the possibility of arbitrating on the basis of all the measures which may be taken after debate and with all the parties in order to improve the simplification of the reform and its readability. In total, I recall that for 2018 alone, almost 160 million more have been allocated to EHPADs and that targeted actions will be carried out to accompany those of them who are most in difficulty. At the same time, I asked the regional health agencies, in connection with the departmental councils,...
ParlaMint-FR_2018-01-30-O1127.u56	They don't have any more money!
ParlaMint-FR_2018-01-30-O1127.u57	... to consider as a matter of priority the situation of the EHPADs identified with a view, inter alia, to providing them with exceptional financial support.
ParlaMint-FR_2018-01-30-O1127.u58	With what money?
ParlaMint-FR_2018-01-30-O1127.u59	[[Applause on several benches in the REM group]] I would point out that the effects of the pricing reform also depend on how departments apply the text and finance EHPADs via the APA – personalized autonomy allocation. I remain convinced that EHPADs remain one of the answers to the challenges of caring for older people, but that this is not the only one.
ParlaMint-FR_2018-01-30-O1127.u60	Older people deserve better than Pan's flute!
ParlaMint-FR_2018-01-30-O1127.u61	[[Applause on several benches in the REM group]] We need to think about the future by changing the model of accompaniment for our elderly people.
ParlaMint-FR_2018-01-30-O1127.u62	Four and a half months to set up a commission!
ParlaMint-FR_2018-01-30-O1127.u63	The next speaker is Mr Jean-Paul Lecoq, for the Group of the Democratic and Republican Left.
ParlaMint-FR_2018-01-30-O1127.u64	Prime Minister, during the last question-and-answer session to the Government, two questions were asked about the Turkish army's intervention in Afrin, Syria, which reportedly caused 86 deaths and 198 injuries to civilians on 27 January. Recalling the abuses committed by the Turkish army on this territory of a very large number of refugees who fled Daesh and the Al Nosra Front, my colleagues wished to know what diplomatic actions France was going to take towards the Turkish regime and its ethnic cleansing of the Kurds on Syrian soil, in complete violation of international law. They found only a vague explanation of the local situation. The Communist deputies were shocked...
ParlaMint-FR_2018-01-30-O1127.u65	So do we!
ParlaMint-FR_2018-01-30-O1127.u66	...by the absence of a clear response from the Minister for Foreign Affairs: not an ounce of humanity in the Minister's response! Not a single word of support for the Kurdish fighters who fought on foot to fight against Daesh! Worse still, Le Drian even explained in the press that Turkey is involved in Afrine "for its own security". [[Applause on the benches of the GDR and FI groups, as well as on several benches of the NG, UDI-Agir and LR groups]] So, you condone war crimes. What is this attitude hiding? Mr Prime Minister, could you strongly and officially condemn the Turkish army's action at this time in the African region of Syria and tell us what actions France intends to take, in addition to condemnation on a diplomatic level – for example, to demand the release not only of deputies, mayors and other elected officials, but also of journalists who, because they contest the Erdogan regime, are being tried and imprisoned, for some for decades, for terrorist enterprise?
ParlaMint-FR_2018-01-30-O1127.u67	The next speaker is the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2018-01-30-O1127.u68	Mr President, you referred to my answers from last week; This week's ones are not going to change.
ParlaMint-FR_2018-01-30-O1127.u69	That's too bad!
ParlaMint-FR_2018-01-30-O1127.u70	[[Long protests on the benches of the GDR and FI groups]] We understand that Turkey wants to secure its border
ParlaMint-FR_2018-01-30-O1127.u71	Pontius Pilate!
ParlaMint-FR_2018-01-30-O1127.u72	That's amazing!
ParlaMint-FR_2018-01-30-O1127.u73	... and fight the terrorist groups there – and, as you know, since you know the subject, there are many of them. [[Applause on several benches in the REM group]] We cannot, however, validate this to the detriment of the civilian population, especially since it is often a question of refugees and displaced persons, and there are several hundred thousand of them.
ParlaMint-FR_2018-01-30-O1127.u74	It's a shame!
ParlaMint-FR_2018-01-30-O1127.u75	On the other hand, if Turkey ventured to conduct operations for the purpose of territorial occupation or conquest, then it would be totally reprehensible.
ParlaMint-FR_2018-01-30-O1127.u76	Bombarder, it's okay!
ParlaMint-FR_2018-01-30-O1127.u77	It is these two points that we have made to the Turkish authorities – the President of the Republic has had the opportunity to tell Mr Erdogan.
ParlaMint-FR_2018-01-30-O1127.u78	You are dishonoring France!
ParlaMint-FR_2018-01-30-O1127.u79	Beyond that, honourable Member, we must not hide it, and you know that in Syria there is also the situation in West Ghouta, the situation in Idlib. The resolution of this crisis will depend on the urgency of a solution taken under the auspices of the United Nations in Geneva.
ParlaMint-FR_2018-01-30-O1127.u80	And those who beat Daesh don't matter? It's a shame!
ParlaMint-FR_2018-01-30-O1127.u81	[[Long protests on the benches of the FI group. – Applause on several benches of the REM group]] This is France's immediate objective. This is not happening in Sochi, it must happen in Geneva.
ParlaMint-FR_2018-01-30-O1127.u82	It's a scandal!
ParlaMint-FR_2018-01-30-O1127.u83	[[Applause on several benches in the REM group]] Mr Coquerel, if you wish to ask a question on this or any other subject, you are appointed by your group for this purpose!
ParlaMint-FR_2018-01-30-O1127.u84	Mrs Emilie Guerel has the floor for the La République group on the move.
ParlaMint-FR_2018-01-30-O1127.u85	My question is to Mrs Geneviève Darrieussecq, Secretary of State to the Minister of Armed Forces. Madam Secretary of State, during the presidential campaign, the President of the Republic called for the establishment of a universal national service. This service should enable all young French people to learn about citizenship and experience social mix. This reform is of interest to all French and French people. Many people are asking me about this, at public meetings or on the markets. The national service arouses the interest of young people who want to commit themselves and the hope of all our fellow citizens, who call more than ever for greater national cohesion. In his greetings to the armies in Toulon, the President of the Republic announced that the re-engineering of the national service would be completed. Last week, in her greetings to the armies, Florence Parly also reiterated her commitment to this project. [["When? » on several benches of the LR group]] Today, more than ever, the National Assembly is mobilizing. My colleague Marianne Dubois and I are currently conducting an information mission to provide recommendations on this project. It is a mission that goes beyond partisan divisions, because the national service concerns us all and the future of our youth is of interest to the entire nation. We will soon be sharing the conclusions of our work and we are keen to see that this project, which is in the process of being launched, is both ambitious and realistic.
ParlaMint-FR_2018-01-30-O1127.u86	We want to see your conclusions! We mustn't put the dust under the carpet!
ParlaMint-FR_2018-01-30-O1127.u87	Yet, despite the explicit commitment of the President of the Republic, despite your clear and unambiguous commitment, despite the mobilization of national representation, some suggest that the project is not moving forward. [[Applause on the benches of the REM group, on a few benches of the MODEM and UDI-Agir groups as well as on many benches of the LR group]] Madam Secretary of State, could you tell us how the Government intends to carry out the overhaul of the universal national service?
ParlaMint-FR_2018-01-30-O1127.u88	Very good question!
ParlaMint-FR_2018-01-30-O1127.u89	The Secretary of State to the Minister of Armed Forces has the floor.
ParlaMint-FR_2018-01-30-O1127.u90	Madam Member, you are right, the national service is a real project of society, an ambitious project desired by the President of the Republic and which will be part of an inter-ministerial framework. The President of the Republic has wished 2018 to be the year of commitment, and the universal national service is one of the components of this ambition. It will be a time when young people, in common, will be able to deepen citizenship and the spirit of defence, to learn about the actions that save and thus actively participate in the protection of the nation, but also to give time for others.
ParlaMint-FR_2018-01-30-O1127.u91	That's not the point! You're not reading the right form!
ParlaMint-FR_2018-01-30-O1127.u92	It will also be a time that will allow a whole generation to have a common and unifying experience of engagement, which will contribute to the cohesion of the nation, beyond differences of origin, sex, environment and history.
ParlaMint-FR_2018-01-30-O1127.u93	You've already said it!
ParlaMint-FR_2018-01-30-O1127.u94	The Government has commissioned a review of the existing arrangements. On this basis, further work is needed.
ParlaMint-FR_2018-01-30-O1127.u95	When and how?
ParlaMint-FR_2018-01-30-O1127.u96	[[Rites and exclamations on the banks of the LR group]] [[Same movements]] All the ministries concerned are called upon to reflect on the subject and, for our part, with Florence Parly, we are actively working on it. We meet with many stakeholders interested in this project. Many seem eager to hear the details, including on these benches.
ParlaMint-FR_2018-01-30-O1127.u97	You have just a few seconds to give us these details!
ParlaMint-FR_2018-01-30-O1127.u98	[[Applause on the benches of the REM and MODEM groups]] We are only at the beginning of the development process and we prefer to lay a solid foundation, rather than giving in to haste.
ParlaMint-FR_2018-01-30-O1127.u99	It'll be ready in 2022!
ParlaMint-FR_2018-01-30-O1127.u100	What I want to confirm to you today is the Government's determination to see this project come to fruition, without losing any of its ambition. [[Applause on the benches of the REM and MODEM groups – exclamations on a few benches of the LR group]] I would like to thank you, Madam Member, and Mrs Marianne Dubois and all the members of the fact-finding mission, for taking up this subject.
ParlaMint-FR_2018-01-30-O1127.u101	Anything!
ParlaMint-FR_2018-01-30-O1127.u102	It's macronist smoke!
ParlaMint-FR_2018-01-30-O1127.u103	Mr Sebastien Leclerc, for the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-01-30-O1127.u104	Prime Minister, on 15 January 2018, in a report to the custody of the seals, dangerous guidelines for the organization of our judicial system were advocated.
ParlaMint-FR_2018-01-30-O1127.u105	Dangerous?
ParlaMint-FR_2018-01-30-O1127.u106	Catastrophies, even!
ParlaMint-FR_2018-01-30-O1127.u107	We want to siphon the courts!
ParlaMint-FR_2018-01-30-O1127.u108	In addition to the consolidation of appellate courts at the level of the new regions, the report also calls for a reorganization of the jurisdiction of the courts of general jurisdiction at the level of the departments in order to establish a single court of first instance in each of them.
ParlaMint-FR_2018-01-30-O1127.u109	That's a very good question!
ParlaMint-FR_2018-01-30-O1127.u110	The guidelines of this report augurs for the next reform of the justice system that you intend to carry out. This means that more than half of the French departments will lose either a court of great jurisdiction or the seat of an appeal court.
ParlaMint-FR_2018-01-30-O1127.u111	That's right!
ParlaMint-FR_2018-01-30-O1127.u112	[[Applause on a few benches of the GDR group]] After the closures of the branches of the Banque de France and the perceptions which disappear in dozens each year, after the closure of the public access of the sub-prefectures, do you intend to continue the dismantling of the public services in the territories, outside the departmental or regional capitals?
ParlaMint-FR_2018-01-30-O1127.u113	All right!
ParlaMint-FR_2018-01-30-O1127.u114	A court, in a middle town like Lisieux, is easy access for our fellow citizens, at a reasonable distance, it is judges, staff of the Ministry of Justice, several dozen lawyers, who also make collaborators work. In short, it is a whole economy of the professions of law whose very establishment would be threatened in the event of closure.
ParlaMint-FR_2018-01-30-O1127.u115	All right!
ParlaMint-FR_2018-01-30-O1127.u116	And please, Prime Minister, do not take back to your account the dishonest slogan that appears in the report handed over to the guard of the seals, where we are being tried to fall asleep by making us believe that no judicial site will close. Everyone understands that a court that loses 80% of its powers, even if its basic powers were maintained, would not have the same impact in terms of public service or economic activity.
ParlaMint-FR_2018-01-30-O1127.u117	All right!
ParlaMint-FR_2018-01-30-O1127.u118	You're the one who closed the courts!
ParlaMint-FR_2018-01-30-O1127.u119	[[Applause on the benches of the LR group and on some benches of the UDI-Agir group]] Prime Minister, you have already called on our fellow citizens who live in the countryside and who are going to spend another 500 euros this year to go to work by car and to heat their homes. [[Applause on the benches of the LR group and on some benches of the UDI-Agir, NG, FI and GDR groups]] My question is therefore very simple: what follow-up do you intend to give to this report? Are you really considering asking the French to make several hundred kilometres, on roads limited to 80 kilometres per hour, using 90% taxed fuel, simply to defend their rights?
ParlaMint-FR_2018-01-30-O1127.u120	The next speaker is Ms. Custody of Seals, Minister of Justice.
ParlaMint-FR_2018-01-30-O1127.u121	...and territorial injustice!
ParlaMint-FR_2018-01-30-O1127.u122	Be careful, minister, you're registered!
ParlaMint-FR_2018-01-30-O1127.u123	Mr President, to your excellent question, allow me to give the following answers. It is true that the report submitted to me by Mr Dominique Raimbourg and Mr Philippe Houillon makes a number of proposals, which are the result of a wide consultation, based on the hearing of more than 200 people and the exploitation of a large number of written contributions. [["Ah! » on the benches of the LR group]] [[Applause on several benches of the REM and MODEM groups – Exclaims on the benches of the LR group]] These are avenues of work, on which I will draw up proposals, which will be subject to consultation. These lines of work are based on the premise that Mr. Prime Minister and I had set out, that no site or tribunal would be closed.
ParlaMint-FR_2018-01-30-O1127.u124	But you're siphoning them!
ParlaMint-FR_2018-01-30-O1127.u125	So, MP, both in Caen and Lisieux or Vire, you'll keep a court of law. I wanted to make it clear here.
ParlaMint-FR_2018-01-30-O1127.u126	The question is not here!
ParlaMint-FR_2018-01-30-O1127.u127	The report suggests a distinction between "judicial tribunals" – that would be the new name – and local judicial tribunals. The former would deal with complex litigation, the one requiring collegiality and specialized judges. The latter, which would remain in place everywhere, would also deal with everyday litigation, such as family matters or housing leases, as well as simple criminal litigation.
ParlaMint-FR_2018-01-30-O1127.u128	It's a scam!
ParlaMint-FR_2018-01-30-O1127.u129	[[Applause on the benches of the REM and MODEM groups]] If I followed the proposals in the report, each court would therefore retain criminal and civil litigation.
ParlaMint-FR_2018-01-30-O1127.u130	Bravo!
ParlaMint-FR_2018-01-30-O1127.u131	Mrs Anne-Laure Cattelot has the floor for the La République Group on the move.
ParlaMint-FR_2018-01-30-O1127.u132	Mr Minister of Economy and Finance, yesterday morning, the Strasbourg High Court chose the Germano-Switzerlands of Schmolz and Bickenbach to take over the sites of Ascometal, former subsidiary of Usinor. However, this plan stalemates Ascoval, the steelworks of Saint-Saulve, radiating over a large economic basin beyond the borders of the North. This site is an integral part of the French industrial landscape, producing special steels for the automotive, mechanical and energy markets. While I am proud that France is taking the lead in industrial matters, as evidenced by the 2.5% increase in manufacturing production between 2016 and 2017 and the cessation of job destruction in this strategic sector for our economy, I am concerned about this issue. While the President of the Republic has come to Toyota in the North to announce the creation of more than 700 jobs, 300 employees of Ascoval are now threatened with dismissal.
ParlaMint-FR_2018-01-30-O1127.u133	The President only moves for the good news!
ParlaMint-FR_2018-01-30-O1127.u134	Yes, Liberty, the unsuccessful candidate, appeared in the eyes of local politicians and a majority of the employees who were the most telling at all levels for the takeover of the Saint-Saulve site and the maintenance of almost all employees. However, in the industry, one cannot be light on the content of the industrial project and the financing plan, two essential elements that have relegated Liberty to second place. Indeed, against Schmolz's 195 million euros invested in equity, Liberty offered only 10 million euros in its offer and uncertain business opportunities. I salute a solid owner for the five sites of Ascometal and their 1350 employees throughout France: in Dunkirk, Saint-Etienne, Meurthe-et-Moselle, Moselle and Bouches-du-Rhône. Concerning Saint-Saulve, Minister, we cannot give up and wait for the curtain to close, especially when many French industrialists need special steels for their production. [[Applause on several benches in the REM group]] Minister, following today's meeting, how can we give a future to this site and to the families who depend on this activity? Let's make sure the oven and the forge don't stop!
ParlaMint-FR_2018-01-30-O1127.u135	The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2018-01-30-O1127.u136	[[Exclaims on several benches in the FI group]] Madam Member of Parliament, all my thoughts go to the 300 employees of the Ascoval site in Saint-Saulve. I want to tell them here, in front of the national representation, that we will do everything necessary to ensure the sustainability of the site.
ParlaMint-FR_2018-01-30-O1127.u137	We've heard that before!
ParlaMint-FR_2018-01-30-O1127.u138	That's not enough!
ParlaMint-FR_2018-01-30-O1127.u139	There was a court ruling: between two takeover bids, Liberty's and Schmolz's, the Strasbourg High Court chose the second. Let me simply respect the court decisions and deal with them, while ensuring the sustainability of the site.
ParlaMint-FR_2018-01-30-O1127.u140	It's the ministry of renunciation!
ParlaMint-FR_2018-01-30-O1127.u141	I heard the concerns of the employees. I met this morning with Delphine Gény-Stephann, all the local elected representatives, the president of the region, yourself, and the two industrialists concerned – Vallourec and the German-Swiss industrial entrepreneur Schmolz – to ask them to find an agreement guaranteeing the sustainability of the site for the coming year, under sustainable industrial conditions. We have obtained commitments from Schmolz and Vallourec on volumes and prices, which guarantee the sustainability of the Ascoval site for the coming year.
ParlaMint-FR_2018-01-30-O1127.u142	And what will happen the following year?
ParlaMint-FR_2018-01-30-O1127.u143	This is good news for the 300 employees of Ascoval. [[Applause on several benches in the REM group]] Secondly, what matters is to have a solution for the long term and to work, from now on, to look for buyers guaranteeing a recovery in conditions satisfactory to the employees. From tomorrow, the Commissioner for Reindustrialization, Mr Floris, will visit the site to meet the employees. We will hold a second working meeting next week at the Ministry of Economy and Finance. We will never relax our efforts, both on this industrial site and on others, to ensure the employment and the sustainability of the activity.
ParlaMint-FR_2018-01-30-O1127.u144	Mrs Gisèle Biémouret has the floor for the New Left Group.
ParlaMint-FR_2018-01-30-O1127.u145	Minister of Solidarity and Health, our model of housing for dependent seniors – EHPAD – and home helpers is on the brink of implosion.
ParlaMint-FR_2018-01-30-O1127.u146	You used to be in power!
