ParlaMint-FR_2018-05-16-O1213.u1	The next item is the question to the Government.
ParlaMint-FR_2018-05-16-O1213.u45	... but I trust, because the development challenges you are facing in New Caledonia, the example that we can display in the overseas territories and in all the oceans, thanks to the Paris Agreement, and the faith of the 2.7 million of our European overseas fellow citizens should convince the parties. Turning to the other part of your question, the European Commission's position on the multi-annual financial framework post-2020 takes into account at this stage some of our remarks. I note that you are making them yours, honourable Member, since the Government is defending the priorities of the elected representatives of the Pacific and of all the OCTs alongside them in Brussels. You have been heard as there will be a single instrument, OCT-Groenland, with EUR 500 million, or about the current budget, if the appropriations allocated to the twelve British territories are removed. [[Applause on several benches of the LaREM group and on a few benches of the MODEM group]] You know that we are defending the same cause and I remain at your disposal, as is the Minister for Foreign Affairs.
ParlaMint-FR_2018-05-16-O1213.u46	All right!
ParlaMint-FR_2018-05-16-O1213.u47	Mrs Sandrine Le Feur has the floor for the La République group on the move.
ParlaMint-FR_2018-05-16-O1213.u48	Minister for Agriculture and Food on 21 March, the Minister for the Ecological and Solidarity Transition answered a question about the disappearance of birds. His wishes for a burst of indignation and reactions to protect our biodiversity have been heard. About ten days ago, in Rennes, I met my colleague, Yannick Kerlogot, the Breton beekeepers who faced the mortality of nearly 20,000 bee colonies. A mortuary convoy had been organized in order to question the urgency of the situation throughout France! We make the sad observation of the disappearance of the bees. But the first to observe it are our beekeepers. Losing bees means losing our biodiversity and, for our beekeepers, it's losing their job, which is often a profession of dedication. Today, they no longer expect indignation: they expect action.
ParlaMint-FR_2018-05-16-O1213.u49	That's right!
ParlaMint-FR_2018-05-16-O1213.u50	Minister, you spoke last September on this, showing the importance of the role of bees in pollination and feeding; Yesterday, in the Senate's question-and-answer session, you were questioned about this, but I do not think your answer is commensurate with the seriousness of the situation. [[Applause on many benches]] [[Same movements]] We are no longer, minister, at the time of the finding. We are no longer, minister, at the time of questioning. If it were our sheep, goats or cows farms that were hit with full whips, we would mobilize for our farmers. What are we waiting for today to react? Indeed, it is a whole profession that is being undermined, a profession that alerts us to the state of our environment. More than ever, we need bees, and our beekeepers need us. [[Extended applause on all benches]] Whether or not we agree on the cause of bee mortality, minister, how do you intend to compensate beekeepers facing a real ecological disaster?
ParlaMint-FR_2018-05-16-O1213.u51	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2018-05-16-O1213.u52	Madam Member, you have just made a very good plea in favour of bees, biodiversity and pollination. Of course, the Government is fully mobilized, as you know. I heard the distress of the Breton beekeepers during the demonstration in which you participated, and I know that the health situation is very degraded. [["Oh! » on several benches of the LaREM group]] The monitoring mechanisms available to the public authorities do not, to date, support a generalisation of this degradation, but it is indisputable, in the light of a survey conducted in early 2018 by the GIE Élevage-Bretagne, that some beekeepers are in a particularly worrying situation. We have set up in Brittany and Pays-de-la-Loire, a pilot observatory for the mortality and weakening of honeybee. So I can only repeat what I said to Senator Labbé yesterday: All Breton beekeepers who have seen mortality or weakening in their apiaries are invited to report them to the one-stop shop that has been set up, so that veterinary visits can be triggered and then take the necessary steps to stop this development. It is already necessary to think together about the prospects for improving the monitoring protocol on an individual and collective scale. This is a priority of the sector that we must address with the Bee Institute. A mortality monitoring system has been in place for several years; Its revision is now under way, involving both beekeepers and experts. I would add that on 25 April last I presented with several other ministers the action plan on plant protection products to protect domestic bees and other pollinating insects, including wild bees. [[Applause on a few benches of the LaREM group]] The Government is active and will respond to beekeepers' requests.
ParlaMint-FR_2018-05-16-O1213.u53	Mr Pierre-Henri Dumont, for the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-05-16-O1213.u54	Prime Minister, last Saturday, a new and terrible attack hit our country, taking the life of a young man from the same generation as mine. [[Mrs. and Mr. Members of the LR Group rise and applaud – Applause on the benches of the UDI-Agir and MODEM groups, as well as among non-attached Members]] Without the composure and professionalism of our security forces, the results of this attack would have been far heavier: The Republicans therefore salute the dedication and courage of those who protect our freedoms and ensure our security. However, the profile of the Islamist terrorist who perpetrated this misdemeanour challenges us.
ParlaMint-FR_2018-05-16-O1213.u55	Yes!
ParlaMint-FR_2018-05-16-O1213.u56	Born in Chechnya, a refugee and protected by France, this assassin acquired French nationality not out of manifest will, or even following an action on his part, but simply because he was a minor when his mother was naturalized!
ParlaMint-FR_2018-05-16-O1213.u57	It was under Sarkozy!
ParlaMint-FR_2018-05-16-O1213.u58	[[Applause on the benches of the LR Group, as well as among non-attached Members]] To acquire French nationality without expressing its commitment to our country or showing deep respect for the founding values of our Republic is deeply intolerable. Yes, it is deeply intolerable that a person whom France loved, whom it protected and of which it made one of its own has only for recognition the detestation, rejection and hatred of all that makes us, French, a nation. Prime Minister, we ask you to take the necessary steps so that a minor foreigner can no longer become French if he does not express the will to do so explicitly. Integrating the national community must be a carefully thought-out choice, a choice of life, and not a choice by default. For major foreigners wishing to be naturalized and showing their love for our language, our values and our traditions, this demanding process can take several years.
ParlaMint-FR_2018-05-16-O1213.u59	What's that got to do with it?
ParlaMint-FR_2018-05-16-O1213.u60	[[Applause on the benches of the LR Group, as well as among non-attached Members – Exclaims on the benches of the FI Group]] Prime Minister, my question is therefore simple: are you considering a reform of our right to prevent foreign minors from becoming French despite them, by forcing them to clearly demonstrate their will to join our national community and to adhere to the values of our Republic?
ParlaMint-FR_2018-05-16-O1213.u61	We've got to get her straps up!
ParlaMint-FR_2018-05-16-O1213.u62	The Minister has the floor to the Minister of State, Minister of the Interior.
ParlaMint-FR_2018-05-16-O1213.u63	Mr President, you obviously recalled the sad attack that took place a few days ago in Paris. We can only agree with your comments on the emotion it has aroused and on the remarkable reactions and actions of the police, which have helped to prevent the tragedy from becoming even greater. Then you link naturalization, basically, to the terrorist act: I am not sure that such a shortcut can be made.
ParlaMint-FR_2018-05-16-O1213.u64	I hope so!
ParlaMint-FR_2018-05-16-O1213.u65	That's not what he said!
ParlaMint-FR_2018-05-16-O1213.u66	Naturalization in France meets a number of criteria, which have been enshrined in the law for many years. They allowed this character who became a murderer to be naturalized at the same time, indeed, as his mother. [[Exclaims on the benches of the LR group]] This naturalization took place, of course, under the presidency of Nicolas Sarkozy.
ParlaMint-FR_2018-05-16-O1213.u67	Stop politicizing everything!
ParlaMint-FR_2018-05-16-O1213.u68	At that time, the law was the law, as it is today.
ParlaMint-FR_2018-05-16-O1213.u69	He didn't say otherwise!
ParlaMint-FR_2018-05-16-O1213.u70	And today, naturalization takes place every year, as you know; However, their number varies from year to year. [[Applause on a few benches of the LaREM group]] In 2012, there were 23,000 naturalizations. In 2013, following Prime Minister Manuel Valls' circular, their number increased. Today, we are about 30,000 naturalizations, which naturally respond to the law.
ParlaMint-FR_2018-05-16-O1213.u71	Mrs Alexandra Valetta Ardisson, on behalf of the Group of the European People's Party, is speaking.
ParlaMint-FR_2018-05-16-O1213.u72	Minister of State, Minister of Ecological and Solidarity Transition, in the framework of the bill for a new railway pact that was adopted on April 17 by the National Assembly, many parliamentarians met with union representatives in an attempt to discuss with them. [[Exclaims on the benches of the LR group]] My intention here is not to go back to the four main themes of the bill, to which I fully adhere and which I support, but to ensure the future of the small railway lines, which the Prime Minister said last February, after the Spinetta report, wanted to maintain.
ParlaMint-FR_2018-05-16-O1213.u73	Ah! You're waking up!
ParlaMint-FR_2018-05-16-O1213.u74	[[Applause on several benches in the LR group]] Often unprofitable or unprofitable, these small lines of life are nevertheless essential for the opening up of our rural valleys as well as for the tourist and economic development of our territories.
ParlaMint-FR_2018-05-16-O1213.u75	You had to realize it before!
ParlaMint-FR_2018-05-16-O1213.u76	Deputy of the Alpes-Maritimes, I am fully concerned about the fate of the Merveilles line. This line, which largely serves the electoral district of which I am a member, is the subject of modernization and security work on a section between the communes of Breil-sur-Roya and Tende. While the reopening of the line was initially scheduled for 29 April, it appears that the reopening date has been extended to 13 July. Thus, no trains are expected to travel between Breil-sur-Roya and Tende before mid-summer.
ParlaMint-FR_2018-05-16-O1213.u77	Three months to understand!
ParlaMint-FR_2018-05-16-O1213.u78	[["Yes! » on the benches of the LR group]] This is unacceptable, Mr Minister, both for the inhabitants of my constituency, who have been waiting for the reopening of this line for more than eight months, and for our Italian neighbours, who are also using this line and who have paid close to EUR 29 million to carry out this work, in accordance with the rules laid down in an intergovernmental agreement signed in 1970. I would like to draw your attention to the fact that this line is particularly frequented during the summer by many tourists.
ParlaMint-FR_2018-05-16-O1213.u79	[[Smile]] They're going by bus!
ParlaMint-FR_2018-05-16-O1213.u80	Thus, the delay in its reopening greatly impacts the tourism economy of the Roya Valley as well as that of Piedmont. [[Applause on a few benches of the LaREM Group, as well as on the benches of the FI and GDR groups and among the non-attached MPs – Several members of the LR Group rise and applaud]] Minister, given the delays in the rehabilitation and modernization of a large number of small lines, in view of the expectations and needs of our fellow citizens, and given that these lines of life often cost more money than they do, can you assure me that the Government will do everything possible to ensure that they are sustainable?
ParlaMint-FR_2018-05-16-O1213.u81	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
ParlaMint-FR_2018-05-16-O1213.u82	We have to get out of the water, Nicolas!
ParlaMint-FR_2018-05-16-O1213.u83	Madam Member, you highlight an issue that Élisabeth Borne and I have put at the heart of our project for mobility in France: the mobility of everyday life – small journeys and people who are going to work – that makes the economy of our territories live. The line you have mentioned, the Breil-sur-Roya-Tende-Cuneo line, is both necessary, as you have said, to the vitality of the territories it serves and important both for the exchanges between Italy and France and for the relations between our two countries. As you mentioned, the security work needed to upgrade this line is already underway, for an amount you have recalled – 29 million euros. Unfortunately, due mainly to recent social movements, this work has fallen behind, indeed leading to a postponement of its reopening – originally scheduled for 29 April – to 13 July. If, like you, I regret this delay, it must not prevent us from moving forward. This is why exchanges with the communities, as well as with our Italian interlocutors, have already taken place, in particular with regard to the additional investments to be made with a view to the sustainability of the line. An envelope of EUR 15 million has thus been included in the State-region plan contract. In addition, a study was carried out by SNCF Réseau to determine the operations to be carried out on the different portions of this line. The case you have mentioned, Madam Member, illustrates once again the Government's willingness to maintain the State's commitment alongside local authorities and to contribute to the financing of investments in the regeneration of regional lines.
ParlaMint-FR_2018-05-16-O1213.u84	With what means?
ParlaMint-FR_2018-05-16-O1213.u85	[[Applause on several benches of the LaREM group]] Finally, I would like to reassure you that opening up to competition will not have an impact on the maintenance of a rail service. As you know, the regions will continue to organise the services to be provided, as they already do today.
ParlaMint-FR_2018-05-16-O1213.u86	Mr Jean-Paul Dufrègne has the floor for the Group of the Democratic and Republican Left.
ParlaMint-FR_2018-05-16-O1213.u87	My question is for the Prime Minister and should reach consensus far beyond the communist ranks. [[Applause on the benches of the GDR and FI groups and on the benches of the LR group]] There is no question-session in the Government where the word "rurality" is not spoken, most of the time to denounce the lack of consideration of particular issues or decisions that have a negative impact on rural areas, small and medium-sized cities, such as the increase in taxes on diesel fuel, while many have no choice but to use their vehicles to go to work or to distract themselves. It is rarely to speak in a positive way of rural areas, of their formidable ability to propose an alternative society model to metropolization. It is not a question of opposing territories between them, but rather of highlighting complementarities, existing or to be built. Some colleagues in the majority have recently told me that much has already been done. However, this is not the general impression, because rural people are not waiting for measures, they are waiting for the implementation of a project. This project should answer the demographic question. The French population is growing: where will these additional inhabitants live? It should also respond to the desire for a campaign expressed by many French people who imagine a project of life in rural areas, and to the sense of abandonment expressed by too many citizens. He should imagine the new functions, particularly economic ones, of these territories, which are an opportunity for France. [[Applause on the benches of the GDR group]] Only a law of orientation and programming for rural territories would be the signal expected. This law can be structured around three essential and complementary aspects: to live in a territory; production of the economy; Living together. It will make it possible to deal with all the problems so that, finally, ruralism is no longer a question but an answer. Prime Minister, instead of celebrating his first year of quinquennium by abolishing the exit tax for the benefit of a few rich, the President of the Republic...
ParlaMint-FR_2018-05-16-O1213.u88	Thank you, my dear colleague. The Minister for Territorial Cohesion has the floor.
ParlaMint-FR_2018-05-16-O1213.u89	Mr President, I share your commitment to rural development. When you were presiding over the Allier department council, you published an excellent book, Allier 2030, a project for the department. I fully subscribe to the content of this text, in which you affirmed that ruralism should not "continue to live under national "infusion", fueled by the added value of the major cities under construction"...
ParlaMint-FR_2018-05-16-O1213.u90	I'm holding it!
ParlaMint-FR_2018-05-16-O1213.u91	... and that it was a matter of taking charge, having projects and carrying them out, certainly in consultation and collaboration with the State and the metropolises. You were absolutely right and you're always right. I know your commitment to the National Association of Rural News. The proposals contained in this text are quite constructive, but I am not sure that legislating on each type of territory under a programming law is the right solution. [[Applause on the benches of the LaREM group]] The right formula, it seems to me, is to take the necessary steps, in the context of each legislative debate, to ensure that our citizens in these territories benefit from the measures necessary for their development. This is what we have done, all together, with regard to digital technology or with the "medium cities" plan.
ParlaMint-FR_2018-05-16-O1213.u92	Mr Philippe Gosselin, for the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-05-16-O1213.u93	[[Applause on the benches of the LR group]] My question was to the Prime Minister, but he seems to have just left. I wanted to ask him what the motorists could have done to get him to this point. Speed limited to 80 kilometres per hour as from 1 July, in clear impreparation; new technical inspection rules from 20 May, which will be very expensive, especially for young people and modest people; The generalization of the dematerialization of the issue of grey cards and driving licences that runs in the fiasco: the state has even been condemned for this. But that was not enough. Rolling has become a luxury! Once again, the motorist is considered a milk cow. For several months, the price of fuels has exploded: the price of diesel has risen by 15%, the price of petrol by 10%. Of course, I am not unaware of the role of the surge in the price of crude oil, of the Euro-dollar parity or of the distribution of margins. But it is above all the level of taxes that has flown since 1 January: 84 cents on petrol, 94 cents on petrol. This increase in the price of fuel seriously attacks the purchasing power of our citizens, especially those in rural areas, once again, and in the suburbs, those who do not have alternative means of transport and have no choice but to use their vehicles to go to work, shop or drop their children off at school. In terms of purchasing power, what you claim to have given with one hand, you take it back from the other. This is an extraordinary decline in purchasing power, noted by the INSEE itself – that is to say!
ParlaMint-FR_2018-05-16-O1213.u94	The question!
ParlaMint-FR_2018-05-16-O1213.u95	This is where we are led by the excessive increase in the climate energy contribution and the indiscriminate alignment of diesel taxation with that of petrol. More generally, it is the increase in compulsory levies that is at issue. What are you going to do? Do you commit yourself to halting the deterioration of purchasing power by putting an end to this punitive taxation? Go yourself, on a temporary basis...
ParlaMint-FR_2018-05-16-O1213.u96	Thank you, Congressman. The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2018-05-16-O1213.u97	Mr President, we do not ignore the impact of the increase in the price of oil on the purchasing power of our citizens, but we do not wish to overestimate it either, since the effect of the rise in the price of oil is offset by the weakening of the price of the euro and by the slight fall in the price of the basket of consumer goods. I am talking about the purchasing power of all the French. Secondly, the impact of rising oil prices is in the context of maintaining a solid level of growth in our country. This growth will support household incomes, both wage and individual savings. Thirdly, I would like to remind you of the strong measures the Government has taken to support the purchasing power of households: a reduction in social contributions on labour incomes; the energy check, which represents an average aid of 150 euros per year for almost 4 million households...
ParlaMint-FR_2018-05-16-O1213.u98	CSG's increase!
ParlaMint-FR_2018-05-16-O1213.u99	... the upgrading of family benefits, the solidarity allowance for the elderly and the activity premium.
ParlaMint-FR_2018-05-16-O1213.u100	Off the subject!
ParlaMint-FR_2018-05-16-O1213.u101	[[Exclaims on the benches of the LR group]] In total, according to the estimates of the Ministry of Economy and Finance, the French will see their purchasing power increase by 1.6% in 2018.
ParlaMint-FR_2018-05-16-O1213.u102	We're reassured!
ParlaMint-FR_2018-05-16-O1213.u103	[[Applause on the benches of the LaREM group]] The Government fully assumes that the tax burden is on certain compartments and consumptions, in particular fuel.
ParlaMint-FR_2018-05-16-O1213.u104	The next speaker is Mr Bruno Bonnell, for the La République group on the move.
