ParlaMint-FR_2018-06-20-O1281.u1	The next item is the question to the Government.
ParlaMint-FR_2018-06-20-O1281.u12	Mr Alain Bruneel, for the Group of the Democratic and Republican Left, has the floor.
ParlaMint-FR_2018-06-20-O1281.u13	[[Applause on several benches in the FI group]] Minister of Economy and Finance, just a few days before their official launch, summer sales are already officially open at Carrefour, France's first private employer with more than 115000 employees. It is our responsibility to recall that in five years this group has received more than €2 billion in public aid, including the famous competitiveness and employment tax credit – CICE – for job creation and not for job suppression. Despite these colossal aids, the management decided to close 243 local shops, condemned to lower their curtains by next July. The closure of these neighbourhood signs is a real disaster, not only in terms of jobs, but also in terms of increasing social and territorial inequalities. These closures will leave close to 2100 employees on the tile, not counting the 2400 posts abolished within the headquarters. Please be aware that balances are also available for Mr Plassat, former CEO of Carrefour, who has already been recruited by a Belgian business bank. Forced by multiple pressures, he agreed to dispense with the EUR 4 million provided by a non-compete clause. It will still receive an exit envelope of more than 9.8 million and will also hold an annuity of nearly 518000 euros per year.
ParlaMint-FR_2018-06-20-O1281.u14	What a shame!
ParlaMint-FR_2018-06-20-O1281.u15	This is outrageous!
ParlaMint-FR_2018-06-20-O1281.u16	[[Applause on the benches of the GDR and FI groups and several benches of the NG group]] To use the formula of the President of the Republic, this is a "crazy money". After giving more than 2 billion euros of public aid to a company, already wealthy employers are allowed to leave with impunity to make them even richer, leaving thousands of people overnight without work. [[Applause on the benches of the GDR and FI groups and several benches of the NG group]] Mr Minister, the Communist Members propose that you legislate to protect employees from these intolerable practices and to regulate the remuneration of large employers.
ParlaMint-FR_2018-06-20-O1281.u17	The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2018-06-20-O1281.u18	And CSG!
ParlaMint-FR_2018-06-20-O1281.u19	Mr President, I share your indignation at the amount of the premiums paid to the former President of Carrefour.
ParlaMint-FR_2018-06-20-O1281.u20	So, what do we do?
ParlaMint-FR_2018-06-20-O1281.u21	[[Applause on several benches of the LaREM and MODEM groups]] We don't reward failure. The former president of Carrefour left his company in a worse position than the one in which he found it. No one can understand that he uses the premiums as much as he wanted. [["Oh! » on several benches of the LR, FI and GDR groups]] As early as Saturday morning, I called the former president of Carrefour to tell him that these practices could not continue.
ParlaMint-FR_2018-06-20-O1281.u22	He must have been scared!
ParlaMint-FR_2018-06-20-O1281.u23	[[New exclamations on several benches in the LR group]] I called the employers' representatives to tell them that these practices were unacceptable. [[Applause on several benches of the LaREM group]] Ladies and gentlemen of the opposition, the results are there: the former President of Carrefour had to give up some of his allowances. [[Claims on several benches in the LR group]] I hope that we do not remain there. I now expect the French Association of Private Enterprises – AFEP – and employers' representatives to strengthen their code of conduct on remuneration and compensation paid to members of the employer when they cease their activities.
ParlaMint-FR_2018-06-20-O1281.u24	We don't respect dishonesty!
ParlaMint-FR_2018-06-20-O1281.u25	We have to legislate!
ParlaMint-FR_2018-06-20-O1281.u26	The President of Carrefour has made a commitment that the amount of compensation that will be paid to him upon departure will depend on the results obtained by his undertakings and the responsibilities he has exercised. I hope that we will continue to have a firm word on this subject. As far as Dia stores are concerned, you are right, MP: 273 stores will be closed. The situation is difficult for hundreds of employees...
ParlaMint-FR_2018-06-20-O1281.u27	Thousands of employees!
ParlaMint-FR_2018-06-20-O1281.u28	For 1850 employees, exactly. We're following the situation day after day.
ParlaMint-FR_2018-06-20-O1281.u29	The Government is reduced to a spectator role!
ParlaMint-FR_2018-06-20-O1281.u30	[[Applause on several benches of the LaREM and MODEM groups]] Each employee will be offered three reclassification offers, two of which will be offered at Carrefour. In the coming days, we will bring together all the players in the large distribution sector to find prospects for economic development in a sector today threatened by economic difficulties.
ParlaMint-FR_2018-06-20-O1281.u31	Mrs Cendra Motin, on behalf of the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-06-20-O1281.u32	My question is to Mr Bruno Le Maire, Minister of Economy and Finance.
ParlaMint-FR_2018-06-20-O1281.u33	He has nothing to say!
ParlaMint-FR_2018-06-20-O1281.u34	[[Rites and exclamations on several benches in the LR Group and among non-attached MPs]] Mr Minister, in a more than tense global context, where many prophesied the fall of the European Union and advocated the retreat behind national borders, France's position was astonished. [[Same movements]] Aware of the importance of the Union in facing the global challenges we face, France is committed to relaunching the European integration process. How? By returning to the roots of the European Union, i.e. above all through cooperation and economic union. Thus, France has positioned itself as a leader in the taxation of digital giants...
ParlaMint-FR_2018-06-20-O1281.u35	On the taxation of pensioners, especially!
ParlaMint-FR_2018-06-20-O1281.u36	...proposing the rapid creation of a tax on their turnover. We have been actively working under the CCCTB Directive – a common consolidated corporate tax base – on the harmonisation of corporate tax bases in order to achieve fair treatment, improve their competitiveness and strengthen investment. Yesterday, you laid the foundations for this fiscal convergence with our main European partner. France has accompanied significant progress in implementing the gradual reduction of corporate tax in the 2018 Finance Act, which will be reduced from 33% to 25%. On the other hand, the great investment plan you are carrying is intended to help our French companies shine on the European and global scene, under fair competition conditions.
ParlaMint-FR_2018-06-20-O1281.u37	It's not funded!
ParlaMint-FR_2018-06-20-O1281.u38	That is what the fiscal convergence we are calling for will allow. The road map drawn up yesterday by President Macron and Chancellor Merkel shows that our action is bearing fruit. Today, Germany joins France's efforts, paving the way for a strong Europe that protects the interests of States and the values on which it was founded. The creation of a common budget for the euro area would be a major step in this direction.
ParlaMint-FR_2018-06-20-O1281.u39	Who's gonna pay?
ParlaMint-FR_2018-06-20-O1281.u40	What's your question?
ParlaMint-FR_2018-06-20-O1281.u41	The objectives of this budget would be in line with a logic of solidarity and cooperation necessary to redefine the role of Europe. [[Applause on the benches of the LaREM group and on several benches of the MODEM group]] Minister, what role will this budget play in European integration and what effects do you expect on the French economy?
ParlaMint-FR_2018-06-20-O1281.u42	The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2018-06-20-O1281.u43	[[Applause on the benches of the LaREM group and on several benches of the MODEM group. – Exclaims on several benches in the LR Group and among non-attached MPs]] Ladies and gentlemen, yesterday the euro area took a historic step in strengthening it. [[Applause on the benches of the LaREM and MODEM groups]] The German Chancellor and the President of the Republic agreed on a fair taxation of digital giants by the end of 2018, as well as on a convergence of corporate tax – a subject on which France and Germany have been working for ten years.
ParlaMint-FR_2018-06-20-O1281.u44	Piss off!
ParlaMint-FR_2018-06-20-O1281.u45	For SMEs, it is more growth, more development and more market prospects.
ParlaMint-FR_2018-06-20-O1281.u46	To release the energies, no doubt?
ParlaMint-FR_2018-06-20-O1281.u47	[[Exclaims on several benches in the FI group]] France and Germany have agreed to strengthen the Banking Union and provide us with a safety net. If a new financial crisis explodes in the euro area tomorrow, we will have strengthened instruments to protect French savers and French banks. Germany and France finally agreed to provide the euro area with a budget.
ParlaMint-FR_2018-06-20-O1281.u48	Thanks to the German Minister of the Interior!
ParlaMint-FR_2018-06-20-O1281.u49	[[Applause on several benches of the LaREM and MODEM groups]] This was the promise made by the President of the Republic in his Sorbonne speech in September. The promise is fulfilled: Germany and France are in favour of a euro area-specific budget.
ParlaMint-FR_2018-06-20-O1281.u50	What does the CSU think?
ParlaMint-FR_2018-06-20-O1281.u51	This budget must enable us to deal with economic crises that would affect one country or another, while these countries are now left alone when they face an economic crisis. It must also allow us to invest, finance innovation and research,...
ParlaMint-FR_2018-06-20-O1281.u52	I already do!
ParlaMint-FR_2018-06-20-O1281.u53	... to have companies that are better off, more innovative and successful in the face of technological revolutions.
ParlaMint-FR_2018-06-20-O1281.u54	It's cosmetic!
ParlaMint-FR_2018-06-20-O1281.u55	[[Applause on the benches of the LaREM and MODEM groups]] Today, in the economic world, there is a confrontation between the United States and China, two continents that matter. This strengthening of the euro area must enable us to create another economically strong and prosperous continent, which will be the European continent.
ParlaMint-FR_2018-06-20-O1281.u56	Mrs Danièle Obono, for the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-06-20-O1281.u57	Madam Minister for Overseas Affairs, the department of Guadeloupe has been experiencing a serious health crisis for years. This crisis is the result of decades of relegation. This creates an intolerable break in equality between overseas and metropolitan France. There are many examples. I will stick to only a few of those who were reported to me during my visit to the island last May, where I had the opportunity to meet people, elected officials, trade unionists and administrative officials, all of whom were mobilized to achieve genuine equality of rights. The latest crisis is that of sargasses, algae that release toxic gases dangerous to health and threaten the local economy as well as the seabed. For several months, the inhabitants have been subjected to these algae and exhalations that endanger their health, to the point that schools have had to be closed and teachers have had to exercise their right to withdraw. The announcement of a €10 million plan made a few weeks ago by Minister Hulot in June will only temporarily alleviate this situation, which is recurrent and which we are not able to anticipate. There is also the question of access to water: there is no continuous access to drinking water in the territory of Guadeloupe and water cuts are daily, as a result of a defective distribution system which results in brownish water coming out of taps, children who cannot wash before going to school, medical procedures that cannot be followed and diseases that are developing. In addition, chlordecone is banned throughout France in 1990, except in the West Indies, where 95 per cent of the population is contaminated and children living in affected areas are exposed to levels above the reference toxicological value. There are many examples, I repeat, and health infrastructure is not following. This has been denounced by several reports. Thus, in 2017, the National Advisory Commission on Human Rights (CNCDH) launched an alert about health inequalities and pointed to infant and prenatal mortality in Guadeloupe. With the fire at the University Hospital – CHU – last November, the care has deteriorated further. Minister, in the face of these repeated emergencies, what...
ParlaMint-FR_2018-06-20-O1281.u58	[[Exclaims on FI and GDR benches]] Thank you, Congresswoman. The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-06-20-O1281.u59	Madam Member, you highlight the disparity in the health status of the population between the West Indies and the metropolis and discuss environmental issues, access to care and prevention. The Government has become fully aware of these health issues for the people of Guadeloupe and Martinique – but not only because this is a problem for all the overseas countries – and we have taken special measures. Health measures will be presented as part of the Overseas Plan for Overseas Assises and an access to water plan has been launched by the Minister of Ecology. In the field of health, the prevention plan I presented last February includes specific measures for overseas countries, in particular to combat the determinants of health – I am thinking in particular of sugar and diabetes, as well as sedentaryness, which are specific problems. As far as the environment is concerned, you are asking me about chlordecone, a long-standing issue that we have, for the first time, taken action on for decades. The ministers have a government plan: two meetings have already taken place with the elected representatives of Martinique de la Guadeloupe in this regard and we have published the new chlordecone zoning plan. We also propose measures for unconventional food circuits and family gardens to help families feed themselves through these informal channels. [[Applause on several benches of the LaREM group]] Finally, on 11 June, the sargasses, the Minister for Ecology and the Minister for Overseas Affairs presented a plan to help the departments to overcome them, in particular to eliminate them in less than 48 hours from the invaded beaches. It's a health issue. The Government is fully mobilized for the West Indies and Guadeloupe.
ParlaMint-FR_2018-06-20-O1281.u60	Mrs Elise Fajgeles, on behalf of the Group of the European People's Party, is speaking.
ParlaMint-FR_2018-06-20-O1281.u61	Minister to the Minister of State, Minister of the Interior, we face the daily displacement of thousands of women and men who leave their country and hope to find a better life in Europe. They are all too often victims of smuggling.
ParlaMint-FR_2018-06-20-O1281.u62	And to say that she had the opportunity to change things as a law rapporteur!
ParlaMint-FR_2018-06-20-O1281.u63	If we do not want to fuel the temptations of retreat and populism, we must respond to this immense migration challenge without dogmatism, with courage and truth. This speech of truth is the one held by the President of the Republic in Orléans a year ago, encouraging us to assume a balanced policy between, on the one hand, our tradition of welcoming those fleeing wars and persecutions and, on the other hand, the necessary firmness against irregular immigration, because France's reception capacities are not unlimited.
ParlaMint-FR_2018-06-20-O1281.u64	That's not what you proposed in the law at all!
ParlaMint-FR_2018-06-20-O1281.u65	[[Claims on several benches in the LR group]] This courageous policy is to preserve and strengthen the right to asylum. We gave a strong first signal by voting for an increase of 26% in the appropriations of the mission "Immigration, asylum and integration" in the budget for 2018, which has already made it possible to reduce access times in the prefecture and to improve the conditions of accommodation, in particular by opening reception and examination centres for situations which host even before the registration of applications. We passed, at first reading, a bill that contains concrete solutions to reduce the time required to process applications, to better distribute flows across the territory, to better integrate people and to make our procedures for the removal of those who cannot stay on our territory more effective.
ParlaMint-FR_2018-06-20-O1281.u66	It's not acting: it's going through!
ParlaMint-FR_2018-06-20-O1281.u67	It's immigration!
ParlaMint-FR_2018-06-20-O1281.u68	France can also honour itself to develop resettlement missions, which allow the French Office for the Protection of Refugees and Stateless Persons – OFPRA – to study the situations of people closest to the theatres of war and to prevent them from crossing the seas at the risk of their lives. Courage and truth always, with the determination of the President of the Republic to find dignified, effective and lasting solutions with our European neighbours. [[Applause on the benches of the LaREM group]] Minister, my question will be twofold: can you assure us that the budget for 2019 will continue the efforts undertaken in 2018 and tell us what solutions are envisaged for a European settlement perspective?
ParlaMint-FR_2018-06-20-O1281.u69	The Minister has the floor to the Minister of State, Minister of the Interior.
ParlaMint-FR_2018-06-20-O1281.u70	Madam Member, you recalled the speech that the President of the Republic made in Orléans: it was indeed a founding speech, which expressed the position of the Government, that is, the refusal to leave the persons concerned in the indetermination. [[Exclaims on FI banks]] I will insist on two points. This is first of all the experience of summer in the North with the reception and situation review centres – CAES – which will be open in all regions, in order to allow for a rapid first reception of migrants. In May, forty CAES were open throughout France and we offered more than 1200 places for migrants, including 700 in Île-de-France, with an average stay of 20 days. These places are intended to accommodate more than 30,000 people per year. This is obviously a considerable effort, which corresponds to the policy put in place by the President of the Republic. Furthermore, all means have been deployed to speed up the processing of asylum applications and you know that resources have been put in place in the prefectures. The result is right now, because we have divided by four the window access time to file a claim. This delay is now an average of six days on the territory and we have a target of three days, already reached in several regions, particularly in Île-de-France. [[Applause on the benches of the LaREM group, as well as on several benches of the MODEM group. – Exclaims on FI banks]] Finally, the meeting that took place yesterday in Berlin between the President of the Republic and the German Chancellor was fundamental. We agreed on European principles, with the strengthening of the European Coast Guard and Border Guard Agency – Frontex – the need to make the Dublin Regulation more effective and the creation of a European Asylum Office.
ParlaMint-FR_2018-06-20-O1281.u71	The next speaker is Mr Stéphane Viry, for the Group of the European People's Party.
ParlaMint-FR_2018-06-20-O1281.u72	My question is for the Prime Minister and, failing that, for the Minister of Solidarity and Health. Minister, the aging of our population is a reality that obliges us all. This is an issue of concern to all French people. This challenge concerns us not only because each of us will go through this stage of life, but above all because we are talking about the well-being and dignity of our parents and grandparents. All successive majorities have seized this subject. "Ageing and Solidarity" Plan 2004, "Large Age Solidarity" Plan 2006, reform of dependency, adaptation of society to the ageing population and, now, your "large age and autonomy" plan. Your plan provides financial margins for the renovation of some EHPADs – residential institutions for dependent seniors – and creates new jobs there. Unfortunately, it is greatly insufficient. Its 360 million euros – little compared to what will cost us to abolish the 6 billion exit tax – are not up to the stakes and the societal challenge that is ours. This plan will not, in all cases, achieve the ratio of 60 caregivers per 100 residents, and it is far from the $7 billion advocated by a parliamentary report. Neither the staff nor the elderly concerned will see any improvement in the field. However, the elderly population is on the rise. In the Vosges department alone, the number of people over 80 years of age will double by 2040, from 23000 to 45,000. We need to completely rethink our system and prepare our territories for aging, rethink the fight against isolation, rethink mobility, rethink home retention, rethink the networking and organization of EHPADs. [[Applause on the benches of the LR group and some benches of the UDI-Agir group]] Minister, yes, we must collectively and together launch the ageing project, which deals with all its aspects. But we can't wait any longer. What are you doing concretely to unblock an emergency situation that deserves better than the few tricks proposed by your government?
ParlaMint-FR_2018-06-20-O1281.u73	Where's Sarkozy's fifth risk?
ParlaMint-FR_2018-06-20-O1281.u74	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-06-20-O1281.u75	Mr President, we agree, in fact, that the quality of life of the elderly, the accompaniment of the loss of autonomy and the financing of this are structural, social, and future-oriented issues. You want us to open this debate: that's what I did 15 days ago by presenting the road map for dependency. Preventing the loss of autonomy also means ensuring that older people can stay at home or have different reception facilities for EHPADs. These people must be allowed to find alternative forms of housing, mobility. This commits all departments to the idea of a more inclusive society, which will engage us all in the way we see aging. I presented emergency measures: they were expected. After extensive consultations with all stakeholders, I presented this emergency plan for EHPADs. It contains many measures, all of which have been welcomed by stakeholders: an acceleration of funding dedicated to care; a plan to prevent the loss of autonomy, which will be financed; funding of night nurses for all EHPADs; Telemedicine funding for all EHPADs; an opening on the question of the quality of life at work, on the basis of a report which has been given to me, with a plan for the training of staff working at the bedside of the elderly; financing linked to the prevention of loss of autonomy, which will reach €30 million next year; a support plan for carers, with respite solutions and day-time accommodation; 1000 beds for people who leave the hospital and are unable to return home. [[Applause on the benches of the LaREM and MODEM groups]] These are the emergency measures that were presented for 2018 and 2019, as well as a neutralisation of the tariff reform, so that there are no losers. This plan is welcomed; Let us now open the great social debate that older people deserve.
ParlaMint-FR_2018-06-20-O1281.u76	The next speaker is Mrs Sophie Panonacle, for the La République group on the move.
ParlaMint-FR_2018-06-20-O1281.u77	Madam Secretary of State for Equality between Women and Men, this week we are celebrating the year I of the 15th Parliament of the Fifth Republic. The opportunity for each and every one of us to make an initial assessment, to be held accountable. I would like to dwell on a cause that we have been carrying since the very birth of the Republic on the march, a fight that we are waging in all the measures that we are undertaking to transform our country, a fight for which our demand remains intact and our total ambition: equality between women and men. This fight is mine; This fight, ladies and gentlemen, is yours; We share this fight. Our delegation, chaired by Marie-Pierre Rixain, has taken up this issue, which is so important for our nation, equality between women and men, and sexual and gender-based violence, which is so sensitive to our society. The Tour de France de l'égalité was, in our territories, an opportunity to increase the number of citizen meetings in order to listen and better meet the expectations of women in need. The law to strengthen the fight against sexual and gender-based violence will enable more victims to be better heard and more severely convicted of these heinous acts, which destroy those who suffer them. This law is a major step towards the recognition of the right and respect of women and men. You have, Madam Secretary of State, together with the guard of the seals, made a major contribution to this progress. I would like to highlight the recent adoption of the provisions aimed at finally achieving equal pay for women and men. I would like to acknowledge the commitment of Mrs Muriel Pénicaud, Minister of Labour. I would like to remind you of our determination alongside you and the President of the Republic. [[Applause on several benches of the LaREM group]] Today, can you, Madam Secretary of State, confirm to us the Government's unwavering commitment to this vast unfinished project of equality between women and men?
ParlaMint-FR_2018-06-20-O1281.u78	The Secretary of State for Equality between Women and Men has the floor.
ParlaMint-FR_2018-06-20-O1281.u79	Madam Member, equality, as you have pointed out very well, we must not wait for it: we must demand it. I therefore welcome the first year of action of the delegation to women's rights of the National Assembly and of all the deputies of the majority and the opposition mobilized for equality between women and men. It is the great cause of the quinquennium: it means that we must advance it everywhere, all the time, in all areas. After the Tour de France de l'égalité, the major plan to combat violence presented by the President of the Republic and the interministerial committee led by the Prime Minister proposed more than seventy measures. The great cause of the quinquennium is manifested in the law against gender-based and sexual violence that I carry with Nicole Belloubet; in the law for the freedom to choose her professional future with Muriel Pénicaud; by the concretisation of consultations with the social partners to finally catch up with the wage gaps that have persisted for too long between women and men; in the actions for the equality of girls-boys and secularism at school with Jean-Michel Blanquer; in the plan to combat sexual violence in the public service with Olivier Dussopt, in the higher education with Frédérique Vidal, in the armies with Florence Parly, in the framework of the foundation for women's access to the digital professions with Mounir Mahjoubi, in the support for women in the arts and sports with Françoise Nyssen and Laura Flessel, in the task force for the equality of women-men in partnership with the World Economic Forum, co-chaired with Bruno Le Maire and Muriel Pénicaud, in the access to housing, to health, in the sexual harassment of all women. It is also a gender sensitive budget, worth 420 million euros, the highest historically, carried with Gérald Darmanin. [[Applause on the benches of the LaREM and MODEM groups]] Gender equality is a cultural and field fight, with a campaign worth more than 4 million euros, and a feminist diplomacy brought to the UN with Jean-Yves Le Drian. The great cause of the quinquennium is to allow every woman, from suburbs to farms to overseas, to take charge of her own destiny by being liberated from all aggression, from all suburbs, from all stereotypes – in short, to fully emancipate herself.
ParlaMint-FR_2018-06-20-O1281.u80	Mrs Pires Beaune has the floor for the New Left Group.
ParlaMint-FR_2018-06-20-O1281.u81	Minister of Solidarity and Health, "We put a crazy money in the social minima, people are still poor. These words are those of the President of the Republic, who therefore considers that our citizens with regard to the RSA, the disabled adult allowance or the minimum old age should come out of poverty because the State pays them between 400 and 800 euros. Curious statement!
ParlaMint-FR_2018-06-20-O1281.u82	He mixes everything!
ParlaMint-FR_2018-06-20-O1281.u83	He added that "people need to be empowered to get out of poverty. » These words about the "crazy money," besides they're vulgar...
ParlaMint-FR_2018-06-20-O1281.u84	He wouldn't talk like that about his banker friends' money!
ParlaMint-FR_2018-06-20-O1281.u85	[[Applause on the benches of the NG, FI and GDR groups]] ... are outrageously false. The President targets the social minimums, i.e. 25 billion euros a year, distributed to 4150000 French, who receive the RSA, the AAH, the minimum old age, a disability benefit or are unemployed at the end of the law – 16,50 euros a day, you realize! These minimums are all below EUR 1014 per month, the poverty line. These allowances do not make it possible to live, just to survive. "Funny money and social minima", here is a beautiful oxymore, a figure of style not to be confused with pleonasm, as "Mr. Macron, president of the rich". [[Applause on the benches of the NG, FI and GDR groups]] The President's remarks appear all the more indecent when we consider your fiscal policy: 3.5 billion euros for the abolition of the ISF, 1.9 billion euros for the introduction of the flat tax, not to mention the millions – or billions, we no longer know – of the forthcoming abolition of the exit tax. There he is, the crazy money for the benefit of a few and not a runoff that will never come. There's the so-called crazy money that we give to the real poor and the real crazy money that we give to the so-called roped firsts, like Carrefour's boss, who cares more about him than about his rope. [[Applause on the benches of the NG, FI and GDR groups, as well as among non-attached Members]] I have two questions, Madam Minister: are you going to stop scorning the poor, those who perceive social minima? Are you finally going to tackle the crazy money that your tax policy costs?
ParlaMint-FR_2018-06-20-O1281.u86	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-06-20-O1281.u87	[[Exclaims on FI banks]] [[Applause on the benches of the LaREM and MODEM groups. – Exclaims on the banks of the NG, FI and GDR groups]] [[Applause on the benches of the LaREM and MODEM groups]] Commissioner, the protection of the most vulnerable and the fight against exclusion are at the heart of our action. We, the Member, have increased the social minimums. We have increased the minimum old age, we have increased the disabled adult allowance. There are those who speak and there are those who are and we are among those who are. But we know that our social assistance has shortcomings. They are unfair: you do not touch the same thing according to your status, depending on your age. They are illegible: he is a true maquis. ("Answer the question! » on the benches of the NG group.) None of us is able to mention all the social assistance that exists in France, hence the high rate of non-recourse. They are insufficiently oriented towards accompaniment and integration. The social elevator is slowing down in our country.
ParlaMint-FR_2018-06-20-O1281.u88	You're the saboteurs!
ParlaMint-FR_2018-06-20-O1281.u89	[[Applause on the benches of the LaREM and MODEM groups]] A recent OECD study shows this: we are the penultimate European country in terms of social elevators. Today in our country, it takes six generations, 180 years for a poor child to reach the middle income.
ParlaMint-FR_2018-06-20-O1281.u90	It's statistics, it's not an answer!
ParlaMint-FR_2018-06-20-O1281.u91	[[Applause on the same benches]] We know that our system needs to be fundamentally changed. Those who are born poor remain poor, and aid never allows them to get out of this social assignment. That's what we're going to work against! [[Applause on the same benches]] The Government's strategy is prevention. The remaining zero burden is in the area of health the largest social measure in 40 years. It is, in education – thanks to Jean-Michel Blanquer – the duplication of classes of CP, the compulsory school at the age of three...
ParlaMint-FR_2018-06-20-O1281.u92	Schools closed in rural areas!
ParlaMint-FR_2018-06-20-O1281.u93	... the formation, with the bill defended by Muriel Pénicaud and adopted yesterday at first reading; It is the accompaniment and social emancipation through the activity and confidence we make to the men and women of this country.
ParlaMint-FR_2018-06-20-O1281.u94	What about the APLs?
ParlaMint-FR_2018-06-20-O1281.u95	[[Very many Members of the LaREMet MODEM groups stand up and applaud at length]] The solution is not to spend ever more money but to invest in the men and women of this country, and that is what we are going to do!
ParlaMint-FR_2018-06-20-O1281.u96	The next speaker is Mr Didier Baichère, for the La République group on the move.
ParlaMint-FR_2018-06-20-O1281.u97	On 22 May, the President of the Republic spoke about his vision of the city's policy. He defined the course and method: not to an umpteenth device that came from above and never landed on the territories, not to the multiplication of the devices, too often unknown to the beneficiaries concerned. The ambition, the only one that meets the challenges, is to work out the link between the effectiveness of public action and social justice and finally to make the experience of every Frenchman, wherever he resides, reconnect with the republican promise of equality and real rights. There is an actor who the President of the Republic will mobilize very soon and who must take his full part: this actor is the company. The big companies, of course, but also and especially the SMEs in our territories, because that is where the real lever of change lies.
ParlaMint-FR_2018-06-20-O1281.u98	What about the workers?
ParlaMint-FR_2018-06-20-O1281.u99	We have given agility to businesses and we will continue to do so. But it only makes sense, efficiency and fairness if, in return, companies become fully involved in the city, only if they assume their role as a vector of economic inclusion. This is the case for free jobs, a measure that has all its meaning and that will work because we plan to accompany the TPEs and SMEs to identify in the targeted territories the talents they are looking for. It is my conviction that all at stake is also to support SMEs in their social and civic responsibility. This is the whole meaning of the plan "1000 young people, companies commit themselves" that we experiment in Île-de-France with Mozaik RH and the foundation FACE – Fondation Agir contre l'exclusion. In addition, encouraging the Dijon Pact, you are proposing a new urban and social cohesion policy. A strong sign was given by doubling the ANRU budget – the National Agency for Urban Renewal – to EUR 10 billion or with the "City Action" scheme or the reform of social housing that promotes mobility and diversity. [[Applause on the benches of the LaREM group]] Minister, in the face of these large-scale projects, can you go back to the timetable for the coming months to be at the appointed time of urban renewal and of the humanist republic?
ParlaMint-FR_2018-06-20-O1281.u100	The Secretary of State to the Minister for Territorial Cohesion has the floor.
