ParlaMint-FR_2018-05-09-O1207.u1	The next item is the question to the Government.
ParlaMint-FR_2018-05-09-O1207.u12	Tartufferie! It's Molière!
ParlaMint-FR_2018-05-09-O1207.u13	The Prime Minister has the floor.
ParlaMint-FR_2018-05-09-O1207.u14	Mr. Congressman,...
ParlaMint-FR_2018-05-09-O1207.u15	[[Smile on the benches of the LR group]] Thank you for your question.
ParlaMint-FR_2018-05-09-O1207.u16	... you have asked me about the project which was presented in the Council of Ministers this morning and which aims to revise the Constitution in order to comply with the commitments made by the President of the Republic during the presidential campaign and reiterated by the candidates for the parliamentary elections that make up the parliamentary majority today. [[Exclaims on the benches of the LR group]] The aim of this constitutional revision, you stressed, is to respect the balances of our democracy and our Fifth Republic, which we do not want to transform: it is not a question of returning to the fourth century. Republic or to construct a hypothetical VI e Republic, but in many respects to return to the fundamentals of the Fifth Republic.
ParlaMint-FR_2018-05-09-O1207.u17	A referendum!
ParlaMint-FR_2018-05-09-O1207.u18	The reform of the institutions, which will be examined by Parliament, is based on three texts. This morning, the Council of Ministers discussed the draft constitutional revision bill. In 15 days, it will consider the organic bill and the simple bill that will complement this architecture. These texts will of course be subject to discussion,...
ParlaMint-FR_2018-05-09-O1207.u19	And in the referendum!
ParlaMint-FR_2018-05-09-O1207.u20	... first in the National Assembly and then in the Senate.
ParlaMint-FR_2018-05-09-O1207.u21	Oh, don't get caught up in the National Assembly! You're gonna waste time!
ParlaMint-FR_2018-05-09-O1207.u22	You asked me about the timetable: the aim is that the National Assembly could have discussed before the summer break the constitutional review mechanism as presented this morning in the Council of Ministers. The commitments made by the President of the Republic, which were debated in the presidential and legislative elections, include, as you pointed out, a reduction in the number of parliamentarians.
ParlaMint-FR_2018-05-09-O1207.u23	100%!
ParlaMint-FR_2018-05-09-O1207.u24	I hear public voices, respectable, questioning the meaning, importance and even opportunity of such a reduction in certain respects.
ParlaMint-FR_2018-05-09-O1207.u25	We must not weaken Parliament!
ParlaMint-FR_2018-05-09-O1207.u26	I observe, Mr President, as you know, that this reduction corresponds to a commitment made by the President of the Republic...
ParlaMint-FR_2018-05-09-O1207.u27	Populism!
ParlaMint-FR_2018-05-09-O1207.u28	... and, moreover, shared by many candidates in the presidential election, to the right of this House as well as to its left.
ParlaMint-FR_2018-05-09-O1207.u29	All right?
ParlaMint-FR_2018-05-09-O1207.u30	[[Exclaims on the banks of the NG group]] [[Applause on several benches of the LaREM and MODEM groups. – Exclaims on the banks of the NG group]] Yes! I was going to forget that, although François Hollande was not a candidate in the presidential election, he had, in 2016, at a colloquium, indicated that he was in favour of reducing the number of parliamentarians and introducing a proportional dose. I'll get you the texts!
ParlaMint-FR_2018-05-09-O1207.u31	That's not true of all the candidates!
ParlaMint-FR_2018-05-09-O1207.u32	[[Exclaims on the benches of the LR group]] This is true of a number of candidates, Mr Jacob, who had also called for such a measure: it was true of François Fillon, Alain Juppé and Nicolas Sarkozy.
ParlaMint-FR_2018-05-09-O1207.u33	He didn't want to weaken Parliament!
ParlaMint-FR_2018-05-09-O1207.u34	The aim is therefore to refer this draft to Parliament, to discuss it and to decide on it.
ParlaMint-FR_2018-05-09-O1207.u35	A referendum!
ParlaMint-FR_2018-05-09-O1207.u36	[[Applause on the benches of the LaREM and MODEM groups. – Exclaims on the benches of the LR and GDR groups]] I am sure that when we look at this text, Parliament will be anxious to work better with the Government so that no one is raised or lowered, but that our collective effectiveness is deepened. That is the objective of the text. I assure you, Mr Ferrand, that we will have the opportunity to discuss this again during debates, the tone of which is already full of vigour.
ParlaMint-FR_2018-05-09-O1207.u37	No argument!
ParlaMint-FR_2018-05-09-O1207.u38	The next speaker is Mr Alexis Corbière, for the Group of the European People's Party.
ParlaMint-FR_2018-05-09-O1207.u39	Prime Minister, by deciding to unilaterally withdraw his country from the historic Iranian nuclear agreement concluded in July 2015, the President of the United States, Mr Trump, is no longer just an arsonist from the Middle East, cracking a match at the very heart of the powder magazine. France must neither align itself with this trembling of the world, which breaks with international treaties and the Paris agreements, nor join in this geopolitical destabilization with irresponsible motives. The recent kisses between Mr. Trump and Mr. Macron fifteen days ago will not have served anything since the cards were clearly drawn in advance. It is clearly in order to satisfy the demands of the Israeli Prime Minister, Mr Netanyahu, that this decision was taken, thus serving the will of an increasingly aggressive government and increasing tensions already numerous. The compass of our diplomacy must be France's independence in the service of international peace. I recall that the Director of the International Atomic Energy Agency has repeatedly stated that Iran is scrupulously complying with this agreement. Another key issue is safeguarding the economic interests of our companies based in Iran, such as Renault and Airbus, which are beneficial to our two countries. It is not up to Washington to decide with whom our companies have economic relations. It's like France forbids Boeing from selling planes somewhere. We think we're dreaming! Except it's actually a nightmare coming up.
ParlaMint-FR_2018-05-09-O1207.u40	Yes, it looks like the USSR!
ParlaMint-FR_2018-05-09-O1207.u41	We must therefore remain in the agreement in order to maintain peace. That is why we propose to leave NATO, and to begin with its integrated command, so as not to be aspired to a war logic. (Applause from the IF and GDR groups and from the non-attached Members.) This situation also recalls the urgent need to stop the sale of arms to Saudi Arabia, allied with the United States and oppressor of the Yemeni people, as well as to other countries whose military activity contributes to the escalation of tensions in the Middle East. Prime Minister, are you going out of NATO? Are you going, beyond words, to stop aligning France with the diplomacy of the United States? What do you intend to do diplomatically to preserve the nuclear agreement with Iran...
ParlaMint-FR_2018-05-09-O1207.u42	Thank you, Congressman...
ParlaMint-FR_2018-05-09-O1207.u43	[[Applause on the benches of the FI and GDR groups]] ...and refuse Mr Trump to shape a new world order, threatening peace in the world?
ParlaMint-FR_2018-05-09-O1207.u44	The next speaker is the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2018-05-09-O1207.u45	Mr President, as I said a moment ago, France regrets President Trump's decision, with which it disagrees deeply. This decision breaks with two important principles of international relations: first, respect for the word given, when the agreements are respected by the parties – that is the case, as you have pointed out, and I also note; then with the principle of non-proliferation, validated by the international community as a whole. [[Applause on a few benches of the LaREM group]] France, Mr President, will remain in the agreement and will continue to apply it as long as Iran complies fully with the terms of the agreement. This position is also that of Europeans. For us, therefore, the agreement is not dead. We are simply asking Iran for three things: to exercise restraint and responsibility – I see that President Rohani's first statements are in this direction – to continue to scrupulously implement the agreement and to refrain from destabilizing behaviour in the region. [[Applause on several benches of the LaREM and MODEM groups]] As you can see, Mr President, France intends to maintain the path of dialogue and peace. That is why she refuses to allow herself to be trapped in an impasse that would lead to war.
ParlaMint-FR_2018-05-09-O1207.u46	You didn't answer about NATO!
ParlaMint-FR_2018-05-09-O1207.u47	Mrs Delphine O, on behalf of the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-05-09-O1207.u48	Mr Minister for Europe and Foreign Affairs, my question also concerns the JCPOA, the joint action plan on Iran's nuclear industry. I am pleased that all the political groups are dealing with this subject, which is proof of its importance for France. This agreement ran 12 years of diplomatic negotiations and marked a historic turning point in the fight against nuclear proliferation. Above all, it brought a powerful guarantee of security for the Middle East and the world. The American withdrawal seriously undermines multilateralism. It signifies the United States' renunciation of its global responsibilities and destroys the hopes of the Iranian people, who aspire to openness to the world. Should Iran in turn decide to withdraw from the agreement, such a decision would pose a serious threat to peace in the region. This withdrawal is obviously a huge disappointment, but it must not prevent us French, Europeans, from continuing our diplomatic work. The President of the Republic, with Theresa May and Angela Merkel, recalled yesterday: the countries of the "E3" group will remain parties to the agreement and will remain committed to its implementation. [[Applause on several benches of the LaREM, MODEM and IDU-Agir groups]] [[Applause on several benches of the LaREM group]] In a context of withdrawal from the United States, there is now only one negotiating and peace force: it is Europe. Europe must speak with one voice, strong and audible. This is what the governments of France, the United Kingdom and Germany have been doing for months. This is also the meaning of the letter addressed to the US Congress and signed by more than 500 French, German and British MPs on all political fronts, which I will bring to Washington next week. Today, on this day of Europe, it is more important than ever for Europe to take the lead. Our unity on this issue will depend on the affirmation of our European sovereignty. [[Applause on the benches of the LaREM, MODEM and IDU-Agir groups]] Mr Minister, what are the next steps in French and European diplomacy to bring about the nuclear agreement and avoid a new war in the region?
ParlaMint-FR_2018-05-09-O1207.u49	The next speaker is the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2018-05-09-O1207.u50	I have already answered some of your questions, Madam Member. I would like to stress, after you, the seriousness of the situation...
ParlaMint-FR_2018-05-09-O1207.u51	We didn't have to change our position on the subject!
ParlaMint-FR_2018-05-09-O1207.u52	... and tell you, after several meetings last night with my German and British counterparts, that we are determined not only to remain in the agreement but to be united in our positions, in harmony with that of Mrs Mogherini. We will also have a meeting in early next week and we will also have to meet with the Iranian Foreign Minister. For his part, the President of the Republic will meet with President Rohani today. European solidarity will be particularly necessary on one point which has been mentioned by some speakers: that of trade and investment flows with Iran, which we absolutely must maintain in order for Iran to feel the return of these commitments to its territory. It will be a constant concern for us in the coming days. At the same time, we will have to ensure the safety of our companies present on Iranian territory. The new sanctions announced by the United States must not be opposed to the interests of our own companies.
ParlaMint-FR_2018-05-09-O1207.u53	Let's wait and see! We all remember what happened for Cuba!
ParlaMint-FR_2018-05-09-O1207.u54	With Bruno Le Maire, we will receive in the coming days the French companies present in Iran to try, together, to guarantee their situation. This will also have to be done at European level, because we are all facing the same difficulty, especially since we do not yet know what the exact scope of the new sanctions that the United States would like to impose will be. [[Applause on the benches of the LaREM and MODEM groups]] In any case, honourable Member, be assured of our determination and our willingness to act in solidarity with all Europeans on this major subject.
ParlaMint-FR_2018-05-09-O1207.u55	Courage! Stand up!
ParlaMint-FR_2018-05-09-O1207.u56	The next speaker is Mr Dominique Potier, for the New Left Group.
ParlaMint-FR_2018-05-09-O1207.u57	Prime Minister, yesterday we paid tribute, in our villages, in our cities, to those who allowed us to get out of the night of Europe. Today we celebrate Robert Schumann's declaration, which began as follows: "World peace cannot be safeguarded without creative efforts commensurate with the dangers that threaten it. » In the Nouvelle Revue française, the President of the Republic recently mentioned the loss of meaning in politics and the return of the tragic in European history, whose previous questions have just given us an illustration. Mr Prime Minister, has the time not come to regain the spirit of the pioneers who founded Europe nearly seventy years ago? They have pooled coal, steel, energy, laying the foundations of our modern economy. Will we have the audacity today to come out of scandals that outrage people everywhere in Europe: scandal of tax havens, scandal of mailboxes, without faith or law, nomadic societies? Will we be able to involve the 140 million European employees in decisions on the future of the economy, on the model of German co-determination? Will we be able to build a social and environmental responsibility for our businesses that goes to the end of the planet? Will we be at the rendezvous of the economy of the future, that of human dignity, commons and climate resilience? Mr Prime Minister, is it not time to build a common model of European society that brings together States that are now too fragmented and subject to shareholder supremacy? Is it not time to build an innovative and new European model capable of distinguishing itself from Asian capitalism and Anglo-Saxon standards? [[Applause on the benches of the NG group and on some benches of the MODEM and GDR groups]] The time has come: will we be on the rendezvous?
ParlaMint-FR_2018-05-09-O1207.u58	The Secretary of State to the Prime Minister, spokesman for the Government, has the floor.
ParlaMint-FR_2018-05-09-O1207.u59	Mr President, you are asking a quasi-civilised question, paying tribute to the initiative taken by the founding fathers of Europe. To build peace, the latter first put coal and steel together, before promoting treaties which, thanks to trade, allowed countries that had waged war for decades to find a common path. The issues that you are talking about, whether they are the fight against tax fraud and tax evasion, the best distribution of the fruits of growth – the President of the Republic has repeatedly committed himself to the subject, recalling very regularly that there is no fair growth that is not shared – or the imperatives of the energy and environmental transition, which will undoubtedly be included in the debates to be held in the European elections, are at the heart of the identity of the European continent. While there are differences between the Member States, we have this common identity, this common attachment to a social model, to a social market economy that makes the redistribution of wealth – in which, for example, our model of social protection takes part – one of the pillars of European identity. [[Applause on the benches of the LaREM group]] We have already undertaken a great deal of work to incorporate these elements into the law. We will continue this debate in the framework of the European elections, but France is also at the forefront. I am thinking in particular of the PACTE bill – an action plan for business growth and transformation – which has involved six parliamentarians and six business leaders, and which has given rise to interesting work; the work you have produced yourself on the issue of new governance – how to better involve employees in the decisions of boards of directors, how to ensure better diversity and representation, how to better distribute the benefits of growth, especially in companies with fewer than 250 employees. This is the work undertaken by Bruno Le Maire on interest and participation. Be aware that we are counting on you to participate fully.
ParlaMint-FR_2018-05-09-O1207.u60	The next speaker is Mr Jean-Louis Bourlanges, for the Group of the Democratic and Related Movement.
ParlaMint-FR_2018-05-09-O1207.u61	Mr. Minister for Europe and Foreign Affairs, on 9 May 1950, France, by the voice of Mr. Robert Schuman, drew precisely the contours of the future European Union. The aim of the enterprise was clear: the creation not of a federal state but of a federal political union. The means chosen to achieve this goal was clear: step by step towards the goal through the accumulation of "de facto solidarity". The prerequisite was clear: to restore understanding, cooperation and friendship between Germany and France. Sixty-eight years later, President Macron also clearly marked the French will to resume the march forward of Europe. Yet we are worried. Worried to see the founding pact of the Union called into question by those who advocate the oxymoric monster that an alleged "illiberal democracy" would be. [[Applause on the benches of the MODEM groups and several benches of the LR and LaREM groups. – Mrs Cécile Untermaier also applauds]] [[Applause on the MODEM benches and on several benches of the LR, NG and GDR groups]] Concerned that the multiannual financial framework proposed by the Commission will stagnate around 1% of the budget. It is hypocrisy to claim to revive the Union on the drastic decline of the only two significant common policies, the common agricultural policy and territorial cohesion. On the CAP, we must be clear: if it is good, let's fund it! If it is bad, let us reform it, but let us not have the impudence to kill it with little fire in the name of the revival of Europe!
ParlaMint-FR_2018-05-09-O1207.u62	Excellent!
ParlaMint-FR_2018-05-09-O1207.u63	We are concerned that the European Union is facing the power challenge of Donald Trump. Worried, finally, to see our German partners, however friendly they may be – I sincerely say so, with all the friendship I have with them and which binds me to them – do not share today exactly the same level of European ambition as we do. Do you not believe, minister, that the time has come to proceed with a real clarification with our great neighbour, particularly on the three subjects I have mentioned?
ParlaMint-FR_2018-05-09-O1207.u64	Thank you...
ParlaMint-FR_2018-05-09-O1207.u65	[[Applause on the benches of the MODEM, LR and UDI-Agir groups and several benches of the LaREM group]] Are we ready, on both sides of the Rhine...
ParlaMint-FR_2018-05-09-O1207.u66	Thank you, Congressman. The next speaker is the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2018-05-09-O1207.u67	Mr Bourlanges, you are right to stress how essential the relationship with Germany is and how much the re-foundation movement that President Macron wants to drive since his speech by the Sorbonne requires a revival of the dynamics of our two countries. On the other hand, although I understand your concern, I do not share your pessimism. Together with our colleagues from across the Rhine, we have in fact developed a timetable, a method, options that can overcome possible disagreements or contradictions and give back the breath that you expect from the Franco-German engine. This timetable includes the establishment of a roadmap before the next European Council, i.e. very quickly. It also includes the holding of a Franco-German seminar in June to allow us to deepen our work and to put in place a new dynamic. As you know, it also incorporates the redefinition of a new Treaty of Elysée which will have to be ready for 22 January next. All this allows us to consider the future with...
ParlaMint-FR_2018-05-09-O1207.u68	Submission!
ParlaMint-FR_2018-05-09-O1207.u69	... determination and optimism, although a number of disagreements should not be hidden. You have referred to the multi-annual financial framework that has just been tabled: it is only a Commission document, which has not been validated by each other. It is true that there are a number of different assessments of this proposal, but that does not prevent us from moving forward on other subjects, such as defence Europe, the Iranian question I raised a moment ago or on a number of major international issues. [[Applause on a few benches of the LaREM, MODEM and LR groups]] I spent all Monday working with the new German Foreign Minister on this, and I am optimistic about the follow-up to this agreement.
ParlaMint-FR_2018-05-09-O1207.u70	Mr Eric Diard, for the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-05-09-O1207.u71	Minister of State, Minister of the Interior, on 1 May last, absolutely intolerable violence was committed by more than 1200 black blocs on the margins of traditional demonstrations. It's a chance we don't have any victims to regret. The images of the unprecedented violence perpetrated by hundreds of anarchists and extremists shocked France as a whole as well as the international press. These individuals found themselves with the sole aim of breaking everything on their way by burning cars, ruining the public road, smashing shopfronts and attacking the law enforcement forces. [[Applause on the benches of the LR, UDI-Agir, MODEM and LaREM groups]] These events of 1 May have flouted our republican pact and I would like to pay tribute to the side forces, who have worked to protect the French. - No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no. no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no
ParlaMint-FR_2018-05-09-O1207.u72	The right to protest has not been respected!
ParlaMint-FR_2018-05-09-O1207.u73	Nevertheless, these unacceptable events testify once again to the decline in the authority of the State. It is a failure of the Regalian State, which is calling into question your action within the Ministry of the Interior. Minister of State, you are a well-informed man: how could you let 1200 people organize and gather to break everything? These individuals, however, had announced their will to deal with it by promising, I quote, "a day in hell"! [[Applause on the benches of the LR and GDR groups]] What else will we have from these events? Out of 1200 breakers, 283 were arrested, 7 were charged and all were released! On such a serious matter, a commission of inquiry is required, Minister of State! What measures do you intend to take to prevent such violence from happening again?
ParlaMint-FR_2018-05-09-O1207.u74	The next speaker is the Minister of State, Minister for the Interior.
ParlaMint-FR_2018-05-09-O1207.u75	Mr President, you are absolutely right: this violence is absolutely unacceptable. Those who organized them will be found and condemned.
ParlaMint-FR_2018-05-09-O1207.u76	It's always the same thing...
ParlaMint-FR_2018-05-09-O1207.u77	What happened on May 1st? An event was organised by the CGT and the FSU.
ParlaMint-FR_2018-05-09-O1207.u78	It couldn't have happened!
ParlaMint-FR_2018-05-09-O1207.u79	Of the 20,000 people present, there was a head block consisting of 14,000 people – it had never been seen – and 1200 black blocks.
ParlaMint-FR_2018-05-09-O1207.u80	You weren't informed?
ParlaMint-FR_2018-05-09-O1207.u81	If we had re-established order in a totally unbridled manner, we would have had a few hundred injured, as in the protests against the first contract or the pension law, where Paris had been the scene of unprecedented violence. [[Applause on the benches of the LaREM group and several benches of the MODEM group]] I would like to pay tribute to the cold blood of the police, which allowed us to control the breakers in the streets of Paris. [[Applause on the benches of the LaREM, MODEM and IDU-Agir groups]] Ladies and gentlemen, I want to tell you that history does not end there. Some time ago, police officers were raped in Champigny-sur-Marne. Today, the perpetrators of these acts are under locks. I can tell you that for the protests we are talking about, the inspirators of violence will be tomorrow too!
ParlaMint-FR_2018-05-09-O1207.u82	What about the commission of inquiry?
ParlaMint-FR_2018-05-09-O1207.u83	Mrs Nicole Le Peih, on behalf of the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-05-09-O1207.u84	Mr Minister for Agriculture and Food, since 9 May 1950, the Union of European States has been established around common integrated policies, uniting European citizens around the common values of peace and unity. Following the pooling of French and German coal and steel production, the Union has continuously consolidated itself around policies aimed at ensuring the sovereignty of the Member States. The common agricultural policy – CAP – is at the forefront of these common policies, which underpin and protect European citizens. Mr Minister, in the context of Britain's exit from the European Union and of a Brexit that looks like a deflagration for Europe, the European Commission has put on the table a multi-annual financial scoping project that makes a significant contribution to the CAP envelope, which will fall by 5% in current euros.
ParlaMint-FR_2018-05-09-O1207.u85	You're abandoning the farmers!
ParlaMint-FR_2018-05-09-O1207.u86	France is now the first contributor and first beneficiary of the CAP, with more than 9 billion direct and agri-environmental aid per year. However, it is well known that other emergencies now require a greater European commitment, such as the defence, security or management of migration flows. These are all urgent needs to be addressed if the European Union is to retain its weight and influence in the world by protecting its citizens. [[Applause on the benches of the LaREM group]] At a time when you are defending a bill that aims to give back income to farmers, how can we accept that the CAP is the sacrificed policy of the European budget? Minister, what allies are you counting on? And what room for manoeuvre do you have to defend another vision of the CAP, an ambitious vision, for a strong and supportive CAP, which allows our farmers to participate in the transformation of agricultural models, in order to ensure a healthy and sustainable diet for all Europeans?
ParlaMint-FR_2018-05-09-O1207.u87	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2018-05-09-O1207.u88	Madam Member, you are asking me about the common agricultural policy. This is a question that you know well, since you run a beautiful farm in Morbihan.
ParlaMint-FR_2018-05-09-O1207.u89	We'd have to switch, then! She, minister, and you in the Morbihan!
ParlaMint-FR_2018-05-09-O1207.u90	[[Exclaims on the benches of the LR group]] You know the support that the CAP represents today for agricultural income. We cannot accept the massive, drastic and blind budget reduction that has been announced. We cannot accept it, as we are working on a bill that is precisely about reviving farmers. We cannot accept this drastic reduction in the budget, as we accompany farmers in the transition that will have to take place over the next few years. We cannot accept this drastic fall in the CAP budget, Madam Commissioner, as we are implementing an ambitious project for our agriculture of tomorrow, around a safe, healthy and sustainable diet. We will not accept, as you know, that, at the time of Brexit, agriculture is the poor parent of the new European policies.
ParlaMint-FR_2018-05-09-O1207.u91	And that applies to fishing!
ParlaMint-FR_2018-05-09-O1207.u92	You're asking me what we're going to do. Since 19 December 2017, France has taken a position that the CAP will have a sufficiently ambitious budget to enable our agriculture to meet the challenges of tomorrow. We will look for allies, as we began to do in December. Last week I had a number of my counterparts on the phone, including the Spanish and Portuguese ministers, I will meet with the Finnish Minister tonight, and we will obviously work with Germany. [[Applause on the benches of the LaREM and MODEM groups]] Together, we will ensure that the CAP budget meets the challenges that our agriculture will face tomorrow. We are fully mobilized, the Government is fully mobilized on this issue and we will not relax our efforts.
ParlaMint-FR_2018-05-09-O1207.u93	The next speaker is Mr Olivier Marleix, for the Group of the European People's Party.
ParlaMint-FR_2018-05-09-O1207.u94	Prime Minister, the press has echoed a potential conflict of interest regarding the current Secretary-General of the President of the Republic. In his various posts, at the State Participation Agency, as Deputy Director and, finally, as Director of Cabinet of two ministers of the economy, this senior official was led to hear decisions on financing, export credits or State guarantees to assist the Italian-Swiss cruiser MSC. The risk of mixing the genres was such that it had brought – very rare! – the ethics commission to oppose, in April 2014, its slippering at MSC. However, in the fall of 2016, Alexis Kohler finally joined MSC as Chief Financial Officer. On that date, however, the three-year period during which a public official is prohibited from joining a private company with which he has had to deal in the course of his duties, by monitoring, supervising or advising him, had not expired.
ParlaMint-FR_2018-05-09-O1207.u95	That's right!
ParlaMint-FR_2018-05-09-O1207.u96	[[Exclaims on the banks of the LaREM Group]] To violate this three-year rule is to commit an offence, Prime Minister, the offence of unlawful taking of interest, defined in article 432-13 of the Criminal Code and punishable by three years' imprisonment.
ParlaMint-FR_2018-05-09-O1207.u97	That's not true!
ParlaMint-FR_2018-05-09-O1207.u98	It is obviously not up to you to speak on this issue, Prime Minister, but, from now on, to the judicial authority. Your responsibility, on the other hand, is to prevent the risk of collusion between the defence of public interests and that of some private interests in our country. Doubt about public morality is a poison for our republic.
ParlaMint-FR_2018-05-09-O1207.u99	You're the one who's instilling him!
ParlaMint-FR_2018-05-09-O1207.u100	Last year, your government introduced with drums and trumpets a law of moralization that carefully rejected all amendments concerning the high public service.
ParlaMint-FR_2018-05-09-O1207.u101	Your moral is variable in geometry!
ParlaMint-FR_2018-05-09-O1207.u102	Fortunately, our Committee on Laws, on the initiative of its chairman, has launched a fact-finding mission which has made two main proposals to better regulate slippering: to finally make public the opinions of the ethics commission, and to make it independent. These proposals were adopted unanimously by all the groups of the Law Commission. [[Applause on the benches of the LR and NG groups and among non-attached Members]] Since then, your government has braked four irons. My question, Prime Minister, is this: will you finally commit yourself to better managing conflicts of interest in our country and avoid collusion between the high public service and the business world?
ParlaMint-FR_2018-05-09-O1207.u103	I hear it's the new world!
ParlaMint-FR_2018-05-09-O1207.u104	The Secretary of State to the Prime Minister, spokesman for the Government, has the floor.
ParlaMint-FR_2018-05-09-O1207.u105	[[Applause on the benches of the LaREM group – Exclaims on the benches of the LR and GDR groups]] Mr President, your question concerns Alexis Kohler, Secretary-General of the Elysée. Please be aware that every time he has been forced, during his career, to change his position, a competent commission, whose existence you have recalled, has given an opinion, either positive or negative, and has always strictly complied with the rule laid down by the commission.
ParlaMint-FR_2018-05-09-O1207.u106	At the same time, he had no choice!
ParlaMint-FR_2018-05-09-O1207.u107	[[Same movements]] To say the least, I am astonished, and rather amused, to discover that you are a faithful reader of Mediapart. I ask you to respect Alexis Kohler's career choices, and I am surprised that you are surprised that we can successively serve the state and have a job in the private sector.
