ParlaMint-FR_2018-04-11-O1185.u1	The next item is the question to the Government.
ParlaMint-FR_2018-04-11-O1185.u12	Funst reform!
ParlaMint-FR_2018-04-11-O1185.u13	As the deadline approaches, there is growing concern. On the one hand, taxpayers fear a highly complex mechanism that violates tax confidentiality.
ParlaMint-FR_2018-04-11-O1185.u14	She's right!
ParlaMint-FR_2018-04-11-O1185.u15	On the other hand, companies deplore its cost and the way in which it is implemented. As for society as a whole, it has everything to fear from a system that dilutes taxation and makes it lose its contributing force. Another reform to allow for a contemporary tax on income collection and to maintain the current collection arrangements – which give full satisfaction – was possible. The members of the Republican Group have proposed it, you have refused it. In fact, companies are entrusted with a task assigned to the State services, since they will now have to collect income tax at their own expense.
ParlaMint-FR_2018-04-11-O1185.u16	No compensation!
ParlaMint-FR_2018-04-11-O1185.u17	Is that really their role? With the collection at the source, you place an additional charge on them. In fact, your administration has calculated the cost of the reform at EUR 420 million; Some even estimate it at EUR 1 billion. This cost, you have committed yourself to compensate for it with simplification measures: can you detail them? Of course, all these difficulties will weigh even more heavily on small and medium-sized enterprises, already burdened with taxes, burdens and administrative red tape. In fact, their representative bodies have been warning you for several months about the inability they find themselves in to implement the reform as early as 2019. The follow-up committee you recently chaired did not resolve their doubts, quite the contrary. [[Applause on the benches of the LR group]] Minister, while the implementation of the reform is complex for businesses, it is complex for the administration as well. So my question is twofold: can you assure us that your services will be ready in time to proceed with the collection at source? What guarantees can you provide to employers and taxpayers so that they are not confronted with a new gas plant?
ParlaMint-FR_2018-04-11-O1185.u18	The next speaker is the Minister for Action and Public Accounts.
ParlaMint-FR_2018-04-11-O1185.u19	The collection of tax at source, i.e. its contemporaneity with income, is a measure expected by all French people.
ParlaMint-FR_2018-04-11-O1185.u20	What did you think six months ago?
ParlaMint-FR_2018-04-11-O1185.u21	[[Applause on a few benches of the LaREM group]] It is in force in almost all European countries. In addition, opinion polls indicate that 55% to 70% of French people are in favour of paying tax as soon as they receive their income and not a year later. Indeed, at least 7 million of our compatriots see their income change by more than 30% from year to year:...
ParlaMint-FR_2018-04-11-O1185.u22	You'll see in January!
ParlaMint-FR_2018-04-11-O1185.u23	... agricultural workers, those who multiply fixed-term contracts, those who retire, those who marry, those who divorce, those who become widowed or widowed find it very difficult to pay their taxes a year after they have received higher incomes.
ParlaMint-FR_2018-04-11-O1185.u24	What about young people who do not pay tax in the first year?
ParlaMint-FR_2018-04-11-O1185.u25	[[Exclaims on the benches of the LR group]] We are listening to the business world, which is already collecting taxes, including social contributions and VAT.
ParlaMint-FR_2018-04-11-O1185.u26	There's nothing like it!
ParlaMint-FR_2018-04-11-O1185.u27	We must therefore accompany them. We have postponed the source levy for one year to be ready for January 1, 2019. Since this morning, every taxpayer can consult the website impots.gouv.fr not only to make his or her income tax return but also to find out about this great measure of simplification and support for purchasing power.
ParlaMint-FR_2018-04-11-O1185.u28	What about those who don't have a network?
ParlaMint-FR_2018-04-11-O1185.u29	[[Applause on several benches of the LaREM group]] The current system, Madam Member, is particularly difficult for middle- and working-class taxpayers, 60% of whom are monthly and pay their taxes over ten months from the 15th of each month. With the collection of tax at source, they will pay it over 12 months as soon as they receive their income and do not have to build up a cash flow. For those with very modest incomes, this is an important measure of purchasing power.
ParlaMint-FR_2018-04-11-O1185.u30	We'll see!
ParlaMint-FR_2018-04-11-O1185.u31	Mrs Valérie Oppelt, on behalf of the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-04-11-O1185.u32	My question is for the Prime Minister. I associate the other members of the Loire-Atlantique Parliament. Over the past ten years, occupants, some of whom are radicals, have illegally settled in the deferred development zone – ZAD – of Notre-Dame-des-Landes. On Monday morning, in accordance with the commitments made on 17 January, an operation to expel those who refused to establish themselves legally or to respond to the call for agricultural projects began. As a Member of Parliament for Loire-Atlantique, I can only welcome this decision, which has been expected for many years by the citizens of the department. This is a decision of reason, a courageous decision for an exceptional local situation.
ParlaMint-FR_2018-04-11-O1185.u33	Zorro's here!
ParlaMint-FR_2018-04-11-O1185.u34	It is, of course, desirable that this operation should take place as peacefully as possible, respecting the rights of individuals. Moreover, the important resources committed on the spot reflect the will of the State and our law enforcement agencies to intervene with the utmost care. It is also necessary to recall the purpose of the intervention. In Notre-Dame-des Landes, the State's objective is not to marginalize a part of its population but to expel occupants who refuse to return to the rule of law. It is important that the inhabitants of Loire-Atlantique, as well as all the French, know that the State is able to enforce the rules that form the basis of our democracy and our collective life and apply to all. [[Applause on a few benches of the LaREM and MODEM groups]] A commitment has been made by our government, it must be kept. The Government must take responsibility for the return to the rule of law; It is on this condition that the residents, who are in the current situation, will be able to regain their tranquillity, and that the area will be able to develop. Prime Minister, how do you intend to continue these missions and release these lands sustainably in order to give way to the promising opportunities that farmers, concerned about the respect for the rules and the development of the area, are waiting to be able to seize?
ParlaMint-FR_2018-04-11-O1185.u35	The Prime Minister has the floor.
ParlaMint-FR_2018-04-11-O1185.u36	On 17 January, on behalf of the Government, I announced three decisions. The first was to put an end to the project to build an airport at the Notre-Dame-des-Landes site.
ParlaMint-FR_2018-04-11-O1185.u37	Alas! Drama for the French West!
ParlaMint-FR_2018-04-11-O1185.u38	The second was to ensure the return of the land that had been set aside for the construction of this airport to their agricultural purpose. The third was to announce that, at the end of the winter truce, the illegal occupants of the parcels would be relocated if they had not left the site. We have put an end to the project; we have confirmed the agricultural vocation of the plots; and since Monday morning, a long-prepared operation enables the third commitment to be fulfilled, in full compliance with the decisions that have been taken, i.e. to ensure that the illegal occupants of the plots are relocated. The operation, carried out under the authority of the Prefect of Loire-Atlantique and the Director General of the Gendarmerie Nationale, began on Monday morning. It mobilizes very important forces, because we know from experience, since some attempts have already been imagined and even carried out on the area, that it can happen – and we have not been denied since Monday morning – that violent oppositions will arise on the occasion of its return to the rule of law. Since Monday morning, the gendarmes have acted with control, measure and discernment in the face of often violent oppositions, such as jets of projectiles and rockets, sometimes by means of catapults. Faced with all this, the security forces act in the calm and respect of the legal procedures in force, accompanying the bailiffs who came to see the illegal occupation of the place, ensuring that the property of those who illegally occupy the place is moved and then recovered and deconstructing the illegal houses built on the plots, with the constant concern to respect the law and ensure that force remains to the law. [[Applause on the benches of the LaREM group]] I welcome the very high level of control and professionalism shown by law enforcement personnel in this context. Operations shall be conducted in accordance with the timetable envisaged. They have deconstructed all illegal constructions east of RD 281. They will continue in the same spirit, with the same firmness and measure.
ParlaMint-FR_2018-04-11-O1185.u39	Not a word about the wounded among the police!
ParlaMint-FR_2018-04-11-O1185.u40	Mr Alain Bruneel, for the Group of the Democratic and Republican Left, has the floor.
ParlaMint-FR_2018-04-11-O1185.u41	[[Long exclamations on the banks of the LaREM and MODEM groups]] Prime Minister, do you hear this common front of the dispute that resonates throughout the country? Do you hear this desire to be constructive and to be a force for proposals? [[Same movements]] Do you hear lawyers, magistrates who plead against judicial reform and hold hearings on the floor? [[Same movements]] Do you hear the railwaymen who have taken the path of resistance to defend the public service and this beautiful company which is the SNCF? [[Same movements]] Do you hear the youth, the future of our country, to whom the Government is putting sticks in the wheels? [[Same movements]] Do you hear the hospital and EHPAD staff, breathless, who draw from their physical reserves to be close to the patients? Lack of resources, lack of staff, lack of assistance to anyone in danger! [[Same movements]] Do you hear the electricians, the citizens who block against the privatization of the French hydroelectric heritage? [[Same movements]] Do you hear pensioners, for some who are forced to work to survive, and whose purchasing power has been affected by the increase in the CSG? They're outraged! [[Same movements]] Do you hear the postal workers, the farmers, the Air France employees, the large areas, the metallurgy and all those I didn't mention? The train of struggles has just crossed the border and is now settling in Germany, your economic model.
ParlaMint-FR_2018-04-11-O1185.u42	Yours would be East Germany!
ParlaMint-FR_2018-04-11-O1185.u43	Locked in your certainty, you refuse to listen and act by ordinance. Dialogue and consultation are your key words, but you have no room for negotiation. The government's word puts oil on fire, promotes tension, raises citizens against each other, and blows the embers of violence. Bernard Griveaux, spokesman for the Government...
ParlaMint-FR_2018-04-11-O1185.u44	Benjamin!
ParlaMint-FR_2018-04-11-O1185.u45	[[Very strong exclamations on the benches of the LaREM and MODEM groups as well as on several benches of the LR group. – Applause on the benches of the GDR group. – MM. Luc Carvounas, Jean Lassalle and Jean-Charles Taugordeau also applaud]] ... said yesterday that it is not the question that counts but the quality of the answer. Will you finally listen to the country or lock yourself up alone against everyone?
ParlaMint-FR_2018-04-11-O1185.u46	The Secretary of State responsible for relations with Parliament has the floor.
ParlaMint-FR_2018-04-11-O1185.u47	[[Exclaims and smiles on the benches of the LR group]] Mr President, in order to hear this, we must actually listen. You have to listen to France, listen to the French. It should also be noted that, for too long years, each difficulty has been looked at and set aside.
ParlaMint-FR_2018-04-11-O1185.u48	The minister doesn't remember that he was already in the previous majority!
ParlaMint-FR_2018-04-11-O1185.u49	He forgot he was a socialist!
ParlaMint-FR_2018-04-11-O1185.u50	[[Long protests on the benches of the FI and GDR groups]] To hear the SNCF, we must accept the principle of reality – otherwise we say once again that we will deal with the problem later, we let ourselves accumulate a debt of 50 billion euros, and we see every day the deterioration of the service. Member of the European Parliament, when I was a child, and I was going from Marseille to Nice, I was taking twenty-five minutes less than today! That's what we see!
ParlaMint-FR_2018-04-11-O1185.u51	You're going to eighty?
ParlaMint-FR_2018-04-11-O1185.u52	[[Applause on the benches of the LaREM group as well as on several benches of the MODEM group]] I also remember being mayor of a commune, and learning from the press about the closure of the district court. What the guard of the seals proposes today is on the contrary to work with all the players in the world of justice to optimize our organisation and maintain the judicial presence throughout France. [[Long protests on the benches of the FI and GDR groups]] We can make the choice, Mr. MP, to surf on fears, to feed fantasies, to accompany all angers, even those that seek only to reverse the right choice of voters. We can think that basically we could correct by the street what some consider an electoral error! Mr President, our institutions give the President of the Republic and the Government the time to transform, whenever necessary, the realities you seem to refuse. What we want is never opposed to each other,...
ParlaMint-FR_2018-04-11-O1185.u53	You oppose the territories, you oppose the generations!
ParlaMint-FR_2018-04-11-O1185.u54	[[Long protests on the benches of the FI and GDR groups. – Vif applause on the benches of the LaREM and MODEM groups]] ...is guaranteeing everyone access to a useful mobility service, access to local justice. We want to guarantee each of the real rights, and not, like you, formal rights – which, for too long, has meant abandoning not only the users, but also France.
ParlaMint-FR_2018-04-11-O1185.u55	[[Mrs. and Mr. the deputies, and the members of the Government rise and applaud at length]] Ladies and gentlemen, I am pleased to welcome on your behalf a delegation from the German Bundestag, led by Mr Andreas Jung, Chairman of the joint working group in the National Assembly and the Bundestag.
ParlaMint-FR_2018-04-11-O1185.u56	We are taking questions back to the Government.
ParlaMint-FR_2018-04-11-O1185.u57	The next speaker is Mrs Danielle Brulebois, for the La République group on the move.
ParlaMint-FR_2018-04-11-O1185.u58	Mr President, I would like to associate my colleagues, La République, with the working group on rural issues. Mr Minister for Territorial Cohesion, I have the honour to ask you on behalf of the inhabitants of our rural world who do not always feel taken into consideration by the "France project". The Government has just shown its willingness to support medium-sized cities through the "City-City Action" plan. These announcements aroused enthusiasm in the two selected Jura cities, including Lons-le-Saunier, the prefecture city of my constituency. Minister, what is the Government's ambition to reenchant also our rural communes – 90% of the communes in France – many of whom are eaten up by commercial holidays and the closure of public services, and who often see their centre devitalised?
ParlaMint-FR_2018-04-11-O1185.u59	Let's talk about reducing state aid!
ParlaMint-FR_2018-04-11-O1185.u60	While local elected representatives of these municipalities, associations and economic actors strive to preserve activity, social ties and solidarity, what solutions are you going to propose to them to revitalize housing, trade, job creation, mobility and educational, cultural and sports offers? [[Applause on several benches of the LaREM group]] What place do you intend to set aside for digital integration and development? What is your position on rural contracts that have demonstrated their relevance to bringing life back to rural communities that have become attractive again?
ParlaMint-FR_2018-04-11-O1185.u61	Mrs. Brulebois used to be at the PS.
ParlaMint-FR_2018-04-11-O1185.u62	The Minister for Territorial Cohesion has the floor.
ParlaMint-FR_2018-04-11-O1185.u63	Madam Member, the wealth of France is the diversity of its territories. You live in the Jura, a department with many assets – we have selected two of its medium-sized cities for the "Action coeur de ville" operation. I will answer you as I did a few weeks ago to Mrs Frédérique Meunier, Member of Parliament for Corrèze: you want to reenchant rural areas, and you are right – we are right! We must start by never triggering the lamentation of disenchantment. We have many assets, wealth and diversity in these territories, and for many years we have seen that many of our fellow citizens want to return to them. The Government's objective is to mobilize as many resources as possible to enable them to do so. I spoke earlier about the rural contracts that we maintain; I quoted Operation "Action coeur de ville" for medium-sized cities. These actions will help to reinvigorate these territories.
ParlaMint-FR_2018-04-11-O1185.u64	There's nothing in this plan!
ParlaMint-FR_2018-04-11-O1185.u65	[[Applause on the benches of the LaREM group]] As for the digital divide, it is a priority issue for the months and years to come. These territories must benefit from the same services as elsewhere. We will multiply, as you know, the service houses to the public: several thousand will be created during the quinquennium. These are strong actions that we are going to take together, because this country will work well if all its territories move forward, which is the objective of the Government and the purpose of the policy that we are pursuing!
ParlaMint-FR_2018-04-11-O1185.u66	Mrs Clémentine Autain, for the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-04-11-O1185.u67	Prime Minister, since the beginning of the week, your Government has embarked on an authoritarian forward flight that is particularly dangerous for our democracy. [[Claims on several banks of the LaREM Group]] [[Same movements]] [[Applause on the benches of the FI group]] In Notre-Dame-des-Landes, you have chosen the passage in force instead of any dialogue, any political solution, and even though you do not yet have any real plans for the land. You send the armored to dislodge manu militari the occupants – away from the cameras the media being asked to take their information and images from the Ministry of the Interior. [[Claims on several banks of the LaREM Group]] Your government claims to be acting in the name of the order, but do you not see that you are creating a sad disorder in our country?
ParlaMint-FR_2018-04-11-O1185.u68	Yes! The dog is you!
ParlaMint-FR_2018-04-11-O1185.u69	[[Protests on the benches of the LaREM group]] The farm of the hundred names is sacked; More than 30 occupiers, as well as gendarmes, have already been injured; Some, among them, express their weariness and incomprehension with an intervention whose aim is to show the muscles at a time when social protest is sharpening. [[Applause on the benches of the FI group. - Exclaims on the benches of the LaREM and MODEM groups]] The same brutal strategy is applied to stifle the movement of students who mobilize against unworthy selection and for decent study conditions. To answer them, it's the baton you're raising!
ParlaMint-FR_2018-04-11-O1185.u70	It's shameful!
ParlaMint-FR_2018-04-11-O1185.u71	[[Brouhaha. - Long exclamations on several benches of the LaREM group]] In Lille or Nanterre, CRS interventions in universities
ParlaMint-FR_2018-04-11-O1185.u72	Ladies and gentlemen, a little calm!
ParlaMint-FR_2018-04-11-O1185.u73	This is where the CRS should intervene!
ParlaMint-FR_2018-04-11-O1185.u74	[[Laughs and applause on various benches]] Look at the mess, Mr. President!
ParlaMint-FR_2018-04-11-O1185.u75	At the picket, the La République group is on its way!
ParlaMint-FR_2018-04-11-O1185.u76	These interventions within universities will leave bitter traces on your relationship with youth. This approach is similar to a strategy aimed at penalizing any form of popular protest. Your so-called "new world" is only a very old regime, in which tax escapees are left quiet...
ParlaMint-FR_2018-04-11-O1185.u77	[[Protests on the benches of the FI group]] Thank you, Member. [[Vif applause on the benches of the LaREM group. - Exclaims on FI banks]] The next speaker is the Minister of State, Minister for the Interior.
ParlaMint-FR_2018-04-11-O1185.u78	He had 15 seconds left! That's not fair, Mr. President!
ParlaMint-FR_2018-04-11-O1185.u79	This is outrageous!
ParlaMint-FR_2018-04-11-O1185.u80	I wasn't done asking my question...
ParlaMint-FR_2018-04-11-O1185.u81	The speaking time, Madam Member, is the same for everyone...
ParlaMint-FR_2018-04-11-O1185.u82	No!
ParlaMint-FR_2018-04-11-O1185.u83	...it's two minutes – including for the minister, who I'm sure will respect. You have the floor, Minister.
ParlaMint-FR_2018-04-11-O1185.u84	[[The deputies of the FI Group descended from their spans by Protestant, soon followed by several members of the GDR Group. - Hues on the benches on the benches of the LaREM group]] [[Applause on the benches of the LaREM group]] [[Mr Jean-Luc Mélenchon and Mr François Ruffin approach the Government benches while the bailiffs interpose]] Mr President, ladies and gentlemen, the sense of democracy is still being expressed in our House today. We wish to discuss with each and every one of us. [[Extended applause on the benches of the LaREM group. – Several members of the FI Group question the President from the bottom of the gallery]] [[Many Members of the LaREM and MODEM groups stand up and applaud at length. Several of them designate the exit to Members of the FI Group]] We want to avoid all violence in our country This is what we are doing in Notre-Dame-des-Landes, where, in a difficult situation, thirty gendarmes have been seriously injured by those who are being incited to violence. [[Tumult]] [[Extended applause on the benches of the LaREM group. - Several members of the FI Group protest. - Exclaims on the benches of the LR group]] I know only one rule: democratic suffrage. We can be for or against a project, but, ladies and gentlemen, this is where the debate must take place. We do not send to the faculties or to Notre-Dame-des-Landes, some people inconsequential unleash a violence that we can no longer contain tomorrow.
ParlaMint-FR_2018-04-11-O1185.u85	Mr. President, this is bullshit!
ParlaMint-FR_2018-04-11-O1185.u86	What is the Presidency doing?
ParlaMint-FR_2018-04-11-O1185.u87	It's shameful!
ParlaMint-FR_2018-04-11-O1185.u88	This is a form of irresponsibility that we must denounce, whatever our political tendencies, to public opinion. There are those who seek solutions and those who resort only to violence and provocation. We know that 60% of students who start a bachelor's degree will never finish it. And you shouldn't do anything? [[Vif applause on the benches of the LaREM group and on several benches of the MODEM and UDI-Agir groups. - Exclaims on the benches of the LR group]] At Notre-Dame-des-Landes, we are currently discussing with farmers to find a solution. But we want to find it in law and order, because without law and order, there is no country that stands.
ParlaMint-FR_2018-04-11-O1185.u89	It's been over two minutes!
ParlaMint-FR_2018-04-11-O1185.u90	Minister, thank you.
ParlaMint-FR_2018-04-11-O1185.u91	I believe that public opinion...
ParlaMint-FR_2018-04-11-O1185.u92	Respect speaking time, Mr. President!
ParlaMint-FR_2018-04-11-O1185.u93	[[Many Members of the LaREM Group, as well as several Members of the MODEM and UDI-Agir groups, stand up and applaud. - Exclaims on the benches of the LR group]] ... today supports us massively in our desire for dialogue.
ParlaMint-FR_2018-04-11-O1185.u94	[[Long exclamations on the benches of the LR group]] Ladies and gentlemen, I ask you to calm down.
ParlaMint-FR_2018-04-11-O1185.u95	Respect for speaking time should apply to everyone!
ParlaMint-FR_2018-04-11-O1185.u96	It's not enough to shake your magic wand!
ParlaMint-FR_2018-04-11-O1185.u97	[[Exclaims on the benches of the LR group]] Ladies and gentlemen, for nine months since this Parliament began and since I chair the National Assembly, I have respected the speaking time, which is two minutes for questions and answers, for Members – whatever their group – as well as for ministers.
ParlaMint-FR_2018-04-11-O1185.u98	That's not true!
ParlaMint-FR_2018-04-11-O1185.u99	It has even given me the nickname of the serial cutter in a newspaper, and I am ready to assume this role fully if necessary.
ParlaMint-FR_2018-04-11-O1185.u100	There's a lack of impartiality!
ParlaMint-FR_2018-04-11-O1185.u101	I will continue to ensure that this is done because, in this House, I repeat, the rules must be respected in order for our debates to take place in the best possible conditions.
ParlaMint-FR_2018-04-11-O1185.u102	The president is useless! Nothing!
ParlaMint-FR_2018-04-11-O1185.u103	Mrs Agnes Chill has the floor for the La République Group on the move.
ParlaMint-FR_2018-04-11-O1185.u104	My question is to the Minister of National Education. Jules Renard said, "Rather than having them write an editorial every month, we'd better get them to write one sentence a day." That's probably a good idea! Writing is at the same time mastering a physical and technical gesture, possessing a language and its construction, mobilizing knowledge, building a structured thought and being creative: all dimensions of writing that deserve to be learned, practiced and taught. To do this, one must structure one's thinking, develop language; We must dare to leave a trace, to have the audacity to say and to exist! [[Murmures on the benches of the LR group]] However, the National School System Assessment Board – CNESCO – today issued an alarming report on the level of students in written expression. It shows that students write little and with difficulty: 40% of them produce short or very short texts. The report also notes a wide variety of teaching practices: reading is often seen as a prerequisite for writing, while research shows that both sides of writing feed on each other. The proof is that, from kindergarten onwards, students produce writing through the dictations to the adult. Finally, the report shows that learning to write must evolve in digital times. While digital can be seen as a barrier to learning the gesture – which remains indispensable – it can also be an essential resource. On the basis of this observation, the CNESCO proposes several recommendations: articulating the learning of writing with that of reading; foster student collaboration for writing-related activities; stabilise clear national educational guidelines and evaluate them to put an end to the succession of diverging orientations. [[Exclaims and taps of desks on the benches of the LR group]] The mastery of writing is necessary for academic success and indispensable for the construction of a social and professional path. So, Minister, how the Government intends to draw inspiration from these recommendations...
ParlaMint-FR_2018-04-11-O1185.u105	Cut!
ParlaMint-FR_2018-04-11-O1185.u106	Come on, serial cutter!
ParlaMint-FR_2018-04-11-O1185.u107	[[Exclaims on the benches of the LR group]] ...to enable our students to progress in this learning? Because at last, as Isaac Bashevis Singer said...
ParlaMint-FR_2018-04-11-O1185.u108	Thank you, Congresswoman. [[Protests on the benches of the LR group]] [[Applause on the benches of the LaREM group. - Exclaims on the benches of the LR group]] Colleagues, do you think we are going to improve the conditions under which the questions to the Government take place – which is already a difficult goal to achieve – if you slam your desk in this way? Imagine what would happen if three hundred members of the majority did the same when a member of your group asked his question... I ask you for a little respect!
ParlaMint-FR_2018-04-11-O1185.u109	Play your role as president! And do it in a fair way!
ParlaMint-FR_2018-04-11-O1185.u110	I enforce speaking times and will continue to do so. The Minister for National Education has the floor.
ParlaMint-FR_2018-04-11-O1185.u111	Madam Member, your question is of the utmost importance because it echoes the priority that the Government has defined with regard to the school, namely the mastery of the French language from primary school, both oral and written – it includes reading and writing which, you are right, must never be opposed. Your question is rightly based on very firm data from the work of CNESCO, the conclusions of which have just been made today. The recommendations you cited are based on robust studies that we need to make sure we can move forward. So, yes, we will follow these recommendations that join what we have begun to do by insisting on daily dictation, which can cover a wide variety of forms; regular drafting; the ability to read long texts that must become a skill of children, which also means being able to make short, medium and long stories. This also implies that teachers are well trained in all aspects of writing training for children. Finally, as part of the extracurricular workshops, I said here, we wish to encourage writing workshops through the history lab. [[Applause on the benches of the LaREM and MODEM groups]] Generally speaking, the disinhibition of students, both oral and written, is part of the missions of what I called the school of trust.
ParlaMint-FR_2018-04-11-O1185.u112	Mrs Constance Le Grip has the floor for the Republican Group.
ParlaMint-FR_2018-04-11-O1185.u113	[[Applause on the benches of the LR and LaREM groups as well as on several benches of the MODEM and IUD groups, Act and Independent]] My group joins me in expressing its full support for the wounded gendarmes in Notre-Dame-des-Landes. [["Ah! » and smiles on the benches of the LaREM and MODEM groups]] [[Same movements]] My question, to which I associate my colleague Valérie Lacroute, will be about freedom of daily life, freedom of movement. I want to talk about driving. I will not mention the speed limit of 80 kilometres per hour, a measure rejected by 76% of our citizens. Nor will I mention the massive increase in fuel taxes, which undermines the purchasing power of the French. My question will be about the state's surprising silence and attentism about traffic in Paris, especially on the shore lanes, and therefore about traffic in Île-de-France.
ParlaMint-FR_2018-04-11-O1185.u114	All right!
ParlaMint-FR_2018-04-11-O1185.u115	I know that we are here in the National Assembly and not in the Paris Council, but the question of mobility is governed by the transport and environmental codes, which is why I am asking you. [[Applause on the benches of the LR group]] Every evening, every morning, tens of thousands of Francilians and Parisians find themselves stuck on archi-saturated axes. While France is almost embolised by a repeated strike, the car remains, for thousands of Francilians, the last possible means of displacement. The Paris Council adopted, unilaterally, a deliberation aimed at pedestrianising the lanes on banks, in the total absence of consultation with the neighbouring communes and in total contradiction with the urban mobility plan of Île-de-France. The Paris Administrative Court annulled this first deliberation, but a second deliberation was adopted, still in contradiction with the Ile-de-France urban travel plan. [[Applause on the benches of the LR group]] A Paris with fewer cars can only be considered in dialogue, respect and consultation with all. It is essential not to penalize French people who still need their car to move around. The Île-de-France region has made specific and concrete proposals. Prime Minister – or perhaps the government spokesman? –, is the state finally going to take responsibility and get out of its mutism?
ParlaMint-FR_2018-04-11-O1185.u116	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
ParlaMint-FR_2018-04-11-O1185.u117	He knows the subject well: he has many cars!
ParlaMint-FR_2018-04-11-O1185.u118	Madam Member, I do not underestimate the difficulties of the motorists you are talking about, but at the same time I note that transit on shore lanes accounts for between 3% and 6% of traffic at peak times. [[Applause on several benches of the LaREM group and on the benches of the NG group]] [[Applause on a few benches of the LaREM and NG groups]] You simply take into account the issue of mobility. For my part, I first take into account the public health issue. In France, there are 36,000 premature deaths due to air pollution. However, we will not be able to solve this problem by simple measures. It is not necessary to oppose each other's policies, but to add them together, leaving the possibility for local and regional authorities to experiment with a number of mechanisms and then evaluate them. I note, however, that, according to the independent agency Airparif, air quality in Paris and Île-de-France improved in 2017, for the first time. It is the truth, and it is an independent body that says so. [[Applause on the benches of the LaREM and MODEM groups]] But the situation is not satisfactory. Everyone must take their share of responsibility: communities, citizens, who must try to choose the most appropriate behaviours, and the state. The minister responsible for transport and I will present next Wednesday a plan to combat air pollution, which will be accompanied by the fourteen road maps that fourteen territories have just submitted to us, which form their own contribution to this public health plan.
ParlaMint-FR_2018-04-11-O1185.u119	The next speaker is Mr Jean François Mbaye, for the La République group on the move.
