ParlaMint-FR_2018-06-12-O1266.u1	The next item is the oral questions without debate.
ParlaMint-FR_2018-06-12-O1266.u12	The next speaker is Mr Olivier Dassault, to put his question, No 383, on the financing of dependency.
ParlaMint-FR_2018-06-12-O1266.u13	Mr Secretary of State for relations with Parliament, no one has yet managed to find the formula of eternal youth. It's a cruel reality... Our population is aging, the welfare state is out of breath and the challenges are growing. Successive governments waited, waited... but the great reform never appeared. What is desired is not a mere evolution, but a revolution in the management of dependency and its financing. Today's needs are already poorly met, while there are only 1.5 million elderly people. The departments are taking the situation as they can, despite the decline in their endowments, while the demography of the old age has not yet been bogged down. How will we assume our 5 million papis and granies by 2050 if nothing is anticipated? The announcements of the road map presented by the Minister of Solidarity and Health are in the right direction. It is indeed essential to improve care in EHPADs – residential institutions for dependent elderly people – and the quality of life at work of healthcare workers, to prevent loss of autonomy, to promote family caregivers and to make progress in telemedicine. All this is reassuring. But what about funding? Some targeted actions have not been quantified. The President of the Republic considered that a second day of solidarity might be "an interesting path" to be considered. Is this one of the paths of the next reform? Will you be able to guarantee the correct dangling of these means if they add up? Finally, Mr Secretary of State, do you intend to compensate the rest of the families, which becomes more and more important as the parents weaken?
ParlaMint-FR_2018-06-12-O1266.u14	The Secretary of State responsible for relations with Parliament has the floor.
ParlaMint-FR_2018-06-12-O1266.u15	Of course, honourable Member, nothing in your statement can be called into question. Everyone is aware of the issue, both personal, moral and ethical. A society honors itself when it is able to welcome and accompany its older members. As you said, 1.7 million French are over 85 years old today, and they will be 5 million by 2050. How can we cope with this in terms of reception capacity? Especially as the support system for our seniors has changed. We have moved from the era of the polynuclear family, where all the members lived together, from grandchildren to grandparents, to a society where the family is centered on the parent-child core, where old age is managed differently: we accompany and commit ourselves, but sometimes we entrust to others the care of the people concerned – I do not make any judgment of value in this regard. In any case, we have a collective responsibility in this matter. In the face of this evolution, the first priority is, of course, to find new ways to finance this support – this is the meaning of the second part of your question. This is an imperative of solidarity with the elderly as well as their families. You referred to the Day of Solidarity, or Solidarity, established in 2004. As everyone knows, this enables EHPADs to be empowered and to finance home maintenance through personalized self-help, which every elderly person receives and whose amount varies according to his or her resources and needs. In 2017, this funding amounted to €2.37 billion. The measure you have mentioned has been put on the table, but the Government has not taken a decision on it. So I am not going to tell you about the future, but I can tell you that the EUR 2.37 billion I have mentioned have been allocated entirely to priority needs to care for the elderly, to provide them with daily help and to allow the free choice of place of life. If an additional contribution were to be requested from the French, no one would imagine that we would not commit ourselves to directly dangling these new resources, whatever they may be, on the accompaniment of our elderly; Such moral commitment would be necessary. Public and private employers contribute 0.3% of their payroll. In return, employees can either work on a holiday, or give a day of RTT – a reduction in working time – or still split their additional working time by 7 hours over several days of the year. This financial commitment must be translated, in concrete terms, into a better accompaniment to ageing. It is important to recall the different levers used historically to finance expenditure related to dependency: they must be allocated to it, and this rule must never be derogated from. As you know, honourable Member, there are many avenues. The Government hopes that a societal debate will take place and that all avenues will be explored. In this respect, of course, we are faced with a national responsibility, which is called solidarity. I know that everyone on these benches will agree on their need.
ParlaMint-FR_2018-06-12-O1266.u16	Mr Olivier Dassault has the floor.
ParlaMint-FR_2018-06-12-O1266.u17	I heard your answer and took note of it, Secretary of State. Let me add a few words, in the circumstances that I am going through today: in the next reforms that you will carry out, remember that they were what we are today, and that they are what we will be tomorrow. Do not add to the pain of gradually seeing those who are loved leave the sad financial reality that is to be borne by those who remain.
ParlaMint-FR_2018-06-12-O1266.u18	Mr Joaquim Pueyo has the floor to put his question, No. 391, on medical demography in Orne.
ParlaMint-FR_2018-06-12-O1266.u19	Mr Secretary of State for relations with Parliament, my question concerns the medical demography in Orne, and in particular the increasingly worrying lack of doctors in the territory of the urban community of Alençon. Behind this technical concept is an increasingly worrying situation, which could lead to real drama in the years to come. Not a week goes by without an inhabitant asking me directly or by mail about the staggering shortage of doctors in our territories. This reality affects not only our countryside, but also the medium and large cities. In the urban community of Alençon, there are only thirty-two doctors left per 58,000 inhabitants, i.e. a generalist for 1,800 people. This figure is already worrying, but the situation will become even more complex in 2018, as three practitioners will stop their activity. Unfortunately, the situation will continue to worsen in the following years, with 25% of generalists still exercising although they are over the age of 65. At the same time, a study published in early May by the Ministry of Health's Directorate of Research, Studies, Evaluation and Statistics showed an overall increase in the number of doctors but a stagnation in the number of general practitioners. Last January, we proposed a solution: to end the agreement of doctors settling in an already overfunded area, except in the event of retirement or cessation of the exercise. This was a response to the urgency of the situation, which was certainly not sufficient but had to be accompanied by an ambitious policy to put an end to the crisis. In our territories, we are trying to remedy this evil by, for example, opening general medical consultations in the hospital or allowing retired doctors to return to do some vacations. But these measures are not such as to compensate for the shortcomings. The issue of attractiveness is central. Mr Secretary of State, how can we attract doctors and ensure that they decide to settle in our territories for a long time? How to make the profession of general practitioner again attractive to the opportunities offered by specialization? Furthermore, I hope that the Alençon-Mamers inter-municipal hospital centre, which plays a pivotal role, will be supported in its investment projects aimed at improving its functioning. Finally, more broadly, what new breath can we give to our local hospitals to respond to this crisis, which rightly worries our fellow citizens?
ParlaMint-FR_2018-06-12-O1266.u20	The Secretary of State responsible for relations with Parliament has the floor.
ParlaMint-FR_2018-06-12-O1266.u21	Having also been a rural elected representative, in the Alpes-de-Haute-Provence, I know the stakes and fully understand the meaning of your question, Mr. However, as Stanislas Guerini has previously pointed out, medical desertification or the shortage of doctors is a problem which is now, alas, a problem everywhere in France, in both urban and rural areas. The first part of your question concerns the installation of general practitioners. How to make the installation attractive, to use your terms? Many Governments have been working on this issue for many years. The effects of the baby boom on both the installation of doctors and the ageing of the population are now reaching their peak. You have proposed a solution, but the Government believes that there is no one-size-fits-all solution. To put an end to the agreement of doctors settling in an area already overfunded except in the event of retirement or cessation of the exercise may appear to some extent to be a good solution, but, in essence, it would not guarantee the doctor's installation in a cared for territory. In reality, in practice, preventing installation at one location does not increase the attractiveness of another location. In other words, it is not by preventing doctors from settling on the coast that they will settle in rural areas. Other factors play a role in these choices and complicate the situation, such as the age of installation or the possibility of forming a family. For its part, the Government is proposing a paradigm shift: we now want to reason in terms of the medical time available to health professionals rather than in terms of the installation of doctors. We want to encourage the development of telemedicine and advanced practices, in order to better allocate medical time among health care professionals and reduce consultation times. The Social Security Financing Act for 2018 allows for the first time the remuneration of telemedicine interventions, and many initiatives are being taken today in the territories to develop it. We also want to strengthen cooperation between hospital and city health professionals. Finally, we must help young doctors to settle and older doctors to combine their employment and retirement, wherever possible and according to their choice. It is this range of solutions that will improve the system. As the Minister of Health has indicated, we are working in this direction, and if new proposals to supplement the scheme were to be made, the Government would obviously be attentive to it. You also asked me about the Alençon-Mamers intercommunal hospital. Recruitment problems arise in our public hospitals, and it is of course necessary to ask ourselves the question of the investments necessary for their development. As you know, the regional health agency – ARS – in Normandy has been supporting the Alençon-Mamers intercommunal hospital in a significant way for several years. I know that you yourself have been very vigilant on this point in your previous commitments and continue to be vigilant today. It is necessary to move forward on the subject. I would like to tell you that the SRA will continue to support the establishment as part of a strong priority of the projects, with the priorities being critical care unit and resuscitation, heavy hemodialysis centre, paediatrics and laboratory. All this must, of course, be done as part of an improvement in the organisation and in the search for efficiency, which are always indispensable, because the financial security of institutions is an objective that we must not neglect.
ParlaMint-FR_2018-06-12-O1266.u22	Mr Joaquim Pueyo has the floor.
ParlaMint-FR_2018-06-12-O1266.u23	Thank you, Secretary of State, for your response to the hospital in Alençon-Mamers and for the Government's commitment to help it continue its vital investments. I asked you a more general question about general medicine, because we are facing a crisis. It's an alarm cry I'm making: some residents can't find a doctor! So they go to the emergency room, which is not satisfactory. I would like to reflect in detail on the role that could be given back to hospitals in the vicinity in relation to general medicine. This is a major issue for our territories. I would not like to see two Frances: the hypercentres, where we find everything, and the middle towns, the countryside and the suburbs.
ParlaMint-FR_2018-06-12-O1266.u24	Thank you, Mr. Pueyo...
ParlaMint-FR_2018-06-12-O1266.u25	I wanted to make that alarm call. I know that you are very concerned about this important subject and I hope that you will provide us with specific answers.
ParlaMint-FR_2018-06-12-O1266.u26	The meeting was suspended.
ParlaMint-FR_2018-06-12-O1266.u27	[[The sitting was suspended at 10 a.m. and resumed at 10 a.m. with Mr Sylvain Waserman in the chair.]]
ParlaMint-FR_2018-06-12-O1266.u28	The meeting was resumed.
ParlaMint-FR_2018-06-12-O1266.u29	Mr Yannick Favennec Becot has the floor to put his question, No. 393, on home help.
ParlaMint-FR_2018-06-12-O1266.u30	Ms. Secretary of State to the Minister of Economy and Finance, at the presentation of the Government's road map to addressing the challenge of ageing and loss of autonomy, the Minister of Solidarity and Health recalled the importance for older people of staying at home. This is in fact mostly their wish. Home-help services are major players in addressing this social challenge: to accompany every person who loses their autonomy, whether they are elderly or disabled, with respect for their choices, whether they live in the city or in the countryside. It is an indispensable community service, especially in rural areas, which also helps to break the isolation of people and creates social ties. Today, however, home help services face an unprecedented situation that results in great difficulties, particularly in recruiting and retaining staff. There are many reasons for this: it is a difficult job with fragmented interventions, part-time work, insufficient remuneration with a point value of the collective agreement not revalued since 2016, and insufficient kilometric compensation that does not take into account, in particular, the increase in fuels. Home help suffers from a lack of chronic funding which, in many cases, does not provide sufficient support for people. For the same financial reasons, this sector lacks attractiveness and struggles to attract the right profiles and recruit massively. However, given the demographic outlook and the expectations of seniors who want to live at home under the best conditions, this sector of activity is a carrier of future jobs. The current situation will become catastrophic. I measure it on a daily basis in my department of Mayenne through, for example, the ADMR – Aide à domicile in rural areas – which has 50 local associations, 3868 members, 690 volunteers, 1000 employees for 10643 beneficiaries and 952000 hours of benefits. I could also quote, still in my department, Aid'A Dom. Madam Secretary of State, home helpers are now on the brink of burn out. These women and men are discouraged, demotivated, while they do this job by passion and often by vocation. Therefore, my question is simple: what concrete and quick answers, especially financial ones, do you intend to give them?
ParlaMint-FR_2018-06-12-O1266.u31	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2018-06-12-O1266.u32	Mr President, I should like to apologize for the absence of Agnes Buzyn, who is in the Council of Ministers this morning. As you said, staying at home is the choice of the majority of older people. It is with this in mind that the question of home care has its full place in the road map "Great Age and Autonomy" which was presented by the Minister of Solidarity and Health on May 30th. At the same time, the Minister called for a reflection on the evolution of the financing model of the personal services sector, in conjunction with the actors, federations representing the home support structures and departmental councils, in order to provide a lasting response to these difficulties. The aim of this work is to ensure the accessibility of services, but also to make the offer more readable and to better control the leftovers for people. These developments must be able to respond to the challenge of providing quality support to the elderly at home, while respecting their choice of life. The implementation of this new funding model will be accompanied by a EUR 100 million support envelope for the years 2019 and 2020. The question of the quality of accompaniment cannot be dealt with without taking into account the working conditions of the staff who work with the elderly on a day-to-day basis and ensure that our home care policies are maintained. The Quality of Life at Work Commission will continue its work in order to provide specific responses to home service professionals. In addition, a ministerial decree published in the Official Gazette of 5 June approved amendment No 36 of the collective agreement of the aid branch, the accompaniment of home care and services relating to the taking up of time and travel expenses. This amendment enables this national collective agreement to be brought into line with the jurisprudence of the Court of Cassation, on the taking into account of the time and expenses of travel between two actual working sequences of a professional during the same day, whether or not the work sequences are consecutive. It will also significantly improve the purchasing power of professionals and the attractiveness of home help occupations.
ParlaMint-FR_2018-06-12-O1266.u33	Mr Yannick Favennec Becot has the floor.
ParlaMint-FR_2018-06-12-O1266.u34	Madam Secretary of State, thank you for that answer. I understand that you have taken note of the difficulties that arise. I sincerely hope that your remarks this morning will be followed by concrete effects, because this is a real issue: a social issue, an issue for the elderly or disabled concerned, an issue for their families, who use home helpers. Finally, it is an issue for our territories, especially for rural areas.
ParlaMint-FR_2018-06-12-O1266.u35	Mrs Caroline Fiat has the floor to raise her question, No. 364 on night nurses in residential institutions for dependent elderly people – EHPAD.
ParlaMint-FR_2018-06-12-O1266.u36	Mr President, in asking this question, I am making myself the voice of my colleague Michel Larive. In September 2017, Iborra and myself, the rapporteur of the "flash mission" on EHPADs, asked the Minister of Solidarity and Health about the need to impose a night nurse in EHPADs, and to change their funding accordingly. The Minister stated that $10 million would be spent on the funding of night nurse positions in these institutions. The residents of our EHPADs have been evolving for several years towards greater dependence and pathologies, and we know that they do not stop being ill at night! Caregivers, however, cannot replace nurses. The National Federation of Associations of Directors of Institutions and Services for the Elderly – FNADEPA – estimates that the presence of night nurses in EHPADs would allow a 37% reduction in the number of hospitalizations in emergencies, which we all know are overcrowded. A nurse from the riding of Mr. Larive, in Ariège, recounts the case of a lady who suffered from a large bronchial congestion in the middle of the night. He quickly intervened to aspirate secretions – a task that does not fall within the caretaker. This professional had to work this way all night, because the saturated emergencies could not take care of the unfortunate before the next morning. Without this night nurse, the lady would have drowned in her secretions and the outcome would have been fatal. The pooling of posts does not adequately address needs, particularly in rural areas where distances between EHPADs are high. To that of the Bariol, in Pamiers, an establishment with the only reinforced accommodation unit in the Ariège department, the relocation of the nursing post at night and its mutualization between several EHPADs worries staff and families, as this poses increased risks to residents. Should it be understood that the Minister's message has not been properly understood by regional health agencies – RHAs – and heads of institutions? When will the Government finally take into account the particularities of the rural world and what will it do to release the necessary funds to ensure the availability of night nurses in each EHPAD?
ParlaMint-FR_2018-06-12-O1266.u37	All right!
ParlaMint-FR_2018-06-12-O1266.u38	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2018-06-12-O1266.u39	Member of the European Parliament, EHPAD du Bariol, in Pamiers, has 130 permanent accommodation beds and 12 day-care beds for a total of 2.4 million euros. First of all, let us know that, for this year, in accordance with the Minister's commitments, which mobilized to ensure that no institution would see its resources reduced in 2018, the EHPAD budget was maintained. The guidelines set out by the Minister in the road map "Old age and autonomy" are ambitious. These include reducing preventable emergency hospitalizations, which have a negative impact on the health status of older people, and securing night care within EHPADs. In this plan, staff are expected to use a mutualized nurse between several institutions in the same territory via an on-site or telephone call-in. For example, €36 million will be spent in three years on the generalisation of this night nurse scheme. The Occitanie region benefits from €970,000 in 2018, which corresponds to 24 devices to deploy. As you mentioned, the ARS Occitanie has been funding night nurse calls for several EHPADs for several years. This experimental device is a success: it reduces the use of emergency hospitalization, which disorients patients, and greatly improves the continuity of EHPAD care. It is not an increased risk to all residents, on the contrary. A regional deployment will be launched as early as 2018, with calls for applications in each territory. Our ambition is to ensure a coherent territorial network, particularly in the Ariège department.
ParlaMint-FR_2018-06-12-O1266.u40	Mrs Caroline Fiat has the floor.
ParlaMint-FR_2018-06-12-O1266.u41	Madam Secretary of State, this answer is insufficient. You assure me that funding for EHPADs will be kept afloat over the next few years, but I would remind you that a recent report has pointed to its inadequacy. Its maintenance therefore constitutes a minimum, which we cannot content ourselves with. The scheme to finance the presence of night nurses is limited to three years. Above all, the 36 million, an annual average of 12 million, will finance – listen carefully – only one night of mutualized nurse per month and per institution! Let's hope it falls on the night that all residents will fall ill at the same time! No, it's really not satisfactory. You said, Madam Secretary of State, that the Occitanie region is funding the presence of night nurses in the EHPADs and that this is a success. Of course! That is why we are keen on this measure, which has so many advantages for the elderly, including in terms of prevention. Anyone who hopes to get older wants to be able to benefit one day from the minimum of the presence of a nurse at night. In short, maintaining the current budget does not mean that the situation will gradually improve. Today, there is institutional abuse of both residents and caregivers in the EHPADs. We really need to act to help them. I repeat that your answer is very unsatisfactory.
ParlaMint-FR_2018-06-12-O1266.u42	Mrs Alexandra Valetta Ardisson, speaking on behalf of the Alpes-Maritime Food Bank, raised her question, No. 368.
ParlaMint-FR_2018-06-12-O1266.u43	The Secretary of State to the Minister of Economy and Finance, the Food Bank, in the Alpes-Maritimes, almost 130 volunteers took turns five days a week, fifty-two weeks a year, to run an organisation whose operation is very similar to that of an SME, with a daily presence of twenty-five to thirty people. In order to carry out its tasks of supporting food and combating food waste, the Food Bank collects food every day from several sources of supply. It obtains food free of charge from a number of sources: the European Union, via the European programme for aid to the most deprived, the State, through the national food aid programme, the large distribution, the agri-food industry and, of course, the private sector. In France, 4 million people make use of food aid each year. This figure, probably underestimated because many of our fellow citizens do not dare to admit that they are seeking such assistance, is steadily increasing from 2% to 3% per year. The number of families affected by the crisis and in need of food aid continues to grow. The new rules of the European Fund for Aid to the Most Deprived – FEAD – require total free distribution of European foodstuffs. This principle, which cannot be applied by social grocery stores, prohibits the distribution of FEAD products by their chain. This is why the National Social Groceries Credit – CNES – was created, which addresses the ban on the distribution of European products by providing financial support to social groceries. To date, however, the Food Bank of the Alpes-Maritimes has still not received aid from CNES for 2018, which is essential for its proper functioning. On June 6, I exchanged with his president again. He explained to me that he had not been able to order dry products for the second half of 2018 due to lack of resources and that he would no longer have stock in early September. Therefore, I ask you to inform me of the date of the payment of CNES aid to the Food Bank of the Alpes-Maritimes for the 2018 financial year, and above all to reassure all food banks of the State's commitment.
ParlaMint-FR_2018-06-12-O1266.u44	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2018-06-12-O1266.u45	As you have pointed out, food aid receives public funding through the European Union, the State and local and regional authorities, as well as private funding in the form of grants in kind and financial donations. The budget appropriations for food aid come from Action 14 of Programme 304 and from the European Fund for Aid to the Poorest. They are broken down between the appropriations made available under this fund – a European share and a national share – national credits for social groceries, deconcentrated allocations for services to support the local activity of food aid and subsidies paid to network-leading associations. Social and solidarity grocery stores are aimed at replacing the poor who go to these facilities as consumers, by providing them with self-service products against financial participation. As you mentioned, while, until 2013, these structures could benefit from the European programme to help the most deprived, the establishment of the European Fund, which requires the free provision of food, has led to a review of the way in which they are financed. This is why a specific envelope has been dedicated to the supply of social and solidarity groceries. The Fédération Française des banques alimentaires (Fédération française des banques alimentaires) receives €4.2 million in funding in 2018 to supply its network of social and solidarity grocery stores with food. The federation shall, on the basis of the needs expressed, allocate the budget envelope and allocate an allocation corresponding to a list and volume of products distributed. The federation made the choice to acquire these foodstuffs through a tender made by FranceAgriMer after determining a list of products, a number of warehouses to be delivered and delivery rates. The last deliveries of the 2017 market took place last March at the delivery points. For 2018, the contract will be published in the same period as last year with deliveries expected between November and March. I confirm that the Federation of Food Banks has just notified its endowment to the Food Bank of the Alpes-Maritimes. Thus, if the food bank faced particular operational difficulties and a shortage of products, the inter-network solidarity of food banks should come into play.
ParlaMint-FR_2018-06-12-O1266.u46	Mrs Alexandra Valetta Ardisson has the floor.
ParlaMint-FR_2018-06-12-O1266.u47	Thank you very much, Madam Secretary of State, for this answer, which I think will reassure all the organizations that are helping the poorest. However, care should be taken to ensure that the various appropriations are paid earlier in the year, so as not to penalize these bodies.
ParlaMint-FR_2018-06-12-O1266.u48	Mr Antoine Herth has the floor to raise his question, No. 392, on the right to organize in the hospital public service.
ParlaMint-FR_2018-06-12-O1266.u49	My question is addressed to the Minister of Solidarity and Health and deals with the manner in which the right to organize in the hospital public service is exercised at the time of the elections. As the texts currently stand, non-representative trade union organisations cannot enter hospital establishments and are therefore not in a position to draw up lists for the elections scheduled for the end of the year on 6 December 2018. Article 4 of Decree No. 2012-736 of 9 May 2012 allows these unions to hold an information meeting six weeks before polling day, i.e. during week 43. But given the closing date of the lists of electors, set this year at 23 October, this leaves them in practice only one or two days to find candidates. You will agree that the obstacle is particularly difficult to overcome. In fact, it is impossible for these unions to draw up lists and therefore to stand for election. It is a question of fairness that arises with regard to the treatment of the various unions. Therefore, in order to guarantee the diversity of trade unions and, if I may say so, a form of respiration in plurality, I ask whether it would not be advisable to loosen this time constraint in order to offer an additional period of time to all trade union organisations; This would allow them to enter the institutions to prepare for these elections.
ParlaMint-FR_2018-06-12-O1266.u50	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2018-06-12-O1266.u51	Member of the European Parliament, the Minister of Solidarity and Health thanks you for your question, which allows you to take stock of the professional elections in the hospital public service to be held on 6 December. Pluralism is a fundamental issue in the implementation of the electoral process, and all instructions given to heads of institutions and regional health agencies are part of this objective. These elections are organised in such a way that all trade union organisations can have the necessary information and are involved in the electoral process, even if they are not constituted in a number of institutions of the hospital civil service, provided that they fulfil conditions of seniority of at least two years and respect for republican values and independence. Thus, in accordance with the instructions issued by the Ministry's departments, the regional health agencies must set up regional monitoring committees bringing together all the trade union organisations as well as the partners of the various administrations concerned by the elections, with a first meeting by the end of June. The role of these regional committees is, inter alia, to highlight the particular difficulties that may arise in a particular department or institution. They are also intended to communicate the list of establishments, particularly the smallest ones, to trade unions. In the same spirit, the ministerial instructions strongly encourage institutions to set up local election monitoring committees, led by the head of establishment and involving all trade union organisations that can stand for election, including, of course, those which have not yet been represented in the establishment. Since 6 June, organizations wishing to set up a list have been able to campaign with information useful to make themselves known to staff. At the national level, the Ministry's departments hold regular meetings with representative trade union organizations at the national level and ensure that all the transparency and fairness necessary for the proper conduct of the electoral process are ensured. These national exchanges are aimed in particular at identifying and correcting any departmental or regional information gaps.
ParlaMint-FR_2018-06-12-O1266.u52	Mr Antoine Herth has the floor.
ParlaMint-FR_2018-06-12-O1266.u53	Thank you for the explanation. I agree, of course, with the approach taken by the Minister, in particular the creation of these committees within the regional health agencies. However, it would seem useful to me to consider a correction of the decree of 9 May 2012. Indeed, I believe that a margin of one week or ten days before the date of submission of the lists would be necessary to enable all the trade union organisations to organise themselves properly.
ParlaMint-FR_2018-06-12-O1266.u54	Mr Jean-Noël Barrot, speaking on behalf of the Committee on Legal Affairs and Citizens' Rights, referred to his question No 389 on social security contributions due by legal persons with sporting objects.
