ParlaMint-FR_2018-11-27-O1083.u1	The next item is the oral questions without debate.
ParlaMint-FR_2018-11-27-O1083.u12	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-11-27-O1083.u13	Mr President, your question concerns the difficult situation of fish farmers in the Loire ponds, particularly because of the predation of the great cormorant. Be aware that this subject is followed by the Ministry of Ecological and Solidarity Transition and the Ministry of Agriculture and Food, which ensure the right balance between the preservation of fish activity, the preservation of fish species living in open waters and the protection of birds. In this regard, following the evaluation procedure for the Nature Directives which was completed in November 2016, the European Commission decided not to propose any amendments. The Grand Cormorant therefore remains protected under the general scheme for the protection of all species of birds, in accordance with the Directive of 30 November 2009 on the conservation of wild birds. However, it allows exceptions to the prohibition on the destruction of specimens, in particular with a view to preventing significant damage in fish farming areas. In France, the regulatory framework for the firing operations of large cormorants allows prefects to grant derogations from the prohibitions on the destruction of large cormorants, with departmental quotas for the period 2016 to 2019. Thus, the Loire department was allocated an annual destruction quota of 1,650 specimens, or 4,950 birds in three years, of which 4,050 were fish farming areas. The prefect of the department can thus issue individual authorizations to fish farmers who have justified means of disarray and economic loss. And in areas where damage is particularly severe, nest and egg destruction operations can also be exceptionally permitted by prefects. The results of the new census of the population of large breeding and wintering cormorants in France will be known at the end of this year. They will provide an update on the demographic development of their population, provide an objective basis for the quotas for the period 2019-2022 and propose, if necessary, adjustments to the scheme to better take account of all the issues at stake. Finally, I would like to point out that certain financial aid under the European Maritime and Fisheries Fund helps fish farmers to better protect their flocks from predation, using equipment such as nets, actions such as scarfing or new protection systems that they promote research.
ParlaMint-FR_2018-11-27-O1083.u14	Mr Frédéric Barbier has the floor to put his question, No. 400, on health and poverty plans.
ParlaMint-FR_2018-11-27-O1083.u15	Madam Minister, I would like to ask you about the measures that will be taken following the presentation last September of the health and poverty plans by the President of the Republic. These plans have received broad approval from the associations, for one, and from health professionals, for the other. The poverty plan envisages combating inequalities, from early childhood to adulthood. It guarantees children's fundamental rights on a daily basis and promotes the training of young people as well as more personalized support. In addition, it places activity and employment at the heart of the fight against poverty. Finally, it aims to reshape the welfare state by "throwing the neck" to the fatality that would have the poor born die poor. The objective of the health plan is to prevent and protect, by providing access to care throughout the country, including in rural areas. It places the patient at the center of the system, allows to train more doctors thanks to the removal of the numerus clausus and reorganizes city medicine by restructuring it in order to relieve the congestion of our hospitals, notably by creating the new profession of medical assistant. Above all, it gives all our fellow citizens the opportunity to take care of themselves, while today one in ten Frenchmen give up care for financial reasons. The President of the Republic has indicated that a national consensus is needed on these ambitious plans that take on key issues for our country, thus decreeing a general mobilization. Minister, what concrete measures do you intend to put in place in the territories so that professionals, associations, other partners and the public can take it? Is decentralization aimed at keeping as close as possible to local realities going and, if so, at what level?
ParlaMint-FR_2018-11-27-O1083.u16	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-11-27-O1083.u17	Mr President, I would like to say more specifically about the strategy to combat poverty. Poverty is a fight: a struggle on the labour market, of course, but also to access decent housing and quality food, and to stay healthy. Our strategy, built with all the actors, is to fight against determinism that decides life paths from childhood, destroying very early the talents and ambitions of a considerable number of our fellow citizens. A total of €8.5 billion will be invested over four years. You are asking me about the concrete implementation of the plan to combat poverty. The strategy for which it is based is the result of a broad field consultation and its implementation requires a new governance, led and led by all actors, from the territories – because it is on the ground that this fight must be waged. The State will organise regional leadership by actors, associations and communities, as well as users. Facilitators who may be associations or communities will be designated to advance collective work on the various themes of this strategy. With regard to the measures falling within the competence of the departments, which are leaders in the field of social action, the strategy foresees an ambitious contract with the departmental councils. Contractualization work has already been initiated with the "demonstrator territories". The strategy will then be deployed to all departments before the end of the first half of 2019. This contract is based on 135 million euros of appropriations, including 50 million euros of support funds for integration policies for 2019. These appropriations will reach at least 210 million by 2022. This contract covers a set of themes and actions in the areas of social assistance for children, integration, the fundamental rights of children and social work, as well as a second pillar left at the initiative of the departments. They will be able to propose actions in line with the strategy's ambitions, for example in the field of specialised prevention or maternal and child protection. The State will support these actions. Finally, know that I am working particularly on access to care for the most vulnerable, in connection with the "My Health 2022" plan.
ParlaMint-FR_2018-11-27-O1083.u18	Mr Frédéric Barbier has the floor.
ParlaMint-FR_2018-11-27-O1083.u19	Madam Minister, thank you for your answer. Taking into account the current movements taking place in our territory, it is very important that we be able to evaluate these policies in the coming months by relying on the departments, whose role is crucial, the elected representatives of the field, the mayors and all the partners who accompany people in difficulty. It is imperative that we know if our policies are effective and if they satisfy users. In particular, I hope that we will be able to have complaints in local communities and thus have feedback to ensure that this ambitious policy, recognised and appreciated by all partners, delivers all the results we expect from it.
ParlaMint-FR_2018-11-27-O1083.u20	Mr Gaël Le Bohec, speaking on behalf of the Group of the European People's Party, raised his question, No. 401 concerning the reimbursement of refurbished medical equipment.
ParlaMint-FR_2018-11-27-O1083.u21	Madam Minister, I recently visited an association that rehabilitates used technical aids, the association Envie Autonomy 35 located in the riding of my neighbour Laurence Maillart-Méhaignerie, which associates itself with this question. To date, medical equipment that has been refurbished and certified as such has not been reimbursed by social security. If it were, however, substantial savings could be realized through our health insurance system. According to the Caisse nationale de solidarité pour l'autonomy – CNSA, the loss of autonomy for older people and people with disabilities cost all our public finances a little more than €60 billion in 2015. New technical aids such as wheelchairs, breathing devices or hearing aids alone amount to 13 billion. Of this amount, social security reimburses just under 6 billion, while the rest for patients amounts to more than 7 billion euros. The current reimbursement system is therefore expensive. Moreover, it is unfair because it relies on mutuals to which the most vulnerable people do not always have the means to subscribe. Allowing social security reimbursement for renovated medical equipment would have many advantages: ensuring patients access to affordable equipment, sometimes even for a zero-charged remainder; create, through the social and solidarity economy, new non-relocable economic activities, with the professional inclusion of persons with disabilities; enable more reactive technical assistance to be made available, as the evolution of the disability makes the equipment sometimes obsolete at the time the person receives it; Finally, avoid a waste of material and engage in a transition that is both supportive and ecological. Madam Minister, the reimbursement of technical aids today is based on a list fixed by order after the advice of a committee of the High Health Authority. Is it possible to change this list as quickly as possible so that it includes the equipment that has been refurbished and certified as such?
ParlaMint-FR_2018-11-27-O1083.u22	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-11-27-O1083.u23	I thank you, Mr President, for your question on the treatment of technical aids, particularly those which compensate for disability. First of all, I would like to point out that the reform of 100% health, which will be phased in from 1 January 2019 onwards, will allow insured persons to benefit from baskets of offers which are increasingly being reimbursed, until the total reimbursement, without any remaining burden, by 2021. The hearing aids that will be offered in this basket are quality equipment, both by their aesthetics – the basket includes intraatrial devices – and by their technical performance and associated guarantees. This reform, which represents a major step forward in access to care, responds to the long-standing difficulties regarding technical aids. However, I fully share your diagnosis regarding their management. The current situation is not satisfactory: delays in access to assistance are sometimes long, and this multi-stage system, which involves the personalized assistance of autonomy – APA – or the disability compensation benefit – PCH – but also health insurance, complementary agencies and compensation funds, leads to inequality in access to care. For this reason, on 25 October, on the occasion of the Interministerial Committee on Disability, the Government announced, as part of the priority "Living at home and maintaining good health", the revision of the list of products and benefits reimbursable by health insurance and the updating of the decree setting the rates of the disability compensation benefit for technical aids, in line with the changing needs. Your proposal for the reconditioning of medical devices will be considered in this context. I am of course in favour of extending the life cycle of these devices, and I am well aware of the work being done by the voluntary network in this area, particularly in your constituency. The project of the association Envie Autonomy was selected as part of the call for projects of the French Impact, whose ministry is sponsoring. As you can see, we are following this file closely. But the Government wants to ensure optimal quality and security conditions, and hopes that the economic model developed will not only provide savings for health insurance, as you call it, but also for beneficiaries and citizens.
ParlaMint-FR_2018-11-27-O1083.u24	Mr Gaël Le Bohec has the floor.
ParlaMint-FR_2018-11-27-O1083.u25	Thank you for your commitment, as well as for the commitment previously made by the department. I hope that we can work together on this list. I would also like, at a time when we are talking about a lot of additional expenditure or expenditure, to stress the financial impact that this measure would have. For wheelchairs alone, the economy for social security could be in the range of 60 to 80 million euros, knowing of course that the refurbishments would be certified, with guarantees of quality. In addition to the integration and professionalization aspect of the process, the issue of public accounts is therefore very important.
ParlaMint-FR_2018-11-27-O1083.u26	Mrs Marie-Pierre Rixain, speaking on behalf of the Committee on the Environment, Public Health and Consumer Protection, referred to her question No. 406 on centres for urgent consultation and care.
ParlaMint-FR_2018-11-27-O1083.u27	Minister, I would like to draw your attention to the Centres for Urgent Consultation and Care – CCSU. The health system now faces the challenges of the twenty-first century and, to be more effective, must be open to technological innovations and health innovations, as well as to adapt its organization. The health of all French people is at stake. The Essonne has become the health laboratory of tomorrow as desired by the President of the Republic. To address this major issue, the Nord-Essonne Hospitals Group merged on January 1, 2018 all the hospital activities at Longjumeau, Orsay and Juvisy-sur-Orge sites into a unique complex located on the Saclay plateau. This vast hospital complex was formed on July 1, 2016 as a territory hospital group – GHT. The concentration on a single site placed at the heart of an area of biomedical and digital innovations by 2024 will allow the formation of a precursor hospital. The Essonnians are aware that this state-of-the-art health centre is destined to become a European flagship of technology and innovation. This major reorganization of the provision of care in Essonne also leads to a rethinking of the patient's relationship to the path of care proposed to him. In Longjumeau, the hospital has been supported since December 2017 by a centre for urgent counselling and care. The CCSU, which is open from eight hours to twenty-two hours and has a technical platform managed by hospital staff, is still in the experimental phase, but it has already received close to 10,000 patients and is producing promising results, particularly on the crucial issue of the distribution of passages to emergencies, depending on whether the case is vital or not. While the CCSU maintains an important offer of care in parallel with the reorganization of the Nord Essonne Hospitaller Group – GHNE – it is not intended to replace the Longjumeau Hospital or to be an outpatient hospital. Without beds, this structure is not a hospital because heavy operations, deliveries or vital emergencies cannot be treated there. On the other hand, it opens up prospects for closer coordination with city medicine, benefits from the presence of a mobile emergency and resuscitation service – SMUR – and also proposes a scheme for the care of patients different from that of a hospital and more adapted to current medical realities. To ensure good coverage of the territory of the GHNE, other CCSUs must open their doors in Juvisy-sur-Orge and Sainte-Geneviève-des-Bois. This model is expected to be developed in addition to care homes, health homes and future territorial professional health communities. Minister, can you clarify how you envisage the development of these models, which are an alternative to "any hospital", by being more flexible but also better adapted to peri-urban and rural environments, and which allow for the maintenance of community-based care?
ParlaMint-FR_2018-11-27-O1083.u28	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-11-27-O1083.u29	Thank you for your question, Madam Member, which allows me to present the Government's ambition for access to care, particularly in your territory. The project to transform the supply of public hospital care in northern Essonne organizes, by 2024, the consolidation of all the activities of the sites of Orsay, Longjumeau and Juvisy-sur-Orge in a new hospital located on the Saclay plateau. In this context, the Nord Essonne hospital group and the Agence régionale de santé – ARS – d'Île-de-France are currently experimenting with the opening of proximity structures to maintain care for patients in the low levels of severity of the medical emergency. These emergency counselling and care centres must be installed in the municipalities of Longjumeau and Juvisy prior to the restructuring of the existing emergency reception services. The SMURs will be maintained at these sites, in the immediate vicinity of the CCSU, thus participating in this strategy of territorial coverage of the emergency. Another centre will have to be deployed in the commune of Sainte-Geneviève-des-Bois in order to complete this territorial network. It is an original model for the management of medical emergencies of low severity, in a secure manner, and in close proximity to the population; These structures will allow the team to work in hospital emergency medicine and city generalist medicine. This project fits perfectly within the framework of the "My Health 2022" plan, by which we defend an organization of the activity of the institutions that adapts to the needs of the territories, at different levels. Putting the patient at the heart of the system and making quality management the compass of reform is our policy. Thank you for supporting this project.
ParlaMint-FR_2018-11-27-O1083.u30	Mrs Marie-Pierre Rixain has the floor.
ParlaMint-FR_2018-11-27-O1083.u31	Parliamentarians wish to participate in the drafting of the terms of reference for these SABs, alongside the SABs. We are at your disposal for this, Madam Secretary of State. I would also be pleased to invite the members of the Government to the inauguration of the CCSU in Longjumeau, which is indeed a beautiful innovation.
ParlaMint-FR_2018-11-27-O1083.u32	Mr Robin Reda has the floor to put his question, No 416, concerning the Juvisy-sur-Orge hospital.
ParlaMint-FR_2018-11-27-O1083.u33	Madam Secretary of State, I will be more nuanced on this issue of community hospitals in North Essonne. You are aware that Île-de-France is the first French medical desert: one in two communes outside Paris does not have a general practitioner, and 4 million Francilians cannot find a treating doctor. In Essonne, 43% of the municipalities are classified as "priority intervention zone" under the provision of care by the Regional Health Agency – ARS. This figure illustrates the extent of medical desertification, including in urban and peri-urban areas close to the capital. Several communes in my electoral district – Juvisy-sur-Orge, Athis-Mons, Savigny-sur-Orge – are in this priority geographical area, while others are in the wake zone. For several years, the Interdepartmental Committee for the Performance and Modernization of the Supply of Care – COPERMO – has been studying a project to merge hospitals in the Nord Essonne region, through the creation of a unique health facility on the Saclay plateau site, up to 2024, and with some funding still uncertain. In spite of the reality of the medical desert recognized by the ARS itself, this project envisages the closure of the hospital sites of Longjumeau, Orsay and Juvisy-sur-Orge as early as 2021. After many years of underinvestment, the hospitals in Juvisy, Longjumeau and Orsay suffer from obvious obstinateness. Despite this, Juvisy's emergencies, for example, record 30,000 passes each year, a constant increase due to the population growth in this sector. The presence of the only emergency service makes the Juvisy hospital the central centre of our local health service: close to the RER station, which sees 70000 passengers per day, and the Orly airport, it is an absolutely essential first resort equipment. The Government calls for the opening of a hospital of the future on the Saclay plateau, and this is probably good news for the Essonne department. But this modernity will only be reserved for a few: since Juvisy, it sometimes takes almost an hour to reach the Saclay plateau. That is why it is my duty as a parliamentarian, supported by all the mayors of my constituency and by many elected representatives of the North Essonne, to remind you of the serious risk that the total arrest of the Juvisy hospital would present for the health of the inhabitants. I also denounce the blackmail – there is no other term – to which Juvisy's elected representatives are subjected, ordered to deliver the old hospital site to the promoters in order to finance a new hospital on the Saclay plateau where the inhabitants of their basin of life will never go. I refuse to allow the inhabitants of my city to remain hostages to accounting, arbitrary and disconnected decisions. There is an urgent need to return to the path of dialogue, which is not the case today with the ARS and the management of the hospital. The Minister of Health stated last August on France Info that there would be no closure of a local hospital. Can you, Madam Secretary of State, explain this statement? If there is no "myth around the closures of emergency services," as the minister said, can you confirm today the Government's commitment to maintaining a hospital in Juvisy-sur-Orge for a long time?
ParlaMint-FR_2018-11-27-O1083.u34	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-11-27-O1083.u35	Member, I know your investment to ensure the best possible access to care in your constituency. Be aware that your concerns are shared by the Government and that we are making every effort to resolve the difficulties faced by many of our fellow citizens. On 18 September, the President of the Republic presented an ambitious programme to transform our health system. Among the 54 detailed measures, several are aimed at addressing territorial inequalities in access to care, such as the abolition of the numerus clausus or the creation of 400 positions of general practitioners and 4000 positions of medical assistants, especially in areas where access to care is difficult. The "Ma santé 2022" plan also provides for the establishment of territorial occupational health communities and doctors' permanences in community hospitals, in order to contribute to a more stable balance between rural and urban areas. With regard to the situation at the sites in Longjumeau, Orsay and Juvisy, I would like to reiterate the commitment made following the COPERMO opinion last June, and also because of the old-fashioned problems you mentioned, to finance the construction of a new-generation hospital on the Saclay plateau, already mentioned in response to Mrs Rixain, to the tune of €215 million by 2024. It will be accessible in less than 30 minutes by any health transportation, and three emergency counselling and care centres – CCSU – will be open in Longjumeau, Sainte-Geneviève-des-Bois and Juvisy, which will allow for a response tailored to the needs of the inhabitants. These centres, which are real centres for community care, will provide for the non-vital emergency, up to 35,000 passages per year; They will also offer a wide range of scheduled consultations in general and specialized medicine as well as an advanced technical platform.
ParlaMint-FR_2018-11-27-O1083.u36	Mr Robin Reda has the floor.
ParlaMint-FR_2018-11-27-O1083.u37	Local elected officials and doctors from the Territory's professional communities have not waited for the Government to open structures such as multi-professional health homes, for example.
ParlaMint-FR_2018-11-27-O1083.u38	That's great!
ParlaMint-FR_2018-11-27-O1083.u39	What we expect of the Government is that it will help us to have adequate public structures and the vanguard of state-of-the-art medicine for all patients in Essonne.
ParlaMint-FR_2018-11-27-O1083.u40	Mrs Aude Luquet, speaking on behalf of the Committee on the Environment, Public Health and Consumer Protection, raised her question, No. 421 on the multiplication of paid car parks in public hospitals.
ParlaMint-FR_2018-11-27-O1083.u41	Madam Secretary of State, I would like to ask you today about the increase in the number of paid car parks imposed on patients and visitors to public hospitals, which are often entrusted to private providers. As an example, I will take the recent Melun Hospital of HealthPôle, in my constituency, which set up a paid parking lot while it was free of charge in the former Marc-Jacquet Hospital. This case is not isolated since it concerns dozens of public hospitals throughout France: paying car parks are multiplying, bringing with them incomprehensions and contestations. At Santépôle de Melun, for example, it is necessary to count 21 euros for a three-day package while some patients struggle to advance the price of a doctor's consultation. While it is understood that some hospital centres may be faced with problems of congestion of car parks, as a result of the anarchic parking of users who are neither patient nor visitor, the fact remains that the transition from the free to the payer for the sick and their relatives may appear unfair in their forced situation, which is to consult a doctor or come to support a family member in hospital. In addition, the new hospital infrastructure is increasingly remote from the city centres, leaving no choice but to use the car, due to the lack of adequate and sufficient transport. Madam Secretary of State, what is the Government's view of this growing number of paid car parks within public hospitals, and what are the answers you intend to give to the misunderstandings caused by this situation?
ParlaMint-FR_2018-11-27-O1083.u42	The Secretary of State to the Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-11-27-O1083.u43	Thank you for your question, which deals with very concrete situations experienced by many people, including persons with disabilities who have to park in the parks of public hospitals in order to receive the often daily care that their state of health demands. First of all, I would like to point out that the management of parking is not at the heart of the missions of the public hospital. As a result, many establishments decide to entrust the management of the parking lot to a private operator. Practices appear to be very heterogeneous from one institution to another. Some hospitals exempt certain publics, such as disabled people, from the validation and payment of the parking ticket. We do not have any objective evidence to suggest that the practices of health facilities would interfere with the exercise of the right of access to care. To date, the Defender of Rights has thus failed to bring the matter before the Ministry to discuss difficulties in accessing care for financial reasons related to the payment of parking fees. In addition, for the most vulnerable patients, the journeys to the hospital are often made with health carriers, which reduces the costs to be borne by these people. However, your question is essential, and we will not fail to mention it in future discussions with the relevant user associations.
ParlaMint-FR_2018-11-27-O1083.u44	Mrs Aude Luquet has the floor.
ParlaMint-FR_2018-11-27-O1083.u45	I understand that there was no referral to the Defender of Rights. But when you come to visit someone who is suffering in the hospital, or someone who is at the end of life, you don't have the reflex to go to the Defender to complain about the cost of parking. I exchanged another Sunday with a person who comes to see his mother who is at the end of his life: he pays 72 euros a day, in the South Franciscan hospital center. Of course, this does not necessarily depend on the ministry. But when we know that public-private partnerships cost the state, and therefore the taxpayer – and this is the case with the South-Francilian hospital – the question of the actual total cost has to be asked. There is a captive audience here, who has no choice but to come to the hospital. It is a shame to be bound feet and fists to come to see his loved ones.
ParlaMint-FR_2018-11-27-O1083.u46	The next speaker is Mr Régis Juanico, to put his question, No. 424, concerning the situation of psychiatry in Saint-Etienne.
