ParlaMint-FR_2018-10-16-O1019.u1	The next item is the question to the Government.
ParlaMint-FR_2018-10-16-O1019.u35	Madam Member of Parliament, yesterday, with you, François de Rugy and Jacqueline Gourault, we were in Villegailhenc and Trèbes. We met the elected representatives, mayors and municipal councillors, and the people hard hit by the climate phenomenon, the floods and floods that you mentioned. I hear in your voice the emotion caused by the spectacle of desolation given by these ravaged villages, by these bridges carried away by the floods, by these fifty departmental roads of Aude cut off because of landslides, by these families bruised by the deaths or by the wounded, by those who, having not had to suffer human tragedies, saw their house swept away or devastated. We were together, Madam Member of Parliament, when we met people from Villegailhenc who told us exactly this: "It is my whole life that has gone away." I therefore share the emotion that you express. We can also pay tribute to the dignity of those who have suffered this tragedy and to the support given to them by volunteers, law enforcement officials and elected officials, who, whatever their administrative status or political conviction, have decided to help them, quickly and out of solidarity. We can congratulate those who, after the tragedy, will secure the areas concerned; I am thinking of the gendarmes and soldiers of the third regiment of naval infantry paratroopers, who have been mobilized to ensure that no overflow is attended as a result of the tragedy. And then we'll have to rebuild. It'll be a long time. We must at the same time repair what has been damaged and think, at the time of reconstruction, of the phenomena of new intensity which will not fail to reproduce. To this end, budgetary resources will be mobilized. I mentioned the ongoing discussion with the insurance companies, I mentioned the mobilization of the National Emergency Assistance Fund as a result of my discussion with the Minister of Action and Public Accounts. It will also be necessary to accompany local authorities, because many public facilities have been damaged or even completely destroyed; That's what I told the three mayors we met yesterday. [[Applause on the benches of the LaREM, MODEM and IDU-Agir groups]] Let me have a special thought for the mayor of Trèbes, who, having lived a tragedy in his commune a few months ago, still deplores new deaths in a tragedy that affected the entire population of his commune. I mean how impressed he was with his commitment and dignity in these very difficult moments.
ParlaMint-FR_2018-10-16-O1019.u36	The next speaker is Mr Gabriel Serville, for the Group of the Democratic and Republican Left.
ParlaMint-FR_2018-10-16-O1019.u37	Minister for Action and Public Accounts, under the guise of reforming economic structural aid overseas, articles 6 and 8, respectively, of the PLF – Finance Bill – and of the PLFSS – Social Security Financing Bill – for 2019 bring a blow of extreme violence to Guyanese companies. Indeed, behind the ambitious figures provided by your services with regard to the abandonment of ZRR-type zoned tax systems – a rural revitalization zone – or ZFU – an urban free zone – to the benefit of the free zones of new-generation activity, there is in fact an increase in the cost of labour, which Guyana's socio-professionals estimate at 7%. Tens of redundancies are emerging, while Guyana already suffers from an endemic unemployment rate of 21%. It is obviously a cold shower for our economic fabric which, already tried, will no longer have the means to recruit qualified personnel, finding itself increasingly disadvantaged in the face of competition from Hexagon. The most unbearable is the method used, in which you now excel. It consists of undressing Peter to clothe Paul by sending one and the other backs to backs, territories against territories. Ultimately, this amounts to asking the ultramarines to bear the cost of their development alone. Minister, this re-entry has been of rare violence for the overseas countries: the questioning of the tax reduction scheme, the abolition of the incentive mechanisms for the construction of social housing, the abolition of the LPA – personalized assistance for housing – accession, the abolition of the non-recoverable VAT, the drastic reduction of mobility aids, the announced disappearance of France Ô and, soon, the reform of the premium of living are the ingredients of a menu that is similar to a declaration of war against the French overseas. [[Applause on the benches of the GDR groups and on several benches of the SOC and FI groups, as well as on some benches of the UDI-Agir and LaREM groups]] Of course, I expect you to decline a succession of figures from the press kit published by your services. I will then oppose you with the inexorable loss of confidence on the part of the actors on the ground in your policy, which consists of a succession of unfair decisions for our people. Minister, my question is simple: Do we still have to resolve to go back to the street for you to reverse the trend?
ParlaMint-FR_2018-10-16-O1019.u38	The next speaker is the Minister for Overseas Affairs.
ParlaMint-FR_2018-10-16-O1019.u39	French Guiana, Mr. Serville, has been at the heart of the Government's concerns, like all the overseas territories, since our arrival in business: you know that well.
ParlaMint-FR_2018-10-16-O1019.u40	It can't be seen!
ParlaMint-FR_2018-10-16-O1019.u41	I cannot therefore allow you to speak of hindsight, neither for Guyana nor for the other overseas territories. Yes, there is a reform of economic aid: 2.5 billion euros have been reviewed and new, more effective tools will be created, from which Guyana will be able to benefit. We have developed these reforms in full transparency and with the economic community: I have been talking about them for about a year. Guyana is far from forgotten, first because it is in a strengthened sector; This means that the economy will benefit from a reduction of 80 per cent on corporate tax and 100 per cent on local taxes. Guyana also benefits from a higher rate of defiscalisation, which will be extended until 2025. With regard to the abolition of the NPR VAT – value added tax not collected recoverable – it will make it possible to mobilise EUR 100 million for the benefit of the overseas territories: Guyana and its companies will also be able to benefit from it to develop, for example, the fisheries sector or the timber sector – and, as you know, Guyana suffers from many delays. We will also be able to help the territorial community, as more needs to be done and, above all, faster in terms of infrastructure. I say "faster" for those who would like these reforms to be postponed to 2020 or 2025. There is an urgent need in Guyana, as in the other overseas territories. Other financing: €65 million for schools; 150 million for the recentralisation of the RSA – active solidarity income – of which 50 million will be remobilised by the territorial community in the coming years; 40 million for digital; 27 million, finally, for the compensation of the grant of the sea. [[Applause on many benches of the LaREM group]] As you can see, honourable Member, the State is at the rendezvous, in French Guiana, of the effort it owes to this territory, which has fallen far behind, and for which the Government is mobilizing all its energy.
ParlaMint-FR_2018-10-16-O1019.u42	[[Extended applause on the benches of the LaREM group and on several benches of the MODEM group]] Mr Adrien Taquet, on behalf of the Group of the European People's Party, is speaking.
ParlaMint-FR_2018-10-16-O1019.u43	[["Ah! » on the benches of the LR group]] There are several ways, Minister of National Education, to bring the question I have to ask you about the schooling of children with disabilities. [[Mrs. and Mr. members of the LaREM and MODEM groups rise and applaud. – Applause on the benches of the UDI-Agir group. - Mr. Thierry Benoit gets up too. – Hued on several benches of the LR and FI groups]] First of all, I could refer to the fall of insults and threats that my colleagues have been receiving for the past four days from people who have been inspired by the irresponsible words and behaviour of some members of this House. [[Exclaims on FI banks]] If this is to be said, it is to be a "facilitator of democracy", be convinced that we do not share the same concept of entertainment or the same conception of democracy.
ParlaMint-FR_2018-10-16-O1019.u44	Please, ladies and gentlemen, let us listen to Mr Taquet.
ParlaMint-FR_2018-10-16-O1019.u45	[[Applause on the benches of the LaREM group and on several benches of the MODEM group. – Long exclamations on the benches of the LR and FI groups]] I could ask you, minister, to explain to our assembly what inclusive school is; Because when I read bills or amendments that refer, respectively, to the notions of'specialised educational pathways' and 'customised inclusion', both contrary to Article 19 of the UN Convention, not only do my arms fall, but I doubt that their authors really know what they are talking about. [[Mrs. and Mr. members of the LaREM and MODEM groups rise and applaud. – Claims on several benches of the LR and FI groups]] I could ask you, minister, to take the time to explain how our disability policy works to some here who, throughout the day, claim that they know the territories better than we do, but seem to have forgotten that disability policy is also the responsibility of the departments! [[Applause on the benches of the LaREM group. – Long exclamations on the benches of the LR group]] I could ask you to remind us that this matter has been the subject of several hours of debate in committee and discussion during the sitting; I would add that the National Assembly's study groups on disability or autism, for example, are also places of debate and work, especially when they are vice-chairmen. But again, we must have set foot in it once since the beginning of the legislature!
ParlaMint-FR_2018-10-16-O1019.u46	This is a question-and-answer session for the government! So speak to the government!
ParlaMint-FR_2018-10-16-O1019.u47	[[Exclaims and taps of desks on the benches of the LR group]] I could ask you to acknowledge the dedication of school life assistants and, of course, of all national education staff and parents; But I'll just...
ParlaMint-FR_2018-10-16-O1019.u48	Buffoon!
ParlaMint-FR_2018-10-16-O1019.u49	The time has expired!
ParlaMint-FR_2018-10-16-O1019.u50	Thank you, Mr. Taquet.
ParlaMint-FR_2018-10-16-O1019.u51	I'm finishing, Mr. President. So I could ask you all this, minister; But I said I'd just ask you to call back...
ParlaMint-FR_2018-10-16-O1019.u52	[[Mrs. and Mr. members of the LaREM and MODEM groups rise and applaud.]] Thank you. [[Applause on the benches of the LaREM, MODEM and IDU-Agir groups]] I would remind all the groups that I let each speaker finish his question as long as it is useful for a good understanding of the exchanges. There is therefore no justification for a part of the House expressing its dissatisfaction. The Minister for National Education and Youth has the floor.
ParlaMint-FR_2018-10-16-O1019.u53	[[Applause on several benches of the LaREM group. – Claims on several benches of the LR and FI groups]] [[New exclamations on the banks of the LR group]] Thank you, Mr. Taquet, for giving the question back the dignity it requires. It has been a rallying issue for the whole country for twenty years. You will show your support for this gathering, ladies and gentlemen of the opposition, by listening calmly to the answer.
ParlaMint-FR_2018-10-16-O1019.u54	You refused the debate on the subject!
ParlaMint-FR_2018-10-16-O1019.u55	It was last Thursday that we had to be calm!
ParlaMint-FR_2018-10-16-O1019.u56	[[Applause on the benches of the LaREM and MODEM groups]] On a subject of this importance, I will respond calmly. This subject, let us sum it up in a few data: 340,000 pupils with disabilities; More than 80000 people to welcome them; a Government policy which, for the first time, tends to reduce the number of precarious jobs, in favour of robust jobs dedicated to this reception.
ParlaMint-FR_2018-10-16-O1019.u57	Answer the mail sent to you, it'll be good already!
ParlaMint-FR_2018-10-16-O1019.u58	For the first time, in the last school year, the accompanying staff of students with disabilities – AESH – were more numerous than the assisted contracts: for these accompanying staff, we have created more than 10,000 posts, to which will be added another 12,000 in the next PLF. [[Applause on several benches of the LaREM and MODEM groups]] For the first time, these contracts are accompanied by a training policy of 60 hours per year. In other words, we are opening up opportunities for those in jobs. In ten days, a long-awaited dialogue will also begin. It is no doubt a coincidence that a bill that has not been properly drafted was presented at the same time!
ParlaMint-FR_2018-10-16-O1019.u59	You should show some modesty!
ParlaMint-FR_2018-10-16-O1019.u60	It is in national unity, since the subject requires it – and it has always prevailed until now – that we want to ensure that, by 2020, there are only robust accompanying contracts and trained staff, and that we want to reflect on the reception in schools, so that all students benefit from the support they need.
ParlaMint-FR_2018-10-16-O1019.u61	Communication's over! We have to do something! Instead of canoeing, work!
ParlaMint-FR_2018-10-16-O1019.u62	[[Applause on the benches of the LaREM and MODEM groups]] The progress made is welcomed by all those who know the subject. Of course, the situation is still imperfect, even though it has improved considerably during this re-entry. It will improve further next year, in national unity.
ParlaMint-FR_2018-10-16-O1019.u63	[[Applause on many benches in the FI group. – Miscellaneous movements]] The next speaker is Mr Jean-Luc Mélenchon, for the Group of the European People's Party.
ParlaMint-FR_2018-10-16-O1019.u64	The FI Group associates itself with the message of the national representative of solidarity with the severely bruised population of Aude. He expresses his compassion to those who are in mourning today and, from this microphone, this rostrum, I call my friends "unsubmissive"...
ParlaMint-FR_2018-10-16-O1019.u65	And not the others?
ParlaMint-FR_2018-10-16-O1019.u66	[[Ironic rumeurs on the benches of the LaREM group]] ...from the whole region to the rescue, to help those who are in disarray. Nature leaves us similar, the law makes us equal and, of course, the law of mutual aid here and the political order at this moment. [[Bruits]] As you may have learned, this morning the special prosecutor whom you appointed after a job interview, having authorized a search since last Friday, chose to do so this morning at seven o'clock and I opened my door to people who were rushing to tap. They were armed and dressed in bulletproof vests because you never know, with me, what can happen. This search was carried out without any grounds of urgency, as may be the case when the truth must be revealed. Because the initial complaint dates back a year ago, filed by someone who said herself that it was a joke to please Ms.Le Pen – who had not asked her for anything. A year and a half later, I, the party headquarters, the movement headquarters and nine people were raided!
ParlaMint-FR_2018-10-16-O1019.u67	That's enough! Let justice work!
ParlaMint-FR_2018-10-16-O1019.u68	[[Bruits]] I don't complain about being searched, I complain about this staging and the concrete result we're getting. [[Applause on the benches of the FI group and on several benches of the LR group]] The second complaint concerns the accounts of the campaign for the presidential election. This is a real stalker, Mr Logerot, which you have increased by 57%, having turned the campaign accounts commission into a way of denouncing people and nailing them to the pillori. [[Applause on the benches of groups FI and LR. – Exclaims on the banks of the LaREM Group]] That's what I have to tell you. Where is the rule of law? I am the chairman of an opposition parliamentary group and my chief of staff has been searched for seven hours. You've had all my appointments for two years, you've sucked all the files of the Unsubmissed France movement and all those of the left-wing party without us having signed a single minutes. [[Long protests on the benches of the LaREM and MODEM groups]] [[Applause on the benches of the FI and LR groups as well as among non-attached Members]] Colleagues, have you become unreasonable? Do you know what that means? Do you feel in solidarity with such processes? You're screaming now... but you don't realize! It's not justice anymore, it's...
ParlaMint-FR_2018-10-16-O1019.u69	Long live the independence of the judicial authority!
ParlaMint-FR_2018-10-16-O1019.u70	[[Vif applause on the benches of the FI group. – Mr Michel Castellani applauds – Noise – Mr. Jean-Luc Melenchon continues his intervention in a big hustle and bust after the microphone was cut to him]] ...it's not police anymore. Here's my question: For what infamous reasons do you claim to sue us?
ParlaMint-FR_2018-10-16-O1019.u71	The Prime Minister has the floor.
ParlaMint-FR_2018-10-16-O1019.u72	Mr President Mélenchon, I see in your question an emotion and anger that I think I can understand. It is about the emotion and anger of a citizen – in this case a political leader – in good faith, because I believe in your good faith by building and perhaps even, out of conviction, a citizen who is confronted with a judicial procedure. You're not the first, Mr. President Mélenchon,...
ParlaMint-FR_2018-10-16-O1019.u73	What about the Benalla case?
ParlaMint-FR_2018-10-16-O1019.u74	[[Exclaims on the benches of the LR group]] ... to experience this emotion and to feel this anger, confronted in good faith, I insist, with a judicial procedure and you know it.
ParlaMint-FR_2018-10-16-O1019.u75	The answer is predictable.
ParlaMint-FR_2018-10-16-O1019.u76	What about Benalla?
ParlaMint-FR_2018-10-16-O1019.u77	[[Applause on several benches of the LaREM group]] And I intend to point out, Mr. President Mélenchon, with the utmost calmness, that there is, in your question, some inaccuracy and a fundamental disagreement. An inaccuracy, first of all, which I think you will readily recognize: the search carried out this morning was not requested by a prosecutor whom I would have "appointed after a prior interview". The Paris prosecutor was appointed long before I was appointed Prime Minister myself, and you know it perfectly well. A profound disagreement, then: it is up to me, because I am Prime Minister, because I am respectful of the law and the constitutional text, to make prevail in all circumstances the independence of justice, independence through which there is no individual instruction given to the prosecutor.
ParlaMint-FR_2018-10-16-O1019.u78	You're in charge of the Public Prosecutor's Office!
ParlaMint-FR_2018-10-16-O1019.u79	The decisions of the prosecutor – in this case the one referred to here – are subject to the supervision of a judge of liberty and detention who is a judge of the seat and who is of course perfectly independent. [[Applause on many benches of the LaREM and MODEM groups]] [["What about Benalla? » on the benches of the FI group]] [[Applause on the benches of the LaREM and MODEM groups. – Long exclamations on the benches of the FI group]] It is not for me, Mr President Mélenchon, and it is not for any of us to question the constitutional text and the fundamental principle of the independence of justice. If you want to focus the debate on the independence of justice on the political ground, let us agree, it will be a political debate. But in the completion of judicial proceedings... I say, ladies and gentlemen, with the utmost calmness: in the completion of judicial proceedings, justice is obviously independent and it is up to us to make this principle prevail.
ParlaMint-FR_2018-10-16-O1019.u80	The next speaker is Mr Nicolas Turquois, for the Group of the Democratic and Related Movement.
ParlaMint-FR_2018-10-16-O1019.u81	My question is for the Minister of Economy. First of all, I would like to associate myself and the Group of the Democratic Movement with your indignation, Mr Le Maire, regarding the Ford company in Blanquefort and to give my full support to the employees of the site who are fighting a difficult fight. As you know, the Government has given strong signals to move towards the gradual release of diesel. In my riding, next to Châtellerault, there are two foundry companies that are historically the former foundries of Renault from Île Seguin to Boulogne. One, Fonderie du Poitou Fonte, manufactures diesel engine crankcases. The other, Saint-Jean-Industries, specializes in aluminum heads. They are more than a thousand employees in total. Far from the outdated image of foundries, they are two of the most efficient and innovative companies that possess a know-how that is now unique in France. Their activities are, however, severely affected by the fall in sales of diesel vehicles. They have each launched a turnaround plan to reorient their activities towards tomorrow's automobile. It is imperative to accompany them and preserve this know-how in our country. The Interdepartmental Industrial Recovery Commission, CIRI, has started discussions with Renault, the main customer of the two foundries, to best support this transition. But Renault's investment announcements in Brazil and Turkey are not made to reassure employees. [[Applause on the banks of the MODEM group and on several benches of the LaREM group]] For us Members of the Democratic and Related Movement Group, this fight for the territories is an essential part of our commitment – which we know is widely shared in this House. So, Minister, can you tell us what is going on between the CIRI, Renault, and the companies concerned? On the other hand, what about the conversion fund for diesel-related companies? Finally, would a move on your part be possible, a sign of a real commitment by the State to the founders of the Poitou?
ParlaMint-FR_2018-10-16-O1019.u82	The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2018-10-16-O1019.u83	Mr President, we are fighting for every industrial job in the territories.
ParlaMint-FR_2018-10-16-O1019.u84	Well, there's work to do!
ParlaMint-FR_2018-10-16-O1019.u85	I believe in the industrial reconquest of our country and this is the main mission that I entrusted to our new Secretary of State: to win back the territories in industrial matters.
ParlaMint-FR_2018-10-16-O1019.u86	There's work to do!
ParlaMint-FR_2018-10-16-O1019.u87	Tomorrow's industry will not be built on the ruins of yesterday's industry – one is complementary to the other. I am currently fighting, as you have recalled, for Ford to reconsider its decision to close the factory in Blanquefort and to agree to sign its takeover – and that of the 860 jobs that go with it – by the company Punch in order to preserve industrial employment in Bordeaux and Blanquefort.
ParlaMint-FR_2018-10-16-O1019.u88	All right!
ParlaMint-FR_2018-10-16-O1019.u89	I also fight for the Fonderie du Poitou. These two companies are different, you mentioned: aluminum foundry for one, cast iron foundry for the other. The latter has begun its restructuring and prospects for industrial employment are developing; As for the aluminum smelter, it depends on the main shareholder, Saint-Jean, whom I call for more investment. Here again, we will not let down the foundry of the Poitou: I am convinced that it will succeed in its industrial restructuring, like other sites.
ParlaMint-FR_2018-10-16-O1019.u90	You're not doing anything!
ParlaMint-FR_2018-10-16-O1019.u91	[[Applause on several benches of the LaREM group]] More generally, the automotive industry as a whole is facing this change: a drop in diesel sales, an acceleration of the transition to electricity. Well, our goal is not to preserve a diesel industry today in great difficulty, but to accompany the transformation to other markets, to other products. We will get there with the foundry of the Poitou and, if you invite me, I will be very happy to go there.
ParlaMint-FR_2018-10-16-O1019.u92	Mr Jean-Michel Clément has the floor in his capacity as non-attached Members.
ParlaMint-FR_2018-10-16-O1019.u93	My question is for the Prime Minister. On 26 September, the President of the Republic addressed the General Assembly of the United Nations. In his speech, he repeated twenty-three times the word "inequalities". Twenty-three times!
ParlaMint-FR_2018-10-16-O1019.u94	It's performative!
