ParlaMint-FR_2018-05-23-O1219.u1	The next item is the question to the Government.
ParlaMint-FR_2018-05-23-O1219.u22	More than half of the high school students received a positive response last night, and more than 64,000 have already accepted one of the proposals made to them.
ParlaMint-FR_2018-05-23-O1219.u23	As for the others, it's no big deal, of course!
ParlaMint-FR_2018-05-23-O1219.u24	[[Applause on a few benches of the LaREM group]] I, for my part, learn two lessons. The first is that our bet of trust in our youth is won. By opting for a device that works with the commitment and responsiveness of high school students, we have privileged the human to the machine, the meaning to the arbitrariness, the responsibility to passivity.
ParlaMint-FR_2018-05-23-O1219.u25	But who's forcing you to read this?
ParlaMint-FR_2018-05-23-O1219.u26	Blah, blah, blah, blah,
ParlaMint-FR_2018-05-23-O1219.u27	The second lesson is that the system works smoothly: this morning new proposals came to the students who had not yet received them yesterday. That will be the case every day. I would add that the ergonomics of the platform, its availability on smartphone and the sending of messages to young people show that this new device has been well thought out for today's uses. With the deputies La République en marche involved in the law on the orientation and success of students, I am pleased to see that this platform, built and led by high-level scientists and computer scientists, works very well. The display bugs produced yesterday by the high influx, however anticipated, were immediately corrected.
ParlaMint-FR_2018-05-23-O1219.u28	You're just great! Simply wonderful!
ParlaMint-FR_2018-05-23-O1219.u29	[[Applause on several benches of the LaREM and MODEM groups]] However, this positive general trend must not make us forget the difficulties and stress of waiting for some of our high school students and their families. Similarly, there are problematic individual situations. Madam Minister, what can worried high school students and those who find themselves in atypical situations do? What remedies are available to them?
ParlaMint-FR_2018-05-23-O1219.u30	The Minister for Higher Education, Research and Innovation has the floor.
ParlaMint-FR_2018-05-23-O1219.u31	[[Exclaims on the benches of the LR group]] Ladies and gentlemen, the Parcourup platform has enabled more than 430,000 high school students to receive proposals since yesterday; Another 350,000 are on hold. From yesterday, 63,000 high school students accepted offers, and as early as this morning, new proposals were made. This system works in fact, you recalled, continuously. I therefore invite this whole House to do the pedagogy of what you have wished for the new platform for admission to higher education.
ParlaMint-FR_2018-05-23-O1219.u32	For the after-sales service, contact the deputies of the Republic on the move!
ParlaMint-FR_2018-05-23-O1219.u33	I would also like to point out that a lot of false information – for example false screenshots – has been circulating, especially on social networks. Some have goals beyond the success of future students. For young people who have only asked for selective channels and do not have a proposal to date, rectoral committees have been set up this morning; Rectors and teaching teams will accompany these young people to offer them solutions, based on the preferences they have expressed on the Pathup platform. It is also possible to call a green number,...
ParlaMint-FR_2018-05-23-O1219.u34	Then we're saved! You're definitely great!
ParlaMint-FR_2018-05-23-O1219.u35	[[Applause on the benches of the LaREM group]] ...to contact a guidance counsellor. In addition, the principals receive the results at the same time as the high school students, and can therefore refer them to them. Finally, tens of thousands of "student scouts" have made themselves available to the high schools to help them better orient themselves.
ParlaMint-FR_2018-05-23-O1219.u36	Mr Hubert Wulfranc, for the Group of the Democratic and Republican Left, has the floor.
ParlaMint-FR_2018-05-23-O1219.u37	[[Smile]] Mr President, the question of Communist Members of Parliament is addressed to any coherent and uncomplicated right-wing minister – admit that your task is facilitated.
ParlaMint-FR_2018-05-23-O1219.u38	There are also former socialists in the government!
ParlaMint-FR_2018-05-23-O1219.u39	The Government has commissioned proposals to reduce the number and amount of national solidarity benefits. Your arbitration is thus subject to the disindexation of the minimum old age from inflation, the freezing of family allowances and pensions by 2019, the taking into account of assets for the allocation of the allowance for loss of autonomy, a periodic review for the beneficiaries of the allowance for adults with disabilities and the reduction of the limits of resources for student scholarships. You will save €3.5 billion on the 60 billion reduction in public spending planned for this quinquennium. Madam or Mr. Minister, these clear cuts on essential services are quite unbearable as you multiply the ringing and stumbling favors – more than 10 billion euros – for the benefit of the richest. [[Exclaims on the benches of the LR group]] When and where will stop your decomplexed coherence, that of the right of the new world...
ParlaMint-FR_2018-05-23-O1219.u40	[[Smile]] Oh, no, the real right is so much worse, let's see!
ParlaMint-FR_2018-05-23-O1219.u41	[[Applause on the benches of the GDR, FI and NG groups]] ... when it comes to declassifying a growing number of young people, seniors, families, fragile audiences – in short, an increasing number of our fellow citizens?
ParlaMint-FR_2018-05-23-O1219.u42	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-05-23-O1219.u43	Mr President, as I said yesterday in this Chamber, I am extremely committed to the protection of the most vulnerable and to the fight against exclusion. In the Social Security Financing Act, we have increased the minimum old age, the allowance for adults with disabilities and the activity premium. Protecting the most fragile is one of the pillars of the Government's work; There will be no challenge to social assistance. [[Applause on several benches of the LaREM group]] Our priorities are clear. I will present in early July a strategy to combat child and youth poverty; We will focus on reducing social inequalities, focusing on social investment and emancipation. In particular, this strategy will target young people, as we will increase access to training for young people furthest from employment. In particular, no young person should leave child welfare without housing, training or employment solutions. We make it a priority. I will also announce next week a plan for the care of the elderly, whether they live in their homes or in institutions. Our priorities are the fight against loss of autonomy and the strengthening of prevention. In this respect, we will pay close attention to the maintenance of the aid which now allows older people to stay at home as long as possible and to avoid entering the institution. [[Applause on the benches of the LaREM group]] As you have understood, Mr. Wulfranc, the Government shares your commitment to the protection of the most vulnerable. But we want to release the energies – and the first results are there – as much as protecting the most fragile, as we have been doing since the beginning of the quinquennium. For that, you can count on my determination.
ParlaMint-FR_2018-05-23-O1219.u44	Mrs Marie Guévenoux has the floor for the La République group on the move.
ParlaMint-FR_2018-05-23-O1219.u45	Madam Keeper of the Seals, you have before you an assembly of which most of the members were elected for the first time eleven months ago. We have all seen – some being elected, others seeing their colleagues beaten – the distrust and exasperation of the French vis-à-vis the political power.
ParlaMint-FR_2018-05-23-O1219.u46	You made it worse!
ParlaMint-FR_2018-05-23-O1219.u47	This defiance of the French is sometimes due to the lack of exemplarity of the political class. It is also due to the complexity of the texts we are voting on, the sometimes too long time between our debates and the implementation of the texts, and to our supposed corporatism, which would prevent us from taking a critical and reformative look at our own way of working. Our majority is committed to reconciling the French and their political class.
ParlaMint-FR_2018-05-23-O1219.u48	It's gone wrong!
ParlaMint-FR_2018-05-23-O1219.u49	[[Exclaims on the benches of the LR group]] It goes through a strong Republic, therefore powerful institutions. Parliament is, of course, one of the most noble institutions, and each of us here is the guarantor. The two organic and ordinary bills, which together with the constitutional text form the body of legislation for institutional review, were adopted this morning in the Council of Ministers. They include three strong commitments by Emmanuel Macron: the reduction in the number of parliamentarians, the limitation of the cumulation of mandates over time, and the introduction of a proportional dose.
ParlaMint-FR_2018-05-23-O1219.u50	A year ago, she was a Republican employee, that one!
ParlaMint-FR_2018-05-23-O1219.u51	[[Exclaims on the benches of the LR group]] [[Same movements]] These measures, which some would like to present as a weakening of the legislative power, are the means for us to achieve a stronger Parliament. Less, we will have more weight, we will work in a smoother, more efficient way and with more means.
ParlaMint-FR_2018-05-23-O1219.u52	That's not true!
ParlaMint-FR_2018-05-23-O1219.u53	The parliamentary debate that is about to take place will be an opportunity for each of us to express our views, to exchange, and ultimately to choose our mode of government.
ParlaMint-FR_2018-05-23-O1219.u54	Sold!
ParlaMint-FR_2018-05-23-O1219.u55	[[Applause on the benches of the LaREM group. – Exclaims on the benches of the LR group]] When and how will the French be able to have a Parliament adapted to the realities of today?
ParlaMint-FR_2018-05-23-O1219.u56	The next speaker is Ms. Custody of Seals, Minister of Justice.
ParlaMint-FR_2018-05-23-O1219.u57	Madam Member, you rightly recall the origins of the constitutional bill and the organic and ordinary bills that form an extremely ambitious institutional package. [[Applause on several benches of the LaREM group]] These origins reside, it must be said here, in the will expressed by the French by their vote in 2017.
ParlaMint-FR_2018-05-23-O1219.u58	Stay modest!
ParlaMint-FR_2018-05-23-O1219.u59	This will is part of, and must be recognized, a crisis of representative democracy which results in increased abstention, extreme votes, sometimes heated or virulent political statements and a defiance by the French towards political life, which you have recalled.
ParlaMint-FR_2018-05-23-O1219.u60	Have you ever been elected?
ParlaMint-FR_2018-05-23-O1219.u61	[[Rires on the benches of the LR group]] We have already begun to respond, together, to the expectations of the French by adopting widely the draft laws relating to the restoration of confidence in public life.
ParlaMint-FR_2018-05-23-O1219.u62	Get out of the hot air balloon!
ParlaMint-FR_2018-05-23-O1219.u63	We'll talk about it again when you're elected. And in the opposition.
ParlaMint-FR_2018-05-23-O1219.u64	The constitutional bill will be important to complete this package. The decrease in the number of parliamentarians, the introduction of a proportional dose and the limitation of the cumulation of mandates over time,...
ParlaMint-FR_2018-05-23-O1219.u65	Parliament's downsizing!
ParlaMint-FR_2018-05-23-O1219.u66	[[Applause on the benches of the LaREM and MODEM groups. – Exclaims on the benches of the LR group]] ...it's the choice of the French, you have to repeat it! It must be implemented.
ParlaMint-FR_2018-05-23-O1219.u67	It's power to technocrats!
ParlaMint-FR_2018-05-23-O1219.u68	Have you ever submitted to the vote of the French?
ParlaMint-FR_2018-05-23-O1219.u69	[[Applause on the benches of the LaREM group and a few benches of the MODEM group]] To answer your question, Madam Member, the draft constitutional law will be debated in the National Assembly in the first half of July and then in the Senate in the first half of July. Organic and ordinary bills will be considered in the fall.
ParlaMint-FR_2018-05-23-O1219.u70	The next speaker is Mr Boris Vallaud, for the New Left Group.
ParlaMint-FR_2018-05-23-O1219.u71	Prime Minister, Bercy has no imagination, and since your government never resists his long-term desire to sham everything, the French are worried about the prospects for reducing social benefits that the press has echoed: a review of the modalities for allocating LPOs – personalized housing subsidies –, a reduction or freezing of grants on social criteria, a tightening of the number of people eligible for APA – a personalized autonomy allowance –, a targeting of the allowance for adults with disabilities, and the abolition of the specific solidarity allowance. Yesterday, the public servants defended in the street a certain idea of public service, guaranteeing equality before the law, access to rights for all, everywhere in our territory, whatever its condition – because the algorithms do not do everything. They defended the heritage of those who did not. You promised 100 billion euros of savings during the quinquennium and since you have already spent a lot for the richest and you will have to compensate for the removal of the housing tax, your gaze now turns to social benefits. The return of growth, of which you inherit, cannot justify abandoning the most fragile to what you believe to be their final destiny. With you, the Republic lowers the guard and the situation of the most fragile is affected – with the decrease of the APL or the increase of the CSG for pensioners. This morning, the unemployment figures confirmed that you had reduced the guard on employment policy. The job scheme supported Career paths skills does not take off and the entry into training of job seekers has fallen by 30% since the beginning of the year: the logic of control now prevails over accompaniment.
ParlaMint-FR_2018-05-23-O1219.u72	Great price of bad faith!
ParlaMint-FR_2018-05-23-O1219.u73	So, what are your intentions? Which one believe of your ministers, who ever contradicts each other? When will you stop scrambling messages and moving forward by slipping into pragmatism as your tax and social reforms undermine our public services and challenge our solidarity? [[Applause on the benches of the NG and GDR groups]] Mr Prime Minister, your social ras-le-bol cannot take the place of fiscal policy, social policy or any short-term policy.
ParlaMint-FR_2018-05-23-O1219.u74	The next speaker is the Minister for Action and Public Accounts.
ParlaMint-FR_2018-05-23-O1219.u75	Mr President, I have not fully understood the meaning of your question, except that you do not agree broadly. [[Applause on several benches of the LaREM group]] It reassures us. But, in a republican spirit, I will still take up the somewhat disparate elements of your question, even if it evokes more of a poem by Prévert than it calls for a precise answer.
ParlaMint-FR_2018-05-23-O1219.u76	Stop! What a pretension!
ParlaMint-FR_2018-05-23-O1219.u77	If your question related to the fact that we are reassured by the decline in the mobilization, in strikes and demonstrations, of the officials, whom Mr. Dussopt and I listen of course...
ParlaMint-FR_2018-05-23-O1219.u78	All right?
ParlaMint-FR_2018-05-23-O1219.u79	[[Applause on the benches of the LaREM group]] ...I think it was to encourage us. The density of the relations we have with the unions shows that it is stillism, Mr. Member, the one you incarnate, that kills the public service, and not the other way around.
ParlaMint-FR_2018-05-23-O1219.u80	What an arrogance!
ParlaMint-FR_2018-05-23-O1219.u81	If you'd like to congratulate us...
ParlaMint-FR_2018-05-23-O1219.u82	Answer the question!
ParlaMint-FR_2018-05-23-O1219.u83	[[Same movements]] You don't have to get upset, Mr. Vallaud. I listened to you. It's not because we scream that we're right. And it seems to me that you are more Bercy than I am myself. So let's just stay calm, and talk.
ParlaMint-FR_2018-05-23-O1219.u84	Get your hands out of your pockets, to talk!
ParlaMint-FR_2018-05-23-O1219.u85	If you wanted to congratulate yourself on having been able to reassure, last April, the 600,000 people who receive the minimum old age, and to have seen the most modest pensioners benefit from an increase in purchasing power without comparison with that of your years, you were right.
ParlaMint-FR_2018-05-23-O1219.u86	That's not the point!
ParlaMint-FR_2018-05-23-O1219.u87	[[Same movements]] If you wanted to say that you were going to distribute a leaflet to explain that 60% of the inhabitants of your constituency of the Landes will no longer pay the housing tax, you were right.
ParlaMint-FR_2018-05-23-O1219.u88	That's pathetic!
ParlaMint-FR_2018-05-23-O1219.u89	[[Applause on the benches of the LaREM and MODEM groups. – Exclaims on the banks of the NG group]] Mr Vallaud, next time, ask a clear question and you may have a clear answer. Your question allowed me to do as much politics as you did.
ParlaMint-FR_2018-05-23-O1219.u90	What a disrespect!
ParlaMint-FR_2018-05-23-O1219.u91	Minister in charge of treason!
ParlaMint-FR_2018-05-23-O1219.u92	Mrs Frédérique Dumas, on behalf of the Group of the European People's Party, is speaking.
ParlaMint-FR_2018-05-23-O1219.u93	The Minister for Solidarity and Health, the President of the Republic, the Prime Minister and the Minister for Culture have made copyright a priority, and it is the essence of the major battles that are being waged at European level. But it is important that this priority also be reflected at the national level, in what makes the authors' daily lives.
ParlaMint-FR_2018-05-23-O1219.u94	It was last Thursday! With a MODEM bill!
ParlaMint-FR_2018-05-23-O1219.u95	Yesterday, during the general statements of the book, the concerns were very strong. Several recent studies have shown increasing insecurity. At the same time, the authors have had to assume a continuous increase in their social security contributions since 2012: introduction of a contribution for vocational training, increase in the basic pension contribution, reform of the supplementary pension. Added to this was the increase in the CSG on 1 January 2018, and will be added, as of 1 January 2019, the establishment of a single social security fund and withholding tax, as well as, soon, the reforms of vocational training and pensions. All these reforms are essential, and we support them. But they do not, to date, take into account the specificity of the work of author. Dozens of questions arise. For example, the authors are assets that do not pay unemployment insurance contributions. A decree published on May 15th provides for a compensation fund for 2018, but we already know that this scheme will exclude 85,000 authors and that, moreover, for the future, no lasting solution has been found to date. You and the Minister of Culture assigned a joint mission a few days ago to the General Inspectorate of Cultural Affairs and the General Inspectorate of Social Affairs in order to find concrete solutions by the summer. To this end, you will receive all the representatives of the sector on 21 June. [[Applause on several benches of the LaREM group]] My question, which concerns all the authors, is as follows: can you, Madam Minister, pledge that the rights promised in return for the actual contributions to be paid by the authors are real rights, so that the transformation will lead to a fair solution? Are you in favour of a revision of the 2011 circular to take into account the author's role in supporting the priorities of the President of the Republic and the Government, including artistic and cultural education and vocational training?
ParlaMint-FR_2018-05-23-O1219.u96	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-05-23-O1219.u97	As you know, the honourable Member, the Government attaches importance to improving the access of authors to social rights. This has not always been the case in the past, since, for the majority of authors, old-age insurance contributions due in respect of their activity were not assessed, causing serious damage in the calculation of their retirement. It is for this reason that the draft law on the financing of social security for 2018 planned to entrust the recovery of social contributions to a dedicated service, managed by the USSRAF – Unions for the collection of social security contributions and family allowances – on behalf of the regime of artists authors. With regard to the CSG, for 2018, it is the State itself that will guarantee equal status by providing for a compensation modality. The decree you referred to created state aid for authors equal to 0.95% of income, which will be paid in the form of a deduction from all social levies. For the future, as you said, the Minister of Culture and I have assigned a mission to the General Inspectorate of Social Affairs and the General Inspectorate of Cultural Affairs to find a lasting solution to compensate for the increase in the CSG as of 2019. This mission will also examine the question of taking into account other income from the income of authors, while ensuring that the system's financial coherence and balance are respected. [[Applause on several benches of the LaREM group and on a few benches of the MODEM group]] Finally, I can already assure you that artists authors will be treated fairly, like other assets, in the future universal pension insurance scheme. Concerted work will be undertaken with them in the second half of this year. As you can see, Member of Parliament, we are committed to improving the daily lives of artists who write as part of this reform.
ParlaMint-FR_2018-05-23-O1219.u98	The next speaker is Mr Robin Reda, for the Republican Group.
ParlaMint-FR_2018-05-23-O1219.u99	Prime Minister, your announcements for the suburbs miss a real challenge of civilization and ignore the reality of French apartheid. This dramatic legacy is borne by the local elected representatives, of whom I am a member, who do not feel accountable for the choices of the past.
ParlaMint-FR_2018-05-23-O1219.u100	What about your report?
ParlaMint-FR_2018-05-23-O1219.u101	[[Applause on the benches of the LR group]] For the suburbs, it is not enough to have the verb high: you must have the act strong. We are faced with the destiny of a France of territories that feels far from everything and where there is less of everything: less security, less justice, less transport, less education, less health; in a word, less republic.
ParlaMint-FR_2018-05-23-O1219.u102	Be more modest!
ParlaMint-FR_2018-05-23-O1219.u103	Other solutions would break the ghettos and pull the neighborhoods up, but you don't want to put them in place. The projects of local elected officials and volunteers for sport and culture, you do not finance them. [[Applause on the benches of the LR group]] Grants to organizations that do not respect secularism and equality between women and men, you do not remove them. The right to housing that sends the poorest families to the poorest neighbourhoods, you do not reform it. The drug traffickers and the beneficiaries of social housing that disturb the neighbourhood, you do not expel them. The construction of HLM buildings in already ghettoized cities, you do not prohibit it. [[Exclaims on the banks of the LaREM Group]] The use of ethnic statistics to avoid communalism, you do not assume it. The refusal to integrate thousands of citizens who reject France, you do not sanction it. [[Protests on the benches of the LaREM group]] The 5,000 policemen we need in the field, you don't recruit them.
ParlaMint-FR_2018-05-23-O1219.u104	We're recruiting 12,000!
ParlaMint-FR_2018-05-23-O1219.u105	[[Applause on the benches of the LR group]] The 15,000 prison places promised not to leave thugs in the neighborhoods, you don't build them. [[Applause on the benches of the LR group]] Prime Minister, there have already been too many questions on this subject, and these are our answers.
ParlaMint-FR_2018-05-23-O1219.u106	Question asked by someone who has always lived in the suburbs!
ParlaMint-FR_2018-05-23-O1219.u107	He's a member of the nation!
ParlaMint-FR_2018-05-23-O1219.u108	The Minister for Territorial Cohesion has the floor.
ParlaMint-FR_2018-05-23-O1219.u109	Mr President, in your remarks on the suburbs, you have referred to a widely shared record.
ParlaMint-FR_2018-05-23-O1219.u110	Mezard, the white male of the ghetto!
ParlaMint-FR_2018-05-23-O1219.u111	[[Applause on the benches of the LaREM group]] The parliamentary debate deserves better than your exclamations, Mr Di Filippo!
ParlaMint-FR_2018-05-23-O1219.u112	Tell it to the President of the Republic!
ParlaMint-FR_2018-05-23-O1219.u113	I am replying to Mr Reda, who actually has the experience of what the suburbs are and what the exercise of a local mandate is, since he was elected young mayor of Juvisy-sur-Orge in 2014 and he is indeed not an accountant for what had happened there before. That's the reality.
ParlaMint-FR_2018-05-23-O1219.u114	You're right!
ParlaMint-FR_2018-05-23-O1219.u115	[[Applause on the benches of the LaREM group]] But you're an accountant, like others! On the other hand, I cannot share his caricatureal approach. For, for a year now, Mr. Reda, we have done much more for fragile territories than we have done in previous years.
ParlaMint-FR_2018-05-23-O1219.u116	Absolutely!
ParlaMint-FR_2018-05-23-O1219.u117	In twenty-five years, you haven't done anything!
ParlaMint-FR_2018-05-23-O1219.u118	We have done so with the security arrangements made on a day-to-day basis.
ParlaMint-FR_2018-05-23-O1219.u119	It doesn't show much!
ParlaMint-FR_2018-05-23-O1219.u120	We did it with the free jobs.
ParlaMint-FR_2018-05-23-O1219.u121	Free jobs, it's experimental!
ParlaMint-FR_2018-05-23-O1219.u122	[[Exclaims on the benches of the LR group]] We did it with the duplication of classes. And yesterday, announcements were made on crèches, with the creation of 30,000 places, and on jobs. [[Applause on the benches of the LaREM and MODEM groups. – Many Members of the LaREM Group stand up and continue to applaud. – Exclaims on the benches of the LR group]] I add, without getting upset, that I have brought an excellent document, Mr Reda: the programme of your presidential candidate. I invite you to read it again, in particular the only ten lines that concern the city's policy. So please don't give us lessons!
ParlaMint-FR_2018-05-23-O1219.u123	You're in power!
ParlaMint-FR_2018-05-23-O1219.u124	Mrs Justine Benin, for the Group of the Democratic and Related Movement, has the floor.
ParlaMint-FR_2018-05-23-O1219.u125	Mr Minister of State, Minister for the Ecological and Solidarity Transition, ladies and gentlemen, for several years now the West Indies and Guyana have been facing successive waves of sargasse seaweed grounding on their shores. These brown algae, by increasing and drying, release hydrogen sulfide that causes health problems for the population and mortality for marine wildlife, and damage to nearby furniture and habitat. These days, we are experiencing an unprecedented invasion of the archipelago of Guadeloupe, from the Désirade to the Saintes to Marie-Galante. Many schools are relocated as a precaution after the increase in malaise. Companies are on the brink of bankruptcy and a large part of the tourism economy is affected. Until recently, Désirade Island and the island of Terre-de-Bas remained isolated. Ladies and gentlemen, despite its devastating consequences, the massive grounding of sargasse algae is still not considered a natural disaster. Minister of State, my questions are those of our people who cry out for their distress and suffering. Therefore, despite its inadequacy in view of the seriousness and the new intensity of this phenomenon, I would like you to specify the timetable for the implementation of the "sargasses plan" on which the Government committed itself on 4 May. I would also like to know the state of scientific research on the health and environmental impacts involved. [[Applause on the banks of the MODEM group and on several benches of the LaREM group]] Finally, Minister of State, and this is certainly the most crucial issue, is the Government ready to take a historic step by recognizing the state of natural disaster and thus responding to the challenge facing us?
ParlaMint-FR_2018-05-23-O1219.u126	All right!
ParlaMint-FR_2018-05-23-O1219.u127	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
ParlaMint-FR_2018-05-23-O1219.u128	[[Applause on several benches of the LaREM and MODEM groups]] Madam Member, you are right to point out that this invasion of sargasses is an additional calamity which the West Indies would have gone well and which we have probably not taken all the measures.
ParlaMint-FR_2018-05-23-O1219.u129	That's right!
ParlaMint-FR_2018-05-23-O1219.u130	That is why, together with Mrs Girardin, I will go to the West Indies as soon as possible. The situation, as you said, is very difficult for residents, and also has significant economic impacts on the islands of the West Indies. In the face of this phenomenon, we must manage both health and economic emergencies, but also prepare for the future, because this phenomenon tends to be renewed. We do not yet have all the explanations about the origin of this phenomenon, which is regional. Climate change is likely to be an aggravating factor. In the continuation of the plan of action launched since 2015 and in the face of this new crisis of an unprecedented scale, the Government is fully mobilized. It decided at the end of April to take further urgent action. In the West Indies, equipment and a civilian security assistance mission have already been dispatched to support beach pick-up activities and prevent health risks. However, beyond the urgency, a new national plan to combat sargasses will be finalized by mid-June. Annick Girardin, Gérard Collomb, Agnès Buzyn and I are leading the implementation. We will also have a new meeting of the Strategic Committee on this subject tomorrow. Our priority is for each territory to have a very operational plan. This local contingency plan will introduce a reactive procedure in the event of grounding by coordinating the use of human resources and available materials. In concrete terms, these plans will be backed by a €3 million fund of state appropriations. ADEME – Environment and Energy Management Agency – will launch a call for projects for at least EUR 1 million.
ParlaMint-FR_2018-05-23-O1219.u131	When?
ParlaMint-FR_2018-05-23-O1219.u132	[[Applause on several benches of the LaREM group]] I also know, as you said, that public and private insurance schemes are not adapted to this situation.
ParlaMint-FR_2018-05-23-O1219.u133	The next speaker is Mr Guy Bricout, for the IDU Group, Action and Independents.
ParlaMint-FR_2018-05-23-O1219.u134	Prime Minister, for years our communes and our associations have been facing the declines in the state's endowments. In spite of this, the parliamentary majority decided, as early as August 2017, to strike them a new blow by abolishing the parliamentary reserve. [[Applause on several benches of the UDI-Agir and LR groups]] The parliamentary reserve allowed us to know the records of our territory, so the mayors and their municipal councils.
ParlaMint-FR_2018-05-23-O1219.u135	That's right!
ParlaMint-FR_2018-05-23-O1219.u136	That's right!
ParlaMint-FR_2018-05-23-O1219.u137	In my department, the abolition of the parliamentary reserve represents no less than 4.4 million euros a year, stolen, disappeared for local projects, artisans and traders. We were reminded, in the Committee on the allocation of grants for the provision of equipment for rural areas – DETR – where I was appointed with a few colleagues, that our voice was purely consultative and that there would be no co-management with the prefectural services, despite my insistence on seeking more consultation, upstream, with the local elected representatives and the parliamentarians who make up it. What are parliamentarians for?
ParlaMint-FR_2018-05-23-O1219.u138	Nothing!
ParlaMint-FR_2018-05-23-O1219.u139	About 30 parliamentarians would be enough!
ParlaMint-FR_2018-05-23-O1219.u140	Prime Minister, all this helps to create even more distancing with our communes. Recently, I learned that a public meeting was scheduled on 25 May in the commune of Quesnoy, in the presence of your adviser in charge of the creation of a fund from the disappearance of the parliamentary reserve to finance the voluntary sector. No information about this! [["Scandalous! » on the benches of the LR group]] In addition, Minister Blanquer said on Thursday in this Chamber that parliamentarians would not be involved in the operation of the national fund for the development of associative life. What are parliamentarians for?
ParlaMint-FR_2018-05-23-O1219.u141	Nothing!
ParlaMint-FR_2018-05-23-O1219.u142	[[Applause on the benches of the UDI-Agir group, as well as on several benches of the LR and NG groups]] Prime Minister, my question is simple: do you confirm what the Minister of Education has said? What steps do you intend to take to respond to parliamentarians' desire to be involved in the review of the files and the conditions for granting grants to our rural communes and the community?
ParlaMint-FR_2018-05-23-O1219.u143	All right!
ParlaMint-FR_2018-05-23-O1219.u144	[["Joker! » on the benches of the LR group]] The next speaker is the Minister of State, Minister for the Interior.
