ParlaMint-FR_2018-06-05-O1253.u1	The next item is the oral questions without debate.
ParlaMint-FR_2018-06-05-O1253.u12	Mr Michel Herbillon has the floor.
ParlaMint-FR_2018-06-05-O1253.u13	Minister, thank you for your answer. You have recalled what has been done, and I do not dispute it. I worked hard as a member of Parliament and as mayor of Maison-Alfort. You announced good news about the construction of the protective wall on A4 South, indicating that work was finally going to begin. It's about time! The issue of exchangers is crucial. The highways are moving upside down. Of course, these are structuring axes, but here we have a black dot of noise. Thank you for your comments and count on your commitment to ensure that the projects concerning the exchangers, which we have been talking about for a very long time, finally emerge. Finally, concerning the houses of Charenton and Saint-Maurice located near the bridge of Charenton, I assure you that we have been talking about studies for many years. They'd have to be successful. Of course, the coating has improved the situation, but you know very well that this is not enough. 260,000 vehicles pass every day. The inhabitants of Charenton and Saint-Maurice suffer extremely severe nuisances. I would like to see these studies on the semi-coverage or the cover in the vicinity of the Charenton bridge finally completed and work started. That is what we are waiting for, and I thank you for taking care of it.
ParlaMint-FR_2018-06-05-O1253.u14	The next speaker is Mr Jean-Pierre Cubertafon, to put his question, No. 355 on the national road 21.
ParlaMint-FR_2018-06-05-O1253.u15	Madam Minister, I would like to draw your attention to the proposed redevelopment of the National Road 21, which connects Limoges to the Pyrenees via Agen, Auch and Tarbes. In rural areas, mobility, more than anywhere else, is an inescapable issue. When population and service density are low and distances are high, the issue of travel is a daily problem. In the countryside, the first means of transport is the road. Road routes are therefore structural infrastructures for the territory: they meet the growing demand for mobility of people and goods; they boost the territories by facilitating the establishment of enterprises and talents; Finally, they are responsible for the task of opening up rural areas. Today, therefore, the road is at the heart of such diverse issues as the social and professional integration of the population, access to public services or business opportunities. Many road projects are currently under consideration. As an elected candidate for a rural area with lower rail, road and air accessibility than the rest of the country, I believe that priority should be given to projects that "open" the territories. One of these projects draws my particular attention – and I hope yours – to the Euro 21 project, the setting up of two RN21 routes between Limoges and Tarbes. It operates on a north-south axis of 385 kilometres linking five departments, three regions and two countries. It defends the idea of a development respectful of the territories crossed and vector of strong dynamics for the South-West. The virtues of this infrastructure for the whole South-West would be numerous: reintegration of underserved areas into regional dynamics; rebalancing the development of the territories, in particular the outlying basins; improving access to health and education services. Moreover, at a time when the European project is being questioned, the Euro 21 project could be integrated into a dynamic of enhanced European cooperation. Thanks to its link with the Pyrénées Central Crossing Project – TCP – it will meet the objectives of international partnership between France and the Iberian peninsula. I would like to know your position on this project, which the State had included in its national transport infrastructure scheme in 2011.
ParlaMint-FR_2018-06-05-O1253.u16	The Minister responsible for transport has the floor.
ParlaMint-FR_2018-06-05-O1253.u17	Mr President, you know that I am committed to the issues of de-enclavement and road development, particularly on the Limoges-Tarbes axis. The RN21 is a regional axis structuring and supporting important traffic, especially in the agglomeration entrances and on the section Agen-Villeneuve. However, socio-economic studies of continuous development of the RN21 at twice two lanes over 400 kilometres show that there would be no significant delayed traffic effect of 1'A10, A20 and RN10. The Euro 21 association, of which I welcome the mobilisation, had also considered a concession solution. This solution, for which the acceptability of the general public would be necessary, has been studied by my services. Tolls to finance the infrastructure would be far too high compared to the user's consent to pay, except for a substantial balance subsidy that would cancel the interest of a concession. However, there is no question of leaving this axis to abandonment. Also, the development of the RN21 is obviously intended to be financed or even accelerated. It is therefore necessary to give priority to improvements in safety, reliability of journey times and improvement of the living conditions of local residents. The modifications in the current CPER, amounting to EUR 51.5 million in the New Aquitaine region and EUR 2.5 million in the Occitanie region, are part of this development strategy. These projects will have to be continued and developed during the next contracts between the State and the regions.
ParlaMint-FR_2018-06-05-O1253.u18	Mr Jean-Pierre Cubertafon has the floor.
ParlaMint-FR_2018-06-05-O1253.u19	Thank you for your answer. I know that 400 kilometres represent a long distance, but I count on your support for at least the dangerous parts.
ParlaMint-FR_2018-06-05-O1253.u20	Mrs Valérie Oppelt has the floor to put her question, No 341, on the safety of gas cylinders.
ParlaMint-FR_2018-06-05-O1253.u21	Minister, the regular explosions of gas bottles on the national territory are a cause for serious concern, both among firefighters, usually the first to be exposed to the danger of their lives, and among consumers. These concerns are all the more justified because the bottles concerned are bottles of liquefied petroleum gas – LPG – which can be found everywhere in France, both in the domestic and the artisanal environment. On Tuesday, January 16, a fire broke out in a recreational vehicle dealership near Nantes. The fire spread to about 30 motorhomes, causing the explosion of the gas cylinders contained in these vehicles. The Government has already drawn the consequences of recent accidents by taking measures regarding the storage conditions of this equipment. It is imperative to make arrangements for the storage of cylinders, but these provisions will not be sufficient, as they do not address the root of the danger, namely the gas cylinder itself. In addition, the installation of a fusible valve would prevent the risk of an explosion of a cylinder. The European standards for the design of bottles, applicable in France since 2009, condition the obligation to install a valve to the volumetric expansion capacity of the bottle – and therefore to the choice of materials used. This is why, in France, the latest-generation bottles of composite materials and certain bottles of thin sheet metal are equipped with valves, whereas steel bottles, whose expansion capacity is considered adequate in the light of European standards, are not equipped with valves – even if, in any case, European standards do not prohibit them. Thus, although nothing precludes the entry into France of a bottle of European origin without a valve, since it complies with the above-mentioned provisions, European legislation does not prohibit the integration of this device on certain bottles, in particular steel, which also constitute the majority of the French fleet. What measures does the Government intend to take to remedy that situation?
ParlaMint-FR_2018-06-05-O1253.u22	The Minister responsible for transport has the floor.
ParlaMint-FR_2018-06-05-O1253.u23	Madam Member, your question is to Mr Nicolas Hulot, Minister of State, Minister for the ecological and solidarity transition: he cannot be present, he asked me to answer you. You draw his attention to the security of the French park of gas bottles, and in particular to the danger of exposure to the flames of these bottles. The departments of the Ministry of the Ecological and Solidarity Transition received in this regard the Chief of Staff of the fire and rescue service of Loire-Atlantique: after carrying out a number of tests on several models of bottles available on the French market, he provided them with data on the behaviour of domestic cylinders of liquefied petroleum gas – LPG – in a fire situation. Following this meeting, the Minister decided to entrust INERIS, the National Institute for the Industrial Environment and Risks, with a study on the behaviour of steel LPG cylinders subjected to fire. This study, which will build on the tests already carried out, will develop a theoretical model for predicting the behaviour of a steel LPG cylinder caught in a fire and determine the advantages and disadvantages of the safety devices envisaged. As part of this study, a risk analysis covering the entire life cycle of the cylinder should be carried out, not just taking into account the risk of exposure to fire – for example, external storage and transport at higher or lower temperatures. The results of this study will support a proposal, for which we seek the support of a majority of the Member States of the European Union, in order to amend the international regulations applicable to the design of these cylinders. At present, this regulation does not systematically impose a safety device on steel LPG cylinders placed on the European market – and therefore on the French market.
ParlaMint-FR_2018-06-05-O1253.u24	Mrs Valérie Oppelt has the floor.
ParlaMint-FR_2018-06-05-O1253.u25	Thank you, Minister. I'm in close contact with Colonel Delaunay. He is very interested in this question because he has lost several colleagues in accidents involving gas cylinders. I support it: it seems to me important to move forward in this direction.
ParlaMint-FR_2018-06-05-O1253.u26	Mrs Mathilde Panot has the floor to put her question, No 333, on the EuropaCity project.
ParlaMint-FR_2018-06-05-O1253.u27	My question is to the Minister for the Ecological and Solidarity Transition. On 6 July 2017, while Nicolas Hulot presented his national plan to combat climate change, a question was asked: "Is the urbanisation of the 300 hectares of the Gonesse triangle, including the EuropaCity shopping and leisure centre project, compatible with the objective of carbon neutrality? Mr. Hulot said very clearly: "The answer is no. This greed that we have to consume agricultural land and to artificialize soils in general is incompatible with our objectives. » Once is not customary, I agree with him! This gigantic shopping centre is an archaic project that does not correspond in any way to the stakes of our time. This is attested by the decision of the Cergy Administrative Court on 6 March, which annulled the prefectural order concerning EuropaCity because of the insufficient impact assessment, particularly in environmental terms. However, your government has decided to appeal this decision so that this project will continue at all costs, despite the opposition of many citizens. While 9.4% of French territory is already artificialized, this decision is unacceptable, especially since this phenomenon is accelerating: it is the equivalent of a department that is concreteized every seven years, mainly to the detriment of agricultural land. This decision is all the more incomprehensible as France emitted 3.6% more greenhouse gases than was planned in 2016, and was referred by the European Commission to the Court of Justice of the European Union on 17 May. Finally, this decision is a lie to the French, since the fifth objective set by the candidate Emmanuel Macron's programme for the environment was to accompany the transitions by putting an end to the artificialisation of the land. Another project was presented by the CARMA group – Cooperation for a rural and metropolitan agricultural ambition, which corresponds to another ideal of society: market gardening, education, training in organic farming, waste sorting, research... Minister, why did your government appeal this common sense decision from the administrative tribunal? Will you put an end to this huge, useless and costly commercial project to give Gonesse's fertile land the unique chance to remain a common good for local market gardening and permaculture?
ParlaMint-FR_2018-06-05-O1253.u28	The Minister responsible for transport has the floor.
ParlaMint-FR_2018-06-05-O1253.u29	Madam Member, as you recalled, a 2016 prefectural order was the first procedural step in the concerted planning area of the Gonesse triangle, between Roissy and Le Bourget. This decision was taken after a phase of pre-regulatory studies and consultations, and after the public debate on the EuropaCity project. On 6 March 2018, the Cergy-Pontoise Administrative Court took up some of the comments made by the environmental authority and annulled this order, considering the impact assessment insufficient. You question Mr. Nicolas Hulot on the Government's decision to appeal the annulment and ask him why. A distinction must be made between the decision to create a CAZ – a cooperative development area – and the decision to develop it. Once the CAZ has been created, projects can be studied, debated, and in particular to verify their compliance with environmental requirements. Between these two stages of the procedure, the studies continue and the project becomes clearer. The creation dossier remains forward-looking and its approval does not preclude the search for changes and improvements to the project. In addition, the environmental assessment contained in the environmental impact assessment defined by the Environmental Code must provide an appropriate description and assessment of the impacts of a project, depending on each particular case. In the present case, the Government considers that the impact assessment produced by the public operator is proportionate and adapted to the stage of the creation of the ZAC. That is why we appealed the decision of the Administrative Court. We wish, more generally, that the acts of creation of ZACs should not be weakened by requirements beyond the regulatory framework or by assessments of elements that cannot be known at this stage of a project. From a legal point of view, we insist on these points without giving a substantive opinion on the content of the ZAC, i.e. on the EuropaCity project.
ParlaMint-FR_2018-06-05-O1253.u30	Mrs Mathilde Panot has the floor.
ParlaMint-FR_2018-06-05-O1253.u31	Madam Minister, thank you for your answer, although it is absolutely not satisfactory! I repeat, Nicolas Hulot himself said at a press conference that we must stop artificializing agricultural land. You answer me: let's create the ZAC, and then we'll see if there are any minor adjustments. I insist: these lands can be used for market gardening, in order to contribute to the food supply of Paris – since we know that big cities have only three days of food autonomy. This is a national issue. I went the other day near Annemasse, where there is a project of ZAC called "Borly II": there too, there is a question of snacking agricultural land. I repeat: we know that the artificialization of land is accelerating, mainly at the expense of agricultural land. However, we need these lands for the agricultural transition that we call for. I therefore consider that the answer you have given me on behalf of Mr Hulot is not commensurate with what he said at the press conference to which I referred, nor with Emmanuel Macron's programme, nor with the challenges of climate change for the most part.
ParlaMint-FR_2018-06-05-O1253.u32	Mr Pierre Dharréville, speaking on behalf of the Group of the European People's Party, raised his question, No. 334, on the protection of the Mediterranean forest.
ParlaMint-FR_2018-06-05-O1253.u33	Minister, the summer season is approaching and I would like to share with you my concern about the risk of forest fires. In 2017, 3,000 fires devastated 24,500 hectares of forests throughout France. Due to its climatic conditions and vegetation, the Mediterranean region is particularly exposed to this risk, and global warming does not help. 7 million hectares of forest are concerned in France, of which 4.2 million in the Mediterranean region. The Prometheus report identified 2320 fires in the Mediterranean area in 2017, including 733 in the Provence-Alpes-Côte d'Azur region and 637 in Corsica. Haute-Corse, Corse-du-Sud and Bouches-du-Rhône hold the fire records, with 319, 318 and 257 fires respectively. In total, 9687 hectares of forest were destroyed in 2017 in these three departments, out of the 19693 hectares burned throughout the Mediterranean area. Prometheus has already recorded 196 fires and 2111 hectares burned in the same area for the year 2018. While the question arises as to whether civil security has sufficient means to deal with these high risks, the fight against forest fires is also based on the control of natural factors: this requires the mobilization of all public actors involved in the protection of our forests. That is the subject of my question. Since 2000, the NFB – the National Forestry Board – has lost one third of its workforce, and a new reorganization project is making the situation worse. This project involves changing the status of the public institution, further downsizing and reorienting its missions according to the criteria of profitability, to the detriment of the maintenance and sustainable management of forests. On the contrary, we need to strengthen the NFB and rethink forest policy for the benefit of our wood industry, which is rich in know-how and job-creating. I would like to point out to you that Météo-France is also in the throes of shrinkage. I would also like to draw your attention to pastoralism, an activity indispensable to our Mediterranean mountains, which is also threatened by the methods of calculating CAP aid, which do not take account of the specificities of our territories, where grazing routes take place in areas of resinous and thorny, which are little or no mechanized. In these areas, it is particularly useful to support herders and the preventive work of their herds. Finally, we know that we must not relax the effort on prevention: many fires, of involuntary origin, are the result of negligence. There is no fatality, we are not doomed to watch our forests burn with tears in our eyes. Minister, summer is coming soon and our fellow citizens are worried: how does the state intend to rise to the stakes?
ParlaMint-FR_2018-06-05-O1253.u34	The Minister responsible for transport has the floor.
ParlaMint-FR_2018-06-05-O1253.u35	Mr Travert, your question is for Stéphane Travert. He asks me to convey his apologies: being held in Bulgaria for a meeting of the Council of the European Union "Agriculture and Fisheries", which takes place in Sofia, he cannot answer you himself. Your question concerns the protection of the Mediterranean forest, the specificities of which require appropriate answers. In this plant continuum, characterized by numerous forest-habitat interfaces, urbanization and increasing tourist flows, the risk of fire increases. For the management and protection of the Mediterranean forest, the Ministry of Agriculture and Food acts mainly on two lines: regional forest-wood plans and the defence of forests against fire. The national forest and wood programme launched in 2016 is expected to be implemented in each region by 2019. Based on the analysis of the forest resource, the structure of the forest property, the regional plans for Mediterranean forest-wood will focus on the different issues of management, biodiversity and socio-economic issues. The effort to prevent forest fires must also be maintained and the defence of forests against fire encouraged. To this end, the Ministry of Agriculture and Food has strengthened the role of the Delegation for the Protection of the Mediterranean Forest – DPFM. This mission structure, under the authority of the Secretary-General of the Southern Defence and Security Zone, is responsible to the Prefect of the Zone for the protection of the Mediterranean Forest. The territorial competence of the DPFM extends over the fifteen departments of the Mediterranean arc and implements the State's strategy for the protection of the Mediterranean forest. It ensures its link with firefighting and the partnership with local and regional authorities. Beyond governance aspects, DPFM, through its zonal vision, makes it possible to prioritize objectives in the most exposed geographical areas and to improve the evaluation of forest fire defence policy. As the summer season approaches, it must be borne in mind that the majority of fire starts are of human origin. These lights usually start along communication routes or from constructions. Public action to defend forests reduces the risk of fire, but the key to preserving our forest heritage lies in the prudent and responsible behaviour of every citizen.
ParlaMint-FR_2018-06-05-O1253.u36	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2018-06-05-O1253.u37	Madam Minister, thank you, but the Minister of Agriculture did not provide you with any response to the NFB, and I regret it because it is an important point. Secondly, with regard to urbanization and the growing tourism flows mentioned in your response, they should not be further increased by the provisions of the ELAN bill for the adaptation of the coastal law. I spoke at the meeting to question the Government on this matter. Finally, I will conclude with a proposal: why not organise general states of the Mediterranean forest, bringing together all the actors? This would make it possible to mobilize all available forces.
ParlaMint-FR_2018-06-05-O1253.u38	Mrs Marguerite Deprez-Audebert has the floor to raise her question, No. 357 on the enclaving of the western mining basin.
ParlaMint-FR_2018-06-05-O1253.u39	Minister responsible for transport, it is a wet Member of Parliament who has been working on public transport for six hours this morning, who is speaking before you... It should be noted that the Bethune station is the great sacrifice compared to Valenciennes in the SNCF planning on strike days. In the Hauts-de-France, the former mining basin has certain advantages: at the crossroads of Europe, it concentrates a large population, an important cultural heritage and recognized economic sectors. However, these advantages are undermined by a difficult conversion, following two centuries of mining and a strong closure, which results in an unemployment rate of up to ten points above the national average. With a view to responding to these problems and finally giving the territory a second chance, a commitment to the renewal of the former mining basin has been made between the Government and local actors: this plan, of EUR 100 million over ten years, takes the part of housing, and, as far as its economic aspect is concerned, I welcome the creation of a free zone that will certainly create an environment conducive to entrepreneurship and thus to employment. However, I wonder about the relevance of the scheme in the absence of an adequate mobility strategy. Transport is in fact neglected in the plan to de-enclave the territory, despite work on the RN17 and the A21. The example of the agglomeration of Béthunois, to the west of the former mining basin, is evocative: it is incomprehensible that the 300,000 inhabitants of a living basin located thirty minutes from the metropolis of Lille are under house arrest, for lack of satisfactory service. One of the lessons learned by the Assises de la mobilité on the impact of the territorial divide on social inclusion is that it is time to offer a real policy of planning services and transport infrastructure to the west of the former mining basin, a relay to the rural heart of the department. I am aware of the financial constraint on the transport sector as on any other, but investing in the Hauts-de-Frances is a strategic decision for the future. Madam Minister, what concrete measures are you proposing to connect the west of the former mining basin to Lille, Amiens or Dunkirk, and therefore to the rest of the country?
ParlaMint-FR_2018-06-05-O1253.u40	The Minister responsible for transport has the floor.
ParlaMint-FR_2018-06-05-O1253.u41	Madam Member, as you will recall, the Government is fully aware of the difficulties of this territory, in particular the problems of industrial conversion. As such, a partnership commitment between the state and the communities was signed in March 2017 to reinvigorate the mining basin through a proactive policy, notably in terms of housing, but also in terms of mobility. This commitment includes the implementation of several major road operations to improve the service of the territory to the west of the mining basin, between Bethune and Lens: setting up twice two routes of the RN17 between Vimy and Avion, financed entirely by the State for an amount of 26 million euros, the work having begun last year; twice two A21 tracks at the crossing of the A26, financed by the State to the tune of €8.4 million, and the work also started last year and will be completed in 2020. Moreover, the motorway network of Nord and Pas-de-Calais seems dense enough to provide all services to the north and east of the Hauts-de-France region in good conditions. To the south, on the connection between Bethune and Amiens via the RN25, traffic and traffic conditions do not seem to justify an expansion of this axis to twice two lanes. However, some improvements to security and fluidity are necessary and have been included in the State-region plan contract. The development of the RN25 will therefore continue in the context of the next multi-annual programming exercises.
ParlaMint-FR_2018-06-05-O1253.u42	Mrs Marguerite Deprez-Audebert has the floor.
ParlaMint-FR_2018-06-05-O1253.u43	Minister, the work you indicate will fluidize the flow to the east of the former mining basin, but in no way to the north. However, there is a lack of a bar between the A25 and the A26, the two motorways being parallel, while their connection would make it possible to unblock the Roquette factory, which has 3000 employees. Roquette must be connected to A25 and A26 in a much more significant way. On the other hand, you did not reply to me on the train, in this case the rail service.
ParlaMint-FR_2018-06-05-O1253.u44	The floor is open to Mr Jean-Charles Taugordeau to put his question, No 352, on the destruction of mills.
ParlaMint-FR_2018-06-05-O1253.u45	Madam Minister responsible for transport, I am sorry to ask you a question that is absolutely not your concern. In the past, each minister concerned came to the oral questions meeting. At the same time, I would like to draw the Government's attention to the very serious problem posed by the planned destruction of the mills in France, and thus that of thousands of thousands of thousands of biotopes... You understand why I wish I had asked Mr. Hulot this question. Today, mills are seen as obstacles to ecological continuity and the good condition of rivers. But sometimes we don't think enough: after churches and castles, the 60,000 mills are France's third heritage and have a real socio-economic usefulness. Do you know, for example, that mills can produce hydropower and that some of them do? Clean and ecological, it can not only allow self-production, but also significant savings! They contribute fully to the economic life of our neighbourhood, but also to the tourist and cultural animation of our rural areas. The existence of mills is directly threatened by a dogmatic and excessive application of the principle of restoration of ecological continuity by the water police. This continuity has always been foreseen during the construction of the mills, but not maintained over the centuries. Minister, what does Mr. Hulot intend to do to protect our heritage?
ParlaMint-FR_2018-06-05-O1253.u46	The Minister responsible for transport has the floor.
ParlaMint-FR_2018-06-05-O1253.u47	Mr President, your question is addressed to Nicolas Hulot, Minister of State, Minister for the ecological and solidarity transition. But, unable to be present, he asked me to answer you, which I am happy to do given the sensitive issue on which your question relates. Restoring the ecological continuity of rivers, i.e. the free movement of fish and sediments, is an essential component of the good condition of water bodies in accordance with the Water Framework Directive. This continuity is mainly affected by thresholds and dams on streams that prevent, more or less strongly, the movement of fish to their habitats, refuges and spawning grounds, drown some of these elements and store sediments. To reduce these effects, the Act provides for stream classifications that make it mandatory for existing minor bed structures to ensure fish circulation and sediment transport where this is an important issue. This concern is old, since the first law to impose the possibility of crossing the works by fish dates back to 1865, before the major dams and well before the pollution of the 20th century. The implementation of ecological continuity requires the reconciliation of several important issues such as hydropower and heritage. Some stakeholders express strong reactions. However, the restoration of continuity has in no way the objective and consequence of the destruction of the mills, since it concerns only the thresholds in the minor bed of the watercourses and that various development solutions exist. In order to appease these exacerbated oppositions, a working group has been set up within the National Water Council; the federations of defence of the mills and the Association of the riparians of France are fully associated. Composed of representatives of all stakeholders, this working group met five times between October 2017 and the end of May 2018; It has been entrusted by the National Water Council with a mission of listening, analysis and synthesis, formulated in the form of a draft action plan to improve the implementation of ecological continuity on the ground. The National Water Committee will deliver an opinion on the draft plan, which will be sent to the Minister of State shortly. I have no doubt, in view of the work of the working group, that these will enable it to take the necessary steps to facilitate a more smooth implementation of ecological continuity with respect for the different parties, the different issues and the European regulations.
ParlaMint-FR_2018-06-05-O1253.u48	Mr Jean-Charles Taugordeau has the floor.
ParlaMint-FR_2018-06-05-O1253.u49	Above all, it is not a question of destroying the mills, but of destroying what holds water for the mills, and therefore also biotopes. When the mills were built, a ditch was always planned to reach downstream above the water hold, and that ditch allowed the passage of fish – I recall that in the 19th century workers had even gone on strike because they were tired of eating only salmon, the latter being in abundance in all the rivers of France. Ecological continuity existed well, and it would be all the more aberration to destroy the bays if we could no longer use the mills for the production of hydropower.
ParlaMint-FR_2018-06-05-O1253.u50	Mr Taugurdeau, I would not want our colleagues to think that it was the minister in charge who systematically answered the oral questions in previous legislatures. I wish to point out that the Constitutional Council was seized of this matter on 21 January 1964, and that of course it had confirmed that the Government was completely free to appoint the minister it wished.
ParlaMint-FR_2018-06-05-O1253.u51	I call Mrs Emmanuelle Anthoine to speak on her question, No. 351 on the use of auditors.
