ParlaMint-FR_2018-03-14-O1159.u1	The next item is the question to the Government.
ParlaMint-FR_2018-03-14-O1159.u100	For example, the reform of vocational training and apprenticeships will exclude all French people who do not have easy access to digital technology, all those who need personalized support and guidance, all those who will be victims of the decision to transfer to the branches the definition of training cards, previously developed by the regions, which will increase the competition between vocational high schools and apprenticeship training centres, whereas on the contrary it is necessary to work in favour of complementarity and to increase decentralisation. [[Applause on the benches of the LR group]] Are you ready, Prime Minister, to hear the proposals of local and regional authorities, the social partners and Parliament to change your reforms?
ParlaMint-FR_2018-03-14-O1159.u101	All right!
ParlaMint-FR_2018-03-14-O1159.u102	[[Exclaims on the benches of the LR group. - Applause on the benches of the REM and MODEM group]] The Secretary of State responsible for relations with Parliament has the floor.
ParlaMint-FR_2018-03-14-O1159.u103	Ladies and gentlemen, thank you for your welcome. Member of the European Parliament, dear Mr Cherpion, we have spent enough hours on apprenticeship and vocational training...
ParlaMint-FR_2018-03-14-O1159.u104	You were a socialist at the time!
ParlaMint-FR_2018-03-14-O1159.u105	... so that I do not doubt in any way your commitment or your ambition on these matters. Before you come to your more global talk about recentralisation – a policy that everyone knows does not exist –...
ParlaMint-FR_2018-03-14-O1159.u106	Yes! It's a technocratic coup!
ParlaMint-FR_2018-03-14-O1159.u107	...so I will answer this part of your question. In the area of apprenticeship and vocational training, we could continue as before and consider that everything is going well. This would allow us to judge that 66 per cent of managers are entitled to training each year, compared with only one third of workers and 10 per cent of the unemployed.
ParlaMint-FR_2018-03-14-O1159.u108	That's not the point!
ParlaMint-FR_2018-03-14-O1159.u109	Like you, however, I believe that the situation is not acceptable and that we need to change things. As far as learning is concerned, we could also continue as before and tolerate the deterioration of both supply and support.
ParlaMint-FR_2018-03-14-O1159.u110	We never said that!
ParlaMint-FR_2018-03-14-O1159.u111	Without questioning anyone, however, we believe that everyone, in their place, must help to change a dysfunctional system.
ParlaMint-FR_2018-03-14-O1159.u112	You're not answering the question!
ParlaMint-FR_2018-03-14-O1159.u113	And, honourable Member, don't make this government the trial of not trusting the territories,...
ParlaMint-FR_2018-03-14-O1159.u114	It is the territories themselves that say so!
ParlaMint-FR_2018-03-14-O1159.u115	... while he made the choice of freedom, for example, in school matters, when he entrusted the mayors with the decision to choose between the four-day week or the four-and-a-half-day week. [[Applause on the benches of the REM and MODEM groups. - Exclaims on the benches of the LR group]] In a few days, you will decide on the proposal for a law on water and sanitation, which allows mayors to decide whether or not they approve the transfer of these powers. And the same applies to aquatic management and flood prevention – GEMAPI. So, don't go looking in the Constitution for arguments to show that we are reaching it! You know very well that the Government's will is to transform our country in depth and to repair what is not working,...
ParlaMint-FR_2018-03-14-O1159.u116	It's the dictatorship on the move!
ParlaMint-FR_2018-03-14-O1159.u117	... without ever taking refuge in dogmas or ready-to-think which, too long, have opposed us.
ParlaMint-FR_2018-03-14-O1159.u118	You've been using it for years!
ParlaMint-FR_2018-03-14-O1159.u119	[["Too long! » on the benches of the LR group]] [[Applause on the benches of the REM and MODEM groups]] And to return to learning, I attended this assembly long enough to know that our opposition in this area concerned the age of the young people concerned, but not the effectiveness of this type of training.
ParlaMint-FR_2018-03-14-O1159.u120	The next speaker is Mrs Paula Forteza, for the La République group on the move.
ParlaMint-FR_2018-03-14-O1159.u121	Mr. Minister of Economy and Finance, you said this morning that you were going to refer Google and Apple to the Paris Commercial Court for abusive business practices. You want to put an end to two situations that you regret: the remuneration imposed on developers who offer apps on the App Store and Google Play and the lack of taxation of digital giants. With regard to the remuneration of developers, a survey conducted by the Directorate-General for Competition, Consumer Affairs and Fraud Prevention – DGCCRF – showed that there was an unbalanced commercial relationship. Indeed, the applications proposed on the blinds give rise to a remuneration fixed upstream for the developers or start-ups who have designed them. There is therefore no room for manoeuvre for the remuneration of these innovative national economic actors. Similarly, you have expressed the wish that the GAFAM – Google, Apple, Facebook, Amazon and Microsoft – comply with the tax rules in force in France. For example, Facebook paid €1.2 million in taxes in France in 2016 for an estimated revenue of €540 million. The same situation was noted for Google, despite the ongoing litigation. These isolated cases require an overall reflection. In general, we need to update the notions of monopoly and abuse of dominant position in order to adapt them to the new challenges and challenges posed by the digital industry. Fair competition must take precedence in this sector if innovation is to flourish. We need to act at European level, as we have begun to do with the European Data Protection Regulation – GDPR – or the digital giants' revenue tax proposal, which will be announced in the coming days, but also and above all at international level – hence the importance of bringing these issues to the attention of international cooperation forums. Minister, can you give us a detailed picture of the action plan you want to put in place to proactively combat anti-competitive behaviour in the digital industry?
ParlaMint-FR_2018-03-14-O1159.u122	The question is teleguided!
ParlaMint-FR_2018-03-14-O1159.u123	[[Applause on the benches of the REM and MODEM groups]] More specifically, what concerted actions are you proposing at European or international level, i.e. where they would be most effective?
ParlaMint-FR_2018-03-14-O1159.u124	The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2018-03-14-O1159.u125	And the rise of the CSG!
ParlaMint-FR_2018-03-14-O1159.u126	[[Applause on the benches of the REM group as well as on some benches of the MODEM and UDI-Agir groups]] For several months now, the DGCCRF has been investigating the behaviour of Google and Apple towards its developers, those who provide them with applications. Its conclusions are without appeal: the practices of these two digital giants are contrary to commercial rules. So I decided to bring the matter before the court so that the necessary sanctions could be imposed against Google and Apple.
ParlaMint-FR_2018-03-14-O1159.u127	Bravo!
ParlaMint-FR_2018-03-14-O1159.u128	There are trade rules in France, and everyone, whether weak or powerful, must understand that we will enforce them. No matter how big or important they are: all companies must comply with these rules on French territory. Beyond the sanctions that will be imposed on Google and Apple, there is a problem of international tax fairness. Any SME or TPE located in France pays local taxes, national taxes and taxes.
ParlaMint-FR_2018-03-14-O1159.u129	So what?
ParlaMint-FR_2018-03-14-O1159.u130	[[Applause on several benches of the REM and MODEM groups]] Therefore, no one can understand that digital giants – Google, Apple, Facebook, Microsoft – are not subject to the same obligations on national or European territory. We have therefore been fighting for several months, with the President of the Republic, to enforce fair and effective taxation on digital giants.
ParlaMint-FR_2018-03-14-O1159.u131	What is the result of this?
ParlaMint-FR_2018-03-14-O1159.u132	We have mobilised our German partner and 19 Member States of the European Union. We are also working within the OECD, the Organisation for Economic Co-operation and Development. Next week, as part of the G20, I will continue to defend this idea, with the support of the European Commission, which expressed its support.
ParlaMint-FR_2018-03-14-O1159.u133	What's the result?
ParlaMint-FR_2018-03-14-O1159.u134	[[Applause on the benches of the REM, MODEM and IDU-Agir groups]] Our objective is clear: the European Union must establish, by the beginning of 2019 at the latest, an effective legislative instrument to tax digital giants.
ParlaMint-FR_2018-03-14-O1159.u135	Mrs Mathilde Panot has the floor for the Group of the European People's Party.
ParlaMint-FR_2018-03-14-O1159.u136	Minister of the ecological and solidarity transition, what a pity you are not in India alongside the President of the Republic! You could have given us first-hand information about the sale of six EPR reactors to this country. Better, you could probably have told Mr. Macron that the RPD is a disaster. In Flamanville, its construction was considerably delayed and its costs exploded. It was to cost three billion; It will soon cost more than ten. Well done, the high-performance technology! The industrial scandal around the defective tanks manufactured by Creusot Forge has still not been elucidated. Are you going to make the same tanks for the Indians? What a pity, Minister, that you could not breathe in Mr Macron's ear what you said yesterday about France Inter: "nuclear energy is not an energy of the future". Who could think, in fact, given the dependence on uranium, the dangerousness of the installations, the colossal life of the waste, the financial gulf it represents, that nuclear energy is an energy of the future?
ParlaMint-FR_2018-03-14-O1159.u137	We're gonna reopen the coal-fired power plants, that's better!
ParlaMint-FR_2018-03-14-O1159.u138	It would appear that the President is blind to this evidence. Instead of becoming aware of this, he is going to play the international nuclear sales representative.
ParlaMint-FR_2018-03-14-O1159.u139	He's going to see the Taj Mahal!
ParlaMint-FR_2018-03-14-O1159.u140	So did you not retain anything from the Fukushima disaster to participate in the construction of the largest power plant in the world, which is more on a seismic zone? Former Japanese Prime Minister Naoto Kan, currently present in France, could have explained to you, if you had met him, the consequences of such a disaster and the way in which we went very close to the displacement of 50 million Japanese for thirty to fifty years. The objective of the energy transition must be the release of nuclear and carbon-based energy. To do this, it must pass the renewable before the atom. [[Applause on the benches of the FI group]] You know, Minister, that France insoumis is organising a citizens' vote throughout the country on the exit from nuclear power. The question asked is clear: "Are you in favour of leaving nuclear power? Minister, will you vote to put pressure on the rest of the executive and agree with what you said yesterday?
ParlaMint-FR_2018-03-14-O1159.u141	All right!
ParlaMint-FR_2018-03-14-O1159.u142	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
