ParlaMint-FR_2018-11-07-O1051.u1	The next item is the question to the Government.
ParlaMint-FR_2018-11-07-O1051.u33	[[Claims on several banks of the LaREM Group]] Frankly, ladies and gentlemen, how can we not feel the growing anger at rising fuel prices? Prime Minister, Minister of State, Minister of Ecological and Solidarity Transition, how can you despise the feeling that is crystallizing in our country? You are aggravating fiscal injustice and, in order to pass the pill, you are telling us that those who drink must resolve it without blushing in the name of the fight against global warming. Ladies and gentlemen, what a scam! What a scam!
ParlaMint-FR_2018-11-07-O1051.u34	That's right!
ParlaMint-FR_2018-11-07-O1051.u35	I'm elected from a big suburban territory, I know the daily dependence on the car to go to work, take the kids to high school, fill his fridge. We have suffered from subsidies for diesel and diesel, urban sprawl and the remoteness of public services. The suffering caused by failing and expensive public transport, the rush-hour traffic jams or chronic diseases are not our choices, but the result of your development model.
ParlaMint-FR_2018-11-07-O1051.u36	Exactly!
ParlaMint-FR_2018-11-07-O1051.u37	[[Applause on the benches of the FI group, as well as on some benches of the GDR group]] [[Same movements]] Indeed, while you take the pockets of those who fear the end of the world but also the end of the month, where is your ecological policy? After the Macron buses, you announce delays for the super-metro in Île-de-France, you authorize the GCO – a large western bypass –, a private highway in the Great East, and you sign for an oil drilling off Guyana. You save the kerosene of taxes in the name of the sacrosanct competitiveness. While those who cannot go to work without a car will be ransomed at the pump, cruises and private jets will continue their walk without hindrance and Total, the first polluter, will be able to quietly continue to distribute its dividends.
ParlaMint-FR_2018-11-07-O1051.u38	She's not wrong!
ParlaMint-FR_2018-11-07-O1051.u39	[[Exclaims]] Thermal renovation? We'll wait!
ParlaMint-FR_2018-11-07-O1051.u40	Read page 53 of your program!
ParlaMint-FR_2018-11-07-O1051.u41	Please, ladies and gentlemen!
ParlaMint-FR_2018-11-07-O1051.u42	Aid for organic farming? We'll wait! [[Applause on the benches of the FI and GDR groups, as well as on several benches of the LR group]] Ladies and gentlemen, ecology is really good, especially when we know that just 19% of this indirect tax will finance the energy transition. How long are you gonna make fun of the world?
ParlaMint-FR_2018-11-07-O1051.u43	You're making fun of the world!
ParlaMint-FR_2018-11-07-O1051.u44	[[Applause on the benches of the FI group, as well as on several benches of the LR, SOC and GDR groups]] When is tax justice and a serious investment in the energy transition essential if we believe in the environment?
ParlaMint-FR_2018-11-07-O1051.u45	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
ParlaMint-FR_2018-11-07-O1051.u46	[[Exclaims on FI banks]] Madam Member, I could reply by reminding you of everything that is being done for public transport in Île-de-France.
ParlaMint-FR_2018-11-07-O1051.u47	With the SNCF?
ParlaMint-FR_2018-11-07-O1051.u48	Mr. Coquerel, please listen to the answer!
ParlaMint-FR_2018-11-07-O1051.u49	Bobo Parisian!
ParlaMint-FR_2018-11-07-O1051.u50	I hope you are convinced that Île-de-France is the region where public transport is the most important. Public investment in public transport will be increased by 40 per cent over the next five years, compared to the previous five years.
ParlaMint-FR_2018-11-07-O1051.u51	It was already planned!
ParlaMint-FR_2018-11-07-O1051.u52	[[Applause on the benches of the LaREM and MODEM groups. – Exclaims on FI banks]] You cannot blame us for doing now what has not been done for years. For years, the road has been privileged, while now we give priority to rail transport.
ParlaMint-FR_2018-11-07-O1051.u53	Please listen to the answer, ladies and gentlemen!
ParlaMint-FR_2018-11-07-O1051.u54	[[Vif applause on the benches of the LaREM and MODEM groups. – Protests on the benches of the FI group]] Mrs Autain, if we are to be effective in the context of ecological transformation, there must be coherence between discourse and action. How can we say what you have just said, and call, as your group does, that of France that is insoubted, to demonstrate on 17 November with the extreme right, with those who oppose action for climate and ecology?
ParlaMint-FR_2018-11-07-O1051.u55	We have to send Benalla!
ParlaMint-FR_2018-11-07-O1051.u56	What is the consistency between your speeches during the presidential campaign, where you were champions of ecology, and your subsequent action?
ParlaMint-FR_2018-11-07-O1051.u57	Do you want us to remind you of your primarys?
ParlaMint-FR_2018-11-07-O1051.u58	[[Vif applause on the benches of the groups LaREM, MODEM and IDU-Agir. – Exclaims on FI banks]] [[Members of the LaREM Group and several members of the MODEM Group stand up and applaud. – Exclaims on FI banks]] A few weeks ago, in this House, an amendment was tabled which you were the second signatory, Mrs Autain, to increase the carbon tax by EUR 500 million. Tell them, Mrs. Autain, to those who will protest on November 17, present your program! We play cards on the table! Yes, we have voted for a trajectory for ecological taxation and, yes, we will give the French the means to lead this change!
ParlaMint-FR_2018-11-07-O1051.u59	Mrs Carole Bureau-Bonnard, on behalf of the Group of the European People's Party, is speaking.
ParlaMint-FR_2018-11-07-O1051.u60	Prime Minister, on November 11, 2018, we will commemorate the centenary of Armistice in all our communes, as well as in Paris, under the Arc de Triomphe, in the presence of more than eighty heads of state. In the heart of my constituency, the sixth of the Oise, the city of Noyon and its surroundings were no longer, during this war, but a field of ruins, and Compiègne housed the signature of the armistice. Our brave soldiers were heroic in appalling conditions; They recaptured the Oise at the risk of their lives. Our history is full of exploits of men, women and children who have committed themselves to participating in the war effort. On November 11, 1918, the armistice was signed in the forest of Rethondes, in Compiègne, between the Allied and German Chiefs of Staff. It was on this occasion that the Oise became the world symbol of freedom, after four years of a conflict that left Europe exsangued. The centennial mission of the First World War offered numerous testimonies, historical documents, exhibitions, demonstrations and many moving scenes in the territories, in front of an intergenerational public eager to understand its history. At present, the Head of State is carrying out a memorial roaming between the Great East and the Hauts-de-France, among the populations and territories affected by the conflict, which have not been spared since then by social and economic difficulties, but which have demonstrated daily energy to bounce back and, above all, to reinvent themselves a future. These ceremonies pay tribute to the dead for France...
ParlaMint-FR_2018-11-07-O1051.u61	And to Pétain!
ParlaMint-FR_2018-11-07-O1051.u62	... and have the ambition of transmitting memory to the younger generations, recalling our attachment to the values of the Republic and to this Europe that protects us in a world in perpetual change where, too often, nationalist and populist ideas are spreading.
ParlaMint-FR_2018-11-07-O1051.u63	And petainists!
ParlaMint-FR_2018-11-07-O1051.u64	[[Applause on several benches of the LaREM and MODEM groups]] Prime Minister, the centennial mission is over, but the duty of remembrance must continue. Could you tell us what the memorial policies envisaged to never forget those who sacrificed their lives so that we could live free and in peace?
ParlaMint-FR_2018-11-07-O1051.u65	The Prime Minister has the floor.
ParlaMint-FR_2018-11-07-O1051.u66	Madam Member, on Sunday we will celebrate the centenary of the Armistice of the First World War in Paris, in an atmosphere of gravity, recognition and active memory. The celebration of the centenary of the First World War...
ParlaMint-FR_2018-11-07-O1051.u67	Victory!
ParlaMint-FR_2018-11-07-O1051.u68	...started four years ago. To look at this memorial exercise, we would have to look at four years of work and a collective effort that tried to give our fellow citizens a full reading of this conflict, which, a hundred years ago, plunged Europe into chaos, marked our country as rarely a conflict did, decimated villages, destroyed cities – you mentioned some – and transformed our country dramatically and tragically. All who contributed to this memory exercise were strongly struck by the perennial memory that the First World War left in the memory of the French. We feel a common pride of this nation in arms,...
ParlaMint-FR_2018-11-07-O1051.u69	All right! Finally!
ParlaMint-FR_2018-11-07-O1051.u70	...who suffered, who fought and who won. In all the villages and in all the cities, we saw, during the annual celebrations of 11 November, a crowd that we do not always see for other patriotic ceremonies. French came out of the letters, service records of their parents, grandparents or great-grandparents; they have brought a considerable amount of information to the large gathering. Historians see the preservation of this mass of information for a century by the French as something fascinating, because it shows that this national event has affected the whole of France, regardless of geographical origins and social classes. This memory exercise was remarkably organized by the centennial mission and implemented by the State, which I would like to commend to the agents who participated in this effort, and by the local and regional authorities, which have designed several thousand projects to involve the youngest in this endeavour of knowledge of the past. [[Applause on the benches of the LaREM and MODEM groups]] We must never omit anything from the past: neither that which is glorious nor that which is dark; nor that which is difficult, nor that which is admirable. We must not put everything on the same plane, but we must not ignore anything from the past. It was this exercise that we did collectively for four years. He will not find his conclusion on Sunday and will have to last. I remember an expression – perhaps I will make you smile, Madame La Méputée – used by Régis Debray in 1989, on the occasion of the celebration of the bicentenary of the French Revolution which he was responsible for organizing: debates had appeared – some called them "controversies", but I prefer to take them from the top and name them "debates" – on the opportunity to celebrate a particular event, while tragedies and massacres had taken place in the context of the Revolution. These debates had flourished in 1989 and Régis Debray, with a touch of humour and a form of philosophy, had said: "I think we will have a very successful tricentennial. » [[Applause on several benches of the LaREM group. – Protests on the benches of the SOC and FI groups]] It is difficult to look at the entire complexity of the past in the face, Madam Member, especially when it comes to conflict. It is difficult to think as well, without necessarily putting them on the same plane, of the victors who fought and showed immense courage and self-denial as to the shootings for example. It is difficult to think at the same time of those who were at the front and those who were at the rear, the glorious and those who, afterward, did not rise to the stakes of history.
ParlaMint-FR_2018-11-07-O1051.u71	Oh, no!
ParlaMint-FR_2018-11-07-O1051.u72	Don't thank Pétain!
ParlaMint-FR_2018-11-07-O1051.u73	[[Applause on the benches of the LaREM and MODEM groups. as well as on several benches of the IDU-Agir group]] I know this is a difficult and paradoxical exercise, but let me tell you, honourable Member, that it is indispensable.
ParlaMint-FR_2018-11-07-O1051.u74	Ho Chi Minh and Pétain: good references!
ParlaMint-FR_2018-11-07-O1051.u75	The next speaker is Mr Guillaume Garot, for the Socialist and related group.
ParlaMint-FR_2018-11-07-O1051.u76	Prime Minister, "we will not give up," you said yesterday about fuel taxes. The President of the Republic, for his part, referred to "happy choices" to justify your ecological tax options. But where is the courage when increases first strike those who do not have the choice of their means of transport, all these employees, these workers, who do not have at their disposal public transport, TER, who do not have the means to buy an electric vehicle? We have done the calculation: for a family of two parents and two children, who heats up in fuel oil and runs on diesel,...
ParlaMint-FR_2018-11-07-O1051.u77	And who smokes cigarettes!
ParlaMint-FR_2018-11-07-O1051.u78	...it's almost 580 euros more taxes by 2022,...
ParlaMint-FR_2018-11-07-O1051.u79	All they have to do is take the subway!
ParlaMint-FR_2018-11-07-O1051.u80	This is Mrs. Ségolène Royal's trajectory!
ParlaMint-FR_2018-11-07-O1051.u81	... while you have given the greatest widths to the most wealthy of the French, without any economic result. 580 euros is heavy, very heavy, especially when the end of the month is very tight. And where is the efficiency from the point of view of the energy transition, when, for lack of means, lack of alternative transport, citizens cannot change their behaviour overnight?
ParlaMint-FR_2018-11-07-O1051.u82	Let them walk! We have to get France on!
ParlaMint-FR_2018-11-07-O1051.u83	The risk is to raise the French against the ecological transition.
ParlaMint-FR_2018-11-07-O1051.u84	He's real!
ParlaMint-FR_2018-11-07-O1051.u85	[[Applause on the SOC benches and on some of the GDR benches]] Prime Minister, our conviction is that there will be no successful ecological transition without social and fiscal justice.
ParlaMint-FR_2018-11-07-O1051.u86	Not without pedagogy on the part of all the actors!
ParlaMint-FR_2018-11-07-O1051.u87	We propose that you take very concrete steps to improve the energy check, which we created in 2015, to finance the isolation of housing and to save small lines and small SNCF stations. But it is also necessary to organize a major national conference on financing the energy transition very quickly, together with the country's forces, in order to determine together the correct distribution of the national effort. [[Applause on the SOC benches]] Prime Minister, when will you finally put justice in your policy?
ParlaMint-FR_2018-11-07-O1051.u88	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
ParlaMint-FR_2018-11-07-O1051.u89	And lies!
ParlaMint-FR_2018-11-07-O1051.u90	Congressman, at one time...
ParlaMint-FR_2018-11-07-O1051.u91	You were a socialist!
ParlaMint-FR_2018-11-07-O1051.u92	... you were elected on the basis of a slogan: "Change is now! »
ParlaMint-FR_2018-11-07-O1051.u93	You too!
ParlaMint-FR_2018-11-07-O1051.u94	And we were together! Well, ecological change, Mr. Garot, it's now! We are implementing this change. [[Applause on several benches of the LaREM and MODEM groups. – Exclaims on the benches of the LR group]] And since you speak of courage, you and the members of your group, know that the courage is to assume the positions that we defended yesterday and to assume the choices that we make when we are in power,...
ParlaMint-FR_2018-11-07-O1051.u95	Then take it!
ParlaMint-FR_2018-11-07-O1051.u96	[[Exclaims on the benches of the LR group]] ... but also to assume, when we are no longer in power, the choices we made yesterday. It was the government to which you belonged, Mr. Garot, that passed the carbon tax. It is Ségolène Royal, whom I believe you are familiar with, who adopted the first carbon tax increase path in 2015.
ParlaMint-FR_2018-11-07-O1051.u97	Girouette!
ParlaMint-FR_2018-11-07-O1051.u98	So, the courage is to take on today the choices – and their consequences – of yesterday,...
ParlaMint-FR_2018-11-07-O1051.u99	Yes, but not yours!
ParlaMint-FR_2018-11-07-O1051.u100	...to show continuity in action. I claim this continuity!
ParlaMint-FR_2018-11-07-O1051.u101	Primary result: 2%!
ParlaMint-FR_2018-11-07-O1051.u102	Your lessons of constancy, keep them to yourself!
ParlaMint-FR_2018-11-07-O1051.u103	[[Applause on many benches of the LaREM group and on several benches of the MODEM group]] I do not hide from having voted for this measure in 2013 and 2015, and to implement it today with the current majority, which assumes until the choices made yesterday, in order to ensure the continuity of the fight against climate change.
ParlaMint-FR_2018-11-07-O1051.u104	The rudder is now!
ParlaMint-FR_2018-11-07-O1051.u105	[[Protests on the SOC benches]] Mr Garot, you know that, but I will remind you that: we are taking steps to accompany the French, such as the energy check. You talked about it: voted in 2015, it had not been distributed. We're doing it! [[Protests on the benches of the LR group]] Boiler changes receive a 30% subsidy. It adds the bonus to the conversion of cars, which I hope you are promoting in Mayenne, because I am sure that many Mayennais would be interested in a bonus of 1000 or 2000 euros to buy a car, especially if they are not taxable.
ParlaMint-FR_2018-11-07-O1051.u106	The speaking time is exhausted!
ParlaMint-FR_2018-11-07-O1051.u107	Thank you, Minister of State.
ParlaMint-FR_2018-11-07-O1051.u108	[[Applause on the benches of the LaREM and MODEM groups]] Let's continue this action!
ParlaMint-FR_2018-11-07-O1051.u109	The next speaker is Mrs Florence Lasserre-David, for the Group of the Democratic and Related Movement.
ParlaMint-FR_2018-11-07-O1051.u110	My question, to which I associate my colleague Vincent Bru, is addressed to the Secretary of State to the Minister of the Interior, Laurent Nuñez. As a result of the migration policy applied by our European neighbours, since the beginning of last summer we have been witnessing the formation of a new corridor along the Atlantic axis. Coming mainly from Guinea, Mali and Côte d'Ivoire, the persons concerned transit through Morocco in order to reach France via Spain.
ParlaMint-FR_2018-11-07-O1051.u111	We need to open hot spots!
ParlaMint-FR_2018-11-07-O1051.u112	In the Department of the Pyrénées-Atlantiques, the Basque country has become an important step in this new migration corridor. Crossing the border is organized by smugglers, who transfer migrants to Bayonne bus station. They then leave the city within 24 to 48 hours aboard buses, in order to reach Paris and the major French metropolises.
ParlaMint-FR_2018-11-07-O1051.u113	Macron buses!
ParlaMint-FR_2018-11-07-O1051.u114	The worrying health situation of these populations, made up of a significant number of young men, unaccompanied minors and single women with children, has prompted spontaneous responses from volunteers from the Basque country, which I would like to welcome. Their initiatives have been supervised by associations as well as by local and regional authorities. They are designed to meet their most basic needs, such as feeding and protecting themselves. The cost of this reception is estimated at 55000 euros per month. Mr Secretary of State, in view of this new situation for the Basque country, my questions are as follows. What will France stand in the face of the opening of this new migration axis? What measures is the Government planning to adopt, upstream of the reception of migrants, to effectively combat the proliferation of networks of smugglers at the borders? Will the State make a financial effort and strengthen the presence of law enforcement agencies, in order to support local and regional authorities meeting the basic needs of migrant populations, who arrive in the Basque country every day in increasing numbers?
ParlaMint-FR_2018-11-07-O1051.u115	What are we doing? Should we put them out?
ParlaMint-FR_2018-11-07-O1051.u116	What about Mayotte?
ParlaMint-FR_2018-11-07-O1051.u117	[[Applause on the benches of the MODEM group]] Finally, in France's view, what role should Europe play in the face of these increasingly important migrations?
ParlaMint-FR_2018-11-07-O1051.u118	[[Applause on the benches of the LaREM and MODEM groups]] The Secretary of State to the Minister of the Interior has the floor.
ParlaMint-FR_2018-11-07-O1051.u119	Madam Member, on 19 October I visited the Basque country on this subject – this was my first official visit.
ParlaMint-FR_2018-11-07-O1051.u120	It was in the Pyrénées-Atlantiques that you surrendered!
ParlaMint-FR_2018-11-07-O1051.u121	I confirm that Spain's migration route has become the majority. It is therefore the subject of our full attention and concern. You are asking me about the arrangements put in place by the Government. There are several. First of all, we have strengthened the border control system by increasing the number of staff, particularly in the Pyrénées-Atlantiques department where you are elected.
ParlaMint-FR_2018-11-07-O1051.u122	Apparently, it doesn't work!
ParlaMint-FR_2018-11-07-O1051.u123	What about Mayotte?
ParlaMint-FR_2018-11-07-O1051.u124	An additional SRC unit is permanently assigned. Border police have received reinforcements. The gendarmes and customs officers are also involved.
ParlaMint-FR_2018-11-07-O1051.u125	How many migrants are blocked?
ParlaMint-FR_2018-11-07-O1051.u126	The number of non-admissions increased by 60 per cent on this segment of the French-Spanish border. Secondly, we are fighting effectively against the networks of illegal smugglers, many of whom have been dismantled, thanks in particular to the cooperation with our Spanish friends and the involvement of the police and customs coordination centre based in Hendaye. In the coming days, the Minister of the Interior will appoint a coordinator, who will be particularly responsible for the problem on the entire Franco-Spanish border. Finally, our action does not stop there. It's more global. We work in a partnership framework, with the European Union but also by establishing bilateral relations with the countries of origin of migrants and the transit countries of Morocco and Spain.
ParlaMint-FR_2018-11-07-O1051.u127	Shall we take them home?
ParlaMint-FR_2018-11-07-O1051.u128	Secretary of State for Sterile Comments!
ParlaMint-FR_2018-11-07-O1051.u129	[[Applause on the banks of the MODEM group as well as on many benches of the LaREM group]] We provide these countries with material aid and police cooperation to regulate the flow of migrants. Mr Castaner will meet his Moroccan and Spanish counterparts in the coming days. You can count, Madam Member, on our full determination and on the Government's firm will to combat these migratory flows.
ParlaMint-FR_2018-11-07-O1051.u130	I can tell.
ParlaMint-FR_2018-11-07-O1051.u131	Mrs Laure de La Raudière, for the IDU Group, spoke on behalf of the Group of the European People's Party.
ParlaMint-FR_2018-11-07-O1051.u132	My question is for the Prime Minister. For eight years, Asia Bibi, a Pakistani agricultural worker, has been cruising in a prison in his country, sentenced to death for blasphemy. His only wrong is to be a Christian. On 31 October last, the Supreme Court of Pakistan acquitted her and ordered her immediate release. Immediately, hordes of Islamist fanatics, agitated by the Tehreek-e-Labbaik Pakistan party, protested in the streets, paralyzing the country and calling for the murder of Asia Bibi, his family, his lawyer and the judges who acquitted him. On 2 November, the Pakistani government gave in to popular pressure and shamefully flouted the rule of law by signing a contract with radical Islamists. Asia Bibi, though acquitted by Pakistan's highest court, is prevented from leaving the country. Moreover, the agreement gives rise to an application for review of the judgment. Asia Bibi is still in prison. His life is still under threat. Courage: that's what Asia Bibi inspires me, who has been subjected for eight years to bullying and threats from her fellow inmates and jailers and fighting against obscurantism.
ParlaMint-FR_2018-11-07-O1051.u133	Bravo!
ParlaMint-FR_2018-11-07-O1051.u134	[[Applause on the benches of the UDI-Agir, LR, MODEM, LaREM and SOC groups as well as non-attached Members]] The Pakistanis, too, have the courage to defend them in a country that is gangrenized by the fanaticism of Islamic fundamentalists. The French were outraged by the situation of this young woman. To date, France, a country of the Enlightenment, a country of human rights, has still not made its voice heard. Yet we are at war against the same enemy: political Islamism, radical and fundamentalist Islamism. Asia Bibi becomes the symbolic victim. France must speak about the decline in the rule of law in Pakistan. [[Ladies and gentlemen, on all benches, stand up and applaud]] So, Prime Minister, can you detail the actions you intend to take to ensure that Asia Bibi, her family and all those who courageously defended her at the risk of their lives can live free and safe?
ParlaMint-FR_2018-11-07-O1051.u135	The next speaker is the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2018-11-07-O1051.u136	Madam Member, let me say on behalf of the Government that we share your indignation. Asia Bibi was acquitted – which is in itself good news – by the Supreme Court of Pakistan of the offence of blasphemy which she had been accused of following a dispute with her neighbours. Since his death sentence in 2010, many voices have been raised in France to support her, in the form of citizen initiatives led by associations. Mrs Schiappa has been very active, I would like to say here,...
ParlaMint-FR_2018-11-07-O1051.u137	All right?
ParlaMint-FR_2018-11-07-O1051.u138	We didn't hear anything!
