ParlaMint-FR_2018-02-07-O1136.u1	The next item is the question to the Government.
ParlaMint-FR_2018-02-07-O1136.u20	You're making the middle classes pay!
ParlaMint-FR_2018-02-07-O1136.u21	And the rural ones!
ParlaMint-FR_2018-02-07-O1136.u22	The course will be held: that of the revalorisation of labour, that of the reduction of public expenditure, that of the reduction of public debt and that of the reduction of taxes for all the French.
ParlaMint-FR_2018-02-07-O1136.u23	That of the territorial divide!
ParlaMint-FR_2018-02-07-O1136.u24	[[Applause on a few benches of the REM and MODEM groups]] This heading has been set and will be held by the Government as a whole.
ParlaMint-FR_2018-02-07-O1136.u25	It promises!
ParlaMint-FR_2018-02-07-O1136.u26	The next speaker is Mr Nicolas Turquois, for the Group of the Democratic and Related Movement.
ParlaMint-FR_2018-02-07-O1136.u27	Minister of Health and Solidarity, my two questions relate to public health issues. The first concerns the difficulties in supplying pharmacies for certain vaccines – I am thinking in particular of the hepatitis B vaccine. This situation, which particularly affects me and my family, obliges the people concerned to turn to the hospital path, which is necessarily more difficult to access. We have voted for ambitious measures, in the Social Security Funding Act for 2018, to improve vaccination coverage throughout the country, but these supply difficulties represent a significant obstacle. How, Madam Minister, do you intend to put an end to this situation? [["Ah! » on some benches of the LR group]] I would like to associate our colleague Sacha Houlié with my second question. Although the number of tuberculosis cases is gradually decreasing in France, this disease has not disappeared and several deaths of children have occurred in recent months. In Vienna, following a tragedy in April last year – a five-year-old child died – the screening protocol put in place by the RSA – the regional health agency – showed its limits very quickly and had to be reviewed several times: a limited scope of screening was established, first by dermal method and then by blood analysis. The new cases discovered then led the SRA to expand its screening scope, which led to the identification of additional carriers. As a result, even yesterday, the ARS identified a new carrier at a Châtellerault school. A well-calibrated screening protocol initially could probably have avoided these new cases, which follow each other week after week. Minister, when cases of tuberculosis are reported, how can we ensure that the spread is quickly restricted in the schools concerned? Shouldn't we...
ParlaMint-FR_2018-02-07-O1136.u28	Thank you, Congressman. The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-02-07-O1136.u29	Mr President, with regard to your first question, there is a legal procedure to deal with the disruptions in the supply of vaccines: it is a plan to manage shortages in the supply of medicines, which each industry has to draw up. That being said, I would like to reassure you: there is no supply problem for all mandatory vaccines. You mention the shortage of hepatitis B vaccines: at present, this vaccine, in isolation, is only recommended as a catch-up in adolescents and for caregivers. The stocks are sufficient to vaccinate caregivers in hospitals. Regarding your second question, the number of tuberculosis cases in France has been falling for years; We are among the countries at very low risk, with 7 cases per 100,000 inhabitants. As a result, the vaccine has not been mandatory for 10 years. Moreover, the care is very well organized and free of charge. You're right, there are tracking and screening protocols when a proven case is discovered in a community. When this happens in a school, it is the TB centre that is in charge of the investigation, detection and treatment of cases. In the professional context, occupational medicine is responsible for these tasks. [[Applause on a few benches in the REM group and on a few benches in the MODEM group]] You indicate that, in Vienna, we failed to identify all the cases. Please be aware that we have recently called on the High Health Authority to make new recommendations on screening strategies, including new technologies – at present, screening is based on intradermo-reaction and chest X-ray. New biological techniques should therefore be integrated. The recommendations of the High Health Authority, which are expected later this year, will be deployed by all RHAs.
ParlaMint-FR_2018-02-07-O1136.u30	Mrs Pires Beaune has the floor for the New Left Group.
ParlaMint-FR_2018-02-07-O1136.u31	[["Yes! on the benches of the LR group]] Prime Minister, since the beginning of the quinquennium, you and your government have consistently presented themselves as champions of purchasing power. After eight months, the time for the first assessment came and, unfortunately, it is clear that the promises are not being kept: the reality experienced by the vast majority of French people since 1 January is quite different. [[Applause on the benches of the NG and GDR groups as well as on several benches of the LR group]] After the decline in family allowances, they are now facing a sharp rise in gas oil and petrol, tolls, cigarettes, hospital packages, mutual insurance, gas, electricity and, on average, fuel oil by more than 12%.
ParlaMint-FR_2018-02-07-O1136.u32	Yes! You forgot to talk about this in your previous answer, Mr. Le Maire!
ParlaMint-FR_2018-02-07-O1136.u33	Not to mention the reduction of the PAJE!
ParlaMint-FR_2018-02-07-O1136.u34	All these increases, which pierce the purse of our compatriots, you did not integrate them into your so-called purchasing power simulator. This simulator is perlimpinpin powder! [["Hey, no! » on the benches of the LR group]] [[Applause on the benches of the NG and GDR groups as well as on several benches of the LR group]] You repeat, as if it were a martingale, that the reform of social contributions will allow 21 million employees to see their net wages increase. But this gain does not cover the increase in the cost of living for the vast majority of our citizens. I will take only one example: that of a Clermontian metalworker who, in January, receives another 10,58 euros for a net salary of 1573 euros. And what about pensioners, including letters of protest, who let their anguish appear, invade our permanences, and who lose purchasing power because of the unjust increase in the CSG? At the same time, Prime Minister, gifts are given to the most affluent...
ParlaMint-FR_2018-02-07-O1136.u35	And even to the very rich!
ParlaMint-FR_2018-02-07-O1136.u36	... big winners of your tax reform, with the introduction of the flat tax and the abolition of the ISF.
ParlaMint-FR_2018-02-07-O1136.u37	Like Mrs Pénicaud, who will save 60000 euros!
ParlaMint-FR_2018-02-07-O1136.u38	For them, it is true, the promise is kept – and even well kept: they save tens of thousands of euros, even millions, for a handful of them.
ParlaMint-FR_2018-02-07-O1136.u39	The Government is lying to the French!
ParlaMint-FR_2018-02-07-O1136.u40	All your language elements, all your insinuating simulations will not change anything, because our fellow citizens know how to count. The vast majority of them now experience a very concrete deterioration in their purchasing power. [[Applause on the benches of the NG and GDR groups as well as on several benches of the LR group]] My question is simple: Prime Minister, when are you finally going to take just steps in favour of purchasing power for all?
ParlaMint-FR_2018-02-07-O1136.u41	The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2018-02-07-O1136.u42	[[Applause on several benches in the LR group]] Madam Member, I see that you can count, in a surprising way, on the support of the right side of the House.
ParlaMint-FR_2018-02-07-O1136.u43	Yes, this is the time to start worrying!
ParlaMint-FR_2018-02-07-O1136.u44	[[Long exclamations on the benches of the LR and NG groups]] [[Applause on several benches of the REM and MODEM groups. – Exclaims continue on the benches of the LR and NG groups]] It says a lot about the disarray of some political families, their inability to renew themselves, to imagine a different world and a France that is rebuilding itself.
ParlaMint-FR_2018-02-07-O1136.u45	Please, ladies and gentlemen!
ParlaMint-FR_2018-02-07-O1136.u46	[[Applause on several benches of the REM and MODEM groups]] [["What about the CSG? »on the benches of the LR group]] [[Applause on several benches of the REM and MODEM groups]] Yes, honourable Member, we are increasing taxes on tobacco, and we are assuming that because it is a necessary public health policy for the country. Yes, we are increasing taxes on diesel to make its price converge with that of gasoline, because there is no justification for diesel being cheaper than gasoline. Yes, we assume to lower taxes on capital, and I see that the right-wing part of the House is not even able to recognise its validity. This will enable our companies to invent, innovate and create jobs. [[Hued on the benches of the LR group. – Applause on many benches of the REM and MODEM groups]] The old policy is on some benches of the House, the new policy on others: I turn to you, ladies and gentlemen, the Members who embody it, to tell you that we will drive it with you, and that this is what will help us to bring France back.
ParlaMint-FR_2018-02-07-O1136.u47	Mrs Sira Sylla, on behalf of the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-02-07-O1136.u48	Mr Minister of Economy and Finance, as you know, my constituency of Seine-Maritime has not been spared by the floods. Several of its communes, like others in the Seine basin, have been severely affected, including Freneuse, Elbeuf, Saint-Aubin-lès-Elbeuf, Sotteville-sous-le-Val, La Bouille and Cléon. Despite the outbreak of the Vigicrues plan and the actions carried out by the local elected representatives, the damage caused by the flood of the Seine is substantial. I would also like to thank the mayors of the communes in my constituency, who have been very responsive to the scale of the disaster. [[Exclaims on the benches of the LR group]] Last week I visited the affected communes.
ParlaMint-FR_2018-02-07-O1136.u49	Beautiful!
ParlaMint-FR_2018-02-07-O1136.u50	Bravo!
ParlaMint-FR_2018-02-07-O1136.u51	I saw some of the river's residents distraught in the face of disaster. Last Monday, Minister, accompanied by Secretary of State Lecornu, you went there to see the extent of the damage, which I thank you for. In some communes, the weather has had dramatic consequences: many families seeing their homes devastated, voluntary power cuts until last night for several riverside residents, cut roads, closed shops. I've met many disaster victims,...
ParlaMint-FR_2018-02-07-O1136.u52	Congratulations to you!
ParlaMint-FR_2018-02-07-O1136.u53	[[Applause on several benches in the REM group]] ... who have told me of their concerns, and several questions have come back: the state has committed itself to delaying the deadline for reporting claims, but what maximum period is possible? Can the remaining legal deductible for disaster victims be taken over or negotiated? Will a special cell for disaster victims be created? Rapid recognition of the state of natural disaster, without waiting for the collapse, is indispensable. I would also like you to indicate what the State intends to do to support the communes.
ParlaMint-FR_2018-02-07-O1136.u54	Nothing! They're abandoning the communes!
ParlaMint-FR_2018-02-07-O1136.u55	All right!
ParlaMint-FR_2018-02-07-O1136.u56	Colleagues in the Republican Group – Mr Verchère in particular – have given you three questions this afternoon.
ParlaMint-FR_2018-02-07-O1136.u57	Why are you attacking Mr. Verchère? It's not his fault!
ParlaMint-FR_2018-02-07-O1136.u58	[[Applause on the benches of the REM group and on several benches of the MODEM group. – Exclaims on the benches of the LR group and on several benches of the NG group]] If you are unhappy that you can't speak to the microphone, talk to the president of your group!
ParlaMint-FR_2018-02-07-O1136.u59	It is the French who are unhappy!
ParlaMint-FR_2018-02-07-O1136.u60	What about impartiality, Mr. President?
ParlaMint-FR_2018-02-07-O1136.u61	[[Applause on the benches of the REM and MODEM groups. – Exclaims on the benches of the LR group]] The questions asked relate to serious issues. The victims of the recent weather and the rescue workers who assisted them were greeted earlier. Even as we hear the question to an answer on this subject, you continue to vociate. That's enough! The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2018-02-07-O1136.u62	[[Applause on several benches of the REM and MODEM groups]] I will begin by expressing my solidarity with all the victims of the floods. Sébastien Lecornu and I met several of them a few days ago in the Seine-Maritime department. For several days, these people have been living in the cold, sometimes without electricity. You and I, Mrs. Sylla, have seen personal situations on the ground, including elderly women unable to travel and children who cannot go to school. I testify to all of them our solidarity and assure them that we will do what is necessary to support them. [[Rites and exclamations]] We are currently collecting the requests of the municipalities concerned, together with the services of the Minister of State, Minister of the Interior, Christophe Collomb...
ParlaMint-FR_2018-02-07-O1136.u63	Gérard!
ParlaMint-FR_2018-02-07-O1136.u64	It's the new world!
ParlaMint-FR_2018-02-07-O1136.u65	Go on, Minister! Everyone will have rectified!
ParlaMint-FR_2018-02-07-O1136.u66	[[Laughs and applause on the benches of the REM and MODEM groups]] Allow me, ladies and gentlemen, to acknowledge to Gérard Collomb the lucidity of having discovered the new world!
ParlaMint-FR_2018-02-07-O1136.u67	He's never been out of Lyon!
ParlaMint-FR_2018-02-07-O1136.u68	As soon as Mr Gérard Collomb, Minister of State, Minister of the Interior, has received all the requests, we will make the declarations of state of natural disaster, probably next week. In this way, compensation can be paid as quickly as possible. [[Applause on a few benches of the REM and MODEM groups]] I brought the insurers together for the first time last week, and I'll bring them together again this week. I can count on them to compensate all flood victims as easily and as quickly as possible, and I recommend that they submit their claims as soon as possible so that they can be compensated as soon as possible. Sébastien Lecornu, Minister of State Nicolas Hulot, Prime Minister and I will continue to monitor the situation day after day.
ParlaMint-FR_2018-02-07-O1136.u69	The next speaker is Mr Guillaume Peltier, for the Group of the European People's Party.
ParlaMint-FR_2018-02-07-O1136.u70	My question is not to the old or the new world, but to the minister of a world that suffers: the Minister of National Education. [[Applause on the benches of the LR group and on several benches of the UDI-Agir group]] It was on July 17, 2017, on a Monday morning in the Senate; It was the 1st National Conference of Territories. Emmanuel Macron is coming in front of us. The tone is serious, the verb high, the solemn atmosphere, so much the France of the provinces awaits many of the commitments of the new President. Suddenly, after a few words of common sense, the President of the Republic tells us clearly, with his eyes in his eyes: "the rural... territories must no longer be the adjustment variable" and "there will no longer be class closures in rural primary schools".
ParlaMint-FR_2018-02-07-O1136.u71	Bravo!
ParlaMint-FR_2018-02-07-O1136.u72	Yet, a few days ago, we learned of the planned disappearance of several hundred classes in our villages and countryside: sixty-six closures in the department of Vosges, fifty-one in the Oise,...
ParlaMint-FR_2018-02-07-O1136.u73	Exactly! Fifty-one in my department!
ParlaMint-FR_2018-02-07-O1136.u74	...twenty-two in the Vaucluse and thirty-four in my house, in the Loir-et-Cher! [[Applause on the benches of the LR group and on several benches of the UDI-Agir group]] How can such a clear commitment be broken and trust so betrayed? I am therefore making myself at this moment, with all the deputies of the group The Republicans, the spokesman of millions of French: parents, elected locals, students and teachers rightly recall that there can no longer be forgotten territories.
ParlaMint-FR_2018-02-07-O1136.u75	Bravo!
ParlaMint-FR_2018-02-07-O1136.u76	[[Applause on several benches in the LR group]] School is the future, emancipation, freedom! The school is the Republic, all over its territory! We are not saying that nothing should change, minister, but there is a need for consultation.
ParlaMint-FR_2018-02-07-O1136.u77	And the removal of 500,000 civil servants before we arrived?
ParlaMint-FR_2018-02-07-O1136.u78	[[Applause on the benches of the LR group and on several benches of the UDI-Agir group]] So my question is simple: will you hold Emmanuel Macron's commitment?
ParlaMint-FR_2018-02-07-O1136.u79	The Minister for National Education has the floor.
ParlaMint-FR_2018-02-07-O1136.u80	[[Applause on several benches of the REM and MODEM groups. – Exclaims on the benches of the LR group]] Mr Peltier, thank you for your question, which gives me the opportunity to clarify a few points. I will, for my part, do it in good faith... I have observed for a few days that several parliamentarians, on right-wing benches, and also on left-wing benches, only evoke class closures and not class openings,...
ParlaMint-FR_2018-02-07-O1136.u81	Bravo!
ParlaMint-FR_2018-02-07-O1136.u82	...as you just did about your department.
ParlaMint-FR_2018-02-07-O1136.u83	Where are the class openings?
ParlaMint-FR_2018-02-07-O1136.u84	[[Applause on a few benches of the MODEM group]] However, I can assure you that during this quinquennium, as in the decades that follow, there will be closures and class openings in each department. It's obvious! It is therefore unnecessary to pour into the demagogy by referring only to the closures. [[Applause on the benches of the REM and MODEM groups. – Exclaims on the benches of the LR group]] Let's talk about class closures in your department! From the outset, I can give you an answer that goes beyond your request: in each rural department of France, there will be more teachers per student next year.
ParlaMint-FR_2018-02-07-O1136.u85	Where?
ParlaMint-FR_2018-02-07-O1136.u86	[[Applause on the benches of the REM and MODEM groups]] Even though your department is showing a demographic decline, the few planned class closures are far fewer than those that should have occurred: eight instead of thirty. In addition, fourteen class creations will take place under the title of the duplication of classes of CP in Blois, which is not an obscure metropolis far from the countryside but a city located in the heart of this France that you defend and which we defend even more thanks to the rural contracts signed with the departments. With your department, we will conclude one of these contracts, which will provide for the creation of five additional posts, as promised by the President of the Republic.
ParlaMint-FR_2018-02-07-O1136.u87	Bravo!
ParlaMint-FR_2018-02-07-O1136.u88	Mr Cellier, for the Group of the European People's Party, on the move.
ParlaMint-FR_2018-02-07-O1136.u89	"Welcome to Wall Street and the world after the historic dive of the Dow Jones", "Wall Street in the throes of excitement", "The Millennials are living their first big stock market shock": here are some examples of news headlines from the past few days, Mr. Minister of Economy and Finance.
ParlaMint-FR_2018-02-07-O1136.u90	Here they are, the concerns of the new world!
ParlaMint-FR_2018-02-07-O1136.u91	It's MP Goldman Sachs!
ParlaMint-FR_2018-02-07-O1136.u92	After Monday's mini crash, the Dow Jones fell 4.6%, its largest decline since August 2011, and Paris lost 2.35%.
ParlaMint-FR_2018-02-07-O1136.u93	Liquidate your stock options, Madame Pénicaud!
ParlaMint-FR_2018-02-07-O1136.u94	Traders, thieves!
ParlaMint-FR_2018-02-07-O1136.u95	According to many analysts, all this was predictable, as the decline in stock indices in the United States partly reflects a normal correction of the high levels of valuation achieved in recent months, particularly in technological values. But this market correction also reflects market uncertainties...
ParlaMint-FR_2018-02-07-O1136.u96	We're gonna cry!
ParlaMint-FR_2018-02-07-O1136.u97	... as to the pace and extent of the normalisation of monetary policies by central banks. In addition, wage increases in the United States have exceeded expectations; As a result, investors are concerned about a return to inflation and an acceleration of interest rates.
ParlaMint-FR_2018-02-07-O1136.u98	How learned this man is!
ParlaMint-FR_2018-02-07-O1136.u99	It is sponsored by BFM Business!
ParlaMint-FR_2018-02-07-O1136.u100	In the wake of US rates, since January 1, 2018, German and French ten-year rates have already risen. At a time when our growth is at 1.9%, its highest level in six years, and where the economic policy that we are leading will not only consolidate but reinforce this trend, should the French, Minister, be concerned about the high volatility of the markets?
ParlaMint-FR_2018-02-07-O1136.u101	The French are worried about the rise in the CSG!
ParlaMint-FR_2018-02-07-O1136.u102	[[Applause on a few benches of the REM group]] With regard to interest rates, what consequences can their rise have for our economy, and more specifically for the management of our public debt?
ParlaMint-FR_2018-02-07-O1136.u103	France's policy is not in the trash!
ParlaMint-FR_2018-02-07-O1136.u104	The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2018-02-07-O1136.u105	French and French people have no reason to have particular concerns about the stock market situation. The market correction we know was expected – I would even say it is necessary: it is never good that stock market valuations deviate by too much from the real value of the assets. It also comes from an anticipation of an increase in interest rates by central banks, in particular the European Central Bank. I will also talk to Mario Draghi about this this afternoon.
ParlaMint-FR_2018-02-07-O1136.u106	The question was not teleguided at all!
ParlaMint-FR_2018-02-07-O1136.u107	But this increase in rates, unlike many, we have anticipated it. Our interest rates on 10-year bonds were 1.1% in 2017; In the fiscal trajectory for 2018, we have forecast an interest rate of 1.85% on our borrowings. That said, this new situation must lead us to deal differently with the issue of France's debt. Debt is a poison for our country.
ParlaMint-FR_2018-02-07-O1136.u108	But a present for speculators!
ParlaMint-FR_2018-02-07-O1136.u109	Debt is a poison for growth, a poison for the future of our children. When the debt burden increases from 2 to 3 billion euros because interest rates rise, it is 2 to 3 billion euros that are thrown out the windows. [[Applause on several benches in the REM group]] We want to reduce France's debt.
ParlaMint-FR_2018-02-07-O1136.u110	You're increasing it!
ParlaMint-FR_2018-02-07-O1136.u111	Yes! That's the opposite of what you're doing!
ParlaMint-FR_2018-02-07-O1136.u112	[[Applause on many benches in the REM group]] That is why, as requested by the President of the Republic, we will further reduce public spending, reduce our deficits, keep the nation's accounts; We will also boost French growth. This is how we will be able to reduce France's debt through growth and deficit reduction!
ParlaMint-FR_2018-02-07-O1136.u113	In 2022?
ParlaMint-FR_2018-02-07-O1136.u114	Mr Le Maire, you are lying to the national representation!
ParlaMint-FR_2018-02-07-O1136.u115	The next speaker is Mr Boris Vallaud, for the New Left Group.
ParlaMint-FR_2018-02-07-O1136.u116	Prime Minister, last Thursday, you made public the first measures decided by the Interministerial Committee on Public Transformation. These announcements shocked in more than one way. As far as the method is concerned, despite your proclamations of love for social dialogue, the consultation you wanted with the unions during 2018 is likely, in the end, to be a tartuferie – the conclusions are already written.
ParlaMint-FR_2018-02-07-O1136.u117	Oh! You're tough!
ParlaMint-FR_2018-02-07-O1136.u118	While prison staff, the EHPAD staff and the courts have recently expressed their unease at the lack of human and financial resources, you continue to choose to abolish 120,000 civil servants under cover of a plan of supposedly voluntary departures, a narrow social dialogue and a massive use of contractual employment. As you announce a necessary reflection on the future of the public service and a debate on the evolution of the State's missions, you are talking only about reducing the means of doing so. In addition to being of unnamed brutality against public servants, these announcements reflect a misconception of the administration. Every day, our officials adapt their jobs to the changes in society and invent the public services of tomorrow. This new salve is in addition to the measures that public servants have already suffered since the beginning of the quinquennium: freezing of the index point, abolition of assisted jobs, postponement of career improvement... Your government is definitely not that of purchasing power. The unions unanimously condemned your announcements and called for a day of mobilization on March 22.
ParlaMint-FR_2018-02-07-O1136.u119	We saw how it happened when you were an Elysée advisor!
ParlaMint-FR_2018-02-07-O1136.u120	The New Left Group expresses its support for those who promote our rights, our freedoms and the equality of French and French people on a daily basis. Mr Prime Minister, no one wants the status quo and everyone agrees that the modernization of the State's missions and the reflection on the future of our public services are priority projects.
ParlaMint-FR_2018-02-07-O1136.u121	Ask Comrade Dussopt!
ParlaMint-FR_2018-02-07-O1136.u122	[[Applause on the benches of the NG group]] But, with the passage in force and the simplistic and demagogic measures, prefer a concerted reform that responds effectively and sustainably to the needs of public officials and the expectations of the French.
ParlaMint-FR_2018-02-07-O1136.u123	[[Rites and exclamations on the banks of the LR group]] The Secretary of State to the Minister for Action and Public Accounts has the floor.
ParlaMint-FR_2018-02-07-O1136.u124	One of your old friends, Mr Vallaud!
ParlaMint-FR_2018-02-07-O1136.u125	[[Applause on several benches in the REM group]] Thank you, honourable Member, for this question, which allows me to recall that the Prime Minister has announced a consultation which will last a year. You will agree that a year of consultation is rare! We are far from the tartufery that you mentioned in an issue that you certainly wanted excessive and that I think exceeded your thought.
ParlaMint-FR_2018-02-07-O1136.u126	And he's a tartufery specialist talking to you!
ParlaMint-FR_2018-02-07-O1136.u127	This consultation will be organised around four axes: the renewal and simplification of the social dialogue, in order to make it more effective; the development of careers and training of public officials; compensation, with emphasis on individualisation and going beyond what we put in place in 2014 with the compensation system taking into account functions, hardships, expertise and professional commitment – the RIFSEEP; Finally, the question of recruitment, particularly through contracting. A year of consultation, therefore, but also of resources, with a training plan, including EUR 1.5 billion under the major investment plan; a €700 million dedicated fund to enable administrations to invest in modernisation, for which the first call for projects will be launched in February. [[Exclaims on the benches of the LR and NG groups. – Applause on several benches of the REM and MODEM groups]] Mr Vallaud, I am surprised. You speak on behalf of the Socialists, you are the spokesman for the Socialist Group; and if you were not a Member of Parliament between 2012 and 2017, you held prominent positions in both the Ministry of Economy and the Elysée, and as such you were able to inspire the government's policy at the time.
ParlaMint-FR_2018-02-07-O1136.u128	You're the one who says that!
ParlaMint-FR_2018-02-07-O1136.u129	It is not a reproach to you, Mr Vallaud: I myself supported this same government.
ParlaMint-FR_2018-02-07-O1136.u130	There! Masks fall: it is continuity with the previous government!
ParlaMint-FR_2018-02-07-O1136.u131	You are all the sons of Holland!
ParlaMint-FR_2018-02-07-O1136.u132	[[Applause on several benches of the REM and MODEM groups]] [[Applause on several benches of the REM and MODEM groups]] But I wonder: why blame the current government for freezing the point of index, effective from 2010 to 2016 and that we supported you and I, each in our place? Why call into question the importance given to merit when we have set up RIFSEEP together? Why focus on voluntary departures, when neither you nor I have returned to the voluntary severance benefits introduced from 2009?
ParlaMint-FR_2018-02-07-O1136.u133	Judas!
ParlaMint-FR_2018-02-07-O1136.u134	[[Applause on several benches of the REM and MODEM groups]] There are legitimate questions, but memory must also encourage restraint!
ParlaMint-FR_2018-02-07-O1136.u135	Not you!
ParlaMint-FR_2018-02-07-O1136.u136	Mr Reynès, for the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-02-07-O1136.u137	Mr Minister for Agriculture and Food, a new crisis is affecting our agriculture and, once again, large-scale distribution is being called into question by the agricultural profession. After milk and livestock, fruits and vegetables, often forgotten elsewhere, are now concerned, especially salad, which is sold 5 cents of euros below its cost price.
ParlaMint-FR_2018-02-07-O1136.u138	It's a scandal!
ParlaMint-FR_2018-02-07-O1136.u139	You are introducing a bill to rebalance trade relations in the agriculture and food sector. The intention is laudable, but since the Royer Acts of December 1973, we have never been able to rebalance the relationship between the producers and the large areas, who buy at the lowest and realize shameful margins. You plan to set a cost price that takes into account the costs of production, processing and marketing, and ensures fair remuneration for farmers. I'm asking you three questions, minister. First, you propose a contract guaranteeing fair remuneration to farmers structured as producers' organisations. What about the independents?
ParlaMint-FR_2018-02-07-O1136.u140	All right!
ParlaMint-FR_2018-02-07-O1136.u141	Then, for the past forty-four years, large distribution has bypassed all laws. What sanctions do you envisage to ensure that it respects the cost price? Finally, since import products are not concerned, are you not afraid to create a real suction pump for the benefit of the cheapest and often poorer quality products, to which the large surfaces will turn?
ParlaMint-FR_2018-02-07-O1136.u142	All right!
ParlaMint-FR_2018-02-07-O1136.u143	[[Applause on a few benches of the LR and UDI-Agir groups]] If these measures are not accompanied by a real reduction in the costs, our agriculture, which is taken in line with purely financial logics on the one hand and unfair competition from imported products on the other, will be condemned in the short and medium term. Of this, the French do not want!
ParlaMint-FR_2018-02-07-O1136.u144	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2018-02-07-O1136.u145	Mr Reynes, you are right, this situation has lasted too long and we are going to put an end to it.
ParlaMint-FR_2018-02-07-O1136.u146	You're taking your time!
ParlaMint-FR_2018-02-07-O1136.u147	Be modest!
