ParlaMint-FR_2018-10-17-O1021.u1	The next item is the question to the Government.
ParlaMint-FR_2018-10-17-O1021.u37	On this world day of the rejection of poverty, my question is for the Minister of Solidarity and Health. I take this opportunity to welcome the appointment of the Secretary of State, who places the fight against poverty in our political priorities. It is 9 million of our fellow citizens, including 3 million children, who live in poverty: the scandal, could have written Jankélévich, is there before our eyes and we no longer see it – out of habit, out of laziness, or worse, out of indifference. Poverty would have become a fatality. No, social determinism is not a fatality! It is a denial of our republican promise of social emancipation. Minister, your strategy to prevent and combat poverty is the best of our republican spirit! Freedom, equality and fraternity cannot be victorious without social solidarity. That is the whole meaning of our plan to transform a 21st century welfare state. Poverty must be eradicated in order to emerge from the inequalities of destiny. The €8.5 billion programmed is, by the very admission of the citizens concerned, actors and beneficiaries, an unprecedented commitment to prevent poverty from childhood, to support employment and better train young people, to restore the link with the work of those who, following an accident of career, life, health or family, have seen their lives shift, losing control of their own destiny. [[Applause on the benches of the MODEM group]] Minister, this strategy raises new hopes. Can you elaborate on this roadmap? What are the means you intend to use for this realistic poverty eradication strategy?
ParlaMint-FR_2018-10-17-O1021.u38	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-10-17-O1021.u39	[[Protests on the benches of the LaREM group]] And inequality! Oh, take your policy!
ParlaMint-FR_2018-10-17-O1021.u40	Thank you, on this symbolic day, for allowing me to present again to this Assembly the strategy for the fight against poverty set out by the President of the Republic on 13 September. As you have said, we have decided to fight poverty from an early age, taking things to the root, at a time when inequalities are growing. An OECD study shows that today it takes six generations for a descendant of a poor family to hope to join the middle class. Six generations are one hundred and eighty years! So we decided to invest heavily to help early childhood...
ParlaMint-FR_2018-10-17-O1021.u41	By closing schools?
ParlaMint-FR_2018-10-17-O1021.u42	... by promoting mix in crèches and opening crèches in the priority areas of city politics – because we know that early socialization improves the acquisition of language and knowledge. We will remove the advance fee for access to child care and child care assistants. The policy pursued by Jean-Michel Blanquer, in particular the doubling of the classes of CP and CE1 and compulsory schooling at three years, is obviously part of this strategy. We will also reduce the cost of school canteens, so that all children can access them; the most disadvantaged families will pay one euro a day.
ParlaMint-FR_2018-10-17-O1021.u43	And who pays?
ParlaMint-FR_2018-10-17-O1021.u44	It's still the local authorities that are going to drink!
ParlaMint-FR_2018-10-17-O1021.u45	We will also offer breakfasts in all schools classified as REP and REP+, because a child who is hungry, we all know, cannot learn. [[Applause on the benches of the LaREM group as well as on many benches of the MODEM group]] So we're focusing on early childhood. For this, we have a budget of about 1.5 billion euros. This is one of the pillars of our strategy, with an overall budget of 8.5 billion; The rest concerns adolescents, youth and vocational integration.
ParlaMint-FR_2018-10-17-O1021.u46	Mrs Annie Genevard, for the Republican Group, has the floor.
ParlaMint-FR_2018-10-17-O1021.u47	Prime Minister, a few days ago, the media revealed the content of a note from the Central Territorial Intelligence Service on the progress of Muslim communalism in school: refusal to draw human representations or listen to music, refusal of young boys to hand over girls, practice of Ramadan by younger and younger children, refusal to go to the pool, refusal to listen to certain children's tales, refusal to use red school furniture, refusal of school trips...
ParlaMint-FR_2018-10-17-O1021.u48	This is outrageous! It's a shame for the Republic!
ParlaMint-FR_2018-10-17-O1021.u49	A thousand cases of secularism were reported between April and June. This community drift cannot be killed, underestimated, or relativized. The evil is deep and disturbing. In many places in France, the school is now affected by the danger of communalism aggravated by religious radicalism. You have created a unit for reporting and listening to professionals, who are often deprived of a new phenomenon because of its scale and the youth of children indoctrinated from an early age. This is not enough; This phenomenon calls for a surge of magnitude which the Government must give the signal without trembling. For it is at school that knowledge is passed on, but also values and knowledge. It is at school that we draw the future of these children, but also that of our society. The response that other religions are concerned leaves us sceptical, given the facts reported. They augured ill for an adequate and determined response.
ParlaMint-FR_2018-10-17-O1021.u50	Yes!
ParlaMint-FR_2018-10-17-O1021.u51	"To name an object badly is to add to the misfortune of this world," wrote Camus.
ParlaMint-FR_2018-10-17-O1021.u52	Don't talk about Camus, thank you!
ParlaMint-FR_2018-10-17-O1021.u53	[[Applause on the benches of the LR group. – Some non-attached Members also applaud]] Prime Minister, what do you intend to do to restore in our schools the secularism threatened by radical Islam?
ParlaMint-FR_2018-10-17-O1021.u54	The Minister for National Education and Youth has the floor.
ParlaMint-FR_2018-10-17-O1021.u55	Madam Member, if there is one area where we have agreed, even assumed, to name things well, that is the one! We acted as soon as we came to the responsibilities by creating a council of the wise men of secularism. It has produced an eighty-page document which provides a reference for all national education personnel in the area of the violation of secularism; This document could, I believe, be unanimous on the benches of this House. But we don't pay for words. We're acting! Thus, in every rectorate in France, we have created the "laicity teams", capable of acting in practice in schools, colleges and lycées as soon as it is necessary. More than 400 such interventions have been carried out since April, which is considerable. Each time, the disorder that had been found was stopped. This is the first time in twenty years that we have really acted to see the drifts; This is the first time that there has been such a voluntarism of public action to deal with the problems at the root.
ParlaMint-FR_2018-10-17-O1021.u56	Ah! A savior has arrived!
ParlaMint-FR_2018-10-17-O1021.u57	A little modesty wouldn't hurt, minister!
ParlaMint-FR_2018-10-17-O1021.u58	We have created a dedicated address, to which all national education staff can write. She's the one who collected the reports you're talking about. Yes, Madam Member, these problems are very real. I confirm that they don't come from one religion. I have seen it, and there is no point in telling the opposite of the truth. Of course, as we all know, Islamic fundamentalism is behind most of these facts.
ParlaMint-FR_2018-10-17-O1021.u59	Ah! There!
ParlaMint-FR_2018-10-17-O1021.u60	I don't disagree. But other religions are sometimes involved: it is the reality and it must be said.
ParlaMint-FR_2018-10-17-O1021.u61	Thank you, Minister.
ParlaMint-FR_2018-10-17-O1021.u62	We do not deny, I repeat, that Islamic fundamentalism is behind most of these incidents. We are acting and we will continue to do so!
ParlaMint-FR_2018-10-17-O1021.u63	The next speaker is Mrs Fiona Lazaar, for the La République group on the move.
ParlaMint-FR_2018-10-17-O1021.u64	My question is to the Secretary of State to the Minister of Public Action and Accounts. [["Yes! » on the benches of the LaREM group – Exclaims on the benches of the LR group]] This month, 18 million French people receive their housing tax and note that we have fulfilled our commitments.
ParlaMint-FR_2018-10-17-O1021.u65	The joke!
ParlaMint-FR_2018-10-17-O1021.u66	Is that for the price of political humour?
ParlaMint-FR_2018-10-17-O1021.u67	By 2020, 80% of French citizens will be removed from the housing tax, with a first 30% reduction starting this year.
ParlaMint-FR_2018-10-17-O1021.u68	Rather, it is the end of the autonomy of local and regional authorities!
ParlaMint-FR_2018-10-17-O1021.u69	This first decline is without consequence on the resources of local authorities, which are compensated to the euro by the State.
ParlaMint-FR_2018-10-17-O1021.u70	A question from France Télécom!
ParlaMint-FR_2018-10-17-O1021.u71	It's Darmanin!
ParlaMint-FR_2018-10-17-O1021.u72	[[Applause on several benches of the LaREM group]] Some have decided, and it is their freedom, to increase rates this year. I respect their choice and condemn the launch by a minority of a # BalanceTonMaire on social networks. Informing and denouncing are two very different things, as we know here.
ParlaMint-FR_2018-10-17-O1021.u73	What are you doing about the autonomy of local and regional authorities?
ParlaMint-FR_2018-10-17-O1021.u74	[[Same movements]] It is in Argenteuil, in my constituency, that the housing tax is the highest in France. After 15 years of rising rates under left- and right-wing municipal majorities, for the first time, this tax will fall for four Argenteuillais out of five, with an average saving of 236 euros this year. You recalled it on Monday, when you came to Argenteuil, Mr. Secretary of State, to remove the housing tax, it is a measure for the purchasing power of the French.
ParlaMint-FR_2018-10-17-O1021.u75	Funded by the CSG!
ParlaMint-FR_2018-10-17-O1021.u76	And the gas oil!
ParlaMint-FR_2018-10-17-O1021.u77	But it is also a measure of social and territorial justice. Indeed, was it normal that, in an equivalent situation, one pays 1440 euros in Argenteuil and 481 euros in Paris? The housing tax is a lottery that didn't make any winners. It was time to finish it! As we enter into the 2019 Finance Bill a further reduction in the housing tax, some want to maintain a false suspense on the reality of its removal. [[Applause on the benches of the LaREM group and on some benches of the MODEM group]] Could you, Mr Secretary of State, reassure the French on the implementation of this presidential commitment and further clarify its modalities of timetable and implementation?
ParlaMint-FR_2018-10-17-O1021.u78	Give back the money!
ParlaMint-FR_2018-10-17-O1021.u79	The Secretary of State to the Minister for Action and Public Accounts has the floor.
ParlaMint-FR_2018-10-17-O1021.u80	He's the one who dictated the question!
ParlaMint-FR_2018-10-17-O1021.u81	Madam Member of Parliament, we were together on Monday morning in Argenteuil,...
ParlaMint-FR_2018-10-17-O1021.u82	It's all explained!
ParlaMint-FR_2018-10-17-O1021.u83	You're the one who told him the question!
ParlaMint-FR_2018-10-17-O1021.u84	... to find that more than 85% of the inhabitants of this municipality, the main one in your electoral district, benefit from a first reduction in the housing tax. [[Applause on a few benches of the LaREM group]] In answer to your question, I say it very clearly, very transparently, we will remove the entire housing tax.
ParlaMint-FR_2018-10-17-O1021.u85	Who's gonna pay?
ParlaMint-FR_2018-10-17-O1021.u86	For 80% of households, the abolition will be effective in 2020, and by 2022 for the remaining 20% of households. We do this by lowering the housing tax by 30% in 2018, 35% in 2019 and 35% in 2020 for the 80% of households I mentioned.
ParlaMint-FR_2018-10-17-O1021.u87	And what do you do about the autonomy of local and regional authorities?
ParlaMint-FR_2018-10-17-O1021.u88	We do so without any consequences for the revenues of local communities. I invite all mayors to note that, of the twelfths of taxes they collect, the discount does not cover the level of their revenues. On the contrary, we even take into account, and this is normal, the evolution of rental values. Together with Jacqueline Gourault and Sébastien Lecornu, we will work to ensure that next spring a new tax model is put in place, in order to guarantee all the revenues of the local authorities, as the President of the Republic has committed himself to it.
ParlaMint-FR_2018-10-17-O1021.u89	It's the ventriloquist of technocracy!
ParlaMint-FR_2018-10-17-O1021.u90	He said that almost a year ago, in a speech at the Congress of Mayors: communities must have fair, sustainable, equitable and dynamic resources.
ParlaMint-FR_2018-10-17-O1021.u91	Dynamics!
ParlaMint-FR_2018-10-17-O1021.u92	We are working on this, and we are doing it in concert. Some French, indeed, have not seen their housing tax decrease, either because they belong to the 20% French who will only be concerned from 2021, or for various reasons – revision of their rental value as a result of work or modification of the composition of the household, for example. [[Exclaims on the SOC benches]] In addition, 6200 municipalities have experienced an upward trend of the housing tax in application of the principle of free administration and the freedom of choice of local elected officials, who have this possibility, and the assumption, like their other responsibilities. I will end with a word to support your reasoning, Member. The economy and the increase in purchasing power for households represent an average of 200 euros, starting this year, and 600 euros by 2020.
ParlaMint-FR_2018-10-17-O1021.u93	And there he is again, Mr. Darmanin!
ParlaMint-FR_2018-10-17-O1021.u94	[[Applause on the benches of the LaREM group and on some benches of the MODEM group]] In total, 22 billion euros will be returned to the French.
ParlaMint-FR_2018-10-17-O1021.u95	Hashtag BalanceYourMinister!
ParlaMint-FR_2018-10-17-O1021.u96	Mrs Elsa Faucillon has the floor for the Group of the Democratic and Republican Left.
ParlaMint-FR_2018-10-17-O1021.u97	Minister for National Education and Youth, 40 years after the asbestos scandals, which have affected and killed workers, children are exposed to this poison in the school environment. Of the establishments with a technical asbestos diagnosis, 38 per cent of public schools, 73 per cent of colleges and 77 per cent of high schools contain asbestos. Many schools also remain undiagnosed. The Georges Brassens high school in Villeneuve-le-Roi is emblematic of the authorities' denial of the degradation of asbestos materials in public buildings. Definitely, "time doesn't do anything about it," as Brassens sang. For this high school, the 2015 reports indicated that there was no asbestos. Two years later, however, a serious asbestos-related incident, still unexplained, took place. Today, in the face of the age of the building and the state of deterioration of the flakes, it is refused to apply the precautionary principle, which again endangers the health of underage students, and to recognize the legitimacy of the right of withdrawal of staff members. "I wouldn't put my children there, why would I agree to put my students there? One of them said. And you, Minister, what would you do? Why do you refuse to validate this right to withdraw staff from Brassens High School by exerting pressure, even though a modular high school, built a few hundred meters away, will be available after the holidays? Why do you deny teachers access to healthy rooms in the adjoining college, so that they can assure their teachings, as they ask? What awaits the State, which is responsible for the construction of most amicable institutions before the laws of decentralization, to initiate a major plan of diagnosis and asbestos removal in the school environment, without defeating the local authorities? [[Applause on the benches of the GDR and SOC groups – Caroline Fiat also applauds]] There is an urgent need, Minister, not to sink into the mistakes of the past. They've already ruined too many lives.
ParlaMint-FR_2018-10-17-O1021.u98	The Minister for National Education and Youth has the floor.
ParlaMint-FR_2018-10-17-O1021.u99	Madam Member, you are asking two important and serious questions, which deserve an answer now and others, which are much more in-depth, after that. Georges Brassens High School has been experiencing problems of construction for a long time, for which solutions have begun to be brought in recent times, in particular, as you said, with the construction of a new high school, right next to the current school. It will be ready when the Toussaint's holiday returns. The problems you have just mentioned will therefore be completed at that time. As far as this high school is concerned, there is therefore a problem of connection between now and the holiday of Toussaint. The Ile-de-France Regional Council, which is competent for these buildings, has commissioned a technical analysis, which concluded that these premises are not dangerous. As soon as a conclusion is reached, based on a technical point of view, all the consequences are drawn. Students can go, everyone can go; There is therefore no reason to exercise his right of withdrawal. I understand that staff are very vigilant on these issues. They were perfectly right to ask for the analyses, to worry. That is quite normal. But the answers were given. Above all, the good news in this whole affair, which does not consist only of good news, is that everything will be able to return to normal from the return of the holiday of All Saints. Of course, the regional council of Île-de-France, like the rectorate of Créteil, will follow with great kindness the case of the lycée Georges Brassens. On the other hand, there is the problem of asbestos in general, and of its presence in institutions, with the statistics you have given, Member. We know that these statistics cover only part of the schools and schools. Moreover, this does not mean that all this asbestos is dangerous, fortunately. But there's a subject, which I readily recognize. That is why we are going to create a cell on the school building at the Ministry of National Education and Youth. We will do so in connection with Jacqueline Gourault and the Department of Territorial Cohesion and Relations with the newly created Territorial Communities, and with the Caisse des dépôts et consignations, which will provide the necessary advice. [[Applause on several benches of the LaREM and MODEM groups]] You are right, honourable Member, we must not take responsibility for ourselves, but work with local and regional authorities to make a clear judgment on what needs to be done over the next few years.
ParlaMint-FR_2018-10-17-O1021.u100	Mrs Sabine Thillaye has the floor for the La République group on the move.
ParlaMint-FR_2018-10-17-O1021.u101	Mr Minister for Europe and Foreign Affairs, this evening the 27 Heads of State and Government will meet in Brussels to discuss Brexit. This European Council has been presented by many as the last chance as the countdown is now largely committed. The effective withdrawal of the United Kingdom from the European Union will take place on 29 March 2019 at midnight. So there are less than six months left, to prepare us, to anticipate all possible scenarios – agreement or not. Despite the efforts made on both sides, the prospect of a hard Brexit can no longer be excluded. As negotiations continue, two requirements seem fundamental to me. The first requirement is unity. One and a half years after the launch of Article 50 of the Treaty on European Union, Europe has remained united. She thus demonstrates that, when her destiny is at stake, she can speak with one voice. The second requirement is anticipation. A bill was introduced in the Council of Ministers last week to empower the Government to make orders to prepare for a withdrawal from the United Kingdom from the European Union in the absence of agreement. [[Applause on the benches of the LaREM group]] Mr Minister, is a compromise still possible at this stage of the negotiations? What positions will France take at this Council, in particular in order to preserve the integrity of the single market? In the event of a dry exit without agreement, how will the draft law proposed by the Government limit the negative consequences of Brexit? Finally, how do you intend to encourage stakeholders – economic operators, local authorities, administrations – to prepare for this deadline?
ParlaMint-FR_2018-10-17-O1021.u102	The next speaker is the Minister for Europe and Foreign Affairs.
ParlaMint-FR_2018-10-17-O1021.u103	Madam President of the Committee on European Affairs, we remain confident in the negotiations. It is true that time is running out, particularly in the light of the necessary ratification of the withdrawal agreement by the European Parliament and the British Parliament, but we remain confident. In recent days, negotiations between the British authorities and Michel Barnier, acting within a mandate approved by the 27 Member States, have been constructive, but on Sunday the British Government indicated its refusal to endorse the proposal made to it, mainly because of the border between Northern Ireland and the Republic of Ireland. We hope that this difficulty will be overcome. This evening, the discussions will focus, among other things, on this point, and I imagine that the Heads of State and Government will expect from Mrs May the necessary political commitments. That being said, we must prepare for all eventualities. France wants an agreement, but it has a duty to prepare for a failure. That is why the Prime Minister asked Mrs Loiseau and I to prepare a bill, which was introduced in the Council of Ministers a few days ago, authorizing the Government, in the event that negotiations do not succeed, to proceed by order on all difficult matters – infrastructure, customs controls, the status of the British in France and the French in the United Kingdom. This text will soon be submitted to Parliament. [[Applause on several benches of the LaREM group]] We want the negotiations to be concluded, but we are preparing for a failure.
ParlaMint-FR_2018-10-17-O1021.u104	The next speaker is Mr Pierre-Yves Bournazel, for the IDU Group, Action and Independents.
ParlaMint-FR_2018-10-17-O1021.u105	[[Members of the UDI-Agir, MODEM, LaREM, SOC, GDR and FI groups, as well as some non-attached Members, rose and applauded. – Members of the LR Group applaud]] In a few weeks, Paris experienced a disturbing increase in homophobic attacks: on 19 September, a couple of men were insulted and beaten in front of a theatre in the 20th arrondissement; On 6 October, two men were hit by attackers on Rue du Maroc in the nineteenth arrondissement; On 8 October, in the Republic Square, a couple of women were struck because of their sexual orientation; On 13 October, a young man was the victim of a violent attack in the fifteenth district; Last night, a new homophobic attack took place near the metro Étienne Marcel: it was the president of the association Urgence homophobia who was insulted and broken the nose. Such acts of hatred and violence are inadmissible. [[Applause on all benches]] In our Republic, we cannot accept that women and men fear for their safety because of what they are. I mean forcefully that the Republic will always protect them; We won't let it happen! France is the homeland of human rights, Paris is the capital of openness and tolerance. Everyone is free to live his life as he sees fit. Homophobia is not an opinion, it's a crime! It's a poison that undermines our society. I would like to acknowledge the work of DILCRAH – an interdepartmental delegation to the fight against racism, anti-Semitism and anti-LGBT hatred. In the current climate of tension and violence, I would like to see a focal point in the police stations responsible for these homophobic acts. Ignorance and intolerance must be combated by supporting the commitment of associations. Prejudice and stereotypes must be deconstructed from school. [[Applause on the benches of the UDI-Agir, MODEM, LaREM groups, on several benches of the SOC, GDR and FI groups as well as on certain benches of the LR group and among non-attached Members]] Beyond this substantive work, what means and immediate operational measures does the Government intend to take to put an end to this unbearable homophobic violence?
ParlaMint-FR_2018-10-17-O1021.u106	The Secretary of State to the Prime Minister, responsible for equality between women and men and the fight against discrimination, has the floor.
ParlaMint-FR_2018-10-17-O1021.u107	As you rightly pointed out, honourable Member, homophobic acts are on the rise, as are acts of gratuitous violence. The Government strongly and unreservedly condemns all homophobic, transphobic and LGBT-phobic acts wherever they occur. The annual report of the association SOS homophobia shows a worrying increase in this violence. That is why the Government spokesman and I will be receiving all LGBT associations in the coming days to listen to them and to act with them. The Minister of the Interior, Christophe Castaner, is also following the situation very closely. The DILCRAH you mentioned has launched a call for projects for associations, with an envelope of 2 million euros, in order to complete the project announced by Jean-Michel Blanquer to combat homophobia from school and the work carried out hand in hand with Muriel Pénicaud and intended to combat this scourge. [[Applause on the benches of the LaREM and MODEM groups]] The Government was fighting homophobia throughout the country. Thus, when I relocated my firm to Trappes, I announced, along with deputy Nadia Hai, subsidies to local associations so that, everywhere in France, everyone would be protected and no one would ever be insulted, threatened, discriminated against, or beaten because of their love life.
ParlaMint-FR_2018-10-17-O1021.u108	Mrs Véronique Hammerer, on behalf of the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-10-17-O1021.u109	Minister for Territorial Cohesion and Relations with Local and Regional Authorities, it was once the NOTRE Act. The previous legislature left us as a legacy of this law, which was enacted in 2015, the consequences of which are still being felt to date.
ParlaMint-FR_2018-10-17-O1021.u110	Unfortunate consequences!
ParlaMint-FR_2018-10-17-O1021.u111	Despite a laudable goal – pooling community action and ensuring territorial continuity – what should have been a driving force has turned into a limit. The President of the Republic has made a necessary observation: trust between the State and the territories must be restored. It is a noble exercise, but so delicate as yours, both communities, especially our rural territories, need to be reassured.
ParlaMint-FR_2018-10-17-O1021.u112	Cirage!
ParlaMint-FR_2018-10-17-O1021.u113	Because the NOTRE law is paradoxical: it wanted to strengthen decentralization, but is experienced as a real opposition to the action of our communes. Moreover, if we need to become a society, the needs of the Girondins cannot be identical to those of the Rhodonanians. Reinvigoration of territories requires rethinking: we cannot expect everything from the state! The metropolitan area must play an important role alongside the departments. This requires a methodology that balances territorial issues with trust in collective intelligence.
ParlaMint-FR_2018-10-17-O1021.u114	It's bla-bla!
ParlaMint-FR_2018-10-17-O1021.u115	You put the pearls on!
ParlaMint-FR_2018-10-17-O1021.u116	The State does not weaken by posing itself as facilitator of territorial actions; He strengthens himself, like a conductor playing our republican score at the service of our motto: freedom, equality, fraternity. [[Exclaims on the benches of the LR group]] I am pleased and proud that the Government, which now includes three ministers whose work is entirely devoted to territorial cohesion, has made the choice to listen to and consider the Territories in order to strengthen its action on this major issue.
ParlaMint-FR_2018-10-17-O1021.u117	That's bullshit!
ParlaMint-FR_2018-10-17-O1021.u118	Bad shit!
ParlaMint-FR_2018-10-17-O1021.u119	Let us not forget that our rural communities are at the heart of our country's cultural heritage!
ParlaMint-FR_2018-10-17-O1021.u120	You're strangling them!
ParlaMint-FR_2018-10-17-O1021.u121	[[Applause on the benches of the LaREM and MODEM groups]] What's your road map, Minister?
ParlaMint-FR_2018-10-17-O1021.u122	The Minister for Territorial Cohesion and Relations with Local and Regional Authorities has the floor.
ParlaMint-FR_2018-10-17-O1021.u123	And the destruction of territories!
ParlaMint-FR_2018-10-17-O1021.u124	[[Applause on the benches of the LaREM and MODEM groups]] Mrs Hammerer, I would like first of all to say that I am very honoured to have been appointed head of this ministry, with two ministers, Sébastien Lecornu and Julien Denormandie. The creation of this ministry reflects the ambition of the President of the Republic and the Prime Minister to respond to the demand of the territories and associations of elected representatives, and to renew a stronger relationship of trust with them.
ParlaMint-FR_2018-10-17-O1021.u125	That's the least we can say!
ParlaMint-FR_2018-10-17-O1021.u126	This ministry will be the main tool for bringing about a truly decentralized Republic, listening to its territories. As you said, Member, that does not call for a uniform answer.
ParlaMint-FR_2018-10-17-O1021.u127	What did you do for eighteen months?
ParlaMint-FR_2018-10-17-O1021.u128	Our action will be constantly guided by the desire to ensure the cohesion of the territories and to bridge the gaps between them, whether they are urban areas in difficulty, rural areas, medium-sized towns or metropolitan areas, as you have pointed out.
ParlaMint-FR_2018-10-17-O1021.u129	We need not words, but actions!
ParlaMint-FR_2018-10-17-O1021.u130	Finally, this ministry will serve the lives of our fellow citizens, not only with access to housing, networks and public services, but also with the improvement of their living environment.
ParlaMint-FR_2018-10-17-O1021.u131	Stop reading the press kit!
ParlaMint-FR_2018-10-17-O1021.u132	I will ensure that the actions already undertaken by the Government...
ParlaMint-FR_2018-10-17-O1021.u133	There's nothing involved!
ParlaMint-FR_2018-10-17-O1021.u134	... amplify and be implemented. I will also open a permanent dialogue with my Government colleagues to ensure that territorial cohesion is reflected in all public policies.
ParlaMint-FR_2018-10-17-O1021.u135	Let's hope these aren't pious vows!
ParlaMint-FR_2018-10-17-O1021.u136	Two minutes to say nothing!
ParlaMint-FR_2018-10-17-O1021.u137	[[Applause on the benches of the LaREM and MODEM groups]] The task is important and demanding. We are at work today to embody the reconciliation of the territories.
ParlaMint-FR_2018-10-17-O1021.u138	That's not an answer! It's a rebuttal against what happened before!
ParlaMint-FR_2018-10-17-O1021.u139	Mrs Gisèle Biémouret, for the Socialist and related group, has the floor.
ParlaMint-FR_2018-10-17-O1021.u140	Prime Minister, our commitment to the most vulnerable is certainly a duty to the future generation, but also to those who are suffering today. Last September, you presented us with a strategy aimed primarily at combating child poverty. The words were ambitious, the hopes great, but the acts are cruel. Because behind the formulas – "doing more for those who have less", "the welfare state of the twenty-first century", "reducing the inequalities of destiny" – your budget proposal and your laws no longer hide the seductions of discourse and the cracks of decor.
ParlaMint-FR_2018-10-17-O1021.u141	That's right!
ParlaMint-FR_2018-10-17-O1021.u142	Associations are concerned about the lack of concrete elements in the implementation and evaluation of your strategy.
ParlaMint-FR_2018-10-17-O1021.u143	That's right!
