ParlaMint-FR_2018-04-10-O1183.u1	The next item is the question to the Government.
ParlaMint-FR_2018-04-10-O1183.u45	My question, to which I associate all the Members of my department, is addressed to the Prime Minister. [[Exclaims on FI banks]] Member of Parliament for Loire-Atlantique, I am alarmed by the many overflows that have taken place in our territory in recent weeks. In recent days, we are undergoing the evacuation of the so-called "ZAD" – an area to be defended – a necessary step in order to restore a rule of law. We also suffer the blocking of the University of Nantes by so-called and certainly highly politicized young students. We deplore intimidation, looting of premises, without omitting threats and physical violence. Last Saturday, on the margins of the demonstrations, a model with the effigy of our President of the Republic was beaten, hanged and burned. The spokesperson for the Solidaires trade union has condoned this unworthy act. It is the mark of a perverted trade unionism, which shows guilty irresponsibility, while our Republic would need to rely on firm intermediate bodies in defending the values of our democratic model. Fortunately, many officials have rebelled against these anti-democratic practices, like Johanna Rolland, the current mayor of Nantes. In the country of human rights, I say yes to the expression of opinions, yes to the demands, yes to the demonstrations: they are legitimate, because they are an integral part of our supreme law, the Constitution. But remember that these individual and collective freedoms, which honour our nation, are also accompanied by a duty of responsibility: the responsibility to respect our institutions and their representatives; the responsibility not to disturb public order; the responsibility, finally, to condemn the overflows. [[Exclaims on FI and GDR benches]] Can we, elected from this assembly, accept that our institutions and their representatives are thus targeted? Is it not our common objective to bequeath to future generations a society that is peaceful and respectful of each and every opinion? No, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no, no. [[Vif applause on the benches of the LaREM and MODEM groups and a few benches of the UDI-Agir group. – Exclaims on the benches of the FI and GDR groups]] Mr Prime Minister, do you finally intend to restore the rule of law and impose sanctions on those who claim democracy, but who are trampling on it?
ParlaMint-FR_2018-04-10-O1183.u46	The next speaker is the Minister of State, Minister for the Interior.
ParlaMint-FR_2018-04-10-O1183.u47	On January 17, the Prime Minister announced the Government's decision not to carry out the new Notre-Dame-des-Landes airport.
ParlaMint-FR_2018-04-10-O1183.u48	What a mistake!
ParlaMint-FR_2018-04-10-O1183.u49	This was, in his own words, a decision of reason and appeasement.
ParlaMint-FR_2018-04-10-O1183.u50	We see the result!
ParlaMint-FR_2018-04-10-O1183.u51	At the same time, the Prime Minister announced that all those who occupied a number of illegal squats on the site should leave the site before the end of the winter truce. That is why, with the utmost respect for the procedures,...
ParlaMint-FR_2018-04-10-O1183.u52	That's not true!
ParlaMint-FR_2018-04-10-O1183.u53	...the security forces intervened in Notre-Dame-des-Landes on Monday, April 9. They proceed with a profound sense of ethics,...
ParlaMint-FR_2018-04-10-O1183.u54	With grenades, yes!
ParlaMint-FR_2018-04-10-O1183.u55	... an ethic that was called to everyone's attention before the intervention. Their coolness is all the more remarkable...
ParlaMint-FR_2018-04-10-O1183.u56	And their violence too!
ParlaMint-FR_2018-04-10-O1183.u57	[[Applause on the benches of the LaREM, MODEM and IDU-Agir groups]] [[Applause on the benches of the LaREM, MODEM and UDI-Agir groups and a few benches of the LR group. – Mr Olivier Faure also applauds]] [[Vif applause on the benches of the groups LaREM, MODEM and UDI-Agir and a few benches of the LR group. – Exclaims on FI banks]] ...that they have in front of them groups that no one here, I hope, condones violence. When a rocket is fired at a helicopter flying over the area, the lives of the women and men on board are exposed. When, in Nantes, one hangs the effigy of the President of the Republic, it is totally unacceptable. This is not the image of Nantes! Nantes, the innovator, Nantes, the creator, Nantes has nothing to do with the violent Zadists we see today!
ParlaMint-FR_2018-04-10-O1183.u58	The next speaker is Mr Meyer Habib, for the IDU Group, Action and Independents.
ParlaMint-FR_2018-04-10-O1183.u59	Prime Minister, you recalled that last Saturday, the Bashar al-Assad regime, supported by its Iranian allies, used chemical weapons in a certain way against its own people in Duma, killing hundreds of civilians. The images of the massacre are unbearable, as they hit the consciences: corpses of families piled up, children dying, burned with chlorine... Yes, children burned with chlorine in 2018! In 2012, Obama had drawn a red line: the use of chemical weapons would automatically trigger military reprisals. He did not respect this resolution, leaving the field open to the butcher of Damascus. Had we intervened then, would Daesh have taken on this magnitude? Would we have experienced this unprecedented migration crisis? These questions remain open. The sad reality is that the free world has been silently witnessing these crimes against humanity for five years. The situation in Syria is excessively complex, it is true, but inaction is no longer tenable: it starts our credibility day after day. No option is simple. The United Nations Security Council, will you tell me? The Russian veto systematically blocks any initiative of the international community. Keep doing nothing? It might be the easiest, but it would also be a denial of our values, and would incur our moral responsibility. Last option: consider ad hoc military action, in liaison with our allies, or even alone.
ParlaMint-FR_2018-04-10-O1183.u60	And why not a world war?
ParlaMint-FR_2018-04-10-O1183.u61	Prime Minister, in two days, we will commemorate Yom HaShoah. At the time, the world knew, but he had allowed Nazi barbarism; We know what's next. Our history requires us to defend our ideals with a spirit of resistance and lucidity. Last May, the President of the Republic defined a clear line: "Any use of chemical weapons" in Syria "will be the subject of reprisals and an immediate response". And add: "When you set red lines, if you don't know how to enforce them, you decide to be weak." [[Applause on the benches of the UDI-Agir group]] Prime Minister, can you enlighten us on France's position?
ParlaMint-FR_2018-04-10-O1183.u62	The Minister for European Affairs has the floor.
ParlaMint-FR_2018-04-10-O1183.u63	Mr President, what happened on 7 April in Duma is a monstrosity.
ParlaMint-FR_2018-04-10-O1183.u64	Who did it?
ParlaMint-FR_2018-04-10-O1183.u65	It is, of course, a violation of international law, of all conventions, of United Nations resolutions, but it is also a monstrosity because it is another step in barbarism, the barbarism that Syria has been suffering for seven years. Bashar al-Assad has shown this: he is the enemy of his people. What happened in Duma were women, men, children, often caught in their sleep, who were deliberately murdered. They are not collateral victims: civilians have been deliberately targeted, in order to terrorize the people of eastern Ghouta, who have been shelled for weeks by the Bashar al-Assad regime, aided by its allies, in violation of a UN Security Council resolution. [[Applause on a few benches of the LaREM group]] So, yes, we will have to shoulder our responsibilities and ensure that impunity for the use of chemical weapons cannot continue in Syria or elsewhere. We requested, and obtained, a first meeting of the United Nations Security Council yesterday; the Council will meet again later. France will ensure compliance with the ban on the use of chemical weapons. We called for a new investigative mechanism, the one that was blocked by a Russian veto, to be deployed in Syria. We want the whole truth, we want to act, and we must work to bring peace to this martyred country.
ParlaMint-FR_2018-04-10-O1183.u66	The next speaker is Mr Vincent Thiébaut, for the Group of the European People's Party (La République en marche).
ParlaMint-FR_2018-04-10-O1183.u67	Prime Minister, on 26 February, you announced a railway reform along four lines: public investment in the railway system; opening up to competition of rail; a new SNCF organisation; a new social framework for railway workers, for more performance and productivity.
ParlaMint-FR_2018-04-10-O1183.u68	You're rewriting the story a little bit anyway!
ParlaMint-FR_2018-04-10-O1183.u69	My question specifically concerns openness to competition. While some in this House see a threat to this measure voted in committee, we, the majority, are convinced that it is a great opportunity for the SNCF and especially for its users. Last week, in committee, we provided guarantees of the highest level for railway workers, particularly in the case of the transfer of SNCF to the private sector.
ParlaMint-FR_2018-04-10-O1183.u70	We're in bliss!
ParlaMint-FR_2018-04-10-O1183.u71	These guarantees relate in particular to employment and the maintenance of the level of pensions. The National Assembly is now called upon to vote on these provisions at the meeting. [["No! on the benches of the GDR group. – Exclaims on several benches of the LR group]] Last night, at the meeting, we adopted a new organisation provision for the group, which will be composed of a national company with public capital, SNCF, and two wholly owned subsidiaries, SNCF Mobilitys and SNCF Réseau. On these two subjects, despite everything that has been said, the parliamentary debate has indeed taken place, and it will continue.
ParlaMint-FR_2018-04-10-O1183.u72	That's not true!
ParlaMint-FR_2018-04-10-O1183.u73	I am convinced, Prime Minister, that openness to competition will improve the services of SNCF; and, as an Alsatian elected, I wish that this opening will extend to small cross-border lines. [[Applause on the benches of the LaREM group]] Can you enlighten us and, above all, reassure the most sceptical and shady that this reform will lead to a marked improvement in the quality of services?
ParlaMint-FR_2018-04-10-O1183.u74	The Minister responsible for transport has the floor.
ParlaMint-FR_2018-04-10-O1183.u75	As you pointed out, MP, this reform pursues a goal: a better service for the French. First of all, it goes through an unprecedented investment programme: 36 billion euros in ten years,...
ParlaMint-FR_2018-04-10-O1183.u76	That's not true!
ParlaMint-FR_2018-04-10-O1183.u77	[[Claims on several benches in the NG group]] ... which is 50% more than what has been achieved in the last ten years, in order to catch up with decades of underinvestment in the network.
ParlaMint-FR_2018-04-10-O1183.u78	You've been the director of SNCF's strategy, I'll remind you! A little modesty!
ParlaMint-FR_2018-04-10-O1183.u79	The reform also provides for a gradual opening to competition at the pace desired by the regions. The opening up to competition, the experience of our neighbours shows, is more trains, cheaper trains and new operators offering new services.
ParlaMint-FR_2018-04-10-O1183.u80	That's not true!
ParlaMint-FR_2018-04-10-O1183.u81	It will be stimulating for SNCF, which, I am sure, will also improve its services.
ParlaMint-FR_2018-04-10-O1183.u82	We'll see!
ParlaMint-FR_2018-04-10-O1183.u83	We could have contented ourselves with opening up to competition without accompanying the incumbent operator, for the sake of greater efficiency in the future, but what we have decided is the opposite: the reform put forward by the Government also aims to set up a new organization, for a more efficient, efficient and agile SNCF, with a balanced financial model. [[Applause on several benches of the LaREM and MODEM groups]] Finally, the aim of this reform is to define, at the branch level, a modernised social pact, protecting all railway workers. Those who are at SNCF today, I repeat, will retain their status; those who would be transferred to other operators will take with them the bulk of the guarantees related to this status and, tomorrow, the new hires will benefit from a high-level collective agreement, applicable to all employees in the industry.
ParlaMint-FR_2018-04-10-O1183.u84	Mrs Isabelle Florennes, for the Group of the Democratic and Related Movement, has the floor.
ParlaMint-FR_2018-04-10-O1183.u85	Minister of National Education, you have been able, for several months now, to propose important arrangements for students of all levels. Whether it is the duplication of classes of preparatory courses – CP – in reinforced priority education network – REP + –, the "work done" program at the college or compulsory schooling from three years old, you have implemented important reforms, outlining the contours of a policy that many of us expected. She now calls for a tutor for first-degree teachers. The profession suffers from a cruel lack of attractiveness, a lack that is more prevalent in some Franciscan academies, including the Versailles Academy. Training, level of remuneration, daily difficulties, especially in finding accommodation: there are many reasons for discouragement, so much so that the recruitment of full or contractual teachers has become a real challenge. Evidence of this, in the Hauts-de-Seine, many requests for transfer could not be met at the start of 2017, as the academy was forced to keep teachers in positions it could not fill otherwise. Another worrying phenomenon is that more and more absences are no longer being replaced, as has been the case for several weeks in several schools in Nanterre and Suresnes.
ParlaMint-FR_2018-04-10-O1183.u86	That's normal!
ParlaMint-FR_2018-04-10-O1183.u87	[[Applause on the banks of the MODEM group and on several benches of the LaREM group]] Minister, the teaching profession is one of the first vectors of the movement that you have undertaken to encourage the success of all students. What solutions could you provide to enable him to continue to play this role? In the very short term, are you considering specific measures for the next recruitment campaign that will follow the just-open competition session?
ParlaMint-FR_2018-04-10-O1183.u88	The Minister for National Education has the floor.
ParlaMint-FR_2018-04-10-O1183.u89	Thank you, honourable Member, for this very important issue. You are right, all the reforms affecting students will only make their sense as a result of reforms for teachers. There is no good school system, in fact, without a proper conception of the recruitment and training of teachers: this is even the first factor for success in any school system. Your question contains many dimensions, which I will try to address briefly. First of all, the attractiveness of the teaching profession is today a global problem, in which France finds itself in an intermediate situation. On this point, the figures for this year are correct, with, as last year, 12,500 new recruits for the first degree teacher competition. Then there is the specific problem of academies including many priority education networks, i.e. so-called "hard" areas. This is particularly the case of the Academy of Versailles, which you mentioned; One could add, in Île-de-France too, that of Créteil. There are mechanisms to deal with these particularities: I think, in addition to the entrance examination at the École Normale, the closed competition and the so-called "third competition". Thanks to these competitions, there will be more recruitments to the Academy of Versailles next year than to the previous one: 1470 professors will be recruited there, more than 70 and 210 others, bringing the total to some 1,600 new professors. This is an essential subject, because we must be able to attract not only young teachers, but also people with a second career in national education. [[Applause on the benches of the LaREM and MODEM groups]] Finally, we will carry out structural reforms, particularly with regard to pre-recruitment. This solution, which also contributes to the successful recruitment of teachers, will be explored in the context of the social dialogue I have recently initiated.
ParlaMint-FR_2018-04-10-O1183.u90	The next speaker is Mr Jean-Charles Taugordeau, for the Group of the European People's Party.
ParlaMint-FR_2018-04-10-O1183.u91	[["Very good!" on the benches of the LR group]] Prime Minister, on Sunday evening, the President of the Republic will be questioned by Mr Plenel, patron of Mediapart. In principle, the Presidents of the Republic have always been questioned by morally authoritative journalists in the press.
ParlaMint-FR_2018-04-10-O1183.u92	Scandalous!
ParlaMint-FR_2018-04-10-O1183.u93	Why do I say that? Social media still report some of Mr. Plenel's sulphurous relationships!
ParlaMint-FR_2018-04-10-O1183.u94	And Dassault, he didn't do anything?
ParlaMint-FR_2018-04-10-O1183.u95	I will not mention any names, respecting the presumption of innocence. On the other hand, I would point out that in his time, Mr Plenel supported the assassins of eleven members of the Israeli Olympic team at the 1972 Olympic Games in Munich.
ParlaMint-FR_2018-04-10-O1183.u96	Yes!
ParlaMint-FR_2018-04-10-O1183.u97	[["Yes! » on the benches of the LR group]] Do you also know, Prime Minister, that recently Mr Plenel has knowingly deceived the tax system by applying his own VAT rate? And that he himself lobbying, in 2015, to pass a retroactive tax amendment, with the aim of erasing his VAT fraud? It was 4 million euros, however! Prime Minister, the French need to know whether Mr Plenel is an exemplary taxpayer, as the law requires for every citizen.
ParlaMint-FR_2018-04-10-O1183.u98	What about you?
ParlaMint-FR_2018-04-10-O1183.u99	In other words, did he pay all of his VAT debt? If not, why, and thanks to whom?
ParlaMint-FR_2018-04-10-O1183.u100	That deserves an answer from the Prime Minister!
ParlaMint-FR_2018-04-10-O1183.u101	What about Fillon?
ParlaMint-FR_2018-04-10-O1183.u102	[[Applause and "Congratulation! » on the benches of the LR group]] Nevertheless, I would point out that, for a few thousand euros of tax debts, the balance sheet is deposited with artisans, traders or farmers. Mr Prime Minister, last January you declared your willingness to fight frauds against tax citizenship and to publicly denounce fraudsters, in the name of exemplaryness. I have no doubt about your determination. [[Vif applause on the benches of the LR group and on a few benches of the UDI-Agir group]] In this case, Prime Minister, do you think that Mr Plenel is the right person in front of the President of the Republic on Sunday night?
ParlaMint-FR_2018-04-10-O1183.u103	It's a beautiful example!
ParlaMint-FR_2018-04-10-O1183.u104	The Secretary of State to the Prime Minister, spokesman for the Government, has the floor.
ParlaMint-FR_2018-04-10-O1183.u105	No one else wanted to go!
ParlaMint-FR_2018-04-10-O1183.u106	[[Applause on the benches of the LaREM group. – Exclaims on the benches of the LR group]] Mr President, thank you for this good communication exercise.
ParlaMint-FR_2018-04-10-O1183.u107	He's talking about communication!
ParlaMint-FR_2018-04-10-O1183.u108	[[Exclaims on the benches of the LR group]] That you devote your question to the communication of the President of the Republic is indicative of the fact that, for you, the form prevails over the substance.
ParlaMint-FR_2018-04-10-O1183.u109	All right!
ParlaMint-FR_2018-04-10-O1183.u110	[[Same movements]] [[Applause on the benches of the LaREM group. – Extended exclamations on the benches of the LR group]] This is indicative of the fact that, for you, the person asking the questions matters more than the answers given to the legitimate questions of the French. It is revealing that, for you, a good word and a caricature are political. It is ultimately the revelation of the lack of a project that is yours. [[Huties on the benches of the LR group]] The Government and the President of the Republic are at work, in daily contact with the French. We're talking, we're talking. It is sometimes difficult because we have undertaken an exercise of profound transformation of the country, which I understand makes you uncomfortable and you have repeatedly rejected it when you were in charge. It is this work of pedagogy and explanation that the President of the Republic will do twice this week, at Jean-Pierre Pernaut Thursday and against Jean-Jacques Bourdin and Edwy Plenel Sunday evening.
ParlaMint-FR_2018-04-10-O1183.u111	That's not the point!
ParlaMint-FR_2018-04-10-O1183.u112	[[Applause on the benches of the LaREM group]] We don't choose journalists. It is freedom of the press, to which I hope every Member on these benches is viscerally attached. Because, honourable Member, it is not the quality of the person who asks the question, but the answer that matters.
ParlaMint-FR_2018-04-10-O1183.u113	So what?
ParlaMint-FR_2018-04-10-O1183.u114	And the French, I know, will be many to listen to the President of the Republic, Thursday and Sunday evening, to hear him explain the work begun almost a year ago, a work of transformation in depth that I have the honour to carry as spokesman of the Government...
ParlaMint-FR_2018-04-10-O1183.u115	He's rowing!
ParlaMint-FR_2018-04-10-O1183.u116	Oh, my God!
ParlaMint-FR_2018-04-10-O1183.u117	[[Exclaims on the benches of the LR and UDI-Agir groups]] ... and that, on these benches, the thirty-one ministers carry every day, in their area of competence. Because when we transform education, we transform the economic model, when we work on environmental issues, we work on culture, when we do housing, we work on transportation. It's all connected, Congressman.
ParlaMint-FR_2018-04-10-O1183.u118	Finish!
ParlaMint-FR_2018-04-10-O1183.u119	[[Applause on the benches of the LaREM and MODEM groups as well as on a few benches of the UDI-Agir group. – Exclaims on the benches of the LR group]] Come and argue with us, rather than stay on your cartoons.
ParlaMint-FR_2018-04-10-O1183.u120	He didn't say anything, but he said it!
ParlaMint-FR_2018-04-10-O1183.u121	Mr Buon Tan, on behalf of the Group of the European People's Party, is speaking.
ParlaMint-FR_2018-04-10-O1183.u122	Madam Minister for Higher Education, Research and Innovation, I visited the 13th arrondissement of Paris at Tolbiac University yesterday afternoon. My approach was simple: after three weeks of blocking the faculty, seized by concerned parents and worried residents after the discovery of Molotov cocktails, I tried to establish an exchange and listen to the demands of the individuals present on the spot – which I believe is the duty of a Member of Parliament.
ParlaMint-FR_2018-04-10-O1183.u123	Yet it seems that there is no anger in France?
ParlaMint-FR_2018-04-10-O1183.u124	In the face of the total rejection of dialogue and the violence of the reactions of some occupants, I quickly realized that my approach was futile.
ParlaMint-FR_2018-04-10-O1183.u125	What a disappointment!
ParlaMint-FR_2018-04-10-O1183.u126	I had to leave the place after I was shot with projectiles, and a hooded individual ripped my work tool out of my hands.
ParlaMint-FR_2018-04-10-O1183.u127	That's not good!
ParlaMint-FR_2018-04-10-O1183.u128	We have to go out a little on Sundays!
ParlaMint-FR_2018-04-10-O1183.u129	Welcome to reality!
