ParlaMint-FR_2018-02-21-O1148.u1	The next item is the question to the Government.
ParlaMint-FR_2018-02-21-O1148.u14	In addition, as President of the National Food Council, you are participating with us in this beautiful project, which aims to ensure that farmers can live in dignity from their income tomorrow. There are a lot of questions in your speech. You are asking me, among other things, about the CAP. Please know, Mr President, that France has a strong ambition for the CAP, with an ambitious budget.
ParlaMint-FR_2018-02-21-O1148.u15	That's not what farmers say!
ParlaMint-FR_2018-02-21-O1148.u16	I want to stress that, despite the false information that can flow, France has always wanted to have a strong ambition for the CAP – for a CAP that protects its farmers and anticipates certain problems, such as climatic hazards or health hazards. On this subject, we remain very attentive...
ParlaMint-FR_2018-02-21-O1148.u17	You mean attentists!
ParlaMint-FR_2018-02-21-O1148.u18	...and many countries are in line with our position.
ParlaMint-FR_2018-02-21-O1148.u19	There will be 30% less for the CAP!
ParlaMint-FR_2018-02-21-O1148.u20	You are also asking me about the reform of simple disadvantaged areas. I want you to know, honourable Member, that yesterday we convened the national steering committee to deal with the issue. A new map was presented. You are right to say that certain territories, such as the Deux-Sèvres, will be strongly affected by the recasting of the map. However, as I have already had the opportunity to say, none will be left behind. We will mobilize in order to support the territories that will emerge from these areas, in particular through investment and a global reflection aimed at enabling the farmers who are in these territories to live with dignity from their work.
ParlaMint-FR_2018-02-21-O1148.u21	They're just words!
ParlaMint-FR_2018-02-21-O1148.u22	[[Applause on several benches in the REM group]] Beyond that, we are going to set up working groups with parliamentarians, the chambers of agriculture and the actors in the territories to ensure that tomorrow we have real plans for the future for all these structures, and for those territories that are in difficulty. You can count, Mr. Deputy, on the full mobilization of the Government.
ParlaMint-FR_2018-02-21-O1148.u23	The next speaker is Mr Jean-Claude Leclabart, for the Group of the European People's Party (La République en marche).
ParlaMint-FR_2018-02-21-O1148.u24	[[Claims on several benches in the LR group]] My question is to the Minister for Agriculture and Food. Agricultural farmer for forty-three years, always sensitive to the installation of young people, I will find the entire agricultural profession from Saturday at the Agricultural Fair. In advance of this event, the President of the Republic will receive tomorrow, in the middle of the day, 1000 young farmers under 35 years of age, who, installed last year, will represent all the productions and all our territories. Our country is a large agricultural territory, the first in Europe, and this territory is an integral part of our heritage and our culture. In a context where only two out of three retirements are compensated and where the number of farms has been divided by two in 20 years, support for the establishment of young farmers must ensure the renewal of generations and constitutes a major challenge for the maintenance of efficient and sustainable agriculture, creating jobs and added value, in living rural areas. It is our food sovereignty and land-use planning that are at stake. Several tools are being mobilised to support these young people, including the young farmer's allocation, implemented under the second pillar of the Common Agricultural Policy – CAP. It is now essential to offer them suitable solutions, in particular for better access to land. Preparing for their future must be an encouraged choice, supported by the State and all actors in the territories. The draft law from the General Food States, which we will soon be considering, is the first step in the policy of the Government and the majority to help our young farmers. [[Applause on several benches in the REM group]] I have no doubt, minister, about your ability to move things; We must also reassure our young farmers and give them hope and confidence in the future. While France has lost a quarter of its agricultural holdings in ten years, how does the Government want to help the new generation better?
ParlaMint-FR_2018-02-21-O1148.u25	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2018-02-21-O1148.u26	I know, Mr. Leclabart, your determination on this subject and your knowledge of it, since you are yourself a farmer. As you said, tomorrow, the President of the Republic will bring together 1000 young farmers, who have made the courageous choice to settle, making a bet on the future of the farm France. Why the choice? Because our agriculture, in the years to come, will face a number of challenges that we will have to face collectively, an unprecedented renewal of generations across our territory. To achieve this under the best possible conditions, our department is working alongside the regions on two strategic areas: initial and continuing training, of course, and support for installation and investment. I am fully engaged, as you know, in strengthening the attractiveness of agriculture and agri-food trades. This requires the development of trades and trades in vocational education from secondary school onwards. Our agriculture is multi-performing: we must also make it known. Last Friday, together with my colleague Bruno Le Maire, I launched the large-scale consultation on agricultural taxation, in order to give greater visibility to all entrepreneurs in the agricultural sector and to strengthen the legal framework applicable to them, with a view to facilitating the transmission and recovery of enterprises. Finally, this major subject will be one of the major issues in the negotiation of the future CAP. On this occasion, I will carry the position of France high and strong. We hope that the CAP will help our young farmers and defend the interests of the French farm.
ParlaMint-FR_2018-02-21-O1148.u27	Thank you, Minister.
ParlaMint-FR_2018-02-21-O1148.u28	[[Applause on a few benches of the REM group]] We will fight, we have mobilized on this subject, and I know we can count on you.
ParlaMint-FR_2018-02-21-O1148.u29	The next speaker is Mr Gérard Menuel, for the Group of the European People's Party.
ParlaMint-FR_2018-02-21-O1148.u30	[[Applause on the benches of the LR and UDI-Agir groups]] Prime Minister, farmers are on the street today to express their anger. First of all, I want to greet the peasants of France for what they bring to the Nation, and also to greet those who will represent, with dignity and love of the profession, the farm France at the Agricultural Fair. Farmers are too often stigmatized and, it must be said, poorly rewarded for their efforts. They do not understand the new map of disadvantaged areas, and are upwind facing the foreseeable impacts of CETA – Comprehensive economic and trade agreement – and Mercosur – Mercado común del Sur.
ParlaMint-FR_2018-02-21-O1148.u31	He's right!
ParlaMint-FR_2018-02-21-O1148.u32	Have you studied the consequences of these agreements? They will lead to the arrival of 165000 tonnes of beef and veal in Europe, with the immediate result of the 10% price cuts for producers, resulting in a further fall in their incomes. However, the national executive has been very agitated about Mercosur, particularly at the Livestock Summit, saying that no beef supply would be accepted, a position subsequently confirmed by the President of the Republic during his visit to Rungis, before a turnaround, on 25 January, with the announcement, by the same President of the Republic, of a non-negotiable red line at 70000 tons. And now, France would be ready to accept a volume of 99000 tonnes!
ParlaMint-FR_2018-02-21-O1148.u33	Trahison!
ParlaMint-FR_2018-02-21-O1148.u34	[["Yes! » and applause on the benches of the LR group and on several benches of the UDI-Agir group]] To accept this is, for example, to be able to serve tomorrow as a menu, to the 800 young farmers who will be at the Elysée, imported beef steaks from beef fattened in feedlots with a diet based on GMOs plants, antibiotics, animal flours, growth activators, meat accompanied by cakes of a GMO soybean defoliated before harvest. [[Applause on the benches of the NG and GDR groups, as well as on several benches of the LR and FI groups]] [[Applause on the benches of the LR, UDI-Agir, NG and GDR groups, as well as on several benches of the FI group]] So, Prime Minister, my two questions will be simple: when will the debate on CETA take place here in Parliament, and what is the Government's position on this agreement? As far as Mercosur is concerned, do you accept what is on the table today, especially the 99000 tonnes of beef produced under conditions quite different from those of our farmers?
ParlaMint-FR_2018-02-21-O1148.u35	All right!
ParlaMint-FR_2018-02-21-O1148.u36	[[Exclaims on the benches of the LR group]] The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2018-02-21-O1148.u37	[["Yes! » on several benches of the LR and NG groups]] [[Exclaims on the benches of the LR group]] No, honourable Member, France's position on Mercosur has not changed. France defends its beef industry; it defends strong conditionalities to protect this sector; It defends, not imports, as you seem to suggest, but the quality of its beef industry and the wishes of the French consumer. We have at our heart the ambitions of this sector, notably through the plan of the sector built by Interbev – the National Inter-Professional Association of Livestock and Meat – and all the actors, and to defend its excellence.
ParlaMint-FR_2018-02-21-O1148.u38	Grotesque!
ParlaMint-FR_2018-02-21-O1148.u39	[[Exclaims on the benches of the LR group]] We are committed to creating the conditions that, in France, will allow consumers to find quality French meat from our herds. We have also reminded all our interlocutors, in particular Europeans, from twelve countries that have joined us, of our wish to defend the conditionalities, particularly with regard to the sharing between frozen and fresh meat, as well as the health and environmental quality of production from Mercosur.
ParlaMint-FR_2018-02-21-O1148.u40	On antibiotics and growth hormones, the problem is a little more complicated!
ParlaMint-FR_2018-02-21-O1148.u41	The agreement with Mercosur has not yet been signed: the European negotiations are continuing, and be assured, honourable Member, that we continue to defend what we call our "red lines". The 99000 tonnes perspective does not exist, and it does not appear in any text.
ParlaMint-FR_2018-02-21-O1148.u42	Yes!
ParlaMint-FR_2018-02-21-O1148.u43	We don't believe it!
ParlaMint-FR_2018-02-21-O1148.u44	[["Words! » on several benches of the LR group]] We are still at a base of 70000 tonnes, and it is on this subject that we continue to defend a strong and clear position, without varying.
ParlaMint-FR_2018-02-21-O1148.u45	You can't even convince yourself!
ParlaMint-FR_2018-02-21-O1148.u46	We defend, and will continue to defend the interests of the French beef industry,...
ParlaMint-FR_2018-02-21-O1148.u47	Get the violins out!
ParlaMint-FR_2018-02-21-O1148.u48	[[Applause on the benches of the REM group and on several benches of the MODEM group]] ... as we had the opportunity to recall on the occasion of the Congress of the National Bovine Federation a few days ago.
ParlaMint-FR_2018-02-21-O1148.u49	Baratin! Trahison!
ParlaMint-FR_2018-02-21-O1148.u50	Mrs Laurence Vichnievsky, for the Group of the Democratic and Related Movement, has the floor.
ParlaMint-FR_2018-02-21-O1148.u51	My question is to the Minister of State, Minister of the Interior. Since 13 February, the staff of the National Asylum Court have been on strike. Those of the French Office for the Protection of Refugees and Stateless Persons – OFPRA – are today. These movements, joined by asylum lawyers, are motivated by two fears: a deterioration in the working conditions of the officials and officials concerned; and a reduction in the rights of asylum seekers. My point is not to make me the spokesman of the strikers here, nor to address the substance of the debate on immigration, but to ask you a question about one of the commitments of the President of the Republic: to reduce to an average of six months, all remedies included, the processing of asylum applications. This deadline is now more than 14 months. To reduce it, you have three levers. The first is the reform of procedures, with this limitation that the fundamental rights of asylum must not be called into question.
ParlaMint-FR_2018-02-21-O1148.u52	All right!
ParlaMint-FR_2018-02-21-O1148.u53	The abandonment, even partial, of the suspensive nature of the appeal to the National Court of Asylum would, in my view, be a difficult infringement of the principle of effective remedy. The second lever is the reduction in the number of asylum seekers, which requires greater control at our national borders, as long as those outside the European Union are not sufficiently protected. Finally, the third lever is the increase in the number of staff of OFPRA and the National Court of Asylum, far beyond the figures mentioned by your services. Of course, these three levers can be operated simultaneously. However, I fear that the announced goal of reducing the average processing time for applications to six months will not be achieved in the short term. [[Applause on the MODEM benches and on several benches of the REM and NG groups]] My question, Minister of State, is therefore simple: what is your agenda for achieving this commitment of the President of the Republic?
ParlaMint-FR_2018-02-21-O1148.u54	The next speaker is the Minister of State, Minister for the Interior.
ParlaMint-FR_2018-02-21-O1148.u55	Madam Member, as the President of the Republic has promised, we want to reduce the examination of the asylum application to six months, because those who can apply for asylum tomorrow must see their situation examined quickly and those who are rejected have not lost the link with their territory and their families.
ParlaMint-FR_2018-02-21-O1148.u56	Ah!
ParlaMint-FR_2018-02-21-O1148.u57	It's a joke!
ParlaMint-FR_2018-02-21-O1148.u58	Today, what is causing problems in our country is that sometimes some people stay a year, a year and a half or two years, or even more, in our country, without getting an answer.
ParlaMint-FR_2018-02-21-O1148.u59	It's shameful to say that!
ParlaMint-FR_2018-02-21-O1148.u60	It's better to evict them!
ParlaMint-FR_2018-02-21-O1148.u61	Too bad you're not a minister of the interior!
ParlaMint-FR_2018-02-21-O1148.u62	To this end, we will align ourselves with what European procedures are. I will have the opportunity before this House to compare what we want to do in the law and what European legislation in countries such as Germany, Italy, the Netherlands and Sweden is now.
ParlaMint-FR_2018-02-21-O1148.u63	This has nothing to do with it!
ParlaMint-FR_2018-02-21-O1148.u64	That's bullshit!
ParlaMint-FR_2018-02-21-O1148.u65	We will see that we are far below the measures that have been taken in these different countries.
ParlaMint-FR_2018-02-21-O1148.u66	We are in France, the country of human rights!
ParlaMint-FR_2018-02-21-O1148.u67	You're right, MP, we have to provide resources.
ParlaMint-FR_2018-02-21-O1148.u68	The Socialists are back!
ParlaMint-FR_2018-02-21-O1148.u69	That is why we will give the means, both in the prefectures, to welcome more quickly, to OFPRA, to process the files, and to the CNDA.
ParlaMint-FR_2018-02-21-O1148.u70	What about the ride back to the border?
ParlaMint-FR_2018-02-21-O1148.u71	[[Applause on the MODEM benches and on several REM benches]] At the same time, we will use the video-audience to quickly process all files.
ParlaMint-FR_2018-02-21-O1148.u72	Who's gonna pay?
ParlaMint-FR_2018-02-21-O1148.u73	Mr Sebastien Jumel, for the Group of the Democratic and Republican Left, has the floor.
ParlaMint-FR_2018-02-21-O1148.u74	Minister of Economy and Finance, under the auspices of the State, Fincantieri and Naval Group want to create an entity in which the Italian will have a prominent place. This project marks the end of the company's historic vocation to be able to meet all the needs of our navy. It signs the irreversible rise of a shareholder logic within a group that operates in the strategic armament sector. We'll be reassured, like with STX or Alstom-Siemens. We're going to be abused by talking about an Airbus from the naval industry! But Airbus is the cooperation of two states, not the rabbling of a French industrial flagship. We will be amazed: this marriage would make it possible to obtain a contract of 9 frigates with Australia for more than 25 billion euros, so we would have to hasten it. But Fincantieri is the wolf in the sheepfold with the blessing of the shepherd, the French state. Fincantieri ate STX to afford the largest ship manufacturing capacity in Europe. His CEO boasted that he had acquired a "piece of France". With Naval Group, it will be able to produce military ships in Saint-Nazaire with a gross margin rate of 26%, compared to 7% for a liner. In Cherbourg, in Brest, in Lorient, we're worried. The dowry is beautiful, but in return we will have the shareholder logic: outsourcing of what earns the least and elimination of jobs for duplicates. Naval Group's order book is full, and while Fincantieri revolves around the bride, Italy orders two submarines from the Germans.
ParlaMint-FR_2018-02-21-O1148.u75	That's right!
ParlaMint-FR_2018-02-21-O1148.u76	[[Applause on the benches of the GDR group as well as on several benches of the FI, NG, UDI-Agir and LR groups]] Minister, when will you associate the National Assembly with such a strategic subject for our national and military sovereignty? I doubt the primary candidate would have endorsed what the Minister of Economy and Finance is doing today. Wake up in yourself what remains of De Gaulle! Minister, it's time to react!
ParlaMint-FR_2018-02-21-O1148.u77	All right!
ParlaMint-FR_2018-02-21-O1148.u78	The next speaker is the Minister for Economic Affairs and Finance.
ParlaMint-FR_2018-02-21-O1148.u79	Mr President, the only logic that we have is industrial logic.
ParlaMint-FR_2018-02-21-O1148.u80	Alas, no!
ParlaMint-FR_2018-02-21-O1148.u81	Our only logic is to build European industrial champions in a world where industrial competition is always tougher.
ParlaMint-FR_2018-02-21-O1148.u82	Don't take us by boat!
ParlaMint-FR_2018-02-21-O1148.u83	What do you want? Let the French naval industry alone face the emergence of Chinese or American giants?
ParlaMint-FR_2018-02-21-O1148.u84	Yes!
ParlaMint-FR_2018-02-21-O1148.u85	Let our railway industrial champions alone face the threat of Chinese industrial giants, or be able to block with the best European industrialists?
ParlaMint-FR_2018-02-21-O1148.u86	Never!
ParlaMint-FR_2018-02-21-O1148.u87	No!
ParlaMint-FR_2018-02-21-O1148.u88	[[Applause on the benches of the REM group and on several benches of the MODEM group]] We have made this choice, which we demand, and which is a Gaullist choice, to bring together European forces to defend our national industry.
ParlaMint-FR_2018-02-21-O1148.u89	Under foreign domination!
ParlaMint-FR_2018-02-21-O1148.u90	Do not confuse STX and Fincantieri. Yes, we wanted to take over. Yes, we refused the agreement that was that of the previous government, which aimed to sell STX to Fincantieri, guaranteeing to the latter a control to more than 54% of the entire company.
ParlaMint-FR_2018-02-21-O1148.u91	That's not true!
ParlaMint-FR_2018-02-21-O1148.u92	We've revised the shareholder deal.
ParlaMint-FR_2018-02-21-O1148.u93	It's the same thing!
ParlaMint-FR_2018-02-21-O1148.u94	We have even done what you should like: temporary nationalization to guarantee French interests. At the end of the day, we managed to achieve a fair sharing...
ParlaMint-FR_2018-02-21-O1148.u95	No!
ParlaMint-FR_2018-02-21-O1148.u96	... so that, over the next 12 years, we can guarantee the control of investments, the fulfilment of the commitments in terms of jobs in Saint-Nazaire, and the assurance that advanced technologies will not leave in foreign countries.
ParlaMint-FR_2018-02-21-O1148.u97	No more, it was already in the contract!
ParlaMint-FR_2018-02-21-O1148.u98	You know that's not true, what you're saying!
ParlaMint-FR_2018-02-21-O1148.u99	As far as Naval Group is concerned, don't talk about a shareholder deal. There is no question of a shareholder agreement between Fincantieri and Naval Group. There is a question of industrial and military rapprochement for surface vessels, which does not concern submarines. [[Applause on the benches of the REM group and on some benches of the MODEM group]] Together with the Minister of Defence, we went to Rome a few days ago to enable us to strengthen the French military naval industry.
ParlaMint-FR_2018-02-21-O1148.u100	Come to Cherbourg!
ParlaMint-FR_2018-02-21-O1148.u101	I call Mr Florent Boudié to speak on behalf of the Group of the European People's Party.
ParlaMint-FR_2018-02-21-O1148.u102	Minister of State, Minister of the Interior, you have just presented to the Council of Ministers the bill on the right to asylum, integration and the fight against irregular immigration. The challenge is considerable, because Europe and the world are going through an unprecedented migration crisis since the Second World War, because the migration issue is one of the subjects that arouses more emotion, passion and, too often, demagogy and fantasy proclamations than others. It is precisely because the challenge is considerable, Minister, that it is our responsibility to face the reality and complexity of it. The reality is that our reception system, for years, has not worked. And the indignity, the inhumanity, is to see women, men, children who have fled persecutions, areas of conflict, wait on the street for weeks...
ParlaMint-FR_2018-02-21-O1148.u103	Or take housing in France!
ParlaMint-FR_2018-02-21-O1148.u104	[[Exclaims among non-registered Members of Parliament]] ... before they could even register their asylum application. [[Same movements]] The complexity is to make a speech of truth and to tell those who have not been granted asylum, who have not been granted a residence permit, who are therefore in an irregular situation, that they will have to return to their country of origin, at the end of the procedures which guarantee their imprescriptible rights; and we need to strengthen aid for return and development in order to do so. Mr Minister, France must act to better welcome, faster and more dignifiedly. And, in the face of the migration crisis whose deep sources are not close to drying up, France must know how to come together for a long time. It is the task that is ours, without yielding or to those who want to raise walls,...
ParlaMint-FR_2018-02-21-O1148.u105	The question!
ParlaMint-FR_2018-02-21-O1148.u106	...or to those who plead for the ideal of an unlimited welcome.
ParlaMint-FR_2018-02-21-O1148.u107	What about the question?
ParlaMint-FR_2018-02-21-O1148.u108	This is a narrow path, but it must be that of France. [[Applause on the benches of the REM group]] Minister, what are your guidelines for saying that?
ParlaMint-FR_2018-02-21-O1148.u109	The next speaker is the Minister of State, Minister for the Interior.
ParlaMint-FR_2018-02-21-O1148.u110	The former socialist speaks to the former socialist! It's always interesting!
ParlaMint-FR_2018-02-21-O1148.u111	You're right, Congressman.
ParlaMint-FR_2018-02-21-O1148.u112	The socialists speak to the socialists!
ParlaMint-FR_2018-02-21-O1148.u113	At home and in France there is a will to welcome and humanism...
ParlaMint-FR_2018-02-21-O1148.u114	Prove it!
ParlaMint-FR_2018-02-21-O1148.u115	... because we are led to altruism. [[Applause on several benches in the REM group. – Exclaims on the benches of the LR group]] He was a great philosopher who said: "Amare amabam and [...] quaerebam quid amarem, amans amare. It is St Augustine. I translated: "I loved to love and, loving to love, I was looking for who to love. » [[Exclaims on various benches]] There is this part of humanity in us, and it is great. But at the same time, when we look at the problems on the scale of our planet, and especially on the scale of the Mediterranean basin,...
ParlaMint-FR_2018-02-21-O1148.u116	It's pathetic!
ParlaMint-FR_2018-02-21-O1148.u117	... we know that the challenge, too, is great. [[Exclaims on the benches of the LR group]] [[Exclaims on the benches of the NG and LR groups]] As you know, last year in Europe, migration was halved from 1.2 million people to 600,000. And at the same time, in our country, we saw the demand for asylum increase to 100,000 people, while 85,000 people were arrested at the borders. [[Exclaims among Members who are not registered and on several benches in the LR Group]] [[Exclaims on the benches of the LR group]] [[Applause on the benches of the REM and MODEM groups]] What we are going to do is not to take extraordinary measures in relation to European law: it is to align ourselves, and I will have the opportunity to show you, with what European law is today, in all areas, whether it is retention or appeal procedures. We will align ourselves with European legislation because that is how the migration challenge will be taken up!
ParlaMint-FR_2018-02-21-O1148.u118	The next speaker is Mr Philippe Vigier, for the IDU Group, Action and Independents.
ParlaMint-FR_2018-02-21-O1148.u119	As you know, the transport sector is at the heart of the attractiveness of the territories, the daily lives of their inhabitants and, of course, the challenges of the energy transition. For several years, regardless of the majorities in place, many major infrastructure projects have been announced; Today, however, they are arrested, sometimes postponed, often threatened, and not financed for the most part – not to mention the State-region plan contracts at a standstill. However, some of these projects are vital to our territories. I am thinking of Greater Paris: we must welcome the Olympic Games of 2024 in good conditions. I am thinking of the Seine-Nord Europe canal, in Lyon-Turin, of the completion of the motorway clearance of Île-de-France between Rouen and Orléans.
ParlaMint-FR_2018-02-21-O1148.u120	What about Rennes-Brest?
ParlaMint-FR_2018-02-21-O1148.u121	We must now have the courage to decide, minister. Because not to cut is to take the path of immobilism. What are the projects you are going to launch, what are the timing and with what funding?
ParlaMint-FR_2018-02-21-O1148.u122	What about Rennes-Brest?
ParlaMint-FR_2018-02-21-O1148.u123	Otherwise, these structuring projects will always cost more. The consequences, you know them: fewer transport infrastructures in peripheral territories,...
ParlaMint-FR_2018-02-21-O1148.u124	Yes!
ParlaMint-FR_2018-02-21-O1148.u125	... in rural areas. There is a clear picture of what the debate on SNCF suggests. [[Applause on the benches of the UDI-Agir and LR groups]] My question is very simple, Madam Minister. Is the Government ready to prioritize the projects, which are stopped and why, which are going to start and what timetable? Secondly, is the Government committed to ensuring new sustainable financing? Because, without funding, there will be no completed project.
ParlaMint-FR_2018-02-21-O1148.u126	All right!
ParlaMint-FR_2018-02-21-O1148.u127	The Minister responsible for transport has the floor.
ParlaMint-FR_2018-02-21-O1148.u128	Mr. Member, you are asking me about the Government's approach to financing transport infrastructure, and you mention in particular the need for sincerity in this area.
ParlaMint-FR_2018-02-21-O1148.u129	It'll change!
ParlaMint-FR_2018-02-21-O1148.u130	It is precisely in order to emerge from decades of unfunded promises – 36 billion euros of new lines promised throughout the country –, from the development of our roads postponed from plan contract to plan contract, that the Government has undertaken a new approach, with the installation of the Infrastructure Guidance Board, which brings together parliamentarians from all sides, representatives of regions, departments and agglomerations, as well as experts. This is indeed an approach of transparency: we begin by putting on the table all the needs, the promises, but also the impasses. The Infrastructure Guidance Board submitted its report to me on 1 February. You may have noted that he proposes three scenarios. The Government is working on that basis. It prepares a law for the planning of infrastructure balanced with resources and expenditure, which will ultimately be passed by Parliament. With regard to new resources, I have noted many proposals within the framework of the national mobility bases or this report. In particular, several communities want to be able to create dedicated resources, such as the Grand Paris society for Île-de-France. We are working in this direction, particularly in the Hauts-de-France, Nouvelle-Aquitaine and Occitanie. The question of the contribution of the heavy goods vehicles in transit that cross our territory is also raised – without having in mind to redo the ecotax; I know that some on these benches will watch over it. We will also show imagination and pragmatism...
ParlaMint-FR_2018-02-21-O1148.u131	Blah, blah, blah, blah,
ParlaMint-FR_2018-02-21-O1148.u132	[[Applause on several benches of the REM group and on the benches of the MODEM group]] ... to finance the road infrastructure, in particular the RN 154 to which I know you attach.
ParlaMint-FR_2018-02-21-O1148.u133	The next speaker is Mr Laurent Pietraszewski, for the Group of the European People's Party (La République en marche).
ParlaMint-FR_2018-02-21-O1148.u134	[[Claims on several benches in the LR group]] Madam Minister of Labour, my question concerns the fall in unemployment in France observed by INSEE, according to figures published on Thursday 15 February. The unemployment rate fell by 0.7 percentage points in the fourth quarter of 2017 and fell below the 9% mark – 8.6% in metropolitan France and 8.9% in the overseas region. 205000 unemployed have thus returned to work and can live from their activity. Over a year, the unemployment rate fell by 1.1 percentage points, the largest decline in nearly 10 years. This fall in unemployment, which must please us on all the benches of this House,...
ParlaMint-FR_2018-02-21-O1148.u135	How modest!
ParlaMint-FR_2018-02-21-O1148.u136	... benefits all age groups, especially young people, whose unemployment rate drops by one point in the fourth quarter of 2017 and by 2.8 points in a year. [["Ah! » on the benches of the LR group]] These figures, which reflect a positive development which has been under way for several months, even though I deplore the too many of our fellow citizens who are still unemployed, show that, under the leadership of the President of the Republic, the Government and its majority are undoubtedly moving in the right direction.
ParlaMint-FR_2018-02-21-O1148.u137	Wonderful!
ParlaMint-FR_2018-02-21-O1148.u138	We have chosen to rehabilitate the value of work and create the economic and social conditions conducive to job creation. We have chosen to put trust at the heart of the reforms that we are carrying out, freeing up energy, promoting investment in our territory and developing employment. Our common goal is to transform our social model and to combat the first of the inequalities: unemployment. [[Applause on the benches of the REM group]] Minister, could you give us your reading of these figures and share your employment roadmap with the national representative?
ParlaMint-FR_2018-02-21-O1148.u139	What a bold question!
ParlaMint-FR_2018-02-21-O1148.u140	The Minister for Labour has the floor.
ParlaMint-FR_2018-02-21-O1148.u141	Mr President, as you have seen for nine months, I do not comment on the monthly figures or comment on the provisional figures. Very clearly, the trend is positive. There's no doubt about that. Many statistical and qualitative signals show this. Nevertheless, the third quarter figures published by INSEE are only provisional: it is on 13 March that we will have the final figures for the year and the quarter.
ParlaMint-FR_2018-02-21-O1148.u142	What about the numbers of the cancelled ones?
ParlaMint-FR_2018-02-21-O1148.u143	It is at Grenelle's meeting, which is now the great quarterly meeting for the publication of the figures, where all the experts comment on job creation and unemployment and debate it, that we can...
ParlaMint-FR_2018-02-21-O1148.u144	Drown the fish!
ParlaMint-FR_2018-02-21-O1148.u145	...we're very happy. I want to be careful. That said, it is clear that the trend is positive: the decline has begun. However, we cannot rejoice when there are 2.7 million unemployed in our country, but consider this to be an encouragement to amplify the reforms. Our strategy to combat mass unemployment after years, if not decades, where we have almost resigned to seeing the steady increase in mass unemployment,...
ParlaMint-FR_2018-02-21-O1148.u146	We mustn't exaggerate! Why not centuries?
ParlaMint-FR_2018-02-21-O1148.u147	[[Applause on the benches of the REM and MODEM groups]] ...is resolved and has three essential elements in the field of work alone, not to mention tax arrangements. The first was the law on strengthening social dialogue. Every day, we meet companies, industries and entrepreneurs who tell us that they trust and want to seize the markets that come in. The second issue is the skills strategy, which is essential. A large part of the job seekers are poorly qualified or possess obsolete qualifications after years of unemployment. The law on vocational training and apprenticeship, which I will have the pleasure and honour of presenting to you soon, will be essential. Last year, 300,000 job vacancies could not be filled due to lack of skills or mobility. The third issue is inclusion in employment of the most vulnerable. The major skills investment plan will enable one million young people and job seekers to take the path of growth and employment.
ParlaMint-FR_2018-02-21-O1148.u148	The next speaker is Mr Arnaud Viala, for the Group of the European People's Party.
