ParlaMint-FR_2018-02-22-O1150.u1	The next item is the oral questions without debate.
ParlaMint-FR_2018-02-22-O1150.u12	Mr Thierry Robert has the floor.
ParlaMint-FR_2018-02-22-O1150.u13	I have listened carefully, Madam Secretary of State, and some of the information you are giving is wrong. You say, for example, that there is no alternative to obtaining massive rocks. At La Réunion there is another career, the career of Dioré, whose operator has received all the necessary authorizations.
ParlaMint-FR_2018-02-22-O1150.u14	Thank you, my colleague.
ParlaMint-FR_2018-02-22-O1150.u15	But since it was not him who got the market, it was questions of big money and rivalries between companies that blocked the project. There is therefore an alternative.
ParlaMint-FR_2018-02-22-O1150.u16	I would like, Madam Secretary of State, ladies and gentlemen, to remind you of the logic of these oral question-and-answer sessions without debate. We have six minutes for each question. During these six minutes, the member asks his or her question, the minister answers, and then the member must be given the opportunity to speak briefly. It is therefore up to you, Madam Secretary of State, to make your answer as concise as possible. I have no doubt that you will comply with such a requirement.
ParlaMint-FR_2018-02-22-O1150.u17	Mrs Delphine Batho has the floor to put her question, No 176, on the government plan for the Marais Poitevin.
ParlaMint-FR_2018-02-22-O1150.u18	My question will be simple and clear: will the state continue or, on the contrary, will it give up its commitment to the Marais Poitevin, which is France's second wet zone, the fourth in Europe, but also a fragile territory, to the particular complexity since it covers three departments and two regions. France was condemned by the Court of Justice of the European Communities in 1999 for failing to comply with the directive on the conservation of wild birds in the Poitevin Marais. As a result of this decision, a government plan financed a number of actions to win back the wet meadows, as well as the Regional Natural Park label. A programme of state territorial interventions – PITE – had been set up, and a public facility for the management of the water and biodiversity of the Poitevin Marsh had been set up. You inherit a situation where, since 2015, the appropriations for this territorial intervention programme have been divided by three – we see today the consequences with a decline in the areas contracted with farmers for the maintenance of the wet meadows. Worse, the 2018 Budget Blue announces the pure and simple shutdown of the PITE at the end of the year. The previous government plan expired in 2013. We have since been battalions to build a new plan with the state. I have discussed the subject with the minister of the ecological and solidarity transition and the Prime Minister's office: is the Government ready to draw up a new government plan for the Marais Poitevin?
ParlaMint-FR_2018-02-22-O1150.u19	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2018-02-22-O1150.u20	Mrs Delphine Batho, you are questioning Mr Nicolas Hulot, Minister of State, Minister for the ecological and solidarity transition, but I will reply in his place because unfortunately he cannot be present today. You are asking us the question of the future of the commitments made in favour of the Marais Poitevin, and in particular their financing. As you point out, the Poitevin Marais, France's second largest wetland, has exceptional biodiversity. This biodiversity is also very fragile, as it depends on maintaining grasslands and water supplies and marsh water levels, which are the subject of complex use conflicts with agricultural activity, in a context of climate change and resource pressure. I agree with you that the involvement of the public community must remain important in order to reconcile the different uses present in this remarkable territory, in order to preserve its natural wealth. State investment remains important in the Poitevin Marais, thanks to the presence, since 2011, of the public establishment for the management of water and biodiversity of the Poitevin Marais. This institution has had a contract of objectives and performance since 2016, which specifies the guidelines that the Government has given it, which remain relevant: to promote the expression of biodiversity on the marsh by intervening in water management, and to renew the dialogue between the actors of the territory. Although there is still room for improvement, the results are there: trade-offs between biodiversity issues and agricultural issues have been found to improve water level management, for example, and removals from the marsh water resource have decreased. More generally, you are right, the financial mechanisms that were dedicated to the Poitevin Marais are evolving. An inter-ministerial mission, which the Minister of State has requested, together with Gérald Darmanin, on the various public institutions of the State competent in the fields of water and biodiversity, will examine the issue and identify possible solutions. We hope that the momentum that has been set in motion with the agricultural world, communities and environmental associations on the marsh will continue to serve this jewel of national natural heritage.
ParlaMint-FR_2018-02-22-O1150.u21	Mrs Delphine Batho has the floor.
ParlaMint-FR_2018-02-22-O1150.u22	That's not what I was expecting at all. I was hoping, after the various meetings I had with the various ministerial offices, for a more precise and concrete response than this simple reference to the work being done by the General Inspectorate of Finance, which actually deals with another subject, since it concerns the future of public agencies and institutions of the State. I have asked you, on the contrary, about the possibility of taking further steps with the local and regional authorities to bring about a new contract in favour of this territory. I would like to warn you again: we have lost over the last two years 2000 hectares of land contracted with farmers for the maintenance of the wet meadows, which means that all the work done for years, following the European dispute, risks being destroyed today. I hope that the position of the Government will evolve.
ParlaMint-FR_2018-02-22-O1150.u23	Mrs Delphine Batho has the floor to put her question, No 177, on the financing of substitute deductions by water agencies.
ParlaMint-FR_2018-02-22-O1150.u24	My second question concerns the feeding basin of the Poitevin Marais, that of the Niorta Sèvre, a very vulnerable area in terms of water resources, both in terms of drinking water supply and the preservation of natural environments or the exposure of farms to the recurrence of droughts as a result of the acceleration of global warming. On 23 October, the State decided to authorize a project to create a water reservoir. It is not a question of creating an alternative reserve, but of doubling irrigation capacity. This large-scale project – 60 million euros, including 28 million euros of public money brought by the Loire-Bretagne water agency – was the subject of an unfavourable opinion from the regional health agency. It is also contrary to the Government's circular and instruction of 4 June 2015 on the public financing of this type of work, of which it does not comply with a number of conditions. Finally, it destroys 122 hectares of Natura 2000 areas. For all these reasons, citizens are mobilizing to challenge the project. The Government has set up a national expert unit to evaluate all ongoing projects on the issue of irrigation-related storage. Can the Deux-Sèvres project be suspended pending its conclusions? Furthermore, is the state ready to reconsider its position in order to take into account the opinion of the regional health agency, to bring the project into line with the 2015 Ministerial Instruction and to build a true plan for adapting the Niortan Sèvre basin to global warming? I am not defending the status quo because I am aware that we need to find solutions for farmers, who respect the need to protect the drinking water resource. A number of these detentions threaten the drinking water collection areas associated with the Grenelle de l'environnement.
ParlaMint-FR_2018-02-22-O1150.u25	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2018-02-22-O1150.u26	Madam Member, you have interviewed Mr Nicolas Hulot, Minister of State, Minister for the ecological and solidarity transition. He couldn't be present, so he asked me to answer you. Following the major drought in many departments in the summer of 2017, concrete actions on the quantitative management of water were presented to the Council of Ministers on 9 August by Nicolas Hulot and Stéphane Travert, Minister of Agriculture and Food. In addition to crisis management, it is essential to address water stress situations in a sustainable manner and to fully involve the territories in water management policy. We're trying to do this. Tools to develop appropriate local quantitative management solutions include land-based projects. Defined by a 2015 instruction, they aim to adopt a balanced management of the water resource, without damaging the quality of the aquatic environment. These projects must be coordinated among all water users. In the face of the impact of climate change on the resource and the difficulties encountered by some of these projects in the agricultural field, a unit of expertise has been opened. Placed under the joint authority of the two ministers, and led by Prefect Pierre-Étienne Bisch, it has the task of examining the projects under way, identifying the difficulties encountered and the solutions that could improve the general arrangements. Its goal is to advance the quality of projects and accelerate the achievement of those that are robust and sustainable. The work of the cell has already begun and it conducts numerous interviews with stakeholders in the various watersheds, including the one questioned here. At the end of this first round of interviews, each project will be the subject of a fact sheet which will describe the brakes and levers identified with recommendations, if any, to resolve the difficulties. This will also be the case for the Deux-Sèvres. In addition, this work will allow lessons to be learned to improve our policies and practices in order to better address climate risk and biodiversity impacts in water resource management.
ParlaMint-FR_2018-02-22-O1150.u27	Mrs Delphine Batho has the floor.
ParlaMint-FR_2018-02-22-O1150.u28	The expert unit moved to Les Deux-Sèvres on February 9, and I spent an hour and a half talking to its representatives. All the actors have been able to intervene, but there is nothing clear from these exchanges, nor from your response. While the cell is working, does the project continue or will it be suspended, as long as the cell renders its findings? Let us remember that this project, authorized by the State, is financed by the water agency to the tune of 28 million, while it does not meet the criteria set for public financing.
ParlaMint-FR_2018-02-22-O1150.u29	Mrs Sabine Rubin has the floor to put her question, No. 162, concerning the Wipelec site in Romainville.
ParlaMint-FR_2018-02-22-O1150.u30	My question is to the Minister of State, Minister for the Ecological and Solidarity Transition. I have been arrested by people in my constituency who, for years now, have been confronted with the silence and inaction of the public authorities on a soil pollution issue. These are residents of the polluted "Wipelec" site located in Romainville, where, according to measurements made by several agencies and agencies, a cocktail of the most detonating lies in the basement: cyanide, heavy metals, volatile halogen organic compounds, hydrocarbons. When I went to one of the residents, I could hear the story of the human dramas that this neighborhood is experiencing: twenty-six deaths from cancers, six of which were in a single family. I have also heard the distress of those citizens who have been neglected by the public authorities, whose services refer to each other as a bullet. It is not acceptable for the State to be so involuntarily and inconsequential in terms of public health. After many letters, a clean-up management plan was finally put in place. Therefore, it was not surprising for local residents to see an increase in pollution in some of them! The reason: a low cost clean-up, which is capped at €1.2 million and does not comply with the recommendations of the Environment and Energy Management Agency – ADEME – and the Bureau of Geological and Mining Research – BRGM. However, government services deny any causal link between this increase in pollution and the implementation of the management plan. This is the limit of the polluter-pays principle. However, this case is not isolated: it is estimated that more than 200000 industrial sites are polluted throughout France. Even yesterday, I attended a press conference on this subject which particularly affects the Seine-Saint-Denis, a former industrial territory which has become, for the promoters, the object of all the lusts. As I promised to the local residents concerned, I would therefore like to ask the Minister of State: what the Government intends to do to ensure that the deconcentrated services of the "93" finally meet the legitimate demands of the victims: removals from all the houses, the publication of the results and the implementation of all the measures necessary for a real clean-up of the site and its surroundings?
ParlaMint-FR_2018-02-22-O1150.u31	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2018-02-22-O1150.u32	Mr Nicolas Hulot, Minister of State, Minister for the ecological and solidarity transition, cannot be present, he asked me, Madam Member, to answer you. Wipelec ceased its surface treatment activity at the Romainville site in 2006. The presence of chlorinated solvent pollution in soil and groundwater was identified in 2009, and this diagnosis was supplemented in 2012 by indoor air analyses of riparian dwellings. These showed significant concentrations of volatile organic compounds. As a result of these findings, a number of administrative actions were brought against Wipelec, with no compliance from Wipelec. Given the health risk in the surrounding areas, and although the operator, still existing, is responsible for the pollution of the site, the Prefect of Seine-Saint-Denis therefore asked ADEME, in July 2013, to take urgent and urgent action to remedy Wipelec's persistent inaction. ADEME has been involved since that date in order to assess the indoor air quality of the riparian dwellings of the site and, when the reference thresholds are exceeded, to carry out work to improve this quality. So far, fourteen homes have been affected. A family has also been resettled, waiting for a lasting improvement in the situation. ADEME has, of course, initiated procedures against Wipelec to recover the funds committed. In parallel to these actions carried out by the Agency on behalf of the State, the land has changed ownership: a subsidiary company of the Ginkgo investment fund bought them in 2014 and committed itself to redeveloping the site as part of a real estate project. It is this company that is today, in fact, the pilot of the rehabilitation work prescribed by an order of July 2017 against Wipelec. The clean-up work started in 2018 and is expected to be completed in the first half of 2018. Their implementation was monitored by the inspection services of the classified facilities, which found their progress and compliance with the prefectural reclamation order. In the long term, they will contribute to improving indoor air quality in riparian dwellings. From a health point of view, Public Health France began an epidemiological investigation in 2016 which will confirm whether or not there is an abnormal grouping of pathologies around the Wipelec site and a common factor of exposure to these pathologies. Wipelec also operates two other sites, in Pomponne and Meaux, Seine-et-Marne. Pomponne has been out of business since July 2012 and Meaux is still in operation. Many non-compliances with the regulations have been observed for several years and, as you point out, several prefectural orders for emergency measures, injunctions, periodic penalty payments, and cash records were issued against the operator between 2014 and 2017. The activity of the Meaux site was also temporarily suspended in 2017 in order to bring the site into compliance with the regulations.
ParlaMint-FR_2018-02-22-O1150.u33	Thank you, Madam Secretary of State.
ParlaMint-FR_2018-02-22-O1150.u34	In Pomponne, the prefect evacuated the most dangerous waste threatened by the Marne flood at the end of January 2018. This transaction was financed by recording the necessary amount on Wipelec's account. Be assured, Madam Member, that my department's services are following the situation closely.
ParlaMint-FR_2018-02-22-O1150.u35	Mrs Sabine Rubin has the floor. Be brief, dear colleague, because the time devoted to this matter has expired.
ParlaMint-FR_2018-02-22-O1150.u36	You have taken care to read the file in detail, but you do not answer the question that arises today: why does the current pollution control policy generate more pollution? Local residents are calling for further action to be taken for all dwellings around the site.
ParlaMint-FR_2018-02-22-O1150.u37	Mr Philippe Folliot has the floor to put his question, No 178, on the motorway link between Castres and Toulouse.
ParlaMint-FR_2018-02-22-O1150.u38	Madam Secretary of State, the Castres-Mazamet agglomeration is the only agglomeration with more than 100,000 inhabitants at national level without a motorway, a TGV station or an international airport. Such enclavement is deadly for the employment pool, and all the actors in the territory have mobilized to make the motorway project between Castres and Toulouse, announced too long ago, finally a reality. There has been an awareness of local actors. Yesterday, we delivered a letter to the Prime Minister and to the Minister responsible for transport, signed by the presidents of the Chamber of Commerce and Industry, the Chamber of Agriculture and the Chamber of Trades and Crafts, but also by trade unions and a group of companies in the Via 81 association. It is quite exceptional that all the actors in an employment pool are thus mobilised in favour of its opening up. It was urgent and essential for the Government to continue the projects announced, particularly with regard to the declaration of public utility. The findings of the public utility survey conducted a few months ago are very positive. We met in October with the Minister responsible for transport, who informed us of the Government's interest in this project, which was recently confirmed by the Duron mission, which called the project a priority. In this context, it seems to me important, Madam Secretary of State, that you reassure us on a number of points. Firstly, of the three scenarios envisaged by the Duron Commission, it is clear that the first must be ruled out, since only the second and third guarantee effective de-enclavement by 2022. Secondly, with regard to the declaration of public utility, the itinerary consists of two sections. In December, the Prefect issued a statement of public utility for the Verfeil/A 68 section. We expect the minister to publish another for the second part of the route, which connects Verfeil to Castres. We want to be reassured, because there is an urgent need: it is an imperative need and a necessity for this employment pool. We count on the support of the entire Government, as this long-awaited project by all the actors in the territory must finally become a reality.
ParlaMint-FR_2018-02-22-O1150.u39	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2018-02-22-O1150.u40	Mr President, you have asked the Minister responsible for transport, Elizabeth Borne, whom I am replacing today, about the timetable for the motorway link project between Castres and Toulouse. Since the work of the Mobility Commission 21, which had led to the project being placed under the top priorities of the Government's scenario, studies and procedures relating to the project have continued. In particular, the public inquiry prior to the declaration of public utility was conducted at the end of 2016 and the beginning of 2017 and obtained a favourable opinion from the commission of inquiry, with three reservations. You have just recalled the commitments made by Elizabeth Borne with regard to the continuation of the proceedings; They're bound. The prefectural decree declaring of public utility the work of doubling the A 680 strap was signed on 22 December 2017. With regard to the Verfeuil-Castre section, the departments of the Ministry have mobilized to prepare the referral to the Council of State. An important work of study and consultation with local actors was needed in order to remove the reservations made by the commission of inquiry. The referral to the Council of State will be possible in the coming weeks. The Infrastructure Guidance Board submitted its report on 1 February. It considers that the motorway option is necessary, and that the State must contribute an estimated €115 million to the balance grant. It recommends that funding be provided for the continuation of studies and procedures for the initiation of work over the period 2023-2027 for a low funding scenario, and over the period 2018-2022 for medium and high scenarios. Beyond the declaration of public utility, the precise modalities for the continuation of the project will therefore be defined in the context of the decisions that the Government will take following the Committee's proposals and which will be translated into the Mobility Guidance Act. The National Assembly will therefore have the opportunity to discuss with the Minister responsible for transport the projects that are useful to meet the challenges of mobility in the daily lives of citizens, of which you are today the spokesperson.
ParlaMint-FR_2018-02-22-O1150.u41	Mr Philippe Folliot has the floor.
ParlaMint-FR_2018-02-22-O1150.u42	I am pleased with your answer. As I understand it, you are encouraging us to be very active in the Chamber in defending, in the context of the future mobility policy bill, this vital project for our territory. We will be, because the whole...
ParlaMint-FR_2018-02-22-O1150.u43	Thank you, Mr Folliot!
ParlaMint-FR_2018-02-22-O1150.u44	Mr President, I would simply like to associate my colleagues Jean Terlier and Marie-Christine Verdier-Jouclas with my question. All Tarn MPs unanimously defend this project, because it is important for the territory, the region and the country.
ParlaMint-FR_2018-02-22-O1150.u45	Mrs Fadila Khattabi has the floor to put her question, No 187, on the motorway interchange between Genlis and Dijon.
ParlaMint-FR_2018-02-22-O1150.u46	Madam Secretary of State, my question relates to the realization of a motorway interchange which must link the canton of Genlis to the metropolis of Dijonnaise, via the motorway A 39. This is an old case which, despite the goodwill of the local elected representatives and the local and regional authorities concerned, has never been successful. However, the construction of such an exchanger is essential for the thousands of users who borrow the 905 department every day. This axis between Genlis and Dijon has been overstretched for many years, causing considerable congestion and deterioration of infrastructure. Even more worrying, it is now known to be one of the most accidental in the Côte-d'Or department. Beyond road insecurity, the realization of the interchange would bring real added value to the territory, particularly in economic terms. The development of a cooperative development area between Longeault, Pluvet and Collonges-lès-Premières is planned, rural villages that now need a real territorial dynamic. As you will understand, this exchange project linking Genlis to the regional capital is necessary to improve the quality of life of our fellow citizens, but also to maintain the dynamism of this part of the Dijon plain, particularly in terms of business creation and jobs. Here I should like to pay tribute to the work of the community of communes, which has committed itself to investing 400,000 euros out of the necessary 2 million. For their part, the department should invest 800,000 euros and the region, 900000 – even if these financings are not definitively committed. I would like to take this opportunity to welcome the new mobility policy that the Minister responsible for transport wishes to pursue. Can you tell me, Madam Secretary of State, whether the project of the Genlis interchange can be part of the future road clearance plan which the Government intends to programme over the next ten years, and whether new elements emerge from the ongoing discussions between the State and the concessionaire company, the APRR – motorways Paris-Rhin-Rhône?
ParlaMint-FR_2018-02-22-O1150.u47	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2018-02-22-O1150.u48	Madam Member, you have drawn the attention of the Minister responsible for transport to the connection of the A 39 motorway to the commune of Genlis by creating a new diffuser on the motorway network granted to APRR. Based on the findings of an opportunity study carried out between 2012 and 2016 by this company, in close consultation with the local authorities, the project for the realization of a half-diffuser oriented towards Dijon and connected on the departmental road 116 D was integrated into the draft motorway investment plan – PIA – desired in July 2016 by the President of the Republic and submitted for opinion in spring 2017 to the Authority for the regulation of railway and road activities – ARAFER. Following the publication of these notices in June 2017, the Government conducted a number of additional analyses aimed at clarifying or confirming certain aspects of the IAP. Supported by these analyses, the Government will refer the matter to the Council of State on the basis of an amended plan to draw all the consequences of the ARAFER recommendations. The Minister responsible for transport would like to point out that the new Genlis interchange is part of the draft motorway investment plan, provided, of course, that the Council of State confirms the principle of its implementation and its method of financing. This is based in particular on the assumption that 50% of the total cost of the half-diffuser project will be co-financed by the departmental council and the community of communes in the Dijon region, and on full funding by the local authorities of the 905 district road connection bar. After obtaining the opinion of the Council of State, the start of the operation therefore implies that a financing agreement between the concessionaire and the local authorities confirms the contribution of the latter.
ParlaMint-FR_2018-02-22-O1150.u49	Mrs Fadila Khattabi has the floor.
ParlaMint-FR_2018-02-22-O1150.u50	I see the file isn't buried, and I'm glad. However, I count, of course, on public power and the state. It is important to continue the negotiations. There is now a territorial divide in the territory concerned between a large, very dynamic metropolis, which captures wealth, and municipalities which are more distant from it. A better balance must be achieved and rural areas must be economically developed, which means building infrastructure that meets the expectations of citizens. Some companies have already committed themselves to establishing themselves, provided they can benefit from the infrastructure expected. So I'm counting on you.
ParlaMint-FR_2018-02-22-O1150.u51	Mrs Annie Genevard has the floor to raise her question, No 166, on road and rail infrastructure in rural areas.
ParlaMint-FR_2018-02-22-O1150.u52	Madam Secretary of State, I would like to remind you today that some rural areas of our country suffer from a lack of infrastructure. Whether it is roads or trains, the population of my constituency feels abandoned by the state. In Haut-Doubs, a border and dynamic area, although the RN 57 is of international, national and local interest, the fluidity of this link is no longer ensured because of the very large traffic of frontier workers, tourists and heavy goods vehicles, which leads to heavy traffic every day, especially at the southern entrance of the city of Pontarlier. With the help of local elected representatives, the State is now examining the possibilities of crossing Pontarlier. However, further work is needed on this axis, notably on the La Main-La Vrine section and the descent of the Tavins to Jougne. That is why, Madam Secretary of State, it is becoming urgent to include in the next State-Region Plan contract work on these portions. With regard to rail transport on the same territory and the use of the Lyria TGV from Frasne station, many users have told me of the difficulties they encounter in booking, even several months in advance, the transport company indicating that the trains are complete, although they are not. Lyria claims that, as an international carrier, it is subjecting its trains to a quota. As a result, in case of high French demand on the Paris-Lausanne line, the train can display complete in French stations up to the Swiss border and display available seats on the international quota, after the border. Madam Secretary of State, I would like you to look at this problem: I cannot imagine that Frasne station, which is used daily by almost 200 passengers, is the adjustment variable of this line. In a country where many efforts are being made to promote public transport, especially rail, it is a shame to speak quotaly. So I would be very grateful if you would start discussions with SNCF and Lyria to strengthen the transport offer on the Paris-Lausanne line.
ParlaMint-FR_2018-02-22-O1150.u53	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
