ParlaMint-FR_2018-01-30-O1126.u1	The next item is the oral questions without debate.
ParlaMint-FR_2018-01-30-O1126.u17	Mr President, the question of the difficulties faced by residential institutions for dependent elderly people rightly takes an important place in the public debate. It has been one of my priorities since I joined the Government. The problems you are highlighting have been anticipated, since many measures have already been adopted last December as part of the Social Security Funding Bill. With regard to the funding model, the ongoing reform, launched in 2017, is a fair reform, which the State will support by increasing by more than €400 million the funds allocated to EHPAD, in particular for the financing of care. I will appoint a mediator very soon to shed light on the figures for this reform and to link the administration with the federations. I would like to refer in more detail to the measures contained in the Social Security Financing Act for 2018, which you adopted last December, because they are important. An additional €72 million has been allocated to recruit staff this year and to improve care; €10 million to increase the presence of nurses at night; An additional €28 million has been earmarked to support EHPADs in financial difficulty – in practice, this envelope will be directed towards public institutions; Finally, I announced the release of EUR 50 million of funds by the regional health agencies to support EHPADs on an ad hoc basis. In total, this year there will be an additional EUR 160 million to carry out actions targeted at EHPADs in difficulty, thus addressing concerns about the decline in funding. At the same time, I have asked the regional health agencies, in liaison with the departmental councils, to give priority consideration to the situation of the identified EHPADs, with a view in particular to providing them with exceptional support. I would point out that the effects of the tariff reform also depend on how departments apply the text and finance their share through the personalized autonomy allocation, the APA. For the future, and from 2019 onwards, I want to support EHPAD transformation efforts, improve the quality of life at work and strengthen the mechanisms for promoting and controlling quality and well-contracting. Measures to this end have been announced. My will is clearly to put in place a sustainable organizational model, which will guarantee a quality offer throughout the country, tailored to the needs of the people.
ParlaMint-FR_2018-01-30-O1126.u18	Mr Charles de la Verpillière has the floor.
ParlaMint-FR_2018-01-30-O1126.u19	Thank you, Madam Minister, for your answer, even if it leaves me a little on my hunger. I would like the mission officers you mentioned – the mediator, the delegation of the ARS – to come and meet with the departmental council of the Ain. We would be prepared to answer all their questions.
ParlaMint-FR_2018-01-30-O1126.u20	Mr Vigier has the floor to put his question, No. 124, concerning the hospital centre in Châteaudun.
ParlaMint-FR_2018-01-30-O1126.u21	Madam Minister for Solidarity and Health, I would like to draw your attention to the situation at Châteaudun Hospital in the department of Eure-et-Loir. A few weeks ago, you accompanied Prime Minister Edward Philippe to Châlus. During this visit, he gave important sentences: "The Republic must guarantee equal access to care for its citizens, wherever they live in France. The current situation is...a real breach of equality for those who, because they simply have the misfortune to live in the wrong place, cannot quickly access medical care." If I quote these words, it is that, as you know – we have already had the opportunity to talk about it together – the department of Eure-et-Loir is, in this matter, one of the most affected in France; There are 87 doctors per 100,000 inhabitants, both private and public. Our hospital, which is in the process of being integrated into a hospital group of territory including also the hospitals of Chartres, Dreux and Nogent-le-Rotrou, is unfortunately the victim of a gradual dismantling of its services: after the cardiology and part of the pneumology, it is today the maternity which is announced to us the closure. However, there are as many as 366 births, and there have never been any accidents. We come to this maternity from 142 communes around Châteaudun, even from the departments of Loiret and Loir-et-Cher. So we took the bull by the horns, with the health professionals of the hospital, those of the private sector, the users and the elected ones, in order to build an alternative territory project. The hospital is located, Madam Minister, in the heart of a living pool of 57,000 inhabitants; It is 50 minutes or 1 hour away by car from Orléans - La Source and 50 minutes from Chartres. How can we imagine that we do not have a motherhood that can accommodate women who wish to give birth there? We have therefore taken an active step. We have asked the regional health agency for three months, and we will be ready in late February or early March to demonstrate that an alternative project is possible. An online petition shows the visceral attachment of the inhabitants of the territory to this maternity; It has already collected more than 15,000 signatures. I ask you to trust us, to give us some time, so that the words spoken by the Prime Minister can be resonated, because there must be local services in the territories. Of course, it is not about having all the specialties – but who can claim that cardiology, pneumology, emergencies or maternity are not vital elements of a hospital? If the hospital in Châteaudun lost them, it would no longer be a general hospital, it would be just a nearby hospital. I am telling you all this with great seriousness, minister, by being aware that this is a challenge – but I am sure we can do it together.
ParlaMint-FR_2018-01-30-O1126.u22	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-01-30-O1126.u23	Member of Parliament, the hospital in Châteaudun is a nearby hospital, and it will remain so; the term "neighbourhood" refers precisely to the objective of meeting the needs of the populations concerned in a concrete way. An establishment such as Châteaudun's hospital centre has its place in the gradation of the offer of care that we set up within the framework of the hospital groups of territory. It is therefore being thought of in complementarity with hospitals carrying larger technical trays, and in close connection with city care. With regard to maternity, the latter has long been confronted with problems of safety, organisation and, above all, medical continuity, with a decline in activity. However, when it comes to maternity, safety is, and must remain, our top priority. All international studies show this: safety in the field of maternity is closely linked to the level of activity of the service. I hear the demands that are expressed and that you are relaying. The transformation of maternity into a perinatal centre does not mean a weakening of the hospital or of the provision of care, on the contrary. The development of a project with all stakeholders is under way. This approach was endorsed last November by the regional health agency, in conjunction with the hospital's management. I can only welcome this willingness to take a participatory approach with the actors in the hospital, whose proposals will enrich the overall thinking currently being carried out by the institution's management on the medical project and the gradation of care. I hope, Mr President, that the current reflections will lead to the result of providing the people of the Dunois basin with access to effective, sustainable and secure care.
ParlaMint-FR_2018-01-30-O1126.u24	Mr Philippe Vigier has the floor.
ParlaMint-FR_2018-01-30-O1126.u25	The transformation of maternity into a perinatal centre will result in the closure of the operating room. It has now been a year and a half since the regional health agency promised us outpatient surgery. As I speak to you, there is still nothing, although a prospective study has been done. Why? Because we have never received any support from the Chartres hospital centre or the territory hospital group, doctors refusing to travel to our home. Madam Minister, we will not allow ourselves to be done. We can only work in a climate of trust; But today, it's organized mistrust. You are right: safety must be the rule – but for that, when a gynaecologist wishes to work in this hospital, his request is relayed by management, which is not the case, as you know, since I had to contact your office directly.
ParlaMint-FR_2018-01-30-O1126.u26	Mr Christophe Naegelen, speaking on behalf of the Group of the European People's Party, raised his question, No. 125, concerning the fight against Lyme disease.
ParlaMint-FR_2018-01-30-O1126.u27	Madam Minister of Solidarity and Health, Lyme disease officially affects 27,000 new people every year. Some associations even believe that the figure would actually be ten times higher. Difficulties encountered by patients with Lyme bcorliosis begin immediately after screening. The diagnosis carried out using the immuno-enzymatic method ELISA – enzyme-linked immunosorbent assay – imposed in France since 2006 poses many problems, as the test is unreliable and is less effective than the one used in Germany, where ten times more cases are officially recorded. However, the disease can become chronic if the diagnosis is late or even non-existent and causes neurological, cardiac, joint and dermatological disorders. Once the disease has been detected, patient management is not satisfactory. For some, the traditionally recommended methods are not effective and the care path is not suitable for treating sometimes unbearable pain, which forces them to go to therapies in Germany, where the results are much better. Finally, Lyme bcorliosis is not considered a long-term condition, which deprives patients of proper management and full reimbursement of treatment. In this context, could you, Madam Minister, take stock of the implementation of the national plan to combat Lyme disease, supposed to have been launched in January 2017? Can you confirm that the results of the work on the development of a national diagnostic and care protocol, carried forward since July 2017, will be well communicated in time? What is the nature of it? Finally, I would like to submit to you the idea of recognizing Lyme disease as a chronic disease in order to relieve the lives of many patients and to provide them with long-term care for them. What is the Government's position on this point?
ParlaMint-FR_2018-01-30-O1126.u28	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-01-30-O1126.u29	MP, the national plan to combat Lyme disease and tick-borne diseases was launched in 2016. It comprises five strategic axes and 15 actions. The main challenge is to better diagnose Lyme disease in its various forms. Current serological tests are effective when they are performed in the right shooting window. Apart from these cases, we probably need to develop new, more innovative diagnostic tests. Research projects are underway – but this is an issue that goes beyond our borders. In France, the situation is very different depending on the regions. High incidence rates are recorded in Alsace: with 232 cases per 100,000 inhabitants, they are very close to the values recorded in Germany. They are weaker in other regions. The High Health Authority has been seized with a view to drawing up a national diagnostic and care protocol, a PNDS, which will optimize the journeys and harmonise the management and monitoring of the disease throughout the territory, in order to avoid the medical error suffered by some patients. The work will be done on 8 March, after a broad consultation of the learned societies. The Steering Committee will meet at the end of March to present the final version of the NDSP. As soon as the latter is finalized, the regional health agencies will designate specialized centres for the care of patients in the regions, in order to allow for the follow-up of patients near their home. Specialized consultations are already taking place, particularly in the east, in Nancy and Strasbourg, as well as in Nantes. I hope, Mr President, that all this information will provide you with some comfort for the families and the people who are victims of this disease.
ParlaMint-FR_2018-01-30-O1126.u30	Mr Christophe Naegelen has the floor.
ParlaMint-FR_2018-01-30-O1126.u31	Madam Minister, thank you for your answer. I wanted to draw your attention to the distress and the sense of abandonment of the sick, as well as to the particular case of the Vosges, which is one of the most affected departments of France. My constituency is also bordering Alsace, which you mentioned. Because of the geographical location of the Vosges and the large number of patients there, it would be necessary to develop a service close to the victims. You mentioned the creation of specialized centres; I would appreciate it if you could take into account the particular situation of the Vosges in the regional health plan.
ParlaMint-FR_2018-01-30-O1126.u32	The next speaker is Mr Gabriel Serville, to put his question, No. 100, concerning the hospital centre in Cayenne.
ParlaMint-FR_2018-01-30-O1126.u33	"At Cayenne Hospital, walls are stained with black spots. Wastewater from the orthopaedic toilets flow into the resuscitation rooms. In some corridors, mould takes over. Small ferns-like plants are now coming out of ducts. Bird's fientes dotted some of the passageways in the open air. Sometimes the rubbish piles up. Thus began, Madam Minister of Solidarity and Health, an article published by the newspaper Le Point last April, as Guyana was going through the most serious social crisis in its history. This crisis continued until June 2017 with a strike, also historic, by the staff of this hospital. This movement will not have been in vain, since it led to the signing, under your authority, of a memorandum of understanding which was to lay the foundations for a new start for the public hospital service in Guyana. Unfortunately, the euphoria of victory has since left room for disillusionment in the face of a situation that is always catastrophic and which sees the difficulties of the hospital of Cayenne continue to make the cabbages of the local press, despite the great efforts made by the staff of this institution to meet the needs of the patients. After the return on the commitment to equip Maripasoula with a hospital, announced by the President of the Republic himself during his recent visit to Guyana, it is now a possible refusal of the modernisation plan presented by the hospital Andrée Rosemon to the interministerial committee on the performance and modernization of the offer of care that is being discussed, with the negative consequences that this implies in terms of investments or even hirings, for this centre, which is, for many specialties, the only health structure available to the Guyanese population. It is intended to become, in the medium term, a university hospital centre. These are the reasons why, Madam Minister, I ask you to reassure us of the Government's willingness to implement the commitments made under the June 2017 Protocol to End the Conflict and, more broadly, to offer Guyanans a public hospital offer that is worthy of the Republic.
ParlaMint-FR_2018-01-30-O1126.u34	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2018-01-30-O1126.u35	Mr President, first of all I would like to express to you my gratitude for the dedication of the staff of the institution you have spoken of. The Interdepartmental Committee on Performance and Modernisation of Care Delivery – COPERMO – at its meeting on 19 December last confirmed the State's support for the institution's investment plan to the tune of €40 million. This assistance, which must cover all the institution's heavy investment needs for the coming years, will in particular help to modernise the critical care platform and improve the reception conditions in several outsourced health and prevention centres. At the same time, COPERMO has asked the management of the Andrée Rosemon hospital to work towards the development of a sustainable financial trajectory, which will allow the establishment to make the opening of additional beds and equipment coherent. This will be made possible by the investments I have just mentioned, with the recruitment of civil servants provided for in the Memorandum of Understanding of June 2017. At the end of the first half of 2018, the Committee will ensure the effectiveness of these commitments by again reviewing the finalized investment plan and the institution's multi-year strategy. The robustness of the assumptions on which the proposed development plan is based and the relevance of the medical projects of the territory and the establishment in their response to the health needs of the population will of course be decisive elements of COPERMO's follow-up to this issue. The Government is therefore paying particular attention to this establishment in Guyana.
ParlaMint-FR_2018-01-30-O1126.u36	Mr. Gabriel Serville has the floor.
ParlaMint-FR_2018-01-30-O1126.u37	I have listened to your answer with great attention, minister, and thank you for that for Guyanese patients and especially for the staff, who have a heavy responsibility. However, with regard to the provision of hospital care in Guyana, we are leaving very far. That is why I will continue, as much as possible and whenever necessary, to speak to your ministry. The medical density in Guyana, which I have carefully considered, is only 55 general practitioners per 100,000 inhabitants, compared to 104 per 100,000 in hexagonal France. The gap is still widening for specialist doctors, with a density of 27 per 100,000, compared to 94 per 100,000 in hexagonal France. That is to say, how much the term "medical desert" makes sense in this territory. I therefore hope that the recommendations you make today will improve its attractiveness, as well as the care of patients by the staff who are responsible for them. I await the continuation of the protocol, according to the timetable you mentioned.
ParlaMint-FR_2018-01-30-O1126.u38	Mr Jean-Louis Masson, speaking on behalf of the Group of the European People's Party, raised his question, No 101, concerning the nautical sector in the Provence-Alpes-Côte d'Azur region.
ParlaMint-FR_2018-01-30-O1126.u39	I would like to draw the Government's attention to the difficulties of the big pleasure industry in the Provence-Alpes-Côte d'Azur region. I associate my colleague Geneviève Levy, Member of Parliament for Toulon, with this inquiry. A centre of excellence in the local economic fabric, both in terms of attractiveness and in terms of the number of jobs created, this sector faces great difficulties. A real economic deposit for the territory with more than 8000 jobs and 100 million euros invested in the work tool in ten years, the boating industry has become a major source of activity for TPEs and SMEs. However, it has to face great difficulties. Thus, the shipyards of the region are demarcated, like Monaco Marine and Compositeworks, in La Ciotat, which has just lost the construction of a 152-metre unit, which will be carried out in Spain. It must be noted that our industry no longer manufactures yachts or super-yachts of more than 30 meters. Beyond the business situation, it should be noted that a moored yacht is also a source of activity for businesses and services. For example, a 50-metre yacht is estimated to cause an average runoff of some 30000 euros per day in the local economy. The difficulties we are talking about here are underpinned by decisive disparities in taxation and social charges between France and its neighbours. As a result, the 2017 season resulted in a loss of profits of more than 200 million euros on our coast, from Marseille to Menton, whether it is sales losses in repair yards or economic losses for hotels, restaurants, harbour squares, associated services, lubricants or fuel. The finance law for 2018, which increases the francization fees and the passport fee for ships over 30 metres, will obviously make the situation even worse. I would therefore like to know what measures the Government intends to take before it is too late, so that activities related to pleasure craft are no longer so penalized in our country in relation to our European partners.
ParlaMint-FR_2018-01-30-O1126.u40	The Secretary of State to the Minister for Action and Public Accounts has the floor.
ParlaMint-FR_2018-01-30-O1126.u41	Mr. Member of Parliament, you draw the Government's attention to the difficulties faced by the Grand Pleasure sector, particularly in the Provence-Alpes-Côte d'Azur region. The evolution of the criteria for exemption from VAT and excise duties for energy products used as fuel or fuel on board ships is the result of two judgments delivered by the Court of Justice of the European Union. It is therefore in line with a view to European harmonisation. Indeed, the commercial use of the vessel is valued at the end-user level. In these circumstances, France had to amend its rules in order to comply with European law. This change, which took place on 1 October 2016 – almost five years after the judgments mentioned – was the subject of prior information to professionals. In addition, energy products consumed by ships used for commercial purposes, in particular for the transport of persons, remain exempt from domestic consumption tax on energy products – ICTPE – and VAT. With regard to shipyard activity, a number of measures have been taken and confirmed. In particular, an exemption from TICEP for fuels for engines of ships used in the construction, development, development, testing or maintenance of ships and their engines was introduced in the last Finance Act. As regards the social protection of sailors, they are covered by a special scheme for sickness and old age insurance, together with the National Institution of Invalids of the Navy – ENIM. They already benefit from a largely derogatory social system with the maintenance of adequate social security. Depending on the activity of the ships, employers or shipowners are also eligible for certain specific contribution exemptions or general contribution relief schemes which will be strengthened from 1 January 2019. From that date, these reductions will take the form of a permanent reduction of social contributions by six points for remuneration not exceeding SMIC 2.5 and of a strengthening of the general scheme for the reduction of social contributions and extended social contributions to unemployment and supplementary pension contributions. The aim of this strengthening is precisely to promote employment and to support the competitiveness of our businesses, including in the nautical industry.
ParlaMint-FR_2018-01-30-O1126.u42	Mr Jean-Louis Masson has the floor.
ParlaMint-FR_2018-01-30-O1126.u43	Our region, Mr. Secretary of State, has long lived in the navy of war and has ensured an economic transition, especially by turning to great pleasure. You rightly recalled the European judgment on taxation; But France is applying it very rigorously, which is not the case for Italy and Spain. One of two things, therefore: either France is less rigorous in the application of this judgment, or we must put pressure on the European Union, so that Italy and Spain apply the surtax. Competition must be fair between France and its Mediterranean neighbours.
ParlaMint-FR_2018-01-30-O1126.u44	Mr Eric Diard has the floor to put his question, No 106, on toxic borrowing by local and regional authorities.
ParlaMint-FR_2018-01-30-O1126.u45	I wish, Mr. Secretary of State to the Minister of Public Action and Accounts, to draw your attention to the situation of communities that have signed loan contracts or financial contracts at risk, i.e. "toxic borrowings." These loans have long been at the heart of current affairs, especially during the financial crisis that has hit our country and the world in recent years. A support fund, governed by the July 22, 2015 Order, has been established to protect communities that are victims of toxic borrowing. On 2 June 2017, the Government issued an order amending these provisions. The new text states that the aid granted shall be paid "within the limits of the annual appropriations available". Many communities are concerned about this writing. In Marignane, in my constituency, the mayor, Mr. Éric Le Dissès, took over the city at the National Front in 2008 and remedied the situation; In 2014, Roland Mouren, in Châteauneuf-les-Martigues, also found himself confronted with the problem of toxic borrowing. Both have been alerted by specialist lawyers about the risk of the new order. Should we therefore expect a reduction in compensation for the communities, as seems possible under the terms of this Order? What analysis does the Government make of this case?
ParlaMint-FR_2018-01-30-O1126.u46	The Secretary of State to the Minister for Action and Public Accounts has the floor.
ParlaMint-FR_2018-01-30-O1126.u47	I will endeavour, Mr. Member, to respond to the concerns that you have conveyed to the Government. The support fund for structured financial loans and contracts has to date committed more than €2.5 billion in aid to 578 communities. The law entrusts to a dedicated body, the National Steering and Monitoring Committee, chaired by Senator Claude Raynal, the task of developing the doctrine of use of the fund. For the sake of good management, and while the payment of the aid is extended until 2028 under the original texts, this committee proposed a faster settlement of the so-called "small amount" aid, i.e. less than EUR 100,000. The idea is to ensure that the aid is paid at one time, whenever necessary. The decree of 2 June 2017 amending the decree of 22 July 2015 only endorses this proposal of the National Guidance and Monitoring Committee, thus opening the possibility of paying the aid at one time rather than spread out until 2028. As is the practice, the text covers this possibility by the existence of available appropriations, hence the formula dedicated: "within the limits of the annual appropriations available". This does not mean that the aid will be reduced or called into question, but that the Government authorizes, by the new decree, the National Committee to pay the small amount of aid at one time, provided that the funds are sufficient. If they are insufficient, the payment remains spread over several years. Thus, in 2017, no single case was closed, so that the aid will be spread over several years, until the entire expenditure is covered. You can therefore reassure those who have questioned you: the statement "within the limits of the annual appropriations available" applies to the budget year concerned, but the commitments of the State will be kept until 2028. Furthermore, the sole objective of the decree of 2 June 2017 is, I repeat, to allow the National Guidance and Monitoring Committee to close the files at one time rather than in successive instalments.
ParlaMint-FR_2018-01-30-O1126.u48	Mr Eric Diard has the floor.
ParlaMint-FR_2018-01-30-O1126.u49	I'll be very brief. Your clear, clear and precise answer, Secretary of State, is likely to dispel all the risks of misunderstanding raised by the June 2017 Order. Thank you.
ParlaMint-FR_2018-01-30-O1126.u50	Mrs Zannier has the floor to raise her question, No 118, on the taxation of temporary cross-border employees.
ParlaMint-FR_2018-01-30-O1126.u51	Mr Secretary of State to the Minister for Action and Public Accounts, my question concerns the application to cross-border temporary employees of the 1959 Franco-German Tax Convention, which provides for a special status for taxation on the income of frontier workers. In order to avoid double taxation, the latter may be taxed only in their State of residence. According to the French tax administration, they are therefore exempt from income tax in Germany. This status was subsequently extended to temporary border workers, under certain conditions, as evidenced by a ministerial response of January 1, 2001. However, the application of this Convention raises some difficulties. In my constituency of eastern Moselle, thousands of people cross the border every day to work in Germany. Some have told me about these difficulties, which have also been relayed by associations for the defence of cross-border workers. Border temporary workers are unable to obtain the necessary exemption certificates and are subject to income tax in Germany, where this tax is levied at source. It is only a posteriori that these workers can obtain the refund of the tax wrongly levied, by demonstrating that they fall within the scope of the frontier workers' regime. This practice, you know, Secretary of State, causes administrative and financial difficulties for temporary workers with already precarious status. So, Mr Secretary of State, if the interpretation of the Franco-German tax convention that I have given is correct, what does the Government intend to implement to facilitate its application?
ParlaMint-FR_2018-01-30-O1126.u52	The Secretary of State to the Minister for Action and Public Accounts has the floor.
