Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u1	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u2	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u3	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u19	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u20	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ÓscarGamazoMicó	Gamazo Micó, Óscar	M	1976	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u21	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u22	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	ÓscarGamazoMicó	Gamazo Micó, Óscar	M	1976	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u23	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u24	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u25	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaBelénVázquezBlanco	Vázquez Blanco, Ana Belén	F	1975	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u26	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u27	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	PRC	Partido Regionalista de Cantabria	Opposition	Centre to centre-left	JoséMaríaMazónRamos	Mazón Ramos, José María	M	1951	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u28	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u29	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	-	-	-	-	CarlosGarcíaAdanero	García Adanero, Carlos	M	1967	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u30	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u31	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u32	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u33	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u34	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MiguelÁngelGutiérrezVivas	Gutiérrez Vivas, Miguel Ángel	M	1964	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u35	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u36	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MiguelÁngelGutiérrezVivas	Gutiérrez Vivas, Miguel Ángel	M	1964	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u37	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u38	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MiguelÁngelGutiérrezVivas	Gutiérrez Vivas, Miguel Ángel	M	1964	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u39	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u40	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	GenísBoadellaEsteve	Boadella Esteve, Genís	M	1979	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u41	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u42	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	GabrielRufiánRomero	Rufián Romero, Gabriel	M	1982	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u43	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u44	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	GabrielRufiánRomero	Rufián Romero, Gabriel	M	1982	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u45	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u46	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	GabrielRufiánRomero	Rufián Romero, Gabriel	M	1982	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u47	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u48	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	IsmaelCortésGómez	Cortés Gómez, Ismael	M	1985	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u49	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u50	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	ECP-GeC	En Comú Podem - Guayem el Canvi	Coalition	Left	IsmaelCortésGómez	Cortés Gómez, Ismael	M	1985	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u51	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u52	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	FranciscoJavierOrtegaSmithMolina	Ortega Smith-Molina, Francisco Javier	M	1968	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u53	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u54	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	FranciscoJavierOrtegaSmithMolina	Ortega Smith-Molina, Francisco Javier	M	1968	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u55	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u56	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	GemmaAraujoMorales	Araujo Morales, Gemma	F	1979	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u57	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u58	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u59	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	RaquelPedrajaSáinz	Pedraja Sáinz, Raquel	F	1993	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u60	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u61	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	MaríaCarvalhoDantas	Carvalho Dantas, María	F	1969	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u62	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u63	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	MaríaCarvalhoDantas	Carvalho Dantas, María	F	1969	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u64	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u65	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u66	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u67	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	IsabelPozuetaFernández	Pozueta Fernández, Isabel	F	1965	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u68	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u69	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	JosebaAndoniAgirretxeaUrresti	Agirretxea Urresti, Joseba Andoni	M	1966	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u70	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u71	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	SaraGiménezGiménez	Giménez Giménez, Sara	F	1977	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u72	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u73	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u74	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u75	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2021-12-21-CD211221	ParlaMint-ES_2021-12-21-CD211221.u76	Plenary session 142 (2021-12-21)	2021-12-21	Lower house	Legislatura XIV	Sesión plenaria núm. 142	-	2021-12-21	-	COVID	English	Chairperson	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	AnaMaríaPastorJulián	Pastor Julián, Ana María	F	1957	
