Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u1	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u2	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u3	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u16	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	JonIñarrituGarcía	Iñarritu García, Jon	M	1979	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u17	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	-	-	-	-	-	-	-	-	-	-
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u18	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	MikelLegardaUriarte	Legarda Uriarte, Mikel	M	1956	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u19	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u20	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	GuillermoDíazGómez	Díaz Gómez, Guillermo	M	1978	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u21	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u22	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u23	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u24	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	Más País-Equo	Más País - Equo	Opposition	Centre-left to left	ÍñigoErrejónGalván	Errejón Galván, Íñigo	M	1983	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u25	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u26	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	JosepPagèsiMassó	Pagès i Massó, Josep	M	1972	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u27	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u28	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	CarolinaTelecheaiLozano	Telechea i Lozano, Carolina	F	1981	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u29	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u30	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	VíctorManuelSánchezDelReal	Sánchez Del Real, Víctor Manuel	M	1969	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u31	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u32	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	PSE-EE-PSOE	Partido Socialista de Euskadi - Euskadiko Ezkerra - Partido Socialista Obrero Español	Coalition	Centre-left	OdónElorzaGonzález	Elorza González, Odón	M	1955	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u33	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u34	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	PSE-EE-PSOE	Partido Socialista de Euskadi - Euskadiko Ezkerra - Partido Socialista Obrero Español	Coalition	Centre-left	OdónElorzaGonzález	Elorza González, Odón	M	1955	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u35	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u36	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u37	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	PSC-PSOE	Partido Socialista de Cataluya - Partido Socialista Obrero Español	-	Centre-left	LídiaGuinartMoreno	Guinart Moreno, Lídia	F	1966	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u38	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u39	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	PP-Foro	Partido Popular - Foro Asturias	Opposition	Centre-right to right	IsidroManuelMartínezOblanca	Martínez Oblanca, Isidro Manuel	M	1956	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u40	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u41	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	EH Bildu	Euskal Herria Bildu	Opposition	Centre-left to left	IsabelPozuetaFernández	Pozueta Fernández, Isabel	F	1965	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u42	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u43	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	EAJ-PNV	Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco	Opposition	Centre	JosebaAndoniAgirretxeaUrresti	Agirretxea Urresti, Joseba Andoni	M	1966	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u44	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u45	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	SaraGiménezGiménez	Giménez Giménez, Sara	F	1977	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u46	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u47	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	BNG	Bloque Nacionalista Galego	Opposition	Left	NéstorRegoCandamil	Rego Candamil, Néstor	M	1962	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u48	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u49	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u50	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u51	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	PilarCalvoGómez	Calvo Gómez, Pilar	F	1963	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u52	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u53	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	ERC-S	Esquerra Republicana de Catalunya - Sobiranistes	Opposition	Centre-left to left	NormaPujoliFarré	Pujol i Farré, Norma	F	1988	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u54	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u55	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	SofíaFernándezCastañón	Fernández Castañón, Sofía	F	1983	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u56	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u57	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	Vox	Vox	Opposition	Right to far-right	MaríaDeLaCabezaRuizSolás	Ruiz Solás, María De La Cabeza	F	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u58	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u59	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	PP	Partido Popular	Opposition	Centre-right to right	MargaritaProhensRigo	Prohens Rigo, Margarita	F	1982	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u60	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u61	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u62	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	UP	Unidas Podemos	Coalition	Left	IsabelFrancoCarmona	Franco Carmona, Isabel	F	1985	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u63	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u64	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	Cs	Ciudadanos	Opposition	Centre-right	MaríaCarmenMartínezGranados	Martínez Granados, María Carmen	F	1979	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u65	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u66	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	Més Compromís	Més Compromís	Opposition	Left	JoanBaldovíRoda	Baldoví Roda, Joan	M	1958	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u67	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Chairperson	MP	notMinister	PSOE	Partido Socialista Obrero Español	Coalition	Centre-left	AlfonsoRodríguezGómezDeCelis	Rodríguez Gómez De Celis, Alfonso	M	1970	
ParlaMint-ES-en_2021-06-15-CD210615	ParlaMint-ES_2021-06-15-CD210615.u68	Plenary session 107 (2021-06-15)	2021-06-15	Lower house	Legislatura XIV	Sesión plenaria núm. 107	-	2021-06-15	-	COVID	English	Regular	MP	notMinister	JxCat-Junts	Junts per Catalunya	Opposition	Centre-right	ConcepCañadellSalvia	Cañadell Salvia, Concep	F	1977	
