Session,Date,Male,Female
ParlaMint-UA-en_2002-09-26-m0-meta.tsv,2002-09-26,52,0
ParlaMint-UA-en_2002-09-26-m1-meta.tsv,2002-09-26,18,0
ParlaMint-UA-en_2002-09-27-m0-meta.tsv,2002-09-27,17,2
ParlaMint-UA-en_2002-10-08-m0-meta.tsv,2002-10-08,54,4
ParlaMint-UA-en_2002-10-15-m0-meta.tsv,2002-10-15,53,5
ParlaMint-UA-en_2002-10-15-m1-meta.tsv,2002-10-15,33,2
ParlaMint-UA-en_2002-10-16-m0-meta.tsv,2002-10-16,58,4
ParlaMint-UA-en_2002-10-17-m0-meta.tsv,2002-10-17,53,2
ParlaMint-UA-en_2002-10-17-m1-meta.tsv,2002-10-17,33,1
ParlaMint-UA-en_2002-10-18-m0-meta.tsv,2002-10-18,47,4
ParlaMint-UA-en_2002-10-22-m0-meta.tsv,2002-10-22,47,3
ParlaMint-UA-en_2002-10-22-m1-meta.tsv,2002-10-22,27,3
ParlaMint-UA-en_2002-10-23-m0-meta.tsv,2002-10-23,52,1
ParlaMint-UA-en_2002-10-24-m0-meta.tsv,2002-10-24,38,2
ParlaMint-UA-en_2002-10-24-m1-meta.tsv,2002-10-24,36,2
ParlaMint-UA-en_2002-10-25-m0-meta.tsv,2002-10-25,52,5
ParlaMint-UA-en_2002-11-12-m0-meta.tsv,2002-11-12,52,3
ParlaMint-UA-en_2002-11-19-m0-meta.tsv,2002-11-19,46,1
ParlaMint-UA-en_2002-11-19-m1-meta.tsv,2002-11-19,33,3
ParlaMint-UA-en_2002-11-20-m0-meta.tsv,2002-11-20,44,3
ParlaMint-UA-en_2002-11-21-m0-meta.tsv,2002-11-21,58,5
ParlaMint-UA-en_2002-11-21-m1-meta.tsv,2002-11-21,32,2
ParlaMint-UA-en_2002-11-22-m0-meta.tsv,2002-11-22,54,3
ParlaMint-UA-en_2002-11-26-m0-meta.tsv,2002-11-26,46,2
ParlaMint-UA-en_2002-11-26-m1-meta.tsv,2002-11-26,35,2
ParlaMint-UA-en_2002-11-27-m0-meta.tsv,2002-11-27,51,3
ParlaMint-UA-en_2002-11-28-m0-meta.tsv,2002-11-28,70,3
ParlaMint-UA-en_2002-11-28-m1-meta.tsv,2002-11-28,52,5
ParlaMint-UA-en_2002-11-29-m0-meta.tsv,2002-11-29,50,3
ParlaMint-UA-en_2002-12-10-m0-meta.tsv,2002-12-10,50,2
ParlaMint-UA-en_2002-12-10-m1-meta.tsv,2002-12-10,34,1
ParlaMint-UA-en_2002-12-11-m0-meta.tsv,2002-12-11,55,2
ParlaMint-UA-en_2002-12-12-m0-meta.tsv,2002-12-12,13,0
ParlaMint-UA-en_2002-12-12-m1-meta.tsv,2002-12-12,1,0
ParlaMint-UA-en_2002-12-13-m0-meta.tsv,2002-12-13,67,4
ParlaMint-UA-en_2002-12-17-m0-meta.tsv,2002-12-17,19,1
ParlaMint-UA-en_2002-12-17-m1-meta.tsv,2002-12-17,2,0
ParlaMint-UA-en_2002-12-18-m0-meta.tsv,2002-12-18,5,0
ParlaMint-UA-en_2002-12-19-m0-meta.tsv,2002-12-19,3,0
ParlaMint-UA-en_2002-12-19-m1-meta.tsv,2002-12-19,5,1
ParlaMint-UA-en_2002-12-24-m0-meta.tsv,2002-12-24,2,0
ParlaMint-UA-en_2002-12-24-m1-meta.tsv,2002-12-24,22,1
ParlaMint-UA-en_2002-12-25-m0-meta.tsv,2002-12-25,71,5
ParlaMint-UA-en_2002-12-26-m0-meta.tsv,2002-12-26,57,4
ParlaMint-UA-en_2002-12-26-m1-meta.tsv,2002-12-26,42,1
ParlaMint-UA-en_2002-12-27-m0-meta.tsv,2002-12-27,37,3
ParlaMint-UA-en_2003-01-14-m0-meta.tsv,2003-01-14,53,2
ParlaMint-UA-en_2003-01-14-m1-meta.tsv,2003-01-14,30,1
ParlaMint-UA-en_2003-01-15-m0-meta.tsv,2003-01-15,54,5
ParlaMint-UA-en_2003-01-16-m0-meta.tsv,2003-01-16,60,3
ParlaMint-UA-en_2003-01-16-m1-meta.tsv,2003-01-16,50,1
ParlaMint-UA-en_2003-01-17-m0-meta.tsv,2003-01-17,38,3
ParlaMint-UA-en_2003-02-04-m0-meta.tsv,2003-02-04,46,5
ParlaMint-UA-en_2003-02-04-m1-meta.tsv,2003-02-04,21,1
ParlaMint-UA-en_2003-02-05-m0-meta.tsv,2003-02-05,57,3
ParlaMint-UA-en_2003-02-06-m0-meta.tsv,2003-02-06,74,2
ParlaMint-UA-en_2003-02-06-m1-meta.tsv,2003-02-06,43,2
ParlaMint-UA-en_2003-02-07-m0-meta.tsv,2003-02-07,50,0
ParlaMint-UA-en_2003-02-11-m0-meta.tsv,2003-02-11,36,5
ParlaMint-UA-en_2003-02-18-m0-meta.tsv,2003-02-18,42,2
ParlaMint-UA-en_2003-02-18-m1-meta.tsv,2003-02-18,35,1
ParlaMint-UA-en_2003-02-20-m0-meta.tsv,2003-02-20,74,4
ParlaMint-UA-en_2003-02-20-m1-meta.tsv,2003-02-20,50,2
ParlaMint-UA-en_2003-02-21-m0-meta.tsv,2003-02-21,40,4
ParlaMint-UA-en_2003-03-04-m0-meta.tsv,2003-03-04,52,4
ParlaMint-UA-en_2003-03-04-m1-meta.tsv,2003-03-04,54,5
ParlaMint-UA-en_2003-03-05-m0-meta.tsv,2003-03-05,44,5
ParlaMint-UA-en_2003-03-06-m0-meta.tsv,2003-03-06,65,3
ParlaMint-UA-en_2003-03-06-m1-meta.tsv,2003-03-06,35,3
ParlaMint-UA-en_2003-03-07-m0-meta.tsv,2003-03-07,51,2
ParlaMint-UA-en_2003-03-11-m0-meta.tsv,2003-03-11,40,6
ParlaMint-UA-en_2003-03-18-m0-meta.tsv,2003-03-18,36,2
ParlaMint-UA-en_2003-03-18-m1-meta.tsv,2003-03-18,39,1
ParlaMint-UA-en_2003-03-19-m0-meta.tsv,2003-03-19,47,3
ParlaMint-UA-en_2003-03-20-m0-meta.tsv,2003-03-20,50,3
ParlaMint-UA-en_2003-03-20-m1-meta.tsv,2003-03-20,44,3
ParlaMint-UA-en_2003-03-21-m0-meta.tsv,2003-03-21,48,6
ParlaMint-UA-en_2003-04-01-m0-meta.tsv,2003-04-01,47,0
ParlaMint-UA-en_2003-04-01-m1-meta.tsv,2003-04-01,20,1
ParlaMint-UA-en_2003-04-02-m0-meta.tsv,2003-04-02,44,4
ParlaMint-UA-en_2003-04-03-m0-meta.tsv,2003-04-03,67,5
ParlaMint-UA-en_2003-04-03-m1-meta.tsv,2003-04-03,49,3
ParlaMint-UA-en_2003-04-04-m0-meta.tsv,2003-04-04,47,3
ParlaMint-UA-en_2003-04-08-m0-meta.tsv,2003-04-08,40,0
ParlaMint-UA-en_2003-04-11-m0-meta.tsv,2003-04-11,32,1
ParlaMint-UA-en_2003-04-15-m0-meta.tsv,2003-04-15,42,1
ParlaMint-UA-en_2003-04-15-m1-meta.tsv,2003-04-15,37,0
ParlaMint-UA-en_2003-04-16-m0-meta.tsv,2003-04-16,39,1
ParlaMint-UA-en_2003-04-17-m0-meta.tsv,2003-04-17,36,1
ParlaMint-UA-en_2003-04-17-m1-meta.tsv,2003-04-17,31,0
ParlaMint-UA-en_2003-04-18-m0-meta.tsv,2003-04-18,44,5
ParlaMint-UA-en_2003-05-13-m0-meta.tsv,2003-05-13,34,4
ParlaMint-UA-en_2003-05-13-m1-meta.tsv,2003-05-13,36,1
ParlaMint-UA-en_2003-05-14-m0-meta.tsv,2003-05-14,39,3
ParlaMint-UA-en_2003-05-15-m0-meta.tsv,2003-05-15,55,4
ParlaMint-UA-en_2003-05-15-m1-meta.tsv,2003-05-15,46,3
ParlaMint-UA-en_2003-05-16-m0-meta.tsv,2003-05-16,47,4
ParlaMint-UA-en_2003-05-20-m0-meta.tsv,2003-05-20,43,3
ParlaMint-UA-en_2003-05-20-m1-meta.tsv,2003-05-20,28,2
ParlaMint-UA-en_2003-05-21-m0-meta.tsv,2003-05-21,50,2
ParlaMint-UA-en_2003-05-22-m0-meta.tsv,2003-05-22,60,2
ParlaMint-UA-en_2003-05-22-m1-meta.tsv,2003-05-22,40,2
ParlaMint-UA-en_2003-05-23-m0-meta.tsv,2003-05-23,47,1
ParlaMint-UA-en_2003-06-03-m0-meta.tsv,2003-06-03,43,4
ParlaMint-UA-en_2003-06-03-m1-meta.tsv,2003-06-03,21,2
ParlaMint-UA-en_2003-06-04-m0-meta.tsv,2003-06-04,44,2
ParlaMint-UA-en_2003-06-05-m0-meta.tsv,2003-06-05,61,2
ParlaMint-UA-en_2003-06-05-m1-meta.tsv,2003-06-05,36,1
ParlaMint-UA-en_2003-06-06-m0-meta.tsv,2003-06-06,47,2
ParlaMint-UA-en_2003-06-10-m0-meta.tsv,2003-06-10,36,1
ParlaMint-UA-en_2003-06-17-m0-meta.tsv,2003-06-17,47,3
ParlaMint-UA-en_2003-06-17-m1-meta.tsv,2003-06-17,31,1
ParlaMint-UA-en_2003-06-18-m0-meta.tsv,2003-06-18,55,3
ParlaMint-UA-en_2003-06-19-m0-meta.tsv,2003-06-19,42,4
ParlaMint-UA-en_2003-06-19-m1-meta.tsv,2003-06-19,70,4
ParlaMint-UA-en_2003-06-20-m0-meta.tsv,2003-06-20,39,0
ParlaMint-UA-en_2003-07-01-m0-meta.tsv,2003-07-01,46,6
ParlaMint-UA-en_2003-07-01-m1-meta.tsv,2003-07-01,31,3
ParlaMint-UA-en_2003-07-02-m0-meta.tsv,2003-07-02,58,4
ParlaMint-UA-en_2003-07-03-m0-meta.tsv,2003-07-03,25,2
ParlaMint-UA-en_2003-07-03-m1-meta.tsv,2003-07-03,11,0
ParlaMint-UA-en_2003-07-04-m0-meta.tsv,2003-07-04,43,2
ParlaMint-UA-en_2003-07-08-m0-meta.tsv,2003-07-08,43,2
ParlaMint-UA-en_2003-07-08-m1-meta.tsv,2003-07-08,34,2
ParlaMint-UA-en_2003-07-09-m0-meta.tsv,2003-07-09,67,4
ParlaMint-UA-en_2003-07-09-m1-meta.tsv,2003-07-09,42,4
ParlaMint-UA-en_2003-07-10-m0-meta.tsv,2003-07-10,57,5
ParlaMint-UA-en_2003-07-10-m1-meta.tsv,2003-07-10,44,5
ParlaMint-UA-en_2003-07-11-m0-meta.tsv,2003-07-11,55,5
ParlaMint-UA-en_2003-09-02-m0-meta.tsv,2003-09-02,3,0
ParlaMint-UA-en_2003-09-09-m0-meta.tsv,2003-09-09,49,4
ParlaMint-UA-en_2003-09-09-m1-meta.tsv,2003-09-09,33,4
ParlaMint-UA-en_2003-09-10-m0-meta.tsv,2003-09-10,54,1
ParlaMint-UA-en_2003-09-11-m0-meta.tsv,2003-09-11,51,2
ParlaMint-UA-en_2003-09-11-m1-meta.tsv,2003-09-11,36,0
ParlaMint-UA-en_2003-09-12-m0-meta.tsv,2003-09-12,48,1
ParlaMint-UA-en_2003-09-16-m0-meta.tsv,2003-09-16,47,5
ParlaMint-UA-en_2003-09-16-m1-meta.tsv,2003-09-16,19,1
ParlaMint-UA-en_2003-09-17-m0-meta.tsv,2003-09-17,45,5
ParlaMint-UA-en_2003-09-18-m0-meta.tsv,2003-09-18,59,2
ParlaMint-UA-en_2003-09-18-m1-meta.tsv,2003-09-18,43,3
ParlaMint-UA-en_2003-09-19-m0-meta.tsv,2003-09-19,42,3
ParlaMint-UA-en_2003-09-30-m0-meta.tsv,2003-09-30,46,1
ParlaMint-UA-en_2003-09-30-m1-meta.tsv,2003-09-30,29,0
ParlaMint-UA-en_2003-10-01-m0-meta.tsv,2003-10-01,50,0
ParlaMint-UA-en_2003-10-02-m0-meta.tsv,2003-10-02,39,3
ParlaMint-UA-en_2003-10-02-m1-meta.tsv,2003-10-02,35,2
ParlaMint-UA-en_2003-10-03-m0-meta.tsv,2003-10-03,44,3
ParlaMint-UA-en_2003-10-14-m0-meta.tsv,2003-10-14,45,3
ParlaMint-UA-en_2003-10-14-m1-meta.tsv,2003-10-14,35,2
ParlaMint-UA-en_2003-10-15-m0-meta.tsv,2003-10-15,59,2
ParlaMint-UA-en_2003-10-16-m0-meta.tsv,2003-10-16,26,0
ParlaMint-UA-en_2003-10-16-m1-meta.tsv,2003-10-16,34,2
ParlaMint-UA-en_2003-10-17-m0-meta.tsv,2003-10-17,40,4
ParlaMint-UA-en_2003-10-23-m0-meta.tsv,2003-10-23,44,1
ParlaMint-UA-en_2003-10-23-m1-meta.tsv,2003-10-23,9,1
ParlaMint-UA-en_2003-11-04-m0-meta.tsv,2003-11-04,16,1
ParlaMint-UA-en_2003-11-05-m0-meta.tsv,2003-11-05,16,2
ParlaMint-UA-en_2003-11-06-m0-meta.tsv,2003-11-06,15,0
ParlaMint-UA-en_2003-11-07-m0-meta.tsv,2003-11-07,49,3
ParlaMint-UA-en_2003-11-11-m0-meta.tsv,2003-11-11,44,3
ParlaMint-UA-en_2003-11-18-m0-meta.tsv,2003-11-18,50,6
ParlaMint-UA-en_2003-11-18-m1-meta.tsv,2003-11-18,33,4
ParlaMint-UA-en_2003-11-19-m0-meta.tsv,2003-11-19,44,5
ParlaMint-UA-en_2003-11-20-m0-meta.tsv,2003-11-20,62,3
ParlaMint-UA-en_2003-11-20-m1-meta.tsv,2003-11-20,35,1
ParlaMint-UA-en_2003-11-21-m0-meta.tsv,2003-11-21,40,4
ParlaMint-UA-en_2003-11-25-m0-meta.tsv,2003-11-25,64,6
ParlaMint-UA-en_2003-11-25-m1-meta.tsv,2003-11-25,29,3
ParlaMint-UA-en_2003-11-26-m0-meta.tsv,2003-11-26,55,2
ParlaMint-UA-en_2003-11-27-m0-meta.tsv,2003-11-27,56,4
ParlaMint-UA-en_2003-11-27-m1-meta.tsv,2003-11-27,24,1
ParlaMint-UA-en_2003-11-28-m0-meta.tsv,2003-11-28,52,3
ParlaMint-UA-en_2003-12-09-m0-meta.tsv,2003-12-09,35,3
ParlaMint-UA-en_2003-12-09-m1-meta.tsv,2003-12-09,46,2
ParlaMint-UA-en_2003-12-10-m0-meta.tsv,2003-12-10,49,2
ParlaMint-UA-en_2003-12-11-m0-meta.tsv,2003-12-11,60,3
ParlaMint-UA-en_2003-12-11-m1-meta.tsv,2003-12-11,42,4
ParlaMint-UA-en_2003-12-12-m0-meta.tsv,2003-12-12,48,3
ParlaMint-UA-en_2003-12-23-m0-meta.tsv,2003-12-23,2,0
ParlaMint-UA-en_2003-12-25-m0-meta.tsv,2003-12-25,1,0
ParlaMint-UA-en_2004-02-03-m0-meta.tsv,2004-02-03,37,1
ParlaMint-UA-en_2004-02-04-m0-meta.tsv,2004-02-04,42,2
ParlaMint-UA-en_2004-02-05-m0-meta.tsv,2004-02-05,47,2
ParlaMint-UA-en_2004-02-05-m1-meta.tsv,2004-02-05,42,5
ParlaMint-UA-en_2004-02-06-m0-meta.tsv,2004-02-06,46,4
ParlaMint-UA-en_2004-02-10-m0-meta.tsv,2004-02-10,29,6
ParlaMint-UA-en_2004-02-17-m0-meta.tsv,2004-02-17,69,4
ParlaMint-UA-en_2004-02-17-m1-meta.tsv,2004-02-17,34,2
ParlaMint-UA-en_2004-02-18-m0-meta.tsv,2004-02-18,52,2
ParlaMint-UA-en_2004-02-19-m0-meta.tsv,2004-02-19,72,7
ParlaMint-UA-en_2004-02-19-m1-meta.tsv,2004-02-19,40,4
ParlaMint-UA-en_2004-02-20-m0-meta.tsv,2004-02-20,48,4
ParlaMint-UA-en_2004-03-02-m0-meta.tsv,2004-03-02,48,5
ParlaMint-UA-en_2004-03-02-m1-meta.tsv,2004-03-02,31,2
ParlaMint-UA-en_2004-03-03-m0-meta.tsv,2004-03-03,45,1
ParlaMint-UA-en_2004-03-04-m0-meta.tsv,2004-03-04,55,4
ParlaMint-UA-en_2004-03-04-m1-meta.tsv,2004-03-04,36,3
ParlaMint-UA-en_2004-03-05-m0-meta.tsv,2004-03-05,79,4
ParlaMint-UA-en_2004-03-16-m0-meta.tsv,2004-03-16,53,3
ParlaMint-UA-en_2004-03-16-m1-meta.tsv,2004-03-16,33,5
ParlaMint-UA-en_2004-03-17-m0-meta.tsv,2004-03-17,54,3
ParlaMint-UA-en_2004-03-18-m0-meta.tsv,2004-03-18,65,3
ParlaMint-UA-en_2004-03-18-m1-meta.tsv,2004-03-18,34,1
ParlaMint-UA-en_2004-03-19-m0-meta.tsv,2004-03-19,45,3
ParlaMint-UA-en_2004-03-23-m0-meta.tsv,2004-03-23,51,4
ParlaMint-UA-en_2004-03-23-m1-meta.tsv,2004-03-23,35,1
ParlaMint-UA-en_2004-03-24-m0-meta.tsv,2004-03-24,53,2
ParlaMint-UA-en_2004-03-25-m0-meta.tsv,2004-03-25,37,4
ParlaMint-UA-en_2004-03-25-m1-meta.tsv,2004-03-25,28,2
ParlaMint-UA-en_2004-03-26-m0-meta.tsv,2004-03-26,53,4
ParlaMint-UA-en_2004-04-06-m0-meta.tsv,2004-04-06,32,0
ParlaMint-UA-en_2004-04-06-m1-meta.tsv,2004-04-06,16,0
ParlaMint-UA-en_2004-04-07-m0-meta.tsv,2004-04-07,58,2
ParlaMint-UA-en_2004-04-08-m0-meta.tsv,2004-04-08,54,2
ParlaMint-UA-en_2004-04-08-m1-meta.tsv,2004-04-08,31,3
ParlaMint-UA-en_2004-04-09-m0-meta.tsv,2004-04-09,43,1
ParlaMint-UA-en_2004-04-13-m0-meta.tsv,2004-04-13,40,1
ParlaMint-UA-en_2004-04-20-m0-meta.tsv,2004-04-20,48,2
ParlaMint-UA-en_2004-04-20-m1-meta.tsv,2004-04-20,40,3
ParlaMint-UA-en_2004-04-21-m0-meta.tsv,2004-04-21,58,6
ParlaMint-UA-en_2004-04-22-m0-meta.tsv,2004-04-22,44,1
ParlaMint-UA-en_2004-04-22-m1-meta.tsv,2004-04-22,20,2
ParlaMint-UA-en_2004-04-23-m0-meta.tsv,2004-04-23,15,3
ParlaMint-UA-en_2004-05-11-m0-meta.tsv,2004-05-11,56,0
ParlaMint-UA-en_2004-05-11-m1-meta.tsv,2004-05-11,38,2
ParlaMint-UA-en_2004-05-12-m0-meta.tsv,2004-05-12,62,2
ParlaMint-UA-en_2004-05-12-m1-meta.tsv,2004-05-12,34,2
ParlaMint-UA-en_2004-05-13-m0-meta.tsv,2004-05-13,13,0
ParlaMint-UA-en_2004-05-14-m0-meta.tsv,2004-05-14,47,3
ParlaMint-UA-en_2004-05-18-m0-meta.tsv,2004-05-18,53,5
ParlaMint-UA-en_2004-05-18-m1-meta.tsv,2004-05-18,13,1
ParlaMint-UA-en_2004-05-20-m0-meta.tsv,2004-05-20,57,3
ParlaMint-UA-en_2004-05-20-m1-meta.tsv,2004-05-20,16,2
ParlaMint-UA-en_2004-05-21-m0-meta.tsv,2004-05-21,41,4
ParlaMint-UA-en_2004-06-01-m0-meta.tsv,2004-06-01,36,2
ParlaMint-UA-en_2004-06-01-m1-meta.tsv,2004-06-01,31,1
ParlaMint-UA-en_2004-06-02-m0-meta.tsv,2004-06-02,36,1
ParlaMint-UA-en_2004-06-03-m0-meta.tsv,2004-06-03,38,3
ParlaMint-UA-en_2004-06-03-m1-meta.tsv,2004-06-03,32,2
ParlaMint-UA-en_2004-06-04-m0-meta.tsv,2004-06-04,45,3
ParlaMint-UA-en_2004-06-08-m0-meta.tsv,2004-06-08,38,3
ParlaMint-UA-en_2004-06-15-m0-meta.tsv,2004-06-15,41,3
ParlaMint-UA-en_2004-06-15-m1-meta.tsv,2004-06-15,33,0
ParlaMint-UA-en_2004-06-16-m0-meta.tsv,2004-06-16,44,1
ParlaMint-UA-en_2004-06-17-m0-meta.tsv,2004-06-17,63,9
ParlaMint-UA-en_2004-06-17-m1-meta.tsv,2004-06-17,32,1
ParlaMint-UA-en_2004-06-18-m0-meta.tsv,2004-06-18,53,6
ParlaMint-UA-en_2004-06-22-m0-meta.tsv,2004-06-22,38,2
ParlaMint-UA-en_2004-06-22-m1-meta.tsv,2004-06-22,30,2
ParlaMint-UA-en_2004-06-23-m0-meta.tsv,2004-06-23,27,5
ParlaMint-UA-en_2004-06-24-m0-meta.tsv,2004-06-24,62,4
ParlaMint-UA-en_2004-06-24-m1-meta.tsv,2004-06-24,32,5
ParlaMint-UA-en_2004-06-25-m0-meta.tsv,2004-06-25,37,4
ParlaMint-UA-en_2004-06-29-m0-meta.tsv,2004-06-29,44,2
ParlaMint-UA-en_2004-06-29-m1-meta.tsv,2004-06-29,39,4
ParlaMint-UA-en_2004-06-30-m0-meta.tsv,2004-06-30,41,3
ParlaMint-UA-en_2004-06-30-m1-meta.tsv,2004-06-30,29,2
ParlaMint-UA-en_2004-07-01-m0-meta.tsv,2004-07-01,59,3
ParlaMint-UA-en_2004-07-01-m1-meta.tsv,2004-07-01,48,2
ParlaMint-UA-en_2004-07-02-m0-meta.tsv,2004-07-02,3,0
ParlaMint-UA-en_2004-09-07-m0-meta.tsv,2004-09-07,35,2
ParlaMint-UA-en_2004-09-08-m0-meta.tsv,2004-09-08,48,2
ParlaMint-UA-en_2004-09-09-m0-meta.tsv,2004-09-09,45,1
ParlaMint-UA-en_2004-09-09-m1-meta.tsv,2004-09-09,25,3
ParlaMint-UA-en_2004-09-10-m0-meta.tsv,2004-09-10,50,2
ParlaMint-UA-en_2004-09-14-m0-meta.tsv,2004-09-14,45,0
ParlaMint-UA-en_2004-09-21-m0-meta.tsv,2004-09-21,50,4
ParlaMint-UA-en_2004-09-21-m1-meta.tsv,2004-09-21,33,2
ParlaMint-UA-en_2004-09-22-m0-meta.tsv,2004-09-22,46,3
ParlaMint-UA-en_2004-09-23-m0-meta.tsv,2004-09-23,44,3
ParlaMint-UA-en_2004-09-23-m1-meta.tsv,2004-09-23,34,4
ParlaMint-UA-en_2004-09-24-m0-meta.tsv,2004-09-24,45,2
ParlaMint-UA-en_2004-10-05-m0-meta.tsv,2004-10-05,50,0
ParlaMint-UA-en_2004-10-05-m1-meta.tsv,2004-10-05,34,1
ParlaMint-UA-en_2004-10-06-m0-meta.tsv,2004-10-06,55,2
ParlaMint-UA-en_2004-10-07-m0-meta.tsv,2004-10-07,48,5
ParlaMint-UA-en_2004-10-07-m1-meta.tsv,2004-10-07,27,2
ParlaMint-UA-en_2004-10-08-m0-meta.tsv,2004-10-08,43,4
ParlaMint-UA-en_2004-10-12-m0-meta.tsv,2004-10-12,26,5
ParlaMint-UA-en_2004-10-19-m0-meta.tsv,2004-10-19,45,3
ParlaMint-UA-en_2004-10-19-m1-meta.tsv,2004-10-19,29,1
ParlaMint-UA-en_2004-10-20-m0-meta.tsv,2004-10-20,42,4
ParlaMint-UA-en_2004-10-21-m0-meta.tsv,2004-10-21,40,2
ParlaMint-UA-en_2004-10-21-m1-meta.tsv,2004-10-21,28,1
ParlaMint-UA-en_2004-10-22-m0-meta.tsv,2004-10-22,35,1
ParlaMint-UA-en_2004-11-02-m0-meta.tsv,2004-11-02,50,2
ParlaMint-UA-en_2004-11-02-m1-meta.tsv,2004-11-02,23,1
ParlaMint-UA-en_2004-11-03-m0-meta.tsv,2004-11-03,49,3
ParlaMint-UA-en_2004-11-04-m0-meta.tsv,2004-11-04,44,5
ParlaMint-UA-en_2004-11-04-m1-meta.tsv,2004-11-04,26,3
ParlaMint-UA-en_2004-11-05-m0-meta.tsv,2004-11-05,48,4
ParlaMint-UA-en_2004-11-09-m0-meta.tsv,2004-11-09,32,1
ParlaMint-UA-en_2004-11-16-m0-meta.tsv,2004-11-16,39,2
ParlaMint-UA-en_2004-11-16-m1-meta.tsv,2004-11-16,26,4
ParlaMint-UA-en_2004-11-17-m0-meta.tsv,2004-11-17,40,2
ParlaMint-UA-en_2004-11-18-m0-meta.tsv,2004-11-18,41,3
ParlaMint-UA-en_2004-11-18-m1-meta.tsv,2004-11-18,27,4
ParlaMint-UA-en_2004-11-19-m0-meta.tsv,2004-11-19,33,5
