ParlaMint-FR_2022-02-01-O1141.u1	The next item is the oral questions without debate.
ParlaMint-FR_2022-02-01-O1141.u12	The next speaker is the Minister Delegate to the Minister for Europe and Foreign Affairs, who is responsible for tourism, French nationals abroad and French-speaking countries, and the Minister for Economic Affairs, Finance and Recovery, who is responsible for small and medium-sized enterprises.
ParlaMint-FR_2022-02-01-O1141.u13	We all have in mind the role of independent service stations in our rural and peri-urban territories. It is true that, since 1980, the number of service stations has decreased by 75 per cent, which is considerable. Maintaining the existing network is an important objective of the Government. As you know, the professional fuel distribution committee (CPDC) was put into liquidation a few years ago, as a result of which a specific mechanism was introduced to support investments in modernization and development of many service stations. Eight hundred of them received this aid for an overall amount of almost EUR 14 million. We will take into account the cost of energy diversification within the framework of the next multiannual energy programme, but above all within the framework of the France 2030 investment plan, which you are familiar with. A call for proposals on the deployment of electric vehicle charging stations throughout the country will be launched shortly. Existing service stations will also be able to benefit from this scheme. As far as the diversification of the activity of local businesses is concerned, I am sensitive to your proposal. It turns out that throughout December, we have been thinking about this in the context of trade foundations and we are in the process of finalizing a number of proposals. It is necessary to discuss with professionals what they would like to see implemented. In any case, I am open to their proposals. It is probably not possible to establish a complete rapprochement with the situation of the Buralists since, as you know, the Buralists are officials of the State with a particular status. But it is certain that every effort must be made to preserve this network and the dense mesh that contributes, indeed, to the commercial vitality of our territories.
ParlaMint-FR_2022-02-01-O1141.u14	Mrs Martine Wonner has the floor to raise her question, No 1675, on the future of industry in Alsace.
ParlaMint-FR_2022-02-01-O1141.u15	I would like to ask you about the future of several industrial sites in Alsace, in particular that of the Knorr factory in Duppigheim and that of the Lohr group in Hangenbieten, both located in my constituency. Knorr soups, known by all, were made in Alsace since 1952, first on the site of Illkirch-Graffenstaden then on the site of Duppigheim. In the face of a decline in the consumption of these soups in France, the Unilever group decided, at the end of March 2021, to cease the activities of the site. There were 261 employees in the factory, of which 50 % of the production was destined for French households. This very abrupt decision by the parent company, whose turnover is estimated at EUR 50 billion, will follow a strengthening of its other production sites in Europe. The situation of Knorr in Alsace is unfortunately not isolated; It echoes that of the Sodicru factory in Breuschwickersheim, whose Alsatian family heritage, for lack of aid, had to be transferred to a large group. Thus, in the face of growing European and international competition and in the context of an optimised margin search, Knorr's site unfortunately had to shut down permanently. All these cessations pose the problem of the country's gradual deindustrialisation, highlighted by the current health crisis, namely a loss of sovereignty and know-how. It also poses a serious human problem, as employees who have devoted their entire working life to it and have a strong local attachment find themselves brutally dismissed. The third example is the case of the Lohr group, a French industrial flagship in my constituency, whose various sectors are in difficulty. I would also like to ask you about the future of French industry in Alsace. What is the state's commitment to the sustainability of all these jobs?
ParlaMint-FR_2022-02-01-O1141.u16	The next speaker is the Minister Delegate to the Minister for Europe and Foreign Affairs, who is responsible for tourism, French nationals abroad and French-speaking countries, and the Minister for Economic Affairs, Finance and Recovery, who is responsible for small and medium-sized enterprises.
ParlaMint-FR_2022-02-01-O1141.u17	I will answer you first about the industry in Alsace in general and then about the two particular cases that you refer to. Since 2017, France has embarked on a genuine policy of attractiveness, competitiveness, which has resulted in results in the creation of industrial jobs every year. Now there are more creations than factory closures. This is good news, as France has become the most attractive country in terms of foreign direct investment since 2018. This is particularly true in Alsace, which is economically and industrially dynamic, with dozens of industrial projects being implemented in the Bas-Rhin department. Moreover, in the Grand Est region, this department recorded the largest increase in paid employment, with an increase of 2.7% at the end of 2021, the regional average being 1.6%, of which 1.9% was for the industrial sector. It's an interesting result. Still in Alsace, nearly 500 industrial development files were supported by €1.4 billion of investment. You mentioned Knorr's situation. It is true that changes in consumption mean that the soup market is, alas, less dynamic than before. That is why the strategy of the group that holds Knorr has evolved. For Knorr, as for all cases, we remain very active on the social and economic fronts when difficulties arise. The trade unions signed a majority agreement with Knorr's management last September, and the State departments ensure that employees are quickly reclassified to a very dynamic pool. The resumption of the site has been marked by interest in implementing activities and we remain particularly attentive to the situation. Finally, we accompanied Lohr Industries in resolving its difficulties. The unwavering support of the State has so far allowed the Group to continue its operation without industrial or social damage to date. Here too, we will continue to be very vigilant. These are the things I could bring to your knowledge.
ParlaMint-FR_2022-02-01-O1141.u18	Mrs Martine Wonner has the floor.
ParlaMint-FR_2022-02-01-O1141.u19	Thank you for your answer. Unfortunately, she doesn't completely satisfy me. The reality in the different territories is not exactly what you describe. It is often understood in the mouth of your government that it is the profits of the big companies that, I would remind you, amount to 50 billion for Unilever, allow to create jobs in the territories, whereas it is the job losses that allow them to increase those profits.
ParlaMint-FR_2022-02-01-O1141.u20	Mr David Corceiro has the floor to put his question, No. 1642, concerning the massacre of dolphins in the Faroe Islands archipelago.
ParlaMint-FR_2022-02-01-O1141.u21	Last September, videotapes of dying animals were looped on the networks. The killing of more than 1400 cetaceans in the Faroe Islands archipelago, the autonomous province of the Kingdom of Denmark, has aroused the deep emotion of our fellow citizens. Against the background of tradition, this massacre takes place every year. The Faroe Islands have crossed a course: 1428, it is the largest number of dolphins massacred in one time. Last November, we passed the law to combat animal abuse and strengthen the link between animals and men, which has since been promulgated. How can we pass laws that end the delphinariums in 2026 and close our eyes to what is happening in the Faroe Islands? Once necessary to feed its population, these massacres no longer make sense, while the Faroe Islands have one of the highest standards of living in Europe. Far from us the idea of erasing traditions – indeed our country is full of them and they often forge the character of our territories – but we cannot remain spectators of what no longer appears ethical to a large majority. Scientists around the world have alerted us to the acceleration of the collapse of biodiversity. France must act to make its values resonate internationally as a key player in the protection of global biodiversity. At a time when our country has very good relations with its partners, in particular Europeans, and has just taken over the presidency of the Council of the European Union, what are the levers for defending this issue at European level without undermining the sovereignty of a country with which, I repeat, we have very good relations and mutual trust?
ParlaMint-FR_2022-02-01-O1141.u22	Bravo!
ParlaMint-FR_2022-02-01-O1141.u23	The next speaker is the Minister Delegate to the Minister for Europe and Foreign Affairs, who is responsible for tourism, French nationals abroad and French-speaking countries, and the Minister for Economic Affairs, Finance and Recovery, who is responsible for small and medium-sized enterprises.
ParlaMint-FR_2022-02-01-O1141.u24	We were all shocked by these images. The European Union has strict legislation on the protection of all cetaceans. Problem: it does not apply to the Faroe Islands, which are not part of the Union and are therefore not subject to the Directive on the conservation of natural habitats and of wild fauna and flora. Similarly, both France and Denmark have signed the Convention on the Conservation of Migratory Species of Wild Animals, the Convention on International Trade in Endangered Species of Wild Fauna and Flora and the Convention on the Conservation of European Wildlife and Natural Environment, but unfortunately the Faroe Islands are excluded from their scope. The possibilities for direct intervention are therefore limited. Having said that, the Faring authorities are well aware of the positions of the European Union and of the reactions to the episode of 12 September. I note that they have undertaken to launch an assessment of their regulations for the capture of Atlantic white-sided dolphins; the process is underway. Of course, the European Commission does not miss an opportunity to discuss this issue with the competent authorities. As a party to the International Convention for the Regulation of Whaling, France supported the drafting of the declaration condemning the hunt that took place in September and asked the Faring Government to extend to the globicphales the announced assessment concerning the hunting of white-sided dolphins. In other words, the mobilization continues unabated. Just a few days from the opening of the One Ocean Summit, it is important to keep drawing attention to these topics to move the lines internationally. This requires a strong effort of conviction and influence. From this point of view, the determination of France and the European Union is intact.
ParlaMint-FR_2022-02-01-O1141.u25	Mrs Aude Luquet has the floor to raise her question, No. 1640, on violence between youth gangs.
ParlaMint-FR_2022-02-01-O1141.u26	On the night of January 8, 16-year-old Nahil was fatally hit by 16 stab wounds in front of Melun station. Attracted by an apparently harmless motive – the sale of a mobile phone – he was in fact the victim of an account settlement. Since then, seven minors and two adults have been arrested and charged. This unheard-of violence horrifies us all. What happened in Melun is unfortunately not an isolated act: a few weeks ago, a nearby city, Cesson, was also affected by the death of a young man. Here I would like to welcome the fight and the message of appeasement of Aisha, Nahil's mother, who created the Uni'cité collective in order to find solutions to this violence between adolescents. She's not alone. Collective 77 Without Borders is at its side to provide a comprehensive response to this phenomenon. These associations are mobilized daily on the ground, alongside young people, to detect and calm tensions through dialogue, meetings and mediation. These violent acts do not date from today and they are not limited to large towns. For years, the state has been engaged with young people in our neighbourhoods. Unfortunately, many of the mechanisms succeed without succeeding in halting this outbreak of violence. Strong action is now needed. If this is to happen through firm condemnations, we also need to empower law enforcement on the ground, as well as associations that carry out valuable upstream work. They demand genuine cross-cutting actions mobilising all actors – mayors, prefects, parents – and, above all, they demand the strong support of the State. What means of prevention and pedagogy, what actions and sanctions, and what means of evaluating public policies does the Government intend to implement to prevent such violence from becoming commonplace?
ParlaMint-FR_2022-02-01-O1141.u27	The Deputy Minister for Citizenship has the floor.
ParlaMint-FR_2022-02-01-O1141.u28	Let me have a thought for Nahil's family. You are quite right to recall that the phenomenon of gang violence is unfortunately not new. Our security policy provides the first answers to this challenge. In this way, reinforcements were deployed to the republican reconquest districts; The presence of police officers and gendarmes on the highway was increased by 10% in the first eleven months of 2021. The fight against drug trafficking also makes it possible to occupy the ground. It goes without saying that more specific answers are needed. I am thinking of the establishment of genuine community justice, of the entry into force of the Code of Criminal Justice for Minors, of the means mobilised by the Interministerial Fund for the Prevention of Delinquency, particularly in the field of videoprotection. However, police work cannot be the only answer. The actors in education and justice are essential and it is a comprehensive response that needs to be sought. That is why we are also working towards occupational integration, social mediation and specialised prevention. In June 2021, the Prime Minister launched an inter-ministerial plan to prevent and combat violence related to gangs and informal groups, which is available in each department around three concrete areas: strengthening prevention, improving monitoring of this phenomenon, and developing investigative and criminal responses to judiciate intelligence by strengthening information sharing among all local security partners – social donors, for example, but also local associations and elected representatives are key partners. The elected representatives have a fine knowledge of their territory and the prerogatives necessary to act, in particular with regard to prevention, municipal police and video protection. The establishment by the gendarmerie of elected focal points and the mechanism for consultation and improvement of the service has also led to increased exchanges with elected officials. If there is a safety continuum, there is also a continuum of youth violence. That is why, in the context of crime prevention, we have also set up a committee of parents against harassment in order to involve them more and to enable educational actors and law enforcement agencies to find themselves as soon as the first signs of violence between young people occur. The State is determined not to give in and continue to intervene everywhere to enforce the law of the Republic and to better protect our children.
ParlaMint-FR_2022-02-01-O1141.u29	Mrs Aude Luquet has the floor.
ParlaMint-FR_2022-02-01-O1141.u30	I hear the strong plans and actions of the State in terms of prevention and security. Nevertheless, the schemes have piled up, especially in priority neighbourhoods. Many investments and financing have been made for years but, unfortunately, almost daily violence has not disappeared. It is therefore necessary to evaluate public policies: what are the results of past actions and financing in view of what is happening today? As for the associations, they take note of the funding but also expect a listening, an exchange with the State services and with the mayors. Financing cannot do everything; There is also a need for dialogue to help associations improve the daily lives of young people.
ParlaMint-FR_2022-02-01-O1141.u31	Mr Hubert Wulfranc has the floor to put his question, No. 1647, concerning the police force in Rouen-Elbeuf.
ParlaMint-FR_2022-02-01-O1141.u32	In the face of the increase in attacks on property and people as well as drug trafficking, many mayors of communes in Rouen and I have repeatedly seized the Minister of the Interior since December 2020 to seek police reinforcements in order to stem the rise in criminal acts. With increasing pressure, the minister, after a needs assessment carried out by the Seine-Maritime prefecture, announced in mid-October that sixty additional agents would be assigned in the first half of 2022 in the security constituency of Rouen-Elbeuf. It has also undertaken to present on-site and in person the deployment schedule for these personnel. While the mayors concerned consider this reinforcement to be still below requirements, the actual deployment of these sixty police officers is nevertheless becoming increasingly urgent in the light of recent developments. In the absence of information on the arrival of the promised reinforcements, thirty-two mayors once again sent you a joint call in early January for this promise to be fulfilled as soon as possible. Seized by Senator Didier Marie in mid-January, you indicated, Madam Deputy Minister, that this deployment would take place in the first half of the year – without further detail. The elected representatives of the territory of the metropolis of Rouen cannot be satisfied with such an evasive response to a few weeks of major national deadlines, after which some interlocutors risk changing. In the recent past, other such promises have never been fulfilled. We are on 1 February and no information about any actual arrival of peacekeepers has come to us. My question is simple: when will they arrive in the field? February 15th? April 15th? June 15th? You will understand that citizens need transparency and precision in the practical implementation of ministerial commitments.
ParlaMint-FR_2022-02-01-O1141.u33	The Deputy Minister for Citizenship has the floor.
ParlaMint-FR_2022-02-01-O1141.u34	I apologize for the absence of the Minister of the Interior, who instructed me to tell you that the expectations of the French in terms of security, which you are relaying, are obviously legitimate. They have been the subject of a priority policy of the Government since 2017, closest to the territories and in connection with local elected officials, to enhance the effectiveness of law enforcement. This year, the budget of the Ministry of the Interior is increasing by 1.5 billion euros. Digital transformation continues with the masecurité.fr application and the possibility of filing complaints online – this is a real step forward. The first results are there, even if no one thinks of denying the violence and incivilities to which our fellow citizens, especially the elected ones, are subjected. The law on criminal responsibility and internal security and the law on trust in the judicial institution, recently adopted by your assembly, will allow further progress, in the continuity of the Beauvau of security. Just a few weeks ago, the President of the Republic presented in Nice ambitious prospects for the security of the French, deciding to commit additional resources to equip the national police and gendarmerie with new tools. The issue of staffing is central, even if security policy cannot be limited to it. The President of the Republic kept his commitment to create 10,000 police and gendarmes posts: recruitment had taken place since the beginning of the quinquennium. A real operational reserve of the National Police will be set up and all police districts will have benefited from an increase in their strength under this legislature. As far as the public security district of Rouen is concerned, I confirm that it will benefit, in accordance with the commitments made, from a reinforcement of sixty police officers before the end of the semester. As of 30 November 2021, this police district was supported by an operational force of 597 officers and guards, plus 20 police officers assigned to the Republican reconquest district of Hauts-de-Rouen, a total of 617 officers – compared to only 500 at the end of 2016. In addition, the departmental Directorate of Public Security can rely on eighty-eight deputy police officers in Rouen. The means are therefore at the rendezvous and the commitments fulfilled.
ParlaMint-FR_2022-02-01-O1141.u35	Mr Hubert Wulfranc has the floor.
ParlaMint-FR_2022-02-01-O1141.u36	Thank you for the clarifications that only confirm an announcement. Nevertheless, the situation is growing considerably. A police officer was recently assaulted – hit at an urban rodeo in Grand-Couronne, in the security district we are talking about – and several armed robberys took place in the town of Elbeuf and its immediate periphery. The elected representatives, who are multiplying preventive actions on the ground, are awaiting the deployment of these sixty peacekeepers. At least they wish – it is quite legitimate – to be informed in advance, in the greatest transparency, because it is about the confidence of citizens and elected representatives in the commitments you have made.
ParlaMint-FR_2022-02-01-O1141.u37	Mr Cédric Villani has the floor to put his question, No. 1674, on administrative procedures for foreigners.
ParlaMint-FR_2022-02-01-O1141.u38	The dematerialisation of applications for renewal or residence permits has certainly erased the endless morning queues in front of the prefectures, but not all problems are solved, far from it. All too often, applicants now face the complete impossibility of filing their files. The device is completely engorged. This is the case, for example, in the prefecture of my constituency in Essonne. In other departments, the impossibility of getting an appointment on the Internet, even by repeating efforts for long weeks, is such that a black registration market has been set up. When the blockage is complete, there is no alternative but to refer the administrative court to force the prefectures to grant an appointment, or to solicit an elected official with the ear of the administration. The consequences of these blockages can be very serious: loss of employment or right to work, precariousness, deprivation or even loss of housing and social assistance, for the persons concerned and for their families. The prefecture implicitly places itself in an illegal position because of its inability to advance cases which the law requires to be dealt with in a timely and timely manner in order to avoid that persons who have submitted an application, in particular mothers of French children or active employees whose work honours their company and France, are considered to be in an irregular situation. It is concluded that, at present, the first application files filed at the beginning of 2021 have still not been taken into account and the applicants are being forced to renew their receipt every three months in the meantime. At the Palaiseau sub-prefecture, for example, it is today several hundred people who are in breach of their rights. I will cite some cases of which I have known: Abdelkader, with valuable skills, whose desperate employer fears that his business will be disrupted if the renewal procedure is not initiated; Soumia, married to a Frenchman, whom her head of service is about to submit to a work stoppage if she does not receive an appointment to renew her visa; Zhou, an international-class university working in France for a prestigious higher education body, rejected her application for naturalization two years ago on the futile ground that she participated in an international symposium and whose appeal is not examined; Chahid, who had also been waiting for two years for his family reunification file to be processed so that his pregnant wife would join him. [[Hubert Wulfranc applauds]] In the face of this dismaying picture, what resources are available to prefectures? What strategy do you intend to adopt to ensure that applicants are treated with dignity and that they are no longer placed, because of the slow administrative response, in absurd and unbearable human situations?
ParlaMint-FR_2022-02-01-O1141.u39	The Deputy Minister for Citizenship has the floor.
ParlaMint-FR_2022-02-01-O1141.u40	As Minister Delegate to the Minister of the Interior responsible for asylum, integration and naturalization, I will answer your question, Mr Villani. You have just mentioned situations that deserve to be examined, but our policy on integration, reception, asylum and naturalisation cannot be summed up. It is important to remember that with the government of Jean Castex, we decided to naturalize the front-line workers who held the country during the confinements by speeding up the processing of their requests. They are now our compatriots and the outcome of these exemplary journeys deserves, I believe, to be welcomed. In order to improve public reception, particularly in the current health context, the prefectures have set up an online dating service, a subject on which I have already been asked many times during the oral question-and-answer sessions without debate and on which I am very happy to reply again today. The difficulties had been clearly identified and the Government, together with the prefectures, was working to resolve them. For several years, the Ministry of the Interior has been increasing the number of prefectures. In 2020, it awarded their foreign services the equivalent of 610 contract positions to cope with the peaks of activity and, in 2021, the Government validated a reinforcement plan of 150 ETPT – full-time equivalent worked – of which 122 were directly directed to their "stay" services to relieve their congestion. In order to ensure the best possible support of foreign users in the dematerialization of procedures, a plan of reinforcement of 570 jobs has been arbitrated for the period from 2022 to 2024: 190 additional jobs each year will increase the offer of reception by reducing the time required for appointments, often too long, and to optimise the time taken for instruction. In the short term, the problem of online dating will be solved by the rise in charge of the project "Digital administration for foreigners in France", launched in 2019. It already covers several procedures, those concerning visitors, students and talented passports, a device that we had the opportunity to present with my colleagues Cédric O and Franck Riester. By the end of 2022, all the steps related to the stay of foreigners in France will benefit from an online procedure for the filing of files. In this context, the Ministry of the Interior has set up a mechanism to ensure that persons who are unable to file their application on-line themselves are provided with a reception and accompaniment to complete this formality. For example, the prefectures and sub-prefectures concerned make digital reception points (PANs) available. The Prefecture of l'Essonne is fully part of all these steps. It thus replaced the online appointment system on 15 November 2021 with a file submission through the "simplified procedures" service for all renewals of residence permits – which refers to the cases you mentioned – but also for applications for exceptional admission to stay. Once their applications are submitted online, all users are offered an appointment. An emergency desk is also open every day and processes between 5 and 10 per cent of the first request files and the digital reception desk for foreigners, which is also open every day, receives 70 users every day to process their applications in the best conditions of dignity.
ParlaMint-FR_2022-02-01-O1141.u41	Mr Cédric Villani has the floor.
ParlaMint-FR_2022-02-01-O1141.u42	Thank you, Madam Deputy Minister, for that clarification. Without efficiency, no country can claim to be a great nation. There seems to be a need for more legislation to empower administrations to respond effectively to emergencies on the ground.
ParlaMint-FR_2022-02-01-O1141.u43	Mrs Brigitte Liso has the floor to raise her question, No. 1653, concerning the fight against chemical submissions.
ParlaMint-FR_2022-02-01-O1141.u44	I would like to draw the Government's attention to the increase in the world of the night in the case of chemical submissions, a term which, according to the National Agency for the Safety of Medicine and Health Products (ANSM), refers to the administration of psychoactive substances for criminal purposes – rape, paedophilia – or delict – intentional violence, theft – without the knowledge of the victim. This is the practice denounced by the hashtag # BalanceTonBar, launched in mid-October 2021, after the publication of several testimonies on cases of GHB poisoning – gamma-hydroxybutyric acid – during evenings in Brussels. Some women reported sexual assault or rape while going out to bars or discotheques. At the beginning of November, this hashtag began to be used in France to disseminate many accounts of similar facts. I am concerned about the arrival of this phenomenon in France, particularly in my constituency next to Belgium. The regional daily press relayed numerous testimonies of women who were drug addicted without their knowledge, victims of malaise, blackout, vomiting, loss of knowledge during Lille evenings. It should be noted that some testimonies of young men were also collected. Despite the numerous measures put in place since the beginning of the quinquennium, the increasing involvement of associations, the increase in the budgets allocated to the fight against violence against women and the introduction of numerous tools to combat this scourge, there are still too many women victims of threats and violence in France. Several bar and disco managers have put in place preventive devices, such as the installation of airtight lids to close the glasses. However, they have to bear the costs alone. Why not consider a direct or indirect contribution from their suppliers to finance these laudable actions? One might imagine advertising on these devices as is already the case with glasses or subbocks. It is important to unite our efforts to put an end to this scourge. What do you think, Madam Minister, of the solution I have just presented? What other measures do you intend to take to support the managers of bars and discotheques in dealing with these acts? I would also like to know the suggestions made by the Government to strengthen the resources allocated to the care of victims and to ensure the proper conduct of any legal proceedings. You will agree with me that in our country, each and every one must be able to return to his home in complete serenity after a pleasant festive moment.
ParlaMint-FR_2022-02-01-O1141.u45	The Deputy Minister for Citizenship has the floor.
ParlaMint-FR_2022-02-01-O1141.u46	I would like to tell you how sensitive I am to your concerns, as a minister delegated to the Minister of the Interior, as a citizen, but also as a mother. For adolescents and young people, the health crisis has been particularly difficult: they have not been able to meet and socialize as they would have done in normal times. It is our duty to ensure that they enjoy the right to party safely, without risking being victims of the practices you refer to. Since 2017, the Government, with the majority, has taken up the problem of chemical submission. The repressive arsenal has evolved with the law of 3 August 2018 strengthening the fight against sexual and gender-based violence, known as the Schiappa law, which you unanimously adopted: the seriousness of the practice you describe, Madam Member of Parliament, has been legally recognised. The use of this drug by the rapist is now an aggravating circumstance in relation to rape and sexual assault. For such rape, the penalty was increased to 20 years'imprisonment. On the other hand, a person who filmes or broadcasts a scene where someone is seeing someone delivering GHB to a victim – facts that have been reported – is also liable to be charged, either as an accomplice in the administrative offence or as the perpetrator of the offence of dissemination prohibited by article 222-33-3 of the Criminal Code. Also know that the repression for the use and trafficking of GHB fully mobilizes our law enforcement forces, especially in your northern department. In early January, for example, in the context of the arrest of five individuals for drug trafficking, police officers of the Department of Public Security of the North seized 8 litres of GBL – gamma-butyrolactone – a substance used to produce GHB. Within the Parisian agglomeration, the narcotics brigade and the local units are dedicated to investigating the administration of this drug and to the training of professionals in the night sector. In 2021, their seizures – 13848 grams and two vials of GHB – increased from 2020 and 2019, reflecting the priority the Minister of the Interior gave to the fight against drugs. It should be noted that the work of the investigators is complex, as the evidence quickly fades. Unfortunately, products disappear from the body only a few hours after administration, making it difficult to detect their presence. Even if every case of suspicion is now systematically subjected to laboratory analysis, since there is a complaint, the materialisation of the facts remains arduous. This explains why proven cases of chemical submission for criminal and criminal purposes are unfortunately rare. I would add that the testimonies are complicated to collect, given the amnesia effects of GHB. That is why it is important for us to listen to these young girls and boys because, you are right, they are also among the victims. The filing of complaints is crucial and I want to encourage victims and witnesses to visit police stations. As we have engaged with the Minister of the Interior, we will present an anti-GHB plan on which we have worked with Roland Héguy, President of the Union des métiers et des industries de l'hôtel (UMIH), and Thierry Fontaine, President of UMIH Night. It will address, inter alia, youth awareness, professional training and law enforcement alerts.
ParlaMint-FR_2022-02-01-O1141.u47	Mr Mansour Kamardine has the floor to put his question, No. 1660, on draft legislation for Mayotte, addressed to the Minister for Overseas Affairs, whose arrival in the Chamber I welcome.
