ParlaMint-FR_2022-02-22-O1160.u1	The next item is the oral questions without debate.
ParlaMint-FR_2022-02-22-O1160.u15	As you know, Mr. Secretary of State for Children and Families, the midwifery profession is facing an unprecedented crisis, including recruitment difficulties in the public and liberal sectors. The cause is a devalorisation of this profession, which requires a five-year course of study, including a first year of medicine, due to conditions of exercise and remuneration that are no longer sufficiently attractive in terms of the professional commitment and usefulness of midwives in our country. The announcements made last week for the "forgotten of Segur" following their numerous mobilizations have forgotten the status of midwives. If the so-called negotiations of the Ségur de la Santé had given rise to the hope of a re-evaluation of this profession, it was obviously disappointed as mobilizations and awareness-raising actions have since followed, in various forms, to obtain the right satisfaction of their demands. I was recently participating in a public debate organized in the Havre agglomeration with Chantal Birman on the occasion of the screening of the film A la vie d'Aude Pépin, which you may have seen, Mr. Secretary of State.
ParlaMint-FR_2022-02-22-O1160.u16	Yeah, I saw him.
ParlaMint-FR_2022-02-22-O1160.u17	Although the Public Health Code indicates that the midwifery profession is a medical profession, it is treated as a paramedical profession and paid on an index scale far lower than that in force for the medical professions, including a salary of 1,800 euros net per month at the beginning of a career. The systematic application, and not just the current practice, of the status of hospital practitioner would be such as to correct this injustice and to recognize this profession at the level it deserves, since the skills of midwives are not confined to preparation for birth and childbirth. Would the Government finally be willing to offer them that just recognition? You have taken time to remember the forgotten Segur, but it is not too late to remedy the persistent oblivion of status. Finally, in view of the numerous testimonies gathered, I believe that it is necessary to revise the 1998 perinatal decrees to ensure that staff are adapted to the needs of hospitals. Clearly, your department advocates minimum staffing thresholds for maternity wards, without taking into account problems as undeniable as institutional mergers or changes in obstetrics. The result for patients and their children is a deterioration in the conditions of care and safety. Midwives, supported as they should by the vast majority of our fellow citizens, are waiting for your government to finally move the lines and for their fine profession to be recognized at its fair value: do not disappoint them.
ParlaMint-FR_2022-02-22-O1160.u18	The next speaker is the Secretary of State for Children and Families.
ParlaMint-FR_2022-02-22-O1160.u19	I had the chance to attend a screening of the sublime documentary "A la vie d'Aude Pépin", with Chantal Birman, followed by a very interesting discussion with broken sticks, which lasted two hours, about this magnificent profession and its evolution – because it evolves: many midwives leave public institutions to settle on their own. You also know that it is very disparate: it can be practiced in a liberal capacity, in the hospital, in a maternity, in the context of maternal and child protection (PMI). In all cases, the Government has worked to improve the working conditions of midwives, their status and their remuneration. Olivier Véran and I have thus increased by 500 euros per month those who work in the hospital,...
ParlaMint-FR_2022-02-22-O1160.u20	That's right!
ParlaMint-FR_2022-02-22-O1160.u21	... introduced the sixth year of training required by the profession. The Social Security Financing Act has dedicated and extended the homes of birth, which until now have been a part of experimentation, and where midwives play a central role – in fact, they are often at the head of these structures. In addition, as part of the policy that we developed around the first 1000 days of the child, you have adopted the provisions providing, for the first time in our country, for a post-partum consultation during the fifth week following the birth or even the twelfth week if necessary. Of course, midwives will occupy an important place within this system, since they are, if I may say so, naturally appropriate for conducting these interviews. Indeed, the whole issue is to avoid ruptures within the accompaniment before, during, after delivery – women often pointing out that they did not deal with the same people before and after. The Government had therefore shown its commitment to midwives. In the short time I have left, you will allow me to return to the conference of the trades of social and medico-social accompaniment held on Friday under the presidency of the Prime Minister: the Government, together with the Assembly of the Departments of France (ADF), which was an integral part of it, has reached an agreement with regard to sharing the stakes, drawing up perspectives for the professionals, to bring gratification and recognition to a few forgotten of the Ségur de la santé – far beyond the medical professions, since the workers of the medico-social and social field are also concerned, whether it concerns dependence, disability or the protection of children, to which I am particularly attached. PMI professionals, in particular, are included in the measures we have announced...
ParlaMint-FR_2022-02-22-O1160.u22	Thank you, Secretary of State.
ParlaMint-FR_2022-02-22-O1160.u23	... Friday morning and which, I recall, represent 1.3 billion euros.
ParlaMint-FR_2022-02-22-O1160.u24	The floor is open to Mr Pierre Dharréville, to put forward his question, No. 1686, concerning public institutions for the reception of persons who have lost their autonomy in the Bouches-du-Rhône.
ParlaMint-FR_2022-02-22-O1160.u25	My question is to the Minister for Solidarity and Health, to whom I would like to express my deep concern. In the West Pond sector of Berre, where the ageing of the population will accelerate in the coming years, we are already lacking solutions, including accommodation for people who are losing their autonomy. For example, between 2007 and 2017, the age group aged 65 and over increased by 28.5% in the country of Martigues. For about 3,800 people over the age of 80, only 150 places are registered with social assistance. This deficit is higher than the average alarm, especially since the number of city doctors has fallen dramatically and the area, to my knowledge, has only four geriatricians. Nevertheless, it is above all the lack of public institutions that is striking. The hospital, which is preparing a renovation project, can certainly play a role, but not without means. There would be a lot to say – but this is not the subject of my question – about missed or delayed opportunities and breaches of private interests without them really meeting the needs. Our territory requires coordinated public action; I didn't disapprove of the department's responsibilities, but the state must be at the rendezvous of its own. The Regional Health Agency (ARS) has launched a call for projects for the restructuring of geriatrics: it plays a role not only in the area of operating authorisations, but also in the development of the additional training we need. We need protiform responses, combining home accompaniment, EHPAD of a new type, without neglecting accommodation. While focusing on older people, I would also like to draw your attention to the fact that our sector also lacks medico-educational institutes (EMI) and other institutions dedicated to disabled people: here too, we need appropriate structures to accompany everyone with dignity. Given these shortcomings, Mr. Secretary of State, my constituency needs strong commitments from the state to develop and diversify structures for people who are losing their autonomy. In the face of this situation, what concrete means do you intend to deploy?
ParlaMint-FR_2022-02-22-O1160.u26	The next speaker is the Secretary of State for Children and Families.
ParlaMint-FR_2022-02-22-O1160.u27	In the Bouches-du-Rhône, the rate of equipment in EHPAD – 85 - is lower than the average – 104.1 - and the western part of the department is indeed one of the least equipped areas in the region. However, several public EHPAD projects are under preparation or implementation. The one in Port-Saint-Louis-du-Rhône, whose management is common with the hospital center of Martigues, will soon undergo a large relocation operation: it will be rebuilt and its capacity increased by thirty-four places. The future establishment will thus have eighty accommodation places, with a centre of activities and care adapted to 14 places. In 2018, under the Investment Assistance Plan, this project benefited from an agreement to accompany the SRA, with a grant of 1.9 million. The hospital of Martigues is working in parallel with a large investment project, which is part of a partnership and territorial approach, with the public EHPADs of the sector – Port-Saint-Louis-du-Rhône, Marignane and Istres – in order to transform the offer and open these establishments on the accompaniment of home maintenance. For its part, the Arles Hospital is developing a major project to transform its two EHPADs into a single facility adapted to the needs of residents, offering a better quality of life at work for professionals, and which would become the EHPAD Resource Centre of the country of Arles, while developing new offers, notably thanks to the concept of "EHPAD off the walls". I also know that Brigitte Bourguignon and the teams of the ARS remain attentive to other perspectives for this territory, which they will have to detail in due course. I agree with you, Mr. Dharréville: even if the skills are shared, it is up to everyone to be at the rendezvous of his own. This is the case in your electoral district.
ParlaMint-FR_2022-02-22-O1160.u28	Mr Pierre Dharréville has the floor.
ParlaMint-FR_2022-02-22-O1160.u29	Thank you, Secretary of State, for this clarification: this is a good start, even if, in order to deal with the issues, we will have to go much further. I would like to thank the hospital staff, who are mobilizing to meet the needs, but the number of places will probably remain insufficient. A public investment is necessary, as well as a stronger impetus from the state, without, once again, wanting to exempt the department from its responsibilities: you are absolutely right on this point.
ParlaMint-FR_2022-02-22-O1160.u30	Mr Christophe Di Pompeo has the floor to put his question, No. 1690, on medical desertification.
ParlaMint-FR_2022-02-22-O1160.u31	My question is for the Minister of Solidarity and Health, with whom I wanted to discuss the problems of access to care, particularly in the country of Sambre-Avesnois, where the situation is difficult. Nearly 7.5 million of our fellow citizens live in the country's many medical deserts. In Sambre-Avesnois, the Order of Physicians counted in January 2020 eleven fewer doctors than in January 2017; In the district of Avesnes-sur-Helpe, there are an average of 62 generalists per 100,000 inhabitants. The figures speak for themselves and, behind these figures, there is a reality: that of a population that does not care for itself, especially when it does not have much resources. The consequences are obvious: the Arrondissement d'Avesnes records an annual overmortality of 3000 people – as many dead as in a year on French roads. It's huge! It is unacceptable for 46% of cancers to be diagnosed at stage 3 or 4, compared to 16% nationally. We urgently need to address this structural problem, especially since it is not dated from yesterday. The financial incentives for installation are not enough to close the gaps; the end of the numerus clausus will not produce any significant effects for several years, and there is no guarantee that more doctors will distribute themselves more equitably. Ideally, their installation should be dependent on the needs of the territories, as is the case for pharmacists: this assembly has always refused to do. However, we must act to compensate for this shortage of doctors, and I know that the minister is acting. Although it calls for a complex response, the statement of my question is simple: by what means does the Government fight against medical desertification?
ParlaMint-FR_2022-02-22-O1160.u32	The next speaker is the Secretary of State for Children and Families.
ParlaMint-FR_2022-02-22-O1160.u33	This is a vast, complex issue that the Government has been trying to address since the beginning of the quinquennium, as this long-standing and deep-rooted crisis has many origins. It is a priority issue that these demographic tensions in some territories. Of course, the removal of the numerus clausus will allow an increase in the number of students to be expected in the coming years, even if it will take some time mechanically; Above all, we have always opted for solutions that are adaptable to the local context, because the answer to this question is not unique, since not all territories face the same difficulties. All levers should be used to provide access to care in areas of tension. In the country of Sambre-Avesnois, the regional health project identified priorities. Since 2019, with the advent of the new conventional zoning and the creation of regional areas by hand of the ARS, more than 750000 euros have been paid in order to accompany the installation of forty-one liberal doctors. All the municipalities in your constituency, Mr. MP, can obtain the three support provided for this purpose: 50000 euros from the time of installation of the professional, for his start-up costs; a remuneration of EUR 6900 gross per month for two years for primary facilities, with an insurable guarantee in the event of maternity leave or sick leave; Finally, 5000 euros per year for three years to promote the retention in practice of doctors involved in coordinated care procedures. In addition, doctors in these municipalities receive a tax exemption from the remuneration received in respect of the permanence of outpatient care, at a rate of 60 days per year. The other major lever is a better organization of health professionals, so that their presence is sustainable and continuous: I am thinking among other things of the development of co-ordinated exercise structures and of the territorial professional health communities (CPTS). In Sambre-Avesnois, seven multi-professional health homes are now operational, and an eighth is in the process of being accompanied. Finally, of course, I am thinking of training, master's degree in university internships or the development of telemedicine: the use of telemedicine grew exponentially during the crisis and it is a real achievement in terms of access to care, on the basis of which we must build. So there are still other tools to be mobilised, undeniably, and we are mobilizing them. The project is still under way, but the Government has provided necessary responses that are diverse and adapted to local circumstances.
ParlaMint-FR_2022-02-22-O1160.u34	Mr Remy Rebeyrotte has the floor to put his question, No. 1692, on the financing of private psychiatry.
ParlaMint-FR_2022-02-22-O1160.u35	My question concerns the modalities for implementing the reform of the financing of psychiatry, which came into force on 1 January 2022. As France suffers the full impact of the covid-19 pandemic on mental health, this reform weakens actors who are essential to support the French in their difficulties. Independent actors are seriously affected by the reform; This is particularly the case with independent private clinics throughout the country, which are essential for the provision of community-based mental health care. While 20 % of the remuneration of these institutions is linked to supplementary health insurance (CHI), the latter's financing of benefits is based on the introduction of a system of advance payments calculated on the basis of the revenue recorded during the period from June 2020 to January 2021 – a period of historical decline in activity, due to the epidemic of covid-19. This down payment system does not include the increases in charge of the new authorisations implemented in the second half of 2021 and early 2022. Similarly, the reform establishes a five-year financial guarantee system, through action contracts with regional health agencies (RHAs) to make specific contributions to the provision of care in the territories. The fulfilment of these commitments involves investments not over five years, but over ten to fifteen years, which are no longer guaranteed. Can you tell us, Mr Secretary of State, what contracts have been entered into – with the corresponding fees – as part of the reform, and what solutions can be implemented very quickly to ensure the sustainability of independent private psychiatric institutions? These represent an essential part of the provision of community-based mental health care and an even larger part of the community's ability to adapt to mental health in the field. This is a truly important issue for the stability of our mental health care system.
ParlaMint-FR_2022-02-22-O1160.u36	The next speaker is the Secretary of State for Children and Families.
ParlaMint-FR_2022-02-22-O1160.u37	The issue of mental health is a major concern of the Government. It was before the health crisis: many indicators relating to the mental health of our fellow citizens, especially the younger ones, were already worrying, and the problem of the organisation of the sector was already present. The crisis has, of course, amplified the problems we were facing in this sector. The reform of the financing of psychiatry is based on two fundamental changes in the remuneration of institutions, which concern on the one hand their financing by compulsory health insurance, on the other hand the definition of a daily benefit rate, the value of which is determined at national level for supplementary health insurance. The second amendment will have financial effects, the smoothing of which is actually organised over several years, but in the long run it will be through the first side of the reform, concerning remuneration through compulsory health insurance, that the financing capacity of the institutions will be mainly affected. Institutions benefit from transition mechanisms specific to this aspect of the reform, designed to give them visibility over their resources over the next four years. This reform is primarily a toolbox designed to fund the most appropriate responses to the mental health needs of our fellow citizens, to which private independent health institutions obviously contribute and will continue to contribute in this new framework, faced with issues that are more pressing than ever. It will enable appropriate solutions to be found through a territorialised consultation, within the framework of the new psychiatry sections of the Advisory Committees for the allocation of resources to regional health agencies. The objective is to take into account at best the territorial specificities in terms of organisation and provision of care. Independent private clinics are full players in the provision of psychiatric care, registered in various and demanding developments. Even if the reform of financing is part of these developments, it is not intended to weaken them. I would like to stress this again, because I hear the concerns that lie behind your question, honourable Member. I even think that this reform can be an opportunity for private clinics, provided that they take on the new forms of management dialogue that it induces and that they take place in the provision of care promoted in the territories. In any event, I have no doubt that these institutions will be fully involved in these reflections and in the new territorial organizations in order to deal with the major issues of mental health which, in this crisis, concern our fellow citizens from the youngest to the oldest. We already feel the first consequences of what is probably one of the delayed effects of the health crisis, from which we are just beginning to emerge.
ParlaMint-FR_2022-02-22-O1160.u38	Mr Remy Rebeyrotte has the floor.
ParlaMint-FR_2022-02-22-O1160.u39	I insist, Mr Secretary of State, on the urgency of acting with the actors, so as not to put them in a difficult situation, and on the need to give them guarantees so that they can invest in the long term: this is a key element for them.
ParlaMint-FR_2022-02-22-O1160.u40	Mr Laurent Saint-Martin, speaking on behalf of the Group of the European People's Party, raised his question, No. 1693, on medical desertification.
ParlaMint-FR_2022-02-22-O1160.u41	My question concerns the eligibility of all the communes of Plateau briard in Val-de-Marne for state aid to combat medical desertification. The Plateau briard, which is located in my constituency, consists of five communes: Mandres-les-Roses, Marolles-en-Brie, Périgny-sur-Yerres, Santeny and Villecresnes. In total, these municipalities have about 30,000 inhabitants. On 7 December, together with the rapporteur-general of the Committee on Social Affairs, Thomas Mesnier, I organised a public meeting on medical desertification, which was attended by general practitioners and representatives of the regional health agency. It was to acknowledge that the medical supply was now insufficient and that we had to act. You know a lever of action, Mr Secretary of State, that of State aid for the fight against medical desertification. However, this leverage requires that we ensure that zoning is consistent with the medical offer in each of these municipalities. Today, 17 general practitioners are present on the Plateau briard. According to the potential accessibility indicator localised to the doctor (APL), created by the decree of 13 November 2017, this represents in the worst cases 2.3 consultations per year and per inhabitants – for example in the municipalities of Marolles-en-Brie and Santeny. By comparison, in neighbouring cities such as Valenton, which is also in the Val-de-Marne and in my constituency, the rates are higher – 3.5 consultations per year and per capita. However, the zoning of the municipalities is not consistent: the city of Valenton is classified as a priority intervention zone (ZIP), when the municipalities of Marolles-en-Brie and Santeny, where the rates are lower, are classified as a complementary action zone (ZAC). If reference is made to Decree No. 2017-632 of 25 April 2017 on the conditions for determining areas with insufficient care or difficulties in accessing care, or where the level of supply is particularly high, the medical supply is insufficient if the APL indicator points to a number of consultations per year per capita of less than 2.5, for a classification in ZIP, and between 2.5 and 4, for a classification in ZAC. You understand, Mr. Secretary of State, that these different zonings are inconsistent with the reality of the number of per capita consultations per year. The five communes of the Plateau briard that I mentioned correspond exactly to the criteria of classification: the APL amounts to 3.3 for Mandres-les-Roses, 2.3 for Marolles-en-Brie, 3.2 for Périgny-sur-Yerres, 2.3 for Santeny and 3.3 for Villecresnes. My question is quite simple, Mr Secretary of State: can you ensure, in accordance with the 2017 decree, that all the municipalities of the Plateau briard are classified at least in ZAC and, for those whose APL is less than 2.5, in ZIP, so that more state aid can be provided to them? This would be a major step in the joint fight against medical desertification – a step clearly expected by the inhabitants of the territory.
ParlaMint-FR_2022-02-22-O1160.u42	The next speaker is the Secretary of State for Children and Families, on a subject that is clearly of concern to our colleagues.
ParlaMint-FR_2022-02-22-O1160.u43	You're right, Mr. President. We know the commitment of MP Laurent Saint-Martin to access the care of fellow citizens in his constituency. Following the Order of the Minister of Solidarity and Health of 1 October 2021 – as you recalled, Mr. Member of Parliament – the regional health agency (ARS) of Île-de-France is currently conducting a consultation with many partners for the implementation of demographic zoning, which determines the territories eligible, in particular, for health insurance and state aid. For Île-de-France, this zoning must be stopped before the end of March: it will thus update the zoning that was carried out in 2018. Numerous exchanges are under way, in particular with the Regional Conference on Health and Autonomy and with the Regional Union of Health Professionals (URPS) liberal physicians of Île-de-France, in order to validate the principles, method and results of the future zoning. Other important actors on this subject are also consulted, such as the Councils of the Order of Physicians, France Assos Santé, the unions of young doctors and interns and, of course, the representatives of local authorities. In Île-de-France, the method proposed by the ARS complements the APL method that you mentioned, Mr. MP, of criteria that the latter does not foresee and that we believe, like the partners with which we are discussing, they influence the medical demographics and the needs of the population in general medical care. In this way, we wish to incorporate, in addition to the many criteria of medical demography, criteria relating to the social characteristics and morbidity of the population. It is difficult for me, at this stage, to prejudge the final selection of the territories which will be considered as deficiency in the offer of general medicine, but the guarantees provided by the proposed method and the broad consultation initiated by the SRA must allow to select the areas which present the most difficulties in this field. On the other hand, the illustration that you made was quite clear, Mr.Member, about the disparities in the current zoning, whether it is ZAC or ZIP. I therefore have no doubt that the guidelines you are advocating can be adopted. I will ask the SRA that you be fully informed and involved in the decisions that will be made.
ParlaMint-FR_2022-02-22-O1160.u44	The next speaker is Mr Bruno Questel, to put his question, No. 1694, concerning the revalorisation of wages in the medico-social sector.
ParlaMint-FR_2022-02-22-O1160.u45	I would like to draw your attention, Secretary of State, to the scope of the salary adjustment set by Decree No. 2020-1152 of 19 September 2020. On 13 July 2020, at the end of the Segur de la santé, public servants in the hospital service of health institutions and EHPADs received a salary increase of 183 euros. In the private not-for-profit sector, the staff of the same establishments received a salary increase of 160 euros. On 11 February 2021, this upgrading was extended to the staff of public institutions in the social and medico-social sector. However, staff working in the non-profit private sector, also working in the social and medico-social sector, have not benefited from this wage increase, despite their daily commitment to the most vulnerable. This difference in treatment is incomprehensible to the staff involved, while they work in the same occupation, sometimes in the same establishment. This situation is also detrimental in order to carry out the mission of accompanying vulnerable people. In all the territories, the associations concerned faced difficulties in recruiting professionals, with many vacancies. This shortage of health-care workers, nurses, educators, medical-psychological aids and managers today prevents the teams from ensuring that the activities essential to the life and well-being of the users of these services are carried out on a daily basis and in good conditions. Important hopes have been placed in the drafting of the Social Security Financing Bill (PLFSS) for 2022, but this text, in its article 29, seems to be aimed only at caregivers and non-careers of institutions and services for the elderly and disabled, when the structure in which they operate is financed by social security. This would exclude employees from all establishments and services financed, for example, by a departmental council, which still causes the misunderstanding of the professionals concerned. That is why I ask you, Secretary of State, to clarify the scope of the salary adjustment established by the PLFSS for 2022. To what extent, if any, do you intend to eliminate the unrighteousness that would be proven?
ParlaMint-FR_2022-02-22-O1160.u46	The next speaker is the Secretary of State for Children and Families.
ParlaMint-FR_2022-02-22-O1160.u47	You probably followed, Mr. Member, the announcements made by the Prime Minister last Friday on the occasion of the conference of trades of social and medico-social accompaniment. This important moment was expected by all professionals in the sector, who want their commitment to be recognized on a daily basis, especially during the health crisis: they too were on the front line. This trades conference was an opportunity for the Government and the Assembly of the French Departments (ADF) to commit themselves to wage increases amounting to EUR 1.3 billion in favour of professionals in the socio-educational sector, in the continuity of the revalorisation measures already implemented since 2020. A special effort has been announced to put an end to the inequities found – which you mentioned, Mr. MP – in the ratings that benefit caregivers, or in the home, as a result of the approach begun since 2020. This seems to me to be the heart of your question. Through the National Solidarity Fund for Self-Government (CNSA), the State will finance the transposition of salary adjustments to all EHPAD co-ordinators for an amount of EUR 40 million. For their part, the departments, supported by a state contribution of 30%, will ensure the transposition of the upgrades of doctors, midwives and maternal and child care workers (MCH) – I was particularly careful that they are included in the agreement we announced on Friday – as well as other territorial structures, for an amount of EUR 60 million. The State will also ensure that health care providers in the prevention, screening and support structures for people with social difficulties are also upgraded. Finally, again through the CNSA, the State will confirm that half of the revalorisation of the home help professionals of the communal centres for social action (CCAS) will be taken over on the models of amendment 43 of the home help branch, amounting to EUR 40 million. Attention has therefore been paid to all sectors of activity not only to combat the inequities that you have mentioned, but also to show the recognition of the nation towards social and medico-social professionals, and to combat the lack of attractiveness of these professions. We need to ensure that the professionals in the professions of liaison and care in the broad sense, who work with our most fragile citizens – elderly or disabled people, young people in the field of child protection – feel well in the performance of their duties. This was the issue of the conference of trades in social and medico-social accompaniment which took place on Friday morning.
ParlaMint-FR_2022-02-22-O1160.u48	Mrs Michèle Tabarot has the floor to put her question, No. 1696, on health projects in the territories.
