Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-04-28-ps2021-019-03-005-019	ParlaMint-CZ_2022-04-28-ps2021-019-03-005-019.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-28	2022-04-28	Lower house	ps2021	-	ps2021/019	ps2021/019/03	ps2021/019/019	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-04-28-ps2021-019-03-005-019	ParlaMint-CZ_2022-04-28-ps2021-019-03-005-019.u12	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-28	2022-04-28	Lower house	ps2021	-	ps2021/019	ps2021/019/03	ps2021/019/019	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	ZuzanaOzanova.1970	Ožanová, Zuzana	F	1970	
ParlaMint-CZ-en_2022-04-28-ps2021-019-03-005-019	ParlaMint-CZ_2022-04-28-ps2021-019-03-005-019.u13	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-28	2022-04-28	Lower house	ps2021	-	ps2021/019	ps2021/019/03	ps2021/019/019	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-04-28-ps2021-019-03-005-019	ParlaMint-CZ_2022-04-28-ps2021-019-03-005-019.u14	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-28	2022-04-28	Lower house	ps2021	-	ps2021/019	ps2021/019/03	ps2021/019/019	COVID,War	English	Guest	MP	Minister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VitRakusan.1978	Rakušan, Vít	M	1978	
ParlaMint-CZ-en_2022-04-28-ps2021-019-03-005-019	ParlaMint-CZ_2022-04-28-ps2021-019-03-005-019.u15	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-28	2022-04-28	Lower house	ps2021	-	ps2021/019	ps2021/019/03	ps2021/019/019	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-04-28-ps2021-019-03-005-019	ParlaMint-CZ_2022-04-28-ps2021-019-03-005-019.u16	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-28	2022-04-28	Lower house	ps2021	-	ps2021/019	ps2021/019/03	ps2021/019/019	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	ZuzanaOzanova.1970	Ožanová, Zuzana	F	1970	
ParlaMint-CZ-en_2022-04-28-ps2021-019-03-005-019	ParlaMint-CZ_2022-04-28-ps2021-019-03-005-019.u17	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-28	2022-04-28	Lower house	ps2021	-	ps2021/019	ps2021/019/03	ps2021/019/019	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-04-28-ps2021-019-03-005-019	ParlaMint-CZ_2022-04-28-ps2021-019-03-005-019.u18	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-28	2022-04-28	Lower house	ps2021	-	ps2021/019	ps2021/019/03	ps2021/019/019	COVID,War	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	MariePosarova.1980	Pošarová, Marie	F	1980	
ParlaMint-CZ-en_2022-04-28-ps2021-019-03-005-019	ParlaMint-CZ_2022-04-28-ps2021-019-03-005-019.u19	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-28	2022-04-28	Lower house	ps2021	-	ps2021/019	ps2021/019/03	ps2021/019/019	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-04-28-ps2021-019-03-005-019	ParlaMint-CZ_2022-04-28-ps2021-019-03-005-019.u20	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-28	2022-04-28	Lower house	ps2021	-	ps2021/019	ps2021/019/03	ps2021/019/019	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JanaMrackovaVildumetzova.1973	Mračková Vildumetzová, Jana	F	1973	
ParlaMint-CZ-en_2022-04-28-ps2021-019-03-005-019	ParlaMint-CZ_2022-04-28-ps2021-019-03-005-019.u21	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-28	2022-04-28	Lower house	ps2021	-	ps2021/019	ps2021/019/03	ps2021/019/019	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-04-28-ps2021-019-03-005-019	ParlaMint-CZ_2022-04-28-ps2021-019-03-005-019.u22	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-28	2022-04-28	Lower house	ps2021	-	ps2021/019	ps2021/019/03	ps2021/019/019	COVID,War	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
