Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-11-16-ps2021-044-02-002-005	ParlaMint-CZ_2022-11-16-ps2021-044-02-002-005.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-16	2022-11-16	Lower house	ps2021	-	ps2021/044	ps2021/044/02	ps2021/044/005	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-11-16-ps2021-044-02-002-005	ParlaMint-CZ_2022-11-16-ps2021-044-02-002-005.u12	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-16	2022-11-16	Lower house	ps2021	-	ps2021/044	ps2021/044/02	ps2021/044/005	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	IvanAdamec.1960	Adamec, Ivan	M	1960	
ParlaMint-CZ-en_2022-11-16-ps2021-044-02-002-005	ParlaMint-CZ_2022-11-16-ps2021-044-02-002-005.u13	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-16	2022-11-16	Lower house	ps2021	-	ps2021/044	ps2021/044/02	ps2021/044/005	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-11-16-ps2021-044-02-002-005	ParlaMint-CZ_2022-11-16-ps2021-044-02-002-005.u14	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-16	2022-11-16	Lower house	ps2021	-	ps2021/044	ps2021/044/02	ps2021/044/005	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	JanBures.1974	Bureš, Jan	M	1974	
ParlaMint-CZ-en_2022-11-16-ps2021-044-02-002-005	ParlaMint-CZ_2022-11-16-ps2021-044-02-002-005.u15	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-16	2022-11-16	Lower house	ps2021	-	ps2021/044	ps2021/044/02	ps2021/044/005	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-11-16-ps2021-044-02-002-005	ParlaMint-CZ_2022-11-16-ps2021-044-02-002-005.u16	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-16	2022-11-16	Lower house	ps2021	-	ps2021/044	ps2021/044/02	ps2021/044/005	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KlaraDostalova.1971	Dostálová, Klára	F	1971	
ParlaMint-CZ-en_2022-11-16-ps2021-044-02-002-005	ParlaMint-CZ_2022-11-16-ps2021-044-02-002-005.u17	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-16	2022-11-16	Lower house	ps2021	-	ps2021/044	ps2021/044/02	ps2021/044/005	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-11-16-ps2021-044-02-002-005	ParlaMint-CZ_2022-11-16-ps2021-044-02-002-005.u18	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-16	2022-11-16	Lower house	ps2021	-	ps2021/044	ps2021/044/02	ps2021/044/005	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	TomasMuller.1966	Müller, Tomáš	M	1966	
ParlaMint-CZ-en_2022-11-16-ps2021-044-02-002-005	ParlaMint-CZ_2022-11-16-ps2021-044-02-002-005.u19	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-16	2022-11-16	Lower house	ps2021	-	ps2021/044	ps2021/044/02	ps2021/044/005	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-11-16-ps2021-044-02-002-005	ParlaMint-CZ_2022-11-16-ps2021-044-02-002-005.u20	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-16	2022-11-16	Lower house	ps2021	-	ps2021/044	ps2021/044/02	ps2021/044/005	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	VaclavKral.1980	Král, Václav	M	1980	
ParlaMint-CZ-en_2022-11-16-ps2021-044-02-002-005	ParlaMint-CZ_2022-11-16-ps2021-044-02-002-005.u21	Parliament of the Czech Republic, Chamber of Deputies, 2022-11-16	2022-11-16	Lower house	ps2021	-	ps2021/044	ps2021/044/02	ps2021/044/005	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
