Session,Date,Silent Generation,Baby Boomers,Generation X,Millennials,Generation Z
ParlaMint-BE-en_2015-02-11-54-commissie-ic086x-meta.tsv,2015-02-11,0,1,6,2,0
ParlaMint-BE-en_2015-02-11-54-commissie-ic087x-meta.tsv,2015-02-11,0,5,11,2,0
ParlaMint-BE-en_2015-02-11-54-commissie-ic088x-meta.tsv,2015-02-11,0,5,16,2,0
ParlaMint-BE-en_2015-02-11-54-commissie-ic089x-meta.tsv,2015-02-11,0,7,13,1,0
ParlaMint-BE-en_2015-02-11-54-commissie-ic090x-meta.tsv,2015-02-11,0,6,11,0,0
ParlaMint-BE-en_2015-02-11-54-commissie-ic091x-meta.tsv,2015-02-11,0,2,5,0,0
ParlaMint-BE-en_2015-02-11-54-commissie-ic092x-meta.tsv,2015-02-11,0,4,0,1,0
ParlaMint-BE-en_2015-02-11-54-commissie-ic093x-meta.tsv,2015-02-11,0,6,2,2,0
ParlaMint-BE-en_2015-02-12-54-plenair-ip031x-meta.tsv,2015-02-12,1,19,20,2,0
ParlaMint-BE-en_2015-02-13-54-commissie-ic094x-meta.tsv,2015-02-13,0,2,5,0,0
ParlaMint-BE-en_2015-02-24-54-commissie-ic095x-meta.tsv,2015-02-24,0,5,5,1,0
ParlaMint-BE-en_2015-02-25-54-commissie-ic096x-meta.tsv,2015-02-25,0,3,8,0,0
ParlaMint-BE-en_2015-02-25-54-commissie-ic097x-meta.tsv,2015-02-25,0,8,6,2,0
ParlaMint-BE-en_2015-02-25-54-commissie-ic098x-meta.tsv,2015-02-25,0,5,8,2,0
ParlaMint-BE-en_2015-02-25-54-commissie-ic099x-meta.tsv,2015-02-25,0,3,15,0,0
ParlaMint-BE-en_2015-02-25-54-commissie-ic100x-meta.tsv,2015-02-25,0,5,8,4,0
ParlaMint-BE-en_2015-02-26-54-plenair-ip032x-meta.tsv,2015-02-26,0,23,16,2,0
ParlaMint-BE-en_2015-03-03-54-commissie-ic102x-meta.tsv,2015-03-03,0,4,11,0,0
ParlaMint-BE-en_2015-03-03-54-commissie-ic103x-meta.tsv,2015-03-03,0,4,4,0,0
ParlaMint-BE-en_2015-03-04-54-commissie-ic104x-meta.tsv,2015-03-04,0,0,6,1,0
ParlaMint-BE-en_2015-03-04-54-commissie-ic105x-meta.tsv,2015-03-04,0,9,10,2,0
ParlaMint-BE-en_2015-03-04-54-commissie-ic106x-meta.tsv,2015-03-04,0,1,5,1,0
ParlaMint-BE-en_2015-03-05-54-plenair-ip033x-meta.tsv,2015-03-05,0,17,20,3,0
ParlaMint-BE-en_2015-03-10-54-commissie-ic107x-meta.tsv,2015-03-10,0,5,5,1,0
ParlaMint-BE-en_2015-03-10-54-commissie-ic108x-meta.tsv,2015-03-10,0,2,8,1,0
ParlaMint-BE-en_2015-03-10-54-commissie-ic109x-meta.tsv,2015-03-10,0,5,11,1,0
ParlaMint-BE-en_2015-03-11-54-commissie-ic110x-meta.tsv,2015-03-11,0,6,3,2,0
ParlaMint-BE-en_2015-03-11-54-commissie-ic111x-meta.tsv,2015-03-11,0,7,4,2,0
ParlaMint-BE-en_2015-03-11-54-commissie-ic112x-meta.tsv,2015-03-11,0,4,10,1,0
ParlaMint-BE-en_2015-03-11-54-commissie-ic113x-meta.tsv,2015-03-11,0,5,5,0,0
ParlaMint-BE-en_2015-03-11-54-commissie-ic115x-meta.tsv,2015-03-11,0,7,4,0,0
ParlaMint-BE-en_2015-03-11-54-commissie-ic116x-meta.tsv,2015-03-11,0,8,8,1,0
ParlaMint-BE-en_2015-03-12-54-plenair-ip034x-meta.tsv,2015-03-12,1,20,12,3,0
ParlaMint-BE-en_2015-03-17-54-commissie-ic117x-meta.tsv,2015-03-17,0,4,5,0,0
ParlaMint-BE-en_2015-03-18-54-commissie-ic118x-meta.tsv,2015-03-18,0,2,9,2,0
ParlaMint-BE-en_2015-03-18-54-commissie-ic119x-meta.tsv,2015-03-18,0,2,9,0,0
ParlaMint-BE-en_2015-03-18-54-commissie-ic120x-meta.tsv,2015-03-18,0,5,8,1,0
ParlaMint-BE-en_2015-03-18-54-commissie-ic121x-meta.tsv,2015-03-18,0,5,6,1,0
ParlaMint-BE-en_2015-03-18-54-commissie-ic122x-meta.tsv,2015-03-18,0,2,5,1,0
ParlaMint-BE-en_2015-03-18-54-commissie-ic123x-meta.tsv,2015-03-18,0,3,4,1,0
ParlaMint-BE-en_2015-03-18-54-commissie-ic124x-meta.tsv,2015-03-18,0,5,9,3,0
ParlaMint-BE-en_2015-03-19-54-plenair-ip035x-meta.tsv,2015-03-19,0,22,23,2,0
ParlaMint-BE-en_2015-03-24-54-commissie-ic125x-meta.tsv,2015-03-24,0,9,13,2,0
ParlaMint-BE-en_2015-03-25-54-commissie-ic126x-meta.tsv,2015-03-25,0,2,5,0,0
ParlaMint-BE-en_2015-03-25-54-commissie-ic127x-meta.tsv,2015-03-25,0,2,6,1,0
ParlaMint-BE-en_2015-03-25-54-commissie-ic129x-meta.tsv,2015-03-25,0,5,1,0,0
ParlaMint-BE-en_2015-03-26-54-plenair-ip036x-meta.tsv,2015-03-26,0,20,22,2,0
ParlaMint-BE-en_2015-03-30-54-commissie-ic131x-meta.tsv,2015-03-30,0,4,0,0,0
ParlaMint-BE-en_2015-03-31-54-commissie-ic133x-meta.tsv,2015-03-31,0,8,3,1,0
ParlaMint-BE-en_2015-03-31-54-commissie-ic134x-meta.tsv,2015-03-31,0,3,2,0,0
ParlaMint-BE-en_2015-03-31-54-commissie-ic135x-meta.tsv,2015-03-31,0,9,7,2,0
ParlaMint-BE-en_2015-03-31-54-commissie-ic136x-meta.tsv,2015-03-31,0,1,9,1,0
ParlaMint-BE-en_2015-04-01-54-commissie-ic137x-meta.tsv,2015-04-01,0,4,11,0,0
ParlaMint-BE-en_2015-04-01-54-commissie-ic138x-meta.tsv,2015-04-01,1,6,6,0,0
ParlaMint-BE-en_2015-04-01-54-commissie-ic139x-meta.tsv,2015-04-01,0,5,3,0,0
ParlaMint-BE-en_2015-04-01-54-commissie-ic140x-meta.tsv,2015-04-01,0,5,6,1,0
ParlaMint-BE-en_2015-04-01-54-commissie-ic141x-meta.tsv,2015-04-01,0,10,8,3,0
ParlaMint-BE-en_2015-04-02-54-plenair-ip037x-meta.tsv,2015-04-02,1,19,25,3,0
ParlaMint-BE-en_2015-04-21-54-commissie-ic142x-meta.tsv,2015-04-21,0,3,3,1,0
ParlaMint-BE-en_2015-04-21-54-plenair-ip038x-meta.tsv,2015-04-21,0,8,10,1,0
ParlaMint-BE-en_2015-04-21-54-plenair-ip039x-meta.tsv,2015-04-21,1,16,14,1,0
ParlaMint-BE-en_2015-04-22-54-commissie-ic143x-meta.tsv,2015-04-22,0,2,14,1,0
ParlaMint-BE-en_2015-04-22-54-commissie-ic144x-meta.tsv,2015-04-22,0,2,9,0,0
ParlaMint-BE-en_2015-04-22-54-commissie-ic145x-meta.tsv,2015-04-22,0,8,11,2,0
ParlaMint-BE-en_2015-04-22-54-commissie-ic146x-meta.tsv,2015-04-22,0,2,11,1,0
ParlaMint-BE-en_2015-04-22-54-plenair-ip040x-meta.tsv,2015-04-22,1,7,7,0,0
ParlaMint-BE-en_2015-04-22-54-plenair-ip041x-meta.tsv,2015-04-22,0,20,11,1,0
ParlaMint-BE-en_2015-04-23-54-plenair-ip042x-meta.tsv,2015-04-23,0,26,19,1,0
ParlaMint-BE-en_2015-04-28-54-commissie-ic147x-meta.tsv,2015-04-28,0,4,4,1,0
ParlaMint-BE-en_2015-04-28-54-commissie-ic148x-meta.tsv,2015-04-28,0,6,9,2,0
ParlaMint-BE-en_2015-04-29-54-commissie-ic149x-meta.tsv,2015-04-29,0,1,7,0,0
ParlaMint-BE-en_2015-04-29-54-commissie-ic150x-meta.tsv,2015-04-29,0,6,5,0,0
ParlaMint-BE-en_2015-04-29-54-commissie-ic151x-meta.tsv,2015-04-29,0,5,8,2,0
ParlaMint-BE-en_2015-04-29-54-commissie-ic152x-meta.tsv,2015-04-29,0,5,12,0,0
ParlaMint-BE-en_2015-04-29-54-commissie-ic153x-meta.tsv,2015-04-29,0,5,5,1,0
ParlaMint-BE-en_2015-04-30-54-plenair-ip043x-meta.tsv,2015-04-30,0,19,11,4,0
ParlaMint-BE-en_2015-05-05-54-commissie-ic154x-meta.tsv,2015-05-05,0,2,2,0,0
ParlaMint-BE-en_2015-05-05-54-commissie-ic155x-meta.tsv,2015-05-05,0,1,5,1,0
ParlaMint-BE-en_2015-05-05-54-commissie-ic156x-meta.tsv,2015-05-05,0,1,1,0,0
ParlaMint-BE-en_2015-05-05-54-commissie-ic157x-meta.tsv,2015-05-05,0,1,2,0,0
ParlaMint-BE-en_2015-05-05-54-commissie-ic158x-meta.tsv,2015-05-05,0,7,8,1,0
ParlaMint-BE-en_2015-05-05-54-commissie-ic159x-meta.tsv,2015-05-05,0,3,2,0,0
ParlaMint-BE-en_2015-05-06-54-commissie-ic160x-meta.tsv,2015-05-06,0,6,3,1,0
ParlaMint-BE-en_2015-05-06-54-commissie-ic161x-meta.tsv,2015-05-06,0,4,7,0,0
ParlaMint-BE-en_2015-05-06-54-commissie-ic162x-meta.tsv,2015-05-06,0,3,7,0,0
ParlaMint-BE-en_2015-05-06-54-commissie-ic163x-meta.tsv,2015-05-06,0,4,9,0,0
ParlaMint-BE-en_2015-05-06-54-commissie-ic164x-meta.tsv,2015-05-06,0,3,7,0,0
ParlaMint-BE-en_2015-05-06-54-commissie-ic165x-meta.tsv,2015-05-06,0,3,5,0,0
ParlaMint-BE-en_2015-05-07-54-plenair-ip044x-meta.tsv,2015-05-07,0,21,12,1,0
ParlaMint-BE-en_2015-05-11-54-commissie-ic166x-meta.tsv,2015-05-11,0,5,6,0,0
ParlaMint-BE-en_2015-05-12-54-commissie-ic167x-meta.tsv,2015-05-12,0,2,8,0,0
ParlaMint-BE-en_2015-05-12-54-commissie-ic168x-meta.tsv,2015-05-12,0,3,5,1,0
ParlaMint-BE-en_2015-05-12-54-commissie-ic169x-meta.tsv,2015-05-12,0,7,6,1,0
ParlaMint-BE-en_2015-05-13-54-plenair-ip045x-meta.tsv,2015-05-13,0,7,4,1,0
ParlaMint-BE-en_2015-05-13-54-plenair-ip046x-meta.tsv,2015-05-13,0,24,15,2,0
ParlaMint-BE-en_2015-05-19-54-commissie-ic170x-meta.tsv,2015-05-19,0,1,5,0,0
ParlaMint-BE-en_2015-05-20-54-commissie-ic171x-meta.tsv,2015-05-20,0,4,10,1,0
ParlaMint-BE-en_2015-05-20-54-commissie-ic172x-meta.tsv,2015-05-20,0,3,3,0,0
ParlaMint-BE-en_2015-05-20-54-commissie-ic173x-meta.tsv,2015-05-20,0,6,5,0,0
ParlaMint-BE-en_2015-05-20-54-commissie-ic174x-meta.tsv,2015-05-20,0,3,8,0,0
ParlaMint-BE-en_2015-05-20-54-commissie-ic175x-meta.tsv,2015-05-20,0,7,3,1,0
ParlaMint-BE-en_2015-05-20-54-commissie-ic176x-meta.tsv,2015-05-20,0,6,5,3,0
ParlaMint-BE-en_2015-05-20-54-commissie-ic177x-meta.tsv,2015-05-20,0,3,4,0,0
ParlaMint-BE-en_2015-05-21-54-plenair-ip047x-meta.tsv,2015-05-21,0,25,21,0,0
ParlaMint-BE-en_2015-05-27-54-commissie-ic179x-meta.tsv,2015-05-27,0,5,2,0,0
ParlaMint-BE-en_2015-05-27-54-commissie-ic180x-meta.tsv,2015-05-27,0,3,6,1,0
ParlaMint-BE-en_2015-05-27-54-commissie-ic181x-meta.tsv,2015-05-27,0,3,8,0,0
ParlaMint-BE-en_2015-05-27-54-commissie-ic182x-meta.tsv,2015-05-27,0,1,13,0,0
ParlaMint-BE-en_2015-05-27-54-commissie-ic183x-meta.tsv,2015-05-27,0,4,7,1,0
ParlaMint-BE-en_2015-05-28-54-plenair-ip048x-meta.tsv,2015-05-28,0,29,25,3,0
ParlaMint-BE-en_2015-06-02-54-commissie-ic184x-meta.tsv,2015-06-02,0,5,7,1,0
ParlaMint-BE-en_2015-06-03-54-plenair-ip049x-meta.tsv,2015-06-03,0,6,2,1,0
ParlaMint-BE-en_2015-06-04-54-plenair-ip050x-meta.tsv,2015-06-04,0,23,18,4,0
ParlaMint-BE-en_2015-06-09-54-commissie-ic186x-meta.tsv,2015-06-09,0,1,5,1,0
ParlaMint-BE-en_2015-06-09-54-commissie-ic187x-meta.tsv,2015-06-09,0,8,8,2,0
ParlaMint-BE-en_2015-06-09-54-commissie-ic188x-meta.tsv,2015-06-09,0,6,9,1,0
ParlaMint-BE-en_2015-06-10-54-commissie-ic189x-meta.tsv,2015-06-10,0,1,4,1,0
ParlaMint-BE-en_2015-06-10-54-commissie-ic190x-meta.tsv,2015-06-10,0,4,4,0,0
ParlaMint-BE-en_2015-06-10-54-commissie-ic191x-meta.tsv,2015-06-10,0,11,13,0,0
ParlaMint-BE-en_2015-06-10-54-commissie-ic192x-meta.tsv,2015-06-10,0,6,7,1,0
ParlaMint-BE-en_2015-06-11-54-plenair-ip051x-meta.tsv,2015-06-11,0,16,16,1,0
ParlaMint-BE-en_2015-06-16-54-commissie-ic193x-meta.tsv,2015-06-16,0,6,9,0,0
ParlaMint-BE-en_2015-06-16-54-commissie-ic194x-meta.tsv,2015-06-16,0,4,6,0,0
ParlaMint-BE-en_2015-06-17-54-commissie-ic195x-meta.tsv,2015-06-17,0,1,6,1,0
ParlaMint-BE-en_2015-06-17-54-commissie-ic196x-meta.tsv,2015-06-17,0,8,5,2,0
ParlaMint-BE-en_2015-06-17-54-commissie-ic197x-meta.tsv,2015-06-17,0,3,6,0,0
ParlaMint-BE-en_2015-06-17-54-plenair-ip052x-meta.tsv,2015-06-17,1,15,6,1,0
ParlaMint-BE-en_2015-06-17-54-plenair-ip053x-meta.tsv,2015-06-17,0,13,6,1,0
ParlaMint-BE-en_2015-06-18-54-plenair-ip054x-meta.tsv,2015-06-18,0,24,23,2,0
ParlaMint-BE-en_2015-06-23-54-commissie-ic198x-meta.tsv,2015-06-23,0,4,4,0,0
ParlaMint-BE-en_2015-06-23-54-commissie-ic199x-meta.tsv,2015-06-23,0,0,5,0,0
ParlaMint-BE-en_2015-06-23-54-commissie-ic200x-meta.tsv,2015-06-23,0,2,1,1,0
ParlaMint-BE-en_2015-06-23-54-commissie-ic201x-meta.tsv,2015-06-23,0,3,6,1,0
ParlaMint-BE-en_2015-06-24-54-plenair-ip055x-meta.tsv,2015-06-24,0,11,10,2,0
ParlaMint-BE-en_2015-06-24-54-plenair-ip056x-meta.tsv,2015-06-24,0,8,6,1,0
ParlaMint-BE-en_2015-06-25-54-plenair-ip057x-meta.tsv,2015-06-25,0,23,20,4,0
ParlaMint-BE-en_2015-06-25-54-plenair-ip058x-meta.tsv,2015-06-25,0,6,4,1,0
ParlaMint-BE-en_2015-06-30-54-commissie-ic202x-meta.tsv,2015-06-30,0,5,7,1,0
ParlaMint-BE-en_2015-06-30-54-commissie-ic203x-meta.tsv,2015-06-30,0,1,5,0,0
ParlaMint-BE-en_2015-06-30-54-commissie-ic204x-meta.tsv,2015-06-30,0,4,3,1,0
ParlaMint-BE-en_2015-07-01-54-commissie-ic206x-meta.tsv,2015-07-01,0,3,4,0,0
ParlaMint-BE-en_2015-07-01-54-commissie-ic207x-meta.tsv,2015-07-01,0,4,1,1,0
ParlaMint-BE-en_2015-07-01-54-commissie-ic208x-meta.tsv,2015-07-01,0,5,11,0,0
ParlaMint-BE-en_2015-07-01-54-commissie-ic209x-meta.tsv,2015-07-01,0,4,10,1,0
ParlaMint-BE-en_2015-07-01-54-commissie-ic210x-meta.tsv,2015-07-01,0,7,18,0,0
ParlaMint-BE-en_2015-07-01-54-plenair-ip059x-meta.tsv,2015-07-01,0,13,18,1,0
ParlaMint-BE-en_2015-07-02-54-plenair-ip060x-meta.tsv,2015-07-02,0,27,24,1,0
ParlaMint-BE-en_2015-07-07-54-commissie-ic211x-meta.tsv,2015-07-07,0,8,8,1,0
ParlaMint-BE-en_2015-07-07-54-commissie-ic212x-meta.tsv,2015-07-07,0,1,4,1,0
ParlaMint-BE-en_2015-07-07-54-commissie-ic213x-meta.tsv,2015-07-07,0,1,3,1,0
ParlaMint-BE-en_2015-07-07-54-commissie-ic214x-meta.tsv,2015-07-07,0,2,7,1,0
ParlaMint-BE-en_2015-07-07-54-commissie-ic215x-meta.tsv,2015-07-07,0,2,2,0,0
ParlaMint-BE-en_2015-07-07-54-commissie-ic216x-meta.tsv,2015-07-07,0,1,4,1,0
