Session,Date,Left,Centre,Right
ParlaMint-IT-en_2013-05-21-LEG17-Senato-sed-24-meta.tsv,2013-05-21,5,4,10
ParlaMint-IT-en_2013-05-21-LEG17-Senato-sed-25-meta.tsv,2013-05-21,10,5,6
ParlaMint-IT-en_2013-05-22-LEG17-Senato-sed-26-meta.tsv,2013-05-22,5,1,9
ParlaMint-IT-en_2013-05-22-LEG17-Senato-sed-27-meta.tsv,2013-05-22,2,2,3
ParlaMint-IT-en_2013-05-23-LEG17-Senato-sed-28-meta.tsv,2013-05-23,2,0,1
ParlaMint-IT-en_2013-05-28-LEG17-Senato-sed-29-meta.tsv,2013-05-28,5,1,4
ParlaMint-IT-en_2013-05-29-LEG17-Senato-sed-30-meta.tsv,2013-05-29,18,4,20
ParlaMint-IT-en_2013-05-30-LEG17-Senato-sed-31-meta.tsv,2013-05-30,4,2,3
ParlaMint-IT-en_2013-06-03-LEG17-Senato-sed-32-meta.tsv,2013-06-03,10,3,8
ParlaMint-IT-en_2013-06-04-LEG17-Senato-sed-33-meta.tsv,2013-06-04,10,1,13
ParlaMint-IT-en_2013-06-05-LEG17-Senato-sed-34-meta.tsv,2013-06-05,2,0,2
ParlaMint-IT-en_2013-06-05-LEG17-Senato-sed-35-meta.tsv,2013-06-05,8,3,12
ParlaMint-IT-en_2013-06-06-LEG17-Senato-sed-36-meta.tsv,2013-06-06,11,1,12
ParlaMint-IT-en_2013-06-06-LEG17-Senato-sed-37-meta.tsv,2013-06-06,6,1,2
ParlaMint-IT-en_2013-06-11-LEG17-Senato-sed-38-meta.tsv,2013-06-11,9,2,17
ParlaMint-IT-en_2013-06-12-LEG17-Senato-sed-39-meta.tsv,2013-06-12,14,3,19
ParlaMint-IT-en_2013-06-12-LEG17-Senato-sed-40-meta.tsv,2013-06-12,8,2,5
ParlaMint-IT-en_2013-06-13-LEG17-Senato-sed-41-meta.tsv,2013-06-13,4,2,7
ParlaMint-IT-en_2013-06-13-LEG17-Senato-sed-42-meta.tsv,2013-06-13,5,1,6
ParlaMint-IT-en_2013-06-18-LEG17-Senato-sed-43-meta.tsv,2013-06-18,17,1,8
ParlaMint-IT-en_2013-06-19-LEG17-Senato-sed-44-meta.tsv,2013-06-19,16,3,17
ParlaMint-IT-en_2013-06-19-LEG17-Senato-sed-45-meta.tsv,2013-06-19,5,7,11
ParlaMint-IT-en_2013-06-20-LEG17-Senato-sed-46-meta.tsv,2013-06-20,8,3,12
ParlaMint-IT-en_2013-06-20-LEG17-Senato-sed-47-meta.tsv,2013-06-20,5,1,1
ParlaMint-IT-en_2013-06-24-LEG17-Senato-sed-48-meta.tsv,2013-06-24,1,0,0
ParlaMint-IT-en_2013-06-25-LEG17-Senato-sed-49-meta.tsv,2013-06-25,7,1,6
ParlaMint-IT-en_2013-06-25-LEG17-Senato-sed-50-meta.tsv,2013-06-25,7,3,9
ParlaMint-IT-en_2013-06-26-LEG17-Senato-sed-51-meta.tsv,2013-06-26,8,2,12
ParlaMint-IT-en_2013-06-27-LEG17-Senato-sed-52-meta.tsv,2013-06-27,5,1,7
ParlaMint-IT-en_2013-06-27-LEG17-Senato-sed-53-meta.tsv,2013-06-27,3,3,4
ParlaMint-IT-en_2013-07-02-LEG17-Senato-sed-54-meta.tsv,2013-07-02,7,3,9
ParlaMint-IT-en_2013-07-02-LEG17-Senato-sed-55-meta.tsv,2013-07-02,13,5,10
ParlaMint-IT-en_2013-07-03-LEG17-Senato-sed-56-meta.tsv,2013-07-03,14,5,20
ParlaMint-IT-en_2013-07-03-LEG17-Senato-sed-57-meta.tsv,2013-07-03,14,2,12
ParlaMint-IT-en_2013-07-04-LEG17-Senato-sed-58-meta.tsv,2013-07-04,18,7,17
ParlaMint-IT-en_2013-07-04-LEG17-Senato-sed-59-meta.tsv,2013-07-04,4,1,1
ParlaMint-IT-en_2013-07-08-LEG17-Senato-sed-60-meta.tsv,2013-07-08,9,4,11
ParlaMint-IT-en_2013-07-09-LEG17-Senato-sed-61-meta.tsv,2013-07-09,7,1,5
ParlaMint-IT-en_2013-07-09-LEG17-Senato-sed-62-meta.tsv,2013-07-09,7,0,11
ParlaMint-IT-en_2013-07-10-LEG17-Senato-sed-63-meta.tsv,2013-07-10,3,1,3
ParlaMint-IT-en_2013-07-11-LEG17-Senato-sed-64-meta.tsv,2013-07-11,18,5,8
ParlaMint-IT-en_2013-07-11-LEG17-Senato-sed-65-meta.tsv,2013-07-11,5,3,5
ParlaMint-IT-en_2013-07-15-LEG17-Senato-sed-66-meta.tsv,2013-07-15,12,4,8
ParlaMint-IT-en_2013-07-16-LEG17-Senato-sed-67-meta.tsv,2013-07-16,9,2,8
ParlaMint-IT-en_2013-07-16-LEG17-Senato-sed-68-meta.tsv,2013-07-16,5,2,7
ParlaMint-IT-en_2013-07-17-LEG17-Senato-sed-69-meta.tsv,2013-07-17,14,5,24
ParlaMint-IT-en_2013-07-17-LEG17-Senato-sed-70-meta.tsv,2013-07-17,12,5,15
ParlaMint-IT-en_2013-07-18-LEG17-Senato-sed-71-meta.tsv,2013-07-18,7,1,12
ParlaMint-IT-en_2013-07-18-LEG17-Senato-sed-72-meta.tsv,2013-07-18,10,1,6
ParlaMint-IT-en_2013-07-19-LEG17-Senato-sed-73-meta.tsv,2013-07-19,10,3,8
ParlaMint-IT-en_2013-07-23-LEG17-Senato-sed-74-meta.tsv,2013-07-23,7,2,16
ParlaMint-IT-en_2013-07-23-LEG17-Senato-sed-75-meta.tsv,2013-07-23,11,5,17
ParlaMint-IT-en_2013-07-24-LEG17-Senato-sed-76-meta.tsv,2013-07-24,12,2,24
ParlaMint-IT-en_2013-07-24-LEG17-Senato-sed-77-meta.tsv,2013-07-24,6,3,11
ParlaMint-IT-en_2013-07-25-LEG17-Senato-sed-78-meta.tsv,2013-07-25,5,0,4
ParlaMint-IT-en_2013-07-25-LEG17-Senato-sed-79-meta.tsv,2013-07-25,4,2,6
ParlaMint-IT-en_2013-07-26-LEG17-Senato-sed-80-meta.tsv,2013-07-26,6,0,1
ParlaMint-IT-en_2013-07-29-LEG17-Senato-sed-81-meta.tsv,2013-07-29,14,4,8
ParlaMint-IT-en_2013-07-30-LEG17-Senato-sed-82-meta.tsv,2013-07-30,13,4,9
ParlaMint-IT-en_2013-07-30-LEG17-Senato-sed-83-meta.tsv,2013-07-30,22,3,18
ParlaMint-IT-en_2013-07-31-LEG17-Senato-sed-84-meta.tsv,2013-07-31,6,1,11
ParlaMint-IT-en_2013-07-31-LEG17-Senato-sed-85-meta.tsv,2013-07-31,10,3,13
ParlaMint-IT-en_2013-08-01-LEG17-Senato-sed-86-meta.tsv,2013-08-01,8,2,12
ParlaMint-IT-en_2013-08-01-LEG17-Senato-sed-87-meta.tsv,2013-08-01,6,2,6
ParlaMint-IT-en_2013-08-05-LEG17-Senato-sed-88-meta.tsv,2013-08-05,1,1,4
ParlaMint-IT-en_2013-08-06-LEG17-Senato-sed-89-meta.tsv,2013-08-06,8,2,10
ParlaMint-IT-en_2013-08-06-LEG17-Senato-sed-90-meta.tsv,2013-08-06,17,6,20
ParlaMint-IT-en_2013-08-07-LEG17-Senato-sed-91-meta.tsv,2013-08-07,17,4,15
ParlaMint-IT-en_2013-08-07-LEG17-Senato-sed-92-meta.tsv,2013-08-07,11,4,20
ParlaMint-IT-en_2013-08-08-LEG17-Senato-sed-93-meta.tsv,2013-08-08,8,3,13
ParlaMint-IT-en_2013-09-04-LEG17-Senato-sed-94-meta.tsv,2013-09-04,6,0,5
ParlaMint-IT-en_2013-09-04-LEG17-Senato-sed-95-meta.tsv,2013-09-04,11,2,9
ParlaMint-IT-en_2013-09-05-LEG17-Senato-sed-96-meta.tsv,2013-09-05,4,1,8
ParlaMint-IT-en_2013-09-05-LEG17-Senato-sed-97-meta.tsv,2013-09-05,5,0,0
ParlaMint-IT-en_2013-09-10-LEG17-Senato-sed-98-meta.tsv,2013-09-10,5,2,9
ParlaMint-IT-en_2013-09-11-LEG17-Senato-sed-100-meta.tsv,2013-09-11,7,3,9
ParlaMint-IT-en_2013-09-11-LEG17-Senato-sed-99-meta.tsv,2013-09-11,7,3,10
ParlaMint-IT-en_2013-09-12-LEG17-Senato-sed-101-meta.tsv,2013-09-12,7,2,12
ParlaMint-IT-en_2013-09-12-LEG17-Senato-sed-102-meta.tsv,2013-09-12,1,1,3
ParlaMint-IT-en_2013-09-17-LEG17-Senato-sed-103-meta.tsv,2013-09-17,6,1,6
ParlaMint-IT-en_2013-09-18-LEG17-Senato-sed-104-meta.tsv,2013-09-18,4,0,6
ParlaMint-IT-en_2013-09-18-LEG17-Senato-sed-105-meta.tsv,2013-09-18,9,2,7
ParlaMint-IT-en_2013-09-19-LEG17-Senato-sed-106-meta.tsv,2013-09-19,10,3,16
ParlaMint-IT-en_2013-09-19-LEG17-Senato-sed-107-meta.tsv,2013-09-19,2,3,3
ParlaMint-IT-en_2013-09-24-LEG17-Senato-sed-108-meta.tsv,2013-09-24,2,0,1
ParlaMint-IT-en_2013-09-24-LEG17-Senato-sed-109-meta.tsv,2013-09-24,10,3,26
ParlaMint-IT-en_2013-09-25-LEG17-Senato-sed-110-meta.tsv,2013-09-25,10,2,9
ParlaMint-IT-en_2013-09-25-LEG17-Senato-sed-111-meta.tsv,2013-09-25,1,0,6
ParlaMint-IT-en_2013-09-26-LEG17-Senato-sed-112-meta.tsv,2013-09-26,9,1,4
ParlaMint-IT-en_2013-09-26-LEG17-Senato-sed-113-meta.tsv,2013-09-26,5,0,1
ParlaMint-IT-en_2013-10-01-LEG17-Senato-sed-114-meta.tsv,2013-10-01,2,0,0
ParlaMint-IT-en_2013-10-02-LEG17-Senato-sed-115-meta.tsv,2013-10-02,7,3,12
ParlaMint-IT-en_2013-10-02-LEG17-Senato-sed-116-meta.tsv,2013-10-02,5,2,6
ParlaMint-IT-en_2013-10-03-LEG17-Senato-sed-117-meta.tsv,2013-10-03,7,2,11
ParlaMint-IT-en_2013-10-03-LEG17-Senato-sed-118-meta.tsv,2013-10-03,3,3,3
ParlaMint-IT-en_2013-10-08-LEG17-Senato-sed-119-meta.tsv,2013-10-08,5,4,8
ParlaMint-IT-en_2013-10-09-LEG17-Senato-sed-120-meta.tsv,2013-10-09,14,3,13
ParlaMint-IT-en_2013-10-09-LEG17-Senato-sed-121-meta.tsv,2013-10-09,10,2,10
ParlaMint-IT-en_2013-10-10-LEG17-Senato-sed-122-meta.tsv,2013-10-10,11,2,14
ParlaMint-IT-en_2013-10-10-LEG17-Senato-sed-123-meta.tsv,2013-10-10,6,1,12
ParlaMint-IT-en_2013-10-11-LEG17-Senato-sed-124-meta.tsv,2013-10-11,8,3,15
ParlaMint-IT-en_2013-10-15-LEG17-Senato-sed-125-meta.tsv,2013-10-15,5,2,5
ParlaMint-IT-en_2013-10-16-LEG17-Senato-sed-126-meta.tsv,2013-10-16,9,3,9
ParlaMint-IT-en_2013-10-17-LEG17-Senato-sed-127-meta.tsv,2013-10-17,9,2,9
ParlaMint-IT-en_2013-10-17-LEG17-Senato-sed-128-meta.tsv,2013-10-17,3,1,3
ParlaMint-IT-en_2013-10-22-LEG17-Senato-sed-129-meta.tsv,2013-10-22,6,3,9
ParlaMint-IT-en_2013-10-23-LEG17-Senato-sed-130-meta.tsv,2013-10-23,8,2,9
ParlaMint-IT-en_2013-10-23-LEG17-Senato-sed-131-meta.tsv,2013-10-23,6,3,8
ParlaMint-IT-en_2013-10-24-LEG17-Senato-sed-132-meta.tsv,2013-10-24,9,1,14
ParlaMint-IT-en_2013-10-29-LEG17-Senato-sed-133-meta.tsv,2013-10-29,13,3,14
ParlaMint-IT-en_2013-11-05-LEG17-Senato-sed-134-meta.tsv,2013-11-05,5,2,8
ParlaMint-IT-en_2013-11-06-LEG17-Senato-sed-135-meta.tsv,2013-11-06,7,3,11
ParlaMint-IT-en_2013-11-06-LEG17-Senato-sed-136-meta.tsv,2013-11-06,10,3,11
ParlaMint-IT-en_2013-11-07-LEG17-Senato-sed-137-meta.tsv,2013-11-07,8,5,14
ParlaMint-IT-en_2013-11-18-LEG17-Senato-sed-138-meta.tsv,2013-11-18,2,1,3
ParlaMint-IT-en_2013-11-22-LEG17-Senato-sed-139-meta.tsv,2013-11-22,5,0,11
ParlaMint-IT-en_2013-11-25-LEG17-Senato-sed-140-meta.tsv,2013-11-25,3,0,3
ParlaMint-IT-en_2013-11-26-LEG17-Senato-sed-141-meta.tsv,2013-11-26,18,3,39
ParlaMint-IT-en_2013-11-27-LEG17-Senato-sed-142-meta.tsv,2013-11-27,7,6,33
ParlaMint-IT-en_2013-11-28-LEG17-Senato-sed-143-meta.tsv,2013-11-28,10,2,13
ParlaMint-IT-en_2013-11-28-LEG17-Senato-sed-144-meta.tsv,2013-11-28,1,0,1
ParlaMint-IT-en_2013-12-03-LEG17-Senato-sed-145-meta.tsv,2013-12-03,4,2,9
ParlaMint-IT-en_2013-12-04-LEG17-Senato-sed-146-meta.tsv,2013-12-04,2,1,1
ParlaMint-IT-en_2013-12-05-LEG17-Senato-sed-147-meta.tsv,2013-12-05,7,3,13
ParlaMint-IT-en_2013-12-10-LEG17-Senato-sed-148-meta.tsv,2013-12-10,5,1,17
ParlaMint-IT-en_2013-12-11-LEG17-Senato-sed-149-meta.tsv,2013-12-11,4,1,8
ParlaMint-IT-en_2013-12-11-LEG17-Senato-sed-150-meta.tsv,2013-12-11,11,2,16
ParlaMint-IT-en_2013-12-12-LEG17-Senato-sed-151-meta.tsv,2013-12-12,0,0,3
ParlaMint-IT-en_2013-12-12-LEG17-Senato-sed-152-meta.tsv,2013-12-12,2,0,7
ParlaMint-IT-en_2013-12-17-LEG17-Senato-sed-153-meta.tsv,2013-12-17,0,0,2
ParlaMint-IT-en_2013-12-18-LEG17-Senato-sed-154-meta.tsv,2013-12-18,6,0,11
ParlaMint-IT-en_2013-12-18-LEG17-Senato-sed-155-meta.tsv,2013-12-18,10,3,18
ParlaMint-IT-en_2013-12-19-LEG17-Senato-sed-156-meta.tsv,2013-12-19,12,2,18
ParlaMint-IT-en_2013-12-23-LEG17-Senato-sed-157-meta.tsv,2013-12-23,5,1,16
ParlaMint-IT-en_2013-12-28-LEG17-Senato-sed-158-meta.tsv,2013-12-28,3,1,4
ParlaMint-IT-en_2014-01-02-LEG17-Senato-sed-159-meta.tsv,2014-01-02,2,0,2
ParlaMint-IT-en_2014-01-07-LEG17-Senato-sed-160-meta.tsv,2014-01-07,4,1,6
ParlaMint-IT-en_2014-01-08-LEG17-Senato-sed-161-meta.tsv,2014-01-08,6,1,8
ParlaMint-IT-en_2014-01-08-LEG17-Senato-sed-162-meta.tsv,2014-01-08,9,0,8
ParlaMint-IT-en_2014-01-09-LEG17-Senato-sed-163-meta.tsv,2014-01-09,8,2,7
ParlaMint-IT-en_2014-01-14-LEG17-Senato-sed-164-meta.tsv,2014-01-14,6,1,9
ParlaMint-IT-en_2014-01-14-LEG17-Senato-sed-165-meta.tsv,2014-01-14,1,0,14
ParlaMint-IT-en_2014-01-15-LEG17-Senato-sed-166-meta.tsv,2014-01-15,3,1,13
ParlaMint-IT-en_2014-01-15-LEG17-Senato-sed-167-meta.tsv,2014-01-15,6,1,17
ParlaMint-IT-en_2014-01-16-LEG17-Senato-sed-168-meta.tsv,2014-01-16,6,1,17
ParlaMint-IT-en_2014-01-16-LEG17-Senato-sed-169-meta.tsv,2014-01-16,3,0,2
ParlaMint-IT-en_2014-01-21-LEG17-Senato-sed-170-meta.tsv,2014-01-21,11,1,17
ParlaMint-IT-en_2014-01-21-LEG17-Senato-sed-171-meta.tsv,2014-01-21,9,2,10
ParlaMint-IT-en_2014-01-22-LEG17-Senato-sed-172-meta.tsv,2014-01-22,6,1,18
ParlaMint-IT-en_2014-01-22-LEG17-Senato-sed-173-meta.tsv,2014-01-22,9,1,9
ParlaMint-IT-en_2014-01-23-LEG17-Senato-sed-174-meta.tsv,2014-01-23,7,2,20
ParlaMint-IT-en_2014-01-23-LEG17-Senato-sed-175-meta.tsv,2014-01-23,1,0,3
ParlaMint-IT-en_2014-01-28-LEG17-Senato-sed-176-meta.tsv,2014-01-28,16,1,21
ParlaMint-IT-en_2014-01-29-LEG17-Senato-sed-177-meta.tsv,2014-01-29,9,0,18
ParlaMint-IT-en_2014-01-29-LEG17-Senato-sed-178-meta.tsv,2014-01-29,10,1,15
ParlaMint-IT-en_2014-01-30-LEG17-Senato-sed-179-meta.tsv,2014-01-30,6,1,7
ParlaMint-IT-en_2014-01-30-LEG17-Senato-sed-180-meta.tsv,2014-01-30,3,0,4
ParlaMint-IT-en_2014-02-04-LEG17-Senato-sed-181-meta.tsv,2014-02-04,6,1,9
ParlaMint-IT-en_2014-02-04-LEG17-Senato-sed-182-meta.tsv,2014-02-04,12,1,13
ParlaMint-IT-en_2014-02-05-LEG17-Senato-sed-183-meta.tsv,2014-02-05,6,0,15
ParlaMint-IT-en_2014-02-05-LEG17-Senato-sed-184-meta.tsv,2014-02-05,5,1,13
ParlaMint-IT-en_2014-02-06-LEG17-Senato-sed-185-meta.tsv,2014-02-06,9,0,28
ParlaMint-IT-en_2014-02-06-LEG17-Senato-sed-186-meta.tsv,2014-02-06,2,0,0
ParlaMint-IT-en_2014-02-11-LEG17-Senato-sed-187-meta.tsv,2014-02-11,5,0,6
ParlaMint-IT-en_2014-02-11-LEG17-Senato-sed-188-meta.tsv,2014-02-11,8,0,12
ParlaMint-IT-en_2014-02-12-LEG17-Senato-sed-189-meta.tsv,2014-02-12,10,3,11
ParlaMint-IT-en_2014-02-12-LEG17-Senato-sed-190-meta.tsv,2014-02-12,7,1,10
ParlaMint-IT-en_2014-02-13-LEG17-Senato-sed-191-meta.tsv,2014-02-13,5,1,5
ParlaMint-IT-en_2014-02-13-LEG17-Senato-sed-192-meta.tsv,2014-02-13,1,0,8
ParlaMint-IT-en_2014-02-17-LEG17-Senato-sed-193-meta.tsv,2014-02-17,4,0,21
ParlaMint-IT-en_2014-02-18-LEG17-Senato-sed-194-meta.tsv,2014-02-18,3,0,4
ParlaMint-IT-en_2014-02-19-LEG17-Senato-sed-195-meta.tsv,2014-02-19,22,2,30
ParlaMint-IT-en_2014-02-20-LEG17-Senato-sed-196-meta.tsv,2014-02-20,19,1,29
ParlaMint-IT-en_2014-02-24-LEG17-Senato-sed-197-meta.tsv,2014-02-24,17,2,24
ParlaMint-IT-en_2014-02-26-LEG17-Senato-sed-198-meta.tsv,2014-02-26,7,1,12
ParlaMint-IT-en_2014-02-27-LEG17-Senato-sed-199-meta.tsv,2014-02-27,10,2,13
ParlaMint-IT-en_2014-03-04-LEG17-Senato-sed-200-meta.tsv,2014-03-04,7,0,10
ParlaMint-IT-en_2014-03-05-LEG17-Senato-sed-201-meta.tsv,2014-03-05,6,1,8
ParlaMint-IT-en_2014-03-05-LEG17-Senato-sed-202-meta.tsv,2014-03-05,7,1,13
ParlaMint-IT-en_2014-03-06-LEG17-Senato-sed-203-meta.tsv,2014-03-06,10,1,11
ParlaMint-IT-en_2014-03-06-LEG17-Senato-sed-204-meta.tsv,2014-03-06,1,0,2
ParlaMint-IT-en_2014-03-11-LEG17-Senato-sed-205-meta.tsv,2014-03-11,5,1,14
ParlaMint-IT-en_2014-03-12-LEG17-Senato-sed-206-meta.tsv,2014-03-12,1,0,6
ParlaMint-IT-en_2014-03-12-LEG17-Senato-sed-207-meta.tsv,2014-03-12,5,0,7
ParlaMint-IT-en_2014-03-13-LEG17-Senato-sed-208-meta.tsv,2014-03-13,9,0,7
ParlaMint-IT-en_2014-03-13-LEG17-Senato-sed-209-meta.tsv,2014-03-13,2,0,2
ParlaMint-IT-en_2014-03-18-LEG17-Senato-sed-210-meta.tsv,2014-03-18,3,0,8
ParlaMint-IT-en_2014-03-18-LEG17-Senato-sed-211-meta.tsv,2014-03-18,6,1,14
ParlaMint-IT-en_2014-03-19-LEG17-Senato-sed-212-meta.tsv,2014-03-19,5,1,8
ParlaMint-IT-en_2014-03-19-LEG17-Senato-sed-213-meta.tsv,2014-03-19,6,2,11
ParlaMint-IT-en_2014-03-20-LEG17-Senato-sed-214-meta.tsv,2014-03-20,11,0,11
ParlaMint-IT-en_2014-03-20-LEG17-Senato-sed-215-meta.tsv,2014-03-20,2,0,2
ParlaMint-IT-en_2014-03-25-LEG17-Senato-sed-216-meta.tsv,2014-03-25,8,0,10
ParlaMint-IT-en_2014-03-26-LEG17-Senato-sed-217-meta.tsv,2014-03-26,8,2,15
ParlaMint-IT-en_2014-03-27-LEG17-Senato-sed-218-meta.tsv,2014-03-27,6,2,9
ParlaMint-IT-en_2014-04-01-LEG17-Senato-sed-219-meta.tsv,2014-04-01,5,0,9
ParlaMint-IT-en_2014-04-01-LEG17-Senato-sed-220-meta.tsv,2014-04-01,7,1,10
ParlaMint-IT-en_2014-04-02-LEG17-Senato-sed-221-meta.tsv,2014-04-02,6,0,20
ParlaMint-IT-en_2014-04-02-LEG17-Senato-sed-222-meta.tsv,2014-04-02,8,1,17
ParlaMint-IT-en_2014-04-03-LEG17-Senato-sed-223-meta.tsv,2014-04-03,12,1,23
ParlaMint-IT-en_2014-04-03-LEG17-Senato-sed-224-meta.tsv,2014-04-03,5,0,5
ParlaMint-IT-en_2014-04-08-LEG17-Senato-sed-225-meta.tsv,2014-04-08,9,1,14
ParlaMint-IT-en_2014-04-09-LEG17-Senato-sed-226-meta.tsv,2014-04-09,8,2,9
ParlaMint-IT-en_2014-04-09-LEG17-Senato-sed-227-meta.tsv,2014-04-09,7,0,9
ParlaMint-IT-en_2014-04-10-LEG17-Senato-sed-228-meta.tsv,2014-04-10,4,0,11
ParlaMint-IT-en_2014-04-10-LEG17-Senato-sed-229-meta.tsv,2014-04-10,1,1,4
ParlaMint-IT-en_2014-04-15-LEG17-Senato-sed-230-meta.tsv,2014-04-15,3,0,4
ParlaMint-IT-en_2014-04-16-LEG17-Senato-sed-231-meta.tsv,2014-04-16,10,1,8
ParlaMint-IT-en_2014-04-16-LEG17-Senato-sed-232-meta.tsv,2014-04-16,9,1,12
ParlaMint-IT-en_2014-04-17-LEG17-Senato-sed-233-meta.tsv,2014-04-17,7,2,22
ParlaMint-IT-en_2014-04-22-LEG17-Senato-sed-234-meta.tsv,2014-04-22,1,0,0
ParlaMint-IT-en_2014-04-23-LEG17-Senato-sed-235-meta.tsv,2014-04-23,6,1,8
ParlaMint-IT-en_2014-04-23-LEG17-Senato-sed-236-meta.tsv,2014-04-23,9,0,5
ParlaMint-IT-en_2014-04-24-LEG17-Senato-sed-237-meta.tsv,2014-04-24,6,1,7
ParlaMint-IT-en_2014-04-29-LEG17-Senato-sed-238-meta.tsv,2014-04-29,7,0,5
ParlaMint-IT-en_2014-04-29-LEG17-Senato-sed-239-meta.tsv,2014-04-29,3,0,4
ParlaMint-IT-en_2014-04-30-LEG17-Senato-sed-240-meta.tsv,2014-04-30,11,0,20
ParlaMint-IT-en_2014-05-06-LEG17-Senato-sed-241-meta.tsv,2014-05-06,11,0,15
ParlaMint-IT-en_2014-05-07-LEG17-Senato-sed-242-meta.tsv,2014-05-07,5,1,11
ParlaMint-IT-en_2014-05-08-LEG17-Senato-sed-243-meta.tsv,2014-05-08,8,0,8
ParlaMint-IT-en_2014-05-08-LEG17-Senato-sed-244-meta.tsv,2014-05-08,2,0,1
ParlaMint-IT-en_2014-05-13-LEG17-Senato-sed-245-meta.tsv,2014-05-13,14,0,14
ParlaMint-IT-en_2014-05-14-LEG17-Senato-sed-246-meta.tsv,2014-05-14,15,1,17
ParlaMint-IT-en_2014-05-15-LEG17-Senato-sed-247-meta.tsv,2014-05-15,9,0,10
ParlaMint-IT-en_2014-05-27-LEG17-Senato-sed-248-meta.tsv,2014-05-27,4,0,6
ParlaMint-IT-en_2014-05-28-LEG17-Senato-sed-249-meta.tsv,2014-05-28,8,4,13
ParlaMint-IT-en_2014-05-28-LEG17-Senato-sed-250-meta.tsv,2014-05-28,6,0,7
ParlaMint-IT-en_2014-05-29-LEG17-Senato-sed-251-meta.tsv,2014-05-29,4,1,5
ParlaMint-IT-en_2014-05-29-LEG17-Senato-sed-252-meta.tsv,2014-05-29,3,0,3
ParlaMint-IT-en_2014-06-03-LEG17-Senato-sed-253-meta.tsv,2014-06-03,1,0,2
ParlaMint-IT-en_2014-06-04-LEG17-Senato-sed-254-meta.tsv,2014-06-04,8,0,8
ParlaMint-IT-en_2014-06-04-LEG17-Senato-sed-255-meta.tsv,2014-06-04,3,0,5
ParlaMint-IT-en_2014-06-05-LEG17-Senato-sed-256-meta.tsv,2014-06-05,4,1,11
ParlaMint-IT-en_2014-06-05-LEG17-Senato-sed-257-meta.tsv,2014-06-05,3,0,5
ParlaMint-IT-en_2014-06-10-LEG17-Senato-sed-258-meta.tsv,2014-06-10,6,1,10
ParlaMint-IT-en_2014-06-11-LEG17-Senato-sed-259-meta.tsv,2014-06-11,5,1,15
ParlaMint-IT-en_2014-06-11-LEG17-Senato-sed-260-meta.tsv,2014-06-11,6,2,11
ParlaMint-IT-en_2014-06-12-LEG17-Senato-sed-261-meta.tsv,2014-06-12,2,1,9
ParlaMint-IT-en_2014-06-12-LEG17-Senato-sed-262-meta.tsv,2014-06-12,1,0,4
ParlaMint-IT-en_2014-06-17-LEG17-Senato-sed-263-meta.tsv,2014-06-17,10,0,9
