Session,Date,Male,Female
ParlaMint-IT-en_2013-06-13-LEG17-Senato-sed-42-meta.tsv,2013-06-13,13,4
ParlaMint-IT-en_2013-06-18-LEG17-Senato-sed-43-meta.tsv,2013-06-18,15,17
ParlaMint-IT-en_2013-06-19-LEG17-Senato-sed-44-meta.tsv,2013-06-19,29,22
ParlaMint-IT-en_2013-06-19-LEG17-Senato-sed-45-meta.tsv,2013-06-19,24,7
ParlaMint-IT-en_2013-06-20-LEG17-Senato-sed-46-meta.tsv,2013-06-20,25,9
ParlaMint-IT-en_2013-06-20-LEG17-Senato-sed-47-meta.tsv,2013-06-20,6,4
ParlaMint-IT-en_2013-06-24-LEG17-Senato-sed-48-meta.tsv,2013-06-24,1,0
ParlaMint-IT-en_2013-06-25-LEG17-Senato-sed-49-meta.tsv,2013-06-25,15,3
ParlaMint-IT-en_2013-06-25-LEG17-Senato-sed-50-meta.tsv,2013-06-25,20,10
ParlaMint-IT-en_2013-06-26-LEG17-Senato-sed-51-meta.tsv,2013-06-26,18,14
ParlaMint-IT-en_2013-06-27-LEG17-Senato-sed-52-meta.tsv,2013-06-27,14,6
ParlaMint-IT-en_2013-06-27-LEG17-Senato-sed-53-meta.tsv,2013-06-27,11,3
ParlaMint-IT-en_2013-07-02-LEG17-Senato-sed-54-meta.tsv,2013-07-02,17,10
ParlaMint-IT-en_2013-07-02-LEG17-Senato-sed-55-meta.tsv,2013-07-02,25,14
ParlaMint-IT-en_2013-07-03-LEG17-Senato-sed-56-meta.tsv,2013-07-03,39,18
ParlaMint-IT-en_2013-07-03-LEG17-Senato-sed-57-meta.tsv,2013-07-03,25,11
ParlaMint-IT-en_2013-07-04-LEG17-Senato-sed-58-meta.tsv,2013-07-04,46,20
ParlaMint-IT-en_2013-07-04-LEG17-Senato-sed-59-meta.tsv,2013-07-04,4,8
ParlaMint-IT-en_2013-07-08-LEG17-Senato-sed-60-meta.tsv,2013-07-08,30,6
ParlaMint-IT-en_2013-07-09-LEG17-Senato-sed-61-meta.tsv,2013-07-09,19,4
ParlaMint-IT-en_2013-07-09-LEG17-Senato-sed-62-meta.tsv,2013-07-09,13,11
ParlaMint-IT-en_2013-07-10-LEG17-Senato-sed-63-meta.tsv,2013-07-10,10,2
ParlaMint-IT-en_2013-07-11-LEG17-Senato-sed-64-meta.tsv,2013-07-11,47,23
ParlaMint-IT-en_2013-07-11-LEG17-Senato-sed-65-meta.tsv,2013-07-11,14,2
ParlaMint-IT-en_2013-07-15-LEG17-Senato-sed-66-meta.tsv,2013-07-15,27,7
ParlaMint-IT-en_2013-07-16-LEG17-Senato-sed-67-meta.tsv,2013-07-16,22,8
ParlaMint-IT-en_2013-07-16-LEG17-Senato-sed-68-meta.tsv,2013-07-16,18,5
ParlaMint-IT-en_2013-07-17-LEG17-Senato-sed-69-meta.tsv,2013-07-17,44,20
ParlaMint-IT-en_2013-07-17-LEG17-Senato-sed-70-meta.tsv,2013-07-17,30,12
ParlaMint-IT-en_2013-07-18-LEG17-Senato-sed-71-meta.tsv,2013-07-18,22,10
ParlaMint-IT-en_2013-07-18-LEG17-Senato-sed-72-meta.tsv,2013-07-18,12,14
ParlaMint-IT-en_2013-07-19-LEG17-Senato-sed-73-meta.tsv,2013-07-19,25,3
ParlaMint-IT-en_2013-07-23-LEG17-Senato-sed-74-meta.tsv,2013-07-23,25,7
ParlaMint-IT-en_2013-07-23-LEG17-Senato-sed-75-meta.tsv,2013-07-23,32,10
ParlaMint-IT-en_2013-07-24-LEG17-Senato-sed-76-meta.tsv,2013-07-24,34,16
ParlaMint-IT-en_2013-07-24-LEG17-Senato-sed-77-meta.tsv,2013-07-24,17,12
ParlaMint-IT-en_2013-07-25-LEG17-Senato-sed-78-meta.tsv,2013-07-25,7,6
ParlaMint-IT-en_2013-07-25-LEG17-Senato-sed-79-meta.tsv,2013-07-25,11,6
ParlaMint-IT-en_2013-07-26-LEG17-Senato-sed-80-meta.tsv,2013-07-26,5,4
ParlaMint-IT-en_2013-07-29-LEG17-Senato-sed-81-meta.tsv,2013-07-29,33,14
ParlaMint-IT-en_2013-07-30-LEG17-Senato-sed-82-meta.tsv,2013-07-30,38,18
ParlaMint-IT-en_2013-07-30-LEG17-Senato-sed-83-meta.tsv,2013-07-30,45,11
ParlaMint-IT-en_2013-07-31-LEG17-Senato-sed-84-meta.tsv,2013-07-31,25,17
ParlaMint-IT-en_2013-07-31-LEG17-Senato-sed-85-meta.tsv,2013-07-31,34,14
ParlaMint-IT-en_2013-08-01-LEG17-Senato-sed-86-meta.tsv,2013-08-01,31,8
ParlaMint-IT-en_2013-08-01-LEG17-Senato-sed-87-meta.tsv,2013-08-01,14,6
ParlaMint-IT-en_2013-08-05-LEG17-Senato-sed-88-meta.tsv,2013-08-05,4,2
ParlaMint-IT-en_2013-08-06-LEG17-Senato-sed-89-meta.tsv,2013-08-06,20,14
ParlaMint-IT-en_2013-08-06-LEG17-Senato-sed-90-meta.tsv,2013-08-06,48,21
ParlaMint-IT-en_2013-08-07-LEG17-Senato-sed-91-meta.tsv,2013-08-07,42,13
ParlaMint-IT-en_2013-08-07-LEG17-Senato-sed-92-meta.tsv,2013-08-07,38,14
ParlaMint-IT-en_2013-08-08-LEG17-Senato-sed-93-meta.tsv,2013-08-08,29,6
ParlaMint-IT-en_2013-09-04-LEG17-Senato-sed-94-meta.tsv,2013-09-04,8,6
ParlaMint-IT-en_2013-09-04-LEG17-Senato-sed-95-meta.tsv,2013-09-04,19,9
ParlaMint-IT-en_2013-09-05-LEG17-Senato-sed-96-meta.tsv,2013-09-05,18,2
ParlaMint-IT-en_2013-09-05-LEG17-Senato-sed-97-meta.tsv,2013-09-05,6,5
ParlaMint-IT-en_2013-09-10-LEG17-Senato-sed-98-meta.tsv,2013-09-10,17,6
ParlaMint-IT-en_2013-09-11-LEG17-Senato-sed-100-meta.tsv,2013-09-11,27,4
ParlaMint-IT-en_2013-09-11-LEG17-Senato-sed-99-meta.tsv,2013-09-11,19,9
ParlaMint-IT-en_2013-09-12-LEG17-Senato-sed-101-meta.tsv,2013-09-12,27,9
ParlaMint-IT-en_2013-09-12-LEG17-Senato-sed-102-meta.tsv,2013-09-12,6,2
ParlaMint-IT-en_2013-09-17-LEG17-Senato-sed-103-meta.tsv,2013-09-17,11,5
ParlaMint-IT-en_2013-09-18-LEG17-Senato-sed-104-meta.tsv,2013-09-18,13,3
ParlaMint-IT-en_2013-09-18-LEG17-Senato-sed-105-meta.tsv,2013-09-18,14,10
ParlaMint-IT-en_2013-09-19-LEG17-Senato-sed-106-meta.tsv,2013-09-19,32,18
ParlaMint-IT-en_2013-09-19-LEG17-Senato-sed-107-meta.tsv,2013-09-19,11,1
ParlaMint-IT-en_2013-09-24-LEG17-Senato-sed-108-meta.tsv,2013-09-24,3,0
ParlaMint-IT-en_2013-09-24-LEG17-Senato-sed-109-meta.tsv,2013-09-24,38,15
ParlaMint-IT-en_2013-09-25-LEG17-Senato-sed-110-meta.tsv,2013-09-25,17,10
ParlaMint-IT-en_2013-09-25-LEG17-Senato-sed-111-meta.tsv,2013-09-25,8,5
ParlaMint-IT-en_2013-09-26-LEG17-Senato-sed-112-meta.tsv,2013-09-26,6,15
ParlaMint-IT-en_2013-09-26-LEG17-Senato-sed-113-meta.tsv,2013-09-26,5,3
ParlaMint-IT-en_2013-10-01-LEG17-Senato-sed-114-meta.tsv,2013-10-01,3,1
ParlaMint-IT-en_2013-10-02-LEG17-Senato-sed-115-meta.tsv,2013-10-02,27,5
ParlaMint-IT-en_2013-10-02-LEG17-Senato-sed-116-meta.tsv,2013-10-02,11,8
ParlaMint-IT-en_2013-10-03-LEG17-Senato-sed-117-meta.tsv,2013-10-03,22,7
ParlaMint-IT-en_2013-10-03-LEG17-Senato-sed-118-meta.tsv,2013-10-03,8,5
ParlaMint-IT-en_2013-10-08-LEG17-Senato-sed-119-meta.tsv,2013-10-08,19,7
ParlaMint-IT-en_2013-10-09-LEG17-Senato-sed-120-meta.tsv,2013-10-09,33,17
ParlaMint-IT-en_2013-10-09-LEG17-Senato-sed-121-meta.tsv,2013-10-09,25,7
ParlaMint-IT-en_2013-10-10-LEG17-Senato-sed-122-meta.tsv,2013-10-10,28,12
ParlaMint-IT-en_2013-10-10-LEG17-Senato-sed-123-meta.tsv,2013-10-10,20,11
ParlaMint-IT-en_2013-10-11-LEG17-Senato-sed-124-meta.tsv,2013-10-11,23,15
ParlaMint-IT-en_2013-10-15-LEG17-Senato-sed-125-meta.tsv,2013-10-15,18,6
ParlaMint-IT-en_2013-10-16-LEG17-Senato-sed-126-meta.tsv,2013-10-16,41,23
ParlaMint-IT-en_2013-10-17-LEG17-Senato-sed-127-meta.tsv,2013-10-17,24,16
ParlaMint-IT-en_2013-10-17-LEG17-Senato-sed-128-meta.tsv,2013-10-17,8,3
ParlaMint-IT-en_2013-10-22-LEG17-Senato-sed-129-meta.tsv,2013-10-22,18,7
ParlaMint-IT-en_2013-10-23-LEG17-Senato-sed-130-meta.tsv,2013-10-23,18,6
ParlaMint-IT-en_2013-10-23-LEG17-Senato-sed-131-meta.tsv,2013-10-23,17,12
ParlaMint-IT-en_2013-10-24-LEG17-Senato-sed-132-meta.tsv,2013-10-24,29,16
ParlaMint-IT-en_2013-10-29-LEG17-Senato-sed-133-meta.tsv,2013-10-29,28,12
ParlaMint-IT-en_2013-11-05-LEG17-Senato-sed-134-meta.tsv,2013-11-05,17,9
ParlaMint-IT-en_2013-11-06-LEG17-Senato-sed-135-meta.tsv,2013-11-06,27,11
ParlaMint-IT-en_2013-11-06-LEG17-Senato-sed-136-meta.tsv,2013-11-06,21,12
ParlaMint-IT-en_2013-11-07-LEG17-Senato-sed-137-meta.tsv,2013-11-07,22,16
ParlaMint-IT-en_2013-11-18-LEG17-Senato-sed-138-meta.tsv,2013-11-18,7,3
ParlaMint-IT-en_2013-11-22-LEG17-Senato-sed-139-meta.tsv,2013-11-22,13,7
ParlaMint-IT-en_2013-11-25-LEG17-Senato-sed-140-meta.tsv,2013-11-25,5,4
ParlaMint-IT-en_2013-11-26-LEG17-Senato-sed-141-meta.tsv,2013-11-26,62,20
ParlaMint-IT-en_2013-11-27-LEG17-Senato-sed-142-meta.tsv,2013-11-27,45,10
ParlaMint-IT-en_2013-11-28-LEG17-Senato-sed-143-meta.tsv,2013-11-28,12,24
ParlaMint-IT-en_2013-11-28-LEG17-Senato-sed-144-meta.tsv,2013-11-28,4,1
ParlaMint-IT-en_2013-12-03-LEG17-Senato-sed-145-meta.tsv,2013-12-03,15,7
ParlaMint-IT-en_2013-12-04-LEG17-Senato-sed-146-meta.tsv,2013-12-04,3,2
ParlaMint-IT-en_2013-12-05-LEG17-Senato-sed-147-meta.tsv,2013-12-05,30,6
ParlaMint-IT-en_2013-12-10-LEG17-Senato-sed-148-meta.tsv,2013-12-10,27,10
ParlaMint-IT-en_2013-12-11-LEG17-Senato-sed-149-meta.tsv,2013-12-11,13,8
ParlaMint-IT-en_2013-12-11-LEG17-Senato-sed-150-meta.tsv,2013-12-11,31,6
ParlaMint-IT-en_2013-12-12-LEG17-Senato-sed-151-meta.tsv,2013-12-12,4,1
ParlaMint-IT-en_2013-12-12-LEG17-Senato-sed-152-meta.tsv,2013-12-12,11,4
ParlaMint-IT-en_2013-12-17-LEG17-Senato-sed-153-meta.tsv,2013-12-17,2,0
ParlaMint-IT-en_2013-12-18-LEG17-Senato-sed-154-meta.tsv,2013-12-18,20,11
ParlaMint-IT-en_2013-12-18-LEG17-Senato-sed-155-meta.tsv,2013-12-18,33,15
ParlaMint-IT-en_2013-12-19-LEG17-Senato-sed-156-meta.tsv,2013-12-19,34,14
ParlaMint-IT-en_2013-12-23-LEG17-Senato-sed-157-meta.tsv,2013-12-23,30,11
ParlaMint-IT-en_2013-12-28-LEG17-Senato-sed-158-meta.tsv,2013-12-28,9,3
ParlaMint-IT-en_2014-01-02-LEG17-Senato-sed-159-meta.tsv,2014-01-02,6,1
ParlaMint-IT-en_2014-01-07-LEG17-Senato-sed-160-meta.tsv,2014-01-07,16,3
ParlaMint-IT-en_2014-01-08-LEG17-Senato-sed-161-meta.tsv,2014-01-08,18,8
ParlaMint-IT-en_2014-01-08-LEG17-Senato-sed-162-meta.tsv,2014-01-08,18,18
ParlaMint-IT-en_2014-01-09-LEG17-Senato-sed-163-meta.tsv,2014-01-09,20,15
ParlaMint-IT-en_2014-01-14-LEG17-Senato-sed-164-meta.tsv,2014-01-14,17,4
ParlaMint-IT-en_2014-01-14-LEG17-Senato-sed-165-meta.tsv,2014-01-14,17,4
ParlaMint-IT-en_2014-01-15-LEG17-Senato-sed-166-meta.tsv,2014-01-15,14,7
ParlaMint-IT-en_2014-01-15-LEG17-Senato-sed-167-meta.tsv,2014-01-15,28,10
ParlaMint-IT-en_2014-01-16-LEG17-Senato-sed-168-meta.tsv,2014-01-16,25,8
ParlaMint-IT-en_2014-01-16-LEG17-Senato-sed-169-meta.tsv,2014-01-16,4,3
ParlaMint-IT-en_2014-01-21-LEG17-Senato-sed-170-meta.tsv,2014-01-21,32,15
ParlaMint-IT-en_2014-01-21-LEG17-Senato-sed-171-meta.tsv,2014-01-21,25,8
ParlaMint-IT-en_2014-01-22-LEG17-Senato-sed-172-meta.tsv,2014-01-22,27,13
ParlaMint-IT-en_2014-01-22-LEG17-Senato-sed-173-meta.tsv,2014-01-22,21,8
ParlaMint-IT-en_2014-01-23-LEG17-Senato-sed-174-meta.tsv,2014-01-23,39,5
ParlaMint-IT-en_2014-01-23-LEG17-Senato-sed-175-meta.tsv,2014-01-23,7,0
ParlaMint-IT-en_2014-01-28-LEG17-Senato-sed-176-meta.tsv,2014-01-28,40,19
ParlaMint-IT-en_2014-01-29-LEG17-Senato-sed-177-meta.tsv,2014-01-29,32,15
ParlaMint-IT-en_2014-01-29-LEG17-Senato-sed-178-meta.tsv,2014-01-29,22,18
ParlaMint-IT-en_2014-01-30-LEG17-Senato-sed-179-meta.tsv,2014-01-30,12,7
ParlaMint-IT-en_2014-01-30-LEG17-Senato-sed-180-meta.tsv,2014-01-30,7,6
ParlaMint-IT-en_2014-02-04-LEG17-Senato-sed-181-meta.tsv,2014-02-04,18,7
ParlaMint-IT-en_2014-02-04-LEG17-Senato-sed-182-meta.tsv,2014-02-04,26,15
ParlaMint-IT-en_2014-02-05-LEG17-Senato-sed-183-meta.tsv,2014-02-05,28,12
ParlaMint-IT-en_2014-02-05-LEG17-Senato-sed-184-meta.tsv,2014-02-05,19,8
ParlaMint-IT-en_2014-02-06-LEG17-Senato-sed-185-meta.tsv,2014-02-06,38,8
ParlaMint-IT-en_2014-02-06-LEG17-Senato-sed-186-meta.tsv,2014-02-06,4,3
ParlaMint-IT-en_2014-02-11-LEG17-Senato-sed-187-meta.tsv,2014-02-11,12,7
ParlaMint-IT-en_2014-02-11-LEG17-Senato-sed-188-meta.tsv,2014-02-11,22,11
ParlaMint-IT-en_2014-02-12-LEG17-Senato-sed-189-meta.tsv,2014-02-12,25,10
ParlaMint-IT-en_2014-02-12-LEG17-Senato-sed-190-meta.tsv,2014-02-12,18,7
ParlaMint-IT-en_2014-02-13-LEG17-Senato-sed-191-meta.tsv,2014-02-13,14,3
ParlaMint-IT-en_2014-02-13-LEG17-Senato-sed-192-meta.tsv,2014-02-13,10,3
ParlaMint-IT-en_2014-02-17-LEG17-Senato-sed-193-meta.tsv,2014-02-17,27,8
ParlaMint-IT-en_2014-02-18-LEG17-Senato-sed-194-meta.tsv,2014-02-18,12,3
ParlaMint-IT-en_2014-02-19-LEG17-Senato-sed-195-meta.tsv,2014-02-19,60,24
ParlaMint-IT-en_2014-02-20-LEG17-Senato-sed-196-meta.tsv,2014-02-20,55,23
ParlaMint-IT-en_2014-02-24-LEG17-Senato-sed-197-meta.tsv,2014-02-24,53,20
ParlaMint-IT-en_2014-02-26-LEG17-Senato-sed-198-meta.tsv,2014-02-26,25,10
ParlaMint-IT-en_2014-02-27-LEG17-Senato-sed-199-meta.tsv,2014-02-27,24,9
ParlaMint-IT-en_2014-03-04-LEG17-Senato-sed-200-meta.tsv,2014-03-04,15,9
ParlaMint-IT-en_2014-03-05-LEG17-Senato-sed-201-meta.tsv,2014-03-05,20,8
ParlaMint-IT-en_2014-03-05-LEG17-Senato-sed-202-meta.tsv,2014-03-05,24,9
ParlaMint-IT-en_2014-03-06-LEG17-Senato-sed-203-meta.tsv,2014-03-06,23,13
ParlaMint-IT-en_2014-03-06-LEG17-Senato-sed-204-meta.tsv,2014-03-06,3,3
ParlaMint-IT-en_2014-03-11-LEG17-Senato-sed-205-meta.tsv,2014-03-11,25,5
ParlaMint-IT-en_2014-03-12-LEG17-Senato-sed-206-meta.tsv,2014-03-12,5,2
ParlaMint-IT-en_2014-03-12-LEG17-Senato-sed-207-meta.tsv,2014-03-12,5,11
ParlaMint-IT-en_2014-03-13-LEG17-Senato-sed-208-meta.tsv,2014-03-13,13,10
ParlaMint-IT-en_2014-03-13-LEG17-Senato-sed-209-meta.tsv,2014-03-13,3,2
ParlaMint-IT-en_2014-03-18-LEG17-Senato-sed-210-meta.tsv,2014-03-18,11,4
ParlaMint-IT-en_2014-03-18-LEG17-Senato-sed-211-meta.tsv,2014-03-18,14,9
ParlaMint-IT-en_2014-03-19-LEG17-Senato-sed-212-meta.tsv,2014-03-19,19,8
ParlaMint-IT-en_2014-03-19-LEG17-Senato-sed-213-meta.tsv,2014-03-19,24,3
ParlaMint-IT-en_2014-03-20-LEG17-Senato-sed-214-meta.tsv,2014-03-20,20,18
ParlaMint-IT-en_2014-03-20-LEG17-Senato-sed-215-meta.tsv,2014-03-20,7,2
ParlaMint-IT-en_2014-03-25-LEG17-Senato-sed-216-meta.tsv,2014-03-25,24,8
ParlaMint-IT-en_2014-03-26-LEG17-Senato-sed-217-meta.tsv,2014-03-26,36,11
ParlaMint-IT-en_2014-03-27-LEG17-Senato-sed-218-meta.tsv,2014-03-27,22,9
ParlaMint-IT-en_2014-04-01-LEG17-Senato-sed-219-meta.tsv,2014-04-01,16,4
ParlaMint-IT-en_2014-04-01-LEG17-Senato-sed-220-meta.tsv,2014-04-01,22,10
ParlaMint-IT-en_2014-04-02-LEG17-Senato-sed-221-meta.tsv,2014-04-02,26,11
ParlaMint-IT-en_2014-04-02-LEG17-Senato-sed-222-meta.tsv,2014-04-02,32,9
ParlaMint-IT-en_2014-04-03-LEG17-Senato-sed-223-meta.tsv,2014-04-03,42,12
ParlaMint-IT-en_2014-04-03-LEG17-Senato-sed-224-meta.tsv,2014-04-03,11,3
ParlaMint-IT-en_2014-04-08-LEG17-Senato-sed-225-meta.tsv,2014-04-08,32,11
ParlaMint-IT-en_2014-04-09-LEG17-Senato-sed-226-meta.tsv,2014-04-09,31,10
ParlaMint-IT-en_2014-04-09-LEG17-Senato-sed-227-meta.tsv,2014-04-09,20,5
ParlaMint-IT-en_2014-04-10-LEG17-Senato-sed-228-meta.tsv,2014-04-10,27,10
ParlaMint-IT-en_2014-04-10-LEG17-Senato-sed-229-meta.tsv,2014-04-10,8,2
ParlaMint-IT-en_2014-04-15-LEG17-Senato-sed-230-meta.tsv,2014-04-15,28,13
ParlaMint-IT-en_2014-04-16-LEG17-Senato-sed-231-meta.tsv,2014-04-16,29,11
ParlaMint-IT-en_2014-04-16-LEG17-Senato-sed-232-meta.tsv,2014-04-16,28,3
ParlaMint-IT-en_2014-04-17-LEG17-Senato-sed-233-meta.tsv,2014-04-17,38,13
ParlaMint-IT-en_2014-04-22-LEG17-Senato-sed-234-meta.tsv,2014-04-22,3,2
ParlaMint-IT-en_2014-04-23-LEG17-Senato-sed-235-meta.tsv,2014-04-23,14,11
ParlaMint-IT-en_2014-04-23-LEG17-Senato-sed-236-meta.tsv,2014-04-23,12,11
ParlaMint-IT-en_2014-04-24-LEG17-Senato-sed-237-meta.tsv,2014-04-24,11,9
ParlaMint-IT-en_2014-04-29-LEG17-Senato-sed-238-meta.tsv,2014-04-29,11,6
ParlaMint-IT-en_2014-04-29-LEG17-Senato-sed-239-meta.tsv,2014-04-29,12,6
ParlaMint-IT-en_2014-04-30-LEG17-Senato-sed-240-meta.tsv,2014-04-30,32,12
ParlaMint-IT-en_2014-05-06-LEG17-Senato-sed-241-meta.tsv,2014-05-06,22,17
ParlaMint-IT-en_2014-05-07-LEG17-Senato-sed-242-meta.tsv,2014-05-07,21,10
ParlaMint-IT-en_2014-05-08-LEG17-Senato-sed-243-meta.tsv,2014-05-08,17,7
ParlaMint-IT-en_2014-05-08-LEG17-Senato-sed-244-meta.tsv,2014-05-08,3,1
ParlaMint-IT-en_2014-05-13-LEG17-Senato-sed-245-meta.tsv,2014-05-13,31,8
ParlaMint-IT-en_2014-05-14-LEG17-Senato-sed-246-meta.tsv,2014-05-14,41,16
ParlaMint-IT-en_2014-05-15-LEG17-Senato-sed-247-meta.tsv,2014-05-15,16,18
ParlaMint-IT-en_2014-05-27-LEG17-Senato-sed-248-meta.tsv,2014-05-27,14,3
ParlaMint-IT-en_2014-05-28-LEG17-Senato-sed-249-meta.tsv,2014-05-28,30,9
ParlaMint-IT-en_2014-05-28-LEG17-Senato-sed-250-meta.tsv,2014-05-28,15,3
ParlaMint-IT-en_2014-05-29-LEG17-Senato-sed-251-meta.tsv,2014-05-29,16,3
ParlaMint-IT-en_2014-05-29-LEG17-Senato-sed-252-meta.tsv,2014-05-29,3,10
ParlaMint-IT-en_2014-06-03-LEG17-Senato-sed-253-meta.tsv,2014-06-03,4,1
ParlaMint-IT-en_2014-06-04-LEG17-Senato-sed-254-meta.tsv,2014-06-04,19,8
ParlaMint-IT-en_2014-06-04-LEG17-Senato-sed-255-meta.tsv,2014-06-04,8,2
ParlaMint-IT-en_2014-06-05-LEG17-Senato-sed-256-meta.tsv,2014-06-05,17,7
ParlaMint-IT-en_2014-06-05-LEG17-Senato-sed-257-meta.tsv,2014-06-05,10,5
ParlaMint-IT-en_2014-06-10-LEG17-Senato-sed-258-meta.tsv,2014-06-10,25,3
ParlaMint-IT-en_2014-06-11-LEG17-Senato-sed-259-meta.tsv,2014-06-11,35,7
ParlaMint-IT-en_2014-06-11-LEG17-Senato-sed-260-meta.tsv,2014-06-11,16,11
ParlaMint-IT-en_2014-06-12-LEG17-Senato-sed-261-meta.tsv,2014-06-12,17,5
ParlaMint-IT-en_2014-06-12-LEG17-Senato-sed-262-meta.tsv,2014-06-12,7,1
ParlaMint-IT-en_2014-06-17-LEG17-Senato-sed-263-meta.tsv,2014-06-17,24,7
ParlaMint-IT-en_2014-06-18-LEG17-Senato-sed-264-meta.tsv,2014-06-18,16,6
ParlaMint-IT-en_2014-06-18-LEG17-Senato-sed-265-meta.tsv,2014-06-18,16,5
ParlaMint-IT-en_2014-06-19-LEG17-Senato-sed-266-meta.tsv,2014-06-19,21,9
ParlaMint-IT-en_2014-06-19-LEG17-Senato-sed-267-meta.tsv,2014-06-19,10,4
ParlaMint-IT-en_2014-06-24-LEG17-Senato-sed-268-meta.tsv,2014-06-24,28,8
ParlaMint-IT-en_2014-06-25-LEG17-Senato-sed-269-meta.tsv,2014-06-25,21,14
ParlaMint-IT-en_2014-06-25-LEG17-Senato-sed-270-meta.tsv,2014-06-25,18,3
ParlaMint-IT-en_2014-06-26-LEG17-Senato-sed-271-meta.tsv,2014-06-26,3,4
ParlaMint-IT-en_2014-07-01-LEG17-Senato-sed-272-meta.tsv,2014-07-01,29,13
ParlaMint-IT-en_2014-07-02-LEG17-Senato-sed-273-meta.tsv,2014-07-02,15,3
ParlaMint-IT-en_2014-07-03-LEG17-Senato-sed-274-meta.tsv,2014-07-03,9,5
