Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-UA-en_2017-12-06-m1	ParlaMint-UA_2017-12-06-m1.u1	Ukrainian parliamentary corpus ParlaMint-UA-en, term 8, session 7, sitting day 2017-12-06, n1	2017-12-06	Unicameralism	8	7	-	2017-12-06	-	Reference	English	Chairperson	MP	notMinister	NF	People's Front	-	Centre-right to right	АндрійВолодимировичПарубій.1971	Parubij, Andrij Volodymyrovyč	M	1971	
ParlaMint-UA-en_2017-12-06-m1	ParlaMint-UA_2017-12-06-m1.u12	Ukrainian parliamentary corpus ParlaMint-UA-en, term 8, session 7, sitting day 2017-12-06, n1	2017-12-06	Unicameralism	8	7	-	2017-12-06	-	Reference	English	Chairperson	MP	notMinister	BPP	Petro Poroshenko Bloc	-	Centre-right	ІринаВолодимирівнаГеращенко.1971	Heraščenko, Iryna Volodymyrivna	F	1971	
ParlaMint-UA-en_2017-12-06-m1	ParlaMint-UA_2017-12-06-m1.u13	Ukrainian parliamentary corpus ParlaMint-UA-en, term 8, session 7, sitting day 2017-12-06, n1	2017-12-06	Unicameralism	8	7	-	2017-12-06	-	Reference	English	Chairperson	MP	notMinister	BPP	Petro Poroshenko Bloc	-	Centre-right	ІринаВолодимирівнаГеращенко.1971	Heraščenko, Iryna Volodymyrivna	F	1971	
ParlaMint-UA-en_2017-12-06-m1	ParlaMint-UA_2017-12-06-m1.u14	Ukrainian parliamentary corpus ParlaMint-UA-en, term 8, session 7, sitting day 2017-12-06, n1	2017-12-06	Unicameralism	8	7	-	2017-12-06	-	Reference	English	Regular	MP	notMinister	frBPP	Petro Poroshenko Bloc Faction	Coalition	Centre-right	РефатАбдурахмановичЧубаров.1957	Čubarov, Refat Abdurachmanovyč	M	1957	
ParlaMint-UA-en_2017-12-06-m1	ParlaMint-UA_2017-12-06-m1.u15	Ukrainian parliamentary corpus ParlaMint-UA-en, term 8, session 7, sitting day 2017-12-06, n1	2017-12-06	Unicameralism	8	7	-	2017-12-06	-	Reference	English	Chairperson	MP	notMinister	BPP	Petro Poroshenko Bloc	-	Centre-right	ІринаВолодимирівнаГеращенко.1971	Heraščenko, Iryna Volodymyrivna	F	1971	
ParlaMint-UA-en_2017-12-06-m1	ParlaMint-UA_2017-12-06-m1.u16	Ukrainian parliamentary corpus ParlaMint-UA-en, term 8, session 7, sitting day 2017-12-06, n1	2017-12-06	Unicameralism	8	7	-	2017-12-06	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	ВолодимирГригоровичБуткевич.1946	Butkevyč, Volodymyr Hryhorovyč	M	1946	
ParlaMint-UA-en_2017-12-06-m1	ParlaMint-UA_2017-12-06-m1.u17	Ukrainian parliamentary corpus ParlaMint-UA-en, term 8, session 7, sitting day 2017-12-06, n1	2017-12-06	Unicameralism	8	7	-	2017-12-06	-	Reference	English	Chairperson	MP	notMinister	BPP	Petro Poroshenko Bloc	-	Centre-right	ІринаВолодимирівнаГеращенко.1971	Heraščenko, Iryna Volodymyrivna	F	1971	
ParlaMint-UA-en_2017-12-06-m1	ParlaMint-UA_2017-12-06-m1.u18	Ukrainian parliamentary corpus ParlaMint-UA-en, term 8, session 7, sitting day 2017-12-06, n1	2017-12-06	Unicameralism	8	7	-	2017-12-06	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	АйдерРустемов.1980	Rustemov, Ajder	M	1980	
ParlaMint-UA-en_2017-12-06-m1	ParlaMint-UA_2017-12-06-m1.u19	Ukrainian parliamentary corpus ParlaMint-UA-en, term 8, session 7, sitting day 2017-12-06, n1	2017-12-06	Unicameralism	8	7	-	2017-12-06	-	Reference	English	Chairperson	MP	notMinister	BPP	Petro Poroshenko Bloc	-	Centre-right	ІринаВолодимирівнаГеращенко.1971	Heraščenko, Iryna Volodymyrivna	F	1971	
ParlaMint-UA-en_2017-12-06-m1	ParlaMint-UA_2017-12-06-m1.u20	Ukrainian parliamentary corpus ParlaMint-UA-en, term 8, session 7, sitting day 2017-12-06, n1	2017-12-06	Unicameralism	8	7	-	2017-12-06	-	Reference	English	Guest	notMP	notMinister	-	-	-	-	МюкремінШахін	Šachin, Mjukremin	M	-	
ParlaMint-UA-en_2017-12-06-m1	ParlaMint-UA_2017-12-06-m1.u21	Ukrainian parliamentary corpus ParlaMint-UA-en, term 8, session 7, sitting day 2017-12-06, n1	2017-12-06	Unicameralism	8	7	-	2017-12-06	-	Reference	English	Chairperson	MP	notMinister	BPP	Petro Poroshenko Bloc	-	Centre-right	ІринаВолодимирівнаГеращенко.1971	Heraščenko, Iryna Volodymyrivna	F	1971	
