Session,Date,Coalition,Opposition
ParlaMint-PL-en_2016-09-14-sejm-25-2-meta.tsv,2016-09-14,43,32
ParlaMint-PL-en_2016-09-21-sejm-26-1-meta.tsv,2016-09-21,38,48
ParlaMint-PL-en_2016-09-21-senat-26-1-meta.tsv,2016-09-21,17,6
ParlaMint-PL-en_2016-09-22-sejm-26-2-meta.tsv,2016-09-22,52,76
ParlaMint-PL-en_2016-09-22-senat-26-2-meta.tsv,2016-09-22,18,9
ParlaMint-PL-en_2016-09-23-sejm-26-3-meta.tsv,2016-09-23,27,25
ParlaMint-PL-en_2016-10-04-sejm-27-1-meta.tsv,2016-10-04,54,48
ParlaMint-PL-en_2016-10-05-sejm-27-2-meta.tsv,2016-10-05,49,76
ParlaMint-PL-en_2016-10-05-senat-27-1-meta.tsv,2016-10-05,5,7
ParlaMint-PL-en_2016-10-06-sejm-27-3-meta.tsv,2016-10-06,30,50
ParlaMint-PL-en_2016-10-06-senat-27-2-meta.tsv,2016-10-06,10,6
ParlaMint-PL-en_2016-10-18-senat-27-3-meta.tsv,2016-10-18,12,9
ParlaMint-PL-en_2016-10-19-sejm-28-1-meta.tsv,2016-10-19,47,56
ParlaMint-PL-en_2016-10-19-senat-28-1-meta.tsv,2016-10-19,23,8
ParlaMint-PL-en_2016-10-20-sejm-28-2-meta.tsv,2016-10-20,43,79
ParlaMint-PL-en_2016-10-20-senat-28-2-meta.tsv,2016-10-20,9,1
ParlaMint-PL-en_2016-10-21-sejm-28-3-meta.tsv,2016-10-21,28,44
ParlaMint-PL-en_2016-10-21-senat-28-3-meta.tsv,2016-10-21,11,6
ParlaMint-PL-en_2016-11-03-sejm-29-1-meta.tsv,2016-11-03,46,79
ParlaMint-PL-en_2016-11-03-senat-29-1-meta.tsv,2016-11-03,16,14
ParlaMint-PL-en_2016-11-04-sejm-29-2-meta.tsv,2016-11-04,40,76
ParlaMint-PL-en_2016-11-04-senat-29-2-meta.tsv,2016-11-04,24,10
ParlaMint-PL-en_2016-11-15-sejm-30-1-meta.tsv,2016-11-15,42,62
ParlaMint-PL-en_2016-11-15-senat-30-1-meta.tsv,2016-11-15,12,13
ParlaMint-PL-en_2016-11-16-sejm-30-2-meta.tsv,2016-11-16,53,68
ParlaMint-PL-en_2016-11-16-senat-30-2-meta.tsv,2016-11-16,23,13
ParlaMint-PL-en_2016-11-17-senat-30-3-meta.tsv,2016-11-17,7,1
ParlaMint-PL-en_2016-11-28-senat-31-1-meta.tsv,2016-11-28,10,11
ParlaMint-PL-en_2016-11-29-sejm-31-1-meta.tsv,2016-11-29,46,74
ParlaMint-PL-en_2016-11-29-senat-31-2-meta.tsv,2016-11-29,19,9
ParlaMint-PL-en_2016-11-30-sejm-31-2-meta.tsv,2016-11-30,48,67
ParlaMint-PL-en_2016-11-30-senat-31-3-meta.tsv,2016-11-30,15,19
ParlaMint-PL-en_2016-12-01-sejm-31-3-meta.tsv,2016-12-01,43,74
ParlaMint-PL-en_2016-12-01-senat-31-4-meta.tsv,2016-12-01,26,16
ParlaMint-PL-en_2016-12-02-sejm-31-4-meta.tsv,2016-12-02,34,56
ParlaMint-PL-en_2016-12-02-senat-31-5-meta.tsv,2016-12-02,5,5
ParlaMint-PL-en_2016-12-07-senat-31-6-meta.tsv,2016-12-07,16,15
ParlaMint-PL-en_2016-12-13-sejm-32-1-meta.tsv,2016-12-13,39,73
ParlaMint-PL-en_2016-12-13-senat-32-1-meta.tsv,2016-12-13,14,6
ParlaMint-PL-en_2016-12-14-sejm-32-2-meta.tsv,2016-12-14,50,85
ParlaMint-PL-en_2016-12-14-senat-32-2-meta.tsv,2016-12-14,9,11
ParlaMint-PL-en_2016-12-15-sejm-32-3-meta.tsv,2016-12-15,52,55
ParlaMint-PL-en_2016-12-15-senat-32-3-meta.tsv,2016-12-15,18,12
ParlaMint-PL-en_2016-12-16-sejm-33-1-meta.tsv,2016-12-16,30,45
ParlaMint-PL-en_2016-12-16-senat-32-4-meta.tsv,2016-12-16,17,7
ParlaMint-PL-en_2016-12-20-senat-32-5-meta.tsv,2016-12-20,23,12
ParlaMint-PL-en_2016-12-21-senat-32-6-meta.tsv,2016-12-21,4,3
ParlaMint-PL-en_2017-01-11-sejm-34-1-meta.tsv,2017-01-11,1,0
ParlaMint-PL-en_2017-01-11-senat-33-1-meta.tsv,2017-01-11,21,11
ParlaMint-PL-en_2017-01-12-sejm-34-2-meta.tsv,2017-01-12,1,0
ParlaMint-PL-en_2017-01-25-sejm-34-3-meta.tsv,2017-01-25,29,53
ParlaMint-PL-en_2017-01-26-sejm-34-4-meta.tsv,2017-01-26,44,62
ParlaMint-PL-en_2017-02-01-senat-34-1-meta.tsv,2017-02-01,20,7
ParlaMint-PL-en_2017-02-08-sejm-35-1-meta.tsv,2017-02-08,36,51
ParlaMint-PL-en_2017-02-09-sejm-35-2-meta.tsv,2017-02-09,57,62
ParlaMint-PL-en_2017-02-10-sejm-35-3-meta.tsv,2017-02-10,17,37
ParlaMint-PL-en_2017-02-21-senat-35-1-meta.tsv,2017-02-21,15,6
ParlaMint-PL-en_2017-02-22-sejm-36-1-meta.tsv,2017-02-22,36,50
ParlaMint-PL-en_2017-02-22-senat-35-2-meta.tsv,2017-02-22,12,7
ParlaMint-PL-en_2017-02-23-sejm-36-2-meta.tsv,2017-02-23,46,58
ParlaMint-PL-en_2017-02-24-sejm-36-3-meta.tsv,2017-02-24,33,35
ParlaMint-PL-en_2017-02-24-senat-35-3-meta.tsv,2017-02-24,7,3
ParlaMint-PL-en_2017-03-02-senat-36-1-meta.tsv,2017-03-02,9,13
ParlaMint-PL-en_2017-03-03-senat-36-2-meta.tsv,2017-03-03,19,10
ParlaMint-PL-en_2017-03-08-sejm-37-1-meta.tsv,2017-03-08,28,49
ParlaMint-PL-en_2017-03-09-sejm-37-2-meta.tsv,2017-03-09,57,82
ParlaMint-PL-en_2017-03-10-sejm-37-3-meta.tsv,2017-03-10,19,20
ParlaMint-PL-en_2017-03-15-senat-37-1-meta.tsv,2017-03-15,19,9
ParlaMint-PL-en_2017-03-16-senat-37-2-meta.tsv,2017-03-16,20,7
ParlaMint-PL-en_2017-03-22-sejm-38-1-meta.tsv,2017-03-22,47,53
ParlaMint-PL-en_2017-03-23-sejm-38-2-meta.tsv,2017-03-23,50,68
ParlaMint-PL-en_2017-03-29-senat-38-1-meta.tsv,2017-03-29,15,12
ParlaMint-PL-en_2017-03-30-senat-38-2-meta.tsv,2017-03-30,16,7
ParlaMint-PL-en_2017-04-05-sejm-39-1-meta.tsv,2017-04-05,38,50
ParlaMint-PL-en_2017-04-06-sejm-39-2-meta.tsv,2017-04-06,48,69
ParlaMint-PL-en_2017-04-07-sejm-39-3-meta.tsv,2017-04-07,23,43
ParlaMint-PL-en_2017-04-20-sejm-40-1-meta.tsv,2017-04-20,39,62
ParlaMint-PL-en_2017-04-20-senat-39-1-meta.tsv,2017-04-20,18,12
ParlaMint-PL-en_2017-04-21-sejm-40-2-meta.tsv,2017-04-21,37,47
ParlaMint-PL-en_2017-04-21-senat-39-2-meta.tsv,2017-04-21,19,12
ParlaMint-PL-en_2017-04-26-senat-40-1-meta.tsv,2017-04-26,23,16
ParlaMint-PL-en_2017-04-27-senat-40-2-meta.tsv,2017-04-27,17,11
ParlaMint-PL-en_2017-05-10-sejm-41-1-meta.tsv,2017-05-10,30,53
ParlaMint-PL-en_2017-05-11-sejm-41-2-meta.tsv,2017-05-11,30,47
ParlaMint-PL-en_2017-05-16-senat-41-1-meta.tsv,2017-05-16,15,10
ParlaMint-PL-en_2017-05-17-senat-41-2-meta.tsv,2017-05-17,11,7
ParlaMint-PL-en_2017-05-24-sejm-42-1-meta.tsv,2017-05-24,34,52
ParlaMint-PL-en_2017-05-25-sejm-42-2-meta.tsv,2017-05-25,55,62
ParlaMint-PL-en_2017-05-31-senat-42-1-meta.tsv,2017-05-31,15,11
ParlaMint-PL-en_2017-06-01-senat-42-2-meta.tsv,2017-06-01,10,10
ParlaMint-PL-en_2017-06-07-sejm-43-1-meta.tsv,2017-06-07,35,50
ParlaMint-PL-en_2017-06-08-sejm-43-2-meta.tsv,2017-06-08,64,83
ParlaMint-PL-en_2017-06-09-sejm-43-3-meta.tsv,2017-06-09,10,25
ParlaMint-PL-en_2017-06-20-sejm-44-1-meta.tsv,2017-06-20,41,81
ParlaMint-PL-en_2017-06-21-sejm-44-2-meta.tsv,2017-06-21,37,46
ParlaMint-PL-en_2017-06-21-senat-43-1-meta.tsv,2017-06-21,12,9
ParlaMint-PL-en_2017-06-22-sejm-44-3-meta.tsv,2017-06-22,21,35
ParlaMint-PL-en_2017-06-22-senat-43-2-meta.tsv,2017-06-22,20,9
ParlaMint-PL-en_2017-06-28-senat-44-1-meta.tsv,2017-06-28,20,7
ParlaMint-PL-en_2017-06-29-senat-44-2-meta.tsv,2017-06-29,6,0
ParlaMint-PL-en_2017-07-05-sejm-45-1-meta.tsv,2017-07-05,41,61
ParlaMint-PL-en_2017-07-07-sejm-45-2-meta.tsv,2017-07-07,34,48
ParlaMint-PL-en_2017-07-12-sejm-45-3-meta.tsv,2017-07-12,32,94
ParlaMint-PL-en_2017-07-12-senat-45-1-meta.tsv,2017-07-12,19,14
ParlaMint-PL-en_2017-07-13-senat-45-2-meta.tsv,2017-07-13,20,10
ParlaMint-PL-en_2017-07-14-senat-45-3-meta.tsv,2017-07-14,22,16
ParlaMint-PL-en_2017-07-18-sejm-46-1-meta.tsv,2017-07-18,40,118
ParlaMint-PL-en_2017-07-18-senat-45-4-meta.tsv,2017-07-18,17,12
ParlaMint-PL-en_2017-07-19-sejm-46-2-meta.tsv,2017-07-19,42,59
ParlaMint-PL-en_2017-07-19-senat-45-5-meta.tsv,2017-07-19,16,14
ParlaMint-PL-en_2017-07-20-sejm-46-3-meta.tsv,2017-07-20,31,60
ParlaMint-PL-en_2017-07-21-senat-45-6-meta.tsv,2017-07-21,15,19
ParlaMint-PL-en_2017-07-26-senat-46-1-meta.tsv,2017-07-26,17,12
ParlaMint-PL-en_2017-07-27-senat-46-2-meta.tsv,2017-07-27,13,3
ParlaMint-PL-en_2017-09-12-sejm-47-1-meta.tsv,2017-09-12,37,52
ParlaMint-PL-en_2017-09-13-sejm-47-2-meta.tsv,2017-09-13,26,53
ParlaMint-PL-en_2017-09-14-sejm-47-3-meta.tsv,2017-09-14,43,55
ParlaMint-PL-en_2017-09-15-sejm-47-4-meta.tsv,2017-09-15,27,56
ParlaMint-PL-en_2017-09-21-senat-47-1-meta.tsv,2017-09-21,14,15
ParlaMint-PL-en_2017-09-22-senat-47-2-meta.tsv,2017-09-22,14,14
ParlaMint-PL-en_2017-09-26-senat-47-3-meta.tsv,2017-09-26,10,10
ParlaMint-PL-en_2017-09-27-sejm-48-1-meta.tsv,2017-09-27,24,57
ParlaMint-PL-en_2017-09-27-senat-47-4-meta.tsv,2017-09-27,21,17
ParlaMint-PL-en_2017-09-28-sejm-48-2-meta.tsv,2017-09-28,47,62
ParlaMint-PL-en_2017-09-28-senat-47-5-meta.tsv,2017-09-28,16,7
ParlaMint-PL-en_2017-09-29-sejm-48-3-meta.tsv,2017-09-29,16,32
ParlaMint-PL-en_2017-10-10-sejm-49-1-meta.tsv,2017-10-10,25,48
ParlaMint-PL-en_2017-10-11-sejm-49-2-meta.tsv,2017-10-11,28,43
ParlaMint-PL-en_2017-10-12-sejm-49-3-meta.tsv,2017-10-12,43,69
ParlaMint-PL-en_2017-10-13-sejm-49-4-meta.tsv,2017-10-13,7,19
ParlaMint-PL-en_2017-10-18-senat-48-1-meta.tsv,2017-10-18,18,11
ParlaMint-PL-en_2017-10-19-senat-48-2-meta.tsv,2017-10-19,21,7
ParlaMint-PL-en_2017-10-25-sejm-50-1-meta.tsv,2017-10-25,42,62
ParlaMint-PL-en_2017-10-26-sejm-50-2-meta.tsv,2017-10-26,54,68
ParlaMint-PL-en_2017-10-27-sejm-50-3-meta.tsv,2017-10-27,18,47
ParlaMint-PL-en_2017-11-08-sejm-51-1-meta.tsv,2017-11-08,34,54
ParlaMint-PL-en_2017-11-09-sejm-51-2-meta.tsv,2017-11-09,53,62
ParlaMint-PL-en_2017-11-09-senat-49-1-meta.tsv,2017-11-09,26,10
ParlaMint-PL-en_2017-11-10-senat-49-2-meta.tsv,2017-11-10,11,8
ParlaMint-PL-en_2017-11-14-senat-50-1-meta.tsv,2017-11-14,18,10
ParlaMint-PL-en_2017-11-15-senat-50-2-meta.tsv,2017-11-15,13,4
ParlaMint-PL-en_2017-11-22-sejm-52-1-meta.tsv,2017-11-22,44,95
ParlaMint-PL-en_2017-11-23-sejm-52-2-meta.tsv,2017-11-23,58,97
ParlaMint-PL-en_2017-11-24-sejm-52-3-meta.tsv,2017-11-24,30,53
ParlaMint-PL-en_2017-12-05-senat-51-1-meta.tsv,2017-12-05,20,14
ParlaMint-PL-en_2017-12-06-sejm-53-1-meta.tsv,2017-12-06,31,75
ParlaMint-PL-en_2017-12-06-senat-51-2-meta.tsv,2017-12-06,14,8
ParlaMint-PL-en_2017-12-07-sejm-53-2-meta.tsv,2017-12-07,35,56
ParlaMint-PL-en_2017-12-07-senat-51-3-meta.tsv,2017-12-07,11,8
ParlaMint-PL-en_2017-12-08-sejm-53-3-meta.tsv,2017-12-08,20,56
ParlaMint-PL-en_2017-12-12-sejm-54-1-meta.tsv,2017-12-12,13,111
ParlaMint-PL-en_2017-12-12-senat-52-1-meta.tsv,2017-12-12,10,13
ParlaMint-PL-en_2017-12-13-sejm-54-2-meta.tsv,2017-12-13,39,84
ParlaMint-PL-en_2017-12-13-senat-52-2-meta.tsv,2017-12-13,16,15
ParlaMint-PL-en_2017-12-14-sejm-54-3-meta.tsv,2017-12-14,41,62
ParlaMint-PL-en_2017-12-14-senat-52-3-meta.tsv,2017-12-14,13,17
ParlaMint-PL-en_2017-12-15-sejm-54-4-meta.tsv,2017-12-15,8,9
ParlaMint-PL-en_2017-12-15-senat-52-4-meta.tsv,2017-12-15,16,16
ParlaMint-PL-en_2017-12-19-senat-53-1-meta.tsv,2017-12-19,23,10
ParlaMint-PL-en_2017-12-20-senat-53-2-meta.tsv,2017-12-20,16,15
ParlaMint-PL-en_2017-12-21-senat-53-3-meta.tsv,2017-12-21,20,12
ParlaMint-PL-en_2018-01-09-sejm-55-1-meta.tsv,2018-01-09,27,58
ParlaMint-PL-en_2018-01-10-sejm-55-2-meta.tsv,2018-01-10,46,63
ParlaMint-PL-en_2018-01-11-sejm-56-1-meta.tsv,2018-01-11,13,49
ParlaMint-PL-en_2018-01-17-senat-54-1-meta.tsv,2018-01-17,18,14
ParlaMint-PL-en_2018-01-18-senat-54-2-meta.tsv,2018-01-18,9,7
ParlaMint-PL-en_2018-01-19-senat-54-3-meta.tsv,2018-01-19,6,2
ParlaMint-PL-en_2018-01-25-sejm-57-1-meta.tsv,2018-01-25,35,65
ParlaMint-PL-en_2018-01-26-sejm-57-2-meta.tsv,2018-01-26,31,53
ParlaMint-PL-en_2018-01-31-senat-55-1-meta.tsv,2018-01-31,15,19
ParlaMint-PL-en_2018-02-06-sejm-58-1-meta.tsv,2018-02-06,20,39
ParlaMint-PL-en_2018-02-07-sejm-58-2-meta.tsv,2018-02-07,40,52
ParlaMint-PL-en_2018-02-08-sejm-58-3-meta.tsv,2018-02-08,10,27
ParlaMint-PL-en_2018-02-14-senat-56-1-meta.tsv,2018-02-14,14,11
ParlaMint-PL-en_2018-02-15-senat-56-2-meta.tsv,2018-02-15,10,10
ParlaMint-PL-en_2018-02-27-sejm-59-1-meta.tsv,2018-02-27,32,43
ParlaMint-PL-en_2018-02-28-sejm-59-2-meta.tsv,2018-02-28,37,52
ParlaMint-PL-en_2018-03-01-sejm-59-3-meta.tsv,2018-03-01,3,8
ParlaMint-PL-en_2018-03-06-sejm-59-4-meta.tsv,2018-03-06,23,60
ParlaMint-PL-en_2018-03-06-senat-57-1-meta.tsv,2018-03-06,18,8
ParlaMint-PL-en_2018-03-07-senat-57-2-meta.tsv,2018-03-07,18,13
ParlaMint-PL-en_2018-03-08-senat-57-3-meta.tsv,2018-03-08,13,9
ParlaMint-PL-en_2018-03-14-senat-58-1-meta.tsv,2018-03-14,20,10
ParlaMint-PL-en_2018-03-15-senat-58-2-meta.tsv,2018-03-15,23,11
ParlaMint-PL-en_2018-03-20-sejm-60-1-meta.tsv,2018-03-20,23,31
ParlaMint-PL-en_2018-03-21-sejm-60-2-meta.tsv,2018-03-21,26,55
ParlaMint-PL-en_2018-03-22-sejm-60-3-meta.tsv,2018-03-22,39,81
ParlaMint-PL-en_2018-04-11-sejm-61-1-meta.tsv,2018-04-11,39,49
ParlaMint-PL-en_2018-04-11-senat-59-1-meta.tsv,2018-04-11,16,7
ParlaMint-PL-en_2018-04-12-sejm-61-2-meta.tsv,2018-04-12,37,68
ParlaMint-PL-en_2018-04-13-sejm-61-3-meta.tsv,2018-04-13,20,30
ParlaMint-PL-en_2018-04-13-senat-59-2-meta.tsv,2018-04-13,7,11
ParlaMint-PL-en_2018-04-16-senat-59-3-meta.tsv,2018-04-16,12,12
ParlaMint-PL-en_2018-05-08-sejm-62-1-meta.tsv,2018-05-08,37,80
ParlaMint-PL-en_2018-05-09-sejm-62-2-meta.tsv,2018-05-09,40,69
ParlaMint-PL-en_2018-05-09-senat-60-1-meta.tsv,2018-05-09,20,11
