Session,Date,Left,Centre,Right
ParlaMint-BA-en_2000-03-30-0-meta.tsv,2000-03-30,0,1,5
ParlaMint-BA-en_2000-04-13-0-meta.tsv,2000-04-13,2,1,4
ParlaMint-BA-en_2000-04-19-0-meta.tsv,2000-04-19,3,0,6
ParlaMint-BA-en_2000-04-27-0-meta.tsv,2000-04-27,0,1,2
ParlaMint-BA-en_2000-05-08-0-meta.tsv,2000-05-08,3,0,7
ParlaMint-BA-en_2000-06-06-0-meta.tsv,2000-06-06,3,1,6
ParlaMint-BA-en_2000-06-07-0-meta.tsv,2000-06-07,2,0,7
ParlaMint-BA-en_2000-06-09-0-meta.tsv,2000-06-09,0,1,4
ParlaMint-BA-en_2000-06-22-0-meta.tsv,2000-06-22,3,0,9
ParlaMint-BA-en_2000-07-06-0-meta.tsv,2000-07-06,1,1,7
ParlaMint-BA-en_2000-07-11-0-meta.tsv,2000-07-11,2,0,8
ParlaMint-BA-en_2000-07-27-0-meta.tsv,2000-07-27,3,0,9
ParlaMint-BA-en_2000-07-31-0-meta.tsv,2000-07-31,2,1,6
ParlaMint-BA-en_2000-08-29-0-meta.tsv,2000-08-29,4,0,9
ParlaMint-BA-en_2000-09-08-0-meta.tsv,2000-09-08,2,0,2
ParlaMint-BA-en_2000-10-13-0-meta.tsv,2000-10-13,0,1,3
ParlaMint-BA-en_2000-10-18-0-meta.tsv,2000-10-18,3,1,7
ParlaMint-BA-en_2000-10-23-0-meta.tsv,2000-10-23,0,2,5
ParlaMint-BA-en_2000-12-29-0-meta.tsv,2000-12-29,3,1,9
ParlaMint-BA-en_2001-01-29-0-meta.tsv,2001-01-29,1,0,8
ParlaMint-BA-en_2001-02-07-0-meta.tsv,2001-02-07,4,2,16
ParlaMint-BA-en_2001-02-22-0-meta.tsv,2001-02-22,2,0,8
ParlaMint-BA-en_2001-03-20-0-meta.tsv,2001-03-20,3,3,4
ParlaMint-BA-en_2001-03-26-0-meta.tsv,2001-03-26,4,1,11
ParlaMint-BA-en_2001-03-27-0-meta.tsv,2001-03-27,6,3,13
ParlaMint-BA-en_2001-03-30-0-meta.tsv,2001-03-30,3,2,4
ParlaMint-BA-en_2001-04-19-0-meta.tsv,2001-04-19,3,3,13
ParlaMint-BA-en_2001-04-25-0-meta.tsv,2001-04-25,4,2,5
ParlaMint-BA-en_2001-05-17-0-meta.tsv,2001-05-17,5,4,10
ParlaMint-BA-en_2001-05-23-0-meta.tsv,2001-05-23,4,3,5
ParlaMint-BA-en_2001-06-06-0-meta.tsv,2001-06-06,6,3,17
ParlaMint-BA-en_2001-06-14-0-meta.tsv,2001-06-14,5,2,5
ParlaMint-BA-en_2001-06-22-0-meta.tsv,2001-06-22,3,2,4
ParlaMint-BA-en_2001-06-28-0-meta.tsv,2001-06-28,3,4,15
ParlaMint-BA-en_2001-07-06-0-meta.tsv,2001-07-06,5,1,10
ParlaMint-BA-en_2001-07-18-0-meta.tsv,2001-07-18,7,3,18
ParlaMint-BA-en_2001-07-24-0-meta.tsv,2001-07-24,3,3,5
ParlaMint-BA-en_2001-08-21-0-meta.tsv,2001-08-21,3,1,11
ParlaMint-BA-en_2001-08-23-0-meta.tsv,2001-08-23,3,2,4
ParlaMint-BA-en_2001-10-09-0-meta.tsv,2001-10-09,6,4,16
ParlaMint-BA-en_2001-10-23-0-meta.tsv,2001-10-23,4,2,5
ParlaMint-BA-en_2001-10-24-0-meta.tsv,2001-10-24,4,2,18
ParlaMint-BA-en_2001-11-20-0-meta.tsv,2001-11-20,3,1,9
ParlaMint-BA-en_2001-11-29-0-meta.tsv,2001-11-29,3,2,5
ParlaMint-BA-en_2001-11-30-0-meta.tsv,2001-11-30,5,4,15
ParlaMint-BA-en_2001-12-13-0-meta.tsv,2001-12-13,7,2,13
ParlaMint-BA-en_2001-12-20-0-meta.tsv,2001-12-20,3,2,5
ParlaMint-BA-en_2001-12-24-0-meta.tsv,2001-12-24,1,0,0
ParlaMint-BA-en_2002-01-16-0-meta.tsv,2002-01-16,4,3,13
ParlaMint-BA-en_2002-01-17-0-meta.tsv,2002-01-17,3,2,5
ParlaMint-BA-en_2002-02-12-0-meta.tsv,2002-02-12,5,5,18
ParlaMint-BA-en_2002-02-21-0-meta.tsv,2002-02-21,5,2,5
ParlaMint-BA-en_2002-03-12-0-meta.tsv,2002-03-12,4,3,18
ParlaMint-BA-en_2002-03-15-0-meta.tsv,2002-03-15,6,2,11
ParlaMint-BA-en_2002-03-21-0-meta.tsv,2002-03-21,4,2,5
ParlaMint-BA-en_2002-04-17-0-meta.tsv,2002-04-17,3,3,15
ParlaMint-BA-en_2002-04-17-1-meta.tsv,2002-04-17,3,2,7
ParlaMint-BA-en_2002-04-29-0-meta.tsv,2002-04-29,3,2,4
ParlaMint-BA-en_2002-05-23-0-meta.tsv,2002-05-23,9,3,20
ParlaMint-BA-en_2002-05-27-0-meta.tsv,2002-05-27,3,2,4
ParlaMint-BA-en_2002-05-29-0-meta.tsv,2002-05-29,5,2,18
ParlaMint-BA-en_2002-05-31-0-meta.tsv,2002-05-31,3,2,5
ParlaMint-BA-en_2002-06-20-0-meta.tsv,2002-06-20,8,4,19
ParlaMint-BA-en_2002-06-25-0-meta.tsv,2002-06-25,2,3,5
ParlaMint-BA-en_2002-07-03-0-meta.tsv,2002-07-03,1,0,7
ParlaMint-BA-en_2002-07-09-0-meta.tsv,2002-07-09,5,2,4
ParlaMint-BA-en_2002-07-16-0-meta.tsv,2002-07-16,8,1,14
ParlaMint-BA-en_2002-07-18-0-meta.tsv,2002-07-18,4,3,5
ParlaMint-BA-en_2002-07-26-0-meta.tsv,2002-07-26,0,0,2
ParlaMint-BA-en_2002-08-01-0-meta.tsv,2002-08-01,6,1,13
ParlaMint-BA-en_2002-09-05-0-meta.tsv,2002-09-05,2,2,4
ParlaMint-BA-en_2002-09-16-0-meta.tsv,2002-09-16,3,4,13
ParlaMint-BA-en_2002-09-30-0-meta.tsv,2002-09-30,4,1,2
ParlaMint-BA-en_2002-10-01-0-meta.tsv,2002-10-01,1,0,5
ParlaMint-BA-en_2002-12-03-0-meta.tsv,2002-12-03,0,0,3
ParlaMint-BA-en_2002-12-09-0-meta.tsv,2002-12-09,0,0,1
ParlaMint-BA-en_2002-12-11-0-meta.tsv,2002-12-11,3,2,5
ParlaMint-BA-en_2002-12-17-0-meta.tsv,2002-12-17,3,2,6
ParlaMint-BA-en_2002-12-23-0-meta.tsv,2002-12-23,5,3,7
ParlaMint-BA-en_2003-01-03-0-meta.tsv,2003-01-03,6,2,10
ParlaMint-BA-en_2003-01-13-0-meta.tsv,2003-01-13,6,3,5
ParlaMint-BA-en_2003-01-31-0-meta.tsv,2003-01-31,0,1,4
ParlaMint-BA-en_2003-02-04-0-meta.tsv,2003-02-04,7,1,9
ParlaMint-BA-en_2003-02-13-0-meta.tsv,2003-02-13,1,1,9
ParlaMint-BA-en_2003-02-25-0-meta.tsv,2003-02-25,1,1,11
ParlaMint-BA-en_2003-03-04-0-meta.tsv,2003-03-04,6,2,10
ParlaMint-BA-en_2003-03-05-0-meta.tsv,2003-03-05,6,3,8
ParlaMint-BA-en_2003-03-28-0-meta.tsv,2003-03-28,1,1,11
ParlaMint-BA-en_2003-04-01-0-meta.tsv,2003-04-01,1,1,5
ParlaMint-BA-en_2003-04-09-0-meta.tsv,2003-04-09,6,4,12
ParlaMint-BA-en_2003-04-10-0-meta.tsv,2003-04-10,0,1,4
ParlaMint-BA-en_2003-04-22-0-meta.tsv,2003-04-22,5,3,11
ParlaMint-BA-en_2003-04-23-0-meta.tsv,2003-04-23,1,1,11
ParlaMint-BA-en_2003-05-13-0-meta.tsv,2003-05-13,5,3,12
ParlaMint-BA-en_2003-05-21-0-meta.tsv,2003-05-21,1,1,8
ParlaMint-BA-en_2003-06-06-0-meta.tsv,2003-06-06,6,2,8
ParlaMint-BA-en_2003-06-18-0-meta.tsv,2003-06-18,1,1,10
ParlaMint-BA-en_2003-06-27-0-meta.tsv,2003-06-27,6,4,13
ParlaMint-BA-en_2003-06-30-0-meta.tsv,2003-06-30,0,1,4
ParlaMint-BA-en_2003-07-17-0-meta.tsv,2003-07-17,1,2,6
ParlaMint-BA-en_2003-07-18-0-meta.tsv,2003-07-18,1,1,9
ParlaMint-BA-en_2003-08-07-0-meta.tsv,2003-08-07,5,4,11
ParlaMint-BA-en_2003-09-02-0-meta.tsv,2003-09-02,1,1,7
ParlaMint-BA-en_2003-09-10-0-meta.tsv,2003-09-10,6,4,13
ParlaMint-BA-en_2003-09-24-0-meta.tsv,2003-09-24,6,1,7
ParlaMint-BA-en_2003-09-30-0-meta.tsv,2003-09-30,1,1,9
ParlaMint-BA-en_2003-10-13-0-meta.tsv,2003-10-13,6,2,11
ParlaMint-BA-en_2003-10-23-0-meta.tsv,2003-10-23,4,4,5
ParlaMint-BA-en_2003-10-29-0-meta.tsv,2003-10-29,1,1,10
ParlaMint-BA-en_2003-11-07-0-meta.tsv,2003-11-07,6,3,11
ParlaMint-BA-en_2003-11-20-0-meta.tsv,2003-11-20,6,2,11
ParlaMint-BA-en_2003-11-27-0-meta.tsv,2003-11-27,4,2,10
ParlaMint-BA-en_2003-12-01-0-meta.tsv,2003-12-01,0,0,2
ParlaMint-BA-en_2003-12-10-0-meta.tsv,2003-12-10,1,0,8
ParlaMint-BA-en_2003-12-18-0-meta.tsv,2003-12-18,4,1,9
ParlaMint-BA-en_2003-12-22-0-meta.tsv,2003-12-22,1,1,6
ParlaMint-BA-en_2003-12-29-0-meta.tsv,2003-12-29,6,2,4
ParlaMint-BA-en_2004-01-22-0-meta.tsv,2004-01-22,4,4,10
ParlaMint-BA-en_2004-01-28-0-meta.tsv,2004-01-28,1,1,8
ParlaMint-BA-en_2004-02-12-0-meta.tsv,2004-02-12,5,2,9
ParlaMint-BA-en_2004-02-24-0-meta.tsv,2004-02-24,6,3,11
ParlaMint-BA-en_2004-02-26-0-meta.tsv,2004-02-26,1,1,10
ParlaMint-BA-en_2004-03-05-0-meta.tsv,2004-03-05,1,1,8
ParlaMint-BA-en_2004-03-15-0-meta.tsv,2004-03-15,6,3,10
ParlaMint-BA-en_2004-03-31-0-meta.tsv,2004-03-31,4,2,10
ParlaMint-BA-en_2004-04-06-0-meta.tsv,2004-04-06,1,1,8
ParlaMint-BA-en_2004-04-14-0-meta.tsv,2004-04-14,4,3,10
ParlaMint-BA-en_2004-04-15-0-meta.tsv,2004-04-15,1,1,8
ParlaMint-BA-en_2004-04-23-0-meta.tsv,2004-04-23,4,1,8
ParlaMint-BA-en_2004-04-26-0-meta.tsv,2004-04-26,1,1,7
ParlaMint-BA-en_2004-05-04-0-meta.tsv,2004-05-04,1,1,11
ParlaMint-BA-en_2004-05-04-1-meta.tsv,2004-05-04,6,3,11
ParlaMint-BA-en_2004-05-11-0-meta.tsv,2004-05-11,7,4,11
ParlaMint-BA-en_2004-05-21-0-meta.tsv,2004-05-21,1,1,11
ParlaMint-BA-en_2004-05-21-1-meta.tsv,2004-05-21,6,2,10
ParlaMint-BA-en_2004-06-09-0-meta.tsv,2004-06-09,7,4,11
ParlaMint-BA-en_2004-06-18-0-meta.tsv,2004-06-18,5,4,14
ParlaMint-BA-en_2004-06-25-0-meta.tsv,2004-06-25,2,0,4
ParlaMint-BA-en_2004-06-29-0-meta.tsv,2004-06-29,1,1,11
ParlaMint-BA-en_2004-07-14-0-meta.tsv,2004-07-14,6,4,16
ParlaMint-BA-en_2004-07-16-0-meta.tsv,2004-07-16,1,1,7
ParlaMint-BA-en_2004-07-27-0-meta.tsv,2004-07-27,4,2,14
ParlaMint-BA-en_2004-07-29-0-meta.tsv,2004-07-29,2,1,11
ParlaMint-BA-en_2004-09-07-0-meta.tsv,2004-09-07,6,4,11
ParlaMint-BA-en_2004-09-09-0-meta.tsv,2004-09-09,1,1,12
ParlaMint-BA-en_2004-09-09-1-meta.tsv,2004-09-09,0,0,2
ParlaMint-BA-en_2004-09-23-0-meta.tsv,2004-09-23,5,2,7
ParlaMint-BA-en_2004-09-27-0-meta.tsv,2004-09-27,0,1,8
ParlaMint-BA-en_2004-09-30-0-meta.tsv,2004-09-30,0,0,2
ParlaMint-BA-en_2004-10-12-0-meta.tsv,2004-10-12,5,4,11
ParlaMint-BA-en_2004-10-21-0-meta.tsv,2004-10-21,0,0,7
ParlaMint-BA-en_2004-11-04-0-meta.tsv,2004-11-04,7,3,11
ParlaMint-BA-en_2004-11-23-0-meta.tsv,2004-11-23,1,1,8
ParlaMint-BA-en_2004-12-02-0-meta.tsv,2004-12-02,4,3,12
ParlaMint-BA-en_2004-12-14-0-meta.tsv,2004-12-14,1,0,11
ParlaMint-BA-en_2004-12-22-0-meta.tsv,2004-12-22,7,3,9
ParlaMint-BA-en_2004-12-23-0-meta.tsv,2004-12-23,1,1,9
ParlaMint-BA-en_2004-12-29-0-meta.tsv,2004-12-29,1,1,10
ParlaMint-BA-en_2004-12-29-1-meta.tsv,2004-12-29,4,5,11
ParlaMint-BA-en_2005-01-12-0-meta.tsv,2005-01-12,6,3,10
ParlaMint-BA-en_2005-01-26-0-meta.tsv,2005-01-26,1,1,9
ParlaMint-BA-en_2005-02-03-0-meta.tsv,2005-02-03,5,4,12
ParlaMint-BA-en_2005-02-18-0-meta.tsv,2005-02-18,6,2,13
ParlaMint-BA-en_2005-02-22-0-meta.tsv,2005-02-22,1,1,9
ParlaMint-BA-en_2005-03-10-0-meta.tsv,2005-03-10,6,2,9
ParlaMint-BA-en_2005-03-22-0-meta.tsv,2005-03-22,1,1,8
ParlaMint-BA-en_2005-04-12-0-meta.tsv,2005-04-12,5,2,10
ParlaMint-BA-en_2005-04-21-0-meta.tsv,2005-04-21,7,4,10
ParlaMint-BA-en_2005-04-25-0-meta.tsv,2005-04-25,1,1,9
ParlaMint-BA-en_2005-05-04-0-meta.tsv,2005-05-04,4,2,7
ParlaMint-BA-en_2005-05-09-0-meta.tsv,2005-05-09,1,1,3
ParlaMint-BA-en_2005-05-17-0-meta.tsv,2005-05-17,7,4,13
ParlaMint-BA-en_2005-05-18-0-meta.tsv,2005-05-18,1,1,10
ParlaMint-BA-en_2005-06-08-0-meta.tsv,2005-06-08,7,2,11
ParlaMint-BA-en_2005-06-29-0-meta.tsv,2005-06-29,1,1,12
ParlaMint-BA-en_2005-06-29-1-meta.tsv,2005-06-29,6,3,11
ParlaMint-BA-en_2005-06-29-2-meta.tsv,2005-06-29,0,0,1
ParlaMint-BA-en_2005-06-30-0-meta.tsv,2005-06-30,0,1,1
ParlaMint-BA-en_2005-06-30-1-meta.tsv,2005-06-30,0,0,1
ParlaMint-BA-en_2005-07-19-0-meta.tsv,2005-07-19,7,4,10
ParlaMint-BA-en_2005-07-27-0-meta.tsv,2005-07-27,7,3,16
ParlaMint-BA-en_2005-07-28-0-meta.tsv,2005-07-28,1,1,9
ParlaMint-BA-en_2005-08-31-0-meta.tsv,2005-08-31,7,3,15
ParlaMint-BA-en_2005-09-15-0-meta.tsv,2005-09-15,1,1,10
ParlaMint-BA-en_2005-09-16-0-meta.tsv,2005-09-16,6,3,11
ParlaMint-BA-en_2005-09-28-0-meta.tsv,2005-09-28,7,3,9
ParlaMint-BA-en_2005-09-30-0-meta.tsv,2005-09-30,2,1,6
ParlaMint-BA-en_2005-10-05-0-meta.tsv,2005-10-05,1,1,11
ParlaMint-BA-en_2005-10-14-0-meta.tsv,2005-10-14,5,2,6
ParlaMint-BA-en_2005-10-18-0-meta.tsv,2005-10-18,1,1,4
ParlaMint-BA-en_2005-10-25-0-meta.tsv,2005-10-25,6,3,9
ParlaMint-BA-en_2005-10-31-0-meta.tsv,2005-10-31,1,1,11
ParlaMint-BA-en_2005-11-08-0-meta.tsv,2005-11-08,5,3,9
ParlaMint-BA-en_2005-11-16-0-meta.tsv,2005-11-16,1,1,4
ParlaMint-BA-en_2005-11-28-0-meta.tsv,2005-11-28,1,1,9
ParlaMint-BA-en_2005-12-21-0-meta.tsv,2005-12-21,6,4,14
ParlaMint-BA-en_2005-12-22-0-meta.tsv,2005-12-22,1,1,13
ParlaMint-BA-en_2006-01-16-0-meta.tsv,2006-01-16,5,5,14
ParlaMint-BA-en_2006-01-30-0-meta.tsv,2006-01-30,7,2,14
ParlaMint-BA-en_2006-01-31-0-meta.tsv,2006-01-31,1,1,10
ParlaMint-BA-en_2006-02-14-0-meta.tsv,2006-02-14,7,4,15
ParlaMint-BA-en_2006-02-21-0-meta.tsv,2006-02-21,1,1,12
ParlaMint-BA-en_2006-03-07-0-meta.tsv,2006-03-07,6,1,13
ParlaMint-BA-en_2006-03-23-0-meta.tsv,2006-03-23,5,2,15
ParlaMint-BA-en_2006-03-27-0-meta.tsv,2006-03-27,1,1,8
ParlaMint-BA-en_2006-04-06-0-meta.tsv,2006-04-06,1,1,3
ParlaMint-BA-en_2006-04-13-0-meta.tsv,2006-04-13,1,1,6
ParlaMint-BA-en_2006-04-13-1-meta.tsv,2006-04-13,2,3,13
ParlaMint-BA-en_2006-04-25-0-meta.tsv,2006-04-25,7,5,18
ParlaMint-BA-en_2006-05-18-0-meta.tsv,2006-05-18,6,3,18
ParlaMint-BA-en_2006-05-23-0-meta.tsv,2006-05-23,1,1,12
ParlaMint-BA-en_2006-05-24-0-meta.tsv,2006-05-24,6,3,13
ParlaMint-BA-en_2006-06-20-0-meta.tsv,2006-06-20,1,0,2
ParlaMint-BA-en_2006-06-20-1-meta.tsv,2006-06-20,6,3,13
ParlaMint-BA-en_2006-07-07-0-meta.tsv,2006-07-07,0,0,5
ParlaMint-BA-en_2006-07-07-1-meta.tsv,2006-07-07,5,2,10
ParlaMint-BA-en_2006-07-25-0-meta.tsv,2006-07-25,5,2,16
ParlaMint-BA-en_2006-07-27-0-meta.tsv,2006-07-27,1,1,10
ParlaMint-BA-en_2006-08-29-0-meta.tsv,2006-08-29,6,4,12
ParlaMint-BA-en_2006-09-07-0-meta.tsv,2006-09-07,1,1,12
ParlaMint-BA-en_2006-09-18-0-meta.tsv,2006-09-18,5,2,14
ParlaMint-BA-en_2006-09-20-0-meta.tsv,2006-09-20,0,1,9
ParlaMint-BA-en_2006-11-20-0-meta.tsv,2006-11-20,1,4,1
ParlaMint-BA-en_2007-01-11-0-meta.tsv,2007-01-11,3,4,4
ParlaMint-BA-en_2007-02-09-0-meta.tsv,2007-02-09,3,6,8
ParlaMint-BA-en_2007-02-28-0-meta.tsv,2007-02-28,2,6,8
ParlaMint-BA-en_2007-03-14-0-meta.tsv,2007-03-14,1,1,2
ParlaMint-BA-en_2007-03-15-0-meta.tsv,2007-03-15,2,5,6
ParlaMint-BA-en_2007-03-16-0-meta.tsv,2007-03-16,1,0,4
ParlaMint-BA-en_2007-03-29-0-meta.tsv,2007-03-29,3,7,11
ParlaMint-BA-en_2007-03-30-0-meta.tsv,2007-03-30,0,0,5
ParlaMint-BA-en_2007-04-04-0-meta.tsv,2007-04-04,1,1,7
ParlaMint-BA-en_2007-04-12-0-meta.tsv,2007-04-12,1,6,8
ParlaMint-BA-en_2007-04-26-0-meta.tsv,2007-04-26,2,6,10
ParlaMint-BA-en_2007-05-22-0-meta.tsv,2007-05-22,1,1,7
ParlaMint-BA-en_2007-05-23-0-meta.tsv,2007-05-23,3,8,13
ParlaMint-BA-en_2007-06-13-0-meta.tsv,2007-06-13,2,5,9
ParlaMint-BA-en_2007-06-21-0-meta.tsv,2007-06-21,2,3,5
ParlaMint-BA-en_2007-06-29-0-meta.tsv,2007-06-29,1,0,7
ParlaMint-BA-en_2007-07-04-0-meta.tsv,2007-07-04,2,9,10
ParlaMint-BA-en_2007-07-30-0-meta.tsv,2007-07-30,1,1,8
ParlaMint-BA-en_2007-07-31-0-meta.tsv,2007-07-31,3,6,9
ParlaMint-BA-en_2007-09-06-0-meta.tsv,2007-09-06,3,6,13
ParlaMint-BA-en_2007-09-24-0-meta.tsv,2007-09-24,1,1,7
ParlaMint-BA-en_2007-09-26-0-meta.tsv,2007-09-26,4,8,10
ParlaMint-BA-en_2007-10-11-0-meta.tsv,2007-10-11,3,4,9
ParlaMint-BA-en_2007-10-29-0-meta.tsv,2007-10-29,1,1,9
ParlaMint-BA-en_2007-10-30-0-meta.tsv,2007-10-30,3,6,8
ParlaMint-BA-en_2007-11-30-0-meta.tsv,2007-11-30,0,0,3
ParlaMint-BA-en_2007-11-30-1-meta.tsv,2007-11-30,2,6,10
ParlaMint-BA-en_2007-12-04-0-meta.tsv,2007-12-04,1,1,5
ParlaMint-BA-en_2007-12-12-0-meta.tsv,2007-12-12,1,8,14
ParlaMint-BA-en_2007-12-13-0-meta.tsv,2007-12-13,1,7,11
ParlaMint-BA-en_2007-12-17-0-meta.tsv,2007-12-17,2,3,8
ParlaMint-BA-en_2007-12-28-0-meta.tsv,2007-12-28,4,5,9
ParlaMint-BA-en_2008-01-16-0-meta.tsv,2008-01-16,2,8,14
ParlaMint-BA-en_2008-01-31-0-meta.tsv,2008-01-31,1,1,7
ParlaMint-BA-en_2008-02-13-0-meta.tsv,2008-02-13,3,8,13
ParlaMint-BA-en_2008-02-20-0-meta.tsv,2008-02-20,3,8,9
ParlaMint-BA-en_2008-02-25-0-meta.tsv,2008-02-25,0,0,2
ParlaMint-BA-en_2008-02-25-1-meta.tsv,2008-02-25,1,2,8
ParlaMint-BA-en_2008-02-25-2-meta.tsv,2008-02-25,0,0,3
ParlaMint-BA-en_2008-03-18-0-meta.tsv,2008-03-18,3,7,14
ParlaMint-BA-en_2008-03-18-1-meta.tsv,2008-03-18,2,8,9
ParlaMint-BA-en_2008-03-19-0-meta.tsv,2008-03-19,3,8,9
ParlaMint-BA-en_2008-03-20-0-meta.tsv,2008-03-20,1,0,5
ParlaMint-BA-en_2008-03-20-1-meta.tsv,2008-03-20,0,0,0
ParlaMint-BA-en_2008-04-02-0-meta.tsv,2008-04-02,3,7,15
ParlaMint-BA-en_2008-04-03-0-meta.tsv,2008-04-03,4,8,12
ParlaMint-BA-en_2008-04-07-0-meta.tsv,2008-04-07,1,1,6
ParlaMint-BA-en_2008-04-10-0-meta.tsv,2008-04-10,4,6,13
ParlaMint-BA-en_2008-04-16-0-meta.tsv,2008-04-16,1,2,8
ParlaMint-BA-en_2008-04-29-0-meta.tsv,2008-04-29,3,8,10
ParlaMint-BA-en_2008-05-14-0-meta.tsv,2008-05-14,4,7,12
ParlaMint-BA-en_2008-05-15-0-meta.tsv,2008-05-15,1,0,8
ParlaMint-BA-en_2008-06-04-0-meta.tsv,2008-06-04,0,4,4
ParlaMint-BA-en_2008-06-04-1-meta.tsv,2008-06-04,2,8,12
ParlaMint-BA-en_2008-06-17-0-meta.tsv,2008-06-17,0,0,5
ParlaMint-BA-en_2008-06-17-1-meta.tsv,2008-06-17,1,1,6
ParlaMint-BA-en_2008-06-18-0-meta.tsv,2008-06-18,2,6,12
ParlaMint-BA-en_2008-07-09-0-meta.tsv,2008-07-09,3,7,14
ParlaMint-BA-en_2008-07-14-0-meta.tsv,2008-07-14,3,6,9
ParlaMint-BA-en_2008-07-23-0-meta.tsv,2008-07-23,1,2,8
ParlaMint-BA-en_2008-07-29-0-meta.tsv,2008-07-29,2,9,9
ParlaMint-BA-en_2008-07-30-0-meta.tsv,2008-07-30,1,0,6
ParlaMint-BA-en_2008-09-03-0-meta.tsv,2008-09-03,3,8,6
ParlaMint-BA-en_2008-09-17-0-meta.tsv,2008-09-17,1,1,8
ParlaMint-BA-en_2008-09-24-0-meta.tsv,2008-09-24,2,6,11
ParlaMint-BA-en_2008-10-07-0-meta.tsv,2008-10-07,2,6,10
ParlaMint-BA-en_2008-10-08-0-meta.tsv,2008-10-08,0,0,1
ParlaMint-BA-en_2008-10-08-1-meta.tsv,2008-10-08,3,6,13
ParlaMint-BA-en_2008-10-22-0-meta.tsv,2008-10-22,1,2,5
ParlaMint-BA-en_2008-10-22-1-meta.tsv,2008-10-22,2,7,11
ParlaMint-BA-en_2008-10-27-0-meta.tsv,2008-10-27,1,1,8
ParlaMint-BA-en_2008-10-29-0-meta.tsv,2008-10-29,1,2,6
ParlaMint-BA-en_2008-11-05-0-meta.tsv,2008-11-05,3,7,11
ParlaMint-BA-en_2008-11-19-0-meta.tsv,2008-11-19,2,7,8
ParlaMint-BA-en_2008-11-19-1-meta.tsv,2008-11-19,2,5,9
ParlaMint-BA-en_2008-12-03-0-meta.tsv,2008-12-03,4,8,13
ParlaMint-BA-en_2008-12-04-0-meta.tsv,2008-12-04,1,1,8
ParlaMint-BA-en_2008-12-17-0-meta.tsv,2008-12-17,1,9,13
ParlaMint-BA-en_2008-12-29-0-meta.tsv,2008-12-29,4,3,8
ParlaMint-BA-en_2008-12-29-1-meta.tsv,2008-12-29,3,5,11
ParlaMint-BA-en_2009-01-21-0-meta.tsv,2009-01-21,3,9,14
ParlaMint-BA-en_2009-01-29-0-meta.tsv,2009-01-29,1,1,8
ParlaMint-BA-en_2009-02-04-0-meta.tsv,2009-02-04,2,7,12
ParlaMint-BA-en_2009-02-18-0-meta.tsv,2009-02-18,2,8,10
ParlaMint-BA-en_2009-02-26-0-meta.tsv,2009-02-26,1,1,8
