ParlaMint-FR_2017-12-20-O1107.u1	The next item is the question to the Government.
ParlaMint-FR_2017-12-20-O1107.u15	... and that of the second decile of 2.8%, compared with an increase of 0.3% for the ninth decile and 1.5% for the last decile, i.e. for the most affluent 10%. And these figures include the effects of the abolition of the ISF and the reform of the single flat-rate levy. This means, Mr Jumel, that, in terms of purchasing power, we will gradually reduce a number of inequalities – probably not at the pace you want, I grant you, but this reduction will take place. Do you know, Mr Member – I think so, because several scientific studies have recently been published on the subject – that the entire French redistributive system allows the gap to be divided by four between those who would belong to the first decile and the last decile without these redistributive measures?
ParlaMint-FR_2017-12-20-O1107.u16	But what about your reforms?
ParlaMint-FR_2017-12-20-O1107.u17	The reforms I have just mentioned will precisely accentuate...
ParlaMint-FR_2017-12-20-O1107.u18	The gaps! Fractures!
ParlaMint-FR_2017-12-20-O1107.u19	...this phenomenon. [[Applause on the benches of the REM and MODEM groups]] [[Applause on several benches in the REM group]] We can therefore engage in a dispute of numbers. But the Government's objective is simple. It is to revalue the work and increase the purchasing power of the assets: it is a direction, it is a course, and a course assumed, because it seems to us that it meets a need in this country. It is also to accompany the most modest of us, contrary to what you have indicated, with a whole series of measures and adjustments to the allowances for them. That's exactly why we're increasing the activity premium, as we're going to increase...
ParlaMint-FR_2017-12-20-O1107.u20	CSG?
ParlaMint-FR_2017-12-20-O1107.u21	... several allowances or allowances. [[Smile. – Applause on the benches of the REM and MODEM groups]] We accept this difference between us, Mr. Member. I'm sure I don't convince you. But there is at least one figure on which we will agree today: 46! Happy birthday!
ParlaMint-FR_2017-12-20-O1107.u22	Bravo! Happy birthday!
ParlaMint-FR_2017-12-20-O1107.u23	Mrs Anne Blanc, on behalf of the La République Group, has the floor.
ParlaMint-FR_2017-12-20-O1107.u24	Mr. Minister for Territorial Cohesion, during your visit to Rodez, Aveyron, last Friday, you announced the launch of the "City Action" plan, which is particularly targeted at medium-sized cities. These cities bear much of our country's identity; They undoubtedly have a centrality function and an engine of development for the surrounding territories. Acting for the medium-sized cities is tantamount to strengthening the attractiveness of all the territories, and we know how essential this is, especially for our rural territories. With an average vacancy rate of 8.2 per cent compared with 6.6 per cent at the national level and a poverty rate of 17.8 per cent compared to 14.5 per cent at the national level, these cities face a combination of trade, housing, social problems caused by impoverishment of the population and security. This phenomenon contributes to the increasing desertification of the heart of cities and towns. In order to deal with them effectively and sustainably, it is not only a question of proposing sectoral measures for each of the sectors affected, but rather of combining and coordinating existing tools, often complex financial arrangements and all the actors concerned, within an appropriate operational timetable, for a greater cross-cutting nature of public and private action. These are the prerequisites for successful operations of this scale. [[Applause on several benches in the REM group]] To meet the challenge of reconquesting old centres, to succeed in the bet of social mix, to restore an attractive living environment that corresponds to the aspirations and realities of today's households, could you, minister, elaborate on the overall method and tools you want to put in place?
ParlaMint-FR_2017-12-20-O1107.u25	The Minister for Territorial Cohesion has the floor.
ParlaMint-FR_2017-12-20-O1107.u26	[[Claims on several benches in the LR group]] Madam Member of Parliament, I was with you last Friday in Rodez, in the heart of Aveyron, in this beautiful department, in an average city that showed, under the direction of Marc Censi, then Christian Teyssèdre, its ability to be dynamic and modern. But not all medium-sized cities are in its position. Since the 1970s, no plan has been directed directly to the average cities of our country. The Prime Minister announced, at the national conference of territories in Cahors, a plan whose number one objective is to trust the communities, not to impose a project on them, but to facilitate their action by mobilising and shifting credits, means of engineering to advance, because these medium-sized cities are a considerable asset for France. [[Applause on the benches of the REM group and on some benches of the MODEM group]] The phenomenon of metropolization exists; It is not a question of fighting it, but of having strong medium-sized cities irrigating the rural areas around them. With the active collaboration of "Cities of France", which I thank, we have drawn up a five-year programme that will focus on 20 to 30 medium-sized cities each year, so that they will have important resources: 1.5 billion euros in Housing Action, 1 billion euros in equity and 700 million euros in loans from the Caisse des dépôts and 1 billion euros from the Agence nationale de l'habitat, ANHA. This programme will enable us to move forward and make medium-sized cities an asset for our country.
ParlaMint-FR_2017-12-20-O1107.u27	Mrs Valérie Bazin-Malgras has the floor for the Republican Group.
ParlaMint-FR_2017-12-20-O1107.u28	[["Oh!" on the benches of the LR group]] Prime Minister, be assured, my question will not deal with the conditions for your return from New Caledonia.
ParlaMint-FR_2017-12-20-O1107.u29	That's too bad!
ParlaMint-FR_2017-12-20-O1107.u30	While the French will suffer the increase in the generalised social contribution – the CSG –, the decrease in the early childhood care benefit – the PACE – and the increase in fuel taxation, public opinion will be the only judge of your use of public finances.
ParlaMint-FR_2017-12-20-O1107.u31	Give back the money!
ParlaMint-FR_2017-12-20-O1107.u32	I want to warn you, Prime Minister, about the extremely worrying financial situation of French hospitals. Remember, French hospitals are expected to have a historical deficit of 1.5 billion euros in 2017, three times last year's deficit. The Hospital Federation of France has called the alarm, judging this level of dramatic and totally new deficit. Beyond the figures, this situation may have a very negative impact on the quality of care, which could be directly threatened. However, we will all agree, the health of the French must be our constant concern and cannot suffer any compromise. This deterioration is due in particular to the choice to lower hospitalization rates. Clearly, hospitals are being asked to do so with less resources. They therefore find themselves drawn between the quality of care they have to give their patients, the preservation of the working conditions of caregivers, who are doing a difficult and remarkable job, and the obligation to return to balance accounts. [[Applause on the benches of the LR group]] Prime Minister, the question is serious and urgent: how do you plan to get out of the rut to preserve the model of the hospital and to assure the French that they will not be less well treated tomorrow?
ParlaMint-FR_2017-12-20-O1107.u33	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2017-12-20-O1107.u34	And labs!
ParlaMint-FR_2017-12-20-O1107.u35	Madam Member, you are right, the situation of hospitals is the result of a long deterioration in their working conditions, as a result of complex tariff provisions. A number of reforms had been carried out, particularly in the territories, with the hospital groups of territories. These HHTs make it possible to better cover access to care for citizens and to reorganise hospitals according to care channels on shared medical projects. This reform, which has just been completed, will allow for a rationalisation of the provision of care in the territory, the shared purchases by which public hospitals will be able to save 1 billion euros, and of course an improvement in the quality of care, because these hospitals will allow every citizen access to high-quality technical platforms. We can now guarantee the quality and security of the care of citizens. [[Applause on the benches of the REM groups and on a few benches of the MODEM group]] On the other hand, it is important to think about the financing of our public hospitals. The current activity pricing does not take sufficient account of the added value of the public hospital, its capacity for training and research, and its ability to rely on the universality of reception. It is therefore necessary to improve and supplement this funding to the activity by financing the journey, the quality and the relevance of care and actions. It is this reform that we will implement in the course of 2018, in order to support hospital staff in their quality daily practices.
ParlaMint-FR_2017-12-20-O1107.u36	The next speaker is Mr Remy Rebeyrotte, on behalf of the Group of the European People's Party.
ParlaMint-FR_2017-12-20-O1107.u37	[[Mr. Vincent Thiébaut applauds]] Mr President, ladies and gentlemen, my question is for the Minister of State, Minister for the Ecological and Solidarity Transition. France brought together Heads of State, business leaders and the financial sector at the One Planet Summit on 12 December. Our country is making every effort to combat climate change internationally. You have achieved results to mobilize the private sector, banks and businesses, who have committed themselves to moving towards the end of fossil fuels. Yesterday, the bill ending oil research and exploitation was passed by a large majority. Our citizens support these steps, but they too want to take action to combat climate change. Because climate change is everyone's business: carbon neutrality cannot be achieved without saving energy on housing, transport and electricity consumption. If our citizens want to see public authorities and businesses change, they also want to engage and be accompanied, in concrete terms, by the Government. [[Applause on the benches of the REM groups and on a few benches of the MODEM group]] Last July, as part of the Climate Plan, you made commitments to accelerate the fight against climate change in our country. The implementation of several of these commitments has been referred to the 2018 Finance Bill. So, Minister, can you remind us of what the Government intends to do to support our fellow citizens who want to act, but who are also concerned about the rise in the price of energy? I am thinking in particular of the most modest of them, who each winter find it difficult to pay their bills; This must not be a brake on their mobilization, on the contrary!
ParlaMint-FR_2017-12-20-O1107.u38	The next speaker is the Minister of State, Minister for the Ecological and Solidarity Transition.
ParlaMint-FR_2017-12-20-O1107.u39	You are right, Mr Rebeyrotte: the Government's objective is not to put our fellow citizens in a stalemate. It is a question of encouraging them to reduce consumption, but by giving them all the tools that can make it easier for them to do so. That is why I wanted my ministry to be that of the ecological and solidarity transition. In the Climate Plan that I presented in July 2017 – which has since been complemented by a thermal renovation plan designed in particular to combat energy insecurity – we made the choice to bring the Paris Agreement into the daily life of the French. If we are to implement this universal agreement, we must adopt simple and visible measures that change everyday life and help our citizens save energy. [[Ms. Jacqueline Dubois applauds]] [[Applause on the benches of the REM and MODEM groups]] Several measures of the finance law – which I hope you will be called upon to vote definitively tomorrow – will apply from 1 January. First, the energy check, with an average amount of 150 euros, will be generalized in the territory after having been experimented in four departments in 2017. As of 2019, it will increase to 200 euros. All eligible French people – those with modest incomes – will receive this check to pay their energy bill. As from 1 January, the new premium for the conversion of old vehicles will enter into force. This scheme will allow each Frenchman to receive an aid of 1000 euros – 2000 euros for non-taxable households – to change an old polluting vehicle for a new or second-hand cleaner vehicle, or even an electric bicycle under certain conditions. A website will be set up at the beginning of the year to present the scheme; It will above all be a real service that will stimulate help since in five clicks we can do everything. Finally, we decided – and this is not the least of the decisions – to extend the ecological transition tax credit, which helps to renovate housing; Starting in 2019, we will transform it to make it accessible to everyone. These are some of the measures which represent more than EUR 2 billion of aid, plus a massive increase in energy saving certificates.
ParlaMint-FR_2017-12-20-O1107.u40	The next speaker is Mr Stéphane Le Foll, for the New Left Group.
ParlaMint-FR_2017-12-20-O1107.u41	Prime Minister, I would like to return to a burning international issue: the situation in Syria. When negotiations failed in Geneva on 14 December, the Quai d'Orsay denounced the irresponsible obstruction of the Syrian regime. During his television performance on Sunday, 17 December, the President of the Republic mentioned three things. First, his enemy and the enemy of France is Daesh; We share this position. Secondly, Bashar al-Assad is the enemy of the Syrian people; We also share this position. Thirdly, we need to talk to Bashar al-Assad. On 18 December, in response, France was accused of being the standard bearer of terrorism. [[Applause on a few benches of the NG group. – Mr Meyer Habib also applauds]] [[Same movements]] While the President of the Republic has announced the likely end of the war against Daesh within two months, the question arises of the political solution in Syria. In order to find it, France's position will have to be clear as to who will be involved. The answer must be loud and clear from France: it cannot be Bashar al-Assad! In view of the massacres perpetrated and the repression carried out by Bashar al-Assad, which caused more than 300,000 deaths, this position must now be clearly stated.
ParlaMint-FR_2017-12-20-O1107.u42	The Minister for European Affairs has the floor.
ParlaMint-FR_2017-12-20-O1107.u43	Mr President, ladies and gentlemen, Mr Le Foll, as you said, the war in Syria has been going on for six years and has caused more than 460,000 victims. Today, the campaign against Daesh – our top priority – is about to end.
ParlaMint-FR_2017-12-20-O1107.u44	It's too optimistic!
ParlaMint-FR_2017-12-20-O1107.u45	The French forces took their full part. Raqqa, from which the attacks on France had been prepared, was resumed. This is the end of Daesh in its territorial form, although, as we know, the terrorist threat remains for France. Syria is also a humanitarian emergency: 400,000 people live in besieged areas. I welcome yesterday's adoption by the Security Council of resolution 2393, which authorizes the delivery of humanitarian assistance to all Syrian populations in need. I come to the attitude towards Bashar al-Assad. It is clear that there will be no lasting victory against terrorism without a political solution. As you said, the Geneva process is currently blocked by the regime's obstruction. However, we must work with our partners in a political process where the representatives of Bashar al-Assad will necessarily be present,...
ParlaMint-FR_2017-12-20-O1107.u46	Tell Holland!
ParlaMint-FR_2017-12-20-O1107.u47	...as well as the opposition. Those who, in 2012, said we didn't need to talk to the representatives of Bashar al-Assad because he fell in three weeks, what do they tell us five years later?
ParlaMint-FR_2017-12-20-O1107.u48	That's what Fabius said at the time!
ParlaMint-FR_2017-12-20-O1107.u49	And Ferrand, Le Foll, Valls and Collomb! They were there too!
ParlaMint-FR_2017-12-20-O1107.u50	[[Applause on the benches of the REM group]] It is up to the regime's external supporters, in particular Russia, to bring the regime into negotiations. A credible political perspective is needed: a transition, elections, a constitution, a transfer of power and, of course, an end to impunity.
ParlaMint-FR_2017-12-20-O1107.u51	Mrs Dominique David, on behalf of the Group of the European People's Party, is on the move.
ParlaMint-FR_2017-12-20-O1107.u52	Mr. Secretary of State for Digital Affairs, last week in Bordeaux, you launched your action plan for inclusive digital technology at Emmaus Connect in my constituency. Thank you for this emblematic choice, in the heart of one of the two poorest neighbourhoods of Nouvelle-Aquitaine, in this case, the Aubiers district. Including this is the difficult task we have to tackle. The Government has taken steps to do so. While digital is synonymous with simplification and time-saving for most users, there is a risk that some populations may be excluded. Indeed, 13 million French people are in trouble with digital technology, almost a quarter of our citizens. At a time when digital technology accompanies our daily lives in gaining employment, rights, information and social ties, it is a real problem today. And it will be a problem tomorrow to care, to move, to stay in, to educate, to finance – just to live. The State must be involved in this transition. He must grasp its full potential, changing our ways of working and accompanying each Frenchman. [[Applause on several benches in the REM group]] Minister, your programme in this area is ambitious and your method is original. Could you tell us what actions you intend to take to reach, guide and include the many French people in a situation of digital insecurity? Which actors do you intend to mobilise? What method of work have you defined to achieve this?
ParlaMint-FR_2017-12-20-O1107.u53	The Secretary of State for Digital Affairs has the floor.
ParlaMint-FR_2017-12-20-O1107.u54	Madam Member, our ambition is clear: to make France an inclusive digital society, both efficient and human. A successful company is a company whose start-ups start to conquer the world and innovate ever faster. To achieve this, TPEs and SMEs need to be supported in order to benefit from digital transformation. To be ever more effective, and to provide ever more services to citizens, the state itself will have to digitize itself. But this digital society must be human.
ParlaMint-FR_2017-12-20-O1107.u55	Except for the National Digital Council!
ParlaMint-FR_2017-12-20-O1107.u56	We will never be able to achieve our performance targets if we do not care about the 20% of French – 13 million of them – who do not know how to use digital tools. That's the condition of success. This applies to all French people, regardless of their age, regardless of their qualifications, regardless of the territory in which they live.
ParlaMint-FR_2017-12-20-O1107.u57	Don't look at us like that, it's on the other side that the question has been asked to you!
ParlaMint-FR_2017-12-20-O1107.u58	It's because I'm interested in you and all the French,...
ParlaMint-FR_2017-12-20-O1107.u59	Reciprocality is not true!
ParlaMint-FR_2017-12-20-O1107.u60	And what happens at the National Digital Council is of interest to you?
ParlaMint-FR_2017-12-20-O1107.u61	...and there are, in the stands of the public above you, third-class students watching us. The strategy for inclusive digital technology that we announced last week draws on the intelligence of both territories and actors. This is the first time that the services of the State, social operators, local authorities – regions, departments, municipalities – meet to find a common strategy. Over the next three months, these actors will examine together how best to identify the 13 million French people I have spoken about. They will take stock of the support networks that currently exist: who accompanies these French people today, who can accompany them tomorrow? These are, for example, associative networks of digital mediation. The actors will also study how all this will be funded. [[Applause on the benches of the REM and MODEM groups]] Then, in the second quarter of 2018, we will have to find a decline in each department. The goal is simple: making digital a chance for everyone and everywhere. I'm sure we'll know how to unite for that.
ParlaMint-FR_2017-12-20-O1107.u62	The next speaker is Mr Philippe Vigier, for the IDU Group, Action and Independents.
ParlaMint-FR_2017-12-20-O1107.u63	Madam Minister for Solidarity and Health, the public hospital is going badly! Establishments operate with tight flows, with staff often in arrears. Deficits are exploding: for 2017, their total will be 1.5 billion euros. Many beds close, both in surgery and medicine. Closures of emergency guards and maternity wards are decided by regional health agencies without even consultation. Recruitment difficulties are increasing, especially among doctors in vital services such as emergencies. The establishment of local hospital groups is sometimes in pain.
ParlaMint-FR_2017-12-20-O1107.u64	Medical deserts are spreading! We need doctors!
ParlaMint-FR_2017-12-20-O1107.u65	Minister, the public hospital is at the heart of our health care system. There is therefore an urgent need to act, to reform the hospital map with all the actors: health professionals, public and private, but also the elected ones, because, as the Prime Minister recalled a few days ago at the national conference of territories, health is at the heart of the life of the territories, and access to quality care is a right for all. There is an urgent need to ensure that public hospitals have more operational autonomy, that public-private partnerships are needed and that telemedicine becomes more widespread, in order to improve the efficiency of care.
ParlaMint-FR_2017-12-20-O1107.u66	That's not the right answer!
ParlaMint-FR_2017-12-20-O1107.u67	It's not working!
ParlaMint-FR_2017-12-20-O1107.u68	There is an urgent need to reform activity pricing in depth, and to ensure that the recruitment of temporary workers in hospitals is only the exception, not the rule, as is all too often the case at present.
ParlaMint-FR_2017-12-20-O1107.u69	On this point, you're right!
ParlaMint-FR_2017-12-20-O1107.u70	All right!
ParlaMint-FR_2017-12-20-O1107.u71	[[Applause on the benches of the UAI group and on some benches of the LR group]] Minister, are you determined to reform the public hospital in depth? It's about the health of our compatriots!
ParlaMint-FR_2017-12-20-O1107.u72	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2017-12-20-O1107.u73	And labs!
ParlaMint-FR_2017-12-20-O1107.u74	Mr President, you are right that, according to the latest figures provided to us, the deficit in public hospitals will increase considerably this year. It could even more than double compared to 2016. Not all hospitals are affected in the same way. Despite an overall deficit of EUR 500 million last year – or 0.6% of the consolidated budget of the public hospital – the majority of them remained surplus. The most difficult hospitals this year are likely to be the medium-sized general institutions, which are experiencing a sharp decline in their activity. Hospitals are facing a fundamental transformation of our health care system, due in particular to the outpatient turn that we want it to take. As a result, the activity of some of them is decreasing. I would point out that this is not a hospital problem. One must think of the system of access to care as a whole, consider the hospital within a territory, within a plural health system, including also a liberal sector. We need to rethink our pricing system, not only for public hospitals, but also for chronic pathologies, with more funding for package, quality and relevance of care. This will require a fundamental reform of the funding of our health care system.
ParlaMint-FR_2017-12-20-O1107.u75	And above all, fight against medical deserts!
ParlaMint-FR_2017-12-20-O1107.u76	Moreover, as I said earlier, the GHT – the local hospital groups – must help us to restructure local hospitals so as to improve access to care, to allow everyone access to quality care, depending on the technical platform organized in the territory. I wish to continue this process of reorganization on the ground. [[Applause on the benches of the REM group and on some benches of the MODEM group]] Mr President, I have confidence in the public hospital and its teams, which have already made enormous efforts to understand and continue this transformation of our health system. I thank them for their commitment.
ParlaMint-FR_2017-12-20-O1107.u77	Mrs Barbara Bessot Ballot has the floor for the La République group on the move.
ParlaMint-FR_2017-12-20-O1107.u78	[[Claims on several benches in the LR group]] Mr. Minister of the Interior, Prime Minister Édouard Philippe last week made an announcement regarding the fight against fatal accidents: he said he was in favour of a speed limit of eighty kilometres per hour.
ParlaMint-FR_2017-12-20-O1107.u79	It's a mistake!
ParlaMint-FR_2017-12-20-O1107.u80	[[Claims on several benches in the LR group]] [[Same movements]] An experiment on this reduction in the maximum permissible speed was carried out from July 2015 on three national roads, including RN 57, on a section located in my department, between Vesoul and Rioz. While the measure could help reduce the number of deaths on our roads, this experiment, conducted by CEREMA – the centre of studies and expertise on risks, the environment, mobility and development – has not, however, given rise to any publication. If results are available, they must be communicated to the entire population in order for the population to be able to measure the effectiveness of this system. However, for the time being, in the absence of such returns, this one is misunderstood by all the citizens of my constituency because they penalize those who go to work, and suffer contraventions and withdrawals of points. The silent majority don't want it. This measure will be a real brake on our active rural areas...
ParlaMint-FR_2017-12-20-O1107.u81	That's right!
ParlaMint-FR_2017-12-20-O1107.u82	[[Applause on the benches of the LR group, on many benches of the UAI group and on some benches of the REM and GDR groups]] ...and will further drive the rural world away from the urban world.
ParlaMint-FR_2017-12-20-O1107.u83	All right!
ParlaMint-FR_2017-12-20-O1107.u84	[[Applause on the benches of the LR group and on many benches of the UAI groups. - Mr. Jean-Paul Dufrègne and Mr. Jean Lassalle also applaud]] Minister, can you tell us under what circumstances the limit to eighty kilometres per hour would be justified, and on what basis would this decision be based?
ParlaMint-FR_2017-12-20-O1107.u85	The Secretary of State responsible for relations with Parliament has the floor.
ParlaMint-FR_2017-12-20-O1107.u86	Ladies and gentlemen of Parliament, you know, when I was a child, my parents must have loved me very much... And yet, they simply put me in the back of the car, before starting and leaving. Today, I believe that no parent, really none, would risk not turning twice towards the rear seat to check that his child is well placed in the device best suited for his safety.
ParlaMint-FR_2017-12-20-O1107.u87	There's no connection!
ParlaMint-FR_2017-12-20-O1107.u88	This was an example of an obligation that seemed totally inappropriate at the time. And yet, the law has since provided for it, the law has enforced it, and many children have had their lives saved thanks to it. Similarly, in 1973, it was decided that outside the city, that is, in the countryside, the one you represent, the Member, and that I know well for representing it too, the belt would be mandatory at the front of the vehicles. It took another two years to decide to make its use compulsory in agglomeration. There are people, the silent majority you are talking about, who thought it was not appropriate – some have gone to the Council of State to challenge this decision in the name of the fundamental freedom to be able to drive his car without clinging to the front. And yet, little by little, this measure has saved lives.
ParlaMint-FR_2017-12-20-O1107.u89	Answer the question!
ParlaMint-FR_2017-12-20-O1107.u90	[[Claims on several benches in the LR group]] On July 14, 2002, I remember Jacques Chirac giving our country three major transversal sites, including road safety. In a few years, we've gone from 9,000 deaths to less than 5,000. At the end of his quinquennium, he could claim to have saved 6,000 lives. Today, studies show that lowering the speed on the most accident-causing roads, those that account for more than 50% of accidents – including the roads you mentioned, Madam Member – would prevent a death every day...
ParlaMint-FR_2017-12-20-O1107.u91	Wrong!
ParlaMint-FR_2017-12-20-O1107.u92	...and a dozen serious injuries. We may want to speak in the name of the silent majority as you do,...
ParlaMint-FR_2017-12-20-O1107.u93	Yes, we have the right!
ParlaMint-FR_2017-12-20-O1107.u94	[[Applause on many benches in the REM group. – Protests on the benches of the LR group]] [[Applause on the benches of the REM group and on several benches of the MODEM group. – Exclaims on the benches of the LR group]] ... and even eroding on behalf of the same majority, as some do here, but we can also show political courage to save lives!
ParlaMint-FR_2017-12-20-O1107.u95	Mr Jacques Cattin, for the Republican Group, has the floor.
ParlaMint-FR_2017-12-20-O1107.u96	Mr. Minister of Agriculture and Food, we are on the eve of Christmas and sharing, where "happy" must rhyme with "generous". I propose that you respond to the cry of the heart of those who do not count their days and hours to help the poorest of us. Food aid for people in precarious situations is subject to health rules that guarantee the quality of the products distributed. The law on combating waste is a step in the right direction. However, the indication of the deadline for optimal use of dry foods, which specifies "preferably to be consumed before...", does not pose any particular problem, as much as the expiry date for fresh products should be allowed a tolerance without calling into question food security. I am the spokesperson for charitable associations facing a significant shortage of dairy products. Thus, after the recovery of food, which in itself already represents a considerable amount of work, a large volume of products must nevertheless be discarded because the expiry date is one or two days exceeded. [[Applause on the benches of the LR and UAI groups and on some benches of the REM and GDR groups]] After consulting both the President of the Fédération nationale des banques alimentaires and the President of the Restos du Coeur d'Alsace, I ask you, Minister, to grant five more days, from the expiry date, for the distribution of fresh products to charities in order to put an end to this waste and to offer a varied diet to those who need it most.
ParlaMint-FR_2017-12-20-O1107.u97	All right!
ParlaMint-FR_2017-12-20-O1107.u98	[[Smile]] [[Smile. - Applause on the benches of the LR and UAI groups as well as on several benches of the REM and MODEM groups]] On Christmas Eve, I would like to thank and congratulate all the actors, the volunteers, who work in our structures dedicated to food aid, with a wink, you will not blame me, my dear colleagues, in my constituency, the most beautiful of France, at the Restos du Coeur de Sainte-Marie-aux-Mines, Munster, Orbey, Rouffach and Kaysersberg. And I will end up in Alsatian: I wish you all a scheni vinarta, a merry Christmas, and a glicklig èi Johr, a good and happy year 2018! [[Same movements]] Long live Alsace and live France!
ParlaMint-FR_2017-12-20-O1107.u99	The next speaker is the Minister for Agriculture and Food.
ParlaMint-FR_2017-12-20-O1107.u100	[[Applause on all benches]] Mr President, you are absolutely right to value the work of the associations which work in your constituency, but also of those which, in all the constituencies of France, in all the territories, are at the service of the poorest, at the service of solidarity and social progress. Your question, on the eve of the holidays of the year, recalls the role played by the associations and the commitment of the volunteers...
ParlaMint-FR_2017-12-20-O1107.u101	Give them a share of parliamentary reserve, or aided contracts!
ParlaMint-FR_2017-12-20-O1107.u102	... in the structures of solidarity, which have become indispensable today for our poorest citizens. You are asking me about the possibility of extending the period for the expiry of foodstuffs in order to extend the duration of their distribution by associations. This is the responsibility of food professionals, who themselves define the expiry dates on the basis of their manufacturing process. You know that I am particularly attentive to the food and health safety of products, and it is up to the industry to work with us, in co-construction, to seek the right balance when fixing the dates for the expiry of foodstuffs in order to avoid waste while strictly respecting the health obligations in force. [[Applause on several benches of the REM groups as well as on a few benches of the LR and MODEM groups]] Note that three workshops in the General Food States, whose work will be completed tomorrow, will have dealt with the topic: Workshop 8, on the health safety of foodstuffs; Workshop 10 – moderated by Guillaume Garot, author of the bill unanimously passed under the previous legislature – on food waste; and Workshop 12 on food insecurity. These workshops have identified avenues, solutions to strengthen food donation. I would add that, from next year onwards, collective restoration will have the opportunity to participate. We have to work with her in this direction.
ParlaMint-FR_2017-12-20-O1107.u103	Mrs Perrine Goulet, on behalf of the Group of the European People's Party, has the floor.
ParlaMint-FR_2017-12-20-O1107.u104	Mr Minister of Economy and Finance, together with my colleague Jean-Bernard Sempastous, we learned last week of the sale by the French group Vallourec, a specialist in seamless tubes, of its drilling products to the American NOV, for $63 million. Two of the three sites in France, Tarbes and Cosne-sur-Loire, are not part of this operation and will be the subject of a parallel divestiture process. The Cosne-sur-Loire site now employs 139 employees. It is one of the most important sources of employment for this city of 9,000 inhabitants, which is the second in my department. This site has a highly skilled and experienced workforce, which has an undeniable and highly specialized know-how. However, the crisis in the oil and para-oil sector led to the company's turnover falling, itself due to a sharp decline in activity. In 2016, a first social plan put in place by the group had resulted in the closure of one of the two sites located in that municipality and the dismissal of eighty employees. The State had come to the group's rescue by participating in its recapitalisation, amounting to EUR 500 million. Emmanuel Macron, then Minister of Economy, Industry and Digital Affairs, had made several demands with regard to Vallourec,...
ParlaMint-FR_2017-12-20-O1107.u105	Hello?
ParlaMint-FR_2017-12-20-O1107.u106	...requiring in particular to develop an offensive strategy, to make investments on the sites affected by the crisis and not to close any productive sites. Finally, it had announced calls for projects aimed at revitalizing the sites concerned before the restructurings came to an end. Mr Minister, it seems that the Vallourec Group is not in a position to deliver on its commitments, and we are concerned. Can you tell us what steps the Government has taken to encourage it to respect them? [[Applause on several benches in the REM group]] Is it possible to guarantee that activity will continue in this area of employment, which is already very affected by unemployment and deindustrialisation? Can part of the €500 million invested by the State be recovered due to unfulfilled commitments?
ParlaMint-FR_2017-12-20-O1107.u107	The next speaker is the Minister for Economic Affairs and Finance.
