ParlaMint-FR_2017-12-12-O1093.u1	The next item is the oral questions without debate.
ParlaMint-FR_2017-12-12-O1093.u12	Mr Sylvain Waserman has the floor to put his question, No 14, on the seat of the European Parliament in Strasbourg and on the European project.
ParlaMint-FR_2017-12-12-O1093.u13	My question is to the Minister for Europe and Foreign Affairs, who is responsible for European affairs. At the European meetings in Strasbourg, which took place from 21 to 26 November, and at the citizens' assemblies, which took place in the second constituency from 1 to 8 December, the question of relaunching the European project and what it actually means in the lives of citizens, particularly in Strasbourg, was widely debated. I would like to ask the Government about two issues in particular, which were raised during these discussions. The first concerns the attachment of Strasbourgians to the seat of the European Parliament, because Strasbourg is the city of Europe, and perhaps of the world, where the largest number of institutions are at the heart of the stakes: the European Parliament, of course, which is the only elected body of European architecture, but also the Council of Europe, which defends human rights, the European Court of Human Rights, the ECHR, the last resort of a citizen against his national State, the Eurocorps, which embodies another type of defence of citizens, and the European Youth Centre. In recent years, the question of the location of the seat of the European Parliament has frequently returned to the forefront. I know the President of the Republic's commitment to the reconstruction of a proactive and innovative European project. The question of all participants in these European meetings and meetings is thus as follows: Can the Minister for European Affairs confirm her unwavering support and that of the whole Government for maintaining the seat of the European Parliament in Strasbourg? A second issue discussed at these meetings relates to the proposal made by our colleague Christophe Euzet, who, in his contribution to the working group for a new National Assembly, stressed the fact that the preamble to the French Constitution refers to the French commitment to the Republic, to human rights and to the Charter of the Environment but not to the European project – Europe, moreover, only appears to Article 88 of the Constitution. Is it not time to mention this commitment to the European project, as Christophe Euzet proposes, with an explicit reference in the preamble to our Constitution? Although I am a new Member, I know that oral questions without debate concern local issues, but in Strasbourg, as you will understand, European issues are still subjects of local interest.
ParlaMint-FR_2017-12-12-O1093.u14	The Secretary of State to the Minister for Action and Public Accounts has the floor.
ParlaMint-FR_2017-12-12-O1093.u15	Mr President, the Government is very committed to Strasbourg's status as the European capital. There must be no doubt about our determination and the minister responsible for European affairs has already had the opportunity to remind him publicly on 5 July, when she first travelled to Strasbourg. Strasbourg is a symbol of reconciliation on our continent. For this reason, the seat of the European Parliament, as well as of the Council of Europe and the European Court of Human Rights, has been established. This choice, enshrined in the Treaties, also reflects the desire of the founding fathers to build a polycentric Europe. The European Central Bank shall have its seat in Frankfurt, the Court of Justice of the European Union in Luxembourg. There are now thirty-five decentralised agencies whose seats are distributed among the different Member States of the European Union. To question the Strasbourg seat of Parliament would be to call into question the whole balance. For France, Strasbourg's status as the European capital is intangible and non-negotiable. Mr President, you are also asking us about France's commitment to the European project and about the advisability of amending the Constitution. Nor can there be any doubt as to the European choice of the French authorities. This is the meaning of the speech delivered by the President of the Republic on 26 September at the Sorbonne on the re-foundation of Europe. It is also the meaning of the approach taken by the President of the Republic, who confirmed, on the occasion of the European Council of 19 and 20 October, France's attachment to the European symbols of the European flag, the anthem drawn from the Ode à la Joy, the motto "Unie dans la diversité", the euro and the Day of Europe on 9 May, indicating that France joined Declaration No. 52 on the symbols of the European Union. The Government was also pleased that the National Assembly had adopted a resolution along the same lines. As you can see, even without revising the Constitution and without prejudging the debates that will open on the constitutional review, the Government has a high ambition for Europe and actively defends its symbols. With your help, France will take its full place in a strong, free and sovereign Europe.
ParlaMint-FR_2017-12-12-O1093.u16	Mr Sylvain Waserman has the floor.
ParlaMint-FR_2017-12-12-O1093.u17	Thank you, Secretary of State, for the clarity of your remarks in this House, particularly on the seat of the European Parliament. Thank you for doing so without any ambiguity.
ParlaMint-FR_2017-12-12-O1093.u18	The next speaker is Mr Jean-Hugues Ratenon, to put his question, No 1, on postal mail between the overseas departments and metropolitan France.
ParlaMint-FR_2017-12-12-O1093.u19	My question is for the Minister of Economy and Finance. I would like to alert him about the tariffs for postal parcels between the overseas and the hexagon. The end-of-year parties will take place in a few days. Between 900000 and 1 million Ultramarines living and working in the hexagon are used, where possible, to receiving parcels from their relatives or friends – a way to keep in touch with their original territory. For La Réunion, for example, it concerns lechi, mangoes, pineapple or charcuterie and, of course, pepper, all watered with a wine of Cilaos or punch. Our compatriots are the victims of a great injustice, a real scandal. While sending a package of one kilo between the departments of the hexagon costs 7,50 euros, it amounts to 13,90 euros or 16,60 euros from overseas to the metropolis. For a parcel of 10 kilos, the difference is even more obvious: 18.90 euros for metropolitan France, 45.50 euros or 96 euros for overseas France. It is unacceptable, if not illegal, that the Ultramarines should not be treated like the other French. Why are overseas countries excluded from the tariff equalization that exists on metropolitan territory, as is the case for EDF? However, according to European rules and according to the criteria for the exercise of La Poste's mission, all points in the territory of France must be treated equally. This injustice lasted too long. It concerns the whole overseas: Guadeloupe, Martinique, Guyana, La Réunion, Mayotte, New Caledonia, Wallis-et-Futuna and I pass by. This difference in treatment also shocked the city as the national press echoed it, in particular Le Figaro, on 30 October last, and Mediapart, on 5 November last. While the State and La Poste are finalising the company contract that binds them around public service missions, will the Minister of Economy and Finance seize this opportunity to put an end to this difference in treatment that dates back to colonial times?
ParlaMint-FR_2017-12-12-O1093.u20	[[At 9:45 a.m., Mr. Sylvain Waserman replaced Mr. Marc Le Fur in the Chair]]
ParlaMint-FR_2017-12-12-O1093.u21	The Secretary of State to the Minister for Action and Public Accounts has the floor.
ParlaMint-FR_2017-12-12-O1093.u22	Member of Parliament, the law of 9 February 2010, which transformed La Poste into a public limited company, confirmed the four public service tasks entrusted to the company: the universal postal service, the transport and distribution of the press, the contribution to the planning of the territory, and the accessibility of banking. La Poste has since been engaged in an unprecedented transformation of its industrial, economic and social model. The development of digital exchanges, the significant and irreversible drop in the volume of mail – by 6.5% in 2015 and 5.2% in 2016 – and the resulting decrease in post office attendance by an average of 6% per year have profoundly challenged its core business. In parallel, in a search for greater equality of access for users to the catalogue of universal postal service, the law of 28 February 2017 on programming relating to real equality overseas and laying down other provisions in social and economic matters introduced a tariff alignment for shipments falling within the second instalment of weight of mail – from 21 to 100 grams – to and from the overseas departments, but also from Saint-Pierre-et-Miquelon and Saint-Barthélemy. The aim was to extend the tariff equalization already applied for the first weight band – from 0 to 20 grams – with this first tranche concentrating three quarters of the flows currently processed by La Poste. The objective of this tariff alignment is to promote the access of ultramarine users and to provide, at an affordable price, access to the essential public service of universal service. Thus, according to La Poste's estimates, 96% of shipments of correspondence to or from the overseas unit are now equalized. However, a possible tariff alignment for the other weight bands of the mail – from 101 grams to 2 kilograms – but also for the parcel rates is not desirable at this stage. It would cost more than the extension for the second weight band, whereas it would cost only 4% of the traffic. This cost should be passed on to all users or offset by a budget at La Poste. Your proposal would therefore lead to a weakening of the economic balance of universal postal service. In addition, Article L. 1 of the Post and Electronic Communications Code provides, inter alia, that the prices of the universal service catalogue are cost-oriented and encourage efficient delivery, while taking into account the characteristics of the markets on which they apply. However, the cost of processing an overseas package is three times higher than that of an intra-metropolitan package, mainly due to the cost of taking over the counter, due to customs documents, and of transporting it with air transport. These cost differences are introduced into the tariffs which are approved by the Electronic Communications and Posts Regulatory Authority. It should be noted, however, that since 2009, La Poste has made lower tariff developments on average for the overseas parcel than for the mainland parcel – 1.7% for the overseas parcel, compared with 2.5% for the metropolis. Finally, not all packages exchanged between overseas and metropolitan France fall within the scope of the universal service of which La Poste is the operator designated by law. Furthermore, imposing regulated tariffs for certain categories of parcels disconnected from the costs of geographical remoteness would pose serious problems of unfair competition to certain economic actors such as expressists or carriers. However, please be assured, Mr. Member, that the Government, which has set among its priorities the fight against territorial inequalities, remains very attentive to the successful fulfilment by La Poste of its public service missions, to which our fellow citizens are very attached, in all the territories.
ParlaMint-FR_2017-12-12-O1093.u23	Mr Jean-Hugues Ratenon has the floor.
ParlaMint-FR_2017-12-12-O1093.u24	Your answer, Secretary of State, closes the door to equal treatment between the French of the Republic.
ParlaMint-FR_2017-12-12-O1093.u25	Mr Olivier Marleix, speaking on behalf of the Committee on Legal Affairs and Citizens' Rights, raised his question, No 11, concerning the requirement of a certified cash system.
ParlaMint-FR_2017-12-12-O1093.u26	Mr Secretary of State, I would like to draw the attention of the Minister for Action and Public Accounts to the somewhat upuesque scheme resulting from the 2016 Finance Act, which obliges all traders and artisans engaged in sales activities to have cash registers or accounting software certifying that they do not commit VAT fraud. This obligation must apply on 1 January 2018, i.e. in a few days. Of course, in the 2018 Finance Bill, we have slightly relaxed this scheme by reducing its scope: all persons covered by the VAT-based exemption scheme will be excluded from this scheme, as well as non-VAT-paying farmers with related activities, such as on-farm sales. These margin adjustments do not remove the cost of such equipment, which is often several thousand euros. The investment is very high for traders and artisans whose result at the end of the month is sometimes a few hundred euros. This obligation therefore seems highly questionable: why should the burden of tax control be placed on economic actors, which should be the responsibility of the administration? It is, moreover, a rather confusing naivety: it will be enough for the merchant to have a drawer so that he does not have to open his cash register. This will not change anything about fraud – you really have to be in Bercy, far from reality, to imagine that it could have some effect! It is very regrettable that the relaxations took place only a few days before the entry into force of this obligation. The evil was done, the investment was made unnecessarily by many traders. Moreover, the planned fine of EUR 7500 is totally exorbitant, out of proportion to the economic realities we are talking about. As if there were not enough standards, Bercy had to invent new ones. You won't have to be surprised or complain – you'll do it with us, by the way! – to see the small trade disappear in rural areas! Mr Secretary of State, do you think there is still time to make this arrangement a little more flexible?
ParlaMint-FR_2017-12-12-O1093.u27	The Secretary of State to the Minister for Action and Public Accounts has the floor.
ParlaMint-FR_2017-12-12-O1093.u28	Mr President, you know how important it is to fight VAT fraud by concealing revenue. Your question allows me to provide a number of clarifications, in response to debates in the Senate this week, during the consideration of the finance bill. Fraud has long been facilitated by the commercialization of software or fraudulent cash systems to erase revenue and reconstitute cash tickets without such manipulation being detectable. For this reason, the requirement to hold cash or accounting software was provided for in the 2016 Finance Act. Contrary to what you seem to be moving forward, the Government has always been sensitive to the new constraints on businesses. A two-year delayed entry into force of this obligation has been foreseen in order to allow users of software and cashier systems to take these new provisions into account. Above all, in the face of the difficulties in implementing this measure, the Minister for Action and Public Accounts announced on 15 June that the perimeter of the system would be refocused on cash systems and software, the main vectors of fraud. In addition, the tax administration indicated, in response to a number of questions put on the website of the Tax Directorate on 1 August, that the scheme would concern VAT-paying companies having commercial relations with particular customers, therefore where the risk of fraud is greatest. You are referring to the case of some traders who have now been excluded from the scheme – those who are exempt from VAT – and who have already come into compliance. Their efforts can only be welcomed and, I would like to reassure you, there is no need at all, far from that, for the supervision and compliance of their accounts. It contributes to the consolidation of the cash market desired by the Government. These traders will be ready and equipped as soon as the dynamics of their business make them cross the threshold of the franchise. The cost of compliance is not as important as you suggest. Where the taxpayer already has a caisse, the cost of updating may be included in the cost of maintenance and, if this is not the case, this expense may be expensed in the profit or loss of the business. Moreover, in the event of the acquisition of a new fund, this expenditure may either be recorded as a charge, if the amount without taxes is less than EUR 500, or be amortised. In addition, you mention the financial difficulties that very small companies would face in equipping themselves with secure software. I would remind you that they should, in principle, be excluded from the scheme and also point out to you that when the taxpayer does not own a fund, this new legislation does not require him to acquire one. Finally, companies subject to VAT with sales turnover of less than EUR 82800 fall under the basic duty-free scheme.
ParlaMint-FR_2017-12-12-O1093.u29	Mr Olivier Marleix has the floor.
ParlaMint-FR_2017-12-12-O1093.u30	I welcome the relaxations made, but regret that they are in the framework of a finance law only a few days before the obligation came into force, i.e. too late for many traders who have done equipment that they ultimately did not need. Having asked the Government several written questions on this subject, I regret that I have never received a response. Traders have been allowed to buy, sometimes in debt, equipment that will be useless: this is not an example of good administration.
ParlaMint-FR_2017-12-12-O1093.u31	Mr Brahim Hammouche has the floor to put his question, No. 16, on the sustainability of the mining regime.
ParlaMint-FR_2017-12-12-O1093.u32	My question is to the Minister of Economy and Finance. The mining scheme, to which 160,000 persons have been affiliated, in force since 1946, offers health insurance with a 100% coverage and an offer of care in hospitals and health centres under the scheme of the Social Security Mining. It benefits from the solidarity of the other regimes, thus demonstrating the recognition of the nation towards the minors involved in the reconstruction of our country during the post-war period and the penitence of this profession, which manifests itself in particular by a lower life expectancy of minors, and specific pathologies, such as silicosis. This population is vulnerable, with a lower life expectancy. I am thinking in particular of widows of minors, whose payments are on average 512 euros in France. The end of the 2014-2017 target and management agreement and the prospect of being subject to the general regime raise concerns, in that they could affect the sustainability of their rights – I have recently received a delegation of more than 20 people on this issue. Access to care, in free theory, is becoming increasingly uncertain in reality, as a result of significant medical desertification in the Lorrain sector and saturated general practitioners, unable to take over from mine doctors. The right to exemption from medical allowances and free transport are also in question in practice, since doctors and hospitals restrict the prescription of light sanitary vehicles. The transfer to the general scheme could lead to the disappearance of the dependent spouse's allowance, an important supplement of 285 euros, the payment of the heating and housing allowances or the death benefit estimated at 2600 euros. Finally, if this population can benefit from the end of the property tax, it will in part suffer the increase of the CSG by 1.7%. All successive governments have committed themselves in this forum to perpetuating the rights of minors and their beneficiaries until the last living, with varying degrees of success. What are the commitments of the Minister of Public Action and Accounts to effectively maintain all the rights of affiliates? What measures does it intend to take to improve pensions for widows of minors? What is the estimated number of minor pensioners affected by the increase in the CSG and what compensation is envisaged for them?
ParlaMint-FR_2017-12-12-O1093.u33	The Secretary of State to the Minister for Action and Public Accounts has the floor.
ParlaMint-FR_2017-12-12-O1093.u34	Member of the European Parliament, successive governments have committed themselves to maintaining the individual and collective rights of the mining population, which has given the nation a great deal. The law provides that the health care of persons under the special mining regime is not subject to the moderator's ticket. This commitment will not be called into question, not even as a result of the end of the treaty period in 2017. A possible endorsement of the general scheme, a decision which is not currently taken or planned, would in no case result in the reduction of the rights of minors in respect of sickness and old age insurance or those relating to old employment contracts, such as housing or heating allowances. This management decision – which, I repeat, has not been taken – cannot call into question the sustainability of the benefits in kind or in cash enjoyed by former minors, whether under social security or by virtue of their status. Nevertheless, the number of members of the health insurance scheme of the mining scheme is constantly decreasing; it was 120000 at the end of 2016. This decline, which has accelerated in recent years, must lead the Government, in conjunction with the federations representing the regime's affiliates, to begin a global reflection on the future of the organization of the mining regime. The end of the 2014-2017 Management and Targets Agreement, which links the Social Security Fund for Mines and the State, represents an opportunity to relaunch this reflection, with a view in particular to ensuring consolidation and improving the efficiency of the system's care provision. Indeed, the Government and local elected officials recognize the usefulness of this health supply in mining territories. You're also asking me about pensioners. The proportion of those who would be affected by an increase in the CSG can be estimated at about 45% of the 258,000 retirees currently registered under the special scheme. For these, no specific compensation is envisaged. However, they will benefit from general measures, including exemption from the housing tax if they meet the conditions. In addition, members of the health insurance scheme will, of course, continue to be eligible for the various extralegal health and social benefits of the scheme, depending on their income and social situation.
ParlaMint-FR_2017-12-12-O1093.u35	Mr Brahim Hammouche has the floor.
ParlaMint-FR_2017-12-12-O1093.u36	Can you give me a few more details about reversion pensions? Is there any thought going on?
ParlaMint-FR_2017-12-12-O1093.u37	The Secretary of State has the floor.
ParlaMint-FR_2017-12-12-O1093.u38	On this last point, I invite you, Mr President, to ask my colleague in charge of this matter, not being able, at the moment when I am talking to you, to ask you more specifically.
ParlaMint-FR_2017-12-12-O1093.u39	Mrs Constance Le Grip has the floor to put her question, No. 13, on the future of the Greater Paris Metropolis and the local authorities of Ile-de-France.
ParlaMint-FR_2017-12-12-O1093.u40	What's the status of the Grand Paris, Madam Minister to the Minister of State, Minister of the Interior? While the President of the Republic was scheduled to hold a territorial conference in Greater Paris in October 2017, the conference is still being postponed; we are now talking about January or even February 2018. These successive postponements raise concerns and questions among elected officials, economic actors, residents and potential investors, who fear that the renunciations, setbacks and hesitations that have sparked the quinquennium of François Hollande, during which the lack of vision, commitment, and lack of political will have been a hindrance to the development of the momentum desired for the Greater Paris. In his speech to the Congress of Mayors, the President of the Republic himself spoke of the dynamism, clarity and voluntarism that he wished to breathe into the Greater Paris. Which act, but where are we today? He described the great complexity of the territorial organization in Île-de-France, the famous six levels. I can only agree that all of this is terribly unclear and ineffective. The concern for efficiency, readability, proximity that we want to restore a dynamic, of breath in Greater Paris would justify a reform aimed at simplifying and clarifying the respective competences of the different territorial actors. In this regard, the interest and relevance of new territorial levels that have not really demonstrated their usefulness and effectiveness can be seriously questioned. Ten years after the launch of the Grand Paris by Nicolas Sarkozy, at a time when the risk of enticement of this truly visionary project and the threats of budget cuts that Bercy poses to the Grand Paris Express, where is the Government? What's the status of the President of the Republic? The Brexit, the upcoming hosting of major events such as the Rugby World Cup in 2023, the Olympic and Paralympic Games in 2024, and perhaps the Universal Exhibition in 2025 are all great challenges for the capital region. To rule is to decide. Can you, Madam Minister, let national representation know what the Government intends to implement for our capital region?
ParlaMint-FR_2017-12-12-O1093.u41	The Minister has the floor to the Minister of State, Minister of the Interior.
ParlaMint-FR_2017-12-12-O1093.u42	Madam Member, you are calling my attention to the metropolis of Greater Paris. As the Prime Minister said on 10 October, in front of this assembly, everyone agrees that the current situation cannot last: the current institutional framework is not suitable for the challenges facing our capital. The President of the Republic has therefore instructed the Government to initiate a reflection on the future of the local and regional authorities of France, giving priority to public policies and not to institutional issues. It must not have escaped you that an article by Nicolas Sarkozy published last week was in the same direction. He stated that this issue should be addressed through public policy, not community policy, if there is to be no blocking. The method that the Government intends to apply for this reflection is broken down into three stages: a consultation time to gather the views of all actors; a time of analysis of the different hypotheses of evolution of the Greater Paris metropolis and of the different levels of communities currently existing; a period of decision, which will only take place after the meeting, at the initiative of the President of the Republic, of a conference on the Greater Paris in the coming weeks, that is to say at the beginning of the year – I have no more precise date. The second phase is under way and more in-depth discussions can take place at this conference. I can't tell you any more for now, but I can reassure you: there is no particular problem, just reflection matures. We realize today that we cannot maintain the current organization. It is better to take the time of reflection to propose a definitive vision of what to do for the Greater Paris metropolis, even if its implementation will be done in stages.
ParlaMint-FR_2017-12-12-O1093.u43	Mrs Constance Le Grip has the floor.
ParlaMint-FR_2017-12-12-O1093.u44	I acknowledge your commitments, Minister. My question was to make the Government aware of the extreme vigilance of all elected officials in our beautiful capital region, including parliamentarians, with regard to this issue, which needs a new breath and a true vision, beyond the institutional mechanism.
ParlaMint-FR_2017-12-12-O1093.u45	Mrs Elodie Jacquier-Laforge has the floor to raise her question, No. 15, on the absence of a departmental reception scheme for Travellers.
ParlaMint-FR_2017-12-12-O1093.u46	I would like to draw the attention of the Minister of State, Minister of the Interior, to the difficulties encountered by the municipality of Saint-Cassien, in my constituency in Isère, due to the repeated occupation of several municipal lands, including the football field, by members of the Traveller community. Each year, Saint-Cassien undergoes several times the unauthorized installation of sixty to eighty caravans. These illegal occupations generate many expenses: water consumption via connections to fire stations, connections – which can be particularly dangerous – on electrical transformers, the provision of containers for waste, and the rehabilitation of the land after the occupants leave are still at the expense of the town hall and the inhabitants. In the absence of a departmental scheme for the reception of Travellers, which exists, this community has no recourse, even if the non-compliance with this plan is beyond its control. In some cases, private land is also occupied. I was thus arrested by a farmer who saw one of his fields occupied, for the second year in a row, by eighty caravans for fifteen days. He was unable to harvest his second cut and had to restore his land at his expense. What is problematic is not the possibility of welcoming the Traveller community, who are entitled to decent and appropriate reception conditions. In fact, in most cases, the facilities are lawful and do not give rise to any disturbance in our territory. The problem here is that the departmental scheme is delayed and that the cities concerned are unable to find suitable solutions. Thus, a very small municipality is obliged to bear the material and financial costs of this failure. Minister to the Minister of State, Minister of the Interior, what can be proposed to small municipalities in an area where no departmental scheme is applied and which must suffer the consequences of this failure alone?
ParlaMint-FR_2017-12-12-O1093.u47	The Minister has the floor to the Minister of State, Minister of the Interior.
ParlaMint-FR_2017-12-12-O1093.u48	Member, the Act of 5 July 2000 lays down the applicable provisions for the parking of Travellers. The purpose of this text is to strike a balance between, on the one hand, the legitimate aspiration of travellers to be able to park in good conditions, and, on the other hand, the equally legitimate concern of local elected officials to avoid illegal facilities that could infringe property rights and cause public order disturbances or significant costs to communities. This balance must be based on respect for each of its rights and duties. It is also the responsibility of the municipalities and the EPCIs to carry out reception areas, a legal obligation formalized in the departmental scheme for the reception of Travellers, which constitutes the pivot of the system of formalisation and forced evacuation. Municipalities and EPCIs that comply with their obligations can use the administrative procedure of formal notice and forced evacuation in case of illegal occupation disturbing public order, provided for by the law of 5 July 2000 and recently improved by the law of 27 January 2017 on equality and citizenship. In the case on which you are questioning me, the commune of Saint-Cassien is part of the community of agglomeration of the Pays Veronnais, which does not respect its obligations with regard to the departmental scheme for the reception of travellers. Consequently, the municipality of Saint-Cassien cannot use the administrative procedure of forced evacuation. It is the responsibility of the elected representatives of the urban community of the country, which has the compulsory responsibility for the development, maintenance and management of reception areas for Travellers, to bring themselves into line with the departmental plan for the reception of Travellers, which is being revised, in order to be able to implement the legal tools at their disposal. In the immediate future, the legal conditions of detention followed by forced evacuation are not met, and the departure of Travellers in irregular parking can be obtained through ordinary judicial channels. If the occupied land belongs to the public domain, the legal person who owns it may refer the cases to the administrative judge. In the case of dependence on the private domain of a public person, the courts must be brought. Finally, in the case of private land, the owner may refer the matter to the President of the High Court for a preliminary ruling. That is the situation. The simplest solution would, of course, be for the local community in the country to carry out the facilities necessary to bring it into conformity, which would allow for the rapid exercise of remedies.
ParlaMint-FR_2017-12-12-O1093.u49	Mr Jean-Michel Clément has the floor to put his question, No. 28, on the digital coverage of Vienna.
