ParlaMint-FR_2017-10-11-O1007.u1	The next item is the question to the Government.
ParlaMint-FR_2017-10-11-O1007.u28	Mr President, I have heard your comments. Like you, we believe in European integration. We believe in French success in European integration and, beyond European integration, in globalisation. We all know the economic reality of the rail sector, with the rise of a large Chinese group that you mentioned, which today represents all of the world's productive capacities and which has begun to mobilize in the American market, where it has won almost all public and private orders. We knew he would come to the European market tomorrow. That is why it was necessary to organise a strong rapprochement between Siemens and Alstom. This rapprochement is absolutely essential in the current context of international competition. Our goal is to position the new company as the world's second-largest rolling stock company and world leader in signalling. However, this exchange with the Siemens Group was subject to certain conditions, in particular that France did not lift the option you mentioned. We could have imagined that the French government would play a speculatory role – by lifting the option, it could even have generated a profit of 8 euros per share –,...
ParlaMint-FR_2017-10-11-O1007.u29	How many jobs would he have saved?
ParlaMint-FR_2017-10-11-O1007.u30	... but then there could have been no partnership or rapprochement, simply because the Germans would not have wanted it. Moreover, in the interests of balance, it would have been necessary to bring the German government into the capital of this new group, which it would not have accepted either.
ParlaMint-FR_2017-10-11-O1007.u31	So you capitulated!
ParlaMint-FR_2017-10-11-O1007.u32	Rather than negotiating or speculating on capital valuation, the Government preferred to negotiate specific commitments...
ParlaMint-FR_2017-10-11-O1007.u33	Not at all!
ParlaMint-FR_2017-10-11-O1007.u34	... in terms of job maintenance, site maintenance,...
ParlaMint-FR_2017-10-11-O1007.u35	What about four years from now?
ParlaMint-FR_2017-10-11-O1007.u36	... indeed for a limited period of four years, but you know better than I do, Mr Vallaud, that it is not economically realistic to hope that a company can commit itself to ten or twenty years.
ParlaMint-FR_2017-10-11-O1007.u37	How many jobs are under threat?
ParlaMint-FR_2017-10-11-O1007.u38	Many people you know have thought that it was enough to promise,...
ParlaMint-FR_2017-10-11-O1007.u39	Thank you, Secretary of State.
ParlaMint-FR_2017-10-11-O1007.u40	[[Applause on the benches of the REM and MODEM groups]] ...to declare something to change reality. The economy, Mr Vallaud, does not work that way.
ParlaMint-FR_2017-10-11-O1007.u41	The next speaker is Mr Marc Delatte, for the La République group on the move.
ParlaMint-FR_2017-10-11-O1007.u42	Mr Minister for Action and Public Accounts, the 1.7-point increase in the CSG, which will come into force from 1 January next, will concern wages, retirement pensions and wealth income. It will compensate for the abolition of unemployment and sickness contributions, which currently have a rate of 3.15%. Ultimately, the net salary increase resulting from these reliefs will be greater than the increase in the CSG with a real increase in purchasing power.
ParlaMint-FR_2017-10-11-O1007.u43	Hello!
ParlaMint-FR_2017-10-11-O1007.u44	This increase in CSG would also affect part of the pensions of the 800,000 residents of retirement homes, who could not all benefit from the removal of the housing tax that will benefit 80% of French citizens, because they do not pay it or because, for the vast majority of them, it is paid directly by the establishments, which pass it on to their tariffs. [[Claims on several benches in the LR group]] To date,... [[Applause and laughter on various benches]] I don't understand what you're saying, but I wish you, as a doctor, to live old! For the mood to come back, let me quote a little from Victor Hugo: "Keep a love for your old age days/ Start a fire early for your winter." [["We don't understand anything! » on the benches of the LR group]] This increase in CSG would therefore affect part of the pensions of the 800,000 residents of retirement homes, who would not be able to benefit from the removal of the tax. Indeed, the observation is as follows: the understaffing of unanimously recognised staff, the very difficult and degraded working conditions, the inadequate medicalisation of the establishments when it is necessary, and an important remainder for certain categories of our fellow citizens. In the state in which they are located, not all of these nursing homes can lower their rates. A profound reflection on the accompaniment of our elders should therefore be carried out, with all the dignity and respect due to our elders. [[Applause on the benches of the REM and MODEM groups]] Minister, can't we expect retirement homes to pass on the drop in housing tax to offset the increase in the CSG that affects retirees?
ParlaMint-FR_2017-10-11-O1007.u45	The next speaker is the Minister for Action and Public Accounts.
ParlaMint-FR_2017-10-11-O1007.u46	[["Ah! » on the benches of the FI and LR groups]] Mr President, you are right: there are people in our country who are in retirement homes, in residential institutions for dependent elderly people – EHPAD – and I have had the opportunity to say, together with Mrs Buzyn,...
ParlaMint-FR_2017-10-11-O1007.u47	Yesterday?
ParlaMint-FR_2017-10-11-O1007.u48	... that the Government will consider with extreme attention this issue of the CSG's compensation, in particular through the housing tax. It should be noted, however, that 60% of the people in these retirement homes will not be affected – this is the opposite of the national figure for pensioners and it could therefore be said that, in retirement homes, the elderly are poorer than in the whole national territory.
ParlaMint-FR_2017-10-11-O1007.u49	Didn't you see that in Bercy?
ParlaMint-FR_2017-10-11-O1007.u50	[[Exclaims on the benches of the LR group]] [[Exclaims on FI banks]] Compensation by the removal of the housing tax was mentioned: this will be the case for those who pay it directly. You're right, there will be an impact of the removal in prices. The Government will make an opening to realize this impact. Your question, Mr. MP, is ultimately that of the organization of nursing homes and EHPADs. The project proposed by the Government, which will be defended by Agnès Buzyn and myself, foresees, from next year's budget, the creation of 5000 additional places in EHPAD,...
ParlaMint-FR_2017-10-11-O1007.u51	What about the staff?
ParlaMint-FR_2017-10-11-O1007.u52	... the creation, for more than 15 million euros, of more than 300 places for Alzheimer's patients and the creation of some 50 more teams to accompany these patients. [[Applause on the benches of the REM group and several benches of the MODEM group]] There will also be a debate, like the Minister of Health and I, in the context of the review of the Social Security Financing Bill on the pricing of EHPADs. We will have an opportunity to discuss it this afternoon, since I will have the chance, the honour and the happiness of being heard, with Agnès Buzyn, by the Social Affairs Committee.
ParlaMint-FR_2017-10-11-O1007.u53	Mrs Véronique Louwagie has the floor for the Republican Group.
ParlaMint-FR_2017-10-11-O1007.u54	[["Ah! » on the benches of the FI group]] Prime Minister, my question, with which my colleague Jérôme Nury, Member of Parliament for Orne, is: why so many provisions to penalize the owners? First of all, you propose to remove the zero-rate loan – PTZ – for new housing, from 1 January 2018 in zone C and a year later in zone B2. As a result, on 95% of French territory, you remove the possibility for modest households to gain access to the property. Thus, in the Orne, the inhabitants of Alençon, Flers or Mortagne-au-Perche will be deprived of this device as early as 2018.
ParlaMint-FR_2017-10-11-O1007.u55	They don't like the poor!
ParlaMint-FR_2017-10-11-O1007.u56	I have met many young households for whom the PTZ was the key element, the trigger for closing the financing of a new home.
ParlaMint-FR_2017-10-11-O1007.u57	She's right!
ParlaMint-FR_2017-10-11-O1007.u58	This is a terribly unfair decision for people living in rural areas.
ParlaMint-FR_2017-10-11-O1007.u59	That's shocking!
ParlaMint-FR_2017-10-11-O1007.u60	You then get the benefit of the energy transition tax credit, which gives a boost to the work to strengthen the energy performance of housing.
ParlaMint-FR_2017-10-11-O1007.u61	We make alibi laws!
ParlaMint-FR_2017-10-11-O1007.u62	This is a new blow for the owners, starting on September 27, 2017. You are also changing the ISF to create a property tax, which will penalize owners: those whose housing has gained value will pay this tax without necessarily having significant income. [[Exclaims on the benches of the LR group]] Finally, you increase the CSG by 22%, which will tax owners, often from the middle classes, who have chosen to purchase a dwelling to rent it in order to have income that is complementary to salary or retirement. Ended, all these decisions will penalize owners and those who want to become. If you add to this your reduction in personalized housing subsidies – APL – it is the whole housing sector that will suffer, as there will be less housing construction and less renovation work. [[Applause on the benches of the LR group]] I therefore repeat my question in another form: Mr Prime Minister, on behalf of the right to housing, the cohesion of the territories and equality between the citizens, if you have nothing against the owners, are you ready to reconsider these provisions?
ParlaMint-FR_2017-10-11-O1007.u63	The Minister for Territorial Cohesion has the floor.
ParlaMint-FR_2017-10-11-O1007.u64	[[Applause on the benches of the REM group]] Madam Member, you have been heard in part! As far as PTZ is concerned, the measures announced a few days ago go exactly in the sense you want: in zones B2 and C, the PTZ is maintained for two years for the nine and four years for the old.
ParlaMint-FR_2017-10-11-O1007.u65	What percentage?
ParlaMint-FR_2017-10-11-O1007.u66	This question is therefore resolved in a positive way, because our concern is precisely to ensure a balance between the territories.
ParlaMint-FR_2017-10-11-O1007.u67	There's work to do!
ParlaMint-FR_2017-10-11-O1007.u68	I hear the message, as far as rural areas are concerned, and I have taken it into account. As regards the appropriations for the energy transition and the resorption of thermal colanders,...
ParlaMint-FR_2017-10-11-O1007.u69	You're back there!
ParlaMint-FR_2017-10-11-O1007.u70	... you certainly have not forgotten that it has been announced that we will devote €1.2 billion over the five-year period, which is considerable, to the National Habitat Agency's "Having Better" programme. As for the ISF, what was in your programs, if not total deletion?
ParlaMint-FR_2017-10-11-O1007.u71	You're in power!
ParlaMint-FR_2017-10-11-O1007.u72	[[Applause on the benches of the REM group]] [[Same movements]] What is now essential in terms of housing is to facilitate construction, to free land and to leave the system of standards that often take eight, ten or twelve years to complete a programme in that country. This is a collective responsibility of all successive governments. We are working in this direction, in a balanced manner and with the concern that the taxpayer's efforts will allow for an adequate housing construction.
ParlaMint-FR_2017-10-11-O1007.u73	Mrs Françoise Dumas, on behalf of the Group of the European People's Party, is speaking.
ParlaMint-FR_2017-10-11-O1007.u74	My question, to which I associate my colleague Olivier Gaillard, is addressed to the Minister of State, Minister of the Interior. Minister of State, our civil security forces are increasingly being targeted by characterized acts of incivility and aggression, while we must, more than ever before, pay tribute to their dedication and commitment to providing relief and assistance to the people, often in exceptional circumstances. Thus, in my constituency, in Nîmes, on the night of Friday to Saturday, in the neighbourhood of Pisavin, one of the priority areas of the city's policy, three firefighters aboard an ambulance were, for the first time, targeted by incendiary devices. Initially intervened for medical assistance at home, they were warned of a fire leaving in the same area. Without having had time to be escorted by the police, as the protocol provides in some cases, they immediately went to the scene. When they arrived, they were greeted by stone jets and parpaings: this was a real ambush. Luckily, they were not injured, but the record of this incident could have been dramatic. In fact, a first Molotov cocktail exploded in front of the truck and a second 15 centimetres from the glass of the chief of action. [[Applause on the benches of the REM and MODEM groups]] Also, in a context of combating all forms of crime and crime, to which you devote all your efforts, and at the time of the 124th National Congress of Firefighters in Ajaccio, can you, Minister of State, tell us what additional measures can be implemented to strengthen the security of the missions and interventions of our professional and voluntary firefighters?
ParlaMint-FR_2017-10-11-O1007.u75	The next speaker is the Minister of State, Minister for the Interior.
ParlaMint-FR_2017-10-11-O1007.u76	Madam Member, you said that on the night of Friday to Saturday, an ambulance of firefighters was targeted with stone throws but also with an incendiary Molotov type coktail which, fortunately, did not reach the car. It could have been dramatic.
ParlaMint-FR_2017-10-11-O1007.u77	This is outrageous!
ParlaMint-FR_2017-10-11-O1007.u78	On Sunday night, I went to Viry-Châtillon where, a year ago, police officers had been seriously burned in an attack of this type. I met the most seriously affected police officer, who was still to undergo an intervention at Saint-Louis Hospital the next day. Yes, we are going to do everything, with the police, so that such acts cannot happen again. [[Applause on the benches of the REM and MODEM groups as well as on several benches in the LC group]] I know that in your city, this problem is all the more acute because a number of jihadist terrorists had left on the front in Syria to fight alongside Daesh. They have just been sentenced to sentences ranging from two to ten years in prison: this means that justice will be ruthless with those who want to commit attacks.
ParlaMint-FR_2017-10-11-O1007.u79	You didn't answer the question!
ParlaMint-FR_2017-10-11-O1007.u80	Mrs Marie-Noëlle Battistel has the floor for the New Left Group.
ParlaMint-FR_2017-10-11-O1007.u81	My question is for the Prime Minister. Mr Prime Minister, Mr Castaner has at the moment assured my colleague Boris Vallaud of your commitment to our industry; I hope she's sincere and real. For my part, Prime Minister, I want to talk to you about the consequences of choices and what happens when the state is not sufficiently vigilant. The recent history has shown us, unfortunately, and we are now about to sacrifice a strategic industrial sector.
ParlaMint-FR_2017-10-11-O1007.u82	That's right!
ParlaMint-FR_2017-10-11-O1007.u83	As proof, General Electric, which had nevertheless committed itself when Alstom was acquired to create 1000 net jobs in France with the then Minister of Economy, Emmanuel Macron, announced before the summer the abolition of 345 jobs on the Grenoblais site. Neyrpic has been a flagship of our country's industry, providing hydraulic turbines for most French power plants and many dams around the world. This Grenobloise company, integrated with Alstom and then with General Electric Hydro, remains today at the forefront of innovation in the era of the energy transition. It is, in the long term, the total dismantling of the hydraulic branch that is to be feared, as well as the abandonment of any French industrial policy in this field of excellence. Beyond the astonishment in the face of the violence of this announcement, employees and local elected officials of all sensitivities are mobilizing themselves to find a way out and enable the maintenance of employment. In addition to the discourse of firmness held here by all and good intentions, we must give the State the means to weigh in the discussion. Beyond your fist on the table, we must give the State the means to reverse this decision with unacceptable consequences.
ParlaMint-FR_2017-10-11-O1007.u84	The state's quitting!
ParlaMint-FR_2017-10-11-O1007.u85	[[Applause on the benches of the NG group and on several benches of the GDR group]] A few days after the transfer of the railway branch of the group to the German Siemens, the New Left Group recalls that not everything is for sale, in a short-sighted gain logic, but that our duty is to fight against the deindustrialisation of our country and its negative consequences for employment. I would like to stress on behalf of the 345 people involved in this social plan.
ParlaMint-FR_2017-10-11-O1007.u86	The Secretary of State for Relations with Parliament, the spokesman for the Government, has the floor.
ParlaMint-FR_2017-10-11-O1007.u87	Madam Member, you are right: you are referring to a matter of concern, not local, but national, for our economy, for the issue of our industry, for jobs. As you know, the Government is following the situation very closely.
ParlaMint-FR_2017-10-11-O1007.u88	Really?
ParlaMint-FR_2017-10-11-O1007.u89	He is kept informed daily by the prefect and a number of meetings have already taken place. As early as August, the Secretary of State, Benjamin Griveaux, received all the actors; He will again receive them on this subject on 16 October, because we must be very vigilant. This is necessary because the restructuring of this group's hydroelectric activities is not in line with the commitments made or with the industrial project that must be ours. The real subject concerns the conditions of the social plan that General Electric leads to Grenoble and, beyond that,...
ParlaMint-FR_2017-10-11-O1007.u90	The real subject is industry!
ParlaMint-FR_2017-10-11-O1007.u91	... the conditions under which the PES – a plan to safeguard employment – must be negotiated.
ParlaMint-FR_2017-10-11-O1007.u92	They're trying to pull it all off!
ParlaMint-FR_2017-10-11-O1007.u93	[[Exclaims on the benches of the NG group. – Rites and exclamations on the benches of the LR group. – Applause on the benches of the REM group]] I am surprised that it was those who were in the majority at the time when the choice was made who are speaking on this subject today!
ParlaMint-FR_2017-10-11-O1007.u94	Where was Valls?
ParlaMint-FR_2017-10-11-O1007.u95	You were in the majority!
ParlaMint-FR_2017-10-11-O1007.u96	[[Persistent exclamations on the benches of the NG and LR groups]] Thus, 345 jobs... [[Same movements]] It's never good to scream, not for his health, not to defend a case!
ParlaMint-FR_2017-10-11-O1007.u97	You, too, were at the PS back then!
ParlaMint-FR_2017-10-11-O1007.u98	The simplest way is to invite each other to comply with the commitments. The Government will be extremely careful to ensure that General Electric complies with all its commitments, including the net creation of 1,000 jobs. This is what he intends to do by investing, for example, in Belfort, in the development of 3D printing. That is what we must do also in Cherbourg, with objectives on wind energy. [[Applause on the benches of the REM and MODEM groups]] But we need to speed up, and the Government has a weapon for that: the penalty of €500,000 per missing job, which we will operate to ensure that General Electric complies with the commitments it has made to the Government that you are supporting, and so do I.
ParlaMint-FR_2017-10-11-O1007.u99	The next speaker is Mr Jean-Charles Colas-Roy, for the La République group on the move.
ParlaMint-FR_2017-10-11-O1007.u100	Madam Minister for Solidarity and Health, on the ground, in my constituency in the south of Grenoble, I am regularly asked about the situation of carers. It is 8.3 million French people who regularly help at home one or more people who lose their autonomy, are ill or are disabled. Carers are volunteers and dedicated, often coming from the family circle and providing essential support to their loved ones on a daily basis. In addition to personal assistance professionals, many families volunteer their role as caregivers with dignity and modesty. I want to pay tribute to them here. The Government is working to reform our country by reviving the economy while paying attention to the most fragile of us. Attests to this the increase of 100 euros per month of the disabled adult allowance and the minimum old age. In addition to these strong announcements, we must accompany the caregivers, who play an essential role in maintaining the social link. These volunteer caregivers face common issues such as lack of time for themselves, the risk of exhaustion, and the growing sense of responsibility for loss of autonomy or lucidity of a loved one. Madam Minister, last Friday, on the occasion of the eighth edition of National Caregivers' Day, you wished to remind us that without them, many elderly, disabled, sick people would find themselves in conditions and places of life that have nothing to do with those who are theirs at present. You also stressed the need to raise awareness about the daily lives of family caregivers. [[Applause on several benches of the REM and MODEM groups]] The issue of ageing and accompanying people who are losing their autonomy concerns us all. Can you elaborate on the Government's work on this subject?
ParlaMint-FR_2017-10-11-O1007.u101	The Minister for Solidarity and Health has the floor.
ParlaMint-FR_2017-10-11-O1007.u102	And labs!
ParlaMint-FR_2017-10-11-O1007.u103	Mr President, carers are major players in supporting the elderly, the disabled, the chronically ill, both young and old. They play a major role in the social cohesion of our country. I pay particular attention to their problems. First, they do not always have the information that would allow them to properly accompany their loved ones. They may lack support and prevention of caregiver exhaustion is a central objective. I believe it is necessary to find more effective solutions for the eight to eleven million of our fellow citizens, the vast majority of whom are women, who help their elderly, disabled or sick relatives. All the solutions will be studied: the respite at home, with the experiment of baluchonning or relaying; Respite in institutions, in day hospitals; group speaking groups or individual support; the identification of frailties by health professionals and the expansion of leave-day donations. As part of the personalised autonomy allowance, a respite module for carers of EUR 500 per year has been set up. In the case of hospitalization, it is in the order of 1000 euros per year. Awareness-raising and information activities will be carried out in France. For the moment they remain scattered and require structure. I think it is necessary to set up a network of support for the carers and the community. A mission has just been entrusted to Dominique Gillot, focusing on how to reconcile work and life as a caregiver and how to return to employment. Indeed, we still need to move forward so that all those who are sometimes forced to stop working, regardless of their status, can afford it without sacrificing their own lives.
ParlaMint-FR_2017-10-11-O1007.u104	She's very good!
ParlaMint-FR_2017-10-11-O1007.u105	[[Applause on the benches of the REM and MODEM groups]] We will therefore encourage dialogue between professionals and carers, improve articulation, because the quality of support for carers depends on the quality of support for our elderly and disabled people.
ParlaMint-FR_2017-10-11-O1007.u106	Christophe Naegelen, for the group Les Constructives: Republicans, IDU, independents.
ParlaMint-FR_2017-10-11-O1007.u107	Ladies and gentlemen, my colleagues have already expressed their concern about the digital and medical desertification of our rural territories. I am thinking especially today of the Vosges, Remiremont and our fight for the sustainability of our motherhood. Yet you have a budget that further weakens the attractiveness of our campaigns. The zero-rate loan for the nine is maintained for four years in urban areas, but two years in rural and medium-sized cities. The average age and number of retirees are higher in our villages, that's a fact, but they will be the first affected by the increase in the CSG. And given the remoteness and the flagrant deficit in public transport to go to work or to shop, we will be affected by the increase in diesel. Rural areas have the feeling of being forgotten by national politics. However, 51% of French people live in municipalities with less than 10,000 inhabitants. Prime Minister, hear the cries of these forgotten members of the state and the appeals of their representatives. Understand that France is not only made of cities and metropolises. Remember that the motto of France includes the word of equality: it must apply to all, for all, in all territories, even the most remote. I don't doubt your willingness to do well, but prove it. Hear us and act. In your project it is the cities that are starting; the campaigns are put to a halt. When and how do you intend to put rural life back on track in order to avoid a two-speed society? [[Applause on the benches of the LC group and some benches of the LR group]] Our group will propose the creation of a national agency for the cohesion of the territories and we rely on trans-party support. Will you be open about this?
ParlaMint-FR_2017-10-11-O1007.u108	All right.
ParlaMint-FR_2017-10-11-O1007.u109	The Minister for Territorial Cohesion has the floor.
ParlaMint-FR_2017-10-11-O1007.u110	Mr President, you are quite right to ask this question. Being myself elected from a very rural department, I know the situation of these departments. [[Applause on several benches of the REM and MODEM groups]] But their situation is still, I would like to tell you, very diverse. Cities and rural areas should not be systematically opposed.
ParlaMint-FR_2017-10-11-O1007.u111	You're the one who opposes them!
ParlaMint-FR_2017-10-11-O1007.u112	This government is not responsible for what has happened in decades. We are all concerned with the abandonment of a number of territories. I tell you this very clearly to live it on a daily basis: to join my constituency by road is thirteen hours to return, by train is fourteen hours. To go to the regional metropolis, it's nine hours back and forth. That's the legacy! We need to work together to restore balance. I would also like to say that rural areas should not be stigmatized. There are rural areas that work very well and there are a number of imbalances. Accessibility is fundamental.
ParlaMint-FR_2017-10-11-O1007.u113	What about the removal of the PTZ? What about the increase in diesel fuel?
ParlaMint-FR_2017-10-11-O1007.u114	We are working on digital, with a clear goal: 4G everywhere by 2020. But we also want to double the number of public service homes, as well as multidisciplinary health homes. That's concrete.
ParlaMint-FR_2017-10-11-O1007.u115	There have to be doctors!
ParlaMint-FR_2017-10-11-O1007.u116	[[Applause on the benches of the REM and MODEM groups]] As for the efforts at the financial level, I would like to remind you that there will be no decline in the DETR or the DSIL and that all our rural communes will have legibility on their endowments and finances during this quinquennium. These are concrete efforts.
ParlaMint-FR_2017-10-11-O1007.u117	Mrs Cécile Muschotti, on behalf of the Group of the European People's Party, has the floor.
