ParlaMint-FR_2017-10-17-O1010.u1	The next item is the question to the Government.
ParlaMint-FR_2017-10-17-O1010.u30	With you, Minister!
ParlaMint-FR_2017-10-17-O1010.u31	[[Applause on the benches of the REM and MODEM groups]] ... in accordance with the programme presented in the framework of the presidential election. I'll answer you. By implementing what the Government proposes in the draft finance law and the draft financing law of the Social Security, with Bruno Le Maire and Agnès Buzyn, a person touching 1,400 euros of retirement, who will therefore undergo an increase of the CSG,...
ParlaMint-FR_2017-10-17-O1010.u32	I guess you're talking about the rich pensioners!
ParlaMint-FR_2017-10-17-O1010.u33	... will benefit from the removal of the housing tax.
ParlaMint-FR_2017-10-17-O1010.u34	Get out of your files! Answer the question!
ParlaMint-FR_2017-10-17-O1010.u35	[[Applause on the benches of the REM and MODEM groups]] But I know that you have tabled amendments that are hostile to this increase in purchasing power for our citizens. We will come back to that later in this House. If we implement the measures proposed by the Government, a pensioner who is not rich, whose monthly income amounts to 1,400 euros,...
ParlaMint-FR_2017-10-17-O1010.u36	For you, he's rich!
ParlaMint-FR_2017-10-17-O1010.u37	...will earn an average of 300 euros of housing tax next year.
ParlaMint-FR_2017-10-17-O1010.u38	Depends where he lives!
ParlaMint-FR_2017-10-17-O1010.u39	[[Applause on the benches of the REM and MODEM groups. – Exclaims on the benches of the LR group and on several benches of the FI group]] Despite a CSG increase of 23 euros per month, he will earn 15 euros of purchasing power next year. That's right, that's not much. [[Applause on the benches of the REM and MODEM groups. – Exclaims on the benches of the LR group]] But what would happen if we applied your project, which provided for a 2-point increase in the VAT rate? It is true that not all candidates for primary school were in favour of this measure – I feel quite consistent with my personal choice, if you want to understand the meaning of my political approach...
ParlaMint-FR_2017-10-17-O1010.u40	You didn't support Macron, but Sarkozy!
ParlaMint-FR_2017-10-17-O1010.u41	[[Applause on the benches of the REM and MODEM groups. – Exclaims on the benches of the LR group]] [[Same movements]] Therefore, if the VAT rate increased by 2 points, all pensioners, including those receiving a pension of 600 euros per month, would see their taxes increase by 300 euros. That would be the consequences of your project, Member. I am sure that Laurent Wauquiez, to whom you have succeeded on the benches of this House, has told you about it.
ParlaMint-FR_2017-10-17-O1010.u42	Stay modest!
ParlaMint-FR_2017-10-17-O1010.u43	The next speaker is Mr Marc Fesneau, for the Group of the Democratic and Related Movement.
ParlaMint-FR_2017-10-17-O1010.u44	Prime Minister, you know that, like you and your government, we are committed to the delicate balance of the triptych of reducing taxes, spending and reducing our debt – a shared goal on many benches of our assembly. The MODEM and related groups are well aware that we cannot solve everything in a few months, and this first budget is therefore for us a significant and positive first step, which will certainly call for others.
ParlaMint-FR_2017-10-17-O1010.u45	Austerity!
ParlaMint-FR_2017-10-17-O1010.u46	[[Exclaims on the benches of the LR and NG groups]] [[Exclaims on the benches of the LR, FI and NG groups]] You have made prudent growth choices for next year, that is, you have made the choice of seriousness and sincerity. You are also, and this is not the least of the qualities of this budget, on the occasion of commitments made to the French. [[Exclaims on the banks of the GDR and FI groups]] We also support you with regard to the two objectives that you have set yourself: to free and to protect. We will propose amendments to you, in order to go further to protect and to free up and to allow a useful allocation of savings for the economy, in accordance with our presidential and legislative commitments.
ParlaMint-FR_2017-10-17-O1010.u47	On the back of the retirees!
ParlaMint-FR_2017-10-17-O1010.u48	We will have an opportunity to discuss this again during the parliamentary debate which will open this afternoon. But if we want to keep the downward trend in spending, we need structural reforms, built on a fair diagnosis and to provide fair answers – and that is the meaning of the various commitments that you and your government have made. It is about our weight and our future in the European Union. It is above all about the promise that we collectively made to the French to reduce the tax burden on them and on our country's businesses.
ParlaMint-FR_2017-10-17-O1010.u49	That's a mistake!
ParlaMint-FR_2017-10-17-O1010.u50	If we did not make these reforms, then we should, again, as our predecessors did, play on the level of compulsory levies, which would not be acceptable to anyone. This desire for reform, the French, like our group, share and understand it, as long as we can set the course and give the global meaning to it. [["Hello! » on several benches of the LR group]] [[Applause on the benches of MODEM groups and on some benches of the REM group]] So, Prime Minister, can you enlighten the national representation on the structural reforms already under way and those that you will be undertaking in the coming months – reforms that will finally make our levels of public spending acceptable and modernise our public action.
ParlaMint-FR_2017-10-17-O1010.u51	The Prime Minister has the floor.
ParlaMint-FR_2017-10-17-O1010.u52	Mr Fesneau, yesterday I spent a good part of the day in Brussels, first to meet my Belgian counterpart, Mr Charles Michel, and then to discuss a number of bilateral issues, then to meet the President of the European Commission, Mr Juncker, and some of the Commissioners who sit in this institution. I will not go back to the public comments made by Mr Juncker, who said – albeit with caution – that, as it was presented, the draft budget seemed to qualify France to leave this excessive deficit procedure, with which we have been living for too long. I took it as good news.
ParlaMint-FR_2017-10-17-O1010.u53	That's not nice for Mr. Valls!
ParlaMint-FR_2017-10-17-O1010.u54	What struck me yesterday, and what was said publicly, is that our partners – German as well as European in general – all noted that this policy of putting our public finances in order was accompanied by ambitious structural reforms.
ParlaMint-FR_2017-10-17-O1010.u55	We haven't seen them!
ParlaMint-FR_2017-10-17-O1010.u56	They were marked by the speed with which we implemented the reform of the Labour Code, to which the President of the Republic had committed himself – a reform that many others, perhaps, would have liked to do, but which we decided to implement, in accordance with the commitments made by the President of the Republic and the method indicated. These reforms are currently in effect. The second block of structural reforms was launched last week, after meetings between the President of the Republic and trade unions and employers' organizations. This morning I received a number of these trade union organizations with the Minister of National Education and the Minister of Labour. I will continue the exercise at the end of the afternoon and tomorrow, in order to launch the second block of these structural reforms, relating to apprenticeship, vocational training and unemployment insurance. This will allow us to introduce to Parliament in the spring of 2018 a bill aimed at an effective transformation in these priority and essential areas if we are to secure the career paths and strengthen the training of all those who are now in employment as well as those who are not in employment, who will only be able to return to the labour market through better training, sometimes upgrading and often skills transformations. The third major package of structural reforms, which will be launched in the second part of 2018, relates to pensions. In parallel with these three blocks – which were, I recall, announced by the President of the Republic during the election campaign – we are implementing ambitious reforms that affect every essential part of life in society. This is true of education: together with Mr Blanquer, Minister of National Education, and Mrs Vidal, Minister of Higher Education, Research and Innovation, we have decided – if you will allow me this expression that may seem trivial – to "put the package" on small classes. This is the meaning of the duplication of CP classes in areas covered by priority education networks – REP+ and REP+ zones –...
ParlaMint-FR_2017-10-17-O1010.u57	What about rurality?
ParlaMint-FR_2017-10-17-O1010.u58	...and, tomorrow, for the EC1. It is also the meaning of the thought given to access to higher education, in particular to licensure, all of which here agree that it is not satisfactory, because it gives rise to drawing lots which all here deplore. This is, again, a structural reform because, better trained, French youth will be better equipped to cope with the world's transformations. We could continue, but I have already made a general policy statement in the rostrum of your House, which I do not want to repeat in extenso, because it contains all the policies of transformation and structural reforms that we want to undertake. [[Applause on the benches of the REM and MODEM groups]] We will do so with determination and method. It is the transformation of the country that is at stake and it is, in a way, its reparation.
ParlaMint-FR_2017-10-17-O1010.u59	It's mostly communication!
ParlaMint-FR_2017-10-17-O1010.u60	The next speaker is Mr André Chassaigne, for the Group of the Democratic and Republican Left.
ParlaMint-FR_2017-10-17-O1010.u61	[[Approval on several benches of the GDR and FI groups]] [[Same movements]] [[Exclaims on a few benches in the LR group]] Prime Minister, with the abolition of the ISF, the reduction of corporate tax, the abolition of the dividend tax and a flat-rate levy on savings income, it is indeed a budget for the rich. It is not out of jealousy that we ask to make the beneficiaries public, but because these tax gifts are not only indecent, but also economically ineffective. It is not because we would be envious that we propose a real plan to combat tax evasion, but because the latter represents the equivalent of our deficit each year. On the other hand, by lowering the personalized housing subsidies, the APLs – and by increasing the CSG for pensioners from 1200 euros per month, you are implementing measures not only unfair, but also counterproductive, since they plan household consumption. When you reduce social contributions to give – you say – purchasing power, not only do you deprive Social Security of funding, but you also recover from the blows to local hospitals. [[Applause on a few benches of the LR group]] [[Applause on several benches of the GDR and FI groups]] Other tricks: levies on water agencies, which will inevitably lead to higher rates for users, the amputation of the resources of the small chambers of commerce and industry, to the detriment of the services provided to small businesses in our territories, and the reduction of aid to the communities, and in particular the municipalities, which will lead to the abolition of local services or to an increase in local taxation. [[Applause on the benches of the GDR, FI and NG groups as well as on some benches of the LR group]] Prime Minister, do you not fear, by lightening the first of the ropes as much as by increasing the burden of the most modest in a France where poverty continues to grow, that the rope breaks?
ParlaMint-FR_2017-10-17-O1010.u62	The Prime Minister has the floor.
ParlaMint-FR_2017-10-17-O1010.u63	[[Laughs and applause on various benches]] Mr Chassaigne, I have far too much respect for you – a sincere and unfeigned respect – to allow me to say that your question would be asked in excessive or even caricatural terms. So I'm not saying it.
ParlaMint-FR_2017-10-17-O1010.u64	[[Smile]] That in elegant terms these things are said!
ParlaMint-FR_2017-10-17-O1010.u65	You have mentioned in your question a number of measures which are included in this draft budget, but you have not mentioned, on the other hand, a whole series of other measures, which you know very well, because you are attentive to the whole of fiscal and budgetary policy.
ParlaMint-FR_2017-10-17-O1010.u66	The increase in the deficit?
ParlaMint-FR_2017-10-17-O1010.u67	Thus, you did not mention the revalorisation of the disabled adult allowance, of the activity premium or of the minimum old age, nor the measure, which I recalled, of doubling of the classes of CP,...
ParlaMint-FR_2017-10-17-O1010.u68	What about rurality?
ParlaMint-FR_2017-10-17-O1010.u69	...that I'm not sure you can think for a moment that it serves the interests of those you call the richest.
ParlaMint-FR_2017-10-17-O1010.u70	What about the increase in diesel fuel?
ParlaMint-FR_2017-10-17-O1010.u71	You did not mention, or not entirely, the fact that the increase in the CSG is the counterpart of a decrease in salary contributions and that this measure is in fact intended to increase the purchasing power of all assets, including the most modest ones. You know that, however, because you know the numbers and are an objective observer of these elements.
ParlaMint-FR_2017-10-17-O1010.u72	What about pensions?
ParlaMint-FR_2017-10-17-O1010.u73	You did not say that 40% of the most vulnerable retirees would be exempt from the CSG increase. By ensuring that the most vulnerable 40 per cent of pensioners are not affected by this increase, we protect those who, in a way, are the ones you most often address and who, like us, want to protect.
ParlaMint-FR_2017-10-17-O1010.u74	We'll see!
ParlaMint-FR_2017-10-17-O1010.u75	In other words, you denounce a policy that would be destined for the richest, forgetting the one that is destined for the most fragile.
ParlaMint-FR_2017-10-17-O1010.u76	It's not very clear!
ParlaMint-FR_2017-10-17-O1010.u77	From where I am, I believe that our objective is to address all French people and to make a policy for all French people.
ParlaMint-FR_2017-10-17-O1010.u78	For the rich!
ParlaMint-FR_2017-10-17-O1010.u79	[[Claims on several benches in the LR group]] When, as the Minister of Armed Forces has said, we increase defence appropriations, because the world is dangerous, we serve neither the richest nor the most fragile: we serve the French. [[Exclaims on the banks of the GDR, FI and LR groups]] When we come back to an education policy which, in my view, was not satisfactory, like the one implemented in the previous five years, we do not do so for the richest or the weakest, but for the French and for their level of education. [[Applause on the benches of the REM group. – Exclaims on the benches of the LR group]] This policy is integrated in all areas. I am not sure if I can convince you by telling you this, Mr Chassaigne – even before I answered you, I did not have this pretension (Sorry) – but I know that the debate can be objective and balanced. Recognize with me that things are less unbalanced than you said in your question is that they are probably at least as balanced as I said in my answer.
ParlaMint-FR_2017-10-17-O1010.u80	Mrs Emilie Chalas has the floor for the La République group on the move.
ParlaMint-FR_2017-10-17-O1010.u81	Mr. Secretary of State to the Minister of Economy and Finance, Grenoble has become, through its geography and history, the cradle of white coal. Today, she finds herself the theatre of a darker moment of this epic. Last July, we learned that General Electric Hydro was planning the dismissal of 345 employees on its Grenoblo site.
ParlaMint-FR_2017-10-17-O1010.u82	That's right!
ParlaMint-FR_2017-10-17-O1010.u83	As a reminder, this site, heir to the historic actor Neyrpic, and later to Alstom, has designed hydraulic turbines that are among the most efficient in the world. As a result of an increasingly competitive and technologically transformed hydropower market, the company's management plans to abolish more than 40% of the workforce, calling into question production capacity for relocations. [["Oh!" on the benches of the LR group]] As early as July, I alerted the President of the Republic in person and your services with the ambition, not to support immobilism at any cost, but to make sure of two things: on the one hand, that the future envisaged for this site remains compatible with France's strategic ambitions at the time of the energy transition and, on the other hand, that the conditions offered to employees are commensurate with what they have brought to the prestige of their company. [[Exclaims on FI banks]] Here I want to do justice to your actions in a context where, while we were working rigorously and discreetly, many have sought to make this event a personal and political forum. [[Same movements]] I would therefore like to remind them that, as of 1 August, you received the staff delegation, which I was accompanying. Your services intervened this summer to ensure the compliance of the PSE – a plan to safeguard employment – and to assess its sincerity. Finally, most recently, we met successively with the staff representatives and yesterday with the management of GE Hydro. Employees now expect concrete answers; I understand them because, as the social dialogue has interrupted, time has passed in their disfavor. [[Applause on a few benches of the REM group]] Mr Secretary of State, how can we ensure that the social plan proposed by General Electric's management is at the height of such a company, honorable for both employees and France?
ParlaMint-FR_2017-10-17-O1010.u84	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2017-10-17-O1010.u85	[["Ah! » and applause on the benches of the LR group]] Madam Member, thank you for your question...
ParlaMint-FR_2017-10-17-O1010.u86	Bravo!
ParlaMint-FR_2017-10-17-O1010.u87	[[Applause on the benches of the REM group]] [[Applause on the benches of the REM group and on some benches of the MODEM group]] ...thank you for your involvement in this matter: you honour Parliament. I am sure that the employees of GE Hydro in Grenoble prefer the calm and the seriousness with which you have dealt with this issue to the cries and calls from the rostrum. [[Exclaims on FI banks]] We received them in August as part of the inter-union.
ParlaMint-FR_2017-10-17-O1010.u88	It's pathetic!
ParlaMint-FR_2017-10-17-O1010.u89	Yesterday, in Bercy, I received the management of the General Electric Renewable Energy Group. In this context, the discussions, in which you participated, resulted in a renewed commitment by the Group's management to maintain the target of net creation of 1000 jobs by the end of 2018. The follow-up committee will meet in early December and an independent firm will assess the progress that has been made. The second point raised yesterday is the PSE. On this point, I asked the management of the group to do better.
ParlaMint-FR_2017-10-17-O1010.u90	That's audacity!
ParlaMint-FR_2017-10-17-O1010.u91	A GE-sized group, in line with a global market, must do better than the PES presented, as they were able to do in previous PES. Third element: I asked and obtained from the management – you like me believe in the quality of the dialogue – to explain, on the site, to the employees of GE Hydro what the future of the site was. [[Applause on the benches of the REM and MODEM groups]] Finally, my responsibility is to uphold the commitments made to the State two years ago. But our responsibility is also to build the industry and jobs of tomorrow: this is what we will be working on at GE Hydro's site in Grenoble.
ParlaMint-FR_2017-10-17-O1010.u92	Mr Sebastien Leclerc, for the Group of the European People's Party, has the floor.
ParlaMint-FR_2017-10-17-O1010.u93	Mr. Minister of State, Minister of the Interior, in his Sunday evening television intervention, the President of the Republic said that he wanted all foreigners in an irregular situation who committed crimes to be expelled from French territory. We can only defend this position, even if an irregular alien must be removed from the territory, whether he is a delinquent or not: that is the rule. The problem is that by taking such positions today, the President of the Republic is in complete contradiction with the actions implemented by his majority for the past four months. Fifteen days ago, when we looked at the bill to strengthen internal security and the fight against terrorism, you, Minister, as well as your majority, systematically refused to adopt all of the Members' proposals. The Republicans go in this direction and aim to better protect the French.
ParlaMint-FR_2017-10-17-O1010.u94	That's right!
ParlaMint-FR_2017-10-17-O1010.u95	While the President of the Republic made announcements, his Government refused to re-establish the offence of irregular residence, which would give the police authorities the means to give force to the law and to enforce the rules on residence. This logic of double discourse, of calculated ambiguity, is regrettable with regard to the security of the French. Do not forget, alas, the tragic example of the Saint-Charles train station in Marseilles; Remember that the terrorist, a foreign national, was in an irregular situation and was the subject of an order requiring him to leave France. Although questioned on the Saturday before the drama, he was released. [[Applause on the benches of the LR group]] So, Minister of the Interior, try to get out of the ambiguity: do you disassociate yourself from the word of the Head of State? Are you and your majority, yes or no, in agreement with the President of the Republic's proposal to expel all illegal aliens who commit crimes? If so, when will you implement this proposal of the President of the Republic?
ParlaMint-FR_2017-10-17-O1010.u96	The next speaker is the Minister of State, Minister for the Interior.
ParlaMint-FR_2017-10-17-O1010.u97	Mr President, after the investigation carried out by the Inspectorate-General for Administration, we have found that there may be a number of malfunctions.
ParlaMint-FR_2017-10-17-O1010.u98	That's the least we can say!
ParlaMint-FR_2017-10-17-O1010.u99	This is unacceptable!
ParlaMint-FR_2017-10-17-O1010.u100	We reached the conclusions immediately.
ParlaMint-FR_2017-10-17-O1010.u101	It's not the fault of a prefect!
ParlaMint-FR_2017-10-17-O1010.u102	I sent yesterday a circular to the prefects to draw their attention to this problem,...
ParlaMint-FR_2017-10-17-O1010.u103	What about the group's amendments?
ParlaMint-FR_2017-10-17-O1010.u104	... in particular to ask them to be removed from all illegal aliens who may pose a threat to public order.
ParlaMint-FR_2017-10-17-O1010.u105	Two weeks ago, it wasn't possible!
ParlaMint-FR_2017-10-17-O1010.u106	It's new!
ParlaMint-FR_2017-10-17-O1010.u107	Our right allows us to remove them by taking against them an OQTF – an obligation to leave French territory – without delay of voluntary departure,...
ParlaMint-FR_2017-10-17-O1010.u108	It's the work of the judiciary!
ParlaMint-FR_2017-10-17-O1010.u109	...but also to detain them if they present a risk of leakage. For those who would be released from prison, a better articulation must be sought during the incarceration phase with the prisons in order to better anticipate removals. We have a clear policy:...
ParlaMint-FR_2017-10-17-O1010.u110	No! Not at all!
ParlaMint-FR_2017-10-17-O1010.u111	You said the other way around two weeks ago!
ParlaMint-FR_2017-10-17-O1010.u112	[[Applause on the benches of the REM and MODEM groups]] ... as much as France will welcome refugees, it will be harsh and rigorous with those who, in an irregular situation, are likely to commit crimes and offences on our territory.
ParlaMint-FR_2017-10-17-O1010.u113	Mrs Emmanuelle Ménard has the floor, in the name of the non-attached Members.
ParlaMint-FR_2017-10-17-O1010.u114	Minister responsible for transport, Occitanie is boiling. From Toulouse to Montpellier, passing through Béziers or Perpignan, all the south of France expects an answer from you. Will you hold on to your predecessor's commitments? Will we finally see the high-speed lines – LGV – irrigating our noon? I know, and you're right, the state has to make savings and set priorities. But why, again, to the detriment of our region? Why, again, to the detriment of the medium-sized cities, that you are considering not serving by the TGV any more if we believe the mission letter given to Mr Spinetta yesterday? I know that we need to be concerned first of all with everyday transport. But precisely, the LGV between Montpellier and Béziers is the only way to unblock the current line and multiply, as you wish, the trains of the daily. Then why not go in that direction? I know, and you are right, that we must fight pollution and therefore develop rail freight. But precisely, it is planned that the LGV between Montpellier and Béziers will be mixed, both passenger and freight. Then why don't you support him? I know, and you're right, that we need to be accountable for every euro spent. As you know, 75 million euros have already been spent on studies and land purchases for the Montpellier-Béziers-Perpignan line alone. Are we going, by abandoning this project, to throw that money out the window? [[Applause from some non-attached Members]] Minister, the Midi is mobilizing. The elected representatives, all trends, meet together. Citizens sign petitions. Companies are making calls. You cannot remain deaf to our Occitanie who asks only one thing: not to be forgotten again. Our demographics, our place in Europe – the missing section Montpellier-Béziers-Perpignan would allow us to connect to Spain – all the fight for you to give your consent to our high-speed lines. Can we count on you, Madam Minister?
ParlaMint-FR_2017-10-17-O1010.u115	The Minister responsible for transport has the floor.
ParlaMint-FR_2017-10-17-O1010.u116	[[Applause on the benches of the REM group]] Madam Member, you are asking me about the proposed new line between Montpellier and Perpignan. I would point out that it is not a matter of linking Pyongyang to Washington, contrary to what some advertising posters in the city of Béziers might suggest.
ParlaMint-FR_2017-10-17-O1010.u117	This is a controversy that is not at the level of a minister.
ParlaMint-FR_2017-10-17-O1010.u118	It is a matter of connecting the new line, particularly its international section, between Perpignan and Figueras, to the railway bypass of Nîmes and Montpellier, which we will inaugurate by the end of the year. [[Exclaims on the benches of the LR group]] But your question, Madam Member, gives me the opportunity to announce that I have officially installed today, within the framework of the Assises de la Mobility, the Council for the Guidance of Infrastructures.
ParlaMint-FR_2017-10-17-O1010.u119	Another Theodule committee!
ParlaMint-FR_2017-10-17-O1010.u120	In particular, this council is intended to prepare for the exit of the break announced on 1 July by the President of the Republic for all major infrastructures, including the new Montpellier-Perpignan line, and to propose to the Government by the end of the year a vision and method for the programming and financing of infrastructures component of the future mobility policy.
ParlaMint-FR_2017-10-17-O1010.u121	The Government of the Committees!
ParlaMint-FR_2017-10-17-O1010.u122	I would like to thank those who have agreed to engage responsibly in this work. I am thinking of the Members whom you have kindly appointed, Mr President, to the senators who are being appointed, to the Member of the European Parliament, to the representatives of the associations of elected representatives or to the qualified personalities. [[Applause on the benches of the REM group]] Be assured, honourable Member, that I will follow this work with the utmost care and that it will lead to a programming law that will move from unfunded commitments and promises to a balanced program of spending and revenue.
ParlaMint-FR_2017-10-17-O1010.u123	We're going from shadow to light!
ParlaMint-FR_2017-10-17-O1010.u124	Mrs Anne-Laurence Petel, on behalf of the Group of the European People's Party, has the floor.
