ParlaMint-FR_2017-11-21-O1064.u1	The next item is the question to the Government.
ParlaMint-FR_2017-11-21-O1064.u30	France's place within the Union is reinforced by this decision, which highlights the "recognition of France's attractiveness and European commitment", as stressed by the President of the Republic.
ParlaMint-FR_2017-11-21-O1064.u31	What's the question?
ParlaMint-FR_2017-11-21-O1064.u32	The pre-vote negotiations have been particularly intense and we can only welcome your unwavering investment and that of the Government, which has made it possible to win the vote of our European partners.
ParlaMint-FR_2017-11-21-O1064.u33	What's the question?
ParlaMint-FR_2017-11-21-O1064.u34	At the same time, the relocation of the European Medicines Agency was attributed to Amsterdam, since the application from Lille metropolis had unfortunately not been accepted.
ParlaMint-FR_2017-11-21-O1064.u35	She wasn't supported!
ParlaMint-FR_2017-11-21-O1064.u36	[[Applause on several benches in the REM group]] Contrary to some who are trying to maintain controversy, we are convinced that the Government and the Head of State have defended these two issues with the same energy and the same will for success for our country.
ParlaMint-FR_2017-11-21-O1064.u37	That's not true!
ParlaMint-FR_2017-11-21-O1064.u38	In any case, what a failure!
ParlaMint-FR_2017-11-21-O1064.u39	[[Applause on the benches of the REM group]] Minister, the first real consequences of Brexit are beginning to be felt and other companies or administrations will eventually have to relocate their decision-making centre to another European country. Can we consider that France's choice to host the European Banking Authority is the first step towards a wider reception of European banking companies and decision-making centres?
ParlaMint-FR_2017-11-21-O1064.u40	Ladies and gentlemen, since you seem on every bench to react to our colleague's question, the best thing is to let him finish and to hear the Government's reply with the same courtesy, otherwise we will no longer be able to hold the topical question sessions properly. The Minister for European Affairs has the floor.
ParlaMint-FR_2017-11-21-O1064.u41	Member of Parliament, last night, Paris won, France won,...
ParlaMint-FR_2017-11-21-O1064.u42	Paris is not France!
ParlaMint-FR_2017-11-21-O1064.u43	... but above all Europe has won.
ParlaMint-FR_2017-11-21-O1064.u44	And Lille lost!
ParlaMint-FR_2017-11-21-O1064.u45	You let us go!
ParlaMint-FR_2017-11-21-O1064.u46	Because of Brexit, we have had to work on the relocation to the continent of two agencies that have so far been in London: the European Medicines Agency and the European Banking Authority. France has submitted two very good applications: Lille for the European Medicines Agency, Paris for the European Banking Authority. The Government has fully mobilized...
ParlaMint-FR_2017-11-21-O1064.u47	Bravo for the mobilization!
ParlaMint-FR_2017-11-21-O1064.u48	[[Applause on a few benches of the REM group]] ...and I thank my colleagues, Agnès Buzyn, Bruno Le Maire and Benjamin Griveaux, who, by my side, travelled across Europe and did not spare their energy to defend these two candidatures. As far as the European Medicines Agency is concerned, unfortunately, Lille's candidacy has not convinced. It must be admitted that competition was harsh, since 19 cities, including many capitals, were candidates to host this agency.
ParlaMint-FR_2017-11-21-O1064.u49	Don't try to justify your failures!
ParlaMint-FR_2017-11-21-O1064.u50	As far as the European Banking Authority is concerned, some of us had little chance. Yet we won and, in doing so, we managed to convince that France was back in Europe, and to convince us of the seriousness of our commitment to banking regulation and the attractiveness of Paris as a European financial centre. [[Applause on several benches in the REM group]] The presence of the European Banking Authority in Paris soon served as aircraft carriers for the attractiveness of Paris' economic and financial centre. Jobs are already being relocated to the capital, and I welcome the commitment of the local authorities alongside the Government.
ParlaMint-FR_2017-11-21-O1064.u51	Mr Vincent Ledoux, for the group Les Constructives: Republicans, IDU, independents.
ParlaMint-FR_2017-11-21-O1064.u52	[[Applause on the benches of the groups LC, REM, MODEM, NG, GDR and on several benches of the LR group]] Minister responsible for European affairs, "200, 300, 400, awarded sold! We are not in a traditional sales room, but in Libya, for a sinister, sordid transaction, which constitutes an absolute regression of our human right. Because they're poor, because they're migrants, because they're black. Yet, the International Organization for Migration – IOM – has been alerting governments since April. And it took the shock of the incredible images of CNN, the stunned faces of the poor, to take the cruel measure of this scandal. I want to mention here, not an emblematic figure of the great anti-slavery current, but a young African. His name is Ishmael. He's twenty-nine years old. He's an electrician. He fights like a beautiful devil for his work there in Africa. He went through the desert. He's been robbed in Libya. Yesterday I wrote to him by Messenger and he replied: "I am still tempted by this adventure of hope, but living in misery is not living". Yes, ladies and gentlemen, living in misery is not living and we can understand why all these migrants are following this path of hope. [[Applause on a few benches in the LC group]] These facts question us about the relevance of the European mechanism we are organising to manage migration flows. Let us take advantage of the fifth Europe-Africa Summit in Abidjan to define the best solutions, which necessarily involve official development assistance at the level of the stakes, so that everyone can live in dignity of his or her work in the country. Beyond the phrase of Ishmael, I remember this African word of wisdom: "If you want to go fast, walk alone, but if you want to go far, let's walk together. » [[Applause on all benches]] Minister, the international community is on a historic date. She must find ways and means to walk together. To do so, it must contribute to the extinction of slavery at every point on the planet. I ask you on this point: what is the voice of France, as we prepare to celebrate the one hundred and seventieth anniversary of the abolition of slavery?
ParlaMint-FR_2017-11-21-O1064.u53	The Minister for European Affairs has the floor.
ParlaMint-FR_2017-11-21-O1064.u54	Mr President, we have all been seized with horror by seeing the images that have been disseminated recently, but also by hearing the testimonies, in particular that of the United Nations High Commissioner for Human Rights, on the abominable situation of migrants in Libya. This situation calls for acts of responsibility on our part. We have begun, together with the President of the Republic, since August, to assume our responsibilities and to encourage our European partners to take their own, by convening a summit bringing together representatives of the main European countries, African countries and Libyan authorities, to deal with the migration issue at the level of the countries of origin and the countries of transit, to fight effectively against smugglers – these traffickers of human beings who must be prosecuted everywhere, not only in the countries of origin where they plague and ransom migrants, in the countries of transit where they engage in abominable acts, but also in our countries, where they must be prosecuted and condemned. We must also strengthen official development assistance to ensure that this African youth you are talking about can have a credible future.
ParlaMint-FR_2017-11-21-O1064.u55	Do it!
ParlaMint-FR_2017-11-21-O1064.u56	That is why the European Union is Africa's largest donor. That is why it has set up an emergency trust fund for countries affected by migration. We have tripled our contribution to this fund. We have also decided to give 10 million to the International Organization for Migration and the Office of the High Commissioner for Refugees to assist migrants in Libya. [[Applause on several benches in the REM group]] Last week, a mission of the French Office for the Protection of Refugees and Stateless Persons (OFPRA) visited Niger to interview migrants evacuated from Libya by the Office of the High Commissioner for Refugees, who will soon be welcomed to our country.
ParlaMint-FR_2017-11-21-O1064.u57	The next speaker is Mr Yannick Haury, for the La République group on the move.
ParlaMint-FR_2017-11-21-O1064.u58	[[Applause on all benches]] [["That's not true! » on the benches of the LR group]] Minister of the Interior, today the 100th Congress of the Mayors of France opens. It is an opportunity to pay tribute to the mayors of our communes who are at the side of the citizens on a daily basis and whose difficult but exciting task I know, for having had the honour of being mayor of Saint-Brevin-les-Pins for ten years. Indeed, the Republic owes a great deal to its basic elected officials. The Government's effort towards communities is important and must be emphasized, but we also hear concerns from our territories.
ParlaMint-FR_2017-11-21-O1064.u59	It's not enough to say it!
ParlaMint-FR_2017-11-21-O1064.u60	Each municipality is different and has its specificities. Mayors need to be trusted, and that's what you did as soon as you arrived...
ParlaMint-FR_2017-11-21-O1064.u61	Baratin!
ParlaMint-FR_2017-11-21-O1064.u62	... by giving them the freedom to return to the reform of school rhythms. Mayors must face the need for solidarity and public services, and maintain the heritage of their communes.
ParlaMint-FR_2017-11-21-O1064.u63	Acts!
ParlaMint-FR_2017-11-21-O1064.u64	It is also up to them to make every effort to maintain vibrant city centres. Concerned about their investment capacities, they need to be reassured.
ParlaMint-FR_2017-11-21-O1064.u65	"Hello! »
ParlaMint-FR_2017-11-21-O1064.u66	[[Exclaims on the benches of the LR group]] As the Prime Minister recalled in his letter to the mayors, for the first time in four years – we can be proud of it – the overall operating budget will not decline. The removal of the housing tax, an essential measure for the purchasing power of households, is compensated for by the municipalities.
ParlaMint-FR_2017-11-21-O1064.u67	Where is the autonomy of local authorities?
ParlaMint-FR_2017-11-21-O1064.u68	Please listen to the speaker, ladies and gentlemen!
ParlaMint-FR_2017-11-21-O1064.u69	You have established a true partnership between the State and the communities, with the National Conference of the Territories;...
ParlaMint-FR_2017-11-21-O1064.u70	What a beautiful speech out of the ground!
ParlaMint-FR_2017-11-21-O1064.u71	[[Applause on the benches of the REM group]] ... numerous consultations involving elected representatives are held throughout France. As we vote on the first five-year budget, while more than 15,000 mayors are expected at the door of Versailles, can you assure us of your full support for the territorial authorities?
ParlaMint-FR_2017-11-21-O1064.u72	Thank you for the questions!
ParlaMint-FR_2017-11-21-O1064.u73	[["And Minister of Lyon! » on several benches of the LR group]] The next speaker is the Minister of State, Minister for the Interior.
ParlaMint-FR_2017-11-21-O1064.u74	[[Exclaims on the benches of the LR group]] Mr President, it is not for me, nor for Mrs Gourault, who has been mayors for a few years, that the Government must enter into a partnership with the mayors and regain their confidence: we know that very well. Ladies and gentlemen, as I said before, we want to establish this confidence pact with the mayors and, more broadly, the elected representatives of local and regional authorities.
ParlaMint-FR_2017-11-21-O1064.u75	It's not just the mayor of Lyon who has to help!
ParlaMint-FR_2017-11-21-O1064.u76	[[Exclaims on the benches of the LR group]] [[Same movements]] That is why we will not reduce operating allocations and we will even increase investment allocations. But, as you know, the state is in debt of $2,200 billion.
ParlaMint-FR_2017-11-21-O1064.u77	Thanks to your friends, sir!
ParlaMint-FR_2017-11-21-O1064.u78	Please, ladies and gentlemen!
ParlaMint-FR_2017-11-21-O1064.u79	[[Applause on a few benches of the REM group]] Public spending must be reduced, but we have chosen to do so through a confidence pact.
ParlaMint-FR_2017-11-21-O1064.u80	The gun on your head!
ParlaMint-FR_2017-11-21-O1064.u81	We propose that operating expenses should not increase by more than 1.2%; I would remind you that last year they had fallen by 0.2% and that in the last two years investment expenditure had fallen by twice 8%.
ParlaMint-FR_2017-11-21-O1064.u82	Thanks to your friends!
ParlaMint-FR_2017-11-21-O1064.u83	[[Applause on the benches of the REM and MODEM groups]] So, yes, we are building this pact of trust with local and regional authorities!
ParlaMint-FR_2017-11-21-O1064.u84	Good thing you didn't belong to the previous majority, Mr. Collomb!
ParlaMint-FR_2017-11-21-O1064.u85	The next speaker is Mr Eric Coquerel, for the Group of the European People's Party.
ParlaMint-FR_2017-11-21-O1064.u86	Minister for Europe and Foreign Affairs, two times rather than one, given the seriousness of the subject: on 14 November, CNN broadcast a report on an auction in Libya involving a dozen migrants, all from black Africa. Other media have since confirmed the existence of these slave markets. On 13 May 1791, in front of the National Assembly, Robespierre replied to those who wanted to protect slavery by the Constitution, in the name of the interests of the colonies: "Perish the colonies rather than a principle! " It is not a republic, it is not universal values without the defence of this principle. However, since 14 November, few voices have been moved by this abomination. A spontaneous demonstration of several thousand people last Saturday received little official reaction other than that of condemning the rare incidents that occurred at the conclusion of the demonstration. While IOM – the International Organization for Migration – protested against the commodification of human beings, and the President of the African Union expressed his indignation, which the United Nations High Commissioner for Human Rights directly called into question the responsibility of Italy and the European Union, I saw only a tweet by Emmanuel Macron. Yet France's responsibility for the disorder and security vacuum that have settled in Libya, following its military intervention in 2011, is grievous. There has been no democracy or peace in Libya, but the emergence of militias that, since the agreements with the European Union, deal directly with the issue of migrants as smugglers, guards of detention centres and, now, slave traffickers. [[Applause on the benches of groups FI, GDR and NG]] A few weeks ago, Emmanuel Macron saw Libya as a "safe third country" on the asylum route to manage migration. Is the Government aware today of the insanity of this mechanism? What does France intend to do to denounce the agreements between the European Union and Libya, which prove to be as ineffective as they are inhumane? Do you plan to react more vigorously than by tweeting in front of the abominable? We must not only cry, we must also act!
ParlaMint-FR_2017-11-21-O1064.u87	The Minister for European Affairs has the floor.
ParlaMint-FR_2017-11-21-O1064.u88	Mr President, you are right: what is happening in Libya is an abomination. You are right: it is because today there is no stable and secure state that we cannot hope to ensure that human rights are respected. Where I do not join you, it is when you seem to think that we would consider Libya a safe third state. The efforts of the President of the Republic are in line with the stabilization of Libya. That is why he brought together in La Celle-Saint-Cloud the President of the Presidential Council of the Government of National Accord of Libya and Marshal Haftar. That is why we support the efforts of the Secretary-General of the United Nations and his Special Representative, Ghassan Salamé. Let us remember that a few years ago Libya was a destination country for a large number of migrants, including sub-Saharan migrants. Today, it has become the country of their martyrdom. What we are doing today is going to get asylum seekers in clear need of protection before they have to suffer a calvary in Libya. That is what we did last week, with the mission we sent to Niger. We call on our European partners to do the same.
ParlaMint-FR_2017-11-21-O1064.u89	That's bullshit!
ParlaMint-FR_2017-11-21-O1064.u90	[[Applause on a few benches of the REM group]] What we are doing is supporting the International Organization for Migration, the Office of the United Nations High Commissioner for Refugees, so that they can work in better conditions in Libya. What we are doing, I have already said, I repeat, is working with the countries of origin of migration to offer all these young people who risk their lives a future in their country and on their continent.
ParlaMint-FR_2017-11-21-O1064.u91	The next speaker is Mrs Sereine Mauborgne, on behalf of the Group of the European People's Party.
ParlaMint-FR_2017-11-21-O1064.u92	I welcome the unanimity of the benches on the question that I am going to ask. Minister for European Affairs to the Minister for Europe and Foreign Affairs, since 2011 and the fall of the Muammar Gaddafi regime, there is no state in Libya as such. The country, divided between large rebel factions and rival militias, sank into chaos. In the midst of this chaos, hundreds of thousands of migrants, refugees and asylum-seekers find themselves blocked and sometimes prisoners of armed groups and smugglers. Without a doubt, we are in the midst of tragedy, as the United Nations High Commissioner for Human Rights mentioned last week. Several experts no longer hesitate to compare Libya with "a kind of open-air concentration camp" for these populations. Those who can testify describe a terrifying journey, a journey to the end of hell: abductions, exploitation, arbitrary detentions, systematic rape of women, slave markets, it is the accumulation of horror on the journey of immigration. I welcome the voluntarism of France, which was engaged in the European operation Sophia in the Mediterranean and on the initiative, last July, of a resumption of dialogue between the two main protagonists of the crisis in Libya, Mr Fayez al-Sarraj and Marshal Khalifa Haftar. Our country will host twenty-five first refugees, evacuated from Libya by the Office of the United Nations High Commissioner for Refugees – UNHCR. This is, we hope, the beginning of a broader dynamic. As the President of the Republic has pointed out, it is essential that our European allies join in our mobilization in the face of the scale of the human challenge. Europe must be able to deploy a response commensurate with its political plan. [[Applause on the benches of the REM group]] Madam Minister, my question is simple: what are the actions envisaged by the Government and, more broadly, by the European Union in the short and medium term?
ParlaMint-FR_2017-11-21-O1064.u93	The Minister for European Affairs has the floor.
ParlaMint-FR_2017-11-21-O1064.u94	Member of the Commission, I have said all the horror that has been caused by the tragedy of migrants in Libya, which has been denounced by the United Nations High Commissioner for Human Rights. Our duty as a human being requires us to act. Even before France became aware of the atrocity of crimes committed by human traffickers, it chose to assume its responsibilities. As you have noted, Madam Member, Europe is taking on a mission off the Libyan coast to fight against smugglers, the Sophia mission, in which France participates and which has helped save many lives. But we now know that even before we brave the danger by crossing the Mediterranean, migrants are endangering their physical integrity in Libya itself. It is imperative that we redouble our efforts to stabilize the situation in Libya and to empower those who hold a parcel of power there. We are talking straight with everyone about the facts that you denounce. An investigation was announced, which must be completed as soon as possible so that such acts could not go unpunished. [[Applause on several benches in the REM group]] We also call for the strengthening of civilian police missions deployed by the European Union at the southern borders of Libya to combat smugglers. This fight against human traffickers also requires European sanctions against them, and therefore greater cooperation between our police services to establish and share lists of individuals and networks that violate the most fundamental human values.
ParlaMint-FR_2017-11-21-O1064.u95	The next speaker is Mr Max Mathiasin, for the Group of the Democratic and Related Movement.
ParlaMint-FR_2017-11-21-O1064.u96	This question is addressed to the Prime Minister. It is addressed to the entire national representation, to France, the country of human rights, to the women and men of today, and to posterity. On the planet, there are pasts that never cease to pass. I knew my grandmother, who told me about her grandfather. He was born in Africa as a free man. It was captured and sold. He arrived in Guadeloupe as a slave. He died after slavery was abolished. And it was happening in a French colony. Some believe that human trafficking and slavery disappeared in the 19th century, but that is not the case. Today, in Libya, African migrants, en route to Europe, are auctioned as slaves by traffickers. It is this tragedy that has just been revealed to the world by the American channel CNN, in a story that ices the blood. So, for me, as for many of our overseas and hexagon compatriots, this reality is part of my memory, our memory, my life, our life and the culture that shapes us all. [[Applause on all benches]] Ladies and gentlemen, was it not in this Chamber that the law on the recognition of trafficking and slavery as a crime against humanity was passed in 2001? France and the European Union must respond to the unsustainable humanitarian tragedy in Libya and other countries we know. Prime Minister, how will France, a country of human rights, intervene to bring these horrors to an end as soon as possible?
ParlaMint-FR_2017-11-21-O1064.u97	All right!
ParlaMint-FR_2017-11-21-O1064.u98	[[Applause on all benches. – Mrs and Mr. Members of the MODEM, REM, LC, NG, FI and GDR Groups and several Members of the LR Group stand up and applaud at length]] This is an absolute emergency!
ParlaMint-FR_2017-11-21-O1064.u99	The Minister for European Affairs has the floor.
ParlaMint-FR_2017-11-21-O1064.u100	Mr President, the facts which you speak out with eloquence and emotion are indeed abominable. Today, in the twenty-first century, in Africa, men, women and children, who are already fragile because they flee from war or misery, are exploited, abused, abused, and their human dignity is violated. The images that went around the world are terrifying. They challenge our consciences and call us to responsibility. The responsibility is to prevent these people from travelling to the end of hell, taking care of those who are clearly entitled to asylum, as close as possible to their country of origin. This is what the French Office for the Protection of Refugees and Stateless Persons (OFPRA) has begun to do in Niger. The responsibility is to work tirelessly in the fight against smugglers, these modern negriers who do not recede in front of anything and are only driven by the lure of gain. Have no doubt about our determination on this point. But more deeply, you are right, honourable Member, our responsibility is to help Africa's youth find reasons to believe in its future. France is taking its full part in the development aid of the African continent. Our aid to Africa is robust and ancient. [[Applause on several benches in the REM group]] In a few days' time, Europe and Africa will meet in Abidjan on the occasion of the summit between the European Union and the African Union, where the issue of migration will be on the agenda. It is together, Europe and Africa, that we can shape a new destiny for our continent. It is with the same determination that Europeans and Africans will have to eradicate this modern form of slavery, which is truly unbearable, and fight all those who lend their help.
ParlaMint-FR_2017-11-21-O1064.u101	Mr Jean-Paul Dufrègne has the floor for the Group of the Democratic and Republican Left.
ParlaMint-FR_2017-11-21-O1064.u102	Mr President, ladies and gentlemen, ladies and gentlemen, my question was addressed to the Prime Minister, but it concerns, by its cross-cutting nature, all the ministries – transport, the economy, health, culture or, of course, spatial planning. The Congress of Mayors of France highlights the wealth of our territories and encourages me to ask my question now. It is not necessary to oppose urban territories, especially those of metropolitan areas, and rural territories, because their complementarity offers different choices of life. However, it is necessary to recognize their specificities and to be aware that the problems are different and require appropriate responses. Policies that have been in place for many years have not sufficiently addressed the problems of rural areas as a whole. One day we talk about infrastructure, another medical deserts, a third housing, without any real link or consistency of these problems, even if rural contracts are a step forward. We must go further and have a real vision for these territories whose assets are an opportunity to participate in the economic recovery of our country, to respond to the desire for a campaign expressed by many French people or to fight against the feeling of abandonment felt by others. To enable our fellow citizens to live, work or simply live in a territory, it must be accessible, equipped with housing and services, that activities can be developed, that jobs and recreational and cultural activities are offered. [[Applause on the benches of the GDR and FI groups as well as on some benches of the NG and LR groups]] In order for all of these objectives to be consistent in a project, a policy and programming law for rural areas must be proposed. [[Applause on the benches of the GDR group and on some benches of the NG group]] Ladies and gentlemen, it is essential that a pluralistic group of parliamentarians should be able to outline the contours of this text on the basis of the reflections made in recent years on the subject and on the basis of the associations of elected representatives or actors involved in this field, whether for its economic, social, environmental or societal aspects. Will you support such an initiative?
ParlaMint-FR_2017-11-21-O1064.u103	[["And Lyon! »on a few benches of the LR group]] The next speaker is the Minister of State, Minister for the Interior.
ParlaMint-FR_2017-11-21-O1064.u104	Mr Jean-Paul Dufrègne, I thank you first of all for not opposing, as we sometimes do, urban territories and rural territories.
ParlaMint-FR_2017-11-21-O1064.u105	It is your policy that opposes them!
ParlaMint-FR_2017-11-21-O1064.u106	And which opposes the metropolis of Lyon and the region!
ParlaMint-FR_2017-11-21-O1064.u107	I am among those who believe that there is a real complementarity between them that will have to be promoted in our policy over the next five years. That is why we want to pursue an ambitious policy for rural areas.
ParlaMint-FR_2017-11-21-O1064.u108	Thanks to the product of the CVAE?
ParlaMint-FR_2017-11-21-O1064.u109	[[Claims on several benches in the LR group]] Through the action of the various ministers, we will fight in the coming times against the fracture that marks France. In particular, we will ensure that there are no more medical deserts that digital covers the entire territory,...
ParlaMint-FR_2017-11-21-O1064.u110	We've waited long enough!
ParlaMint-FR_2017-11-21-O1064.u111	[[Applause on several benches in the REM group]] ...that public service houses are rife with the territory. Finally, in this year's budget, we have a plethora of rural contracts worth 45 million euros to take into account your problems.
ParlaMint-FR_2017-11-21-O1064.u112	Fumistry!
ParlaMint-FR_2017-11-21-O1064.u113	My colleague Jacqueline Gourault has decided to reduce to eight the number of skills needed to benefit from the improved overall operating allocation,...
ParlaMint-FR_2017-11-21-O1064.u114	Thanks to us!
ParlaMint-FR_2017-11-21-O1064.u115	[[Exclaims on the benches of the LR group]] ...because we are aware of the magnitude of the task for communities in rural communities when it comes to exercising new skills. [[Applause on the benches of the REM group and on a few benches of the MODEM group as well as on several benches of the GDR group]] Yes, we will take over the rural areas!
ParlaMint-FR_2017-11-21-O1064.u116	Mrs Cécile Rilhac, on behalf of the Group of the European People's Party, has the floor.
ParlaMint-FR_2017-11-21-O1064.u117	My question is to the Minister of National Education. Minister, a few weeks ago, a union programmed a training course for teachers with two workshops "in racial non-mixity", that is, reserved for non-whites. This training offers to discuss issues related to racism in national education. I know, minister, that you have no jurisdiction to prohibit such initiatives. Like you, we condemn the proposed method, which demonstrates a lack of confidence in the other, simply because it is different, and serves the cause of the fight against racism in all its forms.
ParlaMint-FR_2017-11-21-O1064.u118	All right!
ParlaMint-FR_2017-11-21-O1064.u119	This narrow concept of discussion cannot go hand in hand with the spirit of openness and sharing embodied in national education. Of course, the fight against racism is at the heart of multicultural society and at the heart of school curricula. Teachers have the right to express their views freely. But, at the same time, I denounce a form of hysterization and instrumentalization of this controversy by part of the far right and the "fachosphere".
ParlaMint-FR_2017-11-21-O1064.u120	Gossip!
ParlaMint-FR_2017-11-21-O1064.u121	National education deserves more than sterile controversy. As a teacher, as head of school, I have always fought these postures and ideas. [[Applause on the benches of the REM and MODEM groups]] So, Minister, my question is simple, and you have recalled it very well in your letter back to the teachers to explain your approach to trust and freedom: could you tell us, here in front of the national representation, how you intend to give confidence to all the actors in national education so that they can carry out their missions in complete serenity?
ParlaMint-FR_2017-11-21-O1064.u122	The Minister for National Education has the floor.
ParlaMint-FR_2017-11-21-O1064.u123	Be firm!
ParlaMint-FR_2017-11-21-O1064.u124	"Men are born and remain free and equal in law. These are the terms of Article 1 of the Declaration of Human and Citizen's Rights of 26 August 1789, which, I think, is the source of the commitment of all members of this Assembly. This principle is also taught by our school institution. Everything that challenges this foundation of our Republic, of our republican history, is obviously very serious. I have, of course, learned with great sadness of the initiative of a union...
ParlaMint-FR_2017-11-21-O1064.u125	SOUTH!
ParlaMint-FR_2017-11-21-O1064.u126	... to organize two workshops separating "racialized" from "non-racialized".
ParlaMint-FR_2017-11-21-O1064.u127	It's a scandal!
ParlaMint-FR_2017-11-21-O1064.u128	[[Applause on the benches of the REM, MODEM, LC, LR and NG groups]] The expression used is itself absolutely scandalous. She cannot have a place in national education. [[New applause on the same benches]] We speak of "racial non-mixity", "whiteness", "racized": the most appalling words of political vocabulary are used in the name of an alleged anti-racism while they obviously convey racism. [[Applause on the benches of the REM, MODEM, LC and LR groups]] [[New applause on the same benches]] For these reasons, and because the union in question also used the terms "state racism", I decided to file a complaint of defamation against SUD Education 93 under section 29 of the Act of 29 July 1881. And I regret that the national union did not de-solidate itself from the Seine-Saint-Denis section. [[Mrs. and Mr. Members of the REM, MODEM, LC, LR and NG groups rose and applauded at length. – Applause on the benches of the GDR group and on certain benches of the FI group]] I will bring these facts to the attention of the public prosecutor for the necessary follow-up. We must have the unanimity of national representation against this vision of man.
ParlaMint-FR_2017-11-21-O1064.u129	Nicole Sanquer, for the group Les Constructives: Republicans, IDU, independents.
