ParlaMint-BG_2022-01-19.u1	Colleagues, let's start the registration. While the registration is running, I'll read the names of the colleagues who have been quarantined so they can get into the protocol anyway. Every single one of them is online right now. In alphabetical order: Andrey Gurov, Anna Alexandrova, Alexander Nenkov, Bajram Bajram, Vladislav Panev, Georgi Ganev, Gergana Daneva, Desislava Taneva, Dimitar Ivanov, Ekaterina Zaharieva, Ivaylo Shotev, Ivaylo Mirchev, Inna Ivanova, Irena Dimova, Kaloyan Ikonomov, Kiril Ananiev, Maria Binova, Nikola Minchev, Petar Petrov, Petar Chobanov, Rositsa Kirova, Fatme Ramadan So the vote will be a challenge, but I believe we can handle it. Now we're going to have a vote, so whoever hasn't succeeded will have a chance. We have 141 registered plus 22 " 163" are the MPs who are present. [[PHONE RINGING]] We can start our work. [[Reply from..We continue the Change.]] You will now register in practice with the vote on the National Assembly Work Programme. The specified Work Programme of the National Assembly: "1." Announcement ceremony by the elected President of the Republic of Bulgaria Rumen Radev and Vice-President of the Republic of Bulgaria Iliana Iotova, 1st item for today, 19 January 2022, at 10:00 p.m. 2. Draft Law on ratification of the Parallel Agreement on a safeguard mechanism between the Republic of Bulgaria as creditor and the Single Resolution Board as borrower. Importer of the Council of Ministers. 3. A bill ratifying the Agreement amending the Agreement on the transfer and mutual use of contributions to the Single Resolution Fund. Importer of the Council of Ministers. 4. Draft Law supplementing the Law on ratification of the Convention adopted by the Council in accordance with art. 34 of the Treaty on European Union, on mutual assistance in criminal matters between the Member States of the European Union and the Protocol drawn up by the Council in accordance with art. 34 of the Treaty on European Union to the Convention on Mutual Assistance in Criminal Matters between the Member States of the European Union. Importer of the Council of Ministers. 5. Draft Law amending and supplementing the Law on the ratification of the European Convention on Mutual Assistance in Criminal Matters and the Additional Protocol thereto, the Convention on the Transfer of Condemned Persons and the European Convention on Extradition with the two Additional Protocols thereto. Importer of the Council of Ministers. 6. First vote on the Draft Law amending and supplementing the Corporate Income Tax Act. Importer "The Council of Ministers," item 1 for Thursday, January 20, 2022. 7. First vote on the Draft Law amending and supplementing the Law on excises and tax warehouses. Importer of the Council of Ministers, item 2 for Thursday. 8. First vote on the Bill amending and supplementing the Value Added Tax Act. Importer of the Council of Ministers, item 3rd for Thursday. 9. Second vote on the Bill for extension until 31 March 2022 of the provisions of the Law on the State Budget of the Republic of Bulgaria for 2021, the Law on the Budget of the State Social Security for 2021 and the Act on the Budget of the National Health Insurance Fund for 2021. 10. Parliamentary control under art. 91 " 103" of the Rules of Organization and Activity of the National Assembly. Please vote. Andrei Gurov?
ParlaMint-BG_2022-01-19.u135	Mr. President of the National Assembly, Mr. Prime Minister, Mr. Vice President, Mrs. Vice President, Mrs. Mayor of Sofia Municipality, honourable Members of the Constitutional Court, honourable Members of Parliament, ladies and gentlemen Ministers, honourable representatives of the judiciary, honourable members of the Supreme Council of Law, honourable Presidents of the Republic of Bulgaria and Presidents of the National Assembly, Mr. Chief of Defence, Generals and Admirals, honourable representatives of the religious communities in the Republic of Bulgaria, Your Excellencies, ladies and gentlemen, dear compatriots! Five years ago you entrusted me with the responsible mission as President of Bulgaria to work for the unity and welfare of our people, for the sovereignty and security of our multi-century state. Five years later, you once again entrusted Mrs. Yotova and I with the difficult task of continuing along the path we took together and taking the first decisive steps. Your trust is the most relevant assessment of the complex decisions we made during the term of office, of what we have achieved together as a society. On the day we cross the second term, my first words are those of appreciation to you, dear compatriots. The first presidential term took place at a dramatic time when the old authoritarian model of government reached its peak, while in society the resentment of corruption, lawlessness and propaganda on which it stood. The civil uprising in 2020 against the mobilization of power brought to the surface the facts and processes that it was not telling... [[The Parliamentary Group of GERB-SDS is leaving the hall.]] I don't like it either, but I prefer the truth. [[(Extreme applauses from?) We continue the Change, BSP for Bulgaria, INN, DB.)]] ...facts and processes that she kept quiet, and society was used to accepting with truce. The Bulgarians rose against the sole authority, feudalization in the field, schemers, prosecutors' umbrella over the abuse and crooked mirror of the media, against poverty, the roadlessness and injustice that drove hundreds of thousands of our countrymen abroad. The citizens' expectations of the presidential institution have far exceeded the powers that the Constitution assigns to it. We had to catalyze the social transformation at the same time, but we also had to be a pillar of stability in a period of acute crisis of confidence in the political class. Protests have unleashed the process of restoring democracy and legality. This process will be difficult, with inevitable mistakes and disappointments. It is naive to think that, after more than decades, we have allowed corruption to grow stronger and wider, starting today, we will bring Bulgaria back to the track of law and democracy. The old regime is in the past, but disinfecting the wills will take time. The estrangement of the citizens of the political class, the distrust of the institutions, the partisan administration, the corrupt media, the impunity of corruption, the abuse of power and the dramatic social division will be the challenges for all of us in the coming years. In the past term, I have appointed three official governments. The latter contributed to the return of trust in the institutions, proved that people from different political horizons can achieve synergies in the name of Bulgaria. They created a model of a broad democratic alternative, revealed numerous abuses, showed that the country can be managed transparently and responsibly according to the law and with the thought of the weak. But these governments are now part of history. November's elections gave a new parliamentary majority, which took responsibility for governance. We, the elected representatives of the Bulgarian people, are expected to highlight the priorities and join efforts to bring them into action. We have to deal with a stunt of crises and their social and economic consequences. This task already occupies the agenda of the government and parliament. I remain open to dialogue and share responsibility for tough and unpopular but necessary solutions. However, I will continue to be critical when I find legislative and executive decisions incorrect. Current crises that are sharpened and used by the backstage should not divert attention from strategic priorities. It is my duty as Head of State to return the agenda to the long-term goals of the nation, far beyond the horizon of political mandates: controlling the demographic crisis, tackling poverty and inequalities, raising the standard and quality of life, spiritual development, ensuring sovereignty and security, defending national interests and dignity, promoting the positive image of our country outside. The economy was the duty priority of all politicians during the year. Alas, reading macroeconomic indicators often overshadows the care of the person who is much more than a worker and a consumer. Therefore, I prefer to approach priorities from a human point of view. The first prerequisite for society's success is the freedom and dignity of the individual, the feeling that he is an equal member of a community that guarantees its rights and in whose fates he has the right to vote. Democracy and the rule of law are the fundamentals to be restored. The elections organised by the official governments proved that the bought and controlled vote can be broken, while the invalid voices are kept to a minimum. I think it is necessary for the Bulgarian Parliament to continue with the changes to remove the imperfections in the electoral process, and I remain ready for fruitful cooperation. I am convinced that there is an anti-mafia consensus in Bulgaria. It brings together the vast majority of honourable Bulgarians who said it in the squares and in the polls. Our compatriots voted for many different parties, but with one hope for justice and legality. The state from now on should not be controlled through the screen, under the table, by phone or behind the scenes. Corruption must be crushed in order to survive as a state and as a society. He is aware of the young, aware of the business, aware of the respectable people in the administration, aware of the thousands who supported the parties of the protest. There is a historic opportunity to bring Bulgaria back to the mermaid of the law. That depends on all other good intentions. Without strengthening statehood, our country cannot unfold its enormous potential. The parties and politicians who share the cause in Bulgaria to establish the rule of law and a healthy and transparent media environment, to build a well-equipped state with effective institutions can rely on the understanding and support of the presidential institution. In the service of the mandate, I shared that if the ruling majority does not achieve a rapid, decisive breakthrough in the reform of the prosecution and the judiciary, it will open the way for a rematch to the status quo. I'm repeating it now. [[Applause from "We are continuing the Change" and "BSP" for Bulgaria.]] We need clear political will, legal and constitutional changes. I believe, ladies and gentlemen, that the opening of the Constitution for Changes should not be limited to a revision of the judiciary in the direction of a responsible and effective prosecution. After three decades of the beginning of democratic changes, we should show maturity in our belief that the main constitutional value is man. The amendments to the Constitution should therefore also include extending civil participation in the government of the state and strengthening guarantees for the protection of human rights. Democracy is incompatible with public apathy. It needs not only voters but active citizens with ambitions for the future of the country and instruments for their participation in the formation of this future. Strengthening statehood requires enhanced constitutional guarantees for the separation of authorities, transparent and predictable legal process. It is time to give municipalities a chance for economic and social upsurge through constitutional guaranteeing financial decentralisation. The second consensus is dictated by common sense. In order for Bulgaria to have it, Bulgarians must have it. The demographic disaster is a projection of all the crises in the transition.. poverty, uncertainty, health problems and the moral crisis. Our nation is experiencing the transition as a trauma comparable to war. It is time for long-term, financially provided policies to increase birth rates with a focus on responsible parenting, to reduce mortality and limit emigration. Charity cannot replace state care, the market and the PR cannot compensate for the lack of working social mechanisms. The third consensus around which I am convinced that we should unite is the cause of an enlightened and educated nation. It was historically rooted in the Renaissance and a century and a half was an engine of Bulgarian development. The corruption of the transition devalued education. Thousands of brilliant Bulgarians seek realization outside, science suffers from lack of funding, and poverty throws thousands of children out of the educational process. We urgently need to invest in the young Bulgarians. Our survival as a people is at stake. It is a long-term investment that will not bring political dividends to our generation of statesmen, but it is a debt and a historic task that cannot be delayed. The time of the strategies has passed. We need quick, effective and sustainable measures to cover at school all children, for their patriotic upbringing and fighting immobilisation and drugs, for the qualification of teachers and for building critical and creative thinking in school, for raising the criteria for habilitation of scientists and accreditation of higher education institutions, for stimulating education throughout life and making it a solid basis for a modern knowledge and growth economy. Without a healthy nation, no national goal can be achieved. The Pandemia bare the problems of Bulgarian healthcare and confirmed the existence of a public consensus on changing the health model to quality and affordable healthcare, in which the health of the patient is not a commodity and young doctors and nurses do not leave Bulgaria. The caretaker government has placed important projects in the Recovery and Sustainability Plan to provide quality emergency assistance for every Bulgarian citizen and return health care to small and remote settlements. Their realization will be a strong sign that the state is returning to the people. Our progress as a society requires an accelerated transformation into a new economic model based on science, innovation, high added-value industries requires the provision of clean, affordable and predictable energy. I expect the new energy strategy to ensure maximum energy independence, rational use of our natural resources and built capacities and the embodiment of promising technologies, but most of all, everything mentioned requires a stable and predictable regulatory environment, property protection and competition, promoting enterprise and investment. As often happens, in difficult times we forget about Bulgarian culture, and we are just counting on it to build those spiritual values that unite us as a nation. State support for culture is an inalienable investment in our future. My active dialogue with the Holy Synod of the Bulgarian Orthodox Church and the guides of the registered religions presented at the National Council of Religious Communities in Bulgaria, as well as my work with the parliamentary represented political forces, was at the heart of the changes in the Religions Act, which helped to fully function the religious communities in a guaranteed protection for the national interest. In the future, the Bulgarian Orthodox Church and traditional religions can rely on my support as Head of State. I will continue to develop the charity initiatives of my predecessors the Bulgarian Christmas.I will continue to support a dream and not only because of the help to our children, but also because of the faith with which they charge us that we live in a human society. Ladies and gentlemen, ensuring security in a world saturated with dynamics of geopolitical processes and the complex nature of risks and threats is a major task of state policy. Therefore, the development of the armed forces has always been a major priority in my role as Supreme Commander. The first National Security Advisory Council I called on was dedicated to the main challenges facing the Bulgarian Army, the outdated equipment, the lack of resources for complete preparation, the alarming ebb of personnel. I called for the development of a long-term vision for the development of the armed forces, for the accelerated realization of modernization projects, which must be accompanied by industrial cooperation programmes, for a decisive increase in the professional qualification, motivation and social prestige of the servicemen, for maintenance of equipment and weapons until they are replaced with new models, for the participation of the Bulgarian defence industry in the development of the sector. Due to the lack of progress in solving these problems, I called in a short time period two more consultative councils on the same topic. My firm insistence as Supreme Commander contributed to the launch of a number of constructive processes in the development of the armed forces. Of course, many tasks remain unresolved and need resources, organization and strong leadership, but I believe the process is irreversible. We need a common understanding that state leadership's commitment to defence is not limited to major modernisation projects. Modernization is a continuous process of building modern defense capabilities with a focus on the people in the army, on innovation and new technologies. The development of abilities and interoperability is not only an allied debt but, above all, a high responsibility to the security of the country. I definitely believe that, in the case of better preparation and political will, industrial cooperation contracts can provide better opportunities for both the armed forces and the economy, and in the area of high technology. Countering modern forms of terrorism, crime and corruption, ensuring the security of Bulgarian citizens requires continuous efforts to increase the professional training, motivation and technological provision of the employees of the Ministry of Interior and the security services. During our entire term with the Vice-President Mrs. Iliana Iotova, we defended the belief that Bulgaria should pursue a proactive foreign policy following the national interest. The balanced and pragmatic approach, the reasoned formulation of the positions, as well as the open dialogue contributed to Bulgaria's continued validation as a predictable and desirable partner and ally, who can generate promising ideas, seek pragmatic solutions, contribute to stability and sustainable development. In our society there is a consensus on the European belonging of Bulgaria. It was established and formalised by the previous generation of politicians with Bulgaria's accession to the European Union. Membership in the Union is a process of active interaction with partner countries, of strengthening its unity and daily standing up for the Bulgarian positions in the community. The voice of Bulgaria must echo strongly in the debate on the future of Europe, about its strategic autonomy and security. The commitment made by all NATO member states to spend 2% of GDP on defence is an important step in strengthening security, but also forces smaller countries such as ours to invest significant resources in the economic and social systems of developed countries producing arms. That is why, at the 2019 Summit, I put this issue openly and called on us to look for mechanisms for the alliance not to become a union between producers and buyers of defence products, but to establish itself as a union between partners who develop defence capabilities together through the integration of research and joint production, an idea met with considerable interest and contributed to the creation of an alliance investment fund and mechanisms for joint innovation development. I believe that Bulgaria will continue to be an active participant in this process and will work to integrate our scientific units and innovative companies into the initiative. During the years of the mandate, we have strengthened the strategic partnership with the United States. We have restored dialogue with Russia to the highest political level after a decade of interruption. The President of China and I have raised our relations to strategic partnership level. We have deepened relations with a number of countries beyond the European space. As five years ago, and today, I stand in the position that, in the context of a clash of geopolitical interests and a growing confrontation in our region, the role of the Head of State is not to excite the concerns and point to the enemy, but to help resolve the crises with the mechanisms of the alliances in which we are a member. These crises do not have a military solution, but require dialogue and diplomatic efforts to de-escalate. Again, I will say that our foreign policy must be formulated in Bulgaria by consensus between the institutions and to stand consistently outside. I can't help but point out our relationship with the Republic of Northern Macedonia as an example. When the implementation of the 2017 contract went up, I called for an advisory meeting despite my strained relationship with the government. A consensus was reached on the development of a Framework Position adopted by the Declaration of the Forty-fourth National Assembly in order to refine and defend the Bulgarian interest and positions. I am pleased that despite the deep political changes since then, the last National Security Advisory Council has demonstrated unity and consistency on this important subject. The multi-track approach proposed by the government in relations with our neighbours has the potential to dynamise dialogue, strengthen confidence and must be supported. However, it should not leave behind the problems related to the rights of our compatriots and the common historical and cultural past. I want to be properly understood. I am among the politicians who wish the Republic of Northern Macedonia to become a member of the European Union an hour. That is why we must help our brothers to overcome more quickly the ideologies of totalitarian past and reach the criteria for membership. As a responsible member of the European Union, Bulgaria should integrate partners, not problems. I will confirm my position as President of all Bulgarians that the equality of Macedonian Bulgarians, many of whom are Bulgarian citizens, must be guaranteed by their entry in the Constitution of the country equal to the other parts of peoples. This act, along with the adoption of reliable mechanisms to eradicate the language of hatred and preserve the Bulgarian cultural and historical heritage, should be a precondition for our consent to start membership negotiations. I am convinced that the housekeeperisation of the foreign policy that I have worked actively for can give much better results if we achieve more effective coordination between the institutions and overcome the lack of project readiness in important investment areas. Since the beginning of the mandate Mrs. Yotova and I have used every possible reason to expand the Bulgarian cultural space and to defend our achievements. One example in this regard was the participation at my invitation of the Director General of UNESCO in the celebrations on 24 May in Sofia, which was recognition of Bulgaria's contribution to the world cultural heritage. We will continue this policy even more actively against the backdrop of the frequent attacks on Bulgarian culture and history. And in this term priority in our activities will be the maintenance of a living link and the spiritual inclusion of the Bulgarian communities abroad, as well as the protection of their rights and identity. We need urgent legal changes to speed up the receipt of Bulgarian citizenship from our countrymen abroad. I also hope that the long-standing idea of the Vice President for the establishment of a Bulgarian Cultural Institute for our communities will meet the support of the executive power. Here is the place, ladies and gentlemen, to express once again my gratitude to Vice President Iliana Yotova. [[Applause.]] The challenges of the first term have strengthened our understanding and synergies and I believe that this will continue. I would like to express my deep gratitude to my team from the Presidential Administration for their dedicated work. I am convinced that we can overcome the crises and fulfill our dream for Bulgaria only with the knowledge, talent and united efforts of the entire nation. Therefore, the Presidency will continue to be open to citizens and organisations, to all who have ideas for our better future. Dear compatriots, at the beginning of the expired term, I said that it is not important to me how long I will be president, but what kind of president I will be. This conviction motivated me not to compromise with my principles and stand by people's side. Along with you, dear fellow countrymen, we have overcome many trials. Today, with the hands of the Constitution, I want to assure you that I will continue to serve the Fatherland honestly and responsibly. Mrs. Yotova and I will put all our powers into building with you free, democratic, modern and prosperous Bulgaria. Thank you. [[Loud and long applause.]]
ParlaMint-BG_2022-01-19.u136	Dear Mr. President, Mrs. Vice President, honourable Members of the National Assembly, honored guests! True statesmen sense the spirit of time, understand the pain and hopes of their people and do not hesitate to act decisively when they have to protect the future of their motherland. In your first term of office, you proved yourself to be such. When for millions of Bulgarians was the darkest, the presidential institution remained to shine as a beacon that gave direction. You have gathered and multiplied public energy, which has allowed you to win your second term without appeal and to create a majority of the change in the forty-seventh National Assembly. Today Bulgaria is entering a new stage of its development. It's time for the open palm and the extended hand. It is time for building, dialogue, justice, strengthening statehood and legality, filling in the values of democracy and freedom. There comes a time when we face crises, to reflect on the idea of unity. Just a month ago, each one of us took the oath you took today. This oath binds us, it obliges us each and every one of us in our actions to be guided by the interests of the people. Therefore, I have no doubt that together we will establish a new constructive dialogue between the institutions, we will show the necessary wisdom and will for constructive and creative policies in the name of a better and prosperous Bulgaria. The historical time assigned to you the elected President and Vice President of the Republic of Bulgaria and the newly elected 47th National Assembly awkward trials. I believe we can do this together! On your behalf and on behalf of the Members of the National Assembly, accept the wish to continue with dignity to carry out your highly responsible government mission. Good luck! [[Loud applause.]] That concludes the official oath ceremony by the elected president and vice president. Thank you. I'll give you 30 minutes. [[After the break.]]
ParlaMint-BG_2022-01-19.u137	Colleagues, we are continuing our meeting with item two: LAW FOR THE RATIFICING OF THE PARALAL AGREEMENT FOR A PROTECTED MECHANISM BETWEEN BULGARIA AS A CREDIT AND THE SINGLE RESTRUCTURING COUNCIL AS A CREDIT BENEFICIARY. Importer is the Council of Ministers on 10 December 2021. For a report from the Budget and Finance Committee, Mr. Karimanski, please come in.
ParlaMint-BG_2022-01-19.u138	Mr. Chairman, ladies and gentlemen of the House! ♪ I can't believe on a bill for ratification of the Parallel Agreement on a safeguard mechanism between the Republic of Bulgaria as creditor and the Single Resolution Board as borrower, No 47-102-02-4, submitted by the Council of Ministers on 10 December 2021. At a meeting held on 13 January 2022, the Budget and Finance Committee examined the bill mentioned. The meeting was attended by the representatives of the Ministry of Finance Ivaylo Yaydzhiev The bill was presented by Mr. Ivaylo Yaydzhiev, Deputy Minister of Finance. The parallel agreement on a safeguard mechanism between the Republic of Bulgaria as a creditor and the Single Resolution Board as a borrower shall be concluded in compliance with the commitments of the country arising from the membership of the Banking Union, in particular the Single Resolution Mechanism. At the euro area summit on 14 December 2018, a mandate for a Common Security Mechanism of the Single Resolution Fund (EFP) was approved, which is additional protection and will be used as a final measure to support the EFP only when the Fund's funds are exhausted, the subsequent contributions are not sufficient and the Single Resolution Board cannot provide market funding. The common security mechanism includes a rotating credit line from the European Stability Mechanism, which provides support for the fund on behalf of the euro area and parallel safeguard mechanisms (revolving credit lines) that are provided by each participating Member State outside the euro area participating in the Bank Union, Bulgaria and Croatia. The three agreements provide equal treatment and equal treatment for all Member States in the Banking Union. At the Eurogroup meeting in extended format, on 30 November 2020, a political decision was taken on the General Protection Mechanism to start functioning from the beginning of 2022. The parallel agreement between Bulgaria as a creditor and the Single Resolution Board as a borrower sets out the maximum amount to which loans can be granted by Bulgaria within the framework of the Common Protection Mechanism. The maximum amount is proportional to the corresponding preliminary contributions to the Single Resolution Fund by the credit institutions established in Bulgaria and is set at 187 923 874 BGN. (96 083 951). The amount is planned to be laid down in the State Budget Act of the Republic of Bulgaria for 2022 in operations in the part of the financing of the budget balance and in the updated medium-term budget forecast for the period 2022 - 2024, with a specified budgetary effect by year. The parallel agreement is terminated if Bulgaria enters the euro area or if it leaves the Banking Union. The borrowing lines of the Parallel Agreement aim to support the instruments for restructuring banks in the Banking Union. Bulgaria shall decide whether to grant the requested loan for each specific restructuring case on the basis of the established criteria and subject to the procedures laid down in the Agreement. Each loan shall be granted with an initial maturity of up to 3 years and may be extended to up to a maximum of 5 years. Where the loan is to provide liquidity from the Single Resolution Fund, its initial maturity shall be 12 months. The principal of the loans shall be charged interest linked to the applicable base rate plus margin, with the Single Resolution Board as a borrower also paying the issue costs and other costs and expenses. In order for the General Protection Mechanism to enter into force, the Agreement on a safeguard mechanism between the European Stability Mechanism and the Single Resolution Board, as well as the two Parallel Agreements on a safeguard mechanism between Bulgaria and Croatia as creditors and the Single Resolution Board as borrower, should be signed, ratified and a legal opinion on the applicability of the Agreement by the end of 2021 at the latest. By Decision of the Council of Ministers of 4 November 2021, the draft parallel agreement on a safeguard mechanism between the Republic of Bulgaria as creditor and the Single Resolution Board as borrower was approved as the basis for conducting the negotiations and the Minister of Finance was authorised to hold the negotiations and sign the Agreement on condition of subsequent ratification. The parallel agreement was signed by the President of the Single Resolution Board on 11 November 2021 and by the Minister of Finance of the Republic of Bulgaria on 25 November 2021. In view of the confidential nature of Annex 9 of the Parallel Agreement, a list of the contact persons is proposed on the basis of art. 25, para. 2 of the International Contracts Act of the Republic of Bulgaria The National Assembly shall order the list of contact persons not to be promulgated in the Official Journal. The bill complies with the requirements of the Law on Regulatory Acts, the Decree on its implementation and of the Rules on Organization and Activity of the National Assembly. The President of the Budget and Finance Committee has explained that the Parallel Agreement should have been ratified by the end of 2021, but there are other countries that have failed to ratify it within this period. The ratification processes by all the countries that have signed it are expected to be completed at the beginning, it is taken into account by the end of January 2022. The International Treaty is subject to ratification by a law of the National Assembly on the basis of art. 85, para. 1, points 4, 5 and 7 of the Constitution of the Republic of Bulgaria. After the discussion was concluded, a vote was held, which received the following results: 16 votes for............................................................................................................................................. On the basis of the above and the results of the vote, the Committee on Budget and Finance proposes to the National Assembly to adopt the Draft for ratification of the Parallel Agreement on a Safeguard Mechanism between the Republic of Bulgaria as a creditor and the Single Resolution Board as a borrower, No 47-102-02-4, submitted by the Council of Ministers on 10 December 2021.
ParlaMint-BG_2022-01-19.u139	Thank you, Mr. Karimansky. Report of the Committee on Constitutional and Legal Affairs. Mr. Mateev has the floor.
ParlaMint-BG_2022-01-19.u140	Dear Mr. Chairman, honourable Members of the National Assembly! Committee on Constitutional and Legal Affairs: ♪ I can't believe for the first vote on the Draft Law on the ratification of the Parallel Agreement on a Protection Mechanism between the Republic of Bulgaria as a creditor and the Single Resolution Board as a borrower, No 47-102-02-4, submitted by the Council of Ministers on 10 December 2021. At its regular meeting held on 12 January 2022, the Committee on Constitutional and Legal Affairs discussed the Draft for ratification of the Parallel Agreement on a Protection Mechanism between the Republic of Bulgaria as a creditor and the Single Resolution Board as a borrower, No 47-102-02-4, submitted by the Council of Ministers on 10 December 2021. The meeting was attended by the Ministry of Finance: Mr. Ivaylo Yaydzhiev On behalf of the importer, the bill was presented by Mr. Yaydzhiev, who pointed out that the conclusion of the Parallel Protection Agreement stems from the commitments of the Republic of Bulgaria in relation to the country's membership in the Single Resolution Mechanism within the Banking Union. He added that the Protection Mechanism Agreement is part of the European Stability Mechanism and provides equality and equal treatment for Member States in the Banking Union. The Parallel Agreement loan aims to support the restructuring instruments laid down in European Union law. Each loan shall be granted with an initial maturity of up to three years and the maturity may be extended for the entire loan or part of it up to a maximum of five years. Where the loan is requested to finance liquidity support from the Single Resolution Fund, its initial maturity shall be 12 months. The common safeguard mechanism provided by the Parallel Agreement will be available for a 10-year period and constitutes a rotating credit line, with between the Republic of Bulgaria as a creditor and the Single Resolution Board as a borrower a maximum amount of credit of 187 million has been fixed. 923 thousand. And BGN 874. It was stated that the parallel agreement was terminated when the Republic of Bulgaria joined the euro area or left the Banking Union. Mr. Yaydzhiev clarified that the amount is planned to be laid down in the Law on the State Budget of the Republic of Bulgaria for 2022 and added that the Agreement is subject to ratification on the basis of art. 85, para. 1, points 4, 5 and 7 of the Constitution of the Republic of Bulgaria. As a result of the vote taken, the Committee on Constitutional and Legal Affairs unanimously with 19 votes for the Council of Ministers, without the opposition and the abstention, proposed to the National Assembly to adopt a Draft for the ratification of the Parallel Agreement on a Protection Mechanism between the Republic of Bulgaria as a creditor and the Single Resolution Board as a borrower, No 47-102-02-4, submitted by the Council of Ministers on 10 December 2021.
ParlaMint-BG_2022-01-19.u141	Thank you, Mr. Mateev. I'm opening the discussion on the bill. Is there anyone who wants to make a statement? Here you go, Mr. Ganev. Then Mr. Gechev.
ParlaMint-BG_2022-01-19.u142	Mr. President, in essence, what the Bulgarian state will do will give us some money, which, if something happens and some banks go bankrupt, will eventually start using other European banks and to save them, the European Union will start using the Bulgarian money. It is good for the ruling coalition to consider what risks and what it will do by entering the euro area where you declared that Bulgaria should definitely enter, because the risks are getting even bigger, given that we have countries with colossal debts, I will only mention Greece, Italy, Spain, Portugal, and these are only a small part of the countries that are not in debt, but much above all what they are currently producing. In this regard, we simply cannot support this thing in principle. The AGE group cannot support this ratification, which in itself is, let's say, a formality. But the question is quite principled and raises another big question: what is Bulgaria in the euro area at all and the introduction of the euro as euro in Bulgaria? Because yesterday I heard a statement from a committee president in the current parliament, in which he explained that the euro is not just coins, the euro is a conductor of euro values. Sorry, this is not the priority of every Bulgarian outside this room. That is why we will not support the introduction into European accounts of more than 190 million. Bulgarian leva. Thank you.
ParlaMint-BG_2022-01-19.u143	Thank you, Mr. Ganev. Are there any lines to that statement? I can't see. Mr. Gechev, come in.
ParlaMint-BG_2022-01-19.u144	Mr. Chairman, ladies and gentlemen! Let us not politicize purely professional schemes to ensure the security of the banking system. Let's translate it into an understandable language. Following the financial crisis 2007, the European Central Bank, the Council of Europe, which has a direct relationship with the European Central Bank, and the European Commission, have taken a system of measures to increase the capacity of the European Union in which we are a member, to minimize the likelihood of the bankruptcy of banks, and when banks fail, to do so under certain conditions, because there is no power in the world and it is not necessary to prohibit and exclude the bankruptcy of banks. The issue is not to fail banks that are key to the banking system of individual Member States of the European Union. In this regard, a Single Resolution Fund was established, honourable Members, 95 percent of which is formed by the commercial banks themselves. The amount is 55 billion. EUR, which the banks themselves transfer to the Single Fund, these 55 billion. EUR is 1% of each bank's guaranteed deposits. That is, guaranteed deposits of 5 and a half trillion in the European Union. And to those private funds that are managed by the Single Resolution Mechanism, that is, private banks and where there are state banks, translate these 55 billion, will gather into this new management body, to the main mass of this money, the Member States of the Banking Union and of the Eurozone agree, depending on the size of their gross domestic product, if necessary and under clear conditions, to finance the operations of this Single Crisis Management Mechanism, let us call it, under the conditions of banking. This amount for the Republic of Bulgaria is 188 million. lv. That 188 million. lv. must be blocked in the budgets of the Republic of Bulgaria this year and each following year. That's 200 million. lv. in the case of around and over 130 billion. Gross domestic product is an amount that for Bulgaria is not a problem, and if these funds need to be used, they will be used with the consent of the Bulgarian government and the Minister of Finance, but they will be used as a loan. The final interest rate is formed as the basic interest rate of the European Central Bank plus an interest margin, i.e. it is not a question that the Bulgarian state will give some money to banks in crisis. In addition, there are banking crises worldwide, in developing countries, so that problems may arise in Bulgaria, God forbid, when we have to use the collective scheme to solve them. I mean, that's a little under 200 million. lv. are included in Bulgaria's budget every year, they are used only when Bulgaria agrees with the decisions of the Single Resolution Mechanism and this credit is based on market conditions, i.e. credit under market conditions. And from this point of view, I am convinced that we should support it, firstly, because the amount committed to the budget is small, secondly, because it is a collective bank security, and thirdly, we have made a decision as a country - Bulgaria is a member of the Banking Union, which has submitted an official application for membership in the euro area. The colleague, who spoke before me, is involved indirectly, as the problem of the euro area is connected, but is a radically different problem, which will be a matter of discussion when the time comes. At the moment, we should not be worried about supporting this decision to ratify this law. In addition, I will say something that is also important for Bulgaria "These funds will be formally present in the budget as frozen, but I assure you that the techniques in which this amount can be used for the budgetary needs of Bulgaria are well known, without violating this restriction. There are techniques that colleagues dealing with finance and economics know very well. I mean, there's no hesitation, guys. I recommend that we support this bill, ratify it and Bulgaria join in its commitments like the other member states of the Bank Union, and these are all the member states of the euro area, plus Croatia and Bulgaria. Thank you.
ParlaMint-BG_2022-01-19.u145	Thank you, Mr. Gechev. Are there any lines? If there are no lines, Mr. Sabrutev to speak.
ParlaMint-BG_2022-01-19.u146	Dear Mr. Chairman, honourable Members of the National Assembly! We continue to support the so-called ratification of the Parallel Agreement on a safeguard mechanism. We believe that this ratification is essential and even slightly late. Synchronising the European directives is a priority of the coalition agreement and we believe that, in the fastest order, we must synchronise our legislation with the European Union, which we have as a member of the Union. Thank you.
ParlaMint-BG_2022-01-19.u147	Thank you, Mr. Sabrutev. - What's the line? I can't see. Any other speeches? I can't see. I'm calling off the discussion. Let's move on to the vote. I put to the vote at first reading the Law on ratification of the Parallel Agreement on a Protection Mechanism between the Republic of Bulgaria as a creditor and the Single Resolution Board as a borrower. I'm starting to ask my colleagues who are online: Andrei Gurov?
ParlaMint-BG_2022-01-19.u148	Yeah.
ParlaMint-BG_2022-01-19.u149	Anna Alexandrova?
ParlaMint-BG_2022-01-19.u150	Yeah.
ParlaMint-BG_2022-01-19.u151	Alexander Nenkov?
