Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2017-02-01-tweedekamer-5	ParlaMint-NL_2017-02-01-tweedekamer-5.u1	Report of the meeting of the Dutch Lower House, Meeting 47, Session 5 (2017-02-01)	2017-02-01	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 47	Sitting 2017-02-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-01-tweedekamer-5	ParlaMint-NL_2017-02-01-tweedekamer-5.u12	Report of the meeting of the Dutch Lower House, Meeting 47, Session 5 (2017-02-01)	2017-02-01	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 47	Sitting 2017-02-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-01-tweedekamer-5	ParlaMint-NL_2017-02-01-tweedekamer-5.u13	Report of the meeting of the Dutch Lower House, Meeting 47, Session 5 (2017-02-01)	2017-02-01	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 47	Sitting 2017-02-01	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	PieterOmtzigt	Omtzigt, Pieter	M	1974	
ParlaMint-NL-en_2017-02-01-tweedekamer-5	ParlaMint-NL_2017-02-01-tweedekamer-5.u14	Report of the meeting of the Dutch Lower House, Meeting 47, Session 5 (2017-02-01)	2017-02-01	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 47	Sitting 2017-02-01	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Opposition	Centre	StevenvanWeyenberg	van Weyenberg, Steven	M	1973	
ParlaMint-NL-en_2017-02-01-tweedekamer-5	ParlaMint-NL_2017-02-01-tweedekamer-5.u15	Report of the meeting of the Dutch Lower House, Meeting 47, Session 5 (2017-02-01)	2017-02-01	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 47	Sitting 2017-02-01	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	TonyvanDijck	van Dijck, Tony	M	1963	
ParlaMint-NL-en_2017-02-01-tweedekamer-5	ParlaMint-NL_2017-02-01-tweedekamer-5.u16	Report of the meeting of the Dutch Lower House, Meeting 47, Session 5 (2017-02-01)	2017-02-01	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 47	Sitting 2017-02-01	-	Reference	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	RoelofBisschop	Bisschop, Roelof	M	1956	
ParlaMint-NL-en_2017-02-01-tweedekamer-5	ParlaMint-NL_2017-02-01-tweedekamer-5.u17	Report of the meeting of the Dutch Lower House, Meeting 47, Session 5 (2017-02-01)	2017-02-01	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 47	Sitting 2017-02-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-01-tweedekamer-5	ParlaMint-NL_2017-02-01-tweedekamer-5.u18	Report of the meeting of the Dutch Lower House, Meeting 47, Session 5 (2017-02-01)	2017-02-01	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 47	Sitting 2017-02-01	-	Reference	English	Regular	MP	notMinister	CU	ChristenUnie	Opposition	Centre-right	CarolaSchouten	Schouten, Carola	F	1977	
ParlaMint-NL-en_2017-02-01-tweedekamer-5	ParlaMint-NL_2017-02-01-tweedekamer-5.u19	Report of the meeting of the Dutch Lower House, Meeting 47, Session 5 (2017-02-01)	2017-02-01	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 47	Sitting 2017-02-01	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	HenkNijboer	Nijboer, Henk	M	1983	
ParlaMint-NL-en_2017-02-01-tweedekamer-5	ParlaMint-NL_2017-02-01-tweedekamer-5.u20	Report of the meeting of the Dutch Lower House, Meeting 47, Session 5 (2017-02-01)	2017-02-01	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 47	Sitting 2017-02-01	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AukjedeVries	de Vries, Aukje	F	1964	
ParlaMint-NL-en_2017-02-01-tweedekamer-5	ParlaMint-NL_2017-02-01-tweedekamer-5.u21	Report of the meeting of the Dutch Lower House, Meeting 47, Session 5 (2017-02-01)	2017-02-01	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 47	Sitting 2017-02-01	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	PieterOmtzigt	Omtzigt, Pieter	M	1974	
ParlaMint-NL-en_2017-02-01-tweedekamer-5	ParlaMint-NL_2017-02-01-tweedekamer-5.u22	Report of the meeting of the Dutch Lower House, Meeting 47, Session 5 (2017-02-01)	2017-02-01	Lower house	Meeting of the 28th Tweede Kamer	Session 5	Meeting 47	Sitting 2017-02-01	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
