year,term,context
2021,biodiversity,when we talk about terrestrial this is why we want
2021,biodiversity,for the preservation of marine has a budget of 42
2021,biodiversity,10 5 million for the foundation this challenge of transformation
2021,biodiversity,challenge of transformation preservation of and response to the climate
2021,biodiversity,we believe that protecting our natural resources the drive of
2021,biodiversity,change and the defence of and that is one of
2021,biodiversity,committed to the defence of a matter of the utmost
2021,biodiversity,to the urgent protection of to all this without depensing
2022,biodiversity,essential for the conservation of for social relations for social
2022,biodiversity,law on natural heritage and speaks to us in its
2022,biodiversity,promotes the economy environmental management and social integration in rural
2018,restoration,obviating the illegitimacy of borbonic the illegitimity of john charles
2021,restoration,million are allocated for the of mining areas and 15
2021,restoration,focus is primarily on environmental the infrastructure plan energy r
2021,restoration,34 28 million for the of ecosystems with 113 million
2021,restoration,the minor sea and the of mining areas in this
2021,restoration,at european level in the and conservation of the hydraulic
2021,restoration,the national strategy for the of rivers or nature based
2021,restoration,ladies and gentlemen since the of democracy after forty years
2022,restoration,sustainable mobility promotion of renewables of ecosystems renovation of public
2021,ecology,government knows very well that cannot be limited to slogans
2021,ecology,pins in the flaps the that we are dealing with
2022,ecology,a cross cutting integration of into the functioning of our
