Session,Date,Coalition,Opposition
ParlaMint-PT-en_2015-06-12-meta.tsv,2015-06-12,23,23
ParlaMint-PT-en_2015-06-17-meta.tsv,2015-06-17,11,16
ParlaMint-PT-en_2015-06-18-meta.tsv,2015-06-18,10,12
ParlaMint-PT-en_2015-06-19-meta.tsv,2015-06-19,19,21
ParlaMint-PT-en_2015-06-24-meta.tsv,2015-06-24,22,19
ParlaMint-PT-en_2015-06-25-meta.tsv,2015-06-25,16,21
ParlaMint-PT-en_2015-06-26-meta.tsv,2015-06-26,24,25
ParlaMint-PT-en_2015-07-01-meta.tsv,2015-07-01,28,22
ParlaMint-PT-en_2015-07-02-meta.tsv,2015-07-02,19,21
ParlaMint-PT-en_2015-07-03-meta.tsv,2015-07-03,28,32
ParlaMint-PT-en_2015-07-08-meta.tsv,2015-07-08,16,37
ParlaMint-PT-en_2015-07-22-meta.tsv,2015-07-22,28,25
ParlaMint-PT-en_2015-09-09-meta.tsv,2015-09-09,8,4
ParlaMint-PT-en_2015-10-21-meta.tsv,2015-10-21,6,4
ParlaMint-PT-en_2015-10-23-meta.tsv,2015-10-23,0,0
ParlaMint-PT-en_2015-10-28-meta.tsv,2015-10-28,0,0
ParlaMint-PT-en_2015-11-09-meta.tsv,2015-11-09,19,27
ParlaMint-PT-en_2015-11-10-meta.tsv,2015-11-10,20,25
ParlaMint-PT-en_2015-11-11-meta.tsv,2015-11-11,3,5
ParlaMint-PT-en_2015-11-18-meta.tsv,2015-11-18,16,26
ParlaMint-PT-en_2015-11-19-meta.tsv,2015-11-19,12,21
ParlaMint-PT-en_2015-11-20-meta.tsv,2015-11-20,22,25
ParlaMint-PT-en_2015-11-25-meta.tsv,2015-11-25,18,21
ParlaMint-PT-en_2015-11-26-meta.tsv,2015-11-26,9,25
ParlaMint-PT-en_2015-11-27-meta.tsv,2015-11-27,9,31
ParlaMint-PT-en_2015-12-02-meta.tsv,2015-12-02,14,42
ParlaMint-PT-en_2015-12-03-meta.tsv,2015-12-03,8,32
ParlaMint-PT-en_2015-12-09-meta.tsv,2015-12-09,9,31
ParlaMint-PT-en_2015-12-10-meta.tsv,2015-12-10,7,22
ParlaMint-PT-en_2015-12-11-meta.tsv,2015-12-11,14,28
ParlaMint-PT-en_2015-12-16-meta.tsv,2015-12-16,9,16
ParlaMint-PT-en_2015-12-17-meta.tsv,2015-12-17,11,34
ParlaMint-PT-en_2015-12-18-meta.tsv,2015-12-18,15,38
ParlaMint-PT-en_2015-12-23-meta.tsv,2015-12-23,7,20
ParlaMint-PT-en_2016-01-06-meta.tsv,2016-01-06,8,32
ParlaMint-PT-en_2016-01-07-meta.tsv,2016-01-07,11,29
ParlaMint-PT-en_2016-01-08-meta.tsv,2016-01-08,21,33
ParlaMint-PT-en_2016-01-13-meta.tsv,2016-01-13,6,26
ParlaMint-PT-en_2016-01-14-meta.tsv,2016-01-14,6,25
ParlaMint-PT-en_2016-01-15-meta.tsv,2016-01-15,6,19
ParlaMint-PT-en_2016-01-20-meta.tsv,2016-01-20,12,33
ParlaMint-PT-en_2016-01-21-meta.tsv,2016-01-21,7,28
ParlaMint-PT-en_2016-01-22-meta.tsv,2016-01-22,13,27
ParlaMint-PT-en_2016-01-27-meta.tsv,2016-01-27,8,19
ParlaMint-PT-en_2016-01-28-meta.tsv,2016-01-28,8,26
ParlaMint-PT-en_2016-01-29-meta.tsv,2016-01-29,8,22
ParlaMint-PT-en_2016-02-03-meta.tsv,2016-02-03,8,35
ParlaMint-PT-en_2016-02-04-meta.tsv,2016-02-04,7,29
ParlaMint-PT-en_2016-02-05-meta.tsv,2016-02-05,8,26
ParlaMint-PT-en_2016-02-10-meta.tsv,2016-02-10,9,26
ParlaMint-PT-en_2016-02-11-meta.tsv,2016-02-11,13,35
ParlaMint-PT-en_2016-02-12-meta.tsv,2016-02-12,10,25
ParlaMint-PT-en_2016-02-22-meta.tsv,2016-02-22,8,38
ParlaMint-PT-en_2016-02-23-meta.tsv,2016-02-23,18,44
ParlaMint-PT-en_2016-03-09-meta.tsv,2016-03-09,2,1
ParlaMint-PT-en_2016-03-10-meta.tsv,2016-03-10,10,45
ParlaMint-PT-en_2016-03-14-meta.tsv,2016-03-14,16,43
ParlaMint-PT-en_2016-03-15-meta.tsv,2016-03-15,15,36
ParlaMint-PT-en_2016-03-16-meta.tsv,2016-03-16,11,27
ParlaMint-PT-en_2016-03-22-meta.tsv,2016-03-22,11,42
ParlaMint-PT-en_2016-03-23-meta.tsv,2016-03-23,10,26
ParlaMint-PT-en_2016-03-30-meta.tsv,2016-03-30,5,15
ParlaMint-PT-en_2016-03-31-meta.tsv,2016-03-31,12,30
ParlaMint-PT-en_2016-04-06-meta.tsv,2016-04-06,9,34
ParlaMint-PT-en_2016-04-07-meta.tsv,2016-04-07,10,34
ParlaMint-PT-en_2016-04-08-meta.tsv,2016-04-08,13,38
ParlaMint-PT-en_2016-04-13-meta.tsv,2016-04-13,12,28
ParlaMint-PT-en_2016-04-14-meta.tsv,2016-04-14,7,19
ParlaMint-PT-en_2016-04-15-meta.tsv,2016-04-15,7,13
ParlaMint-PT-en_2016-04-20-meta.tsv,2016-04-20,7,28
ParlaMint-PT-en_2016-04-21-meta.tsv,2016-04-21,9,23
ParlaMint-PT-en_2016-04-22-meta.tsv,2016-04-22,8,27
ParlaMint-PT-en_2016-04-24-meta.tsv,2016-04-24,2,9
ParlaMint-PT-en_2016-04-27-meta.tsv,2016-04-27,8,20
ParlaMint-PT-en_2016-04-28-meta.tsv,2016-04-28,4,14
ParlaMint-PT-en_2016-04-29-meta.tsv,2016-04-29,9,25
ParlaMint-PT-en_2016-05-04-meta.tsv,2016-05-04,5,22
ParlaMint-PT-en_2016-05-05-meta.tsv,2016-05-05,6,25
ParlaMint-PT-en_2016-05-06-meta.tsv,2016-05-06,20,44
ParlaMint-PT-en_2016-05-11-meta.tsv,2016-05-11,10,26
ParlaMint-PT-en_2016-05-12-meta.tsv,2016-05-12,6,30
ParlaMint-PT-en_2016-05-13-meta.tsv,2016-05-13,10,32
ParlaMint-PT-en_2016-05-18-meta.tsv,2016-05-18,9,21
ParlaMint-PT-en_2016-05-19-meta.tsv,2016-05-19,10,22
ParlaMint-PT-en_2016-05-20-meta.tsv,2016-05-20,10,27
ParlaMint-PT-en_2016-05-25-meta.tsv,2016-05-25,7,19
ParlaMint-PT-en_2016-05-27-meta.tsv,2016-05-27,3,16
ParlaMint-PT-en_2016-06-01-meta.tsv,2016-06-01,11,32
ParlaMint-PT-en_2016-06-02-meta.tsv,2016-06-02,18,37
ParlaMint-PT-en_2016-06-08-meta.tsv,2016-06-08,6,18
ParlaMint-PT-en_2016-06-09-meta.tsv,2016-06-09,7,30
ParlaMint-PT-en_2016-06-15-meta.tsv,2016-06-15,5,20
ParlaMint-PT-en_2016-06-16-meta.tsv,2016-06-16,16,34
ParlaMint-PT-en_2016-06-17-meta.tsv,2016-06-17,10,21
ParlaMint-PT-en_2016-06-22-meta.tsv,2016-06-22,5,14
ParlaMint-PT-en_2016-06-23-meta.tsv,2016-06-23,12,37
ParlaMint-PT-en_2016-06-24-meta.tsv,2016-06-24,7,23
ParlaMint-PT-en_2016-06-29-meta.tsv,2016-06-29,5,25
ParlaMint-PT-en_2016-06-30-meta.tsv,2016-06-30,7,30
ParlaMint-PT-en_2016-07-01-meta.tsv,2016-07-01,8,22
ParlaMint-PT-en_2016-07-06-meta.tsv,2016-07-06,6,24
ParlaMint-PT-en_2016-07-07-meta.tsv,2016-07-07,14,32
ParlaMint-PT-en_2016-07-20-meta.tsv,2016-07-20,26,58
ParlaMint-PT-en_2016-09-08-meta.tsv,2016-09-08,12,23
ParlaMint-PT-en_2016-09-15-meta.tsv,2016-09-15,10,34
ParlaMint-PT-en_2016-09-16-meta.tsv,2016-09-16,9,25
ParlaMint-PT-en_2016-09-21-meta.tsv,2016-09-21,11,22
ParlaMint-PT-en_2016-09-22-meta.tsv,2016-09-22,3,18
ParlaMint-PT-en_2016-09-23-meta.tsv,2016-09-23,10,30
ParlaMint-PT-en_2016-09-28-meta.tsv,2016-09-28,9,28
ParlaMint-PT-en_2016-09-29-meta.tsv,2016-09-29,10,38
ParlaMint-PT-en_2016-09-30-meta.tsv,2016-09-30,12,33
ParlaMint-PT-en_2016-10-06-meta.tsv,2016-10-06,6,19
ParlaMint-PT-en_2016-10-07-meta.tsv,2016-10-07,8,22
ParlaMint-PT-en_2016-10-12-meta.tsv,2016-10-12,14,37
ParlaMint-PT-en_2016-10-13-meta.tsv,2016-10-13,8,12
ParlaMint-PT-en_2016-10-14-meta.tsv,2016-10-14,7,21
ParlaMint-PT-en_2016-10-19-meta.tsv,2016-10-19,11,21
ParlaMint-PT-en_2016-10-20-meta.tsv,2016-10-20,4,19
ParlaMint-PT-en_2016-10-21-meta.tsv,2016-10-21,12,33
ParlaMint-PT-en_2016-10-26-meta.tsv,2016-10-26,17,37
ParlaMint-PT-en_2016-10-27-meta.tsv,2016-10-27,14,37
ParlaMint-PT-en_2016-11-03-meta.tsv,2016-11-03,13,40
ParlaMint-PT-en_2016-11-05-meta.tsv,2016-11-05,18,46
ParlaMint-PT-en_2016-11-24-meta.tsv,2016-11-24,22,50
ParlaMint-PT-en_2016-11-25-meta.tsv,2016-11-25,18,42
ParlaMint-PT-en_2016-11-28-meta.tsv,2016-11-28,11,37
ParlaMint-PT-en_2016-11-29-meta.tsv,2016-11-29,11,34
ParlaMint-PT-en_2016-11-30-meta.tsv,2016-11-30,1,0
ParlaMint-PT-en_2016-12-06-meta.tsv,2016-12-06,10,33
ParlaMint-PT-en_2016-12-07-meta.tsv,2016-12-07,12,18
ParlaMint-PT-en_2016-12-14-meta.tsv,2016-12-14,9,34
ParlaMint-PT-en_2016-12-15-meta.tsv,2016-12-15,9,22
ParlaMint-PT-en_2016-12-16-meta.tsv,2016-12-16,9,26
ParlaMint-PT-en_2016-12-21-meta.tsv,2016-12-21,7,28
ParlaMint-PT-en_2016-12-22-meta.tsv,2016-12-22,12,22
ParlaMint-PT-en_2016-12-23-meta.tsv,2016-12-23,7,31
ParlaMint-PT-en_2017-01-05-meta.tsv,2017-01-05,9,36
ParlaMint-PT-en_2017-01-06-meta.tsv,2017-01-06,9,29
ParlaMint-PT-en_2017-01-11-meta.tsv,2017-01-11,3,7
ParlaMint-PT-en_2017-01-12-meta.tsv,2017-01-12,10,36
ParlaMint-PT-en_2017-01-13-meta.tsv,2017-01-13,10,21
ParlaMint-PT-en_2017-01-17-meta.tsv,2017-01-17,8,20
ParlaMint-PT-en_2017-01-18-meta.tsv,2017-01-18,9,31
ParlaMint-PT-en_2017-01-19-meta.tsv,2017-01-19,13,26
ParlaMint-PT-en_2017-01-25-meta.tsv,2017-01-25,8,27
ParlaMint-PT-en_2017-01-26-meta.tsv,2017-01-26,6,24
ParlaMint-PT-en_2017-01-27-meta.tsv,2017-01-27,11,20
ParlaMint-PT-en_2017-02-01-meta.tsv,2017-02-01,11,34
ParlaMint-PT-en_2017-02-02-meta.tsv,2017-02-02,8,27
ParlaMint-PT-en_2017-02-03-meta.tsv,2017-02-03,20,39
ParlaMint-PT-en_2017-02-08-meta.tsv,2017-02-08,7,16
ParlaMint-PT-en_2017-02-09-meta.tsv,2017-02-09,12,19
ParlaMint-PT-en_2017-02-10-meta.tsv,2017-02-10,10,28
ParlaMint-PT-en_2017-02-15-meta.tsv,2017-02-15,10,31
ParlaMint-PT-en_2017-02-16-meta.tsv,2017-02-16,12,33
ParlaMint-PT-en_2017-02-17-meta.tsv,2017-02-17,18,33
ParlaMint-PT-en_2017-02-22-meta.tsv,2017-02-22,6,17
ParlaMint-PT-en_2017-02-23-meta.tsv,2017-02-23,10,24
ParlaMint-PT-en_2017-02-25-meta.tsv,2017-02-25,16,30
ParlaMint-PT-en_2017-03-01-meta.tsv,2017-03-01,9,37
ParlaMint-PT-en_2017-03-02-meta.tsv,2017-03-02,9,34
ParlaMint-PT-en_2017-03-03-meta.tsv,2017-03-03,17,36
ParlaMint-PT-en_2017-03-08-meta.tsv,2017-03-08,11,28
ParlaMint-PT-en_2017-03-09-meta.tsv,2017-03-09,8,17
ParlaMint-PT-en_2017-03-10-meta.tsv,2017-03-10,19,41
ParlaMint-PT-en_2017-03-15-meta.tsv,2017-03-15,11,44
ParlaMint-PT-en_2017-03-16-meta.tsv,2017-03-16,8,15
ParlaMint-PT-en_2017-03-17-meta.tsv,2017-03-17,12,35
ParlaMint-PT-en_2017-03-22-meta.tsv,2017-03-22,6,15
ParlaMint-PT-en_2017-03-23-meta.tsv,2017-03-23,10,31
ParlaMint-PT-en_2017-03-24-meta.tsv,2017-03-24,12,30
ParlaMint-PT-en_2017-03-29-meta.tsv,2017-03-29,13,36
ParlaMint-PT-en_2017-03-30-meta.tsv,2017-03-30,7,29
ParlaMint-PT-en_2017-03-31-meta.tsv,2017-03-31,12,18
ParlaMint-PT-en_2017-04-05-meta.tsv,2017-04-05,13,42
ParlaMint-PT-en_2017-04-06-meta.tsv,2017-04-06,7,25
ParlaMint-PT-en_2017-04-07-meta.tsv,2017-04-07,12,40
ParlaMint-PT-en_2017-04-12-meta.tsv,2017-04-12,7,14
ParlaMint-PT-en_2017-04-13-meta.tsv,2017-04-13,10,15
ParlaMint-PT-en_2017-04-19-meta.tsv,2017-04-19,9,27
ParlaMint-PT-en_2017-04-20-meta.tsv,2017-04-20,11,28
ParlaMint-PT-en_2017-04-21-meta.tsv,2017-04-21,22,36
ParlaMint-PT-en_2017-04-25-meta.tsv,2017-04-25,2,6
ParlaMint-PT-en_2017-04-26-meta.tsv,2017-04-26,7,22
ParlaMint-PT-en_2017-04-27-meta.tsv,2017-04-27,6,18
ParlaMint-PT-en_2017-05-04-meta.tsv,2017-05-04,4,20
ParlaMint-PT-en_2017-05-05-meta.tsv,2017-05-05,9,18
ParlaMint-PT-en_2017-05-09-meta.tsv,2017-05-09,8,29
ParlaMint-PT-en_2017-05-10-meta.tsv,2017-05-10,8,14
ParlaMint-PT-en_2017-05-11-meta.tsv,2017-05-11,19,32
ParlaMint-PT-en_2017-05-17-meta.tsv,2017-05-17,9,37
ParlaMint-PT-en_2017-05-18-meta.tsv,2017-05-18,13,43
ParlaMint-PT-en_2017-05-19-meta.tsv,2017-05-19,14,21
ParlaMint-PT-en_2017-05-23-meta.tsv,2017-05-23,5,13
ParlaMint-PT-en_2017-05-24-meta.tsv,2017-05-24,10,25
ParlaMint-PT-en_2017-06-01-meta.tsv,2017-06-01,12,22
ParlaMint-PT-en_2017-06-07-meta.tsv,2017-06-07,4,22
ParlaMint-PT-en_2017-06-08-meta.tsv,2017-06-08,5,16
ParlaMint-PT-en_2017-06-09-meta.tsv,2017-06-09,10,33
ParlaMint-PT-en_2017-06-12-meta.tsv,2017-06-12,13,43
ParlaMint-PT-en_2017-06-14-meta.tsv,2017-06-14,8,25
ParlaMint-PT-en_2017-06-21-meta.tsv,2017-06-21,2,6
ParlaMint-PT-en_2017-06-22-meta.tsv,2017-06-22,6,15
ParlaMint-PT-en_2017-06-23-meta.tsv,2017-06-23,16,39
ParlaMint-PT-en_2017-06-28-meta.tsv,2017-06-28,3,15
ParlaMint-PT-en_2017-06-29-meta.tsv,2017-06-29,12,18
ParlaMint-PT-en_2017-06-30-meta.tsv,2017-06-30,10,29
ParlaMint-PT-en_2017-07-05-meta.tsv,2017-07-05,5,18
ParlaMint-PT-en_2017-07-06-meta.tsv,2017-07-06,9,22
ParlaMint-PT-en_2017-07-07-meta.tsv,2017-07-07,20,34
ParlaMint-PT-en_2017-07-12-meta.tsv,2017-07-12,16,34
ParlaMint-PT-en_2017-07-19-meta.tsv,2017-07-19,26,63
ParlaMint-PT-en_2017-09-07-meta.tsv,2017-09-07,5,17
ParlaMint-PT-en_2017-09-18-meta.tsv,2017-09-18,13,37
ParlaMint-PT-en_2017-09-19-meta.tsv,2017-09-19,9,21
ParlaMint-PT-en_2017-09-20-meta.tsv,2017-09-20,12,33
ParlaMint-PT-en_2017-10-03-meta.tsv,2017-10-03,10,28
ParlaMint-PT-en_2017-10-04-meta.tsv,2017-10-04,10,22
ParlaMint-PT-en_2017-10-11-meta.tsv,2017-10-11,8,44
ParlaMint-PT-en_2017-10-12-meta.tsv,2017-10-12,6,13
ParlaMint-PT-en_2017-10-13-meta.tsv,2017-10-13,18,39
ParlaMint-PT-en_2017-10-18-meta.tsv,2017-10-18,10,21
ParlaMint-PT-en_2017-10-19-meta.tsv,2017-10-19,9,24
ParlaMint-PT-en_2017-10-20-meta.tsv,2017-10-20,12,41
ParlaMint-PT-en_2017-10-24-meta.tsv,2017-10-24,13,27
ParlaMint-PT-en_2017-10-26-meta.tsv,2017-10-26,7,27
ParlaMint-PT-en_2017-10-27-meta.tsv,2017-10-27,16,33
ParlaMint-PT-en_2017-11-02-meta.tsv,2017-11-02,11,34
ParlaMint-PT-en_2017-11-03-meta.tsv,2017-11-03,20,50
ParlaMint-PT-en_2017-11-22-meta.tsv,2017-11-22,23,44
ParlaMint-PT-en_2017-11-23-meta.tsv,2017-11-23,23,47
ParlaMint-PT-en_2017-11-24-meta.tsv,2017-11-24,14,36
ParlaMint-PT-en_2017-11-27-meta.tsv,2017-11-27,11,29
ParlaMint-PT-en_2017-11-28-meta.tsv,2017-11-28,12,24
ParlaMint-PT-en_2017-11-29-meta.tsv,2017-11-29,9,25
ParlaMint-PT-en_2017-12-06-meta.tsv,2017-12-06,9,26
ParlaMint-PT-en_2017-12-07-meta.tsv,2017-12-07,13,38
ParlaMint-PT-en_2017-12-13-meta.tsv,2017-12-13,7,35
ParlaMint-PT-en_2017-12-14-meta.tsv,2017-12-14,9,22
ParlaMint-PT-en_2017-12-16-meta.tsv,2017-12-16,13,33
ParlaMint-PT-en_2017-12-19-meta.tsv,2017-12-19,6,27
ParlaMint-PT-en_2017-12-20-meta.tsv,2017-12-20,6,27
ParlaMint-PT-en_2017-12-22-meta.tsv,2017-12-22,10,28
ParlaMint-PT-en_2018-01-04-meta.tsv,2018-01-04,7,37
ParlaMint-PT-en_2018-01-05-meta.tsv,2018-01-05,8,27
ParlaMint-PT-en_2018-01-09-meta.tsv,2018-01-09,6,19
ParlaMint-PT-en_2018-01-10-meta.tsv,2018-01-10,8,22
ParlaMint-PT-en_2018-01-11-meta.tsv,2018-01-11,7,31
ParlaMint-PT-en_2018-01-17-meta.tsv,2018-01-17,7,21
ParlaMint-PT-en_2018-01-18-meta.tsv,2018-01-18,6,29
ParlaMint-PT-en_2018-01-19-meta.tsv,2018-01-19,15,33
ParlaMint-PT-en_2018-01-24-meta.tsv,2018-01-24,12,39
ParlaMint-PT-en_2018-01-25-meta.tsv,2018-01-25,15,19
ParlaMint-PT-en_2018-01-26-meta.tsv,2018-01-26,14,28
ParlaMint-PT-en_2018-01-31-meta.tsv,2018-01-31,8,24
ParlaMint-PT-en_2018-02-01-meta.tsv,2018-02-01,5,16
ParlaMint-PT-en_2018-02-02-meta.tsv,2018-02-02,11,38
ParlaMint-PT-en_2018-02-07-meta.tsv,2018-02-07,8,34
ParlaMint-PT-en_2018-02-08-meta.tsv,2018-02-08,12,39
ParlaMint-PT-en_2018-02-09-meta.tsv,2018-02-09,10,25
ParlaMint-PT-en_2018-02-14-meta.tsv,2018-02-14,6,17
ParlaMint-PT-en_2018-02-15-meta.tsv,2018-02-15,13,25
ParlaMint-PT-en_2018-02-21-meta.tsv,2018-02-21,11,34
ParlaMint-PT-en_2018-02-22-meta.tsv,2018-02-22,18,43
ParlaMint-PT-en_2018-02-23-meta.tsv,2018-02-23,6,18
ParlaMint-PT-en_2018-02-28-meta.tsv,2018-02-28,5,19
ParlaMint-PT-en_2018-03-01-meta.tsv,2018-03-01,5,13
ParlaMint-PT-en_2018-03-02-meta.tsv,2018-03-02,10,22
ParlaMint-PT-en_2018-03-07-meta.tsv,2018-03-07,11,27
ParlaMint-PT-en_2018-03-08-meta.tsv,2018-03-08,6,20
ParlaMint-PT-en_2018-03-09-meta.tsv,2018-03-09,13,36
ParlaMint-PT-en_2018-03-14-meta.tsv,2018-03-14,8,22
ParlaMint-PT-en_2018-03-15-meta.tsv,2018-03-15,9,21
ParlaMint-PT-en_2018-03-16-meta.tsv,2018-03-16,20,48
ParlaMint-PT-en_2018-03-21-meta.tsv,2018-03-21,10,42
ParlaMint-PT-en_2018-03-22-meta.tsv,2018-03-22,5,18
ParlaMint-PT-en_2018-03-23-meta.tsv,2018-03-23,16,30
ParlaMint-PT-en_2018-03-28-meta.tsv,2018-03-28,9,21
ParlaMint-PT-en_2018-03-29-meta.tsv,2018-03-29,19,38
ParlaMint-PT-en_2018-04-04-meta.tsv,2018-04-04,10,21
ParlaMint-PT-en_2018-04-05-meta.tsv,2018-04-05,4,20
ParlaMint-PT-en_2018-04-06-meta.tsv,2018-04-06,25,43
ParlaMint-PT-en_2018-04-11-meta.tsv,2018-04-11,6,17
ParlaMint-PT-en_2018-04-12-meta.tsv,2018-04-12,10,19
ParlaMint-PT-en_2018-04-13-meta.tsv,2018-04-13,10,23
ParlaMint-PT-en_2018-04-18-meta.tsv,2018-04-18,6,22
ParlaMint-PT-en_2018-04-19-meta.tsv,2018-04-19,8,30
ParlaMint-PT-en_2018-04-20-meta.tsv,2018-04-20,14,29
ParlaMint-PT-en_2018-04-24-meta.tsv,2018-04-24,9,19
ParlaMint-PT-en_2018-04-25-meta.tsv,2018-04-25,2,6
ParlaMint-PT-en_2018-04-26-meta.tsv,2018-04-26,7,34
ParlaMint-PT-en_2018-05-02-meta.tsv,2018-05-02,9,37
ParlaMint-PT-en_2018-05-03-meta.tsv,2018-05-03,11,21
ParlaMint-PT-en_2018-05-04-meta.tsv,2018-05-04,18,41
ParlaMint-PT-en_2018-05-09-meta.tsv,2018-05-09,14,26
ParlaMint-PT-en_2018-05-10-meta.tsv,2018-05-10,7,18
ParlaMint-PT-en_2018-05-11-meta.tsv,2018-05-11,15,48
ParlaMint-PT-en_2018-05-16-meta.tsv,2018-05-16,10,23
ParlaMint-PT-en_2018-05-17-meta.tsv,2018-05-17,11,13
ParlaMint-PT-en_2018-05-18-meta.tsv,2018-05-18,15,40
ParlaMint-PT-en_2018-05-23-meta.tsv,2018-05-23,7,19
ParlaMint-PT-en_2018-05-24-meta.tsv,2018-05-24,14,17
ParlaMint-PT-en_2018-05-29-meta.tsv,2018-05-29,85,143
ParlaMint-PT-en_2018-05-30-meta.tsv,2018-05-30,10,21
ParlaMint-PT-en_2018-06-05-meta.tsv,2018-06-05,4,13
ParlaMint-PT-en_2018-06-06-meta.tsv,2018-06-06,7,19
ParlaMint-PT-en_2018-06-14-meta.tsv,2018-06-14,5,19
ParlaMint-PT-en_2018-06-15-meta.tsv,2018-06-15,16,43
ParlaMint-PT-en_2018-06-20-meta.tsv,2018-06-20,6,22
ParlaMint-PT-en_2018-06-21-meta.tsv,2018-06-21,12,17
ParlaMint-PT-en_2018-06-22-meta.tsv,2018-06-22,11,26
ParlaMint-PT-en_2018-06-27-meta.tsv,2018-06-27,6,21
